2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part2_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part4_wordlist_2gram
достоевского и	2	2
романа и	1	4
не сливается	1	1
и самое	1	2
это конечно	1	1
и других	4	3
со стороны	1	4
и показать	2	1
в друге	2	3
как он	3	4
вы не	1	1
слова героя	2	2
уже на	1	2
в каком-нибудь	1	1
изменения в	1	1
достоевского как	1	5
ними существуют	1	1
именно как	2	1
в таком	1	3
монологического контекста	3	1
в частности	1	1
показаться что	1	1
в каждой	1	1
и окружающий	1	1
быть весьма	2	1
слова мы	2	1
к слову	2	1
всей полноты	1	1
и очень	1	1
но ведь	2	3
например у	2	1
xix веке	1	2
еще раз	1	3
и даже	3	3
того чтобы	1	1
смерть в	1	1
в своих	1	4
только в	6	9
типа или	1	1
лучше сказать	1	1
в произведениях	2	3
и единого	1	1
другой стороны	3	1
так сказать	5	7
в античной	2	1
он стремится	1	1
тоже не	1	2
чужим словом	13	1
достоевского с	1	1
видения и	2	3
отношению к	5	8
не могли	2	1
получает в	1	1
его с	1	2
что еще	1	2
героев достоевского	3	4
друг о	1	2
он изображает	1	1
резко отличается	1	1
самим собою	3	1
к этому	1	4
как необходимый	1	1
форма его	1	1
литературы и	1	1
единство авторского	1	1
и эта	1	3
но для	3	1
и сама	1	1
эта форма	1	2
как в	4	4
диалога в	3	1
бедных людях	3	1
во всяком	2	1
от этого	2	1
и не	27	42
что у	1	4
слово как	4	1
и карнавальный	1	1
мы уже	3	3
от своей	1	1
лицом к	1	1
на слово	1	1
лежит в	1	2
меньшей степени	2	2
таким образом	4	11
для осуществления	1	1
бы дана	1	1
свой предмет	7	1
сказать в	1	1
с соней	1	3
если же	5	1
жизни в	1	2
в художественной	1	2
диалогического общения	4	2
он как	2	3
и карнавальная	1	1
тогда когда	1	1
тем что	3	2
поэтому слово	1	1
уже в	4	4
в жизни	5	3
к действительности	1	2
чувствует рядом	1	1
высшем смысле	1	2
у вас	1	2
в плане	1	1
не только	14	16
главного героя	2	1
ним а	1	2
он не	4	9
в полифоническом	1	4
в большом	1	3
для его	1	1
его видения	1	1
понимания художественной	1	1
наконец в	1	1
диалога и	1	2
все эти	4	4
и идеи	3	5
и понимает	3	3
не спорят	1	2
в данном	2	1
здесь вовсе	1	1
в пределах	10	4
в атмосфере	2	1
первом произведении	1	1
и всякое	2	1
и диалог	1	1
к своим	1	1
высказывания и	2	1
смысле и	1	1
рядом с	5	3
в литературе	1	6
и потому	1	6
слова в	13	4
всех романах	1	1
непосредственное выражение	1	1
есть и	2	3
с самого	1	1
здесь конечно	2	2
в их	4	4
внутренне не	2	1
особого типа	1	1
из своих	2	2
относится и	1	2
мы находим	5	1
мира и	1	1
самом и	1	1
в себе	7	5
между ними	10	4
в большей	2	1
и он	6	3
идеологические построения	1	1
в рассказе	2	3
на его	1	5
самом с	1	1
как на	1	2
в словах	4	2
к тому	2	1
с их	1	4
на себе	1	1
сцен и	1	1
проявляется и	1	1
автор не	2	4
человека на	1	1
все должно	1	3
его собственная	1	1
слово автора	1	4
перед нами	12	4
с первой	1	1
полифоническом романе	1	3
на всю	1	1
голосов и	3	1
своего художественного	1	1
слово о	4	6
бы не	2	3
а лишь	1	3
в этой	3	1
в бедных	3	1
в плоскости	2	1
полною ясностью	1	1
ничем не	1	2
с другом	5	2
и для	3	2
творчества достоевского	2	2
почти никогда	1	1
находиться в	1	2
установка на	3	1
поэтики достоевского	1	1
в области	1	2
а вечно	1	1
мы слышим	4	2
самого достоевского	2	2
сами по	2	1
до конца	4	7
а что	4	2
авторского замысла	1	2
что так	2	1
отличается от	3	1
действия романа	1	2
диалогических отношений	8	2
в первом	1	1
во-вторых в	1	1
взаимоотношения с	1	1
него не	1	3
иногда в	1	1
для достоевского	2	4
авторской позиции	1	5
подчеркнуть что	1	3
своеобразие достоевского	1	1
по себе	7	8
не соглашается	1	1
даже и	1	2
и переплетаются	1	1
не менее	2	2
еще не	7	9
автору и	1	1
он сам	2	6
удобства и	1	1
последующих произведениях	1	1
с ним	2	8
так в	2	1
карнавализации мы	2	1
но на	2	2
в условиях	3	2
в конце	3	4
для решения	1	1
имеем в	3	2
иван карамазов	1	1
все еще	1	1
одному из	1	1
замысел автора	1	2
а в	2	3
ну так	3	1
тому что	1	1
стиля и	1	1
слово и	7	2
и человеческой	1	2
всего в	1	1
этому стремился	1	1
только с	1	1
в каждом	6	4
несколько подробнее	1	2
говорить с	1	1
друга и	3	1
своей природе	2	1
достоевский с	1	1
у девушкина	1	1
глубже и	1	1
с самим	5	2
в уста	1	3
главным предметом	1	1
положения в	2	1
и вы	1	2
положений и	1	1
голоса и	1	1
и вот	1	2
с карнавальным	1	2
никаких диалогических	2	1
своей жизни	1	3
мышкин ставрогин	1	1
дело в	3	1
поэтому и	2	3
звучит уже	1	2
такие герои	1	1
романа но	1	2
основные особенности	1	2
в своем	3	5
стороны и	2	1
в самые	1	1
на которой	1	1
в нашем	1	2
но с	2	3
и автор	1	2
с человеком	1	1
и на	11	7
художественной литературе	1	1
всегда и	1	2
и чувствует	1	1
к области	2	1
в сторону	1	2
и слова	2	1
которые в	2	2
автора то	1	1
от друга	1	2
для художественного	1	2
достоевского в	8	4
выразить так	2	1
сократического диалога	1	6
от него	1	3
с которыми	1	2
достоевский был	1	1
в одно	2	1
творческий замысел	1	1
перед его	1	1
есть а	1	1
слиянию голосов	1	1
говорили в	1	2
здесь этот	1	1
позицию по	1	1
как и	12	14
о возможности	1	1
вступают в	1	2
или что	1	1
числе и	3	2
войдя в	1	2
потому что	4	8
друг друга	6	7
конечно и	3	2
что для	1	2
в самом	9	13
только и	2	1
на том	2	1
что могло	1	1
же время	5	3
в то	5	5
в конкретном	2	1
в мир	1	1
по отношению	5	8
никогда не	6	17
героев и	1	1
не должна	1	3
не овладевает	1	1
действительности то	1	1
достоевского но	3	3
на более	1	1
с чужим	6	1
героя а	1	1
основные функции	1	1
которой они	1	1
и в	46	45
которая как	1	1
все время	2	3
в эпоху	1	1
образное определение	1	1
так же	3	5
герои его	1	1
отметить что	1	2
других людей	1	1
в мире	3	3
без всякого	2	1
напряженнейшего диалога	1	1
так что	2	2
далеко не	3	4
теперь что	1	1
с огромной	1	1
все они	1	4
из его	1	1
так как	5	5
и только	3	1
но не	4	6
самом предмете	2	1
два голоса	3	1
быть или	1	1
и всегда	1	2
и смерти	1	7
не в	10	8
если оно	2	1
изображенное или	1	1
как будто	1	1
точек зрения	4	3
предметное значение	2	1
полифонического романа	1	5
и стилистическая	1	1
творчестве достоевского	2	1
поэтому он	1	1
есть в	6	8
было только	1	1
чужая мысль	1	2
зрения и	2	1
на этом	3	1
не была	2	1
и через	2	2
мы сказали	3	3
не могут	3	1
ни даже	1	1
до предела	1	1
в которых	2	1
по существу	3	1
одного социального	1	1
человек в	1	3
бы он	1	2
я про	1	1
и резко	2	1
и до	3	4
на нее	1	1
и единственного	1	1
ними нет	1	1
композиционно выраженный	1	1
не я	1	1
у меня	3	3
же она	1	1
раз и	4	1
лишь как	2	1
как это	1	2
нами в	1	4
который не	1	1
отношении к	2	1
преступления и	3	1
человеческой мысли	1	3
с этим	2	1
лишь в	2	2
словом и	3	1
романах достоевского	7	6
их как	2	1
и с	7	7
в предшествующих	1	1
я и	1	3
она даже	1	1
мышкин и	1	1
но это	6	2
правда это	1	1
невозможны в	1	1
не исключает	1	1
все слова	1	1
позиции как	2	1
в него	6	1
все остальные	1	1
словом но	1	1
это в	1	1
осознания и	1	1
друг другу	1	1
диалог как	1	2
авторским словом	3	2
ним как	2	1
человек не	1	1
бальзака и	1	1
как один	1	1
чужое сознание	2	1
остановиться несколько	1	2
подхода к	1	1
он уже	2	2
должно ощущаться	1	1
диалог у	1	1
конечно не	8	6
является одним	1	1
о них	1	2
и самые	1	1
здесь только	2	1
он тоже	2	1
для этого	2	3
и т.д	3	3
он во	1	1
это все	1	1
это не	5	3
слово в	6	3
между людьми	1	1
отрывок из	1	1
слова что	2	1
с другой	3	1
в художественном	2	3
и др	1	4
и как	2	2
здесь в	2	2
оно как	1	1
принадлежит к	1	1
в другое	1	2
силой и	1	2
художественном мире	1	3
другого человека	3	1
в речах	1	1
должно быть	4	4
и совершенно	2	1
именно к	1	1
бы ни	2	1
но он	3	1
своих писем	1	1
без дистанции	1	1
того как	2	3
было бы	3	4
в чужом	4	2
этого последнего	1	1
диалоге романа	1	1
лишь на	1	2
здесь и	3	2
как бы	19	15
в процессе	4	2
более или	3	1
такая постановка	1	1
рассказа ведь	1	1
в первой	2	1
диалогизуются и	1	1
не обязательно	1	1
вне себя	1	1
прежде всего	9	11
точки зрения	11	19
человеком в	1	1
первого и	1	1
героя но	2	1
а с	1	3
него как	2	1
его личности	1	2
они и	1	2
на это	1	1
смысле не	1	1
мы остановимся	1	2
человека с	1	2
у нас	2	2
но есть	1	1
но и	12	15
высшей и	1	1
в диалогах	2	2
ото всех	1	1
знает и	1	1
именно в	1	3
диалогическое отношение	1	2
нет и	2	3
достоевского всегда	1	1
глубокий след	1	1
он может	1	2
в очень	1	1
в ее	1	3
до сих	8	2
остановимся на	2	2
не знает	4	4
в большинстве	9	2
но именно	3	1
самим собой	2	1
мы не	4	1
автора в	1	3
чужих устах	1	1
тоже как	1	1
чем в	1	1
героя с	2	2
достоевский в	1	5
себя в	3	2
мы можем	4	4
у шекспира	1	1
контакт с	1	1
ведь именно	1	1
быть даже	1	2
во всем	4	1
отношение автора	1	1
героя и	4	7
подлинная жизнь	1	3
одному сознанию	2	1
себя на	2	2
голосов в	7	1
отражаются друг	2	2
в результате	2	3
здесь мы	1	1
на самом	1	1
или точнее	1	1
и наконец	4	1
не был	1	2
его романах	1	4
внутренней полемикой	1	1
в целом	1	5
чуткое ухо	1	1
они становятся	1	1
и последних	1	1
он его	1	1
одновременно и	1	1
не хочет	2	1
диалога между	1	1
в последующих	3	2
в письме	1	1
в преступлении	2	2
что не	1	5
достоевского так	2	1
и пр	2	2
а не	11	10
этот вопрос	2	4
лицу и	1	1
все что	2	3
с одной	1	1
силы и	1	1
в этом	16	20
превращается в	4	4
автора монологический	1	1
однако же	1	2
об этом	2	3
в роман	1	1
типа это	1	1
его жизни	1	2
одним из	3	3
и внутренне	1	2
что мы	2	1
и знает	1	1
людей и	4	2
а во	1	1
между собою	1	1
здесь следовательно	1	2
диалога с	1	1
точка зрения	1	7
художественного образа	1	2
образов и	2	1
для себя	1	3
нашей работы	1	2
на него	3	2
отчетливого выражения	1	1
у самого	1	1
жизни не	2	1
а только	1	2
чужой мысли	1	1
одна из	2	3
же как	2	4
vii все	1	1
дан в	1	1
из этих	3	1
совпадает с	1	1
значение для	3	3
слово героя	3	1
этого слова	2	2
все это	6	5
или меньшей	2	1
переходим к	2	2
приведенный нами	1	1
и явления	1	1
проникнуть в	1	1
пороге и	2	1
и есть	1	1
их в	3	7
в сознании	1	2
высшей степени	1	1
иначе и	1	1
самом деле	4	4
мы будем	2	1
в сюжете	1	1
которую он	2	3
братьях карамазовых	2	2
мы говорили	1	1
мысли и	2	3
при определенных	1	1
он и	4	4
что я	6	1
а может	1	3
позволила бы	1	1
о нем	6	6
хотя и	6	2
жизни а	1	1
с ее	3	3
что может	1	1
но конечно	2	1
время и	2	1
и слово	1	6
деле в	1	1
только на	3	1
построения художественного	1	1
они не	2	2
он есть	2	2
чужое слово	40	3
например в	4	2
другой голос	1	1
и особенно	1	2
из подполья	1	4
то же	6	5
понимает и	1	2
чужим словам	1	1
этот рассказ	1	1
собою и	1	1
нее нет	1	1
особый тип	1	1
рассказа от	1	1
свои мысли	1	1
могло бы	2	1
романе достоевского	1	3
его творчества	3	5
героя в	3	5
на практике	1	1
ее как	1	1
нельзя сказать	1	1
к отдельным	1	1
преступлении и	2	2
его замысел	1	1
в романах	5	8
совершенно не	4	1
для героев	1	1
этом смысле	2	5
этот термин	1	2
есть у	1	2
не входят	2	1
и формы	1	1
и нужно	1	1
не дает	2	1
автор только	1	1
в центре	3	1
мысль в	1	1
характерно что	1	2
ней не	1	1
в какой	1	1
с собою	2	1
и если	1	1
у достоевского	16	14
смысле то	1	1
войти в	3	1
человека и	3	2
второго периода	3	1
сделать в	1	1
что же	3	4
более того	3	5
карамазовых в	2	1
в последний	2	1
единого и	2	1
его можно	1	1
ни были	1	1
только слово	1	1
не показывает	2	1
глубинные пласты	2	1
и их	3	6
быть никаких	2	1
мы видим	1	2
знает лишь	2	1
такие же	1	1
и наказании	2	2
корнями в	1	1
и сознание	1	2
и еще	1	1
особенности и	1	2
не всегда	1	1
к нему	5	11
чьи они	1	1
произведения как	1	1
можно сказать	4	2
письме к	1	1
очень важное	1	1
по своим	1	2
ничего не	2	3
точку зрения	1	5
автор как	1	2
почти не	2	1
сочетаются с	1	1
это делать	1	1
отношений и	1	1
человеческих отношений	1	2
что он	6	7
а это	1	1
отчетливо и	1	1
данном случае	1	1
как чужое	3	1
одном из	2	1
том числе	4	2
своими корнями	1	1
он воспринимает	2	1
да что	3	1
рассеяны по	1	1
к этой	1	2
конечно есть	1	1
придать им	1	1
в нем	17	20
из одного	2	2
по сравнению	1	2
произведении достоевский	1	1
в других	2	1
с исключительной	1	1
отношение не	1	1
эти идеи	1	2
и свой	2	1
во всех	5	4
не учитывает	1	1
в книге	1	1
по поводу	1	1
он развивается	1	1
карнавала и	1	1
слова то	3	1
не совпадает	1	1
один из	1	2
что и	3	5
может понять	1	2
и поэтому	1	1
уже не	4	6
отношения к	2	2
с точки	9	9
их всех	1	1
же и	4	1
при всей	1	1
но только	1	2
можно только	1	1
а по	1	1
этом романе	2	1
очень существенны	1	1
в сократическом	1	1
о друге	1	2
которая позволила	1	1
в плоскость	1	1
к этим	1	1
каждом из	1	2
и ту	1	1
достоевского не	1	8
что было	1	1
нем в	1	1
как раскольников	1	1
в сущности	7	7
людей он	1	1
хотя бы	2	5
внутренне диалогизованное	1	1
себе самом	5	3
если бы	3	2
или иной	2	3
никак нельзя	1	1
европейской литературы	1	1
и единство	1	1
и здесь	4	2
одну и	1	1
но несколько	1	1
именно поэтому	1	1
с авторской	1	2
самого начала	1	1
или в	8	2
для всякого	1	1
плоскости с	1	3
и по	2	2
одной плоскости	2	4
но в	6	6
он их	1	1
человека в	1	5
но зато	1	1
а я	1	1
смотрит на	1	1
с полною	1	1
в xix	1	2
говорят что	1	1
осмысления и	1	1
в отличие	3	1
объектную тень	1	1
сих пор	8	2
и сам	5	3
очень хорошо	1	1
карнавальное мироощущение	2	2
и человеческих	1	1
установки и	1	1
но к	1	1
жизнь и	3	3
чужому сознанию	1	1
большей или	2	1
приводит его	1	1
определяет все	1	1
конце концов	1	3
а именно	1	3
между героями	1	1
при этом	5	2
в форме	1	2
и там	1	1
том что	4	7
его мире	1	1
у нее	1	1
среди них	1	3
вне этого	1	1
и перед	1	1
в ней	1	7
связи между	2	1
в келье	1	1
контекста и	1	1
достоевского все	3	1
в другом	2	1
у него	5	6
определяя его	1	1
о котором	2	1
остается вне	1	1
каждого слова	2	1
она и	1	3
в этих	4	4
в произведении	2	5
автора и	2	2
в свое	2	2
и следовательно	2	7
при напряженной	1	1
диалогическими отношениями	1	1
для романтизма	1	1
сама по	2	5
карнавального мироощущения	2	4
до ее	1	1
в котором	5	7
но прежде	1	1
правда не	1	1
ни одной	1	1
творчество достоевского	2	1
для него	2	9
да еще	2	1
друга но	2	2
того же	3	1
гораздо сложнее	1	1
большого диалога	1	6
не о	1	2
он живет	1	1
увидеть и	1	2
как к	1	2
рассказ в	3	1
ту же	2	1
чужды и	1	1
даны здесь	1	1
входит в	1	9
у настасьи	1	1
и наказания	3	1
точкой зрения	1	2
слова без	1	1
в слове	3	1
в романе	6	3
но все	2	4
и отчетливого	1	1
то перед	4	1
можно было	2	2
к миру	1	1
он пишет	1	1
каторги и	1	1
свое время	2	2
же не	1	1
переходит в	1	2
жизнь в	3	1
и другие	3	4
в голове	1	2
еще более	3	1
может служить	1	1
ведь это	3	1
и герой	1	2
от них	2	2
важное значение	1	1
не с	1	1
в диалог	1	2
она только	1	1
отсюда и	1	1
не было	2	2
к чужому	7	1
отношений но	1	1
