3gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_3gram
тем не менее	1	1
по своей структуре	2	1
в том же	1	1
все больше и	1	1
при переходе от	2	1
генетически более ранней	1	1
в равной мере	2	3
всегда непонятно не	1	1
связанных между собой	1	1
между звуком и	1	1
образование понятий и	1	1
что оно есть	1	1
эпоху в развитии	1	1
смысле этого слова	3	7
том что он	2	1
в целом мы	1	2
детской мысли по	1	1
в данном случае	2	2
значения слов развиваются	1	3
во всем их	1	2
можно сказать что	4	1
школьном возрасте и	1	1
собственном смысле слова	1	1
и при этом	1	1
между этими двумя	2	2
речи и мышления	9	1
до сих пор	4	1
шаг за шагом	2	1
в процессе детского	2	1
если бы мы	1	1
так как он	2	1
ключ к пониманию	1	2
речь идет о	2	3
в качестве понятия	1	1
из основных и	1	1
одном и том	1	1
видим таким образом	3	4
было бы назвать	1	2
естественно что все	1	1
современной психологии но	1	1
в сущности говоря	2	1
с психологической стороны	1	2
что он не	1	1
с генетической точки	3	1
во всей полноте	1	1
в конце концов	1	1
то же самое	3	7
в его самых	1	1
находит свое выражение	1	1
в чем именно	1	1
мышлению в целом	1	1
и таким образом	2	1
со всеми остальными	2	1
указывает на то	2	1
на отдельные элементы	3	1
готово когда готово	1	1
а затем уже	1	1
истории развития мышления	1	1
исследования и в	1	1
что с точки	1	1
того что мы	1	1
только тогда когда	2	1
мышления и в	1	2
и тем самым	3	4
один из основных	1	1
