2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram
сидит в	1	1
в приведенных	5	2
к пониманию	1	1
пребывание в	1	2
но тут	1	1
аф вар	4	4
вместе с	8	7
хлебного дерева	2	1
по тому	1	1
в лесу	1	2
означает он	1	1
мы знаем	2	2
представлений о	7	1
в том	12	7
сказки о	1	1
царства мертвых	5	3
такие случаи	1	2
в его	5	1
только у	1	1
показывают как	1	1
свой взор	1	1
как они	1	1
современной сказке	1	1
что тот	1	2
с золотыми	1	1
и может	1	1
к другой	1	1
загробном мире	1	1
надо сказать	1	1
других народов	1	1
он приписывает	1	1
ту сторону	1	1
о том	7	9
в связи	1	2
от того	3	1
представления что	1	2
русских сказках	1	2
живет в	2	1
см в	1	1
отношение к	1	5
лицу как	1	1
этот мотив	5	3
теперь ты	1	1
есть субститут	2	1
его не	2	2
есть ли	1	1
или змея	1	1
на вопрос	1	4
противоречие с	1	1
не сохранила	1	1
в руки	2	1
на то	2	3
в животное	1	1
бы с	1	1
другом месте	1	1
и извергание	1	1
случаи когда	2	2
обратимся к	1	1
имеется в	3	2
она сидит	1	1
должны быть	2	3
у фрэзера	1	1
в долганском	1	1
что сам	1	1
и наоборот	1	1
для этой	1	1
в некоторых	2	1
голов и	1	1
вскочил в	2	1
frazer неи	1	1
как мы	4	3
от змея	13	1
можно указать	2	2
не все	1	3
от своего	1	1
по мере	1	1
известно что	2	2
может быть	11	14
случаях когда	3	4
и его	7	3
подсолнечном государстве	1	1
в одной	2	2
как похищение	1	1
похожи друг	1	1
только тогда	1	1
как его	1	1
мифе о	5	1
вовсе не	2	4
она не	3	2
между двумя	1	1
есть не	1	1
свадебной обрядности	1	1
к ним	1	2
относящееся к	1	1
или наоборот	1	1
и сл	1	1
ответить на	1	1
этого мотива	4	5
в виде	6	1
что герой	2	12
с тем	4	1
в тех	3	5
здесь нет	2	3
прослеживается в	1	1
чужую землю	1	1
сказка и	1	1
за собой	5	1
из этого	3	1
зависело благополучие	1	1
по всему	2	1
в отдельности	1	2
в достаточной	1	1
на той	2	1
здесь не	2	2
не видел	2	1
в подсолнечном	1	1
этим он	2	2
как указано	3	1
ли он	1	4
его у	1	1
там мы	1	1
увидим что	2	2
и нет	1	2
в золотой	3	1
герой на	1	1
он за	1	1
сказке она	2	2
она в	2	3
старые представления	1	1
и действительно	3	1
русской сказки	1	1
сказать что	3	2
же мы	5	1
со стороны	3	2
и др.).<неи	1	1
как он	6	6
мы хотели	1	1
у ворот	1	1
вдруг появляется	1	1
в таком	1	1
том свете	4	1
нас к	5	2
что здесь	3	7
перед ним	1	1
в частности	3	1
дочь царя	1	2
этом царстве	2	1
на небо	8	1
то он	2	1
при наступлении	1	1
живых то	1	1
очень ясно	2	2
показывает что	3	8
герой здесь	1	1
здесь можно	7	2
с зубами	1	1
типична для	1	1
и даже	1	3
и тем	4	2
и при	1	1
то это	5	5
этой девушки	1	1
только в	5	6
приведем еще	1	1
в полночь	2	1
одна и	1	1
что царевна	1	2
другой стороны	8	8
с ними	2	1
в этой	2	1
гибнет от	1	1
о ней	1	1
с того	1	4
первобытного человека	1	1
отношению к	2	1
т е	22	16
после этого	4	3
сказка могла	1	1
в мифах	4	3
когда она	1	2
герой убивает	2	1
бы что	1	1
царство в	4	1
то и	2	4
быстрота бега	1	1
его с	3	1
которого зависело	1	1
одна сторона	2	1
этого мы	1	1
приведенных случаях	1	1
к этому	3	2
с золотой	1	1
вспомним что	1	1
иному царству	2	1
сказках типа	1	1
ночь в	1	1
теперь уже	1	1
на ней	1	3
не подтверждается	1	1
сказке герой	5	1
и эта	3	2
в античности	4	1
но для	2	2
к заключению	3	1
в чужую	1	2
эта форма	1	3
как в	6	12
иной мир	3	2
от этого	3	1
не случайно	1	3
связи со	1	2
и не	10	4
что у	2	4
мы уже	6	4
к античности	1	1
о молодильных	1	1
проглатывание и	1	2
сравнительных материалов	1	1
выше мы	1	3
афанасьевском пересказе	1	1
испытывается как	1	1
таким образом	12	7
тем более	1	2
достаточной степени	1	1
связь не	1	1
представление имеется	1	1
жрецов и	1	1
ее к	3	1
показывают что	5	6
солнца не	1	1
связанные с	1	2
тем что	5	6
на море	1	1
он управляет	1	1
уже в	1	3
сказка знает	1	1
в жизни	1	1
такое же	1	2
не только	10	21
в наши	1	1
змей в	8	1
где это	1	1
он не	2	6
в большом	1	1
иногда это	4	2
есть еще	2	2
там же	3	2
царя или	2	2
дает нам	2	1
все эти	8	2
по содержанию	1	1
что из	2	2
весь дворец	1	1
свое царство	1	1
в данном	3	4
на связь	1	1
рассмотрим сперва	1	1
подводное царство	1	1
может и	1	1
аф иногда	1	2
эти примеры	1	1
есть и	4	4
совершенно ясно	4	4
сказке о	3	3
я его	2	1
со своим	1	4
строя и	1	1
иногда и	1	1
т д	8	16
представления о	10	4
из золотого	1	2
мира и	2	1
как кажется	1	1
очень наивно	1	1
здесь уже	2	1
и он	4	3
него есть	1	2
на его	4	2
как на	3	1
именно он	1	1
ее за	1	3
к тому	2	1
с появлением	6	1
не имел	1	1
и становится	1	3
в представлениях	1	1
передний план	1	1
мы рассматривали	1	1
брак с	1	2
утверждать что	2	1
на передний	1	1
в эту	2	1
в преисподней	2	1
перед нами	2	2
одной стороны	7	5
в мотиве	1	1
те которые	1	1
проходит сквозь	1	1
долго не	1	1
сам он	1	2
социального строя	1	1
той горы	1	1
что золотая	2	2
по главе	1	1
в америке	1	1
связь же	1	1
выше и	1	2
и третий	1	1
еще нет	4	1
отличается от	2	2
царство золотое	1	1
по представлению	1	1
водой и	2	1
в египетском	1	1
самым важным	1	1
пути он	1	1
царство где	2	1
земли и	2	1
после чего	6	2
их было	1	1
подземное царство	1	1
на третий	1	1
все новые	1	1
переходит к	1	1
не менее	1	5
два вида	1	1
еще не	9	8
знает что	1	1
ниже когда	1	1
под землей	4	2
однако все	1	1
с ним	8	5
не столько	1	3
же объясняется	1	1
или вообще	2	1
так в	6	4
большей частью	2	1
заметим что	1	1
этого обряда	1	2
образом мы	1	2
в американских	1	2
на все	1	1
не вполне	2	3
все еще	1	1
руки в	1	2
имеем в	4	5
близок к	2	2
и этим	5	3
а в	3	10
тому что	1	2
историческое явление	1	1
же можно	3	1
все наше	1	1
со змеем	4	3
и более	1	1
первый взгляд	1	4
книга мертвых	2	1
змей аф	1	1
представляет собой	2	4
ранних случаях	1	1
в первобытном	1	1
в русской	6	5
для героя	1	2
эти случаи	2	7
небо это	1	1
и вот	3	1
герой также	1	2
социальное устройство	1	2
иное царство	6	2
быть признаны	1	2
он отражает	1	1
него и	3	3
в своем	2	1
на которой	1	1
солнца и	3	1
стороны и	2	2
но она	1	1
но с	1	1
в картине	1	1
герой получает	2	3
и на	12	2
неи все	1	1
за тридевять	3	5
он на	1	2
не имеют	1	2
которые в	2	1
возвращается в	1	1
и живой	1	1
сказке в	2	1
от него	3	3
ли это	1	1
золотой дворец	1	1
этого может	1	1
этот обряд	3	2
материалы содержат	1	1
силы и	1	1
да с	1	1
для тех	1	1
вообще не	3	2
к сказке	2	2
на земле	4	2
глухую полночь	1	1
в ряд	1	2
для того	1	1
при переходе	1	2
при обряде	2	1
если они	3	1
как и	5	6
с коня	1	2
на морском	1	1
не могу	1	1
потому что	13	9
друг друга	1	2
но вот	2	2
в царстве	2	2
на том	8	2
по этому	1	2
общественного развития	2	2
видит в	1	2
тогда как	2	3
будет ниже	2	1
в то	5	2
и то	3	1
тридесятое царство	6	4
по отношению	2	1
никогда не	13	4
становится ясным	1	2
какую картину	1	1
сказки и	1	1
можем наблюдать	2	1
им в	1	2
можно ли	1	1
героя а	1	2
при посвящении	1	1
царевну и	1	1
и в	26	24
представления не	1	2
связаны с	5	2
так же	2	6
русскую сказку	1	1
так что	3	3
из земли	2	1
огонь и	1	2
и достигает	1	1
приводят к	3	1
не просто	1	2
а на	1	1
так как	18	8
обряд и	1	1
из его	2	1
и только	3	1
но не	2	6
другой способ	1	1
материалы показывают	2	3
солнце и	2	1
такой же	3	1
по наблюдениям	1	1
не в	3	9
как будто	3	1
для нас	2	6
восходит к	1	2
оно имеется	1	1
сводится к	2	1
в ином	6	12
представляют себе	2	1
их вот	1	1
мы должны	2	4
поздно и	1	1
не могут	1	2
в которых	2	1
по существу	1	4
чаще всего	5	3
аф неи	1	4
они невидимы	1	1
а она	1	4
как она	1	1
за что	2	1
не совсем	1	2
что под	1	1
же она	1	1
в таких	1	2
как это	5	2
видно по	1	1
хозяина стихии	1	1
что этот	2	2
меня на	1	2
с этим	2	2
не сказано	1	1
дитерих в	1	1
на колеснице	2	1
и с	6	1
сказке это	1	2
играет с	1	1
предположить что	3	3
больше чем	1	1
но это	4	3
в противоречие	1	1
о тридесятом	1	1
неи в	4	1
в него	3	1
под влиянием	1	1
имеет вид	1	1
это в	1	1
характер в	1	1
когда он	3	3
случай который	1	1
нет необходимости	2	2
чудовище которое	1	1
ее в	6	3
говорится что	1	1
знаем что	2	3
вне поля	1	1
на египетских	1	1
тех случаях	3	4
же в	1	1
и хотя	2	1
е в	2	2
есть явление	1	1
ее и	1	1
так часто	2	1
поставлен вопрос	1	2
видим и	1	3
можем предположить	1	1
более поздняя	1	3
книги мертвых	5	1
тут же	1	1
здесь только	1	1
для этого	1	1
и вновь	1	1
собственно не	1	2
золотого царства	1	1
это не	4	10
образом и	2	1
него самого	1	1
это видно	1	2
с другой	10	9
к женщине	1	2
некоторое время	1	1
и др	2	2
а если	1	2
и как	2	1
на небе	5	2
в другое	1	2
неи иногда	1	2
которую мы	1	1
еще другим	1	2
бы ни	1	1
но он	2	2
сказке сказать	1	1
далеко не	3	1
не забыт	1	1
уже знаем	2	3
это значит	1	2
было бы	2	2
того как	3	3
этим объясняются	1	1
а иногда	1	1
здесь и	2	2
как бы	4	4
выше в	1	3
видели как	3	1
более или	1	1
герой например	1	3
животными и	1	1
в греческих	1	1
дело с	1	1
он будет	1	1
за тебя	1	2
прежде всего	4	2
только он	2	1
тогда если	1	1
их не	1	2
подземным и	1	1
точки зрения	1	4
вот несколько	1	1
или превращается	1	1
должно было	1	2
этого мира	1	1
смерти а	1	1
героя но	1	2
а с	2	1
что именно	1	1
идти дальше	1	2
и новые	1	1
видно что	2	5
но есть	3	3
но и	9	11
к своему	3	1
силу и	2	1
же что	1	2
на друга	1	1
представление что	5	1
именно в	1	1
царстве мертвых	2	1
в ее	1	2
до сих	4	2
кокосового ореха	1	1
не знает	1	1
тридевять земель	3	5
жить в	1	2
их на	1	2
причем в	1	2
в зависимости	1	1
герой который	1	1
брачной ночи	1	2
хотели бы	1	1
мы не	6	4
в солнечном	1	1
одной из	1	4
сказки неи	1	1
сказках где	1	2
сказка дает	1	2
этот дворец	3	1
мы можем	7	4
северной америке	2	1
уже выше	2	6
и уносит	1	1
от его	1	1
три ночи	1	1
здесь мы	4	5
но эти	2	1
мы рассмотрим	3	3
это происходит	1	3
представлениях о	1	1
и наконец	3	3
власть над	7	2
сквозит в	1	1
этой точки	1	3
в главе	1	1
в целом	1	1
преисподней в	1	1
землю и	1	1
что не	2	2
сосны что	1	1
что эти	2	2
развития этого	1	1
мотива с	1	1
и пр	1	1
вот и	1	1
а не	2	8
русской сказке	6	5
этот вопрос	1	2
небо и	3	2
родового строя	2	1
с этой	2	6
значит что	2	1
с одной	7	5
разбудить героя	1	1
сказка уже	1	1
в этом	12	12
все что	4	1
миф о	2	1
большого дома	1	4
еще яснее	2	2
превращается в	7	3
что некогда	1	1
знаю что	1	2
им от	1	1
время как	3	2
от солнца	2	1
аф в	2	1
примеры показывают	1	1
об этом	1	6
дать ему	1	1
точно так	2	2
свойственно только	1	1
этого вопроса	1	1
в образе	10	3
по другим	1	1
одним из	1	1
что мы	2	3
и ее	3	2
или даже	1	2
том как	3	1
он говорит	1	2
в иной	1	2
попадает в	3	2
ветку с	1	1
и из	1	1
нечто вроде	1	3
на него	2	2
прошел сквозь	1	1
чистом виде	1	1
дальше и	1	1
долганском мифе	1	1
связь и	1	1
еще одна	1	3
оказывается что	1	2
одна из	2	7
герой отправляется	1	1
же как	3	4
нами выше	1	2
с обрядами	2	1
из этих	4	3
в свои	2	1
одну ночь	1	1
очень много	1	2
можно предположить	1	2
связь его	2	1
в первую	1	7
в середине	1	1
почти всегда	3	2
все это	1	8
говорит дитерих	1	1
пор мы	2	1
друг на	1	1
он обладает	1	1
сказке но	1	1
земель в	2	4
boas неи	1	1
в один	1	2
мере того	1	1
и есть	1	1
в качестве	3	3
находится в	1	1
обращается к	2	3
и когда	1	2
объясняется что	4	1
в огонь	1	1
от рассмотренных	1	1
если я	1	1
отсюда же	2	2
что я	1	1
с фрэзером	1	1
хотя и	1	3
вполне забыта	1	1
не так	2	2
солнце на	1	1
этой стороны	1	3
и другое	2	2
они не	3	2
под этим	1	1
например в	7	3
кто в	1	1
где он	2	1
золотую окраску	2	1
также не	2	1
то не	1	4
то же	5	8
приходит в	2	1
уже у	1	1
при помощи	3	3
когда в	2	1
конь и	1	1
он показывает	1	6
его самого	1	1
золотой город	1	1
оно может	2	1
героя в	2	1
другими словами	3	2
ее как	1	2
в афанасьевском	1	1
связана с	3	1
не будет	5	2
погибнет от	1	1
которые не	1	2
эта связь	6	3
и формы	2	1
долганский фольклор	2	2
в которое	2	1
на три	1	1
этим же	1	1
с целью	1	2
здесь герой	1	6
русская сказка	3	3
характерно что	1	2
начиная с	1	1
предполагают что	1	2
другой функции	1	1
случай мы	2	4
в свете	1	3
и если	1	3
ли герой	1	2
заметил что	1	1
страх перед	1	1
в чистом	1	1
в египте	16	1
с собой	2	7
что же	2	1
на колени	1	1
только что	2	1
ином мире	7	5
позднейшая рационализация	1	1
переносится в	1	1
сели и	1	1
белуджские сказки	1	1
она живет	1	1
не объясняет	1	1
мы видим	5	10
царя к	1	1
д но	1	1
что сказка	3	4
во дворец	1	1
случае в	1	1
кости и	1	2
или хрустальный	1	1
но мы	2	1
очень интересный	2	1
вопрос о	3	3
золотой сосны	1	1
первобытном обществе	1	1
не всегда	4	4
к нему	1	7
он взял	1	1
но при	2	2
можно сказать	2	1
от богов	1	1
что ни	1	1
ничего не	2	5
неи эти	1	2
ее на	2	4
что он	9	21
от месяца	1	1
страны в	1	1
данном случае	3	3
он отправляется	1	1
превратившись в	1	1
если он	3	3
и тот	1	2
что они	2	3
этим самым	2	1
к этой	1	1
должен быть	1	1
в нем	8	6
главе о	1	2
поля зрения	1	1
он погибнет	1	1
эти представления	5	1
или бога	1	1
в других	4	4
фольклориста это	1	1
во всех	1	7
где его	1	1
он был	2	1
в книге	4	1
в современной	1	1
только потому	1	1
что и	4	8
один из	3	7
уже не	7	2
в сказках	3	4
и поэтому	1	1
более древних	1	1
с солнцем	3	2
ясно что	1	1
часто еще	1	1
его отец	1	2
должны были	2	3
отношения к	1	1
более древнее	1	1
растет за	1	1
быть поставлен	1	2
эти обряды	2	1
но так	3	1
в силу	1	2
к себе	2	3
а по	1	1
в лице	2	1
от которого	1	1
он в	1	2
мы возьмем	1	1
между прочим	1	3
представление о	9	3
в обряде	1	3
подобных случаях	1	1
высказанные здесь	1	1
одинаково и	1	1
такой случай	2	3
он или	1	1
вдруг на	1	1
этот случай	6	9
с водой	2	1
на героя	1	1
отдал ему	1	2
и злая	1	1
убивается или	1	1
и здесь	1	12
коня и	3	1
в народе	2	1
или в	3	8
и по	4	3
из золота	1	1
но в	7	5
приводит нас	2	1
но зато	1	1
деревья и	2	1
не имеет	2	4
по-видимому было	1	1
здесь совершенно	2	1
неотделим от	1	1
своего рода	2	4
действительно ли	1	1
превратился в	3	2
пришел к	1	1
сих пор	4	3
америке здесь	1	1
и сам	2	1
царевны или	1	1
урожай в	2	1
на балконе	1	1
тем не	1	4
в тридесятое	4	4
этой связи	1	1
ее с	1	1
этого прямо	1	1
описывается как	4	1
а именно	9	6
мы легко	1	1
герой есть	1	1
изучаться не	1	1
при этом	3	4
превратилось в	2	1
и там	6	2
сохранились в	1	1
о которых	1	1
но уже	1	1
того что	2	6
в форме	2	2
у нее	1	2
том что	10	10
и вышел	1	1
но что	1	1
в ней	5	1
а потом	2	2
видели что	3	1
у него	7	10
что страна	1	1
в другом	1	1
новые и	1	2
нее как	1	1
что иное	2	1
солнечном царстве	1	1
она и	1	1
в этих	2	13
скоро увидим	1	1
мы скоро	1	1
в свое	2	1
тех которые	2	1
в греции	6	1
отсюда видно	2	4
к змею	3	1
них не	1	1
вот в	1	1
и также	1	1
когда царевна	1	2
не представляет	2	1
подводят нас	1	1
в котором	1	2
представление об	1	5
ни одной	2	1
что его	1	2
из их	1	1
и царевны	1	1
он также	1	2
причем как	1	1
говорилось выше	2	1
того же	2	2
он имеет	4	1
не удается	1	1
и соответствующие	2	1
ту же	2	1
другой и	1	1
вступает в	1	3
к ней	1	2
это означает	2	2
нужно достать	1	1
женщин и	1	1
ее искать	1	1
посмотрим какую	1	1
он убивается	1	1
в многочисленных	1	2
это ее	1	1
оно не	1	1
от лица	1	1
но все	2	4
а также	4	1
по всей	1	1
только те	1	1
своей работе	1	1
новые формы	1	1
можно было	2	1
что это	2	6
царство аф	1	1
и это	8	2
в этот	1	1
посвящения и	1	1
смерти и	2	1
связь со	2	1
же не	2	1
оно есть	1	1
только одна	3	1
и другие	3	9
он прошел	1	2
и герой	1	3
и часто	1	1
от них	1	1
горы и	1	1
и живущей	1	3
не с	1	1
каким-то образом	2	1
приходит к	3	3
царстве в	2	4
из преисподней	1	1
