3gram	Losev_ProblemaSimvolaiRealistich_partition_part1_wordlist_3gram	Losev_ProblemaSimvolaiRealistich_partition_part4_wordlist_3gram
достаточно ясно и	2	1
в другом случае	2	1
но это только	1	2
каком случае не	3	2
вовсе не является	2	3
конца xix и	1	2
что для символа	1	1
только на то	1	1
а не просто	1	4
по этому поводу	1	3
везде в этих	1	1
в художественном образе	1	1
самом же деле	2	1
что тут перед	1	1
а может быть	1	2
этот медный всадник	1	1
д и т	1	3
потому что она	2	1
и т д	3	10
даже если бы	1	3
как именно символами	1	1
все такого рода	2	1
то это значит	1	1
то что в	1	3
является законом для	1	1
том что всякий	1	1
во всяком случае	4	3
той или другой	3	1
отнюдь не всякий	1	1
и то что	1	2
частностей и единичностей	1	1
всегда несет с	1	2
никак нельзя сказать	1	1
а еще и	1	1
и борьбы противоположностей	1	1
в человеческом сознании	1	1
на самом же	2	1
к тому что	1	1
что он всегда	1	1
вовсе не есть	2	6
то есть как	1	1
мы не знаем	1	1
что его обозначает	1	1
не что иное	2	2
сам он не	1	1
и т п	1	1
хотя бы даже	2	1
не о чем	1	2
тоже было бы	1	1
и в искусстве	1	2
мы вообще не	1	1
и как бы	1	2
в связи с	3	4
но отнюдь не	1	3
по крайней мере	6	2
ни о каких	2	1
бы то ни	1	1
сам по себе	6	7
функций в бесконечные	1	1
только в таком	2	1
указывает на нечто	1	4
ряд или как	1	1
то есть он	1	1
глубоко и всесторонне	1	1
так и в	1	1
во всяком символе	1	2
не есть нечто	1	1
едва ли кто-нибудь	2	1
только потому что	1	2
перед нами символ	1	1
смысле слова то	2	1
так же и	1	3
в бесконечные ряды	3	1
не имеющих ничего	1	1
взятые сами по	1	2
как бы оно	1	1
всякий символ есть	4	2
в этом же	1	1
они вовсе не	1	2
в чем же	1	1
это не только	1	1
содержит в себе	8	7
если бы он	1	1
что же касается	1	3
важно только то	1	1
чтобы оно стало	1	1
что понятие символа	1	3
ли сказать что	1	2
все это есть	1	2
то время как	2	1
не выходит за	2	1
одно и то	1	1
нечто иное чем	2	1
в настоящее время	1	3
мы вовсе не	1	2
это значит что	7	1
есть такая ее	1	1
не чем иным	2	1
сказать что он	1	1
в этой области	1	2
тем или другим	1	3
еще не есть	1	4
только то что	1	4
же в таком	1	1
мы говорили выше	1	2
можно было бы	4	2
которые вовсе не	1	1
и уж тем	1	1
у нас выше	3	2
как это мы	1	2
вместе с тем	3	1
медного всадника у	1	1
мы имеем дело	3	1
мы должны сказать	2	2
а то что	2	1
только в виде	2	1
символ вещи есть	1	21
в первую очередь	1	1
на нечто иное	2	2
не говоря уже	2	2
то и другое	3	2
это то что	1	1
вовсе не так	1	1
тем беднее по	1	1
учения о символе	1	1
этом смысле есть	1	1
бесконечный ряд или	1	1
должны сказать и	1	1
на том что	1	2
на первый взгляд	1	1
самое мы должны	1	1
даже и не	2	2
во всех случаях	1	1
пока еще только	1	1
или других знаков	1	1
то менее близких	1	1
по себе но	1	3
и не просто	2	2
имеет ничего общего	2	2
в то время	2	1
это не значит	1	1
быть даже и	1	2
рода символ но	1	1
еще и потому	1	1
же самое мы	1	1
весьма интенсивный символ	1	1
выходит за пределы	1	1
другой стороны однако	4	1
разложения в бесконечный	1	1
тем не менее	10	18
то есть тем	1	1
сказать что символ	1	2
понятия тем больше	1	1
тот или иной	2	1
том что символ	1	2
в себе все	1	2
то есть в	6	4
ни в каком	5	3
то более то	1	1
в бесконечный ряд	14	11
есть именно символ	2	1
символ но это	1	1
уж тем более	1	2
в данном случае	5	8
в основе своей	1	1
в отдельности и	1	1
или по крайней	2	1
едва ли даже	1	1
однако ясно что	1	1
значит что мы	1	1
более то менее	1	1
не являются только	1	2
не говорит о	1	1
интереснее всего то	1	1
можно даже сказать	2	1
тех или иных	3	2
это было бы	1	1
до сих пор	1	3
ничего общего с	2	7
если бы мы	1	1
не есть просто	1	1
говоря уже о	1	1
по своему содержанию	5	2
сказать потому что	1	1
тоже есть символы	1	1
однако едва ли	1	1
то ясно что	1	1
не обладают такой	1	1
этом же романе	1	1
закон для получения	1	1
же самое время	2	4
в конце концов	1	4
то же самое	6	9
здесь перед нами	5	3
мы не будем	2	1
на заходящее солнце	1	1
единое и нераздельное	1	2
можно ли сказать	2	2
на этой ступени	1	1
нечто единое и	1	1
которая была бы	1	1
и тем самым	1	3
беднее по своему	1	1
здесь в бесконечный	1	1
в виду и	1	2
точки зрения логики	1	1
само собой разумеется	1	1
в сравнении с	2	1
