2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part1_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part5_wordlist_2gram
что все	2	3
и ставит	1	1
не может	18	11
понятно что	2	1
этом рассказе	1	1
в чужих	2	1
подполья не	3	1
там где	7	6
а прежде	1	1
его о	1	2
сказать что	3	5
то есть	16	24
дано в	1	2
того или	1	1
вместе с	2	2
он должен	1	1
сознания и	4	3
его стиля	1	1
что говорит	1	1
в рассказах	1	1
в братьях	3	1
себя как	3	5
в том	5	11
места в	2	1
не друг	1	1
рассказ и	1	1
в его	21	24
все равно	2	2
его жизненного	1	1
твердого образа	1	1
и т.п	6	3
мышкиным и	1	1
пределах романа	1	1
но вы	1	1
разобранные нами	1	1
он старается	4	1
дурную бесконечность	1	1
не входит	1	1
приводит к	2	3
ту сторону	1	1
о том	2	2
между тем	4	5
отношение к	6	1
достоевского он	1	2
являются лишь	1	1
на вопрос	2	2
достоевского его	1	2
в самой	1	7
во всей	1	2
да и	5	2
которых он	1	1
большинстве случаев	2	2
мире достоевского	3	5
есть только	2	1
твердого и	1	1
слово слово	2	1
к ахмаковой	1	1
впечатление что	1	1
всего то	1	1
касается диалогической	1	1
установка рассказа	1	1
в некоторых	1	1
впрочем и	1	1
в рассказ	5	1
не все	1	1
как мы	8	5
так чтобы	4	1
этого самосознания	2	2
одном сознании	2	1
может быть	14	21
исповеди с	2	1
тон рассказа	1	1
то в	2	1
и его	14	13
в одной	3	4
себе его	1	1
человеке или	1	1
целого то	1	1
уже говорили	5	1
знает сам	1	1
позицию вовне	1	1
вследствие этого	1	1
как его	3	1
своему герою	1	1
достоевский мыслил	1	1
в отношении	9	2
долгорукого и	1	1
в устах	1	1
на мир	1	8
вовсе не	7	8
она не	1	5
и показывает	1	1
героя не	1	5
произведениях достоевского	2	5
себя самого	7	4
есть не	1	2
бы я	1	1
человека а	1	1
или наоборот	1	1
чужого сознания	4	2
диалог то	1	1
не на	1	3
он бросает	1	1
я не	8	3
ни было	3	4
с чертом	2	1
отлично знает	1	1
за собой	3	1
этот замысел	1	1
из этого	2	1
мира достоевского	1	4
достоевского мы	1	4
произведении достоевского	1	1
здесь не	1	1
о себе	17	9
достоевского вот	1	1
бы в	4	3
и тон	3	2
и было	1	1
композиционно выраженного	1	1
устойчивую позицию	1	1
направлена на	1	1
неслиянных сознаний	1	4
к которой	1	1
но из	1	1
другу как	2	1
отличие от	2	2
уверенного и	1	1
его к	3	4
тот же	4	2
достоевского и	2	12
и самое	2	2
самой структуре	1	2
и действительно	1	1
и других	1	5
как он	2	2
целом то	1	1
его слова	2	1
в твердую	1	1
достоевского как	2	12
единства стиля	1	1
всего романа	2	1
то он	1	3
в вечность	1	2
да ведь	1	2
верно отмеченная	1	1
входят в	1	2
в каждой	2	2
возвышает его	1	1
ответ на	1	1
и отчасти	2	1
к слову	2	1
от этой	1	1
и даже	5	3
но ведь	2	1
того чтобы	1	4
и при	1	1
то это	1	1
в своих	1	2
только в	6	8
в произведениях	2	2
появляется в	3	1
тоже не	1	1
собою но	1	1
другой стороны	3	2
так сказать	2	3
подполья в	1	1
больше всего	1	1
в этой	1	4
достоевского с	1	7
из тех	1	2
и провоцирующий	1	1
отношению к	7	11
правда неотразимо	1	1
и иван	1	1
то и	1	2
голосами других	1	1
всяком случае	4	3
героев достоевского	3	3
его с	5	1
ибо не	1	2
поэтому-то так	1	1
самим собою	9	2
к этому	1	2
но для	2	2
среди уже	1	1
на рынок	2	1
они и	1	1
как в	5	6
нет ни	2	2
бедных людях	1	1
во всяком	4	4
диалога в	2	1
и не	27	34
что у	6	1
замыслу достоевского	7	1
мы уже	8	2
здесь же	1	1
свое последнее	1	1
со всеми	3	1
лежит в	2	1
диалога у	1	1
таким образом	7	11
время их	1	1
тем более	1	1
мире а	2	2
своего мира	1	1
с голосами	1	1
не он	1	1
во-вторых если	1	1
он как	4	1
время не	3	2
что гроссман	1	1
а вовсе	1	1
тем что	4	3
вопрос кто	1	3
каких-то новых	1	1
одно и	3	1
уже в	3	5
такой человек	1	1
для самого	1	2
в жизни	2	6
это и	3	9
в плане	6	5
у вас	1	2
в изображении	1	2
диалог в	2	2
не только	10	13
нет становления	1	1
ибо в	3	1
является лишь	1	4
дано на	1	1
с какой-то	1	1
он не	13	4
в основном	1	2
героя он	1	1
говорит он	4	8
заставляет его	1	2
что даже	2	1
для его	2	3
смысле этого	2	1
в человеке	1	6
но у	1	2
наконец в	4	2
все эти	3	8
внутреннего человека	1	1
вот что	1	2
в движение	2	1
что из	1	2
этот процесс	2	1
в данном	1	2
в пределах	11	9
может и	1	1
значительной степени	1	1
рядом с	4	13
и потому	1	3
подполья я	1	1
тенденция к	1	1
случае не	1	1
художественная задача	1	2
о герое	1	1
со своим	2	3
с самого	8	2
собою в	1	1
в кругозор	2	6
в их	1	3
ум и	1	1
хотя правда	1	1
кто он?	1	2
обращаться к	5	1
изображения в	1	3
к герою	8	1
конечно эта	1	1
достоевского к	1	5
выражение и	1	1
того в	1	1
в себе	5	5
материала в	1	1
между ними	1	2
и он	2	1
тут и	1	2
на его	4	2
слова я	1	1
как на	1	2
герои достоевского	1	3
к тому	6	1
на себе	1	2
таким же	1	2
и то	5	1
других героев	1	1
в эту	4	1
уверенность и	1	1
перед нами	1	4
самому герой	1	1
как если	1	1
он приводит	1	1
нему и	4	2
эти черты	1	1
голосов и	2	1
слово о	7	2
сознанию героя	1	3
внутренней жизни	2	1
как нам	1	2
из них	3	2
в бедных	1	1
бы уже	4	2
и для	8	3
с другом	4	3
других равноправных	1	1
творчества достоевского	1	7
достоевского нет	3	3
почти никогда	1	1
мысли в	2	2
алешей с	1	1
самого достоевского	1	6
до конца	4	5
но даже	1	1
литературных произведений	1	1
авторского замысла	1	2
отличается от	1	2
согласиться с	1	1
его ум	1	1
художественного мира	1	5
в вас	1	3
в первом	2	2
отношении друг	1	1
своих признаний	1	1
него не	1	2
вполне понятно	2	1
для достоевского	2	6
по себе	4	7
любовь к	1	1
не менее	2	1
еще не	7	5
знает что	3	1
у ивана	2	2
ни одного	9	2
он сам	6	3
с ним	7	6
к его	1	1
собрать свои	1	1
же самое	1	1
но на	4	1
к той	1	2
в конце	5	5
достоевского по	2	2
не разрешает	1	1
иван карамазов	2	1
а в	7	7
выраженного диалога	1	1
тому что	2	2
всего в	1	1
дано как	1	1
и более	1	1
только с	3	2
в каждом	6	8
для героя	1	2
слово оно	1	1
с самим	15	1
в мир	1	3
и вот	4	2
жест в	1	1
целом это	1	1
iv человек	1	1
дело в	1	1
по преимуществу	1	3
а впервые	1	1
словом героя	2	1
него и	3	1
романа но	1	2
в своем	2	8
самому и	5	1
ни был	2	1
на которой	2	1
является в	1	1
слов героя	1	2
но с	1	1
и на	6	10
отдельных героев	1	1
слово его	1	1
теми же	2	1
и внутренняя	1	1
достоевского в	3	19
к другу	3	1
человеку как	1	1
житии зосимы	1	1
неотразимо возвышает	1	1
по крайней	1	2
своим двойником	1	1
вообще не	2	1
нем и	1	1
в каждый	1	1
для того	1	2
личный документ	1	1
это из	1	1
что весь	1	1
и примирения	1	1
как и	18	8
тому как	2	3
вступают в	1	1
потому что	8	12
ставрогина и	1	1
одного монологического	1	1
в аспекте	1	1
друг друга	2	3
конечно и	1	4
на котором	1	2
у которого	1	1
ни одно	1	1
в самом	6	8
это последнее	1	1
же время	10	7
полноправными сознаниями	1	1
творчестве этот	1	1
поэтому в	1	2
по отношению	6	11
никогда не	4	5
героев и	1	6
в то	11	10
этом отношении	1	5
и открыто	2	1
к такому	1	1
в напряженном	1	1
действующими лицами	2	1
с чужим	2	1
всех этих	2	3
слова не	2	1
и в	35	23
все время	4	1
так же	7	6
в мире	4	7
под названием	1	1
так что	5	1
романа мы	1	1
другому моменту	1	1
записок из	3	3
так как	4	7
из его	2	3
и каждое	1	1
и только	1	1
значение в	1	1
и веселья	1	1
но не	6	8
к концу	3	1
такой же	3	1
и говорит	3	1
по замыслу	11	1
вовлекаются в	1	1
не в	10	6
страница из	2	1
сердце к	1	1
если оно	1	1
вообще нет	1	1
не знал	2	1
точек зрения	2	3
как будто	4	3
характер или	1	1
правде правда	1	1
творчестве достоевского	7	5
есть в	1	3
мы должны	3	2
помимо его	1	1
плане и	1	1
мы сказали	1	1
и во	3	2
я ничего	1	1
в которых	2	2
не могут	1	6
бы он	2	1
другом как	1	1
и до	1	1
да в	1	1
образа героя	3	3
которой достоевский	1	1
сознанию и	1	1
как она	1	1
у меня	6	1
раз и	3	3
лишь как	1	5
макара долгорукого	1	1
нами в	1	1
отношении к	7	2
герой как	1	2
достоевского вовсе	1	1
с этим	3	1
лишь в	7	3
словом и	3	1
романах достоевского	4	6
слове и	2	1
несколько дальше	1	1
и с	12	4
эта болтовня	1	1
бы привести	1	1
он знает	3	3
дело и	1	1
но это	6	5
признать что	1	1
он остается	1	2
под влиянием	3	1
несколько раз	2	1
самом рассказе	1	1
это в	2	2
характер в	1	1
друг другу	4	2
не для	1	1
и личный	1	1
наконец на	1	1
позволяет ему	1	1
чужое сознание	1	1
же в	1	2
здесь достоевский	1	1
конечно не	2	1
в монологически	1	1
которой в	1	1
и самого	1	4
м.б и	1	1
для этого	2	1
каждый поступок	1	1
по ту	1	1
собственно не	1	1
нет в	3	1
это не	3	10
автора а	1	2
и идеологической	1	1
и вновь	1	1
есть они	1	1
слово в	2	2
него самого	1	3
с другой	4	2
и как	2	8
он все	2	2
был не	1	1
голос самого	2	1
здесь в	2	1
в речах	6	1
хотя конечно	1	1
другого человека	3	4
но он	4	2
должно быть	3	1
далеко не	1	1
принципы построения	1	1
из своего	4	3
в чем	4	1
было бы	3	6
в житии	1	1
героя у	1	1
слову героя	2	2
что такое	1	1
меня но	1	1
как бы	31	28
выше в	1	1
бы быть	1	1
в процессе	1	4
своих мыслей	1	1
так это	1	1
нами особенность	1	1
а его	1	3
в первой	1	2
его построения	1	1
героя достоевского	1	1
прежде всего	12	7
тех кто	1	1
точки зрения	7	21
степени как	1	2
том условии	1	1
себе и	7	3
героя но	2	1
а с	3	1
него как	1	1
сам и	3	1
его личности	1	2
он ни	1	1
своих героев	1	3
в монологическом	1	1
рассказа изменяется	1	1
мы остановимся	3	3
и оставалось	1	1
но и	14	11
уже по	1	1
мы привели	1	1
к своему	5	1
и самостоятельности	1	2
человеческого голоса	1	1
бы только	1	1
в ее	3	1
знает и	5	1
над ним	1	1
эти слова	3	1
нет и	4	1
достоевского всегда	1	1
он может	1	3
до сих	1	2
подполья и	1	2
сочетается с	1	3
остается в	1	2
не знает	6	1
одного момента	1	1
в творчестве	4	5
вас нет	1	2
их на	1	1
идеологической позиции	1	1
будто бы	2	1
в большинстве	2	2
но именно	2	4
всею ясностью	1	1
себе но	2	1
к собственному	1	1
мы не	1	2
тип не	1	1
своему предмету	7	1
одной из	2	1
героя с	1	2
здесь действительно	1	1
не слышит	1	1
или как	3	5
себя в	2	3
я бы	4	1
стремится к	6	1
и свое	1	2
до последней	1	1
его внутреннего	2	1
героя и	10	5
один голос	1	1
его романа	1	2
они действительно	2	1
началом его	1	1
и другого	2	1
голосов в	5	3
здесь мы	1	2
в результате	1	4
беспорядочным началом	1	1
роль в	1	2
но эти	2	2
именно потому	2	2
на самом	9	4
или точнее	1	1
наоборот все	1	1
он определяет	1	1
и наконец	7	5
самосознание и	1	3
в главе	1	1
всех его	1	1
стоит в	1	1
структурными элементами	1	1
какие мы	1	2
в целом	3	4
кругозор самого	1	3
форме в	1	1
но эта	2	4
то новое	1	1
для других	3	2
уже совсем	1	1
с алешей	3	1
что не	4	1
в письме	1	1
своей статье	1	1
тон в	1	1
и пр	1	1
пределах одного	5	1
каждый жест	1	1
а не	4	20
этот вопрос	1	2
предметом изображения	1	2
говорить о	3	2
с этой	2	1
крайней мере	1	2
в этом	14	25
время как	2	1
превращается в	1	1
завершить его	1	1
существенный момент	2	1
тотчас же	4	1
достоевский не	1	5
об этом	1	1
быть и	2	1
со всею	1	3
одного сознания	3	4
одним из	1	8
и делает	4	1
и внутренне	2	1
самим по	1	1
мы замечаем	1	1
или даже	1	2
в содержании	1	1
он говорит	1	2
же была	1	1
здесь с	1	3
художественный замысел	1	1
для себя	7	2
вот как	4	1
идеологических вопросов	1	1
смысловой материал	1	1
на него	5	2
почти все	1	1
одна из	1	2
прямо сказать	1	1
и упорно	1	1
такой образ	1	2
был очень	1	1
романа впервые	1	2
совпадает с	2	2
слово героя	4	6
этого слова	5	2
все это	14	7
этом произведении	1	1
в качестве	1	1
как например	1	2
в один	1	2
я сам	7	1
была быть	1	1
их в	2	2
находится в	1	1
высшей степени	3	1
самом деле	10	5
по своей	2	1
делает его	1	1
могли бы	1	3
авторское слово	2	1
его романов	1	3
братьях карамазовых	3	1
он и	5	5
мысли и	1	2
что касается	1	1
что я	13	1
действительно и	1	1
о нем	2	11
хотя и	2	1
с ее	3	2
не успел	1	1
что может	1	2
но конечно	2	2
стиль и	4	1
самом построении	1	2
и слово	8	1
во многом	1	1
очень долго	1	1
он есть	2	3
например в	2	3
что оно	2	1
себя то	2	1
и происходит	2	1
из подполья	35	11
то же	15	10
основная тенденция	1	1
и со	3	1
будет и	2	1
нет этих	1	1
приходит в	1	1
где начинается	1	1
не довлеет	1	1
особый тип	1	1
это было	2	1
свои мысли	1	1
в двойнике	10	1
оно может	1	1
сравнительно с	1	1
героя в	5	4
его творчества	1	7
должна была	2	4
ее как	3	2
ним и	1	4
бы сказать	1	1
в романах	5	7
этом смысле	3	9
его герой	1	1
с собою	5	2
входящих в	1	1
у достоевского	12	24
других для	1	1
герой из	4	1
при том	1	1
характер и	2	1
войти в	2	1
и именно	1	1
что же	7	1
в себя	1	3
только что	3	1
себя сам	2	2
его сознания	1	3
ни были	1	1
и само	1	2
и их	1	2
речах хромоножки	1	1
рассказа не	1	1
свести их	1	1
он так	2	1
его целом	2	5
сердце ваше	1	1
героя его	1	2
вопрос о	2	4
даже тон	1	1
в которой	2	4
не стыдно	1	1
личности не	1	1
к нему	13	3
достоевский заставляет	2	2
можно сказать	1	2
по своим	1	2
ничего не	3	6
почти не	1	1
ее на	1	1
сочетания голосов	2	2
что он	24	10
данном случае	1	2
себе самому	18	3
но они	1	4
что они	6	1
он воспринимает	1	1
человека из	13	4
можно прямо	1	1
в нем	16	20
чтобы в	1	1
его художественной	1	1
по сравнению	1	1
они ни	1	1
подчеркивает что	1	1
во всех	3	5
в дальнейшем	2	1
в нескольких	1	1
внутрь в	1	1
себе как	1	1
и почтительно	1	1
что и	3	5
один из	1	2
уже не	3	8
они уже	1	3
новое что	1	1
и навсегда	1	2
к правде	2	1
отношения к	1	2
с точки	2	15
позиции нет	1	1
цельный образ	1	1
при всей	1	1
но только	3	1
же и	4	1
есть все	1	1
это слово	4	1
же его	1	1
к себе	18	2
котором мы	1	1
каждом слове	2	1
сознаний в	1	5
человек и	4	2
тогда я	1	1
переносит в	1	1
он в	4	2
ивана и	2	1
такими же	1	1
я в	4	1
каждое слово	3	1
этих трех	1	1
в сущности	14	5
хотя бы	2	2
себе самом	5	6
преломления в	1	1
с ней	1	1
образ героя	1	4
оставаясь содержательно	1	1
радости и	1	1
его самосознания	1	8
именно поэтому	1	1
душу как	1	1
с другими	2	7
здесь как	1	1
самого начала	8	3
и по	2	2
же нам	1	1
во втором	1	1
но в	19	4
благодаря этому	2	2
человека в	1	5
диалогами которые	1	1
и внутреннюю	1	1
может найти	1	1
содержательно теми	1	1
в отличие	2	2
согласно его	1	1
своего рода	2	1
сих пор	1	2
и сам	7	2
со всем	1	1
если и	2	1
развертывается в	1	1
быть по	1	1
произведениях но	1	1
каждого голоса	1	1
чужому сознанию	3	2
самая установка	1	1
конце концов	3	4
а именно	1	1
это очень	1	3
всех существенных	1	1
которого он	3	1
ни того	1	2
при этом	2	3
того что	3	2
как последняя	1	1
столкновение с	1	1
его он	1	1
другими людьми	1	1
что имеет	1	2
в форме	3	6
том что	3	9
среди них	1	1
у него	4	6
в ней	2	1
могут завершить	1	1
хромоножки в	1	1
себе он	1	1
и она	1	1
в точку	1	2
и тут	2	1
с беспорядочным	1	1
снова к	1	1
в построении	2	5
это он	4	1
в этих	2	2
момент его	2	2
в произведении	2	1
тех которые	1	1
голос героя	2	1
чем же	1	1
сам с	1	1
что каждый	1	1
них не	1	1
вот в	1	1
изменяется сравнительно	1	1
ее до	1	1
в котором	3	2
же степени	2	1
ни одной	1	2
не у	1	4
начала все	1	1
для него	14	15
как таковой	1	1
не о	4	1
или другого	1	1
лишь один	1	1
как к	5	1
зрения на	1	8
другой и	1	1
вступает в	2	1
к ней	2	1
увидеть и	2	1
и соответствующие	1	1
совсем не	3	1
же это	1	1
героя для	1	1
он это	4	1
нисколько не	1	2
в стиле	4	1
входит в	1	2
голоса его	1	1
ни на	2	2
не перед	1	1
его произведениях	1	2
то ни	3	3
оно не	1	2
действительной жизни	1	1
себе значит	1	1
в романе	1	11
но все	4	4
мы увидим	2	1
сам себе	1	1
что это	4	1
можно было	2	3
это многообразие	1	1
к миру	1	1
говорит о	2	1
и это	5	5
вас и	2	1
в этот	2	2
и человек	1	1
же не	4	1
действительно не	1	1
жизнь в	1	1
органически чужд	1	1
и другие	1	2
таких сложных	1	1
человек из	7	3
ведь это	1	2
этот принцип	1	3
друг к	3	1
еще далеко	1	1
от них	1	1
повесть о	1	1
стиля и	1	3
к чужому	4	1
со всех	1	1
если б	3	1
