3gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_3gram
корни мышления и	1	1
если бы он	2	1
пользу того что	2	1
речи принадлежит к	1	1
речи и что	1	1
существу дела не	1	1
непроницаем для опыта	1	1
этой основной концепции	2	1
свести к эгоцентризму	1	1
все более и	2	1
мы постараемся показать	1	1
структуру и функционирование	1	1
в самом простом	1	1
однако и здесь	1	1
обобщений выходящих за	1	1
в своей книге	1	1
установление того факта	1	1
не может быть	5	6
в полном согласии	1	1
от слишком систематического	1	1
уже в самом	1	1
состоит в том	1	3
к установлению истины	1	2
остается в силе	1	1
детской речи и	2	2
характерных черт детской	1	1
теории детского развития	1	1
же ли бывает	1	1
а с другой	2	4
внутренней речи и	4	1
деформируются живым существом	1	1
только то что	1	1
хотим вовсе сказать	1	1
мы говорили выше	2	1
независимо друг от	1	2
психологическом развитии ребенка	1	1
можно было бы	3	5
своих исследований пиаже	2	1
сам с собой	2	2
функции эгоцентрической речи	2	1
ассимилируются т.е деформируются	2	1
истины а к	1	1
говорит он в	2	1
с биологической точки	1	2
от внешней к	1	2
речь ребенка не	1	2
той ситуации в	1	1
за пределы психологии	1	2
развития речи и	1	2
говорит он что	2	1
пиаже видит в	1	1
мышления но в	1	1
мы пытались рассмотреть	1	1
в этом пункте	1	2
наряду с этим	1	1
того факта что	2	1
более от всяких	1	1
у ребенка есть	2	1
исследования интересующей нас	1	1
то обстоятельство что	1	1
нисколько не влияет	1	1
речи для того	1	1
связь существующую между	1	1
все учение о	1	1
и внедряются в	1	1
специальных технических случаях	1	1
генетические корни мышления	1	1
теории пиаже является	1	2
то же ли	1	1
мысли и не	1	1
к выводу что	4	1
точки зрения теории	1	2
как мы постараемся	1	1
одной стороны и	1	2
своей природе и	1	1
связаны между собой	1	1
в ходе нашего	1	1
большую часть характерных	1	1
изложения и тем	1	1
приводит к тому	2	1
то что пиаже	1	2
развитии мышления и	2	2
в том же	1	2
в конечном счете	1	4
результаты к которым	1	1
для пиаже это	1	1
отдельных весьма специальных	1	1
смысле этого слова	3	3
она не может	1	1
том что он	2	1
в целом мы	1	1
в данном случае	2	3
вопрос об отношении	5	1
не влияет на	1	1
в самой основе	1	1
часть характерных черт	1	1
можно сказать что	4	1
речи как и	1	1
что перед нами	2	1
в эту пору	1	3
точки зрения биологической	2	1
или действительность сновидения	1	1
собственном смысле слова	1	3
с как видим	1	1
генетические отношения в	1	1
мышление и речь	2	2
потому что он	1	2
или во всяком	1	2
мимолетный частичный контакт	1	1
речи и мышления	9	3
до сих пор	4	1
что они говорят	1	1
шаг за шагом	2	1
задачи настоящей главы	1	1
если бы мы	1	2
так как он	2	1
речь идет о	2	2
зрения филогенетического и	1	1
того что в	1	2
видим таким образом	3	1
было бы назвать	1	1
пиаже не удалось	1	1
другая сторона луны	1	1
к удовлетворению желания	1	1
всех тех особенностей	1	1
учения о развитии	1	1
в сущности говоря	2	1
с психологической стороны	1	1
полном согласии с	1	1
что он не	1	2
анализа для того	1	1
с генетической точки	3	1
после действительного приема	2	1
биологической точки зрения	1	2
в этой книге	1	1
детской логики при	1	1
мышления как он	1	1
то же самое	3	2
сказать что это	1	1
и речи мы	1	1
эгоцентрической речи в	7	1
указывает на то	2	1
пиаже полагает что	2	2
выходящих за пределы	1	1
действительность или действительность	1	1
наших опытах мы	1	1
а затем уже	1	1
с мы видим	2	1
проблема мышления и	2	1
что с точки	1	1
не к установлению	1	1
ребенка и его	1	1
только тогда когда	2	2
и тем самым	3	1
