2gram	Vygotskiy_Psychologia_partition_part2_wordlist_2gram	Vygotskiy_Psychologia_partition_part4_wordlist_2gram
в своих	3	9
только в	4	7
в смысле	1	3
и значение	1	1
ней и	1	1
одна и	2	1
другой стороны	2	2
вскрыть и	1	1
в этой	9	6
медлит что	1	1
о ней	2	4
не могли	1	3
что вопрос	1	1
когда она	1	4
к выводу	1	1
идет о	3	1
и никогда	1	2
отсюда понятно	1	1
материал и	2	2
в трех	1	1
его с	1	2
всяком случае	3	2
и сделать	1	1
и затем	3	1
все то	12	1
говорит толстой	3	1
сюжетного оформления	1	1
к этому	4	1
вот это	1	1
литературы и	2	1
и эта	2	1
выходит что	1	1
представляет из	1	1
как в	3	9
во всяком	3	2
говорит не	2	1
и не	13	10
что у	4	5
что до	1	1
искусстве на	1	1
и та	2	1
который он	2	2
лежит в	2	1
всего что	1	1
нам придется	3	1
таким образом	13	21
крылова и	1	2
и вообще	1	2
здравого смысла	3	1
неизмеримо более	1	1
больше того	3	2
совершенно понятно	2	1
если же	1	4
показывают что	1	2
с так	1	1
шиллеру надо	1	1
тогда когда	1	3
имеет свою	1	1
ребенка и	1	1
тем что	3	9
что такая	1	1
возникает из	1	1
материал в	1	1
еще иметь	2	1
в жизни	4	4
это и	5	1
и дает	2	1
к действительности	1	2
в плане	1	1
не только	7	12
задержание это	1	1
на другой	1	2
он не	11	6
его жизнь	1	1
что даже	1	1
начала и	1	2
все эти	6	7
в самых	3	2
примере легче	1	1
он имел	1	1
в истории	1	1
тем же	1	1
значит ли	1	2
к анализу	3	1
создается впечатление	1	1
что всякий	2	1
совершенно ясно	8	7
слова в	1	2
пор пока	2	1
в их	2	3
с самого	5	1
имеем здесь	1	1
сказать то	1	1
т д	2	2
чтобы вскрыть	1	1
из самых	1	2
материала в	3	1
что нужно	1	1
из области	1	1
в себе	6	2
с той	2	4
на примере	2	2
и он	3	3
автором в	1	1
на его	1	2
как на	6	5
которые они	1	2
обратный тому	1	1
правильно говорит	1	1
к тому	12	7
в гамлете	11	1
к рассказу	1	1
ровно столько	1	3
в восприятии	1	1
что вся	1	1
формы в	1	3
исследования и	4	1
и этот	3	2
художественное произведение	1	6
ничего подобного	1	1
порядке в	1	1
чтобы создать	1	1
в эту	1	1
одной стороны	3	1
бы не	2	2
и те	1	4
из них	4	4
ничем не	2	1
и для	3	4
с другом	4	1
это только	1	3
что только	1	1
самое что	2	2
свой смысл	1	1
мы в	3	3
сами по	3	3
до конца	7	3
но даже	1	2
которое имеет	1	1
взгляд на	2	1
отличается от	1	2
согласиться с	1	2
в первом	1	1
и уже	4	1
обстоятельство что	1	1
и эти	2	2
тот материал	1	1
показывает как	1	1
которые мы	1	4
по себе	9	12
не потому	2	2
который видит	1	2
и является	2	1
не понимает	2	2
искусственное расположение	3	1
еще не	1	2
заложены в	2	1
ни одного	2	1
он сам	1	1
целый ряд	5	6
всей художественной	1	1
не столько	1	1
целым рядом	4	1
так в	1	2
большей частью	2	1
и которая	1	2
же самое	6	6
не могла	1	1
в конце	8	3
и просто	1	1
словами и	1	1
на все	2	5
и чрезвычайно	1	1
все содержание	1	1
зрителя и	2	1
все решительно	1	6
который утверждал	1	1
тому что	6	4
а в	4	4
однако что	1	1
и более	1	4
мы вправе	4	1
только с	2	1
в русской	2	1
такому же	1	1
всего тем	1	1
в уста	3	1
бесконечное число	1	1
придется еще	1	1
и вот	6	3
художественном произведении	1	5
дело в	1	1
что психология	2	1
видят в	2	1
его собственной	1	1
является в	1	1
в нашем	1	1
за то	3	1
убивает короля	10	1
гамлете с	1	1
что поэт	2	1
и без	1	2
надо понимать	1	1
и на	5	5
истинный смысл	2	1
не имеют	1	2
которые в	1	4
душевной жизни	1	2
не по	2	1
которое дает	1	1
это сделано	1	1
для художественного	1	2
от него	1	1
и безволия	1	1
ли это	3	2
нельзя лучше	1	1
которые сделаны	1	2
она слишком	1	1
которые оно	1	1
в двух	4	1
вообще не	1	1
следует отнести	1	1
для того	23	13
мы никогда	3	1
факт что	1	1
как и	5	10
изучить психологию	2	1
тому как	2	3
а когда	1	1
должен был	3	2
но еще	1	1
потому что	24	21
осуществление в	1	1
что для	5	7
что с	1	3
с такой	2	1
толкований и	1	1
всего того	1	1
встречаемся с	1	1
в самом	12	12
быть это	2	1
а то	1	1
же время	2	2
видит в	3	3
каком случае	1	1
в то	3	5
и то	2	3
произведению искусства	1	2
никогда не	5	9
им в	1	1
форма к	1	1
к такому	2	1
что есть	1	1
и в	33	32
все время	24	6
так же	13	18
что благодаря	1	1
и материал	1	1
так что	7	3
благодаря тому	1	1
не поймем	1	1
не просто	4	1
а на	2	4
другое что	1	1
каком они	1	1
из его	2	1
с этими	1	2
так как	12	12
и только	7	2
но не	3	2
и всегда	1	2
которой мы	3	2
и смерти	1	1
такой же	2	7
и говорит	3	2
приблизительно так	1	2
точно как	1	3
не в	2	8
здесь дело	1	2
он заканчивает	1	1
и отсюда	1	2
при анализе	2	2
для нас	7	2
даже не	2	1
порядке как	1	1
говоря о	1	1
как будто	8	7
чем это	1	1
в полном	1	2
везде и	1	1
то как	2	3
сводится к	2	2
мы вместо	1	1
совершенно разные	1	1
нам что	2	2
подходит к	1	1
на этом	3	3
мы должны	6	3
как показывает	1	1
и во	1	1
как форма	1	1
в которых	3	3
по существу	2	3
материала который	1	3
как с	1	1
стремление к	1	1
эти доводы	1	1
и об	1	1
что следовательно	1	1
а другой	2	3
смысл и	4	2
на нее	2	1
разрешения этой	1	1
спрашивается почему	3	1
думать что	2	3
в конечном	1	3
до самого	2	1
как она	10	4
что под	1	1
те или	1	1
совершенно прав	1	1
что слова	1	1
всю жизнь	2	2
как это	14	4
нами в	2	1
который не	2	3
из себя	1	2
что этот	3	2
что шекспир	7	1
с этим	5	4
это однако	1	1
дальше совершенно	1	1
трагедию надо	1	1
более чем	1	1
относительно того	1	2
мы все	3	1
однако легко	1	1
от начала	3	1
речь идет	3	1
и с	2	4
и восприятия	1	1
но это	1	2
искусства она	1	1
исходя из	4	1
в противоречие	1	1
художественные произведения	1	2
с выяснения	1	1
что трагедию	1	1
с толстым	1	1
слов в	2	1
дело при	1	1
что задачей	1	1
уяснить себе	1	1
это в	4	2
сам собой	1	2
когда он	7	10
тем в	1	1
полагает что	5	2
знаем что	4	4
конечно не	3	1
о них	2	1
сюжет и	1	1
также и	2	2
для этого	8	3
рассказывает о	1	1
краски и	1	1
этой же	1	1
это не	6	2
психологию медлительности	2	1
именно на	1	2
и исследования	1	1
слово в	2	1
образом и	1	4
и точно	2	1
с другой	2	3
в художественном	2	6
и как	5	7
он все	3	3
совершенно другой	2	1
построения в	1	1
и сейчас	3	3
принадлежит к	2	1
виде так	1	1
под материалом	1	1
нас как	1	1
но он	6	3
должно быть	3	1
и совершенно	5	3
далеко не	3	5
это значит	1	3
было бы	12	11
того как	1	4
в чем	1	4
нам казалось	2	2
бы нам	1	1
как бы	25	6
увидеть что	1	2
есть много	1	1
и вдруг	3	1
все остальное	2	1
от других	1	1
очевидно что	1	2
в глаза	1	2
казалось бы	5	2
всем этом	1	1
дело с	3	8
прежде всего	2	1
только он	1	1
о его	1	1
указывает на	3	3
бросаются в	1	1
точки зрения	6	17
и недаром	2	1
себе и	2	2
уже это	1	1
должны искать	1	1
выводу что	1	1
а с	2	2
вместо того	2	1
что именно	3	3
нет более	1	1
тем и	2	2
двух основных	1	1
своих героев	1	1
на это	1	3
но и	3	10
с здесь	1	1
искусства но	1	5
и всюду	1	1
и переживаем	1	1
именно в	2	1
это его	1	1
он может	2	1
словам как	1	1
в ее	2	2
когда по	1	1
помощи такого	1	2
только то	1	1
до сих	3	5
гамлета что	1	1
ясно и	1	1
составляющим ее	1	1
будто бы	1	1
том чтобы	4	3
мы не	5	3
стоит только	2	2
и изжить	1	1
с все	1	1
это случилось	1	1
до тех	2	1
для анализа	2	1
этого рассказа	12	1
мы можем	5	3
все различие	1	1
нашем анализе	1	1
во всем	2	3
совершенно новый	3	1
валленштейн медлит	1	1
бы показать	1	1
конца с	1	1
от его	1	1
короля сразу	1	1
здесь мы	3	2
самое и	2	1
в результате	2	1
если шекспир	1	1
на самом	6	5
сомнения в	1	1
два основных	1	2
и наконец	2	1
их с	1	2
этой точки	1	2
с а	1	1
в целом	5	4
что за	1	1
не хочет	1	1
и заставляет	1	1
что не	4	3
художественного построения	2	3
он совершенно	1	1
не что	1	1
а не	6	7
и ничем	1	1
тех пор	2	1
этот вопрос	4	3
если это	1	1
с этой	4	4
с одной	3	1
в этом	28	13
если мы	12	12
время как	2	3
и содержания	1	1
все те	2	2
с любопытно	1	1
об этом	4	3
точно так	3	3
искусством и	1	1
она направлена	1	1
связи и	1	1
что мы	6	1
ничего более	1	1
шли в	2	1
и ее	2	3
говорит что	10	7
к матери	1	1
один раз	1	1
том как	3	2
это надо	1	1
он говорит	3	5
в совершенно	1	1
точка зрения	2	2
задерживается трагедия	1	1
и из	3	6
казалось что	1	1
совершенно различных	2	1
на него	4	2
связь и	1	1
почти все	2	1
мы узнаем	4	1
и таким	1	2
одна из	4	1
и томашевский	1	1
прямо сказать	1	1
же как	3	4
действующих лиц	1	3
из этих	2	1
в общем	1	3
целей и	1	1
взглянуть на	2	1
а задержание	1	1
этого слова	3	1
все это	13	5
раз на	1	1
переходим к	1	1
только одно	2	1
фактов которые	1	1
к помощи	1	2
в драме	3	2
едва ли	2	4
в сознании	1	4
слова а	1	1
трагедии и	6	1
их в	3	2
самом деле	12	16
всей этой	2	1
и когда	2	4
не оказывает	1	1
мы будем	5	2
могли бы	2	2
в игре	1	2
которую он	2	1
всегда характер	1	1
что касается	2	1
является совершенно	1	1
если в	1	2
о нем	4	1
полагают что	1	3
самого конца	2	1
не так	1	2
характера человека	1	1
с ее	3	3
ее не	1	1
заключается в	5	12
и другое	2	2
в стихе	1	7
за этим	3	1
только на	1	5
что оно	3	2
медлительность гамлета	3	1
например в	3	3
мы попадаем	1	1
видеть не	1	1
сходятся в	1	1
отмечает что	1	1
и со	1	1
направлена в	1	1
то же	9	13
можно с	1	1
этот рассказ	2	1
при помощи	4	10
своих последних	1	1
того материала	1	3
попадаем в	1	1
это было	4	3
и проще	1	2
могло бы	3	2
быть определена	1	1
мы могли	2	1
и дальше	1	1
развитие действия	1	1
нечего и	1	1
в данный	1	1
для зрителя	1	1
не будет	4	1
бы сказать	2	1
совершенно не	4	4
нам и	1	1
этом смысле	1	1
которые не	1	3
определяет собой	2	1
и формы	2	1
значение и	1	2
оказывается совершенно	1	3
формы и	1	6
ней не	1	2
в какой	5	2
и зритель	3	1
и если	9	1
как два	1	1
самым наглядным	1	1
характер и	1	1
из нее	3	1
критики и	2	1
говорят о	1	1
которая с	1	1
в круг	2	1
вся история	1	1
человека и	1	1
с собой	1	1
только что	15	1
и целый	1	1
и остается	2	1
элементарным и	1	1
рассказ не	2	1
действие с	2	1
и их	1	3
и сложных	1	1
мы видим	6	4
с прежним	1	1
столь же	2	4
ее от	1	1
художественный прием	2	2
мы очень	1	1
мы начинаем	1	1
экспериментальный метод	1	1
утверждает что	4	5
образом в	2	3
но мы	2	1
и мы	15	6
в которой	4	2
одной и	2	4
и должны	1	1
к нему	1	2
можно сказать	2	1
что ни	2	1
другом и	2	1
король лир	1	1
ничего не	2	4
думаем что	2	1
в день	1	2
автор как	1	1
же самые	2	2
является тот	1	1
ее на	2	1
что он	20	13
в любви	1	1
легко показать	3	1
если он	2	1
что они	6	7
это понятно	1	1
подошла к	1	1
должен быть	1	1
на эту	1	1
в нем	7	4
которых мы	1	3
во всех	2	3
как материал	1	1
с совершенно	4	1
по поводу	4	1
формулы формула	1	1
как во	1	2
в согласии	1	2
один из	2	3
в действительности	2	4
составляющим его	1	1
что и	3	17
ясно что	5	7
потому валленштейн	1	1
надо разработать	1	1
с точки	4	10
же и	1	1
но только	1	4
не сумеем	1	5
здесь на	1	1
но так	1	2
как мелодия	2	1
звуков в	1	3
ошибка в	1	1
убить короля	4	1
тогда с	1	1
впечатление от	2	1
не до	1	2
он считает	1	1
к этим	1	1
этом сказывается	1	1
все так	1	1
художественного произведения	1	5
совершенной точностью	1	1
в сущности	6	7
если гамлет	2	1
хотя бы	2	3
не убивает	6	1
когда говорит	1	3
всякий другой	1	1
и здесь	3	2
которое в	1	1
той точки	2	1
позволяет себе	1	1
показать что	7	5
что основная	1	1
самого начала	5	1
или в	1	1
оно оставляет	1	1
что ничего	1	1
но в	2	3
однако уже	1	1
басни крылова	1	2
не имеет	2	4
говорит шкловский	1	2
сих пор	3	5
и сам	1	4
была в	1	2
создания и	2	1
событиям и	1	1
от одного	1	1
жизнь и	4	3
конце концов	3	3
когда тот	1	1
узнать в	1	1
при этом	2	13
того что	4	8
в нашей	2	3
начинает с	2	2
том что	22	21
художественной формы	4	12
но что	1	2
в ней	6	5
материала и	2	2
объяснит нам	3	1
и она	2	1
на самой	2	1
в другом	1	1
и тут	1	1
что иное	1	1
в нее	2	1
ряд других	1	1
в этих	1	2
на тему	2	1
жизнь этого	1	1
форма и	1	1
говорит эйхенбаум	2	2
этих вещей	1	1
что каждый	1	1
указывают на	1	2
что сами	1	1
в котором	2	1
это на	1	1
для нашей	2	1
что его	3	5
мы думаем	1	1
этого и	1	1
для него	1	1
сам по	2	4
чувства и	1	2
того же	1	2
которое должно	1	1
смысла и	4	1
наоборот потому	1	1
как к	1	3
к ней	1	1
все свои	1	1
свою очередь	1	2
к изображению	1	1
в искусстве	2	21
с то	1	3
поскольку он	1	1
видим что	2	3
был бы	3	1
ни на	2	3
других авторов	1	1
этой истории	1	1
то ни	1	2
но все	2	1
мы увидим	2	1
что это	13	8
можно было	4	7
говорит о	4	2
и это	5	4
с на	1	3
потому задерживается	1	1
два совершенно	1	1
с другим	1	1
однако он	1	2
заключенная в	1	1
он полагает	2	1
и другие	1	1
не об	1	1
нечто совершенно	1	1
меньше всего	2	2
по самой	1	1
что кроме	1	1
мы сумеем	1	1
во все	3	1
независимым от	1	1
в связи	1	1
с которым	1	1
с но	3	2
с однако	1	2
эстетический факт	1	1
не было	3	2
ничего общего	1	1
почти всегда	2	1
