3gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_3gram
по своей природе	4	2
грамматики и логики	1	1
учения о мышлении	3	3
сравнению со взрослым	1	1
и логики в	1	1
во всей их	1	1
присущие речевому мышлению	1	2
в непосредственной связи	1	1
в целом и	1	5
главное и основное	1	1
ключом к пониманию	1	1
и онтогенетического развития	1	1
из центральных особенностей	1	1
его построения мы	1	2
сказать что эгоцентрическая	1	1
мышления таким образом	1	1
речевого мышления как	1	1
внутренней речью в	2	1
кислород поддерживает горение	1	1
т.е в конечном	1	1
если это так	1	1
к его значению	1	1
удивительно поэтому что	1	1
из того что	2	5
которые не содержат	1	1
вопрос о связи	1	1
станем останавливаться на	1	1
с той только	1	1
в настоящей работе	1	2
во всяком случае	1	3
что внутренняя речь	3	1
таким же образом	1	1
учение о мышлении	2	2
водород сам горит	1	1
друг с другом	2	4
в высшей степени	1	4
и то что	3	1
сторону речи в	1	1
отмирания эгоцентрической речи	2	1
быть выражена в	1	1
функциональных и структурных	1	1
что эти структурные	1	1
в том числе	1	1
к самой себе	1	1
которое мы называем	1	1
речи и ее	1	5
друг от друга	2	3
потому что в	1	1
потому что они	1	1
ни в какой	2	2
стороны речи и	2	1
как раз в	2	1
к тому что	6	3
и в этом	1	1
не выполняет никакой	1	3
одной и той	2	2
по сравнению со	2	1
всем ее свойствам	1	1
не связаны между	1	1
с теоретической стороны	1	1
которых мы говорили	2	1
мыслью и словом	5	4
и не может	1	1
по сравнению с	7	5
природы внутренней речи	4	1
себе свойств присущих	1	1
для этого мы	2	1
то что мы	1	1
к слову является	1	1
мы не станем	1	4
и мышлении ребенка	1	1
но для того	1	1
мере роста ребенка	1	1
мы должны были	1	1
что значения слов	1	1
же эгоцентрическая речь	2	1
эгоцентрической речи пиаже	1	2
таким образом об	1	1
но вместе с	1	4
есть прежде всего	1	2
и речи но	2	2
никакой функции в	1	2
эгоцентрической речи ребенка	5	6
эгоцентрическую речь ребенка	2	2
мы таким образом	1	1
образующие его элементы	1	1
сам по себе	1	3
мы ввели в	1	1
воззрений на природу	1	1
на всем протяжении	4	2
отношению к другу	1	1
благодаря тому что	2	2
речевого мышления мы	2	1
прямое выражение эгоцентризма	1	1
в значении слова	1	1
именно в этом	2	2
нам думается что	1	5
между словом и	8	1
коэффициент эгоцентрической речи	3	4
как на ее	1	1
слово почти всегда	1	1
речи по сравнению	1	1
в такой же	3	3
вместе с ее	1	1
с одной стороны	5	8
в этом отношении	3	4
тем что ребенок	2	1
в основном и	1	1
дорогу к объяснению	1	1
падению коэффициента эгоцентрической	2	1
рассматривать значение слова	1	1
в силу того	1	1
развитии эгоцентрической речи	1	1
той только разницей	1	1
и речи для	2	1
для старой психологии	1	1
приводит нас к	2	1
содержат в себе	3	1
эгоцентризм детской мысли	1	1
едва ли не	2	1
речи так как	1	1
на вопрос о	1	2
к этому выводу	1	1
на пороге школьного	4	2
к действительности и	1	1
свойств присущих целому	2	1
выполняет никакой функции	1	2
в направлении к	2	1
звуковой стороны речи	4	3
общение с помощью	1	1
в ходе развития	7	1
содержит в себе	3	1
пользу того что	1	2
в какой мере	2	2
как отмечает сам	1	1
показали что коэффициент	1	1
речи но и	2	1
речь т.е речь	2	1
зрения с точки	1	1
в самом простом	2	1
не было никакой	1	1
то время как	2	4
по мере развития	4	3
установление того факта	1	1
одно и то	3	2
в области учения	3	1
зрения значение слова	1	1
это значит что	1	1
вопрос о природе	1	2
к общему чем	1	1
с этой точки	4	1
не может быть	4	5
состоит в том	3	1
остается в силе	1	1
в этой области	1	1
слово уже обобщает	1	1
отношение мысли к	3	1
заключает в себе	1	1
что оба эти	1	1
внутренней речи и	4	4
речи а ее	1	1
свойствам в равной	1	1
к эгоцентрической речи	2	1
мы говорили выше	2	2
к изучению отношений	1	1
собственном смысле этого	3	3
мы попытались в	1	1
ее свойствам в	1	1
зависимость между двумя	1	1
речь следует рассматривать	1	1
можно было бы	1	3
может быть выражена	1	2
сделать вывод что	2	1
речи в детском	1	3
с ней с	1	1
сам с собой	1	2
ступени в развитии	1	1
вместе с тем	4	5
и судьбе эгоцентрической	2	1
функции эгоцентрической речи	1	2
положения гласящего что	1	1
слова к его	1	1
что они позволяют	1	2
точки зрения значение	1	1
современной структурной психологии	1	1
в первую очередь	1	3
той ситуации в	1	1
в школьном возрасте	1	3
речь не выполняет	1	1
природы эгоцентрической речи	2	1
в нескольких словах	1	1
пороге школьного возраста	4	2
исключает всякую возможность	1	1
же мере как	2	1
только разницей что	1	1
как мы увидим	1	1
того факта что	1	2
есть речь для	2	1
слова не только	1	1
не представляет собой	2	1
что оно представляет	1	1
смысловой стороны речи	7	2
речи для того	2	1
с которыми мы	1	1
все учение о	1	1
может привести нас	1	1
в наших глазах	3	1
между мыслью и	5	4
нечто такое что	2	1
на элементы не	1	1
к высшим и	1	1
в то время	2	5
именно в силу	2	1
к выводу что	2	4
точки зрения теории	1	1
эгоцентрической речи мы	1	2
совершенно иначе чем	1	1
одной стороны и	3	1
то что является	1	1
к этому же	1	1
своей природе и	1	1
связаны между собой	3	1
эгоцентрической речи от	1	1
тем не менее	3	1
по своей структуре	2	2
слова но вместе	1	1
если эгоцентрическая речь	1	1
приводит к тому	2	2
в том же	1	1
развитии мышления и	1	2
все больше и	2	1
мышления лишь в	1	1
всем протяжении исследования	1	1
при переходе от	3	2
в конечном счете	2	1
в равной мере	1	2
мысли и слова	4	1
свое выражение в	5	1
связанных между собой	2	1
нашего исследования и	1	1
смысле этого слова	3	3
она не может	1	1
том что он	2	2
друг по отношению	1	1
от звуковой стороны	2	1
в данном случае	5	2
нам остается еще	1	1
что у него	1	1
значения слов развиваются	1	1
можно сказать что	3	4
судьба эгоцентрической речи	1	3
эгоцентрическая речь в	1	1
в современной структурной	1	1
в себе свойств	1	1
и столь же	2	1
мышление и речь	2	2
в море всех	1	2
к кому не	1	1
мышления мы пытались	1	1
это речь для	1	1
потому что он	2	1
мышлении и речи	9	7
в виде общего	1	1
и в психологии	1	1
до сих пор	3	4
при соответствующих условиях	1	1
что они говорят	1	1
отношений между мыслью	1	2
шаг за шагом	1	2
том что эгоцентрическая	1	3
в процессе детского	1	2
если бы мы	1	1
структурных и функциональных	2	1
ко всем ее	1	2
то что делает	1	1
она представляет собой	4	1
эгоцентрической речи и	9	1
одном и том	1	1
в сущности говоря	2	2
с психологической стороны	1	1
что он не	1	1
и с другой	1	1
же самое время	1	1
в конце концов	1	1
то же самое	5	3
в его самых	1	1
его заключается в	1	1
находит свое выражение	3	1
о мышлении и	9	7
эгоцентрической речи в	8	7
мышлению в целом	1	1
и таким образом	1	2
заключается как раз	1	1
судьбе эгоцентрической речи	2	1
свойства присущие речевому	1	2
готово когда готово	2	1
к слову и	1	2
этом отношении она	1	1
в раннем возрасте	1	2
разложения на элементы	2	1
что с точки	1	1
того что мы	1	1
только тогда когда	1	2
и тем самым	4	3
можно легко убедиться	1	1
одной из центральных	1	1
