2gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram
детской речи	19	6
той или	2	2
это те	1	1
для обозначения	2	2
прямую связь	1	1
одном и	1	1
не касаясь	1	1
должны будем	2	1
в частности	6	4
на этой	2	5
и даже	5	1
может не	1	1
со взрослым	1	2
степени важный	1	1
во внимание	1	1
и тем	2	1
только в	4	10
в смысле	1	4
и значение	1	1
обстоятельство как	1	1
и наблюдений	1	1
мышления для	1	1
оторванное от	1	1
внешняя речь	1	1
что еще	1	1
к вопросу	2	1
психологии не	1	1
и эта	2	2
слово долгое	1	1
как в	4	9
мы уже	6	5
что у	3	1
что вообще	1	1
больше того	3	1
употребления орудий	1	1
показывают что	1	5
ребенком и	2	3
внутренней речи	5	19
речь и	5	4
к действительности	8	1
может первым	1	1
для его	1	1
могут иметь	1	1
в самых	1	1
еще на	1	1
как уже	2	6
и решающий	1	1
случае не	2	1
аналогии с	1	1
не видит	1	1
в себе	2	2
важно отметить	2	1
к тому	7	4
что вся	1	1
формы в	1	3
как показывают	2	2
в эту	4	2
у шимпанзе	14	3
развития детской	2	1
интересующей нас	4	2
первый план	1	2
основе его	1	1
молекулярных изменений	1	1
внутреннюю речь	1	1
и третий	1	1
нам думается	3	1
ребенок только	1	1
окружающих ребенка	1	1
увидим ниже	2	1
мышлении ребенка	2	7
и является	1	1
онтогенетического развития	2	1
целый ряд	2	1
с ним	3	4
трехлетнего ребенка	1	3
онто и	1	1
ссылается штерн	1	1
тому что	1	2
действия шимпанзе	3	1
и более	2	1
стремились показать	1	1
что речь	2	4
ребенка как	3	3
психологических исследований	1	1
во внутреннюю	1	1
в возникновении	1	1
образом речь	1	1
опираясь на	2	1
является в	1	3
ребенка мы	1	2
которые в	1	3
для дальнейшего	1	1
на одной	2	1
целом мы	1	2
говорит этот	1	1
что одно	1	1
раньше всего	2	2
до какой	1	3
понятием ребенка	1	1
в экспериментально	1	1
потому что	7	6
друг друга	5	4
что для	3	1
только и	1	1
на том	2	3
возникает в	2	1
мышлении и	1	1
и то	1	2
по отношению	6	3
ли оно	1	5
этом отношении	3	3
шимпанзе мы	1	1
развитии в	1	1
все время	3	2
так как	4	12
самое важное	2	1
которой мы	2	1
вяжется с	1	1
внешних условий	1	1
не признать	1	1
доказать что	1	1
развития ребенка	3	1
точек зрения	1	1
вопрос в	1	1
этот общий	1	1
не выступают	1	1
развития его	1	1
на этом	1	3
подтверждения ни	1	1
не могут	2	4
как показывает	1	2
общим понятием	1	1
в понятиях	1	13
оба эти	2	3
думать что	1	1
в конечном	4	1
в пользу	4	5
деятельность человека	2	1
и с	4	1
все остальные	1	2
не для	1	1
полагает что	5	1
функций речи	1	1
понимание отношения	2	1
которое проявляется	1	1
мышления как	5	1
также и	2	1
этот момент	1	2
с другой	6	6
основной и	1	2
которые ссылается	1	1
какого бы	1	1
дело не	1	1
в чем	1	2
было бы	10	10
выше в	1	1
ребенка представляет	1	1
открытие в	1	2
этого процесса	1	9
очевидно что	3	1
у нас	1	1
именно в	2	5
приходим к	1	1
мы не	10	9
стоит только	1	1
проявляется здесь	1	1
зрительного поля	1	1
и другого	1	2
для данного	2	1
здесь мы	1	2
развития и	3	1
основных моментов	1	2
их с	1	3
отношении он	1	1
переход от	4	3
с одной	7	5
как происходит	1	1
точно так	1	1
что такого	1	1
нет никаких	2	4
том как	1	1
является наиболее	1	1
не встречается	1	1
для себя	3	1
но по	1	2
на него	1	1
не развивает	1	1
слова понимание	1	1
не отличается	1	1
же как	2	6
настоящей главы	1	2
экспериментальных исследований	2	2
этой ошибки	1	1
шимпанзе в	4	1
в детском	2	4
этого слова	3	4
все это	4	6
состоит в	3	3
в качестве	4	12
и необходимой	1	1
находится в	2	2
мы будем	3	2
поведения ребенка	1	1
ином виде	1	1
развитии ребенка	4	4
шепот внутренняя	1	1
своего исследования	1	1
социализированной речи	2	1
отсутствие этого	1	1
напротив ряд	1	1
приходит в	1	1
что переход	2	1
этом смысле	2	2
в человеческом	1	1
указывает что	2	1
это открытие	1	1
нас не	1	1
можно считать	2	3
самого ребенка	2	1
или не	1	1
в себя	2	3
в такой	2	1
только что	3	2
но этот	1	1
на известной	1	1
он так	1	1
развитием речи	1	1
происходит а	1	1
некоторые исследователи	1	1
штерн и	1	1
которой он	1	1
основана на	1	2
чисто внешней	1	1
что он	12	6
в исследованиях	1	1
данном случае	3	1
речевого развития	3	2
по сравнению	5	4
не говорит	1	1
что и	2	10
в силу	2	6
взрослого человека	3	10
он в	3	1
представление о	5	1
линий развития	1	2
предметов и	1	4
приводящих к	1	1
хотя бы	4	1
отдельных этапов	1	2
особенностей совершенно	1	1
с другими	3	2
и по	3	5
приводит нас	2	3
развития все	1	1
в отличие	3	6
от чисто	1	1
мышления в	9	17
в нашей	1	2
в ней	1	1
ребенка вместе	1	1
становится возможным	1	2
тому чтобы	2	1
не представляет	2	2
мы думаем	2	1
но ни	1	1
на голову	1	1
сам по	1	1
того же	3	6
с мышлением	5	3
ту же	2	1
зрения на	1	2
к ней	2	1
мышления от	1	3
интеллектуальной операции	3	1
никакой задачи	1	1
но все	2	2
мы увидим	2	4
в генетическом	7	4
ту мысль	5	1
как показали	1	1
и механического	1	1
проблема мышления	1	2
в связи	6	6
с но	8	1
не встречаются	1	1
когда они	1	1
мышление в	1	3
речи и	15	8
об отношении	3	2
этой формы	1	1
и рода	1	1
известном смысле	1	2
общего с	2	1
на основании	1	11
ни один	1	4
и к	6	5
процесса образования	1	14
независимо от	4	4
эти опыты	1	1
то мы	1	1
в другой	2	1
самой различной	1	1
же этот	1	1
дело идет	1	1
аналогия между	1	1
за пределы	2	1
может усвоить	1	1
есть нечто	2	1
возникает и	1	1
действительности и	3	1
имеет в	1	1
плохо вяжется	1	1
по которым	1	1
этой ступени	1	5
тот факт	1	5
к речи	2	1
та же	1	1
важный момент	1	1
же точно	1	3
других или	1	1
ни в	2	9
что в	14	17
является необходимым	2	1
для объяснения	1	1
что их	1	1
за ним	1	1
функции речи	6	1
в своей	4	2
но если	2	1
в основе	3	16
взрослого и	1	1
мы пытались	1	1
процессе развития	7	1
развития речи	8	1
зависимости от	6	6
показал что	5	3
потребности в	1	1
еще одну	1	1
или менее	2	3
ребенок не	2	9
бы мы	2	1
помощью которого	2	2
и значением	3	1
это положение	1	2
него в	1	1
жизни ребенка	2	4
только не	1	1
всеми своими	1	1
же самого	1	1
на деле	5	3
в основу	1	4
говорит сам	2	1
не может	9	6
следующим образом	2	1
язык и	1	1
речи у	6	1
мы видели	6	6
звуковой комплекс	1	3
того или	1	2
не могло	2	1
мы склонны	2	3
ребенка здесь	1	1
окружающих его	1	2
и который	1	1
отдельные слова	1	1
сколько-нибудь полно	1	1
и развивается	1	2
и речевой	1	1
речи в	6	4
о том	9	5
между тем	1	3
речи как	3	4
то обстоятельство	1	3
в виду	6	1
корни и	2	2
на то	6	4
первым общим	1	1
бы с	3	2
ребенка к	1	2
может быть	9	13
основной вопрос	1	1
мышлению в	1	1
не приводит	1	2
спор в	1	1
уже говорили	3	5
к действительному	1	1
для всей	2	1
совпадают в	1	1
закономерностей которые	2	1
связанной с	1	1
в тех	1	2
с тем	1	16
который в	4	3
типа и	3	1
линии развития	2	1
важный в	1	1
равным образом	1	2
увидим что	2	1
генетические отношения	1	1
вслед за	1	3
поведение ребенка	2	1
речь внешняя	1	1
отличие от	3	6
на которых	2	2
его к	2	3
всей справедливостью	1	1
для них	1	1
на которые	1	2
и других	2	2
значения для	1	1
нас к	2	2
рода что	1	1
ребенка на	2	3
говорит штерн	1	1
в следующем	3	2
показывает что	1	8
всякий раз	2	2
чтобы каждому	1	1
но ведь	2	1
того чтобы	12	8
и при	1	1
стадиями доинтеллектуальными	1	1
взрослого в	1	1
в этой	6	5
само по	2	2
форму поведения	1	2
бы что	2	4
всяком случае	6	4
мышления но	2	1
положение что	2	1
применении к	1	1
во всяком	7	4
и вообще	2	1
иное чем	1	2
никакого принципиального	1	1
один ряд	1	2
отметить не	1	1
эти наблюдения	1	1
открытия или	1	1
речевому мышлению	1	1
для самого	1	1
внутренней раньше	1	1
такое же	1	1
его мышлением	1	1
обеих линий	1	1
не только	15	6
он не	7	4
говорит он	12	4
к интеллектуальной	1	1
а требование	1	1
в пределах	1	1
слова в	1	2
и переход	1	1
совершенно отличных	1	2
объективного значения	1	2
тех областях	1	1
нам о	1	1
речь не	2	2
между ними	1	3
более сложной	1	1
с той	1	2
психологических функций	1	1
к ребенку	2	1
мышления не	1	2
знаем о	2	2
оно является	1	3
таким же	3	2
одной стороны	7	5
раньше чем	2	2
ничем не	3	1
и для	2	2
что только	1	1
вообще и	1	1
обстоятельство что	1	3
ступени развития	1	5
по пути	2	4
при современном	1	1
по себе	7	7
не потому	2	1
интеллекта и	4	1
самый процесс	2	2
слова как	1	1
ребенок усваивает	2	1
а в	4	4
позже и	1	1
слов с	1	1
ли может	1	1
эти формы	1	2
на которой	2	1
или несколько	1	1
эгоцентрической детской	1	1
фазу в	4	2
окружающей его	1	1
от друга	2	1
от него	1	1
постоянной величиной	1	2
с которыми	1	3
с несомненностью	2	3
мы стремились	1	1
совершается путем	1	1
по его	1	1
и мышление	1	2
было рода	1	1
постановка вопроса	1	1
принципиально иное	1	1
числе и	3	1
что с	5	4
первые слова	3	1
это последнее	1	1
в опыте	1	1
процесс образования	1	12
единственное что	1	1
включающий в	1	1
которая как	1	1
речь становится	1	5
и только	3	2
значение в	3	3
такой же	1	1
формы мышления	2	7
речь шепот	1	2
для всех	4	1
точностью отметить	1	1
форм интеллектуальной	1	2
по мнению	1	1
сводится к	1	1
существенную черту	1	2
мы должны	6	6
в которых	3	3
и до	3	1
как она	1	3
нечто подобное	1	1
эта вторая	1	1
который можно	1	1
функциональных и	1	1
словом и	1	1
на место	2	1
тех же	1	1
развития понятия	1	1
показали что	2	4
окружающей ребенка	1	1
смысле слова	5	2
требование чтобы	1	1
склонны отрицать	1	4
быть с	1	1
что слово	1	4
мышления с	2	2
опирается на	1	1
и как	2	5
которым он	1	1
к частному	1	4
говорит в	1	1
отличной от	1	2
функциональное употребление	2	3
точки зрения	26	6
приводящий к	2	1
о развитии	7	1
происходит напротив	1	1
но и	10	4
человека с	1	1
в ее	1	1
а затем	1	1
до сих	1	1
ребенку на	1	1
остается в	2	1
том чтобы	4	1
поведения с	1	1
такой форме	1	1
чем в	2	1
высшие формы	1	1
или как	2	1
ребенка с	4	3
во всем	2	3
в функциональном	2	10
роль играет	1	1
речи так	2	1
например ребенок	1	2
внутренней речью	1	3
к мышлению	1	3
и другой	2	1
далее что	1	1
в этом	19	14
сложный и	1	1
мышление все	1	1
ребенок мыслит	1	1
эта деятельность	1	1
что мы	9	7
которую можно	2	1
развитие мышления	2	1
детских слов	1	1
одна из	1	2
лишь после	1	1
и связи	1	1
второго возраста	1	1
из этих	4	4
как например	2	1
и методологической	1	1
исследование развития	1	1
их в	4	3
наконец мы	1	1
заключается в	8	9
и фактическое	1	1
автора мы	1	1
также не	1	1
в другую	1	2
такого мышления	1	1
другими свойствами	1	1
бы сказать	1	3
которые не	2	4
психологически внутренней	1	1
противоречие заключающееся	1	1
в речи	1	2
начиная с	1	1
становится интеллектуальной	1	1
мне кажется	2	1
обе эти	1	3
что мышление	3	1
чем символом	1	1
этой операции	1	1
вопрос об	2	2
интеллектуальной деятельности	2	7
в эксперименте	2	4
этим самым	1	1
в нем	1	2
во всех	2	1
смысле мы	2	1
в дальнейшем	1	1
о человекоподобности	1	1
ребенка его	1	2
о природе	1	1
приобретает возможность	1	1
целесообразную деятельность	1	2
для возникновения	1	3
своей психологической	3	2
или в	3	2
которая отличает	1	1
отрицательный ответ	2	1
анализ приводит	1	1
кратко формулировать	1	1
и сам	3	3
исследований в	1	1
а именно	1	1
том что	27	20
связи между	1	5
видели что	5	3
о котором	1	2
именно это	1	2
отношения между	3	5
он решает	1	1
этого возраста	1	2
является сколько-нибудь	2	1
и принципиально	1	1
собственном смысле	3	6
поведения шимпанзе	4	1
вообще является	1	2
часть всего	1	1
речи ее	3	1
речь мы	2	2
к ее	1	1
оно не	1	2
а также	2	2
связь между	5	4
скорее атрибутом	1	1
однако он	1	1
нельзя не	1	1
приходит к	1	6
слова там	1	1
