3gram	Losev_ProblemaSimvolaiRealistich_partition_part3_wordlist_3gram	Losev_ProblemaSimvolaiRealistich_partition_part4_wordlist_3gram
ни на какие	1	1
символ первой степени	1	3
закон для получения	1	1
и символ и	1	1
же самое время	2	4
в конце концов	1	3
то же самое	6	7
есть то что	1	1
предмета к самому	1	1
здесь перед нами	5	2
мы не будем	2	2
по себе в	1	1
медного всадника пушкина	1	1
единое и нераздельное	1	1
для нас не	1	3
только художественный образ	1	1
а не так	1	1
ни к какому	1	2
самодовлеющего и ни	1	1
и тем самым	1	2
вещей лиц и	1	1
разлагается в бесконечный	2	2
от всякой символики	2	1
само собой разумеется	1	1
в сравнении с	2	2
