2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part1_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part4_wordlist_2gram
так сказать	5	3
голоса здесь	1	1
в этой	3	4
достоевского с	1	7
видения и	2	8
отношению к	5	11
хорошо и	1	1
не могли	2	2
в единстве	3	7
то и	2	2
материал и	2	2
вся жизнь	4	1
всяком случае	1	3
его с	1	1
героев достоевского	3	3
подходе к	1	2
самим собою	3	2
с большой	1	1
к этому	1	2
молодого русского	1	2
видеть в	1	1
форма его	1	1
вот это	1	1
этом глубокое	1	1
на ней	1	1
смертной казни	2	1
оно и	2	1
но для	3	2
эта форма	1	2
как в	4	6
диалога в	3	1
бедных людях	3	1
во всяком	2	4
от этого	2	1
и не	27	34
что у	1	1
замыслу достоевского	1	1
мы уже	3	2
лишь на	1	2
себе а	2	1
со всеми	1	1
лежит в	1	1
таким образом	4	11
время их	1	1
жизни в	1	1
акцент в	1	1
если же	5	2
достоевского более	1	1
в художественной	1	2
он как	2	1
а вовсе	1	1
тогда когда	1	1
тем что	3	3
одно и	1	1
уже в	4	5
речь и	2	1
такой человек	1	1
в жизни	5	6
в плане	1	5
у вас	1	2
не только	14	13
дано на	1	1
заставляет его	1	2
он не	4	4
в полифоническом	1	2
для его	1	3
его жизнь	2	2
его видения	1	1
ощущает себя	2	1
наконец в	1	2
диалога и	1	1
все эти	4	8
и идеи	3	1
людей в	2	1
явления в	2	1
в данном	2	2
тем же	3	1
в пределах	10	9
в третьей	1	1
первом произведении	1	1
значительной степени	1	1
и диалог	1	1
непосредственное выражение	1	1
рядом с	5	13
в литературе	1	3
и потому	1	3
есть и	2	1
в их	4	3
с самого	1	2
здесь конечно	2	1
особого типа	1	1
своего социального	1	1
зрения как	2	1
одного произведения	1	1
особых художественных	1	1
равен себе	1	1
из самых	1	1
мира и	1	7
пределы обычного	1	1
самом и	1	3
в себе	7	5
художественные задания	1	1
между ними	10	2
и он	6	1
на его	1	2
как на	1	2
все как	1	1
особенности словесного	1	1
к тому	2	1
с их	1	5
автор может	1	1
на себе	1	2
человека по	1	2
что вся	1	1
других героев	1	1
автор не	2	1
слово автора	1	2
не любил	1	1
перед нами	12	4
и оценок	2	1
как если	2	1
полифоническом романе	1	3
голосов и	3	1
слово о	4	2
как нам	2	2
и неожиданные	1	1
всех в	1	1
в бедных	3	1
ничем не	1	1
в плоскости	2	4
с другом	5	3
и для	3	3
творчества достоевского	2	7
в новом	1	1
в осуществлении	1	1
поэтики достоевского	1	8
словом как	2	1
в области	1	3
почти никогда	1	1
это только	1	1
самого достоевского	2	6
сами по	2	3
до конца	4	5
авторского замысла	1	2
отличается от	3	2
духовным уровнем	1	1
художественного мира	1	5
в первом	1	2
и уже	1	3
взаимоотношения с	1	1
него не	1	2
значение они	1	1
голосов то	1	1
для достоевского	2	6
авторской позиции	1	3
не определенным	1	1
выпадает из	2	1
подчеркнуть что	1	1
своеобразие достоевского	1	1
по себе	7	7
всех возможных	4	1
и является	2	1
любовь к	4	1
не менее	2	1
еще не	7	5
знает что	1	1
он сам	2	3
с ним	2	6
не столько	1	3
по типу	1	1
но на	2	1
в условиях	3	2
в конце	3	5
следовательно и	2	2
иван карамазов	1	1
все еще	1	1
а в	2	7
и этим	3	2
социального круга	1	1
тому что	1	2
бы оно	1	1
стиля и	1	3
всего в	1	1
нуждаются в	1	1
видеть и	4	1
только с	1	2
в каждом	6	8
несколько подробнее	1	1
и тогда	1	1
весь этот	1	2
и внешней	1	1
друга и	3	1
элементами произведения	1	1
достоевский с	1	1
с самим	5	1
положения в	2	1
голоса и	1	1
и вот	1	2
дело в	3	1
поэтому и	2	2
по преимуществу	1	3
неповторимое своеобразие	1	1
такие герои	1	1
него и	1	1
романа но	1	2
основные особенности	1	1
совершенно иной	1	1
в своем	3	8
на которой	1	1
в нашем	1	1
слов героя	1	2
но с	2	1
люди и	1	1
и на	11	10
самостоятельными и	1	1
всегда и	1	1
мысли в	1	2
и внутренняя	1	1
достоевского в	8	19
автора то	1	1
строится в	1	1
возможно только	1	1
отношения не	1	1
достоевский был	1	4
не являются	1	1
в одно	2	1
и изображать	2	1
творческий замысел	1	1
есть а	1	1
позицию по	1	1
как и	12	8
вступают в	1	1
потому что	4	12
одного монологического	3	1
друг друга	6	3
конечно и	3	4
что для	1	2
в самом	9	8
это последнее	1	1
же время	5	7
в то	5	10
и то	1	1
поэтому в	1	2
по отношению	5	11
никогда не	6	5
героев и	1	6
авторский замысел	3	1
в мир	1	3
действительности то	1	1
достоевского но	3	8
а следовательно	2	1
с чужим	6	1
героя а	1	4
слова не	2	1
становится объектом	1	1
времени как	1	1
все время	2	1
определенной художественной	1	1
в последних	1	1
образа он	1	3
так же	3	6
и в	46	23
которая как	1	1
герои его	1	1
в мире	3	7
и самый	1	1
к жизненному	1	1
так что	2	1
равно мы	1	1
произведения не	1	1
все они	1	1
так как	5	7
сделала возможным	1	1
из его	1	3
и только	3	1
значение в	2	1
но не	4	8
события в	1	1
такой же	3	1
по замыслу	1	1
не в	10	6
если оно	2	1
вообще нет	1	1
для нас	2	3
свою речь	1	1
точек зрения	4	3
даже не	1	1
не знал	1	1
как будто	1	3
полифонического романа	1	17
или к	2	2
пути и	2	1
мы проследим	1	1
творчестве достоевского	2	5
есть в	6	3
зрения и	2	2
построение в	1	1
не была	2	1
не могут	3	6
мы сказали	3	1
я ничего	1	1
и во	3	2
мы убедимся	1	1
акцент по	1	1
по существу	3	4
в которых	2	2
в столкновение	1	1
бы он	1	1
другом как	1	1
и до	3	1
ее художественного	1	1
к произведениям	1	1
у меня	3	1
раз и	4	3
делают его	1	1
лишь как	2	5
нами в	1	1
отношении к	2	2
преступления и	3	1
достоевскому для	1	1
с этим	2	1
лишь в	2	3
словом и	3	1
романах достоевского	7	6
определенных условиях	1	1
слова совершенно	1	1
и с	7	4
к смертной	1	1
дело и	1	1
но это	6	5
он остается	1	2
первых произведениях	1	1
смысле слова	2	1
заключено в	1	1
против друга	1	2
деле это	1	1
как обычное	1	1
не делает	1	1
это в	1	2
характер в	1	1
друг другу	1	2
их сам	1	1
авторским словом	3	1
бальзака и	1	1
творчества достоевский	1	1
чужое сознание	2	1
подхода к	1	1
конечно не	8	1
является одним	1	1
ибо все	1	1
для этого	2	1
это не	5	10
именно на	1	2
слово в	6	2
между людьми	1	1
образом и	3	1
друг за	1	1
с другой	3	2
в художественном	2	2
и как	2	8
он все	1	2
здесь в	2	1
голос самого	1	1
изъятая из	1	1
принадлежит к	1	1
в другое	1	1
в речах	1	1
что совершается	1	1
другого человека	3	4
но он	3	2
должно быть	4	1
именно к	1	1
далеко не	3	1
из своего	1	3
и благодаря	1	2
изображал достоевский	1	1
было бы	3	6
многообразия и	1	1
прислушивается к	2	1
что такое	2	1
его замыслы	1	1
как бы	19	28
в процессе	4	4
из всех	1	1
типичность для	1	1
нами особенность	1	1
только к	2	1
в первой	2	2
смешного человека	3	1
прежде всего	9	7
точки зрения	11	21
себе и	3	3
героя но	2	1
а с	1	1
него как	2	1
сам и	1	1
его личности	1	2
какой-то другой	1	1
русского капитализма	1	2
они и	1	1
на это	1	1
мы остановимся	1	3
у нас	2	1
но есть	1	1
к своему	3	1
но и	12	11
в соответствующем	1	1
к брату	1	1
в ее	1	1
знает и	1	1
именно в	1	6
ведь в	1	1
нет и	2	1
достоевского всегда	1	1
он может	1	3
до сих	8	2
не знает	4	1
остается в	2	2
одного момента	1	1
к распадению	2	1
капитализма и	1	2
в большинстве	9	2
но именно	3	4
мы не	4	2
к собственному	1	1
автора в	1	2
чем в	1	2
своему предмету	3	1
героя с	2	2
достоевский в	1	7
так можно	1	1
себя в	3	3
и полное	1	1
у шекспира	1	1
первого лица	1	2
введенные в	1	1
героя и	4	5
один голос	1	1
одному сознанию	2	1
и другого	2	1
голосов в	7	3
этом не	1	1
в результате	2	4
здесь мы	1	2
роль в	1	2
но эти	4	2
на самом	1	4
он хотел	1	1
или точнее	1	1
является для	1	2
он определяет	1	1
только его	1	1
и наконец	4	5
его романах	1	1
знает только	2	1
не к	3	1
всех его	3	1
концепция пространства	1	1
и несколько	3	1
в целом	1	4
что за	1	1
форме в	1	1
но эта	1	4
и грубый	1	1
достоевского так	2	1
пределах одного	6	1
в письме	1	1
что не	1	1
во второй	1	1
но во	1	1
тон в	1	1
и пр	2	1
а не	11	20
этот вопрос	2	2
от первого	1	2
все что	2	3
они вовсе	1	1
есть вступить	1	1
правда к	1	1
в этом	16	25
многоголосом романе	1	1
своей новой	1	1
превращается в	4	1
о способах	1	2
если мы	5	1
со своей	1	1
человека но	1	2
друг против	1	2
элементов в	1	1
об этом	2	1
не столь	1	1
он дан	1	1
быть и	1	1
быть особенно	1	1
в роман	1	1
у себя	1	3
его жизни	1	1
одним из	3	8
явление в	2	1
что мы	2	1
эти композиционные	1	2
мы замечаем	1	1
определения как	1	1
и внутренне	1	1
людей и	4	1
но самое	1	1
между собою	1	1
точка зрения	1	7
ему но	1	2
на их	1	1
здесь с	2	3
для себя	1	2
автора он	1	1
вот как	2	1
на него	3	2
у самого	1	2
а только	1	1
чужой мысли	1	1
одна из	2	2
же как	2	1
дан в	1	1
из этих	3	2
совпадает с	1	2
словом непосредственно	1	1
значение для	3	1
слову о	1	1
слово героя	3	6
известной степени	1	1
бытия и	3	1
этого слова	2	2
этом произведении	1	1
при условии	1	1
все это	6	7
является как	1	1
проникнуть в	1	1
и друг	1	1
в один	1	2
в драме	1	5
я сам	1	1
в сознании	1	2
и отдельных	1	1
высшей степени	1	1
и есть	1	5
самом деле	4	5
нас перед	1	1
их в	3	2
по своей	3	1
делает его	1	1
отношения в	1	1
авторское слово	8	1
могли бы	1	3
братьях карамазовых	2	1
он и	4	5
мысли и	2	2
что я	6	1
типа но	1	1
не рассказ	1	1
о нем	6	11
хотя и	6	1
жизни а	1	2
с ее	3	2
мировоззрения в	1	1
но конечно	2	2
стиль и	1	1
что может	1	2
время и	2	1
во многом	1	1
и слово	1	1
они не	2	3
он есть	2	3
например в	4	3
у бальзака	1	2
алеша карамазов	1	1
из подполья	1	11
то же	6	10
будет и	1	1
приходит в	1	1
достаточно сравнить	1	1
не довлеет	1	1
особый тип	1	1
своих последних	1	1
рассказа от	1	1
свои мысли	1	1
в двойнике	1	1
взаимоотношение между	1	1
романе достоевского	1	9
могло бы	2	1
героя в	3	4
его творчества	3	7
и художественного	1	1
ее как	1	2
авторском слове	1	1
нельзя сказать	1	1
к отдельным	1	2
определение и	1	1
в романах	5	7
совершенно не	4	1
для героев	1	1
этом смысле	2	9
этот термин	1	1
не дает	2	3
в какой	1	1
с собою	2	2
у достоевского	16	24
и нужна	2	1
герой из	1	1
характер и	1	1
войти в	3	1
что же	3	1
является в	1	1
другого сознания	1	1
в себя	4	3
более того	3	3
в последний	2	2
ни были	1	1
и само	2	2
и их	3	2
живет на	6	1
мы видим	1	3
отсюда и	1	1
выходит за	1	2
вопрос о	2	4
и еще	1	1
личности и	1	1
к нему	5	3
но при	3	1
письме к	1	1
в определенных	1	1
по своим	1	2
ничего не	2	6
содержание а	1	1
отчетливого теоретического	1	1
можно сказать	4	2
точку зрения	1	4
почти не	2	1
типа а	1	2
отношений и	1	1
что он	6	10
точку вот	1	1
данном случае	1	2
одном из	2	2
себе самому	4	3
чужим сознанием	1	1
он воспринимает	2	1
но они	1	4
в нем	17	20
из одного	2	4
на одну	1	1
по сравнению	1	1
пространства и	1	1
не возникает	1	2
во всех	5	5
и времени	2	1
эти идеи	1	1
в книге	1	3
внутрь в	1	1
звучит как	1	2
художественных заданий	1	1
себе как	2	1
по поводу	1	1
не совпадает	1	1
что и	3	5
как во	1	1
один из	1	2
уже не	4	8
сущности на	1	1
отношения к	2	2
с точки	9	15
сочетать в	1	1
же и	4	1
при всей	1	1
но только	1	1
их всякой	1	1
ни у	3	1
макар девушкин	6	1
это слово	5	1
к себе	6	2
романов достоевского	2	12
зрения его	1	1
непосредственно переходит	1	1
в плоскость	1	3
к этим	1	1
я в	1	1
достоевского не	1	11
что было	1	3
этих трех	2	1
нем в	1	1
как раскольников	1	1
как их	1	3
каждое слово	1	1
в сущности	7	5
слова слово	2	1
своим особым	1	1
хотя бы	2	2
себе самом	5	6
никак нельзя	1	2
европейской литературы	1	1
с ней	1	1
и единство	1	1
и здесь	4	3
в живом	1	1
именно поэтому	1	1
акакий акакиевич	1	1
самого начала	1	3
и по	2	2
плоскости с	1	1
хотел бы	1	2
во втором	1	1
включено в	1	1
одной плоскости	2	3
человека в	1	5
но в	6	4
благодаря этому	1	2
за другом	1	1
замысла само	1	1
эта тема	1	1
тут в	3	1
в отличие	3	2
его значение	1	1
своего рода	4	1
сих пор	8	2
рамки не	1	1
и сам	5	2
романы достоевского	1	3
чужому сознанию	1	2
конце концов	1	4
приводит его	1	2
определяет все	1	1
а именно	1	1
при этом	5	3
именно и	1	2
в форме	1	6
столкновение с	1	1
остаются в	1	1
его мире	1	2
как целое	1	2
том что	4	9
среди них	1	1
у него	5	6
и перед	1	2
в ней	1	1
себе он	1	1
и она	1	1
достоевского все	3	1
время оно	1	1
и тут	1	1
и смысловой	1	1
остается вне	1	1
в этих	4	2
такова например	1	1
для создания	1	3
в произведении	2	1
автора и	2	5
не идеологи	1	1
и следовательно	2	1
человек? нет	1	1
в котором	5	2
ни одной	1	2
есть конечно	2	1
и позволила	1	1
творчество достоевского	2	3
для него	2	15
большого диалога	1	1
не о	1	1
между репликами	1	1
он живет	1	1
на себя	4	3
как к	1	1
увидеть и	1	1
к ней	2	1
и соответствующие	1	1
в структуре	5	1
целое в	1	1
в стиле	2	1
нисколько не	1	2
входит в	1	2
через это	1	1
ни на	1	2
шекспира и	1	2
и наказания	3	1
точкой зрения	1	1
этой проблемы	1	1
была по	1	1
в достоевском	1	1
от лица	1	1
в романе	6	11
но все	2	4
мы увидим	6	1
то перед	4	2
можно было	2	3
что это	1	1
не между	1	1
к миру	1	1
и это	3	5
вне его	2	2
же не	1	1
умирают и	1	1
перехода из	1	1
жизнь в	3	1
и тона	1	3
и понимать	1	1
и другие	3	2
может служить	1	1
и герой	1	1
ведь это	3	2
от них	2	1
наконец он	1	1
образа и	1	1
