3gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_3gram
о том как	2	1
в этой области	1	1
что обе эти	1	1
что оно является	2	1
тот же самый	1	1
в области речи	2	1
заключается в том	5	7
эти исследования согласно	1	1
того что мы	2	1
и изолированном виде	1	1
один из них	1	1
все эти три	2	1
задолго до того	1	1
а с другой	2	3
как показывает исследование	2	2
лежит не в	1	1
в дошкольном возрасте	2	1
понятий таким образом	2	1
