2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_2gram
поэтому не	1	1
шага в	1	1
как на	2	4
с их	2	1
на основе	22	1
интересующих нас	1	3
данных которые	1	1
основной формой	1	1
но просто	1	1
относящихся к	1	2
из них	4	1
наблюдаем в	1	1
мере развития	1	3
и слова	1	1
с другом	5	4
возрасте и	4	4
в области	7	3
гласящего что	1	1
у ребенка	19	6
может привести	1	2
в резком	2	1
не менее	6	1
еще не	4	1
привести к	1	1
же самое	1	3
но на	3	1
в конце	1	2
представляет собой	6	11
школьника является	1	1
речи от	1	3
развитии речи	5	1
где они	2	1
учении о	1	1
и на	6	8
всегда и	1	3
эти исследования	3	3
в ходе	1	8
наблюдения показали	1	1
предмета на	1	1
речевое мышление	2	3
к другу	1	2
его мышления	3	3
мышление от	1	1
этой деятельности	1	1
наших глазах	1	1
вообще не	1	1
для того	7	15
факт что	5	3
ступени в	2	1
тому как	2	1
по законам	1	1
своей части	1	1
возраста в	2	2
или иную	1	1
в самом	3	7
ожидать что	1	1
по этому	3	1
видит в	1	1
в то	4	7
никогда не	4	2
почти исключительно	1	2
как оно	3	1
связаны с	3	1
так же	17	16
так что	2	1
нам представляется	1	1
и том	2	1
не в	6	4
направленной на	2	1
форма мышления	1	1
объяснить с	1	1
являются как	1	1
взрослым и	2	1
раз и	1	1
как это	7	2
для ребенка	10	1
нами в	2	2
речь в	2	2
с чем	1	1
наши исследования	2	4
скажем только	1	2
мышления которая	3	1
констатировать что	1	1
для этого	2	5
и т.д	5	5
ребенка для	1	2
которую мы	5	4
после лет	1	2
этого последнего	1	1
как бы	10	11
в процессе	27	8
и развития	1	1
стороны с	1	1
структурном и	1	2
выводу что	4	4
а с	3	4
обладает всеми	1	1
наше исследование	2	1
и структурных	1	1
пользу этого	2	1
же что	1	1
и функциональных	1	1
мы можем	7	6
легко становится	1	1
от его	1	1
активной деятельности	1	1
является для	2	2
начальной и	1	1
этой точки	2	1
в целом	13	20
что не	1	1
что эти	3	2
а не	1	3
этот вопрос	3	3
здесь ребенок	1	1
значит что	4	1
на выяснении	1	1
показало что	3	1
процесса а	1	1
если мы	3	2
превращается в	1	3
время как	4	4
дошкольника и	1	1
каким образом	1	1
одним из	5	1
и делает	1	1
или даже	1	2
и речь	4	4
развития не	1	1
нашей работы	1	8
связь и	2	1
речь помимо	1	1
эгоцентрическую речь	1	5
своему составу	2	1
в один	2	2
остается еще	1	2
ведет к	1	1
высшей степени	6	4
остановились на	1	1
из авторов	1	1
по своей	7	5
могли бы	11	6
детском возрасте	2	9
мы говорили	4	3
из свойств	1	1
с ее	5	1
не способен	1	1
что оно	4	3
он приходит	1	1
чем мы	1	2
и дальше	1	1
к изучению	2	2
является не	2	1
которые могли	1	1
что самый	1	1
генетической функциональной	1	1
все основные	1	2
ребенок в	1	1
не станем	4	5
этом исследовании	1	2
человека и	5	3
что же	1	1
этих моментов	2	1
в методике	1	1
столь же	7	6
собой нечто	1	1
вопрос о	1	7
в которой	1	3
одной и	2	2
развитии детского	1	2
думаем что	1	1
что эксперимент	1	1
же образом	1	1
лабильным неустановившимся	1	1
речевого мышления	5	10
том числе	1	1
что они	10	3
должен быть	1	4
мог не	1	1
чрезвычайно важно	1	1
по поводу	1	1
фактического исследования	1	1
новое что	1	1
речи когда	1	1
каждое слово	1	1
как ребенок	1	1
как их	2	1
том же	1	2
в сущности	1	6
или иной	3	1
с ней	3	2
речи ребенка	4	9
и здесь	2	1
более и	1	2
который позволяет	1	1
к правильному	1	1
самого начала	6	8
экспериментальное исследование	3	3
поведении ребенка	1	2
этому правилу	1	1
станет ясно	1	1
при этом	5	4
того что	10	15
в форме	1	1
ребенка вообще	1	1
речи эта	1	1
но что	1	1
у него	1	1
в этих	2	2
она обнаруживает	1	1
влечет за	1	2
сама по	1	1
мышления ребенка	7	5
пути развития	3	2
он стоит	2	1
нисколько не	1	1
она просто	1	1
был бы	1	2
в слове	1	2
что это	5	3
значение как	3	2
в онтогенетическом	1	1
этой области	1	1
речи но	2	3
друг к	1	1
результаты к	1	1
от всех	2	3
конкретных фактических	2	1
в собственном	6	5
выражение в	1	1
исследований что	2	1
в значительной	1	2
слова и	6	5
даже в	1	2
речи для	2	1
мышление это	1	2
из главных	1	1
чем у	1	1
это понятие	1	2
что при	1	1
ибо именно	1	1
исследования пиаже	2	3
в исследовании	1	3
связан с	2	5
так и	5	5
существующих между	1	1
оно позволяет	1	1
тем самым	2	5
пользу того	2	3
сейчас в	1	1
исследования в	1	4
связи в	1	1
в структурном	2	1
развитием речевого	1	1
существенные черты	1	1
в высшей	6	4
чем к	1	2
если бы	5	5
гласящее что	1	1
с уже	2	1
что перед	4	2
слов развиваются	1	1
как раз	1	4
основе которого	1	2
что она	5	4
понятий исследование	1	1
слова на	1	1
и что	10	5
конечный результат	1	1
детского слова	2	1
которое мы	1	3
мышление и	5	3
обобщение и	1	1
видим таким	1	3
ребенка так	1	1
речи именно	1	2
на одном	1	1
понимание и	1	2
что все	1	4
между этими	1	6
сказать что	4	11
предметов в	3	1
функции в	2	4
виде в	2	2
вместе с	14	9
что говорит	2	2
что видимо	1	1
является то	7	2
мы имели	4	1
от внешней	3	1
не изменяет	1	1
приводит к	4	4
вверх по	1	1
чем он	1	2
моментов определяющих	1	1
моментов в	2	1
с помощью	42	13
в представлении	1	1
склонны видеть	2	1
ребенок лет	2	1
этого метода	3	1
то в	3	1
и его	2	6
развития в	2	2
с таким	1	3
вопросу о	1	1
в школьном	1	3
это как	1	1
не на	1	1
речи что	4	1
процессами в	1	1
которым приводит	1	1
не выдерживает	1	1
детской речи	6	9
той или	2	1
детскую активность	1	1
говорит об	2	1
одном и	1	1
в частности	4	2
на этой	5	1
и даже	1	2
с любым	1	2
может не	1	3
не остается	1	3
со взрослым	2	1
и тем	1	6
или с	1	1
только в	10	6
в смысле	4	2
и значение	1	1
мышления для	1	2
не могли	3	2
оторванное от	1	1
этим именем	1	1
т.е в	1	1
что еще	1	1
к вопросу	1	2
им самим	1	1
место между	1	2
как в	9	4
сравнения мы	1	1
связи со	2	1
что у	1	2
мы уже	5	1
на несколько	1	1
однако как	1	1
больше того	1	2
резком противоречии	2	1
показывают что	5	3
всеми остальными	2	2
внутренней речи	19	9
речь и	4	2
всего процесса	5	1
к действительности	1	5
значения слова	2	3
основных ступеней	1	1
исследователя к	1	1
в самых	1	3
что значения	1	1
еще на	1	3
как уже	6	7
внешнее сходство	1	1
есть и	2	1
это противоречие	2	1
представления о	2	1
в себе	2	6
к тому	4	4
вперед по	2	1
что вся	1	1
ребенок с	1	1
в эту	2	1
изучения понятий	1	1
развития детской	1	1
интересующей нас	2	2
первый план	2	2
шаг по	2	1
внутреннюю речь	1	3
что так	1	1
и вместе	2	1
нам думается	1	6
всех остальных	1	3
которые мы	1	2
в расчет	1	1
мышлении ребенка	7	2
и является	1	1
онтогенетического развития	1	1
целый ряд	1	4
и которая	1	2
остальные особенности	1	1
для решения	2	1
тому что	2	5
как прямое	1	2
деятельность и	1	2
и более	1	5
ребенка как	3	4
во внутреннюю	1	1
опираясь на	1	1
интеллектуальной функции	1	1
проблемы не	1	1
подробно на	1	1
которые в	3	1
исследования мы	1	2
это речь	2	2
для дальнейшего	1	2
целом мы	2	1
раньше всего	2	3
потому что	6	6
что для	1	5
степени лабильным	1	1
только и	1	1
развиваются в	1	1
мышлении и	1	7
громкой речи	1	1
что к	1	1
и то	2	3
по отношению	3	7
этом отношении	3	4
всех этих	2	2
ребенка поэтому	1	1
все время	2	6
не просто	1	1
активность очень	1	1
так как	12	7
им из	1	1
которой мы	1	1
ключ к	1	2
развития ребенка	1	1
вопрос в	1	1
вюрцбургской школы	1	1
развития его	1	1
этого факта	1	3
на этом	3	2
как показывает	2	1
оба эти	3	3
представить себе	1	5
вперед в	1	2
в наиболее	1	1
в известной	1	2
в конечном	1	1
до самого	1	1
в пользу	5	4
и с	1	9
всей проблемы	1	3
авторов над	1	1
все остальные	2	4
полагает что	1	3
функций речи	1	3
мышление с	2	2
мышления как	1	5
эти элементы	1	1
также и	1	1
отношений между	1	4
с другой	6	10
основной и	2	2
в чем	2	4
было бы	10	4
нам казалось	1	1
и менее	1	1
общения и	1	3
открытие в	2	1
очевидно что	1	1
не мог	4	1
связей и	1	2
он ни	1	1
именно в	5	6
из трех	1	1
к любому	1	1
единое целое	1	4
мы не	9	7
стоит только	1	4
с известным	1	1
эксперименте мы	1	1
к образованию	8	1
переход от	3	1
с одной	5	8
понятий к	1	1
как происходит	1	1
точно так	1	1
наблюдения леметра	1	1
является наиболее	1	2
для себя	1	4
на него	1	2
же как	6	6
настоящей главы	2	1
более сложного	1	1
экспериментальных исследований	2	3
в детском	4	9
дальше что	1	1
этого слова	4	4
все это	6	6
открытой речи	1	1
состоит в	3	1
в качестве	12	9
понятием с	1	1
находится в	2	1
метод исследования	1	4
мы будем	2	1
развитии ребенка	4	2
и слово	3	2
своего исследования	1	2
социализированной речи	1	3
средством общения	1	1
в основной	1	2
этом смысле	2	1
в какой	4	5
необходимо должна	1	1
это так	2	1
только что	2	4
в такой	1	3
но этот	1	2
к абстрактному	1	1
это общение	1	1
которой он	1	1
именно с	1	1
что он	6	7
в исследованиях	1	2
чисто экспрессивной	1	1
данном случае	1	2
объяснения и	1	2
ничего принципиально	1	1
к жизни	2	1
которых мы	2	2
помимо чисто	1	1
по сравнению	4	6
что и	10	1
уже не	2	2
процесса и	1	1
в силу	6	6
взрослого человека	10	6
он в	1	3
останавливаться на	1	3
что было	1	1
для исследования	1	1
представление о	1	2
хотя бы	1	4
с опытами	1	1
школьном возрасте	1	4
две основные	2	1
исследования на	1	1
с другими	2	2
наиболее центральных	1	1
оправдалось в	1	1
приводит нас	3	2
развития все	1	1
в отличие	6	1
его значение	1	2
мышления в	17	8
в ней	1	1
внимание на	2	1
становится возможным	2	1
мышления мы	3	2
не представляет	2	1
делает возможным	1	1
обоих процессов	1	1
мы думаем	1	2
сам по	1	3
с мышлением	3	1
ту же	1	1
будет иметь	1	1
мышления от	3	1
экспрессивной функции	1	1
интеллектуальной операции	1	1
без этого	2	2
но все	2	2
мы увидим	4	1
в генетическом	4	2
своеобразное выражение	1	1
должны сказать	1	1
как показали	1	1
оформившиеся и	1	1
говорить особо	1	1
проблема мышления	2	2
с но	1	3
те кто	1	2
могли наблюдать	1	1
мышление в	3	4
речи и	8	28
в область	1	1
об отношении	2	12
эпоху в	1	1
этой формы	1	1
из основных	3	3
и основной	2	3
нам все	1	1
над которой	1	1
известном смысле	2	2
на основании	11	5
и к	5	4
независимо от	4	6
будем говорить	1	1
группы которые	1	1
мы наблюдаем	1	1
за пределы	1	2
эту последнюю	1	2
находит свое	2	1
генетически молодые	1	1
действительности и	1	1
в каком	2	3
интеллектуальных процессов	3	1
по которым	1	1
никакой связи	1	2
в свою	3	4
тот факт	5	1
функции разряда	1	1
от мышления	3	1
та же	1	1
же точно	3	9
ни в	9	4
сделать вывод	1	1
к одному	5	1
что в	17	14
для объяснения	1	1
функции речи	1	1
в своей	2	4
не указывает	1	1
но если	1	1
в основе	16	8
между интеллектом	1	1
мы пытались	1	5
постановка проблемы	1	1
развития речи	1	1
зависимости от	6	2
показал что	3	1
эти три	1	2
потребности в	1	1
ребенок не	9	4
указать на	1	1
бы мы	1	1
психологии человека	1	2
и значением	1	1
наших исследований	1	1
это положение	2	4
только не	1	1
и последующим	1	1
в основу	4	2
говорит сам	1	1
не может	6	12
на решение	3	1
речи у	1	2
между отдельными	5	3
мы видели	6	2
не могло	1	3
мы склонны	3	2
такого рода	2	1
окружающих его	2	1
и который	1	3
оно в	1	1
детьми и	1	1
сообщения и	1	1
метода исследования	1	1
и развивается	2	1
является конечно	1	2
речи в	4	14
о том	5	6
между тем	3	9
и определение	1	1
речи как	4	8
то обстоятельство	3	1
в виду	1	1
на то	4	5
бы с	2	1
ребенка к	2	3
которая не	4	1
мы и	2	3
шаг вперед	1	1
главным образом	2	2
может быть	13	14
мышлению в	1	3
разница между	1	1
речи совершается	2	1
сделать на	1	1
не связаны	2	2
возрасте эти	2	2
для всей	1	1
в тех	2	1
с тем	16	7
основных законов	1	1
который в	3	3
типа и	1	1
генетические отношения	1	1
вслед за	3	2
поведение ребенка	1	2
отличие от	6	1
на которых	2	2
его к	3	1
для них	1	1
и других	2	3
значения для	1	1
разряда помимо	1	1
функциональных особенностей	1	1
в таком	2	1
нас к	2	8
этого исследования	2	4
в следующем	2	1
показывает что	8	3
нам еще	1	1
значение слова	4	5
за этой	2	2
того чтобы	8	17
и при	1	2
в этой	5	7
из теории	1	2
само по	2	1
бы что	4	2
всяком случае	4	3
путь которым	1	1
системы лежащих	1	1
мышления но	1	4
во всяком	4	3
который он	1	1
понятий и	7	4
эти наблюдения	1	1
речевому мышлению	1	2
в плане	2	1
не только	6	16
он не	4	5
в основном	6	1
говорит он	4	15
у человека	2	1
изолированном виде	1	1
слова в	2	1
видимо эгоцентрическая	1	1
речь не	2	3
развивается в	1	1
между ними	3	2
с той	2	2
психологических функций	1	1
к ребенку	1	1
мышления не	2	1
таким же	2	1
сколько на	1	1
в животном	6	1
одной стороны	5	9
раньше чем	2	1
этими элементарными	1	1
ничем не	1	1
и для	2	1
возникнуть и	3	1
что только	1	1
вообще и	1	1
деятельности приводят	1	1
над внутренней	1	1
обстоятельство что	3	1
ступени развития	5	2
по себе	7	5
заключить что	1	1
не столько	4	4
объективной связи	1	1
общих чертах	1	1
слова как	1	2
а в	4	2
слов с	1	2
понять это	1	2
силу того	2	1
чтобы он	1	1
остановиться на	3	1
на которой	1	2
эгоцентрической детской	1	3
от друга	1	3
уже что	1	1
с которыми	3	1
к построению	1	1
по его	1	1
следует отнести	1	1
и мышление	2	4
постановка вопроса	1	1
представлений и	1	1
числе и	1	1
нуждается в	1	2
черты которые	1	1
мышление может	1	1
что с	4	2
им в	3	1
оперирует почти	1	2
слова не	2	1
отношении мышления	1	4
области мышления	2	1
значение в	3	3
молодые недостаточно	1	1
понятий ребенка	2	3
значит игнорировать	1	1
видим его	1	1
такой же	1	3
формы мышления	7	2
лежащих в	3	1
дальнейшего исследования	1	2
для всех	1	4
по мнению	1	1
мы должны	6	5
в которых	3	3
как с	4	1
и до	1	2
дальнейшего развития	2	1
без которых	1	1
нечто подобное	1	2
школьного возраста	3	3
в центр	2	1
функциональных и	1	1
словом и	1	2
чем вызывается	1	1
тех же	1	2
показали что	4	4
взрослых людей	1	1
другом в	1	2
смысле слова	2	3
постановки проблемы	1	1
быть с	1	2
мышления с	2	6
того предположения	1	1
и как	5	5
к осознанию	1	1
бы обозначить	1	1
именно к	1	1
говорит в	1	1
в своеобразном	2	1
его построения	1	2
распадается на	3	1
точки зрения	6	26
к формулировке	1	1
о развитии	1	4
человека с	1	2
но и	4	14
центральным моментом	2	1
в ее	1	2
а затем	1	5
до сих	1	4
остается в	1	1
том чтобы	1	3
виде общего	1	1
высшие формы	1	1
самым существенным	1	3
ребенка с	3	2
во всем	3	3
речи а	1	1
основном и	1	1
объективных данных	1	1
речи так	1	2
внутренней речью	3	1
это исследование	1	1
комплекса лежит	2	1
к мышлению	3	3
далее что	1	1
в этом	14	17
этого комплекса	2	1
принципиальное значение	1	1
ребенок мыслит	1	1
эта деятельность	1	1
известно ребенок	1	1
что мы	7	5
мышление мы	1	1
которую можно	1	1
занимает среднее	1	1
лишь после	1	2
и связи	1	2
самых различных	1	1
из этих	4	3
сейчас не	1	3
как например	1	1
и методологической	1	1
возрасте в	1	1
наблюдать у	1	1
их в	3	4
всей этой	1	2
исследователей к	1	2
лежащим в	1	1
которую он	1	1
заключается в	9	8
автора мы	1	1
обозначить как	1	1
также не	1	2
той теории	1	1
уже у	1	1
это представляет	1	1
в другую	2	1
развития их	1	1
искусственных понятий	2	1
бы сказать	3	2
которые не	4	3
в речи	2	2
начиная с	1	2
из ряда	1	1
обе эти	3	3
ту или	1	2
что мышление	1	2
окружающая его	1	1
самыми различными	1	1
вопрос об	2	6
и которое	1	3
интеллектуальной деятельности	7	1
мышления так	3	1
в эксперименте	4	1
в нем	2	1
во всех	1	3
в дальнейшем	1	1
просто сопровождает	1	1
на какой	1	1
или по	1	1
ребенка его	2	1
о природе	1	4
в это	1	1
его мышление	1	1
котором мы	1	1
с предшествующим	2	1
целесообразной деятельности	4	1
внутреннее единство	1	1
или в	2	1
психические функции	1	1
и понимания	1	2
в какой-либо	1	1
постановке вопроса	1	2
исследований в	1	2
конце концов	1	1
а именно	1	1
речь взрослого	1	2
том что	20	21
связи между	5	3
видели что	3	1
о котором	2	2
между детьми	1	1
этого возраста	2	1
и эгоцентрической	1	2
лежит не	2	1
ребенка этот	2	1
понятий в	6	1
собственном смысле	6	5
к единству	1	4
может возникнуть	2	1
бы сделать	1	1
речи ее	1	1
к ее	1	1
оно не	2	1
а также	2	1
связь между	4	6
приходит к	6	3
