2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram
свидетельствует о	1	1
зв в	1	2
у эскимосов	2	1
к этому	2	1
вспомним что	1	2
приведенных случаях	1	1
случае герой	1	1
на ней	2	1
сказке герой	5	1
в античности	2	3
совсем как	1	1
к заключению	3	1
они и	1	1
как в	6	5
иной мир	6	4
это одна	2	1
что девушка	1	1
животного в	1	1
и не	11	11
характер этих	1	1
погружается в	1	1
что у	4	2
мы уже	4	6
но вместе	3	1
волосы на	1	1
выше мы	2	3
с образом	1	2
таким образом	9	7
магические способности	4	3
вера в	1	2
по своему	1	1
тогда они	1	1
показывают что	3	2
этого сюжета	1	2
связанные с	2	1
данного мифа	1	1
на своих	2	1
и сказка	1	1
тем что	10	4
весь ход	1	1
уже в	2	2
и непосвященным	1	1
в вятской	1	4
в жизни	1	2
такое же	2	1
верно то	1	1
не только	13	18
что наряду	1	1
сказке говорится	1	1
на другой	1	2
гораздо чаще	1	1
он не	4	8
в основном	4	2
говорит он	1	1
тому времени	1	1
слагается из	1	1
к тотемному	1	2
как живой	1	3
только животные	1	1
в самых	1	1
они шли	1	1
все эти	8	4
дает нам	1	2
особенно в	2	1
она иногда	2	1
в пределах	4	1
здесь он	2	1
дело представляется	1	1
одну из	1	1
и стали	1	2
в истории	4	1
рассмотрим сперва	3	1
это увидим	1	1
есть и	1	2
совершенно ясно	4	2
и потому	2	1
слова в	1	2
птиц и	3	1
сказке о	2	1
в их	1	3
с самого	1	2
превращаться в	1	3
временной смерти	3	4
новой гвинее	2	3
т д	18	18
относится и	1	1
себе представить	1	1
представления о	3	5
не были	1	1
может он	1	1
мира и	1	1
в себе	1	4
дело так	1	1
и он	6	1
с совершенствованием	1	2
ее за	2	2
к тому	1	5
можно показать	2	1
в пещеру	2	1
стал одолевать	2	1
из дому	2	1
на основе	1	1
что мотив	8	1
бросают в	3	2
автор не	1	1
перед нами	2	2
к лесному	1	1
интересно что	1	2
одной стороны	7	3
раньше чем	4	3
на ущербе	1	1
в немецкой	1	2
из них	2	2
очень разнообразны	1	2
при рассмотрении	1	1
с другом	2	1
что никакой	1	1
и для	2	2
почти никогда	1	2
это только	1	2
разнообразных формах	1	1
явно поздняя	1	1
здесь найдем	1	1
мы в	1	2
то можно	1	1
в количестве	1	1
же представление	4	1
в америке	4	2
которые нужны	1	1
еще нет	1	1
и вместе	2	2
он умер	1	2
или героини	1	1
и эти	1	2
иногда в	1	1
увидим ниже	3	4
сами должны	1	1
должны себе	1	1
он увидел	1	1
подземное царство	1	1
бы составить	1	2
по себе	2	1
не менее	4	1
еще не	8	9
одолевать их	1	1
он сам	1	1
с ним	4	1
так в	2	3
представляют собой	3	3
поздняя форма	2	1
но на	1	1
этого обряда	3	2
образом мы	2	1
же герой	1	1
не вполне	1	1
все еще	4	2
в африканском	1	1
доказывает что	1	1
приводить не	1	2
и этим	2	1
вятской сказке	1	6
а в	3	12
иногда он	2	1
же можно	4	3
и пошли	1	1
более поздние	1	2
стоит избушка	1	1
фробениус и	1	1
и более	1	2
представляет собой	7	5
видим в	1	1
в русской	3	5
переходом на	1	1
здесь имеем	2	3
эти формы	1	1
эти случаи	2	4
в печь	1	2
там он	2	1
остановиться на	1	1
аф вдруг	1	1
таких случаях	2	2
иное царство	4	4
него и	5	1
из тростника	1	1
на которой	2	2
одного из	1	1
но с	1	2
в котле	1	3
неи все	1	3
иное царство?	1	1
брата и	1	1
и на	8	4
одно время	1	1
он на	2	1
чтобы узнать	1	2
начнем с	1	1
не имеют	1	1
же случай	1	1
сказке в	5	3
от него	1	1
в дом	2	3
будет ниже	1	1
чтобы они	1	1
этот обряд	6	1
время он	1	1
в одно	2	1
идет по	1	1
верили что	1	1
к сказке	3	2
представляли себе	1	1
с переходом	1	1
здесь материалы	1	1
перейдем к	2	2
при обряде	2	2
как и	7	2
тому как	1	3
превращение в	2	2
потому что	7	9
друг друга	3	1
на котором	1	2
животное в	2	2
в самом	1	1
а то	1	2
к самым	1	1
и спрашивает	1	1
религиозных представлений	1	1
еще другое	1	1
мы еще	1	1
в то	3	1
этим и	1	1
когда герой	4	2
по отношению	2	3
никогда не	3	15
сказки и	2	1
шли и	1	1
тридесятое царство	1	4
все волосы	3	1
обрядом посвящения	1	1
всех этих	1	3
при посвящении	1	3
и в	25	15
сильный сон	1	1
его мы	1	1
так же	5	13
случаи показывают	1	2
таких случаев	1	4
полагают они	1	1
без всякого	1	1
с избушкой	1	1
так что	2	6
огонь и	3	1
как эти	1	1
здесь вспоминается	1	1
центральное место	1	1
а на	2	1
не видно	1	1
все они	1	1
обряд и	3	1
из его	1	1
так как	11	14
и только	1	2
но не	5	2
герой в	4	3
хотя в	1	3
его за	1	1
что еда	1	1
такой же	2	2
и говорит	1	2
ключ к	1	2
он делает	2	2
не в	6	7
здесь дело	1	1
не говорится	1	2
только взошли	1	1
сели в	1	1
для нас	5	4
не знал	2	2
в земле	1	2
как будто	1	3
восходит к	1	1
при встрече	1	1
так у	1	2
ясно из	1	1
неи если	1	2
мы проследим	1	1
сводится к	1	1
нам что	1	1
д то	1	1
а сам	2	1
как указывает	1	2
гильгамеше эабани	1	1
мы должны	4	4
мальчиков и	2	2
д по	1	1
бросается в	2	1
в которых	3	2
по существу	2	2
в наше	2	1
яга и	1	2
густой лес	1	1
пасть или	1	1
говорится в	1	2
лес аф	1	1
неи здесь	1	1
на нее	2	2
указывалось что	1	1
не совсем	6	3
что под	1	2
в таких	3	2
как это	1	3
происходит потому	1	1
что этот	2	3
всмотреться в	1	2
с этим	5	5
или у	1	1
царство мертвых	2	6
этой стадии	3	2
и бессмертие	1	1
и с	3	4
змей и	5	1
бы привести	1	2
но это	7	4
обрядах посвящения	1	1
обряда и	2	1
него сильный	1	1
отправляется искать	1	2
в него	5	2
ранних представлений	1	1
неи в	9	1
тот что	1	1
когда он	2	3
из дальнейшего	1	1
от этого	4	1
нет необходимости	3	2
ее в	2	2
знаем что	6	12
же в	2	1
и приемы	1	1
е в	3	1
животное или	1	1
ниже у	1	1
ее и	3	1
он видит	4	2
более поздняя	1	1
я буду	1	3
мы это	1	1
другой пример	2	1
и вновь	2	1
шли они	1	1
чтобы герой	1	1
это не	6	2
этот момент	1	1
которое его	1	1
именно на	2	1
к большой	1	1
дремучий лес	1	3
с другой	9	2
некоторое время	2	2
и др	3	4
а если	2	1
и как	3	1
здесь в	1	2
она все	1	1
неи иногда	1	1
новым человеком	1	1
но он	2	4
начинает терять	2	1
еще можно	1	1
дело не	1	4
их от	1	1
которым он	1	1
уже знаем	1	3
из своего	1	1
это значит	2	1
было бы	1	5
того как	4	4
находятся на	1	1
воду из	1	1
это дом	1	1
а иногда	1	1
нас же	1	1
что такое	1	1
близки к	1	1
в процессе	1	1
представляли собой	2	2
как бы	2	6
с братьями	1	1
голову и	2	2
и приносит	1	1
теперь мы	1	1
стороны с	1	1
в избушку	1	4
есть какая-то	1	1
прежде всего	6	5
указывает на	1	1
их не	1	1
webster неи	1	1
но наряду	1	1
мотив имеется	1	1
понимает дело	1	1
должно было	2	3
героя но	2	1
а с	1	2
только мать	1	1
при появлении	1	1
по которому	3	1
на это	1	1
но и	13	14
случай когда	1	1
к своему	1	1
но есть	2	2
силу и	2	3
сказке мы	1	1
же что	1	1
и видит	1	1
в яме	1	1
он может	2	1
а затем	7	2
до сих	2	6
в очень	1	3
время в	2	1
не знает	1	2
видели также	1	1
ноги и	1	1
это может	1	1
способности в	1	1
но очень	1	2
традиции в	1	1
в зависимости	1	1
мертвых здесь	1	1
дом о	1	1
у которых	2	1
мы не	5	3
в птицу	2	1
одной из	1	4
см или	1	1
героя с	1	1
мы можем	2	8
во всем	2	1
огонь чтобы	2	1
только для	1	1
от его	1	1
превращаются в	2	1
видели в	1	1
здесь мы	5	3
несколько случаев	1	2
уже сейчас	1	1
роль в	2	3
на самом	1	2
с культом	2	2
мы рассмотрим	1	2
это происходит	2	1
производить этот	1	1
и наконец	1	5
власть над	1	4
животные в	1	1
выше указывалось	2	1
в науке	1	1
стоит в	1	3
решительный момент	1	1
в целом	3	1
что за	2	1
духи и	1	1
что не	1	1
имеют животный	1	1
и становился	1	1
мотива с	1	1
и пр	3	7
а не	2	5
заупокойном культе	2	3
русской сказке	4	6
благо в	1	1
с этой	2	1
значит что	2	1
с одной	7	4
неи на	1	1
в этом	10	11
превращается в	7	2
подобного рода	1	1
эта деталь	1	1
об этом	2	11
точно так	1	6
встречается и	2	1
мелкие части	1	1
его здесь	1	1
стадии появляются	2	1
из версий	1	1
что мы	2	3
и ее	1	2
быть проглоченным	3	1
говорит что	1	3
том как	2	1
уже очень	1	2
и некоторые	1	1
в иной	7	5
попадает в	2	5
также что	3	2
и из	3	2
сказка сохранила	1	2
они должны	1	4
известных нам	1	1
на него	8	5
этого не	1	5
мы узнаем	2	1
оказывается что	2	2
одна из	2	2
герой отправляется	1	2
в материалах	2	1
же как	4	5
с обрядами	1	1
и начал	2	1
ранних известных	1	1
возвращается домой	1	1
с животным	3	2
туда и	1	1
все это	4	3
состоит в	1	2
есть на	2	2
в качестве	7	3
проникнуть в	1	2
boas неи	1	2
как видно	1	1
мере того	1	2
едва ли	1	1
в яму	1	1
и есть	1	5
находится в	2	2
говорилось выше	1	1
самом деле	2	2
зато она	1	1
их в	3	2
позднего происхождения	1	1
жена и	1	1
через реку	3	1
большую роль	1	1
о нем	3	4
пространственного передвижения	1	1
форм в	1	1
тот момент	1	2
только на	1	1
убить его	1	1
они не	3	4
например в	5	2
мы пока	1	1
не соответствует	1	2
чтобы убить	4	1
волосами и	1	1
также не	2	2
то же	4	10
этих народов	2	1
при помощи	7	2
уже нет	1	1
попадает к	1	4
животное их	1	1
это было	2	1
убивается не	1	1
героя в	9	1
другими словами	1	4
не упоминается	1	1
напоминает собой	1	1
в гости	1	1
другой день	1	1
его на	4	2
дает ему	3	2
девушка в	4	1
голову на	2	1
мертвых в	1	2
чтобы получить	1	1
эта связь	2	3
в озере	1	1
долганский фольклор	1	3
в которое	1	1
на три	1	2
типичную картину	1	1
с целью	1	1
герой приобретает	1	1
с женщиной	1	1
характерно что	1	1
дерево и	1	1
узнает что	1	1
xix века	1	1
из ряда	1	1
в свете	3	2
и если	1	2
научается понимать	1	1
думают что	2	1
см из	1	1
для наших	1	2
войти в	1	1
из нее	2	1
у бурят	1	1
задний план	1	1
с собой	1	1
эту форму	1	1
в египте	9	1
мифах и	1	1
на колени	1	1
в себя	3	3
уже только	2	1
не чужда	2	1
переносится в	2	1
в пруду	1	1
и стал	2	1
чтобы быть	1	1
мы видим	8	8
такие же	1	1
позднее явление	1	1
кости и	1	1
в европе	3	1
образом в	2	1
вопрос о	2	4
ясно это	1	1
на ступени	2	1
в которой	4	2
зато в	1	1
не всегда	4	1
к нему	3	5
он взял	2	2
в хижине	1	1
быть признан	1	1
ничего не	2	7
попасть в	2	1
неи эти	2	1
а это	1	1
ее на	1	1
можно привести	1	3
что он	22	24
вид что	3	2
в течение	2	1
животных он	1	1
в которого	1	1
где же	1	2
и тот	1	1
но они	1	4
если он	1	1
не ясно	3	1
что они	1	10
затем уже	1	1
к этой	1	4
должен быть	2	1
в нем	7	7
во время	7	2
в других	2	3
они сами	2	1
эти представления	1	3
превратилась в	1	1
свою противоположность	2	1
мы приводить	1	1
во всех	2	2
к обряду	1	1
в глубину	1	1
в дальнейшем	4	1
его но	1	1
в книге	3	1
мотива мы	1	2
доходит до	1	1
этот миф	1	1
их к	1	1
еще один	2	1
е мы	1	1
один из	2	8
остается только	1	1
неи но	2	2
что и	6	6
уже не	11	1
напоминает нам	1	1
неи по	1	1
в сказках	2	8
должны были	1	8
яги она	1	1
умершего в	4	1
в это	2	1
же и	1	3
или герой	1	2
дремучий густой	1	1
но так	2	1
в силу	1	2
к себе	1	2
в обрядах	5	2
все вышли	1	1
он в	1	3
количестве примеров	1	1
на пути	1	1
руки и	1	4
представление о	17	2
в обряде	5	7
героя или	1	1
такой случай	1	1
хотя бы	1	2
до его	2	1
этот случай	3	4
обряде и	1	1
и здесь	7	9
тот кто	7	2
что посвящаемый	1	1
стороны в	1	1
с другими	4	2
ожидаем что	1	1
и убей	1	1
самого начала	1	2
или в	6	2
и по	2	2
но в	1	6
эту связь	1	1
держит в	1	1
яги герой	1	2
человека в	3	2
здесь совершенно	1	1
говорят что	1	5
в отличие	1	1
сих пор	2	7
в океании	1	1
со всем	1	1
умершего и	1	1
встречается в	3	3
на гору	3	1
связанных с	1	1
тем не	4	1
представление которое	1	1
животных и	2	1
никакой борьбы	1	1
а именно	4	3
при этом	1	4
не связано	1	1
в нашей	1	2
того что	2	3
том что	8	7
но уже	3	1
другие формы	1	1
у него	2	4
в ней	5	4
на свете	1	1
видели что	2	3
и она	3	3
а потом	1	4
когда человек	2	1
случае мы	1	2
в нее	6	2
она и	1	2
спросить себя	1	1
сказке девушка	1	2
в этих	6	11
ясно показывают	1	1
же явление	1	2
в котором	1	5
что образ	1	1
что его	3	1
ясно показывает	1	1
вошли в	1	1
они были	1	2
только о	1	1
мог бы	1	3
сам по	1	1
совершенствованием орудий	1	2
признает что	1	1
очень близка	1	1
яга охраняет	1	1
только по	1	1
он живет	3	1
мальчика в	1	3
формы его	1	1
как к	1	1
этом он	1	1
д и	1	2
или другого	1	1
на себя	3	1
к ней	1	2
наших целей	1	2
там в	1	1
это означает	1	1
часто в	1	2
что животное	1	1
входит в	5	1
видим что	5	5
как благо	1	1
приобщиться к	1	1
народов где	1	1
как показал	3	1
всегда есть	1	1
посвящения в	1	1
но все	5	5
мы увидим	5	8
вне связи	1	1
а также	1	2
формы этого	3	1
что это	5	6
птичьему языку	1	1
этой не	1	1
язык птиц	4	1
и это	4	3
смерти и	1	7
мотив героя	2	1
часто эта	1	1
в тот	1	2
только одна	1	1
и другие	1	4
и герой	2	2
в заупокойном	2	1
и часто	1	2
т д.<неи	2	1
встрече с	1	1
соответствии с	1	1
уже потому	1	1
приходит к	1	1
с ягой	1	3
почти всегда	1	1
