2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part5_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part4_wordlist_2gram
не использует	1	1
и речь	2	2
здесь с	2	1
диалога с	1	3
ли будет	1	2
рассудка и	1	1
слова ибо	1	1
для себя	1	7
вот как	2	4
на него	3	5
здесь два	1	1
они близнецы	1	1
со словами	1	2
чужого человека	3	1
нем не	1	1
в нашу	1	1
смотрели даже	1	1
да зачем	1	1
одна из	2	1
великие полководцы	1	1
совпадает с	1	2
в общем	2	3
слово героя	3	4
этого слова	2	5
близнецы ну	1	1
этом произведении	1	1
словом в	4	1
все это	6	14
переходим к	2	4
наконец не	1	1
или меньшей	2	1
приведенный нами	1	1
есть лишь	1	1
друг на	2	2
в один	1	1
я сам	1	7
их в	3	2
высшей степени	1	3
в последующем	1	3
самом деле	4	10
обращается к	1	2
в формах	3	1
по своей	3	2
делает его	1	1
могли бы	1	1
мышкина и	1	3
следует быть	1	2
которую он	2	1
мы говорили	1	2
мысли и	2	1
братьях карамазовых	2	3
авторское слово	8	2
он и	4	5
что я	6	13
о нем	6	2
хотя и	6	2
с ее	3	3
не способен	1	1
другому и	1	3
но конечно	2	2
стиль и	1	4
что может	1	1
мы как	1	1
во многом	1	1
только на	3	4
понять его	1	1
он себя	1	1
он есть	2	2
чужое слово	40	6
например в	4	2
сам знаю	3	2
налегли друг	1	1
и особенно	1	1
вернемся к	2	1
знает точки	1	1
из подполья	1	35
а уж	1	1
то же	6	15
будет и	1	2
приходит в	1	1
я хотел	1	2
собою и	1	1
нем чужой	1	1
не довлеет	1	1
том или	2	1
особый тип	1	1
свои мысли	1	1
в двойнике	1	10
его творчества	3	1
героя в	3	5
рано или	1	1
увидим так	1	1
ее как	1	3
стиля в	1	2
взглядом и	1	1
знаменитый суворов	1	1
вам скажу	1	1
этом каждое	1	1
его замысел	1	1
слияние голосов	2	1
своей собственной	1	1
я для	2	4
ивана к	1	1
в романах	5	5
голядка ты	1	1
этом смысле	2	3
есть у	1	1
его собственного	1	2
в центре	3	1
последующем творчестве	1	3
характерно что	1	1
с собою	2	5
в речи	3	2
в речь	3	3
и если	1	1
у достоевского	16	12
о своей	1	3
после убийства	1	1
герой из	1	4
характер и	1	2
особенности слова	1	1
войти в	3	2
второй голос	4	9
с собой	3	2
уже указывали	1	1
что же	3	7
рассказа в	1	10
является в	1	1
в себя	4	1
в повести	3	3
в такой	1	4
но этот	3	1
карамазовых в	2	1
слова с	7	2
его можно	1	1
ни были	1	1
начал с	1	2
только слово	1	2
голосом в	1	1
только себя	1	1
и слово	1	8
и их	3	1
и само	2	1
и любовь	2	1
чужим голосом	1	2
внутренней полемики	2	2
вопрос о	2	2
и мы	1	1
и сознание	1	1
на речь	1	1
своего слова	1	3
почти на	1	3
к нему	5	13
диалоге в	1	1
можно сказать	4	1
уходит в	1	1
другом и	1	1
по своим	1	1
ничего не	2	3
петухом ну	1	1
почти не	2	1
внутреннего диалога	1	13
полководцы да	1	1
что он	6	24
вид что	1	1
отчетливо и	1	1
настасья филипповна	4	5
боится чтобы	1	1
данном случае	1	1
себе самому	4	18
но они	1	1
он воспринимает	2	1
да что	3	2
он жалуется	1	1
и тонкая	1	1
его отношения	1	1
во время	1	5
в нем	17	16
по сравнению	1	1
голядкина они	1	1
в других	2	1
во всех	5	3
пределах одного	6	5
отчего же	3	2
и свой	2	3
ты этакой	1	3
оно стремится	1	3
усвояет себе	1	1
внутрь в	1	1
да он	1	1
себе как	2	1
остается той	1	1
еще один	1	2
слова то	3	1
что и	3	3
один из	1	1
уже не	4	3
и поэтому	1	1
отношения к	2	1
с точки	9	2
же и	4	4
при всей	1	1
но только	1	3
свой голос	1	2
независимость от	1	1
это слово	5	4
но так	1	3
к другим	2	2
к себе	6	18
о друге	1	1
ничего что	1	2
голос поэтому	1	1
имеет своего	1	1
я в	1	4
каждое слово	1	3
этих трех	2	1
одного героя	1	1
том же	4	1
в сущности	7	14
не подумали	1	1
людей он	1	1
хотя бы	2	2
другой но	1	1
так ли	2	1
нем он	1	1
или иной	2	4
себе самом	5	5
но перебой	1	1
с ней	1	1
именно поэтому	1	1
самого начала	1	8
зачем их	1	1
или в	8	2
и по	2	2
а ты	1	1
во втором	1	1
но в	6	19
зрения он	1	1
хоть раз	1	1
человека в	1	1
благодаря этому	1	2
девушкина с	1	1
для нее	1	1
но зато	1	4
а я	1	10
кстати ли	1	2
говорят что	1	1
оно должно	2	2
в отличие	3	2
дано лишь	1	1
своего рода	4	2
сих пор	8	1
очень хорошо	1	1
и сам	5	7
без труда	1	1
принимает форму	1	3
установки и	1	1
но к	1	1
жизнь и	3	2
чужому сознанию	1	3
большей или	2	1
конце концов	1	3
а именно	1	1
слово по	2	1
при этом	5	2
в форме	1	3
том что	4	3
никому не	2	1
столкновение с	1	1
среди них	1	1
у него	5	4
в ней	1	2
и лишь	1	2
себе он	1	1
и она	1	1
в келье	1	1
в другом	2	12
и тут	1	2
с генералом	1	1
тон но	1	1
она и	1	1
в этих	4	2
теперь в	1	4
в живых	1	1
часть рассказа	1	1
но между	1	1
из уст	1	1
филипповны и	1	1
в свое	2	1
звучат в	1	4
в произведении	2	2
несколько иной	1	1
же слово	1	1
сама по	2	1
ну чудо	1	1
с оглядкой	4	3
ведь и	5	4
души почти	1	1
в котором	5	3
хочет чтобы	1	2
ни одной	1	1
для него	2	14
да еще	2	2
этого замысла	1	1
сам по	3	2
того же	3	1
друга но	2	1
самому он	1	1
не о	1	4
или еще	1	1
увидеть и	1	2
что ж	7	1
как к	1	5
рассказ в	3	3
к ней	2	2
и соответствующие	1	1
сиамские близнецы	1	1
ту же	2	1
и рогожин	1	1
там в	1	3
и понимают	1	1
в стиле	2	4
так мимоездом	1	1
нисколько не	1	1
себе что	2	1
входит в	1	1
есть это	1	1
у настасьи	1	1
к третьему	1	2
ни на	1	2
это сделать	1	1
в слове	3	6
лишь путем	1	1
в романе	6	1
но все	2	4
мы увидим	6	2
оглядка на	1	1
слиться с	1	2
слово у	4	1
можно было	2	2
к миру	1	1
что сиамские	1	1
и это	3	5
мы сразу	1	1
что это	1	4
с другим	1	13
свое время	2	1
реплик но	1	1
же не	1	4
слову и	2	1
переходит в	1	2
я все	1	5
жизнь в	3	1
положим они	1	1
и другие	3	1
в голове	1	2
еще более	3	1
ведь это	3	1
которой она	1	1
от них	2	1
она только	1	1
в диалог	1	1
стиля и	1	1
к чужому	7	4
позднейшем творчестве	1	1
