3gram	Potebnia_Myslijsyk_partition_part4_wordlist_3gram	Potebnia_Myslijsyk_partition_part3_wordlist_3gram
воспламеняются свои газы	1	1
но и в	4	1
по тому что	1	1
в связь с	1	1
нечто такое что	1	1
в то время	4	1
и говорить о	1	1
язык есть средство	2	1
могут быть даны	1	1
если бы слово	1	1
таким образом язык	1	1
внутренней формы есть	1	1
разве только тогда	1	1
тем не менее	3	4
в том же	2	2
что все эти	1	1
и проч но	1	2
бы ни был	1	1
смысле этого слова	7	1
в данном случае	1	2
можно видеть из	1	1
носит на себе	1	1
и то и	1	1
можно сказать что	2	4
и тот же	1	2
всякое понимание есть	1	1
поэзии и прозе	1	1
со всех сторон	1	1
а не в	1	1
будет понятно если	1	2
себе независимо от	2	1
это было бы	1	1
меня то что	2	1
до сих пор	3	4
ничего общего с	1	1
если бы мы	1	1
именно в том	2	1
как бы ни	2	1
может быть только	3	1
действия ни качества	1	1
носит в себе	1	1
в одно целое	1	1
что я представляю	2	2
с тем и	2	2
представим себе что	1	1
том случае когда	1	1
только под условием	1	3
новое восприятие через	1	1
бы перестать быть	1	1
непонимание всякое согласие	1	1
в общих чертах	1	2
то же самое	1	4
есть то что	1	2
и все что	1	1
к одной и	1	1
иначе как в	1	1
живой речи есть	1	1
потому что всякое	1	1
humboldt т с	14	1
и таким образом	1	3
только одно слово	1	1
много признаков из	1	1
в наших языках	1	1
и в том	2	2
того что мы	2	1
только тогда когда	7	4
уже по тому	1	1
предложения иначе как	1	1
и стало быть	1	1
