2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part4_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part1_wordlist_2gram
так сказать	3	5
голоса здесь	1	1
в этой	4	3
достоевского с	7	1
видения и	8	2
отношению к	11	5
хорошо и	1	1
не могли	2	2
в единстве	7	3
то и	2	2
материал и	2	2
вся жизнь	1	4
всяком случае	3	1
его с	1	1
героев достоевского	3	3
подходе к	2	1
самим собою	2	3
с большой	1	1
к этому	2	1
молодого русского	2	1
видеть в	1	1
форма его	1	1
вот это	1	1
этом глубокое	1	1
на ней	1	1
смертной казни	1	2
оно и	1	2
но для	2	3
эта форма	2	1
как в	6	4
диалога в	1	3
бедных людях	1	3
во всяком	4	2
от этого	1	2
и не	34	27
что у	1	1
замыслу достоевского	1	1
мы уже	2	3
лишь на	2	1
себе а	1	2
со всеми	1	1
лежит в	1	1
таким образом	11	4
время их	1	1
жизни в	1	1
акцент в	1	1
если же	2	5
достоевского более	1	1
в художественной	2	1
он как	1	2
а вовсе	1	1
тогда когда	1	1
тем что	3	3
одно и	1	1
уже в	5	4
речь и	1	2
такой человек	1	1
в жизни	6	5
в плане	5	1
у вас	2	1
не только	13	14
дано на	1	1
заставляет его	2	1
он не	4	4
в полифоническом	2	1
для его	3	1
его жизнь	2	2
его видения	1	1
ощущает себя	1	2
наконец в	2	1
диалога и	1	1
все эти	8	4
и идеи	1	3
людей в	1	2
явления в	1	2
в данном	2	2
тем же	1	3
в пределах	9	10
в третьей	1	1
первом произведении	1	1
значительной степени	1	1
и диалог	1	1
непосредственное выражение	1	1
рядом с	13	5
в литературе	3	1
и потому	3	1
есть и	1	2
в их	3	4
с самого	2	1
здесь конечно	1	2
особого типа	1	1
своего социального	1	1
зрения как	1	2
одного произведения	1	1
особых художественных	1	1
равен себе	1	1
из самых	1	1
мира и	7	1
пределы обычного	1	1
самом и	3	1
в себе	5	7
художественные задания	1	1
между ними	2	10
и он	1	6
на его	2	1
как на	2	1
все как	1	1
особенности словесного	1	1
к тому	1	2
с их	5	1
автор может	1	1
на себе	2	1
человека по	2	1
что вся	1	1
других героев	1	1
автор не	1	2
слово автора	2	1
не любил	1	1
перед нами	4	12
и оценок	1	2
как если	1	2
полифоническом романе	3	1
голосов и	1	3
слово о	2	4
как нам	2	2
и неожиданные	1	1
всех в	1	1
в бедных	1	3
ничем не	1	1
в плоскости	4	2
с другом	3	5
и для	3	3
творчества достоевского	7	2
в новом	1	1
в осуществлении	1	1
поэтики достоевского	8	1
словом как	1	2
в области	3	1
почти никогда	1	1
это только	1	1
самого достоевского	6	2
сами по	3	2
до конца	5	4
авторского замысла	2	1
отличается от	2	3
духовным уровнем	1	1
художественного мира	5	1
в первом	2	1
и уже	3	1
взаимоотношения с	1	1
него не	2	1
значение они	1	1
голосов то	1	1
для достоевского	6	2
авторской позиции	3	1
не определенным	1	1
выпадает из	1	2
подчеркнуть что	1	1
своеобразие достоевского	1	1
по себе	7	7
всех возможных	1	4
и является	1	2
любовь к	1	4
не менее	1	2
еще не	5	7
знает что	1	1
он сам	3	2
с ним	6	2
не столько	3	1
по типу	1	1
но на	1	2
в условиях	2	3
в конце	5	3
следовательно и	2	2
иван карамазов	1	1
все еще	1	1
а в	7	2
и этим	2	3
социального круга	1	1
тому что	2	1
бы оно	1	1
стиля и	3	1
всего в	1	1
нуждаются в	1	1
видеть и	1	4
только с	2	1
в каждом	8	6
несколько подробнее	1	1
и тогда	1	1
весь этот	2	1
и внешней	1	1
друга и	1	3
элементами произведения	1	1
достоевский с	1	1
с самим	1	5
положения в	1	2
голоса и	1	1
и вот	2	1
дело в	1	3
поэтому и	2	2
по преимуществу	3	1
неповторимое своеобразие	1	1
такие герои	1	1
него и	1	1
романа но	2	1
основные особенности	1	1
совершенно иной	1	1
в своем	8	3
на которой	1	1
в нашем	1	1
слов героя	2	1
но с	1	2
люди и	1	1
и на	10	11
самостоятельными и	1	1
всегда и	1	1
мысли в	2	1
и внутренняя	1	1
достоевского в	19	8
автора то	1	1
строится в	1	1
возможно только	1	1
отношения не	1	1
достоевский был	4	1
не являются	1	1
в одно	1	2
и изображать	1	2
творческий замысел	1	1
есть а	1	1
позицию по	1	1
как и	8	12
вступают в	1	1
потому что	12	4
одного монологического	1	3
друг друга	3	6
конечно и	4	3
что для	2	1
в самом	8	9
это последнее	1	1
же время	7	5
в то	10	5
и то	1	1
поэтому в	2	1
по отношению	11	5
никогда не	5	6
героев и	6	1
авторский замысел	1	3
в мир	3	1
действительности то	1	1
достоевского но	8	3
а следовательно	1	2
с чужим	1	6
героя а	4	1
слова не	1	2
становится объектом	1	1
времени как	1	1
все время	1	2
определенной художественной	1	1
в последних	1	1
образа он	3	1
так же	6	3
и в	23	46
которая как	1	1
герои его	1	1
в мире	7	3
и самый	1	1
к жизненному	1	1
так что	1	2
равно мы	1	1
произведения не	1	1
все они	1	1
так как	7	5
сделала возможным	1	1
из его	3	1
и только	1	3
значение в	1	2
но не	8	4
события в	1	1
такой же	1	3
по замыслу	1	1
не в	6	10
если оно	1	2
вообще нет	1	1
для нас	3	2
свою речь	1	1
точек зрения	3	4
даже не	1	1
не знал	1	1
как будто	3	1
полифонического романа	17	1
или к	2	2
пути и	1	2
мы проследим	1	1
творчестве достоевского	5	2
есть в	3	6
зрения и	2	2
построение в	1	1
не была	1	2
не могут	6	3
мы сказали	1	3
я ничего	1	1
и во	2	3
мы убедимся	1	1
акцент по	1	1
по существу	4	3
в которых	2	2
в столкновение	1	1
бы он	1	1
другом как	1	1
и до	1	3
ее художественного	1	1
к произведениям	1	1
у меня	1	3
раз и	3	4
делают его	1	1
лишь как	5	2
нами в	1	1
отношении к	2	2
преступления и	1	3
достоевскому для	1	1
с этим	1	2
лишь в	3	2
словом и	1	3
романах достоевского	6	7
определенных условиях	1	1
слова совершенно	1	1
и с	4	7
к смертной	1	1
дело и	1	1
но это	5	6
он остается	2	1
первых произведениях	1	1
смысле слова	1	2
заключено в	1	1
против друга	2	1
деле это	1	1
как обычное	1	1
не делает	1	1
это в	2	1
характер в	1	1
друг другу	2	1
их сам	1	1
авторским словом	1	3
бальзака и	1	1
творчества достоевский	1	1
чужое сознание	1	2
подхода к	1	1
конечно не	1	8
является одним	1	1
ибо все	1	1
для этого	1	2
это не	10	5
именно на	2	1
слово в	2	6
между людьми	1	1
образом и	1	3
друг за	1	1
с другой	2	3
в художественном	2	2
и как	8	2
он все	2	1
здесь в	1	2
голос самого	1	1
изъятая из	1	1
принадлежит к	1	1
в другое	1	1
в речах	1	1
что совершается	1	1
другого человека	4	3
но он	2	3
должно быть	1	4
именно к	1	1
далеко не	1	3
из своего	3	1
и благодаря	2	1
изображал достоевский	1	1
было бы	6	3
многообразия и	1	1
прислушивается к	1	2
что такое	1	2
его замыслы	1	1
как бы	28	19
в процессе	4	4
из всех	1	1
типичность для	1	1
нами особенность	1	1
только к	1	2
в первой	2	2
смешного человека	1	3
прежде всего	7	9
точки зрения	21	11
себе и	3	3
героя но	1	2
а с	1	1
него как	1	2
сам и	1	1
его личности	2	1
какой-то другой	1	1
русского капитализма	2	1
они и	1	1
на это	1	1
мы остановимся	3	1
у нас	1	2
но есть	1	1
к своему	1	3
но и	11	12
в соответствующем	1	1
к брату	1	1
в ее	1	1
знает и	1	1
именно в	6	1
ведь в	1	1
нет и	1	2
достоевского всегда	1	1
он может	3	1
до сих	2	8
не знает	1	4
остается в	2	2
одного момента	1	1
к распадению	1	2
капитализма и	2	1
в большинстве	2	9
но именно	4	3
мы не	2	4
к собственному	1	1
автора в	2	1
чем в	2	1
своему предмету	1	3
героя с	2	2
достоевский в	7	1
так можно	1	1
себя в	3	3
и полное	1	1
у шекспира	1	1
первого лица	2	1
введенные в	1	1
героя и	5	4
один голос	1	1
одному сознанию	1	2
и другого	1	2
голосов в	3	7
этом не	1	1
в результате	4	2
здесь мы	2	1
роль в	2	1
но эти	2	4
на самом	4	1
он хотел	1	1
или точнее	1	1
является для	2	1
он определяет	1	1
только его	1	1
и наконец	5	4
его романах	1	1
знает только	1	2
не к	1	3
всех его	1	3
концепция пространства	1	1
и несколько	1	3
в целом	4	1
что за	1	1
форме в	1	1
но эта	4	1
и грубый	1	1
достоевского так	1	2
пределах одного	1	6
в письме	1	1
что не	1	1
во второй	1	1
но во	1	1
тон в	1	1
и пр	1	2
а не	20	11
этот вопрос	2	2
от первого	2	1
все что	3	2
они вовсе	1	1
есть вступить	1	1
правда к	1	1
в этом	25	16
многоголосом романе	1	1
своей новой	1	1
превращается в	1	4
о способах	2	1
если мы	1	5
со своей	1	1
человека но	2	1
друг против	2	1
элементов в	1	1
об этом	1	2
не столь	1	1
он дан	1	1
быть и	1	1
быть особенно	1	1
в роман	1	1
у себя	3	1
его жизни	1	1
одним из	8	3
явление в	1	2
что мы	1	2
эти композиционные	2	1
мы замечаем	1	1
определения как	1	1
и внутренне	1	1
людей и	1	4
но самое	1	1
между собою	1	1
точка зрения	7	1
ему но	2	1
на их	1	1
здесь с	3	2
для себя	2	1
автора он	1	1
вот как	1	2
на него	2	3
у самого	2	1
а только	1	1
чужой мысли	1	1
одна из	2	2
же как	1	2
дан в	1	1
из этих	2	3
совпадает с	2	1
словом непосредственно	1	1
значение для	1	3
слову о	1	1
слово героя	6	3
известной степени	1	1
бытия и	1	3
этого слова	2	2
этом произведении	1	1
при условии	1	1
все это	7	6
является как	1	1
проникнуть в	1	1
и друг	1	1
в один	2	1
в драме	5	1
я сам	1	1
в сознании	2	1
и отдельных	1	1
высшей степени	1	1
и есть	5	1
самом деле	5	4
нас перед	1	1
их в	2	3
по своей	1	3
делает его	1	1
отношения в	1	1
авторское слово	1	8
могли бы	3	1
братьях карамазовых	1	2
он и	5	4
мысли и	2	2
что я	1	6
типа но	1	1
не рассказ	1	1
о нем	11	6
хотя и	1	6
жизни а	2	1
с ее	2	3
мировоззрения в	1	1
но конечно	2	2
стиль и	1	1
что может	2	1
время и	1	2
во многом	1	1
и слово	1	1
они не	3	2
он есть	3	2
например в	3	4
у бальзака	2	1
алеша карамазов	1	1
из подполья	11	1
то же	10	6
будет и	1	1
приходит в	1	1
достаточно сравнить	1	1
не довлеет	1	1
особый тип	1	1
своих последних	1	1
рассказа от	1	1
свои мысли	1	1
в двойнике	1	1
взаимоотношение между	1	1
романе достоевского	9	1
могло бы	1	2
героя в	4	3
его творчества	7	3
и художественного	1	1
ее как	2	1
авторском слове	1	1
нельзя сказать	1	1
к отдельным	2	1
определение и	1	1
в романах	7	5
совершенно не	1	4
для героев	1	1
этом смысле	9	2
этот термин	1	1
не дает	3	2
в какой	1	1
с собою	2	2
у достоевского	24	16
и нужна	1	2
герой из	1	1
характер и	1	1
войти в	1	3
что же	1	3
является в	1	1
другого сознания	1	1
в себя	3	4
более того	3	3
в последний	2	2
ни были	1	1
и само	2	2
и их	2	3
живет на	1	6
мы видим	3	1
отсюда и	1	1
выходит за	2	1
вопрос о	4	2
и еще	1	1
личности и	1	1
к нему	3	5
но при	1	3
письме к	1	1
в определенных	1	1
по своим	2	1
ничего не	6	2
содержание а	1	1
отчетливого теоретического	1	1
можно сказать	2	4
точку зрения	4	1
почти не	1	2
типа а	2	1
отношений и	1	1
что он	10	6
точку вот	1	1
данном случае	2	1
одном из	2	2
себе самому	3	4
чужим сознанием	1	1
он воспринимает	1	2
но они	4	1
в нем	20	17
из одного	4	2
на одну	1	1
по сравнению	1	1
пространства и	1	1
не возникает	2	1
во всех	5	5
и времени	1	2
эти идеи	1	1
в книге	3	1
внутрь в	1	1
звучит как	2	1
художественных заданий	1	1
себе как	1	2
по поводу	1	1
не совпадает	1	1
что и	5	3
как во	1	1
один из	2	1
уже не	8	4
сущности на	1	1
отношения к	2	2
с точки	15	9
сочетать в	1	1
же и	1	4
при всей	1	1
но только	1	1
их всякой	1	1
ни у	1	3
макар девушкин	1	6
это слово	1	5
к себе	2	6
романов достоевского	12	2
зрения его	1	1
непосредственно переходит	1	1
в плоскость	3	1
к этим	1	1
я в	1	1
достоевского не	11	1
что было	3	1
этих трех	1	2
нем в	1	1
как раскольников	1	1
как их	3	1
каждое слово	1	1
в сущности	5	7
слова слово	1	2
своим особым	1	1
хотя бы	2	2
себе самом	6	5
никак нельзя	2	1
европейской литературы	1	1
с ней	1	1
и единство	1	1
и здесь	3	4
в живом	1	1
именно поэтому	1	1
акакий акакиевич	1	1
самого начала	3	1
и по	2	2
плоскости с	1	1
хотел бы	2	1
во втором	1	1
включено в	1	1
одной плоскости	3	2
человека в	5	1
но в	4	6
благодаря этому	2	1
за другом	1	1
замысла само	1	1
эта тема	1	1
тут в	1	3
в отличие	2	3
его значение	1	1
своего рода	1	4
сих пор	2	8
рамки не	1	1
и сам	2	5
романы достоевского	3	1
чужому сознанию	2	1
конце концов	4	1
приводит его	2	1
определяет все	1	1
а именно	1	1
при этом	3	5
именно и	2	1
в форме	6	1
столкновение с	1	1
остаются в	1	1
его мире	2	1
как целое	2	1
том что	9	4
среди них	1	1
у него	6	5
и перед	2	1
в ней	1	1
себе он	1	1
и она	1	1
достоевского все	1	3
время оно	1	1
и тут	1	1
и смысловой	1	1
остается вне	1	1
в этих	2	4
такова например	1	1
для создания	3	1
в произведении	1	2
автора и	5	2
не идеологи	1	1
и следовательно	1	2
человек? нет	1	1
в котором	2	5
ни одной	2	1
есть конечно	1	2
и позволила	1	1
творчество достоевского	3	2
для него	15	2
большого диалога	1	1
не о	1	1
между репликами	1	1
он живет	1	1
на себя	3	4
как к	1	1
увидеть и	1	1
к ней	1	2
и соответствующие	1	1
в структуре	1	5
целое в	1	1
в стиле	1	2
нисколько не	2	1
входит в	2	1
через это	1	1
ни на	2	1
шекспира и	2	1
и наказания	1	3
точкой зрения	1	1
этой проблемы	1	1
была по	1	1
в достоевском	1	1
от лица	1	1
в романе	11	6
но все	4	2
мы увидим	1	6
то перед	2	4
можно было	3	2
что это	1	1
не между	1	1
к миру	1	1
и это	5	3
вне его	2	2
же не	1	1
умирают и	1	1
перехода из	1	1
жизнь в	1	3
и тона	3	1
и понимать	1	1
и другие	2	3
может служить	1	1
и герой	1	1
ведь это	2	3
от них	1	2
наконец он	1	1
образа и	1	1
