2gram	Potebnia_Myslijsyk_partition_part2_wordlist_2gram	Potebnia_Myslijsyk_partition_part3_wordlist_2gram
слово только	1	1
зрения и	2	7
lotze т	2	6
на меня	1	1
как знак	2	1
как сознание	1	1
оно значит	1	1
с этим	6	7
известное видоизменение	1	1
именно из	1	1
причина почему	2	1
но это	6	3
различие в	1	2
принять за	1	2
весь процесс	1	1
друг другу	1	1
ее в	1	1
вообще в	1	1
горит а	1	1
знаем что	1	1
же в	2	5
в ряду	3	6
конечно не	1	1
добывается человеком	1	1
это не	1	3
человека к	1	1
между людьми	2	1
внешних возбуждениях	2	1
некоторое время	1	2
мысли к	1	2
этимологическое значение	1	1
бы ни	3	5
но он	1	2
должно быть	5	2
того как	4	7
не ошибаемся	1	2
бы быть	2	3
более или	3	8
без следа	1	1
что без	1	3
нам остается	1	1
прежде всего	3	7
указывает на	6	2
него как	1	1
в переносном	1	1
человека есть	1	1
эти слова	2	1
очередь есть	1	1
внешним предметам	1	1
до тех	1	1
этом следует	1	1
мысль что	1	1
ли эта	1	1
в образовании	1	2
сколько и	2	1
при понимании	4	1
что происходит	1	1
и наконец	2	1
зависит от	6	2
не к	4	1
что зрение	1	1
lazarus т	1	1
перестает быть	4	2
есть именно	1	1
с течением	1	1
чтобы показать	1	1
наоборот в	1	1
которое испытывает	1	1
тех пор	1	1
если это	1	2
все что	4	3
с этой	2	1
не иметь	1	1
об этом	2	1
только посредством	5	2
в говорящем	1	1
существование в	2	1
которое предполагает	1	1
его чувствами	1	1
потому он	1	1
определенности и	1	2
а только	3	8
при повторении	1	1
что хотя	2	4
мы называем	1	3
его свойство	1	1
и есть	3	2
самом деле	2	2
успокоения организма	1	1
степенях развития	1	1
хотя и	1	3
периоды языка	1	1
что тогда	1	1
в ребенке	1	4
отражается в	2	1
во многом	2	1
например в	6	3
то же	23	12
ее из	1	1
могло бы	1	1
сравнительно с	5	4
случае если	1	1
нельзя сказать	3	1
содержания мысли	1	2
форма в	4	1
соединения звуков	1	1
ряд их	1	2
содержания а	1	1
чувственное восприятие	3	1
на ее	1	1
мы видим	2	2
представляется нам	1	5
этот звук	3	4
его во	1	1
но мы	2	3
дает только	1	2
как говорят	1	1
а и	4	5
не идет	1	1
известным явлением	1	1
душе и	1	1
возвращаясь в	1	1
действуют на	1	1
в звуках	2	4
один из	4	2
в действительности	5	2
с физиологическою	1	1
во-вторых потому	1	1
в обществе	1	2
то тем	3	1
отношения к	1	2
с точки	1	1
же и	3	1
только воспоминание	1	1
было для	1	2
нам за	1	1
взрослый человек	1	1
но в	1	4
появления в	2	2
не имеет	6	6
могла бы	2	3
со многими	2	1
а тлеет	1	1
сих пор	3	4
слов обыкновенно	1	1
тем не	3	6
и такое	3	1
и б	1	2
а потом	1	1
или если	1	2
отдельно от	1	1
степени развития	2	1
эти последние	2	2
восприятий или	1	1
с потому	1	1
в котором	4	4
[зрения] не	1	1
дает слову	1	1
кажется вполне	1	1
для него	9	10
на каждом	1	1
явление не	1	2
вообще потому	1	1
за таким	1	1
нашего знания	1	2
свою очередь	3	6
совсем не	1	2
представление в	2	1
говорит гумбольдт	5	3
сознании то	1	1
и это	4	2
мы его	1	1
что мысль	2	1
не с	1	3
только звук	2	3
b с	4	1
ничего общего	2	1
так например	2	3
связь с	3	1
себе не	4	4
не следует	5	1
ему самому	2	1
и непосредственно	1	1
словом то	1	1
есть к	3	1
есть для	5	1
образ или	2	1
виду что	1	1
это стремление	1	1
том виде	1	1
птице которая	1	1
когда мы	2	2
в последнем	3	1
находящихся в	1	1
такой взгляд	1	1
в выражении	1	1
образ предмета	2	4
и от	4	3
с в	2	2
из того	2	1
не один	2	1
одними физиологическими	1	1
может но	1	1
слова должно	1	1
в одном	2	6
на который	1	1
проч но	1	2
той же	2	3
waitz с	1	2
только после	1	2
друг от	1	1
а как	2	1
верным что	1	1
или же	4	7
нас смысла	1	1
не должно	1	2
с его	1	2
говорит нам	1	1
не знаем	3	2
не имеем	1	3
и все	3	3
много признаков	1	1
мы только	1	1
согласие в	1	1
и о	2	1
жизни и	2	1
ли кто	1	1
в них	5	5
посредником между	1	1
которое тоже	1	1
человек может	2	1
но тем	2	3
может стать	2	2
выше называли	1	1
звук и	3	6
если не	4	4
там где	3	4
состоит не	3	2
ко всем	2	2
можно заметить	1	3
и членораздельный	1	2
мысль с	1	1
слова но	2	2
понимания слова	1	1
в том	32	18
мы знаем	1	2
имея в	1	2
лишь настолько	3	3
а =	2	1
к другой	3	2
из всего	1	1
как при	2	3
народной поэзии	2	1
образы предметов	1	1
от того	8	5
восприятий в	2	1
внешних возбуждений	2	2
на душу	1	1
без которой	1	2
служат только	1	1
к самому	1	1
что между	1	1
и наоборот	4	5
не все	4	2
как мы	7	1
случае для	1	1
заключает в	5	4
и чувства	1	2
и поэзии	1	1
и действия	2	2
мысли но	1	2
steinthal с	6	2
чувственный образ	23	1
что как	2	1
только тогда	9	3
это содержание	5	2
на нас	2	3
многих других	1	1
в отдельном	1	1
многих случаях	1	1
можно назвать	1	2
есть не	7	5
пока не	1	1
что чувственный	1	1
здесь не	1	1
которого в	2	1
признаков но	1	1
можно бы	4	2
тот же	1	5
она входит	1	1
это определение	1	2
со стороны	3	3
как он	1	4
одно из	5	3
та и	1	1
несомненно что	2	1
что здесь	1	1
не встречает	1	1
прежним и	1	1
содержание мысли	2	1
чтобы не	1	1
и язык	1	1
то это	6	3
звуке и	1	1
когда с	2	1
том случае	1	1
от этого	2	1
есть такая	2	1
оно только	1	1
другим слово	1	1
в связь	1	1
этих слов	2	1
получивших уже	1	1
уже в	5	5
междометие как	1	1
в жизни	1	2
верно то	1	1
что сознание	1	2
восприятий какие	1	1
в истории	1	1
одним словом	2	4
и потому	4	2
единственно потому	1	1
вряд ли	1	3
идет далее	1	1
как на	5	3
значении этого	1	1
человеческой чувственности	1	1
новые впечатления	1	1
заставляет нас	2	1
что кажется	1	1
с положением	1	2
из них	6	5
самом своем	1	1
чувством и	1	2
его звук	1	1
не менее	5	5
еще не	5	4
о предметах	1	1
но на	1	2
в звуке	4	10
на все	2	3
той степени	1	1
и чувство	1	1
жизни все	1	1
и тогда	3	3
таких случаях	1	1
в картине	1	1
и на	3	8
формою например	1	1
разницы между	1	2
возможно только	3	1
с если	1	1
стало быть	1	4
для того	4	5
тому как	5	4
точки [зрения]	4	2
этих групп	1	1
в самом	8	4
а то	1	2
например что	1	2
тогда как	2	10
не прийти	1	1
в то	10	6
тем на	1	1
создание языка	2	1
апперцепции в	1	1
которое можно	1	1
как оно	1	2
так же	3	2
не хотим	1	1
без всякого	1	1
так что	7	10
важную роль	1	1
наоборот одно	1	1
мыслей например	1	1
его за	1	1
не в	15	13
нельзя себе	1	1
говоря о	4	3
есть в	3	2
ней самой	1	1
предметов если	1	1
в народной	1	1
а b	4	1
на нее	1	1
прибавить что	3	2
не я	3	1
раз и	1	1
впечатлениями зрения	1	1
для ребенка	2	1
отношении к	2	2
лишь в	1	1
с чем	1	3
не нужен	1	1
не за	1	1
на чувства	1	1
в мысли	2	5
искать в	1	3
в природе	2	5
проникать в	1	1
коего мы	3	1
он видит	1	1
бы она	1	1
бы невозможно	1	5
слово в	4	1
нам возможность	2	1
что многие	1	2
принадлежит к	1	1
которую мы	1	1
далеко не	4	3
в образы	2	1
этого последнего	2	3
чувственности животных	1	2
сходство с	1	1
как бы	3	9
в процессе	1	1
вне себя	2	2
нет то	1	1
себе и	1	1
а с	2	2
с такою	1	2
другое более	1	1
уже по	1	1
к природе	1	1
же что	6	3
он может	1	1
оно имеет	3	1
только то	1	1
мы можем	3	12
только при	2	1
или точнее	1	1
чувствуя что	1	1
его собственную	1	1
в целом	3	3
и человека	1	1
время когда	1	1
и заставляет	1	1
что не	8	5
воспринимается им	1	1
а не	15	18
значит что	1	1
если мы	1	3
превращается в	1	2
время как	1	4
есть здесь	1	1
одним из	1	1
душе животного	1	1
но слово	3	1
а впечатления	1	1
могли бы	1	2
если в	1	3
над собою	1	2
само собою	1	2
это чувство	1	1
и другое	1	4
деле в	1	1
что оно	11	4
humboldt т	14	10
собою и	1	2
при помощи	1	1
это было	3	2
хотя не	1	1
цвета менее	1	1
его звуком	1	1
не дает	2	2
даже на	1	1
формы и	1	1
с как	1	1
души которые	1	1
человека и	5	3
что же	2	1
или лучше	2	1
слова с	3	1
и быть	1	1
столь же	4	5
ее от	1	1
вопрос о	1	2
в которой	3	5
одной и	4	2
можно думать	3	2
к нему	3	1
что ни	2	2
говоря что	1	1
ничего не	1	1
же выйдет	1	1
что по	2	1
был уже	1	1
всем другим	1	1
что они	2	5
должен быть	1	1
которое может	1	2
по поводу	4	6
не связанных	1	1
только потому	3	2
остается только	2	2
может понять	1	1
от языка	1	1
но только	2	2
это слово	4	1
быть только	4	2
том же	2	1
на предмет	2	2
такое значение	1	1
чувственные восприятия	1	4
и здесь	1	2
со стихиями	1	1
есть одно	2	1
образование в	1	1
не воспринимаем	1	1
при некотором	1	1
б не	1	3
при этом	3	13
того что	18	7
бы было	2	1
но что	2	2
у него	2	2
предполагает что	1	2
в нее	1	4
в этих	1	3
что чувство	1	2
отличное от	2	2
указывают на	1	2
сама по	2	2
только по	5	3
и средство	1	1
все свои	1	2
себе что	2	1
входит в	2	1
какое именно	2	1
в слове	32	13
объективное значение	2	5
увеличивается в	1	1
перехода от	1	2
что это	4	3
находятся в	1	1
а еще	1	1
как междометие	1	1
от них	2	3
форма слова	4	2
времени и	1	1
когда например	2	1
к тем	2	1
в собственном	2	2
есть та	1	1
в человеческой	3	3
действует на	5	2
она есть	1	2
слова и	5	3
есть следствие	2	1
человеке и	2	1
деятельности души	1	1
каждый раз	2	1
таком случае	2	2
есть такой	1	1
мысли а	4	2
что при	3	1
его и	1	1
так и	11	5
знание того	1	1
отдельном лице	1	1
за одно	1	1
содержание в	3	1
один и	1	1
тем самым	7	4
только от	3	3
внутреннюю форму	5	3
но как	2	1
как слово	3	1
не ограничивается	1	1
как для	1	2
между звуком	1	2
всех сторон	1	1
бы то	1	1
самостоятельное существование	1	1
мысль об	2	2
не останавливаясь	1	1
если бы	12	11
что внимание	1	1
нас в	1	2
с увеличением	1	2
как средство	2	1
близких к	1	1
чувства а	1	3
без сомнения	4	4
по всей	1	1
все в	2	1
и другая	1	1
мы тем	1	2
бывшие в	1	1
только это	1	1
что она	3	3
что если	1	6
внешней природы	2	1
и что	10	4
же мало	1	1
которое мы	2	3
слова так	1	2
себя и	4	2
после того	1	2
же словом	3	1
для чего	1	1
и притом	2	3
его слово	1	1
место в	3	4
представления на	1	1
на одном	1	1
понимание и	1	1
что все	3	2
между этими	1	1
взгляда на	1	2
можно убедиться	1	1
сказать что	5	2
то есть	34	30
вместе с	12	11
значения в	1	1
за другим	1	4
мысль о	5	7
для говорящего	3	2
звуком и	3	3
вспомнить что	1	1
в коих	2	1
предположить в	1	1
а потому	6	5
от понимания	1	2
может возбуждать	1	1
относится к	4	3
то в	1	1
и его	4	2
слова есть	3	5
служит только	1	1
с таким	2	3
на общие	1	1
нельзя видеть	1	2
не на	1	2
осязания и	1	2
только один	2	4
том смысле	3	4
в разговоре	2	2
другому в	1	1
производит на	1	1
своей мысли	4	1
и проч	16	10
и вкуса	1	1
на мысль	4	3
должны будем	3	1
с впечатлениями	1	1
почти то	2	1
с которой	1	1
предмет в	1	1
это дает	1	1
т п	2	3
человеком поздно	1	1
нам не	1	2
следует сказать	1	1
и тем	5	3
что то	1	1
только в	21	11
лучше сказать	2	1
его сознании	1	1
прямо а	1	1
же оно	1	1
все то	1	1
как в	10	10
что например	3	2
мы уже	2	1
что у	1	2
но вместе	4	2
что вообще	2	2
тем более	4	1
всеми остальными	3	1
притом не	2	1
вкус запах	1	1
при виде	1	3
судя по	1	5
в человеке	3	4
может и	1	1
есть и	1	1
в их	2	1
хотя это	1	1
не были	2	1
то все	1	4
не видит	1	1
в себе	16	10
в большей	2	1
получает значение	1	1
это зависит	2	1
в словах	3	3
к тому	7	1
мысли если	2	1
не имел	1	1
нет возможности	1	2
в эту	1	3
предметы и	1	1
его собственная	1	1
только как	5	6
с другою	1	1
и вместе	3	4
на предметы	1	1
которые мы	1	3
с ним	6	5
заметим что	1	1
именно того	1	1
в данное	1	2
к мысли	3	2
тому что	3	2
происходит при	1	1
такого же	1	2
мысль наша	1	1
данное мгновение	1	1
и более	1	1
с одним	1	1
до такой	1	1
на которую	1	1
восприятия к	1	1
понимания потому	1	1
имеет своим	1	1
и предмета	2	2
с этою	1	2
становится заметным	1	1
которые в	1	1
есть уже	11	1
на сознаваемое	1	1
возвращаться в	1	1
что одно	1	1
не имели	1	1
первобытный человек	2	2
себе потому	1	1
в птице	1	1
потому что	46	49
друг друга	3	2
что для	4	3
довольно вспомнить	1	1
чувственных восприятий	7	3
одно целое	1	4
внутренняя форма	15	4
на том	1	1
и то	8	3
что к	1	1
по отношению	5	2
который указывает	1	1
не необходимым	1	1
новое восприятие	5	4
к сознанию	2	1
так как	13	10
нужно чтобы	1	1
образ звука	1	2
на лице	1	1
не могут	5	7
представить себе	3	1
в известной	1	1
думать что	5	3
явственного для	1	1
из себя	2	2
апперцепции как	1	1
языка и	2	3
и с	2	1
я и	3	1
все слова	1	2
знаем только	1	1
все остальные	3	5
под влиянием	1	8
от мысли	1	1
тем в	1	1
что нельзя	1	1
есть явление	1	3
можем предположить	1	1
слова к	1	1
мысли которая	3	1
предмет и	2	1
с другой	7	6
к сказанному	2	1
одной мысли	2	4
какого бы	1	1
его внутренняя	1	1
в чем	3	7
было бы	9	13
слияние как	1	1
чувственным образом	2	1
очевидно что	5	3
что само	1	3
и слияние	1	1
и нередко	1	1
касается до	1	2
предмета и	1	4
ряд который	1	1
к своему	2	1
именно в	3	1
новыми впечатлениями	2	2
мы не	9	11
сознании все	1	1
отсюда можно	2	1
стремится к	1	1
быть само	1	1
но эти	1	2
обыкновенно что	1	1
на одно	1	1
быть в	1	1
но эта	1	1
такое стремление	1	1
с одной	7	4
со звуком	1	2
точно так	12	9
слово с	2	2
его жизни	2	1
но самое	1	1
ними в	1	1
том как	3	3
видно и	1	1
для себя	3	1
частью в	2	1
посредством каких	1	1
на него	3	3
я могу	1	1
до того	4	1
другое хотя	1	1
этого слова	11	6
все это	4	2
при сравнении	1	1
же раз	1	1
смысла а	1	1
подобным образом	1	3
в сознании	15	23
находится в	1	3
иначе и	2	1
к чему	1	1
невозможно но	1	2
для животного	1	1
это восприятие	1	2
что я	5	1
звуков а	1	1
время и	2	2
и слово	6	1
то не	2	3
приходит в	1	1
вызывает в	1	1
мы обыкновенно	1	1
его на	1	2
о человеке	1	1
от другого	3	3
в какой	2	2
это так	1	1
и если	2	4
предмета к	1	1
или не	1	5
эту минуту	1	3
сообщение мысли	1	1
только что	8	3
в такой	1	1
следует помнить	1	2
потом уже	1	2
образом в	3	4
= b	2	1
содержание слова	2	2
внутренней формы	19	2
не всегда	2	1
связано другое	1	1
по своим	1	1
а это	1	2
что он	6	4
этою мыслью	1	1
и тот	2	2
знает как	1	1
на чувственные	1	1
не говорит	1	1
связанное с	2	1
но столь	1	1
что и	13	11
уже не	6	4
случае они	1	1
не горит	1	1
человеке есть	1	2
человек и	1	1
этим в	1	1
принадлежность человека	1	1
с какою	4	1
мысли что	4	1
смотрел на	1	1
своих признаков	1	1
с другими	5	5
здесь как	3	1
и по	4	2
при восприятии	2	1
имеет для	3	3
мысли об	2	3
при чтении	1	2
то оно	3	1
чего не	1	2
а тем	2	1
в ней	8	3
как чувство	1	3
них не	1	3
этимологическим значением	1	2
мы думаем	1	1
мог бы	1	3
сам по	5	4
бы при	1	2
того же	1	14
при воспоминании	1	2
есть мысль	2	1
к ней	5	2
что будет	1	1
предметов например	1	1
животных более	1	1
сознание с	1	1
но все	2	2
ограниченность сознания	1	1
нет сходства	1	1
создании слова	1	2
восприятий потому	1	1
уже потому	1	1
со всех	1	1
если б	5	5
то так	1	1
и качество	1	1
содержание это	1	1
для меня	4	4
общего с	1	2
не другое	1	2
мысли о	2	4
от присоединения	1	1
из сознания	1	1
из него	2	1
нам его	1	1
самое понятие	1	1
в наших	1	1
независимо от	5	9
человеческой природы	1	2
нет но	1	3
сознание и	1	4
в другой	1	1
силу не	1	1
отдельных лиц	1	2
за пределы	2	2
более сложных	1	1
эту последнюю	1	1
известным образом	3	1
есть нечто	4	3
не как	2	3
в каком	5	3
в более	1	1
не прямо	1	1
никак не	3	1
с пониманием	2	1
других в	1	2
имеет в	1	1
должна быть	1	1
которую я	1	1
в свою	3	6
других или	1	1
ни в	2	1
к одному	5	1
что в	17	16
первое время	2	1
но если	1	2
со словом	4	1
тоже имеет	1	1
содержания можно	1	1
нужно будет	1	3
чувственные данные	1	1
и сопровождающее	1	1
же образ	1	1
переходит от	1	1
понимать себя	2	2
физиологическою необходимостью	1	1
или менее	3	8
в зародыше	2	1
что на	1	3
стороны языка	1	1
на первых	2	1
слово может	5	1
жизни ребенка	1	2
кажется что	1	3
только не	2	1
принять что	3	1
на деле	5	3
не то	3	2
можем себе	1	1
и звук	2	4
не может	6	12
мы видели	4	1
не могло	1	1
он должен	1	1
в понимающем	2	1
мыслей на	1	1
по тому	5	1
том состоянии	1	1
его содержание	1	2
а к	3	2
время с	1	1
например только	1	1
которое не	2	1
этот образ	4	1
звук уже	1	1
своей души	1	1
ряду других	2	1
чувства то	1	2
тому какое	2	1
для сознания	4	2
о том	2	5
между тем	9	6
его не	1	3
можем заметить	1	1
единство и	2	1
на то	2	5
не тождественно	1	1
бы с	1	1
которая не	2	1
быть не	2	3
от своего	1	1
главным образом	1	4
как я	1	1
может быть	28	23
ни с	1	2
в одной	1	1
разница между	3	2
чтоб получить	1	1
что а	2	1
с каким	2	2
давно уже	1	1
в устах	1	1
была бы	4	1
при таких	2	3
с тем	7	4
который в	1	1
предмет со	1	1
согласно с	2	3
во многих	1	3
каждый из	1	1
на стороне	2	1
нас известными	1	1
вслед за	3	3
отличие от	1	1
его к	2	1
и самое	2	1
на которые	1	1
можем назвать	1	1
время его	1	1
в таком	3	4
помнить что	1	3
ряд мыслей	1	1
имели бы	1	1
не будем	1	1
значение слова	5	1
всякий раз	1	1
не было	4	6
того чтобы	3	2
и при	4	3
души и	2	4
с ними	1	3
началу языка	1	1
под конец	1	1
из подобных	1	1
само по	3	2
воспоминание о	2	5
в единстве	1	1
здесь кажется	1	1
может находиться	1	1
тесная связь	1	1
из предыдущего	1	1
на ней	1	3
от нас	3	1
во всяком	1	7
и вообще	3	3
один ряд	1	1
есть представление	6	1
то к	3	2
такое же	3	2
не только	21	15
он не	4	1
различных по	1	1
и степень	1	1
чувственного восприятия	1	1
у человека	1	2
тем же	4	3
образом можно	1	1
слова в	7	5
принятой нами	1	1
в самое	1	1
было в	1	2
мы чувствуем	1	3
себе представить	3	2
из своих	1	1
массою а	1	1
между ними	1	2
такая тесная	1	1
новом восприятии	3	1
что одна	1	1
на себе	1	1
хотя с	1	1
таким же	1	1
в животном	3	2
одной стороны	3	3
бы не	4	5
звука и	2	10
находиться в	1	2
это только	1	1
что только	6	2
от сознания	1	2
для человека	4	1
мыслимо только	1	1
в душе	10	23
производить понимание	1	1
много слов	1	1
по себе	16	15
становится для	1	3
заключить что	2	2
есть искусство	1	1
не столько	2	2
так в	2	4
вносит в	1	1
душевная жизнь	1	1
словами и	1	1
образом мы	1	2
а в	12	8
каждом шагу	1	1
в каждом	3	2
имеет и	1	1
ни был	1	2
начнем с	1	1
от друга	1	1
зависит не	1	1
не находит	1	1
от него	2	4
в одно	3	8
так относится	1	1
языке и	1	1
которое по	1	1
представлений и	1	3
что с	2	2
ни одно	1	1
и связанное	1	1
это последнее	2	4
смысле что	1	1
что есть	2	2
в душевной	1	1
вне сознания	1	1
первых порах	2	1
говорящего и	3	1
это будет	1	3
ономато-поэтического слова	1	1
p в	1	1
в памяти	1	5
мы должны	4	2
поздно и	1	1
а между	2	4
в которых	2	1
мы выше	1	2
однородно с	1	1
и до	2	1
содержание его	1	2
в таких	1	1
но очевидно	1	1
слове и	5	1
слова оказывается	1	1
быть названо	1	2
тех же	1	1
содержания в	2	1
в сознание	7	10
форма а	1	1
несколько раз	1	2
что слово	7	2
человек не	2	1
своего содержания	1	1
здесь только	3	1
можно заключить	2	1
явлений в	1	1
рефлексий чувства	1	1
все восприятия	1	1
усилий человека	1	1
и как	5	6
определенное место	1	4
из коих	6	1
например это	1	1
что такое	2	2
один признак	1	1
что именно	4	1
по которому	5	1
и цвета	1	2
на это	4	1
человека с	1	1
но и	19	9
мы понимаем	1	1
при котором	1	1
слова кто	1	1
в ее	2	1
до сих	3	4
остановимся на	1	2
том чтобы	2	1
нечленораздельные крики	1	1
к нам	1	2
качество и	2	1
образом если	1	1
во всем	1	2
членораздельный звук	3	9
с первою	1	1
только для	1	5
себе это	1	1
на самом	1	2
за собою	2	2
одно слово	2	1
крайней мере	5	5
от внешних	1	1
в этом	10	8
нам известно	1	1
нашей души	1	2
что мы	8	11
человека или	1	1
между собою	6	7
нечто новое	1	2
известных нам	1	1
этого не	3	2
за самый	1	1
на душевные	1	1
другое представление	1	1
что новые	1	1
из этих	9	4
она видит	1	1
в языке	7	3
как например	1	3
мере того	3	4
их в	2	2
как именно	1	2
другой образ	1	1
что касается	1	1
мысли и	2	1
внутренней законности	1	1
заключается в	1	1
например и	1	1
коих каждая	1	1
только на	3	1
бы для	1	1
будет понятно	2	1
его внутреннею	1	1
есть средство	3	1
т с	22	18
слова необходимо	1	1
образа как	3	1
не будет	3	1
которые не	1	3
представим себе	1	1
в тени	2	1
так взаимно	1	1
души а	1	1
результатом апперцепции	1	1
начиная с	1	1
замеченное нами	1	1
мы придаем	1	1
известными отношениями	1	1
вывести из	1	1
с прежним	1	4
себе все	1	1
может одинаково	1	1
впечатления от	1	2
можно сказать	3	1
в нем	9	9
во время	2	4
и начинается	1	1
содержание этого	1	1
в других	2	4
заметить что	3	6
во всех	1	7
или по	1	2
чувственных данных	1	1
своего появления	1	2
сказать между	1	1
звуки и	1	2
и совсем	1	1
сознании очень	1	1
в какие	1	1
между прочим	1	4
наблюдению и	1	1
вообще но	1	1
имел бы	1	1
его душевной	1	1
проч и	1	1
как нечто	1	1
мысль этим	1	1
или в	3	2
самый предмет	2	2
столько же	1	1
от одного	1	3
от той	1	1
том что	18	8
внутреннею формою	3	4
указания на	1	4
всей вероятности	1	1
о котором	1	2
отношения между	1	2
и следовательно	3	2
форма и	1	1
во-первых потому	1	1
и обоняния	1	1
состояние души	2	3
собственном смысле	2	1
и возвращаясь	1	1
чувства и	3	4
природу и	1	1
глядя на	2	1
с общим	2	2
к ее	1	1
формою и	1	1
чем более	1	3
оно не	4	3
ко второй	1	1
нового восприятия	1	1
вне связи	1	1
указание на	2	2
связь между	2	2
совершенно отличное	1	1
от одной	2	1
оно есть	3	1
