2gram	Vygotskiy_Psychologia_partition_part1_wordlist_2gram	Vygotskiy_Psychologia_partition_part2_wordlist_2gram
зависимости от	1	6
и что	22	8
басни от	1	1
в психологической	2	1
показал что	2	1
и трудные	1	1
он никогда	1	1
что самое	2	3
и все	4	5
содержания и	2	1
мы говорим	1	1
или менее	1	2
стихов с	1	1
которое мы	1	1
на этот	2	1
и отношений	3	1
к наглядному	1	1
и заключается	3	1
верно для	1	1
бы мы	1	2
процесса как	1	1
действие искусства	1	1
более сложному	1	1
что на	4	3
психология искусства	2	9
и о	1	4
точке зрения	1	1
жизни и	4	3
поэтического действия	1	2
и другую	1	2
быть объяснено	1	1
себя и	1	2
материал художественного	1	1
найти в	1	1
из которых	2	3
как можно	2	1
личной психики	1	1
что эта	1	3
в них	2	2
что форма	4	1
только не	1	3
для понимания	1	1
на деле	8	3
этому поводу	1	2
не есть	1	3
и философии	1	1
те же	6	4
и так	3	4
не то	1	2
действия и	2	2
в основу	1	2
что все	9	3
что нас	1	1
или иное	1	2
понятно что	2	1
не может	17	17
могут быть	4	11
это имеет	1	2
в несколько	1	1
иметь дело	4	1
из которого	4	2
поведение и	1	1
там где	2	4
с фактами	2	1
музыки и	1	1
мы видели	1	2
то есть	21	26
отнюдь не	5	6
сказать что	7	7
произведения искусства	4	1
вместе с	2	8
он должен	1	1
мысль с	1	1
склонен думать	1	1
по тому	1	3
без остатка	1	2
с чтобы	1	1
а к	2	1
получает смысл	1	1
мы знаем	7	3
в том	37	30
точно и	2	2
на манер	1	1
указывал что	1	1
психологии и	2	3
этого материала	2	2
вопросов искусства	1	1
в его	2	6
верно что	1	1
на почве	1	2
людей а	1	1
ни его	1	1
в нас	3	2
вокруг себя	1	1
это можно	2	2
с конца	1	1
не существует	2	2
его творчество	1	1
и может	1	2
надо сказать	2	3
приводит к	1	2
от того	4	3
о том	6	7
всяких теоретических	1	1
что бессознательное	1	1
между тем	4	4
совершается в	1	1
живет в	1	1
отношение к	2	2
для одних	1	1
его не	1	2
противоречие с	2	3
с вот	2	1
социологией и	2	1
на вопрос	2	2
учение об	1	1
отказаться от	3	2
на то	11	10
при такой	1	1
которое сразу	1	1
бы утверждать	1	1
в виду	3	4
есть только	5	2
понятие о	1	1
должны быть	3	3
утверждал что	1	2
и наоборот	2	1
без которого	1	1
главным образом	3	2
а потому	2	3
как мы	1	2
заключает в	2	1
к которым	3	3
относится к	3	1
исследователь который	1	1
может быть	18	22
тот самый	2	1
этого метода	1	1
и его	7	7
на нет	1	1
разница между	1	3
то в	1	1
и вне	1	1
для потебни	1	1
с новыми	1	1
слова есть	1	1
произведения и	1	1
с совершенной	1	1
с таким	8	11
все больше	1	1
что как	1	1
только тогда	1	7
вследствие этого	1	1
основе своей	1	1
наслаждения и	2	1
мы получаем	2	2
что такие	2	1
эту мысль	1	1
с достаточной	1	2
тем чтобы	1	1
вовсе не	2	6
она не	2	5
самый материал	1	1
которую она	1	1
в поэтической	1	1
есть не	4	2
была бы	2	1
глава искусство	1	1
к ним	2	2
искусства в	5	9
в тех	1	1
ли не	1	1
вещи как	1	1
с тем	11	3
совершенно верно	2	2
применяться в	1	1
это есть	1	5
ни было	1	1
только один	1	1
обратиться к	1	2
из этого	4	2
эта теория	2	5
и верно	1	1
когда художник	1	1
которым пользуется	1	1
по искусству	1	1
от тех	1	1
бы в	1	2
увидим что	2	2
к трем	1	1
вслед за	5	6
равным образом	2	1
было в	1	1
и нет	1	1
форма как	1	1
показать как	2	1
отличие от	2	4
искусства ни	1	1
на которых	2	1
может применяться	2	1
его к	1	1
сравнению с	2	1
тот же	6	2
произведения это	1	1
этой теории	2	6
действие художественной	4	1
виде не	1	1
и других	3	3
с искусством	1	1
искусства которые	4	2
со стороны	1	4
то чтобы	2	2
же мы	3	1
с и	12	5
как он	2	2
тем как	1	1
внешней формою	1	1
на искусство	3	2
мы хотели	1	1
она шла	1	1
поэзии в	1	1
весь свой	1	1
в таком	2	3
от искусства	1	1
в частности	3	3
свести все	1	1
как говорит	3	2
внимание что	1	1
в первый	2	1
мы примем	1	1
рассматриваться как	1	3
и содержание	2	1
т п	8	16
показывает что	3	5
потебни и	2	2
как прием	3	2
всякий раз	2	8
ответ на	2	1
и психология	1	2
от этой	1	1
и очень	1	2
и даже	5	6
не было	2	3
можно сравнить	1	1
еще раз	1	1
как предмет	1	1
басни на	2	1
того чтобы	14	7
во внимание	2	2
и при	2	1
то это	3	1
в своих	9	4
только в	7	14
произведения опять-таки	1	1
и значение	1	1
одна и	1	1
с ними	1	1
другой стороны	2	5
в этой	6	3
в русском	2	2
само по	3	5
в психологическом	1	1
не могли	3	1
когда она	4	2
к выводу	1	1
идет о	1	2
психологии в	1	2
мимо цели	1	1
в трех	1	2
всяком случае	2	6
его с	2	1
все то	1	3
том случае	4	2
говорит толстой	1	1
к этому	1	4
вот это	1	1
литературы и	1	1
психологическое исследование	1	1
своего изучения	1	3
совершенно другую	1	1
выходит что	1	1
только форму	2	1
они и	1	1
как в	9	9
указывал на	1	1
результате она	1	1
каждая эпоха	3	1
и не	10	16
что у	5	3
во всяком	2	8
рассматриваемой нами	1	1
и та	1	1
со всеми	1	4
который он	2	1
мы на	1	1
лежит в	1	1
кажется совершенно	1	1
таким образом	21	20
и русской	1	1
себе а	1	3
нам придется	1	2
по своему	3	1
совершенно понятно	1	1
если же	4	2
полагал что	2	1
понятий и	1	2
в известных	1	2
с так	1	2
тогда когда	3	5
поэтической речи	1	1
одно и	1	1
чтобы убедиться	1	1
с теми	1	2
по самому	3	5
вопросов а	1	1
процесс в	3	1
в жизни	4	2
такое же	2	1
это и	1	3
что стоит	1	1
пока мы	2	1
не только	12	13
действия искусства	1	2
искусства как	2	4
нам приходится	1	1
на другой	2	1
его частей	1	1
он не	6	3
всякого поэтического	2	2
есть особый	1	1
высших формах	1	1
который как	1	1
что даже	1	2
применить к	1	2
сами нуждаются	1	1
в самых	2	1
примере легче	1	1
следовательно что	1	1
тем же	1	3
что те	1	2
что всякое	2	5
факта что	1	1
можно просто	1	1
творчества так	1	1
ошибка заключается	1	1
смысле и	1	1
совершенно ясно	7	19
слова в	2	3
в самый	1	1
чрезвычайно легко	2	1
случае не	1	2
пор пока	1	1
действие художественного	1	3
с самого	1	1
точкой для	1	1
в их	3	1
сказать то	1	1
произведение искусства	1	8
можем обнаружить	1	1
аналогии с	1	1
мы находим	2	1
т д	2	8
представления о	1	1
поэзии с	2	1
материала в	1	1
его утверждение	1	1
что нужно	1	1
из самых	2	1
в себе	2	4
и того	1	1
что бы	1	1
на примере	2	3
перед необходимостью	1	1
и другими	1	3
и предполагает	1	1
на его	2	1
как на	5	3
с этого	1	1
этим сказать	1	1
к тому	7	4
можно показать	2	1
слова звуки	1	1
этих частей	1	1
ровно столько	3	2
как у	1	1
простого к	1	1
что вся	1	1
утверждать что	4	5
формы в	3	4
искусство как	4	9
исследования и	1	3
и этот	2	1
поэтическое произведение	1	1
и творчество	1	1
полном согласии	1	1
художественное произведение	6	10
чтобы создать	1	1
одной стороны	1	6
нему и	1	1
исчерпывающей ясностью	2	1
только как	3	1
имеет свой	2	1
утверждение что	1	1
и те	4	1
из них	4	2
индивидуальной психологии	1	3
самый роман	1	1
при рассмотрении	1	1
и для	4	5
идет к	1	1
да винчи	1	1
и многие	2	1
что только	1	2
быть может	1	1
в области	1	11
имеем дело	1	1
свой смысл	1	1
и читателю	1	1
мы рискуем	1	2
сами по	3	1
до конца	3	6
но даже	2	2
вообще и	1	1
взгляд на	1	1
отличается от	2	2
искусство отличается	1	1
в первом	1	1
произведение есть	1	1
и уже	1	1
обстоятельство что	1	1
тот материал	1	1
всех остальных	2	1
одного и	2	2
показывает как	1	2
которые мы	4	1
по себе	12	9
не потому	2	1
основной психологический	1	1
не наоборот	1	1
не менее	8	2
это только	3	2
еще не	2	1
дано только	1	1
она будет	1	1
целый ряд	6	6
большей частью	1	2
целым рядом	1	1
вносит в	1	1
же самое	6	2
беда в	1	1
в конце	3	3
всякого сомнения	1	1
на все	5	1
а в	4	6
сильнее и	1	1
все решительно	6	1
тому что	4	4
прямым путем	1	1
убедиться что	2	1
нуждаются в	1	3
и более	4	1
для выражения	2	5
только с	1	1
в каждом	2	3
и тогда	1	2
силу того	1	2
басней и	1	1
одному и	1	1
с исчерпывающей	2	2
к психологии	6	5
и вот	3	3
остановиться на	1	2
художественном произведении	5	3
я хочу	1	1
о влиянии	1	1
к произведению	1	1
дело в	1	1
что психология	1	5
по преимуществу	1	1
только ее	3	1
для художника	1	1
и без	2	2
и сказал	1	1
утверждают что	1	1
одну лишь	1	1
и на	5	1
и восприятие	2	1
всегда и	1	1
вплоть до	2	1
из которой	1	1
в объяснении	2	1
он на	1	1
области психологии	1	1
считает что	2	1
психического процесса	1	1
от него	1	2
психологии искусства	15	19
ли это	2	2
нельзя лучше	1	1
с если	2	1
поэтического творчества	4	1
в двух	1	1
сознание которое	1	1
то или	2	2
и характер	1	2
в психологии	7	6
стало быть	1	2
п в	1	1
для того	13	6
жизни с	3	1
следует отнести	1	1
таким путем	4	2
первом случае	1	1
мы никогда	1	4
она является	2	1
как и	10	16
и психологией	1	1
характер этого	1	1
тому как	3	7
другую сторону	1	1
совпадают с	1	2
или что	3	1
потому что	21	10
что для	7	2
что с	3	2
с такой	1	1
на котором	1	1
в самом	12	11
по этому	1	2
в то	5	5
легко заметить	3	1
и то	3	2
произведению искусства	2	2
что поэзия	1	1
никогда не	9	8
чтобы вызвать	1	3
этом отношении	5	2
им в	1	3
что есть	1	2
при объяснении	1	1
сложных формах	1	1
искусства иначе	1	1
и в	32	31
все время	6	4
как оно	1	1
грань между	1	1
так же	18	12
психологические законы	1	2
что искусство	4	11
тот и	1	1
размера и	1	1
ее по-своему	1	1
так что	3	5
из теоретических	1	1
и материал	1	1
далеко не	5	2
благодаря тому	1	2
не поймем	1	1
так как	12	18
из его	1	3
учению о	1	2
и только	2	3
но не	2	3
лиц и	2	1
на самые	1	1
которой мы	2	1
у каждого	1	3
такой же	7	2
в стихах	1	1
не в	8	11
говоря о	1	1
при анализе	2	1
для нас	2	5
что следует	1	1
как будто	7	5
для всех	1	4
нам то	1	1
или к	1	1
чем это	1	1
в полном	2	2
то как	3	1
сводится к	2	1
зрения и	1	1
подходит к	1	1
мы должны	3	1
не могут	3	3
она начинает	2	1
и во	1	2
бросается в	1	1
в которых	3	3
по существу	3	4
материала который	3	1
как форма	1	1
оба эти	2	1
почти совершенно	1	1
представить себе	3	3
по ним	1	2
человеческой психики	1	1
и об	1	1
по учению	2	1
что следовательно	1	2
на нее	1	1
думать что	3	1
в конечном	3	3
как она	4	2
совершенно прав	1	2
можем мы	1	1
в таких	1	1
искусство есть	1	6
как это	4	4
его форму	1	3
что этот	2	1
с этим	4	3
на место	1	2
тех практических	1	1
мы все	1	2
речь идет	1	3
и с	4	2
и восприятия	1	1
но это	2	3
исходя из	1	3
искусстве есть	2	1
художественные произведения	2	1
знаем только	1	1
в соответствующих	1	1
смысле слова	1	3
в него	2	2
слов в	1	1
я думаю	1	2
под влиянием	1	3
мере в	1	1
это в	2	2
сам собой	2	1
теории на	1	1
от простого	1	1
когда он	10	2
поэтического произведения	3	1
знаем что	4	1
ссылается на	3	1
с что	1	2
которой приходится	1	1
конечно не	1	1
мысли которая	1	1
формы то	1	2
и вновь	1	1
это не	2	1
же самой	2	1
косвенным путем	1	1
образом и	4	1
с другой	3	5
в художественном	6	3
и как	7	2
сущности говоря	4	3
совершенно другой	1	2
и сейчас	3	2
объективное и	1	2
принадлежит к	1	1
психологические предпосылки	1	1
потебня и	2	1
сознательно и	1	1
не совпадают	1	1
дело не	1	1
должно быть	1	1
и совершенно	3	5
искусства по	1	1
их от	1	2
искусство и	1	4
искусства и	9	15
на художественное	1	1
того как	4	1
было бы	11	6
в чем	4	2
потому не	1	3
новой точки	1	1
и сколько	1	1
и была	1	1
сходство с	1	2
как бы	6	5
в процессе	2	5
всего показать	1	1
из всех	2	2
более или	1	2
зрения социальной	2	1
психологию искусства	1	3
все остальное	1	1
от других	1	2
очевидно что	2	6
что без	2	1
к более	1	1
в глаза	2	1
исходной точкой	1	2
казалось бы	2	2
дело с	8	3
прежде всего	1	4
не потеряет	1	1
указывает на	3	4
о его	1	1
точки зрения	17	15
и недаром	1	1
при изображении	1	1
эстетика снизу	1	3
выводу что	1	1
с формулой	1	1
художественная форма	1	2
а с	2	1
же явления	1	1
что именно	3	1
вместо того	1	1
на это	3	2
леонардо да	1	1
к искусству	5	1
но и	10	2
с здесь	1	3
процессе творчества	1	1
искусства но	5	2
в ее	2	5
именно в	1	1
легко убедиться	1	1
до сих	5	3
и утверждает	1	1
время в	1	1
только то	1	2
искусства не	1	5
литературном произведении	1	1
в творчестве	4	1
в зависимости	1	5
будто бы	1	2
том чтобы	3	7
мы не	3	12
стоит только	2	2
чем в	1	1
с все	1	1
качество и	1	1
быть дано	2	1
до тех	1	2
задача состоит	1	1
процессе восприятия	1	1
мысль что	2	3
больше и	1	1
для анализа	1	1
во всем	3	3
мы можем	3	4
близкое к	1	1
только при	1	3
конца с	1	1
он дает	2	1
стих в	1	1
самое и	1	1
и другого	3	2
в результате	1	4
роль в	2	3
оказываются только	1	1
других психологов	1	1
на самом	5	2
именно потому	2	1
совершенно другое	1	1
и вообще	2	1
и наконец	1	1
основных и	1	1
совершенно справедливо	6	1
чт именно	1	1
зависит от	2	1
этой точки	2	5
с а	1	1
не к	3	1
против того	1	1
стоит в	1	1
в целом	4	5
ясностью показать	1	2
бессознательное по	1	1
чтобы показать	3	3
это исследование	3	1
не что	1	1
а не	7	13
тех пор	1	1
если это	1	1
все что	2	3
и другой	3	3
с этой	4	4
искусство в	2	2
с одной	1	5
одинаковы с	1	1
не оказалось	1	1
в этом	13	12
если мы	12	12
время как	3	5
и содержания	1	1
произведение как	2	2
все те	2	1
об этом	3	1
точно так	3	3
лучше всего	1	1
искусством и	1	2
или приемом	1	1
каким образом	3	1
его жизни	2	1
чрезвычайно сложным	1	1
и делает	1	1
что мы	1	8
и ее	3	1
того самого	1	1
становится совершенно	2	1
говорит что	7	5
людей и	1	1
один раз	1	1
том как	2	1
он говорит	5	1
в совершенно	1	4
точка зрения	2	4
здесь с	1	1
в поэзии	3	2
для себя	1	1
и из	6	1
и искусство	1	1
произведения с	2	2
одни и	2	1
почти все	1	2
переживаний если	1	1
а только	3	2
из анализа	2	1
за основу	2	1
и таким	2	2
которые могут	1	1
одна из	1	4
составить себе	1	1
которым она	2	1
же как	4	4
действующих лиц	3	1
из этих	1	6
особый метод	1	1
искусства они	1	1
этого слова	1	4
все это	5	8
не найдем	1	1
состоит в	3	3
в качестве	1	2
формы не	2	1
к помощи	2	1
наслаждение и	2	1
едва ли	4	1
в сознании	4	2
их в	2	2
самом деле	16	9
обращается к	1	1
всей этой	1	1
и когда	4	3
могли бы	2	1
отношений на	1	1
если в	2	1
очень важным	1	1
форму но	1	1
о нем	1	1
полагают что	3	1
не так	2	1
с чрезвычайно	1	1
кроме тех	1	1
психологии при	2	1
заключается в	12	7
в стихе	7	2
удовольствие и	1	1
крылова мы	1	1
только на	5	3
за этим	1	1
самому смыслу	1	2
что оно	2	3
на другом	1	1
например в	3	3
форму и	2	2
то же	13	5
основная тенденция	1	1
на тех	3	1
который она	1	1
можно с	1	1
совершенно разных	1	1
при помощи	10	20
науки как	1	1
мыслей и	1	2
фрейд когда	1	1
должна была	1	2
могло бы	2	4
случае если	4	1
и дальше	1	2
с новой	1	1
механизм действия	2	1
бы сказать	1	1
не будет	1	3
совершенно не	4	5
нам и	1	1
этом смысле	1	2
и какая	1	1
что самый	1	1
мы при	1	1
он сказал	3	1
не дает	1	2
значение и	2	1
оказывается совершенно	3	1
формы и	6	5
указывает что	4	1
художественного эффекта	1	1
в какой	2	5
уже не	1	2
форма в	2	1
и зритель	1	1
в свете	2	1
и если	1	4
принять во	1	1
нас не	1	1
художественного восприятия	1	1
думают что	1	1
самого же	1	1
характер и	1	1
обе эти	1	1
критики и	1	2
многие авторы	2	1
человека и	1	2
что же	3	2
искусства является	4	2
в себя	1	2
к психологическому	1	1
только что	1	2
чем объясняется	1	1
и их	3	2
столь же	4	4
мы видим	4	5
всякий прием	1	1
выходит за	1	1
говоря можно	1	1
ее от	1	3
мы очень	1	1
если она	2	2
между обоими	1	1
психологические теории	1	1
утверждает что	5	2
но мы	1	3
и мы	6	1
в которой	2	4
одной и	4	4
в эстетической	1	1
к нему	2	2
от формы	1	1
произведения как	2	1
но при	1	1
можно сказать	1	1
она конечно	1	1
для построения	1	1
ничего не	4	2
он создает	1	1
же самые	2	1
что ни	1	1
которой он	1	1
ее на	1	1
как совершенно	2	3
что он	13	7
у пушкина	1	3
что по	2	3
легко показать	1	2
и тот	2	2
те системы	1	1
путем так	1	1
между искусством	1	1
слов все	1	1
произведении искусства	1	3
что они	7	2
сказал что	1	1
должен быть	1	1
на эту	1	1
всегда можем	1	1
в нем	4	2
которых мы	3	1
в других	2	1
по сравнению	2	1
в психологических	1	1
во всех	3	1
заметить что	2	1
делает то	1	2
с совершенно	1	2
формализма непонимание	1	1
по поводу	1	2
является создание	1	1
что и	17	13
в согласии	2	1
один из	3	4
примем во	1	1
в действительности	4	1
бьет мимо	1	1
и поэтому	4	2
ясно что	7	19
это когда	1	1
общественного человека	1	8
должны были	1	1
с точки	10	2
по реке	3	1
же и	1	1
но только	4	3
зрения искусство	1	1
но так	2	1
говорит троцкий	1	1
в силу	1	3
она находится	1	1
выйти из	1	1
звуков в	3	1
раз обратное	2	1
в противоречие	1	2
не до	2	1
теоретических соображений	1	2
на нем	1	1
нашей прозаической	1	1
русском языке	1	2
том же	2	2
представление о	3	3
художественного произведения	5	17
в сущности	7	10
толстой когда	1	1
различие между	1	4
хотя бы	3	1
теории искусства	3	5
когда говорит	3	3
и здесь	2	2
которое в	1	1
какой степени	1	1
показать что	5	8
как нечто	2	1
что основная	1	2
же точке	1	1
здесь как	1	1
мимо нас	1	1
самого начала	1	1
или в	1	1
и по	4	3
ряд таких	1	2
теория эта	1	1
но в	3	3
путем путем	1	1
смотрит на	2	1
при восприятии	1	2
метода и	1	1
говорит шкловский	2	1
же роль	1	1
в отличие	1	3
сих пор	5	3
идеи и	1	1
между ними	1	1
столько же	3	1
при чтении	1	1
и составляет	1	2
тем не	4	2
явлений и	2	1
в эстетике	1	5
конце концов	3	3
исследователи как	1	1
только из	5	4
совершенно правильно	4	4
при этом	13	19
а поэт	1	1
в нашей	3	1
для социальной	1	1
и там	1	2
того что	8	10
мы намерены	1	1
художественной формы	12	5
начинает с	2	2
том что	21	16
но что	2	2
строго говоря	1	1
в ней	5	1
новые и	1	1
что иное	1	1
в нее	1	1
в этих	2	4
в произведении	4	3
на тему	1	1
чем же	1	1
нами теории	1	1
и следовательно	2	2
произведением искусства	1	1
определяется и	1	1
искусства с	2	4
такие исследователи	1	1
в котором	1	4
для нашей	1	1
смыслу этого	1	1
ясно показывает	1	1
для него	1	1
может считаться	1	2
только о	1	2
своей задачей	1	1
того же	2	2
к высшим	1	1
искусства который	1	3
что наука	1	1
чувства и	2	2
как к	3	2
этом он	1	1
именно к	1	1
ту же	4	2
должны рассматриваться	1	1
свою очередь	2	1
предметом своего	2	1
образа в	1	1
в искусстве	21	4
по выражению	1	1
поскольку он	1	1
часто в	1	1
видим что	3	2
художественное наслаждение	1	1
эстетическое наслаждение	1	1
был бы	1	5
с общим	1	1
прибегать к	1	1
точкой зрения	1	1
других авторов	1	1
этой проблемы	1	1
оно не	2	1
конфликт который	1	1
говорил что	1	1
но все	1	1
мы увидим	1	4
указанием на	1	1
что это	8	6
говорит о	2	2
и это	4	3
психологической теории	3	2
с на	3	4
по необходимости	1	1
и тем	4	2
мы его	1	1
этой области	2	2
оно есть	1	2
и другие	1	4
может служить	3	1
меньше всего	2	1
по самой	1	2
в подтверждение	1	1
евгения онегина	3	1
является прямым	1	1
в связи	1	2
во все	1	1
с но	2	1
с однако	2	1
приходит к	3	2
убедиться в	1	1
точно нельзя	1	1
почти всегда	1	3
