2gram	Losev_ProblemaSimvolaiRealistich_partition_part1_wordlist_2gram	Losev_ProblemaSimvolaiRealistich_partition_part5_wordlist_2gram
что вы	1	3
стоит и	1	2
что здесь	2	3
на небо	8	1
то он	1	2
на этой	1	2
не было	1	4
и даже	14	11
и очень	1	2
вопроса о	1	2
значение но	1	1
и тем	3	13
того чтобы	2	9
и при	1	2
в античной	2	1
только в	9	7
в смысле	4	1
тоже не	2	7
богов и	4	1
в этой	10	10
другой стороны	6	3
монастыря в	1	1
из тех	2	1
после этого	1	4
бы что	1	1
то и	2	6
в трех	2	1
всяком случае	2	3
его с	1	1
свидетельствует о	2	3
веры в	1	1
с большой	1	1
к этому	2	1
еще два	1	1
и вполне	4	3
но для	2	3
и сама	2	2
как в	2	4
жизнь которая	1	1
во всяком	2	7
от этого	3	1
и не	12	31
мы уже	1	5
самих по	1	1
со всеми	2	2
и вообще	9	4
таким образом	13	6
тем более	1	5
не говоря	1	4
вместе со	1	1
а вовсе	1	1
тогда когда	4	1
тем что	2	7
весьма существенно	1	1
хотелось бы	1	1
не думает	1	1
уже в	2	3
для получения	1	4
не только	18	17
на другой	1	1
он не	3	3
все эти	2	8
вот что	1	1
у человека	1	1
есть он	1	1
что из	1	1
для всего	1	2
в данном	2	9
тем же	3	1
но о	1	2
нас и	2	1
смысле и	1	2
в литературе	1	4
и потому	1	2
я вас	2	1
содержит в	1	7
и никак	2	1
в их	1	4
т д	1	10
мы находим	7	2
думал я	1	1
то все	1	1
достаточно глубоко	1	1
что бы	1	1
в себе	4	15
на его	2	2
за это	5	1
именно он	1	1
есть весь	1	1
но оно	1	1
к тому	2	3
перед нами	1	5
как такая	1	1
и никто	1	1
бы не	3	1
только как	1	1
что никогда	1	1
и те	1	1
из них	2	3
и для	6	4
что никакой	1	1
времени в	1	1
это только	1	2
в области	2	2
в сравнении	3	1
но даже	4	1
вообще и	2	4
этот же	1	1
и художественный	1	1
увидим ниже	1	2
и душа	1	1
в душе	1	1
по себе	2	15
не потому	1	2
даже и	4	8
и является	2	7
не менее	5	19
и этого	1	2
еще не	3	9
в году	5	1
на первом	3	1
он сам	3	2
перейти к	3	4
с ним	3	3
заметим что	1	1
к его	1	2
без всяких	1	2
вместо этого	1	1
но на	1	1
в конце	8	6
и просто	2	1
о каком	1	1
все еще	4	1
а в	6	4
тому что	1	4
эта последняя	1	1
он только	1	1
тех или	2	3
первый взгляд	1	1
и тогда	2	1
притом в	1	1
одним и	1	1
и должно	1	2
дело в	2	3
поэтому и	2	2
покамест еще	2	1
что человек	1	1
то уже	1	3
в своем	11	5
порождающая модель	1	1
именно у	1	1
но с	1	1
и без	2	1
и на	6	8
вплоть до	1	1
три разных	1	1
есть уже	1	1
от него	1	1
по крайней	4	2
или вернее	3	3
и понятия	1	1
в одно	1	4
так или	1	2
тот на	1	1
вообще не	1	2
то или	1	2
по его	2	2
нем и	1	1
для того	3	8
уже знаком	1	1
нужно считать	1	1
все такого	1	1
то на	1	2
факт что	2	1
как и	7	3
с теорией	1	1
но еще	2	2
потому что	13	16
не имеется	1	1
древних греков	1	1
в бесконечный	2	11
что для	1	2
на котором	1	1
встречаемся с	1	1
но вот	1	1
в самом	5	6
быть это	1	1
его из	1	1
только и	3	3
при всем	2	1
по этому	2	3
что наш	1	1
в то	4	6
и то	5	6
поэтому в	1	1
никогда не	7	7
конечно эту	1	1
раз в	2	1
этом отношении	1	1
а э	1	1
виде то	1	1
всех этих	1	7
можно ли	1	5
конца xix	1	2
которой они	1	1
и в	30	32
все время	3	2
жизни человека	1	1
так же	5	9
и самый	1	1
без всякого	2	2
так что	11	6
этого однако	1	1
пользуются этим	1	1
не просто	5	23
другое что	1	1
нам представляется	1	1
так как	6	11
понимать не	1	2
дальнейшем и	1	1
и только	2	4
и образа	1	2
но не	7	9
одновременно с	1	1
ни стало	1	1
в стороне	1	1
не в	7	4
как будто	3	3
для нас	10	5
даже не	1	1
для всех	1	1
природы которая	1	1
всего прочего	1	1
которые требуют	1	1
сводится к	1	1
есть в	2	5
мы должны	1	5
не могут	2	2
символе в	1	1
по существу	2	2
для которого	1	3
человек в	1	1
мы выше	2	4
и об	1	1
и до	2	2
на нее	1	1
о своем	2	2
раз и	2	9
в таких	2	2
как это	1	6
только ради	1	1
из себя	1	1
все указанные	1	1
что этот	5	2
с этим	1	3
есть принцип	1	2
и глубоко	1	1
и с	5	2
я и	1	2
больше чем	2	2
но это	1	8
смысле слова	3	7
в него	1	2
уже содержит	1	1
под влиянием	1	1
это в	1	1
не для	1	2
и всякий	1	1
во что	1	1
одному тому	1	1
ее в	2	2
же в	3	4
в брак	2	1
в настоящую	1	1
конечно не	2	1
подробнее и	1	1
и самого	3	1
здесь только	1	2
настоящего изложения	1	1
тут же	6	1
также и	12	11
на тот	2	2
это все	1	1
это не	2	6
именно на	2	3
и образ	1	1
и всего	1	1
с другой	6	3
и как	6	6
а если	1	1
иной раз	2	1
здесь в	2	3
которую мы	1	1
необходимо обратить	1	1
но он	5	3
далеко не	4	5
искусства и	1	3
того как	5	3
было бы	4	8
в чем	2	3
что такое	1	6
как бы	6	14
из всех	2	1
если оставить	1	1
об его	2	3
имеет значение	1	1
а его	4	1
чтобы это	1	1
но ясно	2	1
и мало	1	1
прежде всего	6	10
указывает на	3	14
точки зрения	10	3
всей его	1	1
одного автора	1	1
ничего кроме	1	1
видно что	1	1
хватаются за	1	1
уже по	1	1
у нас	7	14
но и	13	9
к своему	1	1
силу и	1	1
на друга	1	1
в ее	3	3
есть смерть	1	1
именно в	3	4
нашей теории	1	1
красоты и	1	1
нет и	1	2
до сих	2	3
духа и	1	1
их на	1	1
ясно и	1	2
будто бы	5	1
это тоже	1	2
том чтобы	1	1
а самый	1	1
себе но	1	3
мы не	2	2
хотели бы	1	1
анализ этих	1	1
как символ	9	6
по одному	1	1
только тем	1	1
у древних	1	3
мы можем	5	4
всей своей	2	1
больше и	1	1
и свое	2	1
стали понимать	1	1
только для	2	3
науки и	1	2
после всех	1	2
века однако	1	1
в результате	7	2
самый этот	1	1
на самом	1	6
является для	1	1
философии и	1	4
этом же	1	1
с латинским	1	1
не к	2	1
в науке	2	2
символа которое	1	1
и вовсе	1	4
можем найти	1	1
i в	1	1
что не	2	3
с большим	1	1
а не	5	15
во-первых это	1	1
не что	3	2
здесь перед	1	3
этот вопрос	1	1
с этой	2	1
гораздо более	4	2
крайней мере	4	2
в этом	17	19
которая была	1	1
из земли	4	1
миф о	5	1
совсем другой	1	1
если мы	1	11
время как	3	1
подобного рода	7	5
почему же	1	1
об этом	4	10
точно так	3	4
рассматриваться в	1	1
огромное количество	1	1
что согласно	1	1
нет никаких	1	1
небес и	3	1
его жизни	1	1
и делает	2	3
и ее	1	8
том как	1	2
является наиболее	2	1
он говорит	2	1
всем известно	1	1
не нужным	1	1
и некоторые	1	1
между собою	1	7
только поверхностные	1	1
г в	1	1
для себя	5	3
но по	1	1
они должны	1	1
и знал	1	1
а только	1	5
оказывается что	4	2
то этого	1	1
и начал	1	1
из этих	1	2
в свои	1	1
очень много	1	3
поскольку в	3	2
расстаться с	1	2
тот его	1	1
не сознавая	1	1
находит в	3	1
совсем другое	1	1
все это	1	7
не чем	2	1
друг на	1	1
в качестве	4	2
в стихотворении	14	1
этой поэмы	2	1
ведь не	1	1
едва ли	4	2
на свои	1	1
как именно	4	2
и смерть	1	1
и есть	1	6
самом деле	2	6
их в	1	4
мы будем	2	2
по своей	2	1
в целях	2	2
об окончании	1	1
он и	5	8
если в	1	1
что я	1	1
об этой	1	1
хотя и	8	6
не так	4	1
юпитера и	1	1
с ее	1	1
ее не	1	1
тот момент	1	1
и другое	3	2
только на	1	4
что оно	1	3
внутренняя сущность	1	1
где он	1	1
содержится в	1	1
то же	2	10
при помощи	6	13
просто не	1	1
другими словами	1	3
как то	1	1
кого не	1	1
тут не	1	1
не будет	2	2
которые не	1	3
этом смысле	3	6
есть символ	1	14
от человека	1	1
говорит и	1	3
xix века	1	1
нас не	3	2
и если	1	6
терминологию и	1	1
ту или	1	1
говорят о	1	2
а все	1	1
только что	1	2
в такой	1	1
самого обыкновенного	1	1
ни были	1	1
с весьма	1	1
втором смысле	1	1
и их	5	1
представляется нам	1	1
то более	2	1
утверждает что	1	1
эта для	1	1
вопрос о	1	1
как говорят	1	2
в которой	5	2
момент в	1	2
к нему	3	3
можно сказать	6	5
что ни	1	2
здесь является	1	2
мы приведем	1	1
ничего не	2	10
именно с	1	1
что он	7	7
что по	1	1
данном случае	2	8
если он	2	1
что они	3	3
должен быть	1	1
в нем	6	13
чтобы в	1	1
в других	3	5
или иначе	1	2
и свой	1	1
никакой возможности	1	1
в дальнейшем	7	4
он был	2	1
гораздо больше	2	2
символа как	1	5
по поводу	2	4
доходит до	1	1
или по	1	1
только потому	1	3
настоящую минуту	1	1
один из	2	4
уже не	6	3
ясно что	4	3
дать ей	1	1
с точки	8	3
и такая	1	1
отношения к	1	1
но только	3	2
не раз	1	1
в это	2	2
же и	1	3
не считать	1	1
в силу	5	1
а по	1	1
бесконечный ряд	2	12
он в	3	2
чем перейти	1	2
между прочим	1	2
что было	1	1
представление о	2	1
котором можно	1	1
хотя бы	2	3
или иной	1	5
с некоторым	1	1
о любви	1	2
для целей	2	1
и здесь	1	6
в настоящее	3	3
здесь как	2	1
или в	4	4
представляется что	1	1
учение о	3	3
символа мы	1	7
во втором	2	1
и чувств	1	1
но в	9	14
это мы	1	2
надо считать	1	1
однако уже	1	2
всякого рода	2	1
а я	1	1
не имеет	1	2
но зато	1	1
у гёте	3	4
сих пор	2	3
и сам	4	1
если и	1	1
оставить в	1	1
тем не	5	18
конце концов	6	4
а именно	12	12
которого он	1	2
совершенно правильно	1	1
при этом	4	6
большим трудом	1	1
в нашей	2	1
или иных	2	2
здесь тоже	3	1
но уже	2	5
того что	3	7
том что	17	12
внимание на	3	1
а потом	3	2
в другом	3	1
не зная	1	1
что иное	3	2
о котором	3	1
в нее	1	1
однако и	1	3
и рисует	1	1
и следовательно	1	3
сама по	1	4
в котором	2	5
правда не	1	1
что его	3	3
ум разум	1	1
вообще является	1	1
может считаться	1	1
моментов этого	1	1
откуда и	2	2
сам по	1	7
того же	4	3
знал что	1	3
мог бы	1	1
бы даже	1	1
не о	1	2
иное в	1	1
на себя	1	2
важно для	1	1
к ней	1	1
происходит от	1	1
совсем не	3	4
в искусстве	1	3
он стоит	1	2
поскольку он	1	2
нисколько не	5	3
в понятии	1	2
входит в	1	4
сделать одно	1	1
тоже весьма	1	1
то ни	2	1
в романе	1	1
но все	4	3
мы увидим	1	3
получилось так	1	1
отдельных черт	1	1
указание на	1	4
а также	3	4
не требует	1	1
можно было	2	3
что это	1	3
говорит о	7	3
и это	1	9
должны сказать	1	2
а еще	1	1
больше как	1	1
без всякой	1	2
в связи	7	4
или из	1	3
ничего общего	1	11
