2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram
мира и	1	2
как кажется	1	1
очень наивно	1	1
здесь уже	1	2
и он	3	4
него есть	2	1
на его	2	4
как на	1	3
именно он	1	1
ее за	3	1
к тому	1	2
с появлением	1	6
не имел	1	1
и становится	3	1
в представлениях	1	1
передний план	1	1
мы рассматривали	1	1
брак с	2	1
утверждать что	1	2
на передний	1	1
в эту	1	2
в преисподней	1	2
перед нами	2	2
одной стороны	5	7
в мотиве	1	1
те которые	1	1
проходит сквозь	1	1
долго не	1	1
сам он	2	1
социального строя	1	1
той горы	1	1
что золотая	2	2
по главе	1	1
в америке	1	1
связь же	1	1
выше и	2	1
и третий	1	1
еще нет	1	4
отличается от	2	2
царство золотое	1	1
по представлению	1	1
водой и	1	2
в египетском	1	1
самым важным	1	1
пути он	1	1
царство где	1	2
земли и	1	2
после чего	2	6
их было	1	1
подземное царство	1	1
на третий	1	1
все новые	1	1
переходит к	1	1
не менее	5	1
два вида	1	1
еще не	8	9
знает что	1	1
ниже когда	1	1
под землей	2	4
однако все	1	1
с ним	5	8
не столько	3	1
же объясняется	1	1
или вообще	1	2
так в	4	6
большей частью	1	2
заметим что	1	1
этого обряда	2	1
образом мы	2	1
в американских	2	1
на все	1	1
не вполне	3	2
все еще	1	1
руки в	2	1
имеем в	5	4
близок к	2	2
и этим	3	5
а в	10	3
тому что	2	1
историческое явление	1	1
же можно	1	3
все наше	1	1
со змеем	3	4
и более	1	1
первый взгляд	4	1
книга мертвых	1	2
змей аф	1	1
представляет собой	4	2
ранних случаях	1	1
в первобытном	1	1
в русской	5	6
для героя	2	1
эти случаи	7	2
небо это	1	1
и вот	1	3
герой также	2	1
социальное устройство	2	1
иное царство	2	6
быть признаны	2	1
он отражает	1	1
него и	3	3
в своем	1	2
на которой	1	1
солнца и	1	3
стороны и	2	2
но она	1	1
но с	1	1
в картине	1	1
герой получает	3	2
и на	2	12
неи все	1	1
за тридевять	5	3
он на	2	1
не имеют	2	1
которые в	1	2
возвращается в	1	1
и живой	1	1
сказке в	1	2
от него	3	3
ли это	1	1
золотой дворец	1	1
этого может	1	1
этот обряд	2	3
материалы содержат	1	1
силы и	1	1
да с	1	1
для тех	1	1
вообще не	2	3
к сказке	2	2
на земле	2	4
глухую полночь	1	1
в ряд	2	1
для того	1	1
при переходе	2	1
при обряде	1	2
если они	1	3
как и	6	5
с коня	2	1
на морском	1	1
не могу	1	1
потому что	9	13
друг друга	2	1
но вот	2	2
в царстве	2	2
на том	2	8
по этому	2	1
общественного развития	2	2
видит в	2	1
тогда как	3	2
будет ниже	1	2
в то	2	5
и то	1	3
тридесятое царство	4	6
по отношению	1	2
никогда не	4	13
становится ясным	2	1
какую картину	1	1
сказки и	1	1
можем наблюдать	1	2
им в	2	1
можно ли	1	1
героя а	2	1
при посвящении	1	1
царевну и	1	1
и в	24	26
представления не	2	1
связаны с	2	5
так же	6	2
русскую сказку	1	1
так что	3	3
из земли	1	2
огонь и	2	1
и достигает	1	1
приводят к	1	3
не просто	2	1
а на	1	1
так как	8	18
обряд и	1	1
из его	1	2
и только	1	3
но не	6	2
другой способ	1	1
материалы показывают	3	2
солнце и	1	2
такой же	1	3
по наблюдениям	1	1
не в	9	3
как будто	1	3
для нас	6	2
восходит к	2	1
оно имеется	1	1
сводится к	1	2
в ином	12	6
представляют себе	1	2
их вот	1	1
мы должны	4	2
поздно и	1	1
не могут	2	1
в которых	1	2
по существу	4	1
чаще всего	3	5
аф неи	4	1
они невидимы	1	1
а она	4	1
как она	1	1
за что	1	2
не совсем	2	1
что под	1	1
же она	1	1
в таких	2	1
как это	2	5
видно по	1	1
хозяина стихии	1	1
что этот	2	2
меня на	2	1
с этим	2	2
не сказано	1	1
дитерих в	1	1
на колеснице	1	2
и с	1	6
сказке это	2	1
играет с	1	1
предположить что	3	3
больше чем	1	1
но это	3	4
в противоречие	1	1
о тридесятом	1	1
неи в	1	4
в него	1	3
под влиянием	1	1
имеет вид	1	1
это в	1	1
характер в	1	1
когда он	3	3
случай который	1	1
нет необходимости	2	2
чудовище которое	1	1
ее в	3	6
говорится что	1	1
знаем что	3	2
вне поля	1	1
на египетских	1	1
тех случаях	4	3
же в	1	1
и хотя	1	2
е в	2	2
есть явление	1	1
ее и	1	1
так часто	1	2
поставлен вопрос	2	1
видим и	3	1
можем предположить	1	1
более поздняя	3	1
книги мертвых	1	5
тут же	1	1
здесь только	1	1
для этого	1	1
и вновь	1	1
собственно не	2	1
золотого царства	1	1
это не	10	4
образом и	1	2
него самого	1	1
это видно	2	1
с другой	9	10
к женщине	2	1
некоторое время	1	1
и др	2	2
а если	2	1
и как	1	2
на небе	2	5
в другое	2	1
неи иногда	2	1
которую мы	1	1
еще другим	2	1
бы ни	1	1
но он	2	2
сказке сказать	1	1
далеко не	1	3
не забыт	1	1
уже знаем	3	2
это значит	2	1
было бы	2	2
того как	3	3
этим объясняются	1	1
а иногда	1	1
здесь и	2	2
как бы	4	4
выше в	3	1
видели как	1	3
более или	1	1
герой например	3	1
животными и	1	1
в греческих	1	1
дело с	1	1
он будет	1	1
за тебя	2	1
прежде всего	2	4
только он	1	2
тогда если	1	1
их не	2	1
подземным и	1	1
точки зрения	4	1
вот несколько	1	1
или превращается	1	1
должно было	2	1
этого мира	1	1
смерти а	1	1
героя но	2	1
а с	1	2
что именно	1	1
идти дальше	2	1
и новые	1	1
видно что	5	2
но есть	3	3
но и	11	9
к своему	1	3
силу и	1	2
же что	2	1
на друга	1	1
представление что	1	5
именно в	1	1
царстве мертвых	1	2
в ее	2	1
до сих	2	4
кокосового ореха	1	1
не знает	1	1
тридевять земель	5	3
жить в	2	1
их на	2	1
причем в	2	1
в зависимости	1	1
герой который	1	1
брачной ночи	2	1
хотели бы	1	1
мы не	4	6
в солнечном	1	1
одной из	4	1
сказки неи	1	1
сказках где	2	1
сказка дает	2	1
этот дворец	1	3
мы можем	4	7
северной америке	1	2
уже выше	6	2
и уносит	1	1
от его	1	1
три ночи	1	1
здесь мы	5	4
но эти	1	2
мы рассмотрим	3	3
это происходит	3	1
представлениях о	1	1
и наконец	3	3
власть над	2	7
сквозит в	1	1
этой точки	3	1
в главе	1	1
в целом	1	1
преисподней в	1	1
землю и	1	1
что не	2	2
сосны что	1	1
что эти	2	2
развития этого	1	1
мотива с	1	1
и пр	1	1
вот и	1	1
а не	8	2
русской сказке	5	6
этот вопрос	2	1
небо и	2	3
родового строя	1	2
с этой	6	2
значит что	1	2
с одной	5	7
разбудить героя	1	1
сказка уже	1	1
в этом	12	12
все что	1	4
миф о	1	2
большого дома	4	1
еще яснее	2	2
превращается в	3	7
что некогда	1	1
знаю что	2	1
им от	1	1
время как	2	3
от солнца	1	2
аф в	1	2
примеры показывают	1	1
об этом	6	1
дать ему	1	1
точно так	2	2
свойственно только	1	1
этого вопроса	1	1
в образе	3	10
по другим	1	1
одним из	1	1
что мы	3	2
и ее	2	3
или даже	2	1
том как	1	3
он говорит	2	1
в иной	2	1
попадает в	2	3
ветку с	1	1
и из	1	1
нечто вроде	3	1
на него	2	2
прошел сквозь	1	1
чистом виде	1	1
дальше и	1	1
долганском мифе	1	1
связь и	1	1
еще одна	3	1
оказывается что	2	1
одна из	7	2
герой отправляется	1	1
же как	4	3
нами выше	2	1
с обрядами	1	2
из этих	3	4
в свои	1	2
одну ночь	1	1
очень много	2	1
можно предположить	2	1
связь его	1	2
в первую	7	1
в середине	1	1
почти всегда	2	3
все это	8	1
говорит дитерих	1	1
пор мы	1	2
друг на	1	1
он обладает	1	1
сказке но	1	1
земель в	4	2
boas неи	1	1
в один	2	1
мере того	1	1
и есть	1	1
в качестве	3	3
находится в	1	1
обращается к	3	2
и когда	2	1
объясняется что	1	4
в огонь	1	1
от рассмотренных	1	1
если я	1	1
отсюда же	2	2
что я	1	1
с фрэзером	1	1
хотя и	3	1
вполне забыта	1	1
не так	2	2
солнце на	1	1
этой стороны	3	1
и другое	2	2
они не	2	3
под этим	1	1
например в	3	7
кто в	1	1
где он	1	2
золотую окраску	1	2
также не	1	2
то не	4	1
то же	8	5
приходит в	1	2
уже у	1	1
при помощи	3	3
когда в	1	2
конь и	1	1
он показывает	6	1
его самого	1	1
золотой город	1	1
оно может	1	2
героя в	1	2
другими словами	2	3
ее как	2	1
в афанасьевском	1	1
связана с	1	3
не будет	2	5
погибнет от	1	1
которые не	2	1
эта связь	3	6
и формы	1	2
долганский фольклор	2	2
в которое	1	2
на три	1	1
этим же	1	1
с целью	2	1
здесь герой	6	1
русская сказка	3	3
характерно что	2	1
начиная с	1	1
предполагают что	2	1
другой функции	1	1
случай мы	4	2
в свете	3	1
и если	3	1
ли герой	2	1
заметил что	1	1
страх перед	1	1
в чистом	1	1
в египте	1	16
с собой	7	2
что же	1	2
на колени	1	1
только что	1	2
ином мире	5	7
позднейшая рационализация	1	1
переносится в	1	1
сели и	1	1
белуджские сказки	1	1
она живет	1	1
не объясняет	1	1
мы видим	10	5
царя к	1	1
д но	1	1
что сказка	4	3
во дворец	1	1
случае в	1	1
кости и	2	1
или хрустальный	1	1
но мы	1	2
очень интересный	1	2
вопрос о	3	3
золотой сосны	1	1
первобытном обществе	1	1
не всегда	4	4
к нему	7	1
он взял	1	1
но при	2	2
можно сказать	1	2
от богов	1	1
что ни	1	1
ничего не	5	2
неи эти	2	1
ее на	4	2
что он	21	9
от месяца	1	1
страны в	1	1
данном случае	3	3
он отправляется	1	1
превратившись в	1	1
если он	3	3
и тот	2	1
что они	3	2
этим самым	1	2
к этой	1	1
должен быть	1	1
в нем	6	8
главе о	2	1
поля зрения	1	1
он погибнет	1	1
эти представления	1	5
или бога	1	1
в других	4	4
фольклориста это	1	1
во всех	7	1
где его	1	1
он был	1	2
в книге	1	4
в современной	1	1
только потому	1	1
что и	8	4
один из	7	3
уже не	2	7
в сказках	4	3
и поэтому	1	1
более древних	1	1
с солнцем	2	3
ясно что	1	1
часто еще	1	1
его отец	2	1
должны были	3	2
отношения к	1	1
более древнее	1	1
растет за	1	1
быть поставлен	2	1
эти обряды	1	2
но так	1	3
в силу	2	1
к себе	3	2
а по	1	1
в лице	1	2
от которого	1	1
он в	2	1
мы возьмем	1	1
между прочим	3	1
представление о	3	9
в обряде	3	1
подобных случаях	1	1
высказанные здесь	1	1
одинаково и	1	1
такой случай	3	2
он или	1	1
вдруг на	1	1
этот случай	9	6
с водой	1	2
на героя	1	1
отдал ему	2	1
и злая	1	1
убивается или	1	1
и здесь	12	1
коня и	1	3
в народе	1	2
или в	8	3
и по	3	4
из золота	1	1
но в	5	7
приводит нас	1	2
но зато	1	1
деревья и	1	2
не имеет	4	2
по-видимому было	1	1
здесь совершенно	1	2
неотделим от	1	1
своего рода	4	2
действительно ли	1	1
превратился в	2	3
пришел к	1	1
сих пор	3	4
америке здесь	1	1
и сам	1	2
царевны или	1	1
урожай в	1	2
на балконе	1	1
тем не	4	1
в тридесятое	4	4
этой связи	1	1
ее с	1	1
этого прямо	1	1
описывается как	1	4
а именно	6	9
мы легко	1	1
герой есть	1	1
изучаться не	1	1
при этом	4	3
превратилось в	1	2
и там	2	6
сохранились в	1	1
о которых	1	1
но уже	1	1
того что	6	2
в форме	2	2
у нее	2	1
том что	10	10
и вышел	1	1
но что	1	1
в ней	1	5
а потом	2	2
видели что	1	3
у него	10	7
что страна	1	1
в другом	1	1
новые и	2	1
нее как	1	1
что иное	1	2
солнечном царстве	1	1
она и	1	1
в этих	13	2
скоро увидим	1	1
мы скоро	1	1
в свое	1	2
тех которые	1	2
в греции	1	6
отсюда видно	4	2
к змею	1	3
них не	1	1
вот в	1	1
и также	1	1
когда царевна	2	1
не представляет	1	2
подводят нас	1	1
в котором	2	1
представление об	5	1
ни одной	1	2
что его	2	1
из их	1	1
и царевны	1	1
он также	2	1
причем как	1	1
говорилось выше	1	2
того же	2	2
он имеет	1	4
не удается	1	1
и соответствующие	1	2
ту же	1	2
другой и	1	1
вступает в	3	1
к ней	2	1
это означает	2	2
нужно достать	1	1
женщин и	1	1
ее искать	1	1
посмотрим какую	1	1
он убивается	1	1
в многочисленных	2	1
это ее	1	1
оно не	1	1
от лица	1	1
но все	4	2
а также	1	4
по всей	1	1
только те	1	1
своей работе	1	1
новые формы	1	1
можно было	1	2
что это	6	2
царство аф	1	1
и это	2	8
в этот	1	1
посвящения и	1	1
смерти и	1	2
связь со	1	2
же не	1	2
оно есть	1	1
только одна	1	3
и другие	9	3
он прошел	2	1
и герой	3	1
и часто	1	1
от них	1	1
горы и	1	1
и живущей	3	1
не с	1	1
каким-то образом	1	2
приходит к	3	3
царстве в	4	2
из преисподней	1	1
