2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram
как правило	1	4
очень часто	5	3
что если	1	2
зависимости от	2	2
с представлением	2	1
и что	5	10
в й	1	2
здесь интересно	2	1
еще одну	2	2
в стране	1	1
или менее	1	5
с героем	1	2
на этот	1	2
никто не	2	2
детей в	1	3
оно означает	1	1
меньшей мере	1	2
что миф	1	1
народа в	1	2
на первых	1	2
ты не	1	5
крови и	1	1
после того	2	1
в противоположность	1	1
уже видели	3	1
или он	2	1
сейчас же	1	1
из которых	3	3
стоит на	2	2
в них	3	1
таким например	1	1
для фольклориста	3	3
кажется что	2	1
о смерти	9	6
при изучении	1	1
часто также	1	1
не есть	2	2
те же	1	1
которых надо	1	1
в сутки	1	1
или иное	3	1
не может	6	15
могут быть	3	4
неи как	1	1
о связи	1	1
интересный случай	2	1
там где	5	4
связано с	4	2
тридесятом царстве	4	1
сказать что	3	5
мы видели	11	2
здесь еще	4	1
локтей и	1	1
к пониманию	1	1
того или	1	1
вместе с	8	6
с чего	1	2
д если	1	2
и вызывает	1	1
еще ясно	1	1
чтобы попасть	1	2
в лесу	1	8
в сапогах	1	1
мертвых и	3	2
имеет какую-то	1	1
мы знаем	2	4
представлений о	7	3
в том	12	9
сказки о	1	1
такие случаи	1	2
оно в	1	2
в его	5	5
о проглоченных	1	1
показывают как	1	1
д все	1	3
такое сопоставление	1	1
эти детали	1	1
современной сказке	1	1
освобождает девушку	1	1
животный облик	1	1
не существует	1	2
на коня	1	1
надо сказать	1	3
позднее в	1	3
приводит к	1	2
быть случаи	1	1
о том	7	9
уходят в	1	1
между тем	1	2
представления что	1	1
русских сказках	1	1
окно и	2	1
живет в	2	2
на берегу	3	1
сказки в	1	3
его не	2	1
можно не	1	1
совершенно точно	2	1
нечто вроде	1	1
на вопрос	1	2
не сохранила	1	1
солнца здесь	1	1
в руки	2	3
на то	2	4
бы с	1	1
другом месте	1	1
еще в	3	2
народы знающие	1	1
случаи когда	2	3
обратимся к	1	1
имеется в	3	1
есть только	1	3
должны быть	2	4
бы ему	1	1
у фрэзера	1	2
и наоборот	1	1
для этой	1	1
в некоторых	2	2
не все	1	4
главным образом	3	1
как мы	4	3
однако не	1	2
можно указать	2	1
также в	1	1
и женщин	1	1
по мере	1	2
относится к	2	2
известно что	2	1
может быть	11	25
не должен	1	5
на время	1	1
и его	7	3
древней мексике	1	1
возвращение и	1	1
более высокой	1	1
что как	1	1
где уже	1	1
одном случае	1	1
только тогда	1	1
как его	1	1
в саду	1	1
мифе о	5	1
эта сторона	2	1
были бы	1	2
связанного с	1	1
от которой	1	1
вовсе не	2	2
она не	3	1
из моих	1	1
есть не	1	1
к ним	1	4
это явление	2	2
в сказании	3	2
ответить на	1	1
этого мотива	4	2
пока не	2	2
что герой	2	9
с тем	4	4
в виде	6	2
в тех	3	2
сказки с	1	6
не пускает	1	1
герой никогда	1	1
сказка и	1	9
базисом на	1	1
за собой	5	2
из этого	3	2
к дереву	1	1
по всему	2	1
мы сейчас	1	2
этой детали	1	1
здесь не	2	4
пространственные представления	1	1
как указано	3	1
не видел	2	1
змею или	1	1
ли он	1	3
там мы	1	1
бы в	1	2
увидим что	2	5
некоторые элементы	1	1
чем сказка	1	1
дальний путь	1	1
в золотой	3	2
на куски	1	1
отличие от	1	2
можно бы	1	1
он за	1	1
до сих	4	5
она в	2	1
неи этот	4	1
там его	1	1
русской сказки	1	2
неи с	2	1
со стороны	3	2
природы и	1	1
состоит из	1	1
как он	6	2
бывает и	1	2
мы хотели	1	1
девушку в	1	1
наталкивается на	2	1
одно из	1	1
в древнем	1	1
нас к	5	1
стоит и	1	1
что здесь	3	5
в частности	3	2
нашей сказки	1	1
помнить что	1	1
то он	2	2
при наступлении	1	3
борьбы с	3	2
очень ясно	2	1
показывает что	3	3
здесь можно	7	2
не будем	2	5
типична для	1	1
всему миру	2	1
и даже	1	4
нам еще	2	1
не было	3	1
например у	3	1
от традиции	1	1
не отражены	1	1
и тем	4	2
того чтобы	1	1
иногда не	1	4
то это	5	3
или с	1	1
только в	5	11
приведем еще	1	1
в этой	2	6
о ней	1	1
другой стороны	8	5
с того	1	3
отношению к	2	3
т е	22	10
после этого	4	1
в мифах	4	1
когда она	1	1
высокой ступени	1	1
не служит	1	1
то и	2	2
нисхождение в	1	1
одна сторона	2	1
этого мы	1	1
с большой	1	1
к этому	3	2
вспомним что	1	1
форма его	1	1
почему именно	1	1
в античности	4	1
эта форма	1	1
как в	6	2
иной мир	3	3
что например	1	3
во всяком	2	1
связи со	1	1
и не	10	9
что у	2	1
мы уже	6	1
на своего	1	1
здесь же	4	2
волосы на	2	1
могли иметь	1	1
выше мы	1	3
й главе	1	1
царство мертвых.<неи	2	1
таким образом	12	8
жрецов и	1	1
представление имеется	1	1
в преломлении	1	3
показывают что	5	5
не видели	1	2
он как	1	1
солнца не	1	1
связанные с	1	2
в желудке	4	1
обряды посвящения	1	1
имеет свою	1	1
с соответствующими	2	1
и сказкой	1	2
тем что	5	3
можно установить	1	1
иногда сам	1	1
сказка знает	1	2
в темный	1	1
в жизни	1	1
не только	10	12
только формы	1	1
что наряду	2	1
он не	2	2
есть еще	2	2
именно здесь	1	1
там же	3	2
смысле этого	1	1
герой получает	2	1
неиуже выше	2	1
дает нам	2	1
все эти	8	4
frazer ii	1	1
уже указывалось	1	1
будет привести	1	1
что из	2	1
в египетской	1	1
некоторые другие	2	1
в истории	1	1
как уже	1	2
здесь он	1	1
рассмотрим сперва	1	1
стороны у	1	1
эти примеры	1	1
это еще	3	1
совершенно ясно	4	1
так если	1	2
не знают	1	3
перед собой	1	1
какую-то связь	2	3
девушек и	1	2
иногда и	1	1
т д	8	22
относится и	1	1
не будут	2	1
неи что	1	1
представления о	10	3
о пути	1	1
играет минимальную	1	1
рассмотрели некоторые	1	1
что нужно	1	2
в себе	3	2
люди не	1	1
с той	1	2
на примере	1	1
и он	4	3
здесь уже	2	1
змея и	12	1
за это	1	1
между ними	1	2
к тому	2	6
с появлением	6	1
мы рассматривали	1	1
таким же	3	1
утверждать что	2	3
и этот	1	1
сообщают что	1	1
в эту	2	1
в преисподней	2	1
на весьма	1	1
перед нами	2	3
обстоит дело	1	4
одной стороны	7	4
в древней	2	2
греческой литературе	1	1
как нам	1	1
этими представлениями	1	1
разнообразных формах	1	1
социальной жизни	1	4
античности и	1	2
с другом	1	3
и для	1	4
в области	1	2
тесно связан	1	2
в америке	1	1
но даже	1	1
за молодильными	1	1
всегда одинаково	1	1
в египетском	1	1
за вход	1	1
и эти	5	3
может оказаться	1	3
земли и	2	1
после чего	6	1
ступени развития	1	1
нами как	2	1
переходит к	1	1
еще не	9	7
не менее	1	6
знает что	1	1
заключить что	1	2
под землей	4	1
целый ряд	2	1
с ним	8	2
большей частью	2	2
так в	6	4
отправился в	1	1
этого обряда	1	5
образом мы	1	2
в американских	1	2
не вполне	2	2
все еще	1	1
и чрезвычайно	1	1
один сюжет	1	2
а в	3	7
в долганской	1	1
и этим	5	2
тому что	1	1
однако что	1	1
историческое явление	1	1
и более	1	1
первый взгляд	1	2
представляет собой	2	4
только с	1	2
видим в	1	1
в русской	6	2
иван не	1	1
д мы	1	1
а во-вторых	1	1
на них	1	2
здесь важны	1	1
не входить	1	1
это одно	1	1
и вот	3	2
миф и	2	1
с циклом	1	1
видим с	1	1
иное царство	6	6
в своем	2	5
и извергнутых	1	1
на которой	1	1
встречаются в	1	1
стороны и	2	1
но она	1	1
но с	1	1
на съедение	1	1
социальными институтами	1	2
в меньшей	1	2
неи запрет	1	1
неи все	1	2
если герой	1	1
за тридевять	3	2
этом направлении	1	1
и на	12	4
которые в	2	2
сказке в	2	3
на одной	1	1
чтобы они	2	1
этот обряд	3	2
с представлениями	5	3
и поехал	2	1
идет по	1	1
съедение в	1	1
приводить все	1	1
оттого что	3	1
к сказке	2	3
что одно	1	1
них в	1	1
для того	1	1
дом он	2	1
данный мотив	1	4
если они	3	1
как и	5	4
тому как	1	1
вступают в	1	1
обряд всегда	1	1
потому что	13	4
воздействовать на	1	2
пространственных представлений	1	1
друг друга	1	1
на котором	3	3
же категории	1	1
долганской сказке	1	1
в царстве	2	1
на том	8	1
по этому	1	2
общественного развития	2	1
иногда подчеркивается	1	1
змея она	1	1
в то	5	3
и то	3	1
тридесятое царство	6	1
по отношению	2	3
никогда не	13	14
сказки и	1	6
какую картину	1	1
главе книги	1	1
на более	3	5
можно ли	1	1
царство смерти	2	1
героя а	1	1
при посвящении	1	1
и в	26	28
так же	2	7
представлениями о	5	3
первых порах	1	2
своего богатырского	1	1
так что	3	4
приводят к	3	1
не просто	1	3
птица и	1	1
не видно	1	1
обряд и	1	1
в греческом	2	1
ясно вытекает	1	1
ступени культуры	1	1
и только	3	2
но не	2	5
как здесь	1	1
из его	2	1
он до	1	1
дорога в	1	2
к концу	3	1
материалы показывают	2	2
за нее	1	1
ключ к	1	3
пребывает в	1	1
не в	3	9
в земле	1	1
как будто	3	4
для нас	2	13
даже не	1	2
не означает	2	2
свете сравнительных	1	1
восходит к	1	5
оно имеется	1	1
в полном	1	1
как герой	1	1
сводится к	2	1
жизни народа	1	1
на этом	1	3
мы должны	2	13
не могут	1	2
для исследователя	1	2
в которых	2	1
по существу	1	5
чаще всего	5	1
мотив перешел	1	2
скотом и	1	1
бы он	1	1
аф неи	1	1
этих материалов	1	1
и сказочного	1	1
смерть и	2	2
а она	1	1
стремление к	1	1
впоследствии когда	1	1
не совсем	1	3
сказки которые	1	1
в таких	1	2
как это	5	3
видно по	1	2
сказки мы	1	1
это вопрос	1	1
что этот	2	2
с этим	2	4
царство мертвых	4	5
в полной	1	1
в африке	5	1
производственным базисом	1	1
тех же	1	1
на горизонте	1	1
от начала	1	1
речь идет	1	1
змей и	1	1
сказке это	1	1
и с	6	4
но это	4	4
искать в	1	1
высокой башне	1	2
чем идти	1	1
он находится	1	1
когда он	3	6
неинаше рассмотрение	1	1
от этого	3	2
нет необходимости	2	2
ее в	6	5
как один	1	1
знаем что	2	1
и хотя	2	1
так часто	2	2
ссылается на	1	1
здесь только	1	1
материалы которые	1	1
книги мертвых	5	2
также и	1	3
для этого	1	3
целью воздействовать	1	1
нет в	3	2
этой же	1	1
тут же	1	1
это не	4	7
греческом мифе	2	1
и вновь	1	1
делится на	1	1
именно на	2	2
образом и	2	1
это видно	1	1
с другой	10	6
некоторое время	1	2
змей или	4	1
и др	2	7
а если	1	1
и как	2	2
и сейчас	2	1
которую мы	1	1
почему это	1	1
но он	2	1
так как	18	6
того как	3	3
было бы	2	7
тридесятое царство.<неи	1	1
от дождя	1	1
интересно будет	1	1
а иногда	1	2
нас же	1	1
происходит и	2	1
как бы	4	2
через себя	1	1
более или	1	5
и наш	1	1
мужчин и	1	1
дело с	1	2
он будет	1	1
герой очень	1	2
прежде всего	4	10
царством мертвых	1	1
мотива в	2	1
их не	1	2
это настолько	1	1
сказка отражает	2	3
должно было	1	1
что от	1	2
смерти а	1	1
героя но	1	1
а с	2	2
что именно	1	1
ясна в	1	1
с социальными	1	2
идти дальше	1	1
видно что	2	6
вопрос не	3	1
у нас	5	1
но и	9	10
к своему	3	2
но есть	3	1
же было	1	1
сказке мы	1	1
же что	1	1
они всегда	1	1
на друга	1	1
именно в	1	3
имеем например	1	1
материалах мы	1	1
в очень	4	2
под угрозу	1	2
в ее	1	2
тридевять земель	3	2
только то	2	1
а затем	1	2
это может	1	1
красно солнышко	1	1
по воздуху	3	1
не знает	1	5
царей и	1	3
в зависимости	1	2
будто бы	1	3
хотели бы	1	1
уже раньше	1	1
это приводит	1	2
производства материальной	1	1
второе что	1	1
чем в	1	1
мы не	6	10
одной из	1	2
может попасть	1	1
сказки неи	1	1
сказках где	1	1
сказка дает	1	2
мы можем	7	1
сказка восходит	1	1
в сказку	1	1
несколько ближе	1	1
можно видеть	1	2
в подземный	1	1
сказка не	2	5
уже выше	2	1
поехал за	2	1
от его	1	1
здесь мы	4	7
одежду и	1	1
мы рассмотрим	3	1
это происходит	1	2
власть над	7	1
зависит от	4	2
предметов есть	2	1
еще пригодится	1	1
в целом	1	2
заставляют нас	1	1
еще ничего	1	1
попадает герой	2	1
что не	2	2
что эти	2	1
и пр	1	4
не что	1	1
а не	2	15
из видов	1	1
видит перед	1	1
сквозь него	1	1
живут в	1	1
родового строя	2	1
этих мифов	1	1
значит что	2	1
русской сказке	6	2
в этом	12	8
с одной	7	4
которая была	1	1
миф о	2	2
если мы	1	3
превращается в	7	4
время как	3	3
подобного рода	1	1
вытекает что	1	1
примеры показывают	1	1
от солнца	2	1
эта деталь	1	1
аф в	2	1
с царством	1	1
об этом	1	4
точно так	2	3
угрозу урожай	1	1
обычная формула	1	1
этого вопроса	1	3
в образе	10	3
по другим	1	1
более древней	1	1
одним из	1	2
что мы	2	7
и знает	1	2
пути умершего	2	1
сказке не	1	2
или даже	1	3
еще несколько	1	1
и ее	3	1
том как	3	2
у индейцев	4	1
и некоторые	2	1
в иной	1	4
миф не	1	1
также что	1	1
с природой	1	2
попадает в	3	5
известных нам	1	1
сел на	2	2
это более	1	1
чистом виде	1	2
материальной жизни	1	1
в описаниях	1	1
на него	2	4
дальше и	1	1
связь и	1	1
сказка может	1	1
еще одна	1	2
оказывается что	1	1
одна из	2	2
связи сказки	1	1
в чужие	1	1
же как	3	2
с обрядами	2	3
из этих	4	1
этап пути	1	2
очень много	1	3
принесения в	1	1
в середине	1	2
этого слова	1	1
все это	1	4
пути в	1	2
пор мы	2	2
друг на	1	1
земель в	2	1
сказке но	1	3
где нет	2	2
boas неи	1	1
в один	1	1
мере того	1	2
и есть	1	1
к царству	1	1
и данный	1	1
в качестве	3	5
находится в	1	4
см здесь	1	2
на своем	4	1
есть герой	1	1
с умершим	1	1
и когда	1	2
по своей	1	2
их в	3	5
нам в	1	1
большую роль	1	2
этот пример	1	1
хотя и	1	1
не так	2	2
не делают	1	1
и другое	2	2
за этим	1	1
они их	1	1
они не	3	4
что оно	4	1
например в	7	5
где он	2	1
но никогда	1	1
в страну	1	1
также не	2	1
то не	1	1
то же	5	12
можно с	1	1
воду как	1	1
уже у	1	2
при помощи	3	2
а сказка	1	1
из числа	1	1
богата и	1	1
оно может	2	2
богатырского коня	1	1
другими словами	3	4
и жрецов	1	1
ее как	1	1
героя в	2	5
что формы	1	2
мертвых в	1	1
связана с	3	1
часто он	1	1
быть рассмотрена	1	1
прямом смысле	1	1
эта связь	6	1
однако нет	1	1
от другого	1	1
равно как	1	1
с целью	1	1
вот почему	3	1
этим же	1	1
где мы	1	1
русская сказка	3	3
это так	1	4
в свете	1	2
и если	1	2
превратились в	1	1
ли герой	1	1
страх перед	1	1
коса непокрытая	1	1
в чистом	1	2
с собой	2	1
что же	2	3
а все	1	1
фигуру похитителя	1	1
долго ли	5	1
этот вопрос	1	7
и вопрос	1	1
в обратном	1	1
производное от	1	2
мы видим	5	11
что сказка	3	10
первобытных народов	2	2
позднее явление	1	1
кости и	1	1
образом в	1	1
но мы	2	2
вопрос о	3	5
мексике в	1	1
ее себе	1	1
не всегда	4	8
непокрытая краса	1	1
которые связаны	1	1
сказкой не	2	2
ничего не	2	2
явление чем	1	1
попасть в	4	3
ее на	2	1
что он	9	10
здесь кроется	2	2
установить что	2	4
он отправляется	1	2
от яги	1	1
превратившись в	1	1
и тот	1	2
что они	2	5
в прямом	1	1
должен быть	1	3
на эту	1	3
к этой	1	1
в нем	8	2
ранней государственности	1	1
куда герой	1	2
майя говорит	1	1
эти представления	5	1
пути героя	1	1
заметить что	1	1
во всех	1	2
картину дает	1	1
и солнца	1	1
он был	2	1
в книге	4	3
в современной	1	3
есть оно	1	1
что и	4	6
один из	3	4
неи но	2	2
они уже	1	1
уже не	7	3
в сказках	3	1
в жертву	5	2
мифов в	1	1
о природе	1	1
ясно что	1	2
должны были	2	2
отношения к	1	2
отцовского дома	1	1
в это	4	1
же и	1	1
коротко ли	5	1
быть только	2	1
но так	3	2
в силу	1	5
от которого	1	1
а по	1	2
или одну	2	1
в обрядах	1	1
этим в	2	1
убив змея	1	1
он в	1	2
народов например	1	1
сказке читаем	1	2
нет леса	1	1
в воздух	1	1
представление о	9	1
в обряде	1	3
он или	1	1
магическая власть	1	1
животным и	2	1
этого наступает	1	1
стороны оно	1	1
в высокой	1	2
этот случай	6	1
и здесь	1	7
он подошел	1	1
коня и	3	1
было способствовать	1	1
здесь как	1	1
не хватает	1	1
одну сторону	1	1
или в	3	5
и по	4	3
но в	7	8
это мы	2	1
сказка очень	2	2
приводит нас	2	1
яги и	1	1
как по	1	1
здесь совершенно	2	1
неотделим от	1	1
своего рода	2	1
сих пор	4	5
глава я	1	1
дарит ему	1	1
связанных с	1	1
тем не	1	6
в тридесятое	4	2
не значит	1	1
не решается	1	1
этой связи	1	1
ее с	1	1
а именно	9	4
всегда имеет	1	1
что там	2	1
при этом	3	3
будет сказано	1	1
того что	2	4
в форме	2	3
быть объяснена	1	1
но уже	1	2
том что	10	7
институтами родового	1	1
у нее	1	1
ли коротко	5	1
такая же	1	1
но что	1	1
в ней	5	7
ясно так	2	1
видели что	3	3
объяснит нам	1	2
аф здесь	1	1
в другом	1	3
у него	7	1
что иное	2	1
только через	3	3
в этих	2	7
несколько иной	1	1
отсюда видно	2	1
ближе мы	1	1
них не	1	1
эти соображения	1	1
влечет за	2	1
роль с	1	1
тому чтобы	1	1
в котором	1	3
иное явление	1	2
ни одной	2	2
для него	1	2
может считаться	1	1
оно встречается	1	1
божество или	1	1
природу и	1	1
формы его	1	1
не удается	1	1
это чрезвычайно	1	1
этом он	1	1
к ней	1	1
вступает в	1	2
ту же	2	1
змей не	4	1
и вся	1	1
также надо	1	1
народов не	2	1
божества и	1	1
здесь девушка	1	1
это означает	2	1
всего есть	1	1
посмотрим какую	1	1
был бы	1	2
над природой	1	1
оно не	1	1
но все	2	4
а также	4	1
все три	1	1
можно было	2	5
что это	2	8
и это	8	1
в этот	1	1
меня в	3	1
кот в	1	1
же не	2	3
другие более	1	1
только одна	3	1
и другие	3	4
и герой	1	1
и часто	1	2
т д.<неи	2	2
фрэзер неи	2	1
каким-то образом	2	1
не с	1	3
в связи	1	4
соответствии с	1	1
приходит к	3	1
царстве в	2	1
