2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram
по небу	1	1
по себе	3	1
имеется уже	2	1
мы рассмотрели	1	1
переходит к	1	1
еще не	7	8
не менее	6	5
знает что	1	1
совсем так	1	1
под землей	1	2
в мировом	1	1
с ним	2	5
большей частью	2	1
некоторые сказки	3	1
так в	4	4
представляют собой	6	5
же самое	3	1
этого обряда	5	2
в конце	1	3
кто он	1	1
в американских	2	2
образом мы	2	2
не вполне	2	3
все еще	1	1
доказывает что	1	5
имеются и	1	1
а в	7	10
всю работу	1	1
и этим	2	3
тому что	1	2
царя а	1	1
историческое явление	1	1
мы пойдем	1	1
всего в	2	1
д т	1	1
более поздние	1	2
первый взгляд	2	4
иногда начинается	1	1
и более	1	1
в объяснение	1	1
представляет собой	4	4
сюжет о	1	1
в русской	2	5
как историческое	1	1
до xix	1	1
и недостаточно	1	1
и вот	2	1
таких случаях	2	1
дело в	3	1
сказка начинается	1	2
иное царство	6	2
выше лесу	1	1
себе свои	1	1
в своем	5	1
но этим	2	1
на которой	1	1
стороны и	1	2
но она	1	1
утверждают что	1	1
но с	1	1
герой получает	1	3
и на	4	2
неи все	2	1
вплоть до	1	2
за тридевять	2	5
которые в	2	1
не по	2	2
другая форма	1	1
герой иногда	1	1
происхождение этого	1	1
особенно ясен	1	1
сказке в	3	1
этот обряд	2	2
с несомненностью	2	1
отправляется в	1	1
к сказке	3	2
по его	2	2
нем и	1	1
для того	1	1
сад или	1	2
если они	1	1
как и	4	6
должен был	3	2
потому что	4	9
свою дочь	1	5
пока совершенно	1	1
друг друга	1	2
или мотив	1	1
вывод что	2	1
ему в	3	1
в царстве	1	2
любой момент	1	1
при всем	1	1
на том	1	2
по этому	2	2
сказка содержит	1	1
общественного развития	1	2
когда герой	1	4
мы еще	3	1
царь в	1	2
в то	3	2
царство оно	1	1
по отношению	3	1
никогда не	14	4
сказки и	6	1
какую картину	1	1
и то	1	1
тогда он	1	1
обычай или	1	1
тридесятое царство	1	4
можно ли	1	1
героя а	1	2
во-первых герой	1	1
при посвящении	1	1
и железный	1	2
всех этих	2	6
и в	28	24
связь сказки	2	1
так же	7	6
здесь пока	1	1
так что	4	3
здесь вспоминается	1	3
приводят к	1	1
золотыми яблоками	1	1
не просто	3	2
на деревьях	1	1
обряд и	1	1
из его	1	1
так как	6	8
в темноте	2	1
и только	2	1
но не	5	6
герой в	1	2
это будет	1	1
материалы показывают	2	3
с религией	3	1
наших дней	1	1
не в	9	9
две формы	2	1
царь или	1	2
как будто	4	1
для нас	13	6
не существенно	1	1
и стала	1	1
восходит к	5	2
оно имеется	1	1
чем это	4	1
поэтому он	2	1
сводится к	1	1
не играет	1	1
д то	1	1
формы должны	1	1
мы должны	13	4
не могут	2	2
одной детали	1	1
в которых	1	1
по существу	5	4
чаще всего	1	3
аф неи	1	4
в пропасть	1	2
а она	1	4
неи здесь	2	3
быть рассмотрены	2	1
на нее	2	1
сказал ему	1	1
указывалось что	2	1
не совсем	3	2
фрэзер не	1	1
этого можно	1	1
в таких	2	2
как это	3	2
видно по	2	1
желания иметь	1	1
в пользу	2	1
что этот	2	2
с лесом	1	1
с этим	4	2
не дается	1	1
берет с	1	1
быть названо	1	1
черты ее	1	1
и с	4	1
которые можно	2	1
сказке это	1	2
но надо	1	1
но это	4	3
есть признак	1	1
имеется очень	1	1
здесь отражает	1	1
друг другу	1	1
сказкой и	5	1
вступления в	1	1
из дальнейшего	1	1
когда он	6	3
нет необходимости	2	2
ее в	5	3
водой аф	1	1
знаем что	1	3
материала здесь	2	1
исторической действительности	7	1
происходит бой	1	1
в брак	2	4
и хотя	1	1
так часто	2	1
просто как	1	1
конечно не	2	2
элемент в	1	1
здесь только	1	1
в репертуаре	1	1
книги мертвых	2	1
трудных задач	1	10
тут же	1	1
для этого	3	1
небу и	1	1
собой смерть	1	1
и вновь	1	1
чтобы герой	1	1
это не	7	10
образом и	1	1
это видно	1	2
должны считать	1	1
с другой	6	9
некоторое время	2	1
и др	7	2
а если	1	2
и как	2	1
здесь в	2	1
оказывается в	1	1
она все	1	1
которую мы	1	1
но он	1	2
сказке как	1	2
должно быть	2	1
эти две	2	1
дело не	5	5
того как	3	3
было бы	7	2
а иногда	2	1
и история	1	1
что такое	2	2
время посвящения	1	2
как бы	2	4
или является	1	1
сопоставить с	1	1
более или	5	1
этого обычая	3	4
тому кто	2	2
случаи в	1	1
он будет	1	1
если баба-яга	1	1
прежде всего	10	2
дело с	2	1
указывает на	2	1
их не	2	2
природы но	1	1
не мог	1	1
должно было	1	2
смерти а	1	1
героя но	1	2
а с	2	1
действительности это	4	1
что именно	1	1
идти дальше	1	2
видно что	6	5
иной мир.<неи	1	1
знание и	1	1
но есть	1	3
но и	10	11
к своему	2	1
что этим	1	1
герой узнает	1	1
же что	1	2
смысл этого	1	1
он может	1	4
именно в	3	1
эти слова	1	1
их довольно	1	1
и пытается	1	1
худ неи	1	2
на друга	1	1
тридевять земель	2	5
аф это	2	1
до сих	5	2
е с	1	1
не знает	5	1
наконец один	1	1
в зависимости	2	1
том чтобы	2	3
это тоже	6	1
в большинстве	4	1
хотели бы	1	1
мы не	10	4
одной из	2	4
сказки неи	1	1
сказках где	1	2
сказка дает	2	2
мы можем	1	4
не простое	1	1
во всем	3	2
уже выше	1	6
каких условиях	1	1
нашего материала	1	1
он возник	1	1
от его	1	1
здесь мы	7	5
с женихом	1	2
важна не	1	3
в любой	1	1
может принять	1	1
это происходит	2	3
мы рассмотрим	1	3
власть над	1	2
этом же	1	2
выше указывалось	1	1
е если	1	1
ж ст	2	1
мы всегда	1	1
но связь	2	1
в целом	2	1
на кожу	1	1
что не	2	2
что эти	1	2
и пр	4	1
если это	1	2
а не	15	8
заупокойном культе	1	1
русской сказке	2	5
здесь перед	1	1
родового строя	1	1
обряд но	1	1
значит что	1	1
исторические корни	2	2
тех пор	1	1
в этом	8	12
этого явления	3	1
с одной	4	5
миф о	2	1
постепенно раскроются	1	1
время как	3	2
превращается в	4	3
с дочерью	1	2
быть понят	1	2
со своей	1	2
аф в	1	1
от солнца	1	1
в доме	2	1
об этом	4	6
именно так	2	1
точно так	3	2
примеры показывают	1	1
американских мифах	1	1
войну и	1	1
в образе	3	3
по другим	1	1
этого вопроса	3	1
одним из	2	1
что мы	7	3
в некотором	2	1
и ее	1	2
начинается с	3	4
или даже	3	2
один раз	1	1
мысль высказывает	1	1
том как	2	1
или их	1	1
в совершенно	1	1
и посмотрим	1	1
в иной	4	2
попадает в	5	2
спрятался в	1	1
но по	1	2
в тех	2	5
сказка сохранила	9	2
вот как	1	1
на него	4	2
дальше и	1	1
чистом виде	2	1
этого не	1	2
вступлении в	1	1
самые разнообразные	1	1
связь и	1	1
из анализа	1	2
а только	2	1
штернберг в	1	1
еще одна	2	3
оказывается что	1	2
одна из	2	7
всегда сразу	1	1
же как	2	4
с обрядами	3	1
ссылаясь на	1	1
собой и	1	1
из этих	1	3
очень много	3	2
сам герой	1	1
а важно	1	1
возвращается домой	1	2
в середине	2	1
все это	4	8
родовое объединение	1	2
пор мы	2	1
друг на	1	1
земель в	1	4
сказке но	3	1
в качестве	5	3
boas неи	1	1
в один	1	2
мере того	2	1
сказочного канона	1	1
и есть	1	1
представлений мы	1	1
находится в	4	1
герой не	1	3
следует брак	1	3
и когда	2	2
позднего происхождения	1	1
в целях	3	2
или царь	1	1
за этими	1	1
ее так	1	2
об этой	2	2
хотя и	1	3
не так	2	2
и другое	2	2
на руку	1	1
задача может	2	2
только на	1	2
они не	4	2
всех мужчин	1	1
например в	5	3
мы пока	1	2
это делалось	1	1
где он	1	1
также не	1	1
то не	1	4
то же	12	8
с начала	1	1
этих народов	2	1
так она	1	1
при помощи	2	3
уже у	2	1
оно может	2	1
героя в	5	1
другими словами	4	2
ее как	1	2
материалы дают	1	1
о человеке	1	1
на коне	1	2
связана с	1	1
эта связь	1	3
почва для	1	1
с целью	1	2
этим же	1	1
не дает	2	1
еще другие	1	1
возвращается с	2	2
в какой	3	1
русская сказка	3	3
по старому	1	1
в исторической	6	1
xix века	2	1
нас не	3	2
в свете	2	3
и если	2	3
в овладении	1	1
относятся например	1	1
имеет право	1	1
а так	1	1
что самые	1	1
рассказывается что	3	1
страх перед	1	1
или не	1	1
читаем в	1	1
этому обычаю	1	1
своего тестя	2	1
ли герой	1	2
в чистом	2	1
особой ясностью	1	1
с собой	1	7
этот вопрос	7	2
что же	3	1
три пары	1	1
вопрос почему	2	1
и их	3	1
мы видим	11	10
разнообразны что	1	1
при вступлении	1	1
что сказка	10	4
царство и	1	2
в работе	1	1
кости и	1	2
но мы	2	1
вопрос о	5	3
он пришел	2	1
в которой	1	2
не всегда	8	4
не хотят	1	1
которой он	1	3
основана на	1	1
ничего не	2	5
особое внимание	2	1
ее на	1	4
что он	10	21
он пользуется	1	1
он отправляется	2	1
превратившись в	1	1
но они	2	3
и тот	2	2
что они	5	3
должен быть	3	1
к этой	1	1
в нем	2	6
во время	3	6
что во	1	2
эти представления	1	1
во всех	2	7
отражены сказкой	1	1
в дальнейшем	5	3
его но	2	1
он был	1	1
в книге	3	1
в современной	3	1
еще один	2	2
что и	6	8
что пребывание	1	1
один из	4	7
в действительности	2	2
уже не	3	2
в сказках	1	4
после свадьбы	1	1
ясно что	2	1
что фрэзер	2	1
должны были	2	3
отношения к	2	1
не раз	1	1
но царевна	1	1
но так	2	1
правильнее будет	1	1
можно только	1	1
в силу	5	2
а по	2	1
от которого	1	1
при ближайшем	1	1
и обычаев	1	1
он в	2	2
представление о	1	3
в обряде	3	3
семь лет	2	1
он или	1	1
хотя бы	4	1
с некоторым	1	1
мы иногда	1	1
от представления	1	1
этот случай	1	9
у ней	2	1
собой одно	1	1
с ней	2	3
и здесь	7	12
тот кто	1	5
два раза	1	1
мне не	1	1
коня и	1	1
или в	5	8
и по	3	3
америки в	1	1
но в	8	5
эту связь	2	1
приводит нас	1	1
всякого рода	2	1
могла бы	1	1
здесь совершенно	1	1
старого царя	1	8
неотделим от	1	1
своего рода	1	4
связь эта	1	1
сих пор	5	3
его мнению	1	1
ее о	1	1
тем не	6	4
в тридесятое	2	4
вызывает мысль	1	1
этой связи	1	1
ее с	1	1
или через	1	1
а именно	4	6
при этом	3	4
того что	4	6
в форме	3	2
том что	7	10
но уже	2	1
и рассказ	1	1
не содержит	2	2
у нее	1	2
и чтоб	1	1
но что	1	1
у него	1	10
в ней	7	1
этом дворце	1	1
видели что	3	1
и она	2	3
широко распространенного	1	1
в другом	3	1
легко может	2	1
что иное	1	1
что ты	1	1
же еще	1	1
один момент	1	1
в этих	7	13
что царь	2	3
отсюда видно	1	4
них не	1	1
до ее	1	1
в котором	3	2
оговорить что	1	1
же относится	2	1
взгляд не	1	1
фольклорных материалов	1	1
ни одной	2	1
начало сказки	2	1
только о	1	2
только по	1	1
на себя	1	2
не удается	1	1
с особой	1	1
ту же	1	1
к ней	1	2
вступает в	2	3
однако это	3	1
сказка здесь	2	3
совсем не	1	1
это означает	1	2
видим что	9	3
отношению к	3	1
посмотрим какую	1	1
играет роль	1	1
то ни	2	1
оно не	1	1
мы увидим	10	6
но все	4	4
а также	1	1
связь между	3	1
что это	8	6
можно было	5	1
говорит о	2	2
и это	1	2
этом а	1	1
в этот	1	1
смерти по	1	1
же не	3	1
между сказкой	5	1
здесь имеет	1	1
почему в	1	1
раскроются перед	1	1
только одна	1	1
и другие	4	9
и герой	1	3
и часто	2	1
каким-то образом	1	1
не с	3	1
в связи	4	2
еще неоднократно	1	1
приходит к	1	3
царстве в	1	4
обряда в	1	1
