2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram
много и	1	1
животного затем	1	1
это только	1	2
самое что	1	1
то можно	1	1
своей цели	1	2
северной сказке	1	2
позволяет объяснить	1	1
же представление	2	1
в америке	3	2
до героя	1	1
ложного героя	2	1
и вместе	1	2
и эти	1	2
религии но	1	1
иногда в	2	1
увидим ниже	1	4
он увидел	1	1
по женской	1	2
бы составить	1	2
которые мы	1	1
по себе	2	1
не менее	2	1
еще не	6	9
привести к	1	3
он сам	1	1
затем его	1	1
с ним	1	1
так в	4	3
представляют собой	4	3
но на	1	1
этого обряда	1	2
не могла	1	2
образом мы	1	1
же герой	2	1
имеем в	2	5
он настоящий	1	1
фундаментальной доктриной	1	1
не вполне	1	1
все еще	3	2
коров или	1	1
и этим	2	1
а в	8	12
подземного царства	2	1
иногда он	3	1
легенды о	1	1
происходит при	1	1
вводится в	2	1
наблюдение верно	1	1
половой зрелости	1	1
и более	3	2
представляет собой	2	5
в личного	1	1
только с	2	2
так говорит	1	1
видим в	1	1
в русской	3	5
переходом на	2	1
здесь имеем	1	3
охотничьи интересы	1	1
нам важно	1	2
эти случаи	2	4
вступлением в	1	1
сказке у	1	1
их и	1	1
таких случаях	2	2
иное царство	6	4
сюжет а	1	1
на которой	2	2
является в	1	1
одного из	1	1
задач царевны	1	1
за то	1	1
чрезвычайно архаическими	1	1
но с	1	2
но она	1	1
и на	2	4
неи все	1	3
брата и	1	1
если герой	2	1
вплоть до	1	1
не имеют	1	1
бы на	1	1
в лес	3	27
же случай	1	1
свет на	1	3
сказке в	2	3
на одной	1	1
от него	2	1
особенность облика	1	1
в дом	1	3
характера члены	1	1
вот тебе	1	1
в сказке.<неи	1	1
или другая	1	1
своей дочери	1	2
и толстым	1	1
со сказкой	2	1
к сказке	4	2
на земле	3	1
по его	2	1
с переходом	2	1
с духами	1	2
это за	1	2
черепа и	1	1
при обряде	1	2
как и	7	2
тому как	1	3
должен был	3	3
совпадают с	1	1
превращение в	1	2
потому что	6	9
ногой и	1	2
друг друга	1	1
на котором	3	2
животное в	4	2
из леса	2	2
стороны она	1	1
его из	1	2
тогда как	4	1
религиозных представлений	1	1
в зулусской	1	1
мы еще	1	1
в американском	1	3
в то	1	1
и то	6	2
когда герой	4	2
никогда не	2	15
становится ясным	1	2
в мир	1	2
тридесятое царство	4	4
всех этих	1	3
царства не	1	1
им в	1	1
к их	1	1
при посвящении	3	3
и в	26	15
случаи показывают	2	2
так же	18	13
есть акт	1	1
таких случаев	2	4
это наблюдение	1	1
так что	2	6
огонь и	4	1
здесь вспоминается	1	1
превращения в	2	2
не просто	4	2
а на	4	1
не видно	2	1
из его	1	1
так как	9	14
и только	5	2
но не	5	2
слишком далеко	1	1
животное так	1	1
герой в	3	3
вяжется с	1	3
он делает	2	2
его за	1	1
такой же	1	2
яги или	1	1
и говорит	1	2
герой теряет	1	1
не в	5	7
тексте она	1	1
не говорится	1	2
в земле	1	2
при анализе	1	1
для нас	3	4
не знал	1	2
как будто	1	3
ты мне	1	3
античный материал	1	1
неи если	2	2
чем это	1	1
и хозяйка	1	1
наступления половой	1	1
образом эта	1	1
их друг	1	1
а сам	2	1
мы должны	5	4
вроде например	1	1
северной америки	1	1
как указывает	1	2
и во	2	1
поскольку это	1	1
в которых	4	2
по существу	3	2
от приобретения	1	1
бы объяснить	1	1
не могут	2	1
яга и	1	2
человеческом облике	1	1
этих материалов	2	1
смерть и	1	1
говорится в	1	2
неи здесь	1	1
этот помощник	1	1
на нее	1	2
нечто подобное	2	1
не совсем	1	3
она сама	1	1
у меня	1	1
с мотивом	1	3
в таких	2	2
как это	3	3
происходит потому	1	1
что этот	4	3
всмотреться в	2	2
с этим	2	5
или у	1	1
guardian spirit	1	1
и с	5	4
предположить что	6	3
много но	1	2
но это	3	4
сесть на	1	1
исходя из	1	1
народных представлениях	1	1
неи в	4	1
в него	1	2
при земледелии	1	1
когда он	6	3
интерес представляют	1	1
аф с	1	1
полагает что	1	1
нет необходимости	3	2
знаем что	7	12
же в	3	1
тех случаях	2	1
в брак	2	1
е в	3	1
так часто	1	1
животное или	1	1
видим и	1	1
можем предположить	1	1
составить предмет	1	2
более поздняя	2	1
трудных задач	1	1
тут же	2	2
и вновь	1	1
это не	5	2
этот момент	2	1
это видно	2	1
с другой	4	2
и др	5	4
он все	1	1
и как	5	1
здесь в	1	2
принадлежит к	1	2
но он	4	4
дело не	2	4
их от	1	1
из своего	3	1
уже знаем	1	3
нет еще	1	2
того как	4	4
было бы	2	5
только нет	1	1
близки к	1	1
как бы	3	6
пляскам и	1	2
и вдруг	1	1
нас они	1	1
животными и	4	1
о помощнике	1	1
в глаза	1	2
отношений которые	1	1
прежде всего	1	5
и койот	1	1
указывает на	4	1
их не	2	1
берет его	1	1
ты мой	1	1
webster неи	1	1
но наряду	1	1
достаточно указать	1	1
зулусской сказке	1	1
культе он	1	1
обряд посвящения	1	9
не мог	3	3
а с	1	2
смерти а	1	1
он стал	2	2
видно что	1	6
на это	2	1
к зеленин	5	2
она уже	1	1
случай когда	2	1
у нас	2	1
лесными животными	1	1
к своему	3	1
и видит	1	1
но и	12	14
но есть	2	2
в специальной	1	1
именно в	1	2
древнюю форму	1	1
белый цвет	2	1
он может	2	1
худ неи	1	2
в очень	1	3
а затем	3	2
особый интерес	1	1
духа и	1	1
не мотивирована	1	1
до сих	5	6
не знает	1	2
становится его	3	1
не случайное	1	1
в зависимости	1	1
будто бы	1	2
ясно и	1	2
мы не	1	3
в птицу	1	1
одной из	1	4
перед лицо	1	1
эту функцию	1	1
братьями в	1	1
мы можем	6	8
подобно яге	1	1
белорусской сказке	1	1
в сказку	7	1
несколько ближе	1	1
всей своей	1	1
во всем	3	1
у его	1	1
нечто что	1	1
только при	1	1
он появляется	2	1
от его	1	1
он дает	1	2
здесь мы	2	3
в результате	1	1
роль в	1	3
заблудился в	1	1
каждый день	1	1
с культом	1	2
мы рассмотрим	7	2
это происходит	2	1
только тот	1	1
что происходит	1	2
мертвеца или	1	1
и наконец	1	5
власть над	11	4
животные в	1	1
купеческий сын	1	1
линии тотемного	1	1
ты меня	3	1
то они	1	1
охоты но	1	1
ж ст	2	6
зависит от	1	2
на одно	1	1
или был	1	1
обряде в	1	1
в религии	3	1
в главе	2	1
но эта	4	1
в целом	2	1
что за	1	1
над жизнью	1	1
не хочет	2	1
он находит	1	1
что не	1	1
что эти	1	4
мотива с	1	1
и пр	11	7
от животного	1	2
не что	3	2
а не	6	5
русской сказке	4	6
этот вопрос	2	1
с этой	2	1
герой играет	1	1
неи мы	1	3
в этом	7	11
нет есть	1	1
часто встречается	1	1
превращается в	7	2
если мы	1	1
над животными	4	3
в доме	4	3
об этом	7	11
точно так	5	6
быть и	1	1
по воззрениям	1	1
других случаях	1	2
когда ты	1	1
что мы	3	3
мифах герой	1	1
говорит что	2	3
том как	2	1
и др.<неи	1	1
он говорит	2	1
в совершенно	1	1
особое значение	1	1
в иной	6	5
силу и	1	3
приведет ни	1	1
попадает в	3	5
вот как	2	1
можем только	2	1
на него	3	5
этого не	2	5
со словами	1	1
а только	1	1
до того	1	1
одна из	2	2
представлением об	1	1
же как	13	5
необходимости повторять	1	1
и один	1	1
из этих	3	3
очень много	1	8
болезнь и	1	1
с животным	1	2
туда и	1	1
в середине	1	1
этого слова	2	1
все это	2	3
в качестве	7	3
boas неи	2	2
мере того	1	2
и есть	2	5
доктриной была	1	1
их в	7	2
к чему	1	2
на своем	1	1
в огонь	3	1
обрядов есть	1	1
он и	1	3
и подобных	1	1
возразить что	1	1
через реку	1	1
состояла в	1	1
ее так	1	1
о нем	1	4
по ночам	3	1
полагают что	1	1
с ее	1	2
всегда только	1	2
с человеческим	1	1
этой стороны	2	1
важно установить	1	1
в угол	1	1
только на	1	1
убить его	1	1
они не	1	4
под этим	1	1
по некоторым	1	1
например в	3	2
подобно птице	1	1
мы пока	2	1
говорится но	1	1
содержится в	2	1
зулу неи	1	1
чтобы убить	1	1
волосами и	1	1
о кузнеце	1	1
то же	8	10
брат или	1	1
он играет	1	1
того есть	1	1
тщательно и	1	1
при помощи	10	2
не приведет	1	1
уже нет	3	1
миром мертвых	1	1
в белорусской	1	1
и связанные	1	1
за волосы	1	2
рассмотрение этого	1	1
могло бы	2	1
героя в	7	1
другими словами	2	4
представлял собой	1	3
животных или	1	3
нельзя сказать	1	1
его на	4	2
дает ему	4	2
мертвых в	1	2
своего коня	1	1
связана с	2	6
эта связь	5	3
с целью	2	1
вот почему	1	1
в центре	1	1
здесь герой	1	4
это так	1	2
в исторической	2	1
случай мы	1	3
зеленин зеленин	1	1
и если	3	2
в свете	3	2
его нельзя	1	1
яги он	2	2
сказки он	1	1
см из	1	1
у бурят	1	1
вступление в	1	2
говорят о	1	2
задний план	2	1
с собой	5	1
эту форму	1	1
что же	1	1
в египте	1	1
мифах и	1	1
онч неи	1	1
чтобы быть	1	1
и их	2	2
мы видим	6	8
и плясок	1	1
же имеем	1	1
что сказка	1	1
царство и	2	3
д но	1	2
как одна	1	1
позднее явление	2	1
в европе	1	1
вопрос о	4	4
на ступени	1	1
не всегда	6	1
к нему	6	5
он взял	1	2
что ни	3	1
ничего не	5	7
почти не	1	1
попасть в	2	1
ли здесь	1	1
для мертвецов	2	1
что он	10	24
племени квакиутл	1	1
установить что	2	3
что по	1	1
в которого	1	1
помощника в	3	2
и тот	2	1
связь в	2	1
есть цвет	2	1
что они	6	10
к этой	3	4
к жизни	1	1
в нем	2	7
во время	7	2
главе о	2	1
в других	2	3
заметить что	1	2
во всех	1	2
или иначе	1	1
герой по	1	1
делает это	1	1
к обряду	1	1
в дальнейшем	6	1
в три	1	1
он был	1	3
дает власть	1	1
хозяин мороза	1	1
доходит до	1	1
из дома	1	4
сильно напоминает	1	1
или по	1	1
еще один	2	1
е мы	1	1
один из	1	8
с ягой	2	3
лесной избушке	1	3
что и	9	6
более древних	1	1
уже не	5	1
неи по	1	1
в избе	1	1
в сказках	1	8
должны были	1	8
умершего в	2	1
власть в	1	1
в это	1	1
при всей	1	1
здесь на	2	2
и подземного	1	1
о помощниках	3	1
в силу	5	2
к себе	3	2
а по	4	1
нам как	1	1
и песням	1	1
но так	1	1
он в	4	3
с тотемизмом	1	1
к этим	2	1
между прочим	2	3
останавливаться на	1	1
что было	1	1
на пути	1	1
как их	1	1
представление о	1	2
в обряде	2	7
в распоряжение	1	1
руки и	1	4
героя или	1	1
хотя бы	2	2
о смысле	1	2
и смертью	1	1
этот случай	9	4
видели выше	2	1
у ней	1	1
и здесь	5	9
показать что	1	2
у входа	1	1
окончательную смерть	1	1
или в	3	2
и по	5	2
а ты	1	1
но в	5	6
должны поставить	1	1
эту связь	4	1
говорит д	2	1
держит в	1	1
человека в	1	2
яги очень	1	1
всякого рода	3	1
со мной	2	2
яги и	1	2
знал заклинание	1	1
от волка	1	1
над животным	2	1
восходят к	1	1
своего рода	1	1
действительно ли	1	1
превратился в	2	1
обряду посвящения	1	3
пришел к	1	2
сих пор	5	7
после его	1	1
на гору	2	1
связанных с	2	1
и мать	1	1
обряда посвящения	5	3
тем не	2	1
в тридесятое	4	3
животных и	1	1
этой связи	1	1
с новым	1	1
что дает	1	1
а именно	3	3
зеленин неи	2	1
всегда или	1	2
которого он	1	1
и мне	1	1
при этом	3	4
того что	2	3
в нашей	1	2
животным миром	1	2
сказкой с	1	1
но уже	1	1
том что	3	7
другие формы	1	1
у нее	2	4
передается по	2	1
у него	5	4
в ней	1	4
а потом	1	4
видели что	3	3
и она	1	3
в другом	5	9
из могилы	1	2
подобное мы	1	1
этот запах	1	2
что иное	3	2
что ты	1	1
случае мы	2	2
сюжета в	1	1
она и	1	2
племени и	1	2
культ мертвых	1	1
америке в	1	1
в нее	1	2
ни к	1	1
в этих	7	11
и попадает	1	1
них не	1	1
и следовательно	1	1
не названа	1	1
ясно показывают	1	1
есть источник	1	1
такая форма	1	1
в котором	1	5
у других	1	1
что образ	2	1
ясно показывает	2	1
они были	1	2
совершенно то	1	1
мог бы	1	3
но я	1	1
говорилось выше	1	1
только по	1	1
он живет	2	1
он имеет	1	2
или другого	1	1
как к	1	1
этом он	1	1
с особой	1	1
на себя	4	1
у тебя	2	2
к ней	1	2
позднюю стадию	1	1
там в	1	1
часто в	1	2
себе что	1	1
видим что	2	5
был бы	1	2
чаще однако	1	1
посвящения в	1	1
мы увидим	3	8
но все	5	5
а также	3	2
связь между	2	1
что это	2	6
к миру	1	1
и это	1	3
американском мифе	1	2
в этот	4	1
смерти и	1	7
она взяла	1	1
сказание о	1	1
миру умерших	1	1
из огромного	1	1
только одна	2	1
и другие	3	4
потусторонних существ	1	1
дарят ему	1	1
еще более	1	1
и герой	1	2
т д.<неи	3	1
во все	2	1
и живущей	1	1
в связи	2	5
этой силы	1	1
переходит в	3	1
не берет	1	2
почти всегда	1	1
