2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram
потом в	1	2
но это	7	3
от мира	1	1
искать в	1	1
обрядах посвящения	1	2
мы до	1	1
отправляется искать	1	1
в него	5	2
б неи	5	2
все остальные	1	1
жена на	1	2
под влиянием	2	1
неи в	9	8
нет необходимости	3	1
ее в	2	3
знаем что	6	2
же в	2	2
можно отнести	1	1
животное или	1	2
конечно не	1	1
он видит	4	3
о них	1	1
герой видит	1	3
более поздняя	1	1
я буду	1	2
также и	1	1
для этого	1	1
другой пример	2	1
мы это	1	1
на тот	1	1
и вновь	2	2
это не	6	6
именно на	2	1
пришел на	1	1
этой сказки	2	2
с другой	9	7
некоторое время	2	3
змей или	3	1
и др	3	2
а если	2	3
и как	3	3
здесь в	1	1
а герой	2	1
неи иногда	1	1
но он	2	4
из своего	1	1
уже знаем	1	2
это значит	2	1
того как	4	1
было бы	1	3
и находит	1	1
что такое	1	1
здесь и	1	2
как бы	2	1
видели как	1	3
с братьями	1	2
голову и	2	1
этого обычая	1	1
сказке и	1	1
прежде всего	6	3
указывает на	1	1
сказка отражает	1	1
точки зрения	2	2
себе и	1	2
должно было	2	2
морскому царю	1	1
наводит на	1	1
по которому	3	1
иной мир.<неи	1	1
на это	1	2
мы остановимся	1	1
но и	13	12
случай когда	1	1
к своему	1	1
но есть	2	2
сказке мы	1	2
слышит что	1	1
и видит	1	1
рождаются двойни	1	1
над ним	3	1
а затем	7	3
в ее	4	1
до сих	2	5
не знает	1	1
это может	1	1
по воздуху	3	1
и мотива	1	1
появлением земледелия	1	2
по всем	1	1
том чтобы	2	1
у которых	2	1
пребыванием в	1	2
мы не	5	1
одной из	1	1
героя с	1	2
сказках где	1	1
известные нам	1	1
более ранние	1	1
мы можем	2	6
северной америке	1	1
мысль что	1	1
поражает его	1	1
во всем	2	1
уже выше	2	2
героя и	3	1
только для	1	1
и уносит	1	1
из братьев	1	4
превращаются в	2	1
здесь мы	5	5
роль в	2	2
но эти	3	1
на самом	1	2
мы рассмотрим	1	2
это происходит	2	1
власть над	1	4
выше указывалось	2	1
этой точки	1	1
сам становится	1	1
стоит в	1	2
быть в	1	1
в целом	3	3
что за	2	1
видел в	1	1
или чтобы	1	2
и заставляет	1	1
землю и	2	1
что не	1	2
имеют животный	1	1
мотива с	1	1
и пр	3	11
кругу явлений	1	2
а не	2	6
русской сказке	4	2
все что	1	3
живут в	1	1
с этой	2	1
с одной	7	2
неи на	1	1
в этом	10	17
видит что	3	1
время как	1	2
превращается в	7	3
с дочерью	1	1
подобного рода	1	1
о волшебном	1	1
когда это	1	1
аф в	1	1
белуджской сказке	1	2
об этом	2	1
точно так	1	2
американских мифах	1	1
встречается и	2	1
мелкие части	1	1
нет никаких	1	2
в образе	5	1
одним из	2	4
явление в	1	1
viii §	1	1
в некотором	2	1
что мы	2	1
мы затронули	1	1
или даже	1	1
и ее	1	3
здесь кроется	1	1
а за	1	1
и некоторые	1	2
в иной	7	1
это лишь	1	1
также что	3	1
попадает в	2	11
постоянная черта	2	1
сказка сохранила	1	2
неи заключение	1	1
сел на	1	1
связь и	1	2
лесу и	1	1
герой отправляется	1	1
одна из	2	2
в материалах	2	1
же как	4	2
на свет	1	1
это делается	4	2
к затронутому	1	1
возвращается домой	1	3
с животным	3	1
находит в	2	1
девушка это	1	1
государстве жил-был	1	1
все это	4	1
позднюю форму	1	1
состоит в	1	3
в качестве	7	2
с умершим	1	1
и есть	1	2
отсюда уже	1	1
к превращению	1	1
просится в	1	1
находится в	2	4
их в	3	3
см здесь	1	1
самом деле	2	1
сказке см	1	1
предположение что	3	1
большую роль	1	1
неи связь	1	1
и оттуда	1	1
только на	1	2
они не	3	4
живущие в	1	2
например в	5	2
где он	1	1
не соответствует	1	1
волосами и	1	1
как из	1	1
то же	4	6
это предположение	1	1
случаях в	1	1
при помощи	7	3
женщиной и	1	1
является мотив	1	2
вар герой	1	1
героя в	9	1
другими словами	1	1
в гости	1	1
дает ему	3	1
его на	4	2
девушка в	4	1
где не	1	1
совершенно не	2	2
равно как	1	3
он сказал	1	1
не дает	1	2
этого нет	1	1
указывает что	1	1
русская сказка	6	1
характерно что	1	1
узнает что	1	2
герой просится	1	1
в свете	3	5
думают что	2	1
войти в	1	1
с собой	1	2
человека и	2	1
каждого из	1	1
герой его	1	1
для съедения	1	1
в себя	3	1
уже только	2	2
ином мире	2	4
указывалось выше	1	1
другое явление	1	1
белуджские сказки	1	2
мотива на	1	1
и быть	2	1
чтобы быть	1	1
вопрос почему	1	1
живет на	2	1
мы видим	8	8
животная природа	1	1
о превращении	3	1
например не	1	1
во дворец	1	2
кости и	1	1
образом в	2	2
вопрос о	2	2
не всегда	4	4
превратиться в	1	1
к нему	3	5
в хижине	1	1
уже рассмотрена	1	1
можно сказать	2	2
уходит в	1	3
frobenius б	13	1
которой он	2	1
ничего не	2	6
неи эти	2	1
ее на	1	1
можно привести	1	1
три случая	1	1
что он	22	9
вид что	3	1
в течение	2	6
шкуру на	1	1
по которой	2	1
герой находит	1	1
данном случае	2	3
где же	1	1
и тот	1	1
том числе	1	1
если он	1	2
связь все	1	1
но они	1	2
что они	1	8
затем уже	1	2
к этой	1	1
очень сложное	1	1
в нем	7	9
во время	7	6
в других	2	4
эти представления	1	1
художественного творчества	1	1
к обряду	1	1
не говорит	1	1
в дальнейшем	4	4
в книге	3	1
е мы	1	1
сложен и	1	1
один из	2	5
неи но	2	1
что и	6	9
с солнцем	3	1
уже не	11	7
ясно что	5	1
в сказках	2	9
должны были	1	3
с точки	1	1
подобных случаев	1	1
д или	2	1
на таити	2	1
не знать	1	1
можно только	1	3
к себе	1	1
в силу	1	2
и совсем	1	1
исходит от	1	1
в обрядах	5	3
он в	1	1
чем перейти	1	2
на нем	1	1
от ран	1	1
народов и	1	1
руки и	1	1
представление о	17	3
в обряде	5	5
было так	1	1
героя или	1	1
хотя бы	1	1
этот случай	3	8
с ней	2	6
и здесь	7	7
что посвящаемый	1	1
обычно не	1	1
герой встречает	1	2
с другими	4	1
самого начала	1	1
или в	6	11
тогда в	1	1
и по	2	1
но в	1	10
эту связь	1	1
это мы	1	1
человека в	3	1
а я	1	2
не имеет	1	2
говорят что	1	2
сих пор	2	5
и сам	2	1
встречается в	3	2
связанных с	1	2
аф если	1	1
тем не	4	5
он приносит	1	1
а именно	4	4
мы легко	2	1
трупа в	1	1
что там	1	2
при этом	1	2
того что	2	5
в нашей	1	1
и там	1	4
а при	1	1
но уже	3	1
том что	8	8
другие формы	1	1
у него	2	3
в ней	5	2
аф здесь	1	2
видели что	2	4
и она	3	3
случае мы	1	1
в нее	6	2
она и	1	1
спросить себя	1	1
сказке девушка	1	4
к змею	2	1
в этих	6	11
чем же	1	1
мотива но	1	1
нас это	1	1
в котором	1	2
что его	3	1
как таковой	1	2
на голову	1	5
этому же	1	3
признает что	1	1
не исключают	2	2
есть на	2	1
говорилось выше	1	2
приведем несколько	1	1
на себя	3	2
ту же	2	2
что собственно	1	1
к ней	1	4
однако это	1	3
есть один	1	1
свою очередь	1	1
там в	1	1
часто в	1	1
видим что	5	4
что животное	1	1
входит в	5	1
песни и	1	1
свете приведенных	1	2
сожалению однако	1	1
но все	5	2
мы увидим	5	3
а также	1	2
что это	5	1
при смерти	4	1
бывшей нидерландской	1	1
говорит о	2	1
и это	4	2
находятся в	1	1
сюда же	3	2
посвящаемый иногда	1	1
посвящения и	1	6
меня в	2	1
трех коней	1	1
только одна	1	1
и другие	1	4
и герой	2	2
т д.<неи	2	1
происходит уже	1	1
от них	2	3
каким-то образом	1	1
в связи	4	3
соответствии с	1	1
уже потому	1	1
приходит к	1	1
с ягой	1	1
и проводит	1	1
почти всегда	1	1
