2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram
герой их	1	2
еще одно	1	1
и о	1	2
жизни и	2	1
змея он	2	1
штернберг штернберг	1	1
он начинает	1	1
также на	1	1
после того	3	4
для чего	1	1
или он	2	3
имеем отражение	1	2
из которых	2	1
первые плоды	2	1
как можно	2	1
что эта	1	1
стоит на	1	1
становится понятным	2	1
это положение	1	2
в преисподнюю	4	2
о смерти	1	1
здесь отражены	1	1
iv §	2	1
но тем	1	2
фигурирует в	2	1
др все	1	1
и так	1	2
других местах	1	1
не может	6	14
следующим образом	1	3
если не	4	4
там где	6	5
связано с	5	3
что два	1	1
в пермской	1	1
побывал там	1	2
мы видели	7	7
в приведенных	1	2
с матерью	1	1
сказать что	2	2
пребывание в	5	2
аф вар	2	4
вместе с	22	7
побывал в	1	1
магическое могущество.<неи	1	1
в лесу	2	2
в том	6	7
мы знаем	8	2
представлений о	7	1
составные части	1	1
герой уходит	1	1
царства мертвых	1	3
женится на	1	2
происходит в	1	3
в его	12	1
только у	2	1
показывают как	1	1
происходит не	1	1
вступить в	1	1
современной сказке	1	1
из форм	1	1
к другой	1	1
загробном мире	1	1
царь не	1	2
в связи	4	2
о том	7	9
мне на	1	1
за ней	2	1
вверх по	1	1
ее сердце	1	1
этих обрядов	1	1
живет в	5	1
спускается в	1	1
см в	1	1
отношение к	1	5
возможно что	1	3
этот мотив	6	3
его не	3	2
есть ли	1	1
животного или	1	1
на вопрос	1	4
в руки	1	1
на то	2	3
или птицу	1	1
в животное	6	1
этих способностей	1	1
во всей	1	1
и извергание	1	1
всего комплекса	1	1
можно сделать	1	1
здесь русская	1	1
материалов по	1	1
сказках о	1	1
должны быть	1	3
мы и	2	1
можно проследить	4	1
в долганском	1	1
в некоторых	4	1
как мы	5	3
от змея	1	1
это верно	1	1
выражено гораздо	1	1
по мере	2	1
что умерший	1	1
ту пору	1	1
известно что	1	2
может быть	17	14
некоторые черты	1	2
в каких	1	2
и его	9	3
в одной	1	2
герой лезет	1	1
богом и	2	1
на ту	1	2
только тогда	2	1
в комнату	1	1
у боаса	1	1
мифе о	1	1
вовсе не	2	4
мотив он	1	1
она не	2	2
чужую страну	1	1
между двумя	1	1
есть не	1	1
можно назвать	1	1
завтра к	1	1
отец его	1	1
в тех	1	5
этого мотива	8	5
случаев и	1	1
что герой	3	12
с тем	8	1
в худяковской	1	1
на смену	4	1
здесь нет	1	3
в виде	9	1
две стороны	1	1
сказка и	1	1
я не	1	1
за собой	1	1
постоянная формула	1	1
из этого	1	1
по всему	1	1
выводы можно	1	1
что обряд	2	1
за водой	2	1
здесь не	1	2
стали петь	1	1
как указано	1	1
во многих	1	2
не видел	1	1
на той	1	1
ли он	2	4
увидим что	1	2
вслед за	1	1
не сам	1	1
другой версии	1	1
побывать в	1	1
она в	1	3
все царство	1	7
тот же	1	2
в нужный	1	1
из материалов	3	1
и действительно	5	1
со стороны	2	2
верна то	1	1
таких примеров	2	1
обращаясь к	1	1
это ей	1	1
в таком	1	1
том свете	1	1
в частности	7	1
что здесь	3	7
перед ним	1	1
какие выводы	1	1
другой сказке	2	1
этом царстве	1	1
на небо	6	1
колени царевны	1	1
то он	1	1
очень ясно	2	2
показывает что	5	8
свою жену	1	1
он побывал	2	2
здесь можно	2	2
случай герой	1	1
типична для	1	1
женщина и	1	1
ответ на	1	6
и даже	1	3
мать или	1	1
по дороге	1	3
и тем	4	2
и при	2	1
то это	3	5
что царевна	1	2
только в	7	6
приведем еще	1	1
на античном	1	1
одна и	1	1
в этой	3	1
другой стороны	8	8
можем здесь	1	1
о ней	1	1
со своими	2	1
гораздо шире	1	1
отношению к	2	1
т е	16	16
после этого	2	3
что уже	1	1
некотором царстве	1	1
опять видим	1	1
в мифах	6	3
герой убивает	2	1
то и	1	4
его с	1	1
этого мы	2	1
приведенных случаях	1	1
к этому	2	2
вспомним что	1	1
на ней	2	3
но для	2	2
сказке герой	5	1
в античности	2	1
солнечным богом	1	1
к заключению	3	1
в чужую	1	2
они и	1	1
как в	6	12
иной мир	6	2
это одна	2	1
проглатывание и	1	2
от этого	4	1
и не	11	4
что у	4	4
мы уже	4	4
испытывается как	1	1
выше мы	2	3
таким образом	9	7
магические способности	4	1
по своему	1	1
вместе со	1	2
представление имеется	1	1
тогда они	1	1
форма есть	1	1
на лодке	5	1
показывают что	3	6
связанные с	2	2
на своих	2	1
наиболее древние	1	1
тогда когда	2	3
за которой	1	1
тем что	10	6
и сказка	1	2
уже в	2	3
сказка знает	2	1
в жизни	1	1
такое же	2	2
не только	13	21
на другой	1	1
змей в	4	1
он не	4	6
в основном	4	2
сказочный материал	1	1
был известен	1	1
дает нам	1	1
все эти	8	2
стадии их	1	1
свое царство	1	1
в данном	3	4
мотив очень	1	1
рассмотрим сперва	3	1
того он	1	1
и стали	1	1
эти примеры	2	1
в литературе	1	2
совершенно ясно	4	4
и потому	2	1
есть и	1	4
сказке о	2	3
о герое	2	1
в их	1	4
со своим	1	4
имеем здесь	2	1
этого царя	1	1
три пуда	1	1
превращаться в	1	1
иногда и	1	1
т д	18	16
всего мы	1	1
представления о	3	4
мира и	1	1
здесь уже	1	1
представлениям о	1	1
и он	6	3
дело так	1	1
с этого	2	1
как на	1	1
но оно	3	2
ее за	2	3
и тотчас	1	1
к тому	1	1
с появлением	5	1
на основе	1	1
в представлениях	2	1
гл iv	2	1
что мотив	8	1
брак с	1	2
утверждать что	1	1
перед нами	2	2
к лесному	1	1
одной стороны	7	5
на стеклянной	1	1
только как	1	1
раньше чем	4	3
которых они	1	1
в мотиве	1	1
из них	2	2
при рассмотрении	1	1
почти никогда	1	1
сына и	1	1
то можно	1	1
ниже мы	1	1
мотив этот	1	1
а что	1	1
в америке	4	1
еще нет	1	1
не сделает	1	2
затем он	1	2
и уже	1	1
самым важным	1	1
царство где	1	1
увидим ниже	3	1
подземное царство	1	1
становится ясной	1	1
по себе	2	1
не менее	4	5
ложный герой	1	1
еще не	8	8
знает что	1	1
в непосредственной	1	1
ниже когда	1	1
под землей	2	2
и этого	1	1
с ним	4	5
в мировом	1	1
так в	2	4
нужный момент	1	1
потом он	1	1
представляют собой	3	5
заметим что	1	1
этого обряда	3	2
в конце	1	3
образом мы	2	2
в американских	1	2
не вполне	1	3
все еще	4	1
близок к	1	2
доказывает что	1	5
а в	3	10
и этим	2	3
здесь ясно	1	1
же можно	4	1
эта опасность	2	1
со змеем	3	3
более поздние	1	2
лук и	1	2
и более	1	1
книга мертвых	3	1
змей аф	2	1
варианте этой	1	1
представляет собой	7	4
часто с	1	1
в русской	3	5
здесь также	1	1
здесь имеем	2	2
эти случаи	2	7
там он	2	1
этих представлений	1	1
и вот	1	1
привлекают и	1	1
здесь происходит	1	1
таких случаях	2	1
к представлениям	1	1
иное царство	4	2
такую же	1	1
героя на	1	1
он отражает	1	1
него и	5	3
в своем	1	1
на которой	2	1
солнца и	1	1
стороны и	1	2
на берег	2	1
утверждают что	1	1
но с	1	1
он разводит	1	1
и на	8	2
неи все	1	1
герой получает	1	3
за тридевять	4	5
время боя	3	3
он на	2	2
в различных	2	3
ему на	1	1
чтобы узнать	1	2
возвращается в	1	1
не по	1	2
же случай	1	1
не имеют	1	2
происхождение этого	2	1
сказке в	5	1
от него	1	3
ли это	1	1
где у	1	1
этот обряд	6	2
здесь этого	1	1
к сказке	3	2
нем и	3	1
для того	3	1
отправляется за	1	1
он встречается	1	1
царевны и	1	1
при обряде	2	1
же циклу	1	1
как и	7	6
рассмотрен нами	2	1
мировом фольклоре	1	1
с коня	1	2
или логовище	1	1
потому что	7	9
миф содержит	1	1
друг друга	3	2
вывод что	1	1
ему в	3	1
в царстве	1	2
в самом	1	2
быть это	1	1
а то	1	1
на том	3	2
сказка содержит	1	1
сделать из	2	1
мыслительная основа	1	1
еще другое	1	2
когда герой	4	4
мы еще	1	1
в то	3	2
тридесятое царство	1	4
будет ниже	1	1
по отношению	2	1
никогда не	3	4
сказки и	2	1
всех этих	1	6
тогда он	2	1
при посвящении	1	1
царевну и	1	1
и в	25	24
случаи показывают	1	1
так же	5	6
таких случаев	1	3
без всякого	1	2
так что	2	3
иногда стоит	2	1
когда умирает	1	1
огонь и	3	2
здесь вспоминается	1	3
всех других	1	2
приносит их	1	1
а на	2	1
все они	1	1
отражают и	1	1
обряд и	3	1
из его	1	1
приводят к	1	1
на деревьях	2	1
и только	1	1
он зав	2	1
но не	5	6
так как	11	8
легко узнаем	2	1
материалы показывают	3	3
он делает	2	1
его за	1	2
герой в	4	2
такой же	2	1
и говорит	1	4
не в	6	9
не говорится	1	3
садится на	4	1
не знал	2	2
для нас	5	6
перевозчиком хароном	1	1
и стала	2	1
как будто	1	1
восходит к	1	2
сводится к	1	1
в ином	3	12
этого факта	1	1
худ здесь	1	1
есть более	1	1
д то	1	1
работе о	1	1
мы должны	4	4
в которых	3	1
по существу	2	4
чаще всего	1	3
человек в	1	1
приобщение к	1	1
яга и	1	1
в пропасть	1	2
аф неи	5	4
размахнулся три	1	1
неи здесь	1	3
им и	2	1
быть рассмотрены	1	1
на нее	2	1
при некоторых	1	1
указывалось что	1	1
думать что	1	2
же идет	1	2
мифа не	1	1
не совсем	6	2
что под	1	1
в таких	3	2
как это	1	2
видно по	1	1
нами в	1	2
что этот	2	2
в варианте	1	1
с этим	5	2
птицы с	2	1
и бессмертие	1	1
но герой	1	2
же он	1	1
и с	3	1
случаи не	1	1
но это	7	3
о тридесятом	1	1
неи в	9	1
в него	5	1
под влиянием	2	1
первоначальный смысл	1	1
предыдущем случае	1	1
терять свою	1	1
и всякий	1	1
когда он	2	3
из дальнейшего	1	1
нет необходимости	3	2
отца он	1	1
ее в	2	3
говорится что	3	1
знаем что	6	3
даже после	1	1
же в	2	1
и разбил	1	1
и хотя	4	1
он уже	1	1
е в	3	2
ее и	3	1
конечно не	1	2
имеет отношение	1	1
более поздняя	1	3
и попытка	1	1
в репертуаре	1	1
для этого	1	1
и вновь	2	1
чтобы герой	1	1
это не	6	10
при более	1	1
с другой	9	9
этой сказки	2	2
узнает об	1	1
и др	3	2
а если	2	2
распространенный мотив	1	1
и как	3	1
некоторое время	2	1
а герой	2	1
она все	1	1
в другое	1	2
оказывается в	1	1
неи иногда	1	2
но он	2	2
эти две	1	1
дело не	1	5
уже знаем	1	3
это значит	2	2
было бы	1	2
того как	4	3
а иногда	1	1
его царство	1	1
это отголосок	1	1
время посвящения	2	2
что такое	1	2
видели как	1	1
как бы	2	4
здесь и	1	2
этого обычая	1	4
герой например	3	3
очевидно что	2	1
стороны с	1	2
действительно мы	1	1
дело что	1	1
теперь мы	1	1
случаи в	1	1
сидит на	1	1
прежде всего	6	2
указывает на	1	1
их не	1	2
точки зрения	2	4
себе и	1	3
должно было	2	2
героя но	2	2
а с	1	1
по которому	3	2
иной мир.<неи	1	1
но есть	2	3
но и	13	11
к своему	1	1
силу и	2	1
царской дочери	2	1
же что	1	2
и видит	1	1
представление что	2	1
он может	2	4
в ее	4	2
до сих	2	2
кокосового ореха	1	1
не знает	1	1
тридевять земель	3	5
ноги и	1	2
их на	2	2
но очень	1	1
в зависимости	1	1
том чтобы	2	3
это тоже	1	1
у которых	2	1
пребыванием в	1	3
мы не	5	4
одной из	1	4
иногда превращается	1	1
см или	1	1
у древних	1	1
сказках где	1	2
героя с	1	1
мы можем	2	4
камня и	1	1
совершенно так	1	1
северной америке	1	1
сюда не	1	1
во всем	2	2
огонь чтобы	2	1
уже выше	2	6
героя и	3	5
и уносит	1	1
при которых	1	2
от его	1	1
превращаются в	2	1
здесь мы	5	5
несколько случаев	1	2
но эти	3	1
герою а	1	1
содержит черты	1	1
это происходит	2	3
мы рассмотрим	1	3
представлениях о	1	1
и наконец	1	3
власть над	1	2
выше указывалось	2	1
этой точки	1	3
в науке	1	1
античном материале	1	1
стоит в	1	2
перед боем	2	1
в целом	3	1
что за	2	3
части в	1	1
землю и	2	1
holland неи	1	1
что не	1	2
мотива с	1	1
и пр	3	1
а не	2	8
заупокойном культе	2	1
русской сказке	4	5
все что	1	1
с этой	2	6
значит что	2	1
с одной	7	5
силы и	1	1
там на	1	2
в этом	10	12
видит что	3	1
миф о	5	1
время как	1	2
превращается в	7	3
с дочерью	1	2
руки а	1	1
примеры показывают	1	1
аф в	1	1
во избежание	1	1
об этом	2	6
точно так	1	2
американских мифах	1	1
в образе	5	3
одним из	2	1
из версий	1	3
в некотором	2	1
что мы	2	3
и ее	1	2
или даже	1	2
один раз	1	1
том как	2	1
уже очень	1	1
из мифа	1	1
в иной	7	2
попадает в	2	2
царя от	1	1
и из	3	1
сказка сохранила	1	2
они должны	1	2
не приобретает	1	1
на него	8	2
там есть	1	1
становится вождем	1	1
дальше и	1	1
этого не	1	2
самые разнообразные	1	1
от руки	1	2
связь и	1	1
долганском мифе	1	1
кладут в	1	2
культ деревьев	1	1
оказывается что	2	2
одна из	2	7
герой отправляется	1	1
в материалах	2	2
же как	4	4
нами выше	1	2
и начал	2	2
ссылаясь на	1	1
с обрядами	1	1
сам герой	1	1
возвращается домой	1	2
туда и	1	1
тебе за	1	1
почти всегда	1	2
все это	4	8
состоит в	1	1
он обладает	1	1
в качестве	7	3
boas неи	1	1
как видно	1	1
мере того	1	1
социальной жизнью	1	1
в сознании	1	1
и есть	1	1
магический характер	2	1
знания и	1	1
самом деле	2	1
герой не	3	3
находится в	2	1
представления по-видимому	1	1
позднего происхождения	1	1
в целях	3	2
поздние и	1	1
если в	3	2
о смене	1	1
не так	1	2
и другое	1	2
на руку	1	1
во многом	1	1
только на	1	2
они не	3	2
солнца или	1	1
крепким сном	1	1
например в	5	3
мы пока	1	2
где он	1	1
ней мы	1	1
также не	2	1
то же	4	8
на тех	2	1
худяковской сказке	1	1
этих народов	2	1
при помощи	7	3
ей не	1	1
исследователь видит	1	1
этих форм	1	1
героя в	9	1
другими словами	1	2
быть сделан	1	1
дает ему	3	2
его на	4	2
девушка в	4	1
голову на	2	1
на коне	2	2
погибнет от	1	1
эта связь	2	3
не исчерпывают	1	1
герой приобретает	1	2
в которое	1	1
на три	1	1
не дает	1	1
долганский фольклор	1	2
этого нет	1	1
формы и	2	1
с целью	1	2
русская сказка	6	3
характерно что	1	2
с женщиной	1	1
повлечет за	1	1
xix века	1	1
этого дерева	2	1
в свете	3	3
и если	1	3
сюда относятся	1	1
рассказывается что	1	1
для наших	1	1
заметил что	2	1
в египте	9	1
с собой	1	7
обращает на	1	1
на колени	1	1
только что	1	1
ином мире	2	5
приносит людям	1	2
переносится в	2	1
сказке аф	1	1
начинал терять	1	1
и стал	2	3
белуджские сказки	1	1
не объясняет	2	1
вопрос почему	1	1
мы видим	8	10
во дворец	1	1
здесь интересны	1	1
кости и	1	2
но мы	3	1
вопрос о	2	3
в которой	4	2
не всегда	4	4
и должны	1	1
к нему	3	7
он взял	2	1
уже рассмотрена	1	1
можно сказать	2	1
которой он	2	3
основана на	1	1
см гл	3	1
ничего не	2	5
особое внимание	1	1
неи эти	2	2
ее на	1	4
с материалами	1	1
что он	22	21
герой находит	1	1
данном случае	2	3
он отправляется	1	1
и тот	1	2
но они	1	3
если он	1	3
не ясно	3	2
холод и	1	1
что они	1	3
должен быть	2	1
к этой	1	1
еда может	1	1
в нем	7	6
во время	7	6
в других	2	4
он погибнет	1	1
эти представления	1	1
что во	2	2
превратилась в	1	3
одно ясно	1	1
во всех	2	7
не говорит	1	1
в дальнейшем	4	3
его но	1	1
в книге	3	1
в современной	1	1
доходит до	1	2
еще один	2	2
е мы	1	1
один из	2	7
у какого-нибудь	1	1
что и	6	8
уже не	11	2
с солнцем	3	2
в сказках	2	4
ясно что	5	1
должны были	1	3
с точки	1	1
по реке	1	1
умершего в	4	1
д или	2	2
но так	2	1
можно только	1	1
к себе	1	3
в силу	1	2
исходит от	1	1
он в	1	2
budge неи	1	1
в обряде	5	3
представление о	17	3
он или	1	1
или во	1	1
такой случай	1	3
хотя бы	1	1
этот случай	3	9
он тебя	1	1
с водой	1	1
обряде и	1	1
данный миф	1	1
с ней	2	3
и здесь	7	12
тот кто	7	5
два раза	1	1
обычно не	1	1
ясно здесь	1	1
рано в	1	1
в народе	1	1
или в	6	8
и по	2	3
но в	1	5
эту связь	1	1
переходит на	1	1
он узнает	1	2
а я	1	1
не имеет	1	4
сказке весьма	1	1
здесь совершенно	1	1
героя до	1	1
сих пор	2	3
и сам	2	1
мифе девушка	1	2
он от	1	1
аф если	1	1
свете наших	1	1
он приносит	1	1
тем не	4	4
животных и	2	1
а именно	4	6
мы легко	2	1
то с	1	1
при этом	1	4
того что	2	6
и там	1	2
в форме	3	2
о которых	2	1
но уже	3	1
и рассказ	1	1
купеческого сына	1	1
другие формы	1	1
том что	8	10
и посылает	1	1
у него	2	10
в ней	5	1
а потом	1	2
видели что	2	1
и она	3	3
новые и	1	2
легко может	1	1
нее как	1	1
один момент	1	1
в нее	6	1
сказки то	2	1
она и	1	1
это он	1	1
к змею	2	1
мужа или	1	1
в свое	2	1
в этих	6	13
в греции	3	1
нет отца	1	1
ключа к	1	1
мотива но	1	1
и ты	1	1
этого становится	1	1
ясно показывают	1	1
не представляет	1	1
в котором	1	2
представление об	2	5
же относится	1	1
что его	3	2
только о	1	2
на голову	1	1
этому же	1	1
мог бы	1	1
того же	2	2
говорилось выше	1	1
только по	1	1
североамериканском мифе	1	1
на себя	3	2
не удается	1	1
приведем несколько	1	1
что собственно	1	2
д и	1	1
однако это	1	1
к ней	1	2
наших целей	1	1
ту же	2	1
схватил ее	1	1
совсем не	1	1
здесь в	1	1
это означает	1	2
видим что	5	3
входит в	5	1
как благо	1	1
он убивается	1	1
песни и	1	1
как показал	3	1
оно не	1	1
мы увидим	5	6
но все	5	4
переправе умершего	1	2
а также	1	1
своей работе	1	1
новые формы	1	1
одновременно есть	1	1
при смерти	4	1
что это	5	6
и земледелия	1	1
говорит о	2	2
и это	4	2
находятся в	1	1
сюда же	3	2
посвящения и	1	1
смерти и	1	1
это тем	1	1
мотив героя	2	1
только одна	1	1
и другие	1	9
и герой	2	3
в заупокойном	2	1
и часто	1	1
от них	2	1
каким-то образом	1	1
н я	1	1
наконец он	1	1
приходит к	1	3
царстве в	1	4
из преисподней	1	1
