3gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_3gram
связи и отношения	1	2
то обстоятельство что	3	2
образования научных понятий	3	1
то что они	2	2
лежит в основе	1	2
в то время	1	4
понятия не заканчивается	1	1
к выводу что	2	1
в развитии ребенка	1	1
одной стороны и	2	1
не заканчивается а	1	2
тем не менее	1	1
настоящей книге и	1	1
в том же	1	1
понятий в школьном	2	3
совершенно другим путем	1	1
при переходе от	1	1
в равной мере	3	1
же мере опирается	1	1
логической точки зрения	2	1
и что следовательно	1	1
смысле этого слова	7	1
том что он	1	2
подобно этому и	1	1
но что они	1	1
в следующем виде	2	1
процессе собственного опыта	1	1
а не на	1	1
научных понятий в	5	3
в той же	1	2
а только начинается	1	2
тех и других	3	1
к целому ряду	1	3
но прежде чем	1	1
и что оно	1	1
можно сказать что	1	5
детских понятий в	1	1
школьном возрасте и	1	1
в его мышлении	1	1
и тот же	7	3
детской мысли от	1	1
заканчивается а только	1	2
собственном смысле слова	1	1
что в свою	1	1
и с практической	1	1
принять во внимание	1	1
между этими двумя	2	1
в основе этой	1	2
но в той	1	1
вслед за другой	1	1
тех или иных	1	1
к мысли взрослых	1	1
между обучением и	2	12
до сих пор	1	3
не делает никаких	1	1
ничего общего с	1	2
прежде чем перейти	1	1
шаг за шагом	1	1
еще долгое время	1	1
мы уже говорили	2	1
понятия не усваиваются	1	1
видим таким образом	4	1
одной из основных	1	1
в сущности говоря	1	4
что он не	1	2
чудом если бы	1	3
и те же	3	1
с целым рядом	1	1
школьном возрасте есть	1	1
того же самого	2	3
в тот момент	1	2
развивается у ребенка	1	1
из сказанного выше	1	1
одним из основных	1	1
то же самое	7	4
учит нас что	2	1
с помощью эксперимента	1	1
и таким образом	1	1
со всеми остальными	1	1
неспонтанных детских понятий	1	1
влияния этих двух	1	1
он заключается в	1	1
ход их развития	1	1
развития в школьном	1	2
этой области является	1	1
сила и слабость	1	1
того что мы	1	2
научных понятий которые	1	1
и тем самым	4	1
к этому возрасту	1	1
ребенком в готовом	1	1
