2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part4_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part2_wordlist_2gram
достоевского и	2	2
романа и	4	1
не сливается	1	1
и самое	2	1
это конечно	1	1
и других	3	4
со стороны	4	1
и показать	1	2
в друге	3	2
как он	4	3
вы не	1	1
слова героя	2	2
уже на	2	1
в каком-нибудь	1	1
изменения в	1	1
достоевского как	5	1
ними существуют	1	1
именно как	1	2
в таком	3	1
монологического контекста	1	3
в частности	1	1
показаться что	1	1
в каждой	1	1
и окружающий	1	1
быть весьма	1	2
слова мы	1	2
к слову	1	2
всей полноты	1	1
и очень	1	1
но ведь	3	2
например у	1	2
xix веке	2	1
еще раз	3	1
и даже	3	3
того чтобы	1	1
смерть в	1	1
в своих	4	1
только в	9	6
типа или	1	1
лучше сказать	1	1
в произведениях	3	2
и единого	1	1
другой стороны	1	3
так сказать	7	5
в античной	1	2
он стремится	1	1
тоже не	2	1
чужим словом	1	13
достоевского с	1	1
видения и	3	2
отношению к	8	5
не могли	1	2
получает в	1	1
его с	2	1
что еще	2	1
героев достоевского	4	3
друг о	2	1
он изображает	1	1
резко отличается	1	1
самим собою	1	3
к этому	4	1
как необходимый	1	1
форма его	1	1
литературы и	1	1
единство авторского	1	1
и эта	3	1
но для	1	3
и сама	1	1
эта форма	2	1
как в	4	4
диалога в	1	3
бедных людях	1	3
во всяком	1	2
от этого	1	2
и не	42	27
что у	4	1
слово как	1	4
и карнавальный	1	1
мы уже	3	3
от своей	1	1
лицом к	1	1
на слово	1	1
лежит в	2	1
меньшей степени	2	2
таким образом	11	4
для осуществления	1	1
бы дана	1	1
свой предмет	1	7
сказать в	1	1
с соней	3	1
если же	1	5
жизни в	2	1
в художественной	2	1
диалогического общения	2	4
он как	3	2
и карнавальная	1	1
тогда когда	1	1
тем что	2	3
поэтому слово	1	1
уже в	4	4
в жизни	3	5
к действительности	2	1
чувствует рядом	1	1
высшем смысле	2	1
у вас	2	1
в плане	1	1
не только	16	14
главного героя	1	2
ним а	2	1
он не	9	4
в полифоническом	4	1
в большом	3	1
для его	1	1
его видения	1	1
понимания художественной	1	1
наконец в	1	1
диалога и	2	1
все эти	4	4
и идеи	5	3
и понимает	3	3
не спорят	2	1
в данном	1	2
здесь вовсе	1	1
в пределах	4	10
в атмосфере	1	2
первом произведении	1	1
и всякое	1	2
и диалог	1	1
к своим	1	1
высказывания и	1	2
смысле и	1	1
рядом с	3	5
в литературе	6	1
и потому	6	1
слова в	4	13
всех романах	1	1
непосредственное выражение	1	1
есть и	3	2
с самого	1	1
здесь конечно	2	2
в их	4	4
внутренне не	1	2
особого типа	1	1
из своих	2	2
относится и	2	1
мы находим	1	5
мира и	1	1
самом и	1	1
в себе	5	7
между ними	4	10
в большей	1	2
и он	3	6
идеологические построения	1	1
в рассказе	3	2
на его	5	1
самом с	1	1
как на	2	1
в словах	2	4
к тому	1	2
с их	4	1
на себе	1	1
сцен и	1	1
проявляется и	1	1
автор не	4	2
человека на	1	1
все должно	3	1
его собственная	1	1
слово автора	4	1
перед нами	4	12
с первой	1	1
полифоническом романе	3	1
на всю	1	1
голосов и	1	3
своего художественного	1	1
слово о	6	4
бы не	3	2
а лишь	3	1
в этой	1	3
в бедных	1	3
в плоскости	1	2
полною ясностью	1	1
ничем не	2	1
с другом	2	5
и для	2	3
творчества достоевского	2	2
почти никогда	1	1
находиться в	2	1
установка на	1	3
поэтики достоевского	1	1
в области	2	1
а вечно	1	1
мы слышим	2	4
самого достоевского	2	2
сами по	1	2
до конца	7	4
а что	2	4
авторского замысла	2	1
что так	1	2
отличается от	1	3
действия романа	2	1
диалогических отношений	2	8
в первом	1	1
во-вторых в	1	1
взаимоотношения с	1	1
него не	3	1
иногда в	1	1
для достоевского	4	2
авторской позиции	5	1
подчеркнуть что	3	1
своеобразие достоевского	1	1
по себе	8	7
не соглашается	1	1
даже и	2	1
и переплетаются	1	1
не менее	2	2
еще не	9	7
автору и	1	1
он сам	6	2
удобства и	1	1
последующих произведениях	1	1
с ним	8	2
так в	1	2
карнавализации мы	1	2
но на	2	2
в условиях	2	3
в конце	4	3
для решения	1	1
имеем в	2	3
иван карамазов	1	1
все еще	1	1
одному из	1	1
замысел автора	2	1
а в	3	2
ну так	1	3
тому что	1	1
стиля и	1	1
слово и	2	7
и человеческой	2	1
всего в	1	1
этому стремился	1	1
только с	1	1
в каждом	4	6
несколько подробнее	2	1
говорить с	1	1
друга и	1	3
своей природе	1	2
достоевский с	1	1
у девушкина	1	1
глубже и	1	1
с самим	2	5
в уста	3	1
главным предметом	1	1
положения в	1	2
и вы	2	1
положений и	1	1
голоса и	1	1
и вот	2	1
с карнавальным	2	1
никаких диалогических	1	2
своей жизни	3	1
мышкин ставрогин	1	1
дело в	1	3
поэтому и	3	2
звучит уже	2	1
такие герои	1	1
романа но	2	1
основные особенности	2	1
в своем	5	3
стороны и	1	2
в самые	1	1
на которой	1	1
в нашем	2	1
но с	3	2
и автор	2	1
с человеком	1	1
и на	7	11
художественной литературе	1	1
всегда и	2	1
и чувствует	1	1
к области	1	2
в сторону	2	1
и слова	1	2
которые в	2	2
автора то	1	1
от друга	2	1
для художественного	2	1
достоевского в	4	8
выразить так	1	2
сократического диалога	6	1
от него	3	1
с которыми	2	1
достоевский был	1	1
в одно	1	2
творческий замысел	1	1
перед его	1	1
есть а	1	1
слиянию голосов	1	1
говорили в	2	1
здесь этот	1	1
позицию по	1	1
как и	14	12
о возможности	1	1
вступают в	2	1
или что	1	1
числе и	2	3
войдя в	2	1
потому что	8	4
друг друга	7	6
конечно и	2	3
что для	2	1
в самом	13	9
только и	1	2
на том	1	2
что могло	1	1
же время	3	5
в то	5	5
в конкретном	1	2
в мир	1	1
по отношению	8	5
никогда не	17	6
героев и	1	1
не должна	3	1
не овладевает	1	1
действительности то	1	1
достоевского но	3	3
на более	1	1
с чужим	1	6
героя а	1	1
основные функции	1	1
которой они	1	1
и в	45	46
которая как	1	1
все время	3	2
в эпоху	1	1
образное определение	1	1
так же	5	3
герои его	1	1
отметить что	2	1
других людей	1	1
в мире	3	3
без всякого	1	2
напряженнейшего диалога	1	1
так что	2	2
далеко не	4	3
теперь что	1	1
с огромной	1	1
все они	4	1
из его	1	1
так как	5	5
и только	1	3
но не	6	4
самом предмете	1	2
два голоса	1	3
быть или	1	1
и всегда	2	1
и смерти	7	1
не в	8	10
если оно	1	2
изображенное или	1	1
как будто	1	1
точек зрения	3	4
предметное значение	1	2
полифонического романа	5	1
и стилистическая	1	1
творчестве достоевского	1	2
поэтому он	1	1
есть в	8	6
было только	1	1
чужая мысль	2	1
зрения и	1	2
на этом	1	3
не была	1	2
и через	2	2
мы сказали	3	3
не могут	1	3
ни даже	1	1
до предела	1	1
в которых	1	2
по существу	1	3
одного социального	1	1
человек в	3	1
бы он	2	1
я про	1	1
и резко	1	2
и до	4	3
на нее	1	1
и единственного	1	1
ними нет	1	1
композиционно выраженный	1	1
не я	1	1
у меня	3	3
же она	1	1
раз и	1	4
лишь как	1	2
как это	2	1
нами в	4	1
который не	1	1
отношении к	1	2
преступления и	1	3
человеческой мысли	3	1
с этим	1	2
лишь в	2	2
словом и	1	3
романах достоевского	6	7
их как	1	2
и с	7	7
в предшествующих	1	1
я и	3	1
она даже	1	1
мышкин и	1	1
но это	2	6
правда это	1	1
невозможны в	1	1
не исключает	1	1
все слова	1	1
позиции как	1	2
в него	1	6
все остальные	1	1
словом но	1	1
это в	1	1
осознания и	1	1
друг другу	1	1
диалог как	2	1
авторским словом	2	3
ним как	1	2
человек не	1	1
бальзака и	1	1
как один	1	1
чужое сознание	1	2
остановиться несколько	2	1
подхода к	1	1
он уже	2	2
должно ощущаться	1	1
диалог у	1	1
конечно не	6	8
является одним	1	1
о них	2	1
и самые	1	1
здесь только	1	2
он тоже	1	2
для этого	3	2
и т.д	3	3
он во	1	1
это все	1	1
это не	3	5
слово в	3	6
между людьми	1	1
отрывок из	1	1
слова что	1	2
с другой	1	3
в художественном	3	2
и др	4	1
и как	2	2
здесь в	2	2
оно как	1	1
принадлежит к	1	1
в другое	2	1
силой и	2	1
художественном мире	3	1
другого человека	1	3
в речах	1	1
должно быть	4	4
и совершенно	1	2
именно к	1	1
бы ни	1	2
но он	1	3
своих писем	1	1
без дистанции	1	1
того как	3	2
было бы	4	3
в чужом	2	4
этого последнего	1	1
диалоге романа	1	1
лишь на	2	1
здесь и	2	3
как бы	15	19
в процессе	2	4
более или	1	3
такая постановка	1	1
рассказа ведь	1	1
в первой	1	2
диалогизуются и	1	1
не обязательно	1	1
вне себя	1	1
прежде всего	11	9
точки зрения	19	11
человеком в	1	1
первого и	1	1
героя но	1	2
а с	3	1
него как	1	2
его личности	2	1
они и	2	1
на это	1	1
смысле не	1	1
мы остановимся	2	1
человека с	2	1
у нас	2	2
но есть	1	1
но и	15	12
высшей и	1	1
в диалогах	2	2
ото всех	1	1
знает и	1	1
именно в	3	1
диалогическое отношение	2	1
нет и	3	2
достоевского всегда	1	1
глубокий след	1	1
он может	2	1
в очень	1	1
в ее	3	1
до сих	2	8
остановимся на	2	2
не знает	4	4
в большинстве	2	9
но именно	1	3
самим собой	1	2
мы не	1	4
автора в	3	1
чужих устах	1	1
тоже как	1	1
чем в	1	1
героя с	2	2
достоевский в	5	1
себя в	2	3
мы можем	4	4
у шекспира	1	1
контакт с	1	1
ведь именно	1	1
быть даже	2	1
во всем	1	4
отношение автора	1	1
героя и	7	4
подлинная жизнь	3	1
одному сознанию	1	2
себя на	2	2
голосов в	1	7
отражаются друг	2	2
в результате	3	2
здесь мы	1	1
на самом	1	1
или точнее	1	1
и наконец	1	4
не был	2	1
его романах	4	1
внутренней полемикой	1	1
в целом	5	1
чуткое ухо	1	1
они становятся	1	1
и последних	1	1
он его	1	1
одновременно и	1	1
не хочет	1	2
диалога между	1	1
в последующих	2	3
в письме	1	1
в преступлении	2	2
что не	5	1
достоевского так	1	2
и пр	2	2
а не	10	11
этот вопрос	4	2
лицу и	1	1
все что	3	2
с одной	1	1
силы и	1	1
в этом	20	16
превращается в	4	4
автора монологический	1	1
однако же	2	1
об этом	3	2
в роман	1	1
типа это	1	1
его жизни	2	1
одним из	3	3
и внутренне	2	1
что мы	1	2
и знает	1	1
людей и	2	4
а во	1	1
между собою	1	1
здесь следовательно	2	1
диалога с	1	1
точка зрения	7	1
художественного образа	2	1
образов и	1	2
для себя	3	1
нашей работы	2	1
на него	2	3
отчетливого выражения	1	1
у самого	1	1
жизни не	1	2
а только	2	1
чужой мысли	1	1
одна из	3	2
же как	4	2
vii все	1	1
дан в	1	1
из этих	1	3
совпадает с	1	1
значение для	3	3
слово героя	1	3
этого слова	2	2
все это	5	6
или меньшей	1	2
переходим к	2	2
приведенный нами	1	1
и явления	1	1
проникнуть в	1	1
пороге и	1	2
и есть	1	1
их в	7	3
в сознании	2	1
высшей степени	1	1
иначе и	1	1
самом деле	4	4
мы будем	1	2
в сюжете	1	1
которую он	3	2
братьях карамазовых	2	2
мы говорили	1	1
мысли и	3	2
при определенных	1	1
он и	4	4
что я	1	6
а может	3	1
позволила бы	1	1
о нем	6	6
хотя и	2	6
жизни а	1	1
с ее	3	3
что может	1	1
но конечно	1	2
время и	1	2
и слово	6	1
деле в	1	1
только на	1	3
построения художественного	1	1
они не	2	2
он есть	2	2
чужое слово	3	40
например в	2	4
другой голос	1	1
и особенно	2	1
из подполья	4	1
то же	5	6
понимает и	2	1
чужим словам	1	1
этот рассказ	1	1
собою и	1	1
нее нет	1	1
особый тип	1	1
рассказа от	1	1
свои мысли	1	1
могло бы	1	2
романе достоевского	3	1
его творчества	5	3
героя в	5	3
на практике	1	1
ее как	1	1
нельзя сказать	1	1
к отдельным	1	1
преступлении и	2	2
его замысел	1	1
в романах	8	5
совершенно не	1	4
для героев	1	1
этом смысле	5	2
этот термин	2	1
есть у	2	1
не входят	1	2
и формы	1	1
и нужно	1	1
не дает	1	2
автор только	1	1
в центре	1	3
мысль в	1	1
характерно что	2	1
ней не	1	1
в какой	1	1
с собою	1	2
и если	1	1
у достоевского	14	16
смысле то	1	1
войти в	1	3
человека и	2	3
второго периода	1	3
сделать в	1	1
что же	4	3
более того	5	3
карамазовых в	1	2
в последний	1	2
единого и	1	2
его можно	1	1
ни были	1	1
только слово	1	1
не показывает	1	2
глубинные пласты	1	2
и их	6	3
быть никаких	1	2
мы видим	2	1
знает лишь	1	2
такие же	1	1
и наказании	2	2
корнями в	1	1
и сознание	2	1
и еще	1	1
особенности и	2	1
не всегда	1	1
к нему	11	5
чьи они	1	1
произведения как	1	1
можно сказать	2	4
письме к	1	1
очень важное	1	1
по своим	2	1
ничего не	3	2
точку зрения	5	1
автор как	2	1
почти не	1	2
сочетаются с	1	1
это делать	1	1
отношений и	1	1
человеческих отношений	2	1
что он	7	6
а это	1	1
отчетливо и	1	1
данном случае	1	1
как чужое	1	3
одном из	1	2
том числе	2	4
своими корнями	1	1
он воспринимает	1	2
да что	1	3
рассеяны по	1	1
к этой	2	1
конечно есть	1	1
придать им	1	1
в нем	20	17
из одного	2	2
по сравнению	2	1
произведении достоевский	1	1
в других	1	2
с исключительной	1	1
отношение не	1	1
эти идеи	2	1
и свой	1	2
во всех	4	5
не учитывает	1	1
в книге	1	1
по поводу	1	1
он развивается	1	1
карнавала и	1	1
слова то	1	3
не совпадает	1	1
один из	2	1
что и	5	3
может понять	2	1
и поэтому	1	1
уже не	6	4
отношения к	2	2
с точки	9	9
их всех	1	1
же и	1	4
при всей	1	1
но только	2	1
можно только	1	1
а по	1	1
этом романе	1	2
очень существенны	1	1
в сократическом	1	1
о друге	2	1
которая позволила	1	1
в плоскость	1	1
к этим	1	1
каждом из	2	1
и ту	1	1
достоевского не	8	1
что было	1	1
нем в	1	1
как раскольников	1	1
в сущности	7	7
людей он	1	1
хотя бы	5	2
внутренне диалогизованное	1	1
себе самом	3	5
если бы	2	3
или иной	3	2
никак нельзя	1	1
европейской литературы	1	1
и единство	1	1
и здесь	2	4
одну и	1	1
но несколько	1	1
именно поэтому	1	1
с авторской	2	1
самого начала	1	1
или в	2	8
для всякого	1	1
плоскости с	3	1
и по	2	2
одной плоскости	4	2
но в	6	6
он их	1	1
человека в	5	1
но зато	1	1
а я	1	1
смотрит на	1	1
с полною	1	1
в xix	2	1
говорят что	1	1
осмысления и	1	1
в отличие	1	3
объектную тень	1	1
сих пор	2	8
и сам	3	5
очень хорошо	1	1
карнавальное мироощущение	2	2
и человеческих	1	1
установки и	1	1
но к	1	1
жизнь и	3	3
чужому сознанию	1	1
большей или	1	2
приводит его	1	1
определяет все	1	1
конце концов	3	1
а именно	3	1
между героями	1	1
при этом	2	5
в форме	2	1
и там	1	1
том что	7	4
его мире	1	1
у нее	1	1
среди них	3	1
вне этого	1	1
и перед	1	1
в ней	7	1
связи между	1	2
в келье	1	1
контекста и	1	1
достоевского все	1	3
в другом	1	2
у него	6	5
определяя его	1	1
о котором	1	2
остается вне	1	1
каждого слова	1	2
она и	3	1
в этих	4	4
в произведении	5	2
автора и	2	2
в свое	2	2
и следовательно	7	2
при напряженной	1	1
диалогическими отношениями	1	1
для романтизма	1	1
сама по	5	2
карнавального мироощущения	4	2
до ее	1	1
в котором	7	5
но прежде	1	1
правда не	1	1
ни одной	1	1
творчество достоевского	1	2
для него	9	2
да еще	1	2
друга но	2	2
того же	1	3
гораздо сложнее	1	1
большого диалога	6	1
не о	2	1
он живет	1	1
увидеть и	2	1
как к	2	1
рассказ в	1	3
ту же	1	2
чужды и	1	1
даны здесь	1	1
входит в	9	1
у настасьи	1	1
и наказания	1	3
точкой зрения	2	1
слова без	1	1
в слове	1	3
в романе	3	6
но все	4	2
и отчетливого	1	1
то перед	1	4
можно было	2	2
к миру	1	1
он пишет	1	1
каторги и	1	1
свое время	2	2
же не	1	1
переходит в	2	1
жизнь в	1	3
и другие	4	3
в голове	2	1
еще более	1	3
может служить	1	1
ведь это	1	3
и герой	2	1
от них	2	2
важное значение	1	1
не с	1	1
в диалог	2	1
она только	1	1
отсюда и	1	1
не было	2	2
к чужому	1	7
отношений но	1	1
