3gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_3gram
всего нашего исследования	1	1
в дошкольном возрасте	1	3
не содержит в	1	1
удивительно поэтому что	1	1
из того что	2	3
в настоящей работе	1	1
речи так же	1	1
всех высших психических	1	1
письменной речи в	1	1
не имеет места	1	1
друг с другом	2	5
и то что	3	2
в которой он	1	1
где они будут	1	1
имеющих противоположное направление	1	1
в том числе	1	1
речи ребенка к	1	1
друг от друга	2	1
потому что в	1	1
означает в сущности	1	1
потому что они	1	1
речи ребенок не	1	1
назад по сравнению	1	1
стороны речи и	2	1
отражения действительности в	1	1
включает в себя	1	1
как раз в	2	2
к тому что	6	7
и в этом	1	1
значений слов и	2	1
необходимым условием для	1	1
является необходимым условием	1	1
внешняя звучащая фазическая	1	1
одной и той	2	3
в этом направлении	1	1
по сравнению со	2	1
своей спонтанной речи	1	1
так как она	3	1
и не может	1	2
по сравнению с	7	14
не что иное	1	1
то что мы	1	2
этом случае и	1	1
мы не станем	1	2
с внутренней стороны	1	1
вместе с развитием	1	1
тот момент когда	1	1
два крайних случая	1	1
но вместе с	1	1
и ту же	1	1
сам по себе	1	1
и развития понятий	1	1
конкретных проблем в	1	1
что представляет собой	1	1
на всем протяжении	4	1
если таким образом	1	1
отношению к другу	1	1
заключать в себе	1	1
в значении слова	1	1
именно в этом	2	2
нам думается что	1	5
оба эти процесса	1	1
словами то что	1	1
с одной стороны	5	1
является необъяснимым с	1	1
перебросить мост от	1	1
в этом отношении	3	3
как мы видели	3	4
мысли для того	1	1
что с помощью	1	1
в силу того	1	5
на каждой ступени	1	7
содержат в себе	3	1
звучащая фазическая сторона	1	1
в меру развития	1	2
эгоцентризм детской мысли	1	1
едва ли не	2	1
есть в сущности	1	1
речи именно в	1	1
как мы показали	2	1
развитии смысловой стороны	1	1
этих феноменов и	1	1
в гораздо большей	1	1
житейских понятий и	1	1
в направлении к	2	1
смысле можно сказать	2	1
содержит в себе	3	1
к мысли взрослого	1	1
в этом и	2	1
научных понятий сравнительно	1	1
своей психологической природе	2	1
в этом примере	1	1
является центральным пунктом	1	1
в лучшем случае	2	1
по самой своей	1	4
только в том	1	1
в этот период	2	1
то время как	2	5
и в конце	2	1
по мере развития	4	1
если как мы	1	1
вопрос о природе	1	1
с этой точки	4	1
не может быть	4	2
всего сказанного выше	1	1
состоит в том	3	2
таким образом развитие	1	1
значение слова есть	1	1
это и является	1	1
остается в силе	1	2
в этой области	1	2
же самое что	2	1
в меньшей мере	1	2
семантической стороны речи	2	1
прямо и непосредственно	1	2
не могут быть	1	2
мы попытались в	1	1
можно было бы	1	5
может быть выражена	1	2
то что она	1	1
что мы не	1	1
ступени в развитии	1	2
вместе с тем	4	2
условием для того	1	1
мы имеем дело	1	2
бы показать что	1	1
в этом случае	14	2
но не для	1	1
в первую очередь	1	3
чем перейти к	2	1
в школьном возрасте	1	8
значения слова с	1	1
целиком и полностью	1	2
то и другое	3	1
специфического по сравнению	1	1
того факта что	1	1
не могут не	2	2
несмотря на то	1	2
с которыми мы	1	1
совершенно особую и	1	1
и их развития	2	1
в наших глазах	3	1
нечто такое что	2	1
во всех остальных	1	1
к высшим и	1	1
в то время	2	6
именно в силу	2	1
к выводу что	2	1
после всего сказанного	1	1
в развитии ребенка	1	1
сравнению с житейскими	1	1
во всех трех	1	1
связаны между собой	3	1
тем не менее	3	1
по своей структуре	2	1
понятий и их	1	1
приводит к тому	2	1
во втором случае	3	2
в том же	1	2
при переходе от	3	5
в этом заключается	1	2
в равной мере	1	1
мы можем теперь	1	1
исследование показывает что	1	5
нашего исследования и	1	1
смысле этого слова	3	1
друг по отношению	1	1
школьного возраста и	1	1
во внимание то	1	1
в данном случае	5	1
об одном и	1	2
нам остается еще	1	1
тех и других	1	5
можно сказать что	3	6
всю свою силу	1	2
тому что проблема	1	1
оно совершается в	1	1
мы не имеем	1	1
и семантической стороны	1	1
тем самым к	1	1
потому что он	2	4
нарастает и наконец	1	1
до сих пор	3	3
мы видим из	1	2
и только позже	1	2
прежде чем перейти	2	1
понятий этот центральный	1	1
в психологической природе	1	1
одном и том	1	2
развития детской речи	1	1
в сущности говоря	2	4
что он не	1	1
тогда когда ребенок	1	1
в одном случае	1	1
по противоположно направленным	1	1
словесного мышления в	1	1
в конце концов	1	1
то же самое	5	6
это было вызвано	1	1
в наших исследованиях	1	1
привело нас к	2	3
развития в школьном	1	1
работ вюрцбургской школы	1	1
в раннем возрасте	1	1
в середине и	1	1
только тогда когда	1	1
и тем самым	4	5
вызвано тем обстоятельством	1	1
но мы должны	2	1
