3gram	Vygotskiy_Psychologia_partition_part5_wordlist_3gram	Vygotskiy_Psychologia_partition_part2_wordlist_3gram
что тот же	1	1
действующих лиц и	2	1
по себе как	1	1
в процессе творчества	1	1
привело к тому	1	1
с и когда	1	1
с достаточной ясностью	1	1
как только мы	2	1
выводах к которым	1	1
на всем протяжении	1	1
мы находим в	1	1
формы и содержания	1	1
том что он	3	1
благодаря тому что	1	1
же точно как	3	2
дело с двумя	1	1
т д мы	1	1
до тех пор	1	2
в данном случае	4	2
во внимание что	1	1
к другому и	1	1
наподобие того как	1	1
в основе своей	1	1
он говорит что	1	2
том виде как	2	1
но так как	2	1
он должен был	1	2
можно сказать что	1	2
совершенно верно что	1	3
с одной стороны	1	12
в противоречие с	1	1
если же мы	2	1
показать что если	1	1
и тот же	1	1
мы увидим что	1	6
вместо того чтобы	1	1
тот же прием	1	1
все же не	1	1
в этом отношении	5	3
евгения онегина это	1	1
и как он	1	1
что в то	1	1
что он просто	1	1
согласны в том	1	1
принять во внимание	1	2
только потому что	2	1
и на искусство	1	1
только в очень	1	1
на целый ряд	1	1
мы знаем что	4	2
того или иного	2	1
все время с	1	1
противоположный тому который	1	2
в силу того	1	1
он никогда не	1	1
зависимости от того	1	2
если бы на	1	1
и той же	4	2
с самого начала	1	3
как раз наоборот	1	1
и что именно	1	2
в том виде	3	1
в самом деле	11	5
потому что он	1	2
точно как в	1	1
в произведении искусства	1	1
с тем что	3	3
по себе не	1	2
до сих пор	5	5
на деле и	1	1
едва ли не	1	1
что если мы	1	1
ничего общего с	1	1
не только совершенно	1	1
показать что те	1	1
том что в	2	1
виде как она	1	1
с точки зрения	10	2
раз обратным образом	1	1
то или иное	1	1
содержания и что	1	1
но совершенно ясно	2	1
выходит так что	1	1
и за основу	1	1
психологии искусства но	1	1
бы если бы	1	1
в этом смысле	1	1
чтобы заметить что	1	1
сам собой напрашивается	2	1
а как раз	1	1
этом отношении совершенно	1	1
после того как	1	1
и в самом	4	2
указывали на то	1	1
один и тот	1	1
в сущности говоря	4	8
те или иные	1	1
слова в стихе	1	1
он может быть	1	1
что он не	2	1
мы никогда не	1	2
как будто бы	1	1
с так же	1	2
на этот вопрос	2	3
это может служить	1	1
ясно что в	1	2
каким образом через	1	1
при таком понимании	2	1
все время как	1	1
в прямо противоположном	1	1
не в состоянии	1	3
онегина и татьяны	1	3
один из самых	1	1
развитие действия и	1	1
тоже исходит из	1	1
мы имеем совершенно	1	1
том и заключается	2	2
в конце концов	3	2
то же самое	6	3
приемом искусства является	1	1
то время как	2	1
по самому существу	1	1
и что в	2	3
на деле мы	1	1
одно и то	1	3
совершенно ясно что	6	5
искусства и его	2	1
басня новелла трагедия	1	1
по этому поводу	1	4
потому что все	2	2
и таким образом	2	2
художественного произведения и	1	1
указывает на то	2	2
и это очень	1	1
с этой точки	1	1
не может быть	8	2
как если бы	1	1
как раз обратным	1	1
указанием на то	1	1
ссылается на то	1	1
и заключается что	1	1
если мы станем	1	2
что в этой	2	1
само по себе	3	2
в том случае	4	1
следующим образом если	1	1
и мы знаем	1	1
сами по себе	3	2
того чтобы показать	2	1
с тем как	1	1
состоит в том	2	2
в ее состав	1	1
искусства является прием	1	1
тех пор пока	1	2
примем во внимание	1	1
это на примере	1	1
и т д	2	3
потому что она	2	1
мы видим что	2	3
только на отдельных	1	1
с той же	1	1
не то что	1	1
как раз противоположный	1	1
заключается в том	10	6
и в том	2	1
они утверждают что	1	1
имеем дело с	1	1
если бы в	1	1
и что все	1	1
который говорил что	1	1
заключает в себе	2	4
это совершенно верно	1	1
а с другой	1	4
потому что если	1	1
возбуждает в нас	1	2
только то что	1	1
надо сказать что	2	1
в басне и	1	1
что в основе	4	1
