3gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_3gram
только в самое	1	1
относительно того что	1	3
в развитии ребенка	1	3
стремились показать что	2	1
одной стороны и	3	2
как в детском	1	1
мы должны были	1	1
с таким образом	1	3
речь не только	1	1
своей природе и	1	1
то что для	2	1
с ней в	1	1
связаны между собой	3	1
между мышлением и	2	5
но вместе с	1	1
дело идет о	1	1
так же как	7	1
должны были бы	1	2
приводит к тому	2	1
самое последнее время	1	1
развитии мышления и	1	2
исходить из того	1	1
эгоцентрической речи ребенка	5	2
в том же	1	2
и другое не	1	1
эгоцентрической речи к	3	1
речи и в	3	1
по отношению к	5	5
в конечном счете	2	4
с другой стороны	1	1
является общим для	1	1
в этом ее	1	2
в отличие от	2	3
основе эгоцентрической речи	1	1
сам по себе	1	1
мышлением и речью	2	5
речи с одной	1	1
мы тем самым	1	1
самом деле если	1	1
т.е по своей	1	1
к еще большему	1	1
что представляет собой	1	1
на всем протяжении	4	2
до некоторой степени	1	1
мы находим в	2	1
смысле этого слова	3	3
она не может	1	1
том что он	2	1
благодаря тому что	2	1
мышления и речи	6	9
от речи и	1	1
в данном случае	5	3
точки зрения нашей	1	1
об одном и	1	1
мышление ребенка и	1	2
случае не только	1	1
только и может	1	1
именно в этом	2	1
того и другого	2	1
нам думается что	1	2
между словом и	8	1
коэффициент эгоцентрической речи	3	1
он говорит что	1	1
социальной функции речи	1	3
в этих опытах	2	1
к выводу о	1	1
в такой же	3	1
можно сказать что	3	1
психологического контакта с	1	1
с одной стороны	5	7
к другу и	1	1
том числе и	1	3
функций и в	1	1
во внутреннюю речь	3	1
психологической функции и	1	1
что эта речь	4	1
детского мышления и	2	1
то что между	1	1
в пользу того	1	2
в этом отношении	3	3
вместо того чтобы	1	1
основного и центрального	1	1
учении о речи	1	1
с несомненностью констатировать	1	1
бы сказать что	2	1
эгоцентрическая речь является	1	1
никогда не могут	1	1
точно так же	2	1
друг к другу	1	1
как мы видели	3	1
учении о мышлении	3	1
речи и к	1	1
детского мышления как	1	2
в начале развития	3	2
анализ приводит нас	1	1
мышление и речь	2	2
в известном смысле	2	1
в собственном смысле	3	3
речи у ребенка	1	1
в опытах келера	1	1
укажем только на	1	1
с самого начала	7	1
в самом деле	4	4
потому что он	2	2
оба эти момента	2	1
той и другой	3	2
до сих пор	3	1
во всем его	1	1
том что перед	1	1
сама по себе	1	2
что они говорят	1	1
учение об эгоцентрической	1	1
шаг за шагом	1	1
своей психологической функции	1	3
на вопрос о	1	2
зрения нашей гипотезы	1	1
потому что его	1	1
в последнее время	2	4
том что в	2	2
если бы мы	1	2
к действительности и	1	1
с точки зрения	21	18
по сути дела	1	1
возникает тогда когда	1	1
мы уже говорили	1	3
существует не только	1	1
точки зрения того	1	1
мы не можем	3	3
мышления как она	1	1
в этом смысле	1	2
что она не	1	1
от социальной речи	5	3
после того как	1	1
развития детской речи	1	1
к мысли взрослого	1	1
в сущности говоря	2	1
пользу того что	1	1
речи таким образом	2	1
и речи в	2	1
если мы обратимся	1	1
тогда когда ребенок	1	1
что в этом	2	1
речь таким образом	2	1
с психологической стороны	1	1
в силу этого	1	1
что он не	1	2
совершенно особую функцию	1	1
речи но сама	1	1
как эгоцентрическая речь	1	1
все что мы	3	4
отношение между мышлением	1	4
зрения того что	1	1
случайна что она	1	1
только в том	1	1
друг на друга	1	1
речи в которой	2	1
по своей природе	4	1
только на то	1	1
в самом простом	2	1
том и заключается	1	1
не может ни	1	1
то же самое	5	2
к этой проблеме	1	1
связь между словом	4	1
говорит по этому	1	1
между ребенком и	1	1
имеет в виду	3	1
установление того факта	1	1
эгоцентрической речи в	8	1
подобно тому как	1	2
что связь между	1	2
мы обратимся к	1	1
по этому поводу	3	3
во всей их	1	1
не может быть	4	6
современной психологии в	1	1
самом же деле	1	1
по ту сторону	1	2
развития с точки	1	1
в целом и	1	1
само по себе	1	2
того чтобы показать	1	1
состоит в том	3	3
и онтогенетического развития	1	1
привело нас к	2	1
остается в силе	1	1
в учении о	6	4
не является побочным	1	1
речи не может	1	1
от внешней речи	3	3
как это делают	1	1
заключается в том	4	7
прийти к выводу	1	1
что с точки	1	1
же самое что	2	2
только тогда когда	1	2
по нашему мнению	1	1
и тем самым	4	1
я не хочу	1	1
точки зрения психологической	1	1
в развитии мышления	2	4
из этих двух	1	1
речи мы можем	2	1
не удивительно поэтому	1	4
в целом но	1	2
внутренней речи и	4	1
и только что	1	1
но мы должны	2	1
почти недоступной для	1	1
