2gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_2gram
невозможно без	2	2
из них	4	4
наблюдаем в	1	1
возрасте и	1	4
и слова	1	1
с другом	7	5
развитие является	1	1
в области	4	7
синкретических образов	2	2
к ложному	1	1
различные генетические	1	1
у ребенка	13	19
одного и	6	4
не менее	3	6
еще не	2	4
привести к	2	1
же самое	7	1
но на	1	3
в конце	1	1
возраст является	1	1
процесс абстракции	1	1
взрослыми и	1	1
представляет собой	3	6
эти связи	1	3
экспериментальных условиях	1	3
номинативной функции	2	1
детском мышлении	1	2
помощью которой	1	2
виде как	1	2
как коллективная	1	1
и на	6	6
в ходе	4	1
к другу	1	1
его мышления	1	3
чтобы они	1	1
и понятия	1	1
наших глазах	1	1
вообще не	2	1
и характер	1	2
для того	5	7
говорили в	1	1
факт что	2	5
ступени в	6	2
с образцом	1	1
тому как	2	2
по законам	2	1
с истинным	1	1
в самом	6	3
ожидать что	2	1
по этому	1	3
видит в	1	1
в то	1	4
никогда не	5	4
совершенно различным	1	1
предметы в	3	2
как оно	2	3
связаны с	1	3
так же	11	17
и самый	1	1
без всякого	1	1
себя понятие	1	1
так что	3	2
важную роль	3	1
построении понятия	1	1
сложного процесса	1	1
и том	1	2
ряд отдельных	1	1
не в	4	6
говоря о	2	1
самые различные	1	1
и во	3	2
сомнению что	1	1
принято называть	1	1
же по	2	1
являются как	1	1
а другой	2	1
раз и	1	1
как это	9	7
для ребенка	2	10
нами в	4	2
рисунок понятия	1	1
мышления которая	3	3
развития ребенок	1	1
другими элементами	1	1
слово ребенок	1	1
аналогию между	1	1
для этого	1	2
и т.д	2	5
и тому	5	1
ребенка для	1	1
которую мы	1	5
чтобы подойти	1	1
как бы	7	10
в процессе	27	27
затруднением в	1	1
и развития	6	1
и структурном	1	1
в глаза	1	1
употребление слова	1	3
чрезвычайно важную	4	1
выводу что	2	4
на один	4	1
а с	2	3
отношение общего	1	1
уже по	1	2
же что	1	1
истинного понятия	1	1
помощью знака	1	1
форме и	1	1
к исследованию	1	1
данной ступени	2	2
по внешнему	2	5
мы можем	5	7
понятий мы	2	4
имеет место	1	3
называем его	1	1
от его	1	1
и постепенно	1	1
приводящие к	1	1
мышлением ребенка	2	1
не совершается	3	1
этой точки	4	2
не подлежит	3	1
проблеме образования	1	1
форме в	1	1
в целом	11	13
что не	1	1
служить средством	1	1
что эти	2	3
а не	7	1
собой не	2	1
здесь ребенок	1	1
значит что	2	4
полового созревания	1	2
если мы	10	3
время как	1	4
комплекса к	1	1
с внешней	1	1
каким образом	1	1
одним из	2	5
и делает	1	1
данное слово	2	1
средства образования	1	3
развития не	2	1
основой для	2	1
понятий носит	1	1
более высоким	1	1
что обобщение	1	1
в один	3	2
остается еще	1	1
ведет к	1	1
высшей степени	2	6
из авторов	1	1
по своей	6	7
могли бы	9	11
детском возрасте	2	2
мы говорили	3	4
если в	1	3
показывает исследование	1	2
и другое	1	5
что оно	4	4
ребенку и	1	1
он приходит	3	1
является не	4	2
совпадая с	1	1
что самый	1	1
что обе	1	1
по способу	1	3
форм поведения	1	3
все основные	2	1
принять во	1	1
ребенок в	1	1
предметов на	1	2
ребенок переходит	1	1
характер и	1	1
не станем	1	4
человека и	1	5
и их	1	3
столь же	3	7
случае в	1	1
вопрос о	1	1
и процессы	1	2
понятий которые	4	1
в которой	3	1
одной и	5	2
развитии детского	9	1
второй ступени	1	2
говорили что	1	2
связей которые	1	1
же образом	1	1
том числе	2	1
но они	2	2
что они	14	10
понятий таким	3	2
должен быть	1	1
не возникает	1	1
новой формы	1	1
чисто словесного	1	1
комплекса как	1	1
ребенок находящийся	2	1
по поводу	1	1
понятий а	2	1
а по	1	2
нового понятия	1	1
речи не	2	2
на пути	1	2
как ребенок	3	1
том же	2	1
на предмет	2	1
в сущности	4	1
истинным понятием	1	2
понятие или	1	1
речи ребенка	1	4
более и	2	1
и здесь	2	2
в живом	1	3
какой степени	2	4
различные предметы	2	1
к правильному	3	1
самого начала	1	6
экспериментальное исследование	2	3
которым оно	1	1
понятия а	3	2
при этом	12	5
того что	10	10
в форме	1	1
но что	3	1
у него	2	1
что иное	1	1
в этих	3	2
долгое время	1	1
развития слова	2	1
только по	1	1
мышления ребенка	4	7
вступает в	1	2
пути развития	5	3
выступают с	1	1
по смежности	1	1
нисколько не	2	1
входит в	2	5
виде ребенок	1	1
в слове	2	1
то ни	1	1
что это	2	5
этой области	2	1
друг к	1	1
и часто	1	1
с которым	2	1
направления внимания	1	1
вытекает из	1	2
нашего языка	1	1
вся разница	1	2
отдельными элементами	1	3
в собственном	7	6
исследований что	1	2
слова и	5	6
даже в	2	1
виде а	1	1
оказывается достаточным	1	2
от взрослых	2	2
целому ряду	1	1
мы имеем	2	4
конкретные предметы	1	2
это понятие	1	1
что при	2	1
так и	5	5
это очевидно	1	1
существующих между	1	1
применение понятия	1	1
действии и	1	1
тем самым	7	2
но как	2	3
исследования в	2	1
а отнюдь	1	1
связи в	1	1
что связи	1	1
слов ребенка	1	2
условиях ребенок	1	1
ребенок приходит	2	1
бы то	1	1
в методическом	1	1
нашего эксперимента	1	1
в высшей	2	6
если бы	5	5
гласящее что	1	1
к которому	3	3
обозначаемой им	1	1
натуральную форму	1	1
что перед	1	4
в так	1	1
учит нас	3	1
слов развиваются	3	1
как раз	1	1
развития с	3	1
нового по	1	1
интеллектуальном развитии	1	1
что понятие	4	4
знака или	1	2
что она	1	5
никакому сомнению	2	1
и практическом	1	2
всеми признаками	1	1
и что	8	10
функциональном значении	2	2
детского слова	1	2
которое мы	2	1
предметов то	1	2
старое представление	1	1
с обозначаемой	1	1
видим таким	4	1
он начинает	1	1
понятие как	1	2
место в	2	2
на одном	2	1
что все	3	1
между этими	2	1
развития поведения	2	2
свое название	1	1
сказать что	6	4
предметов в	2	3
функции в	1	2
вместе с	8	14
виде в	2	2
составные части	3	1
относятся к	2	2
является то	1	7
понятие с	1	2
мы имели	5	4
им предметов	1	1
приводит к	3	4
чем он	1	1
опыта ребенка	3	2
моментов в	1	2
ребенок на	2	1
с помощью	31	42
в представлении	1	1
деле как	1	1
из общего	1	1
однако не	1	1
опираться на	1	1
так чтобы	1	1
средством для	1	1
решения этой	1	1
психологическую основу	1	1
являются для	1	1
процессе решения	1	2
относится к	1	1
известно что	1	1
то в	1	3
и его	5	2
отдельных предметов	1	7
развития в	6	2
с таким	3	1
с достаточной	1	1
характерную черту	1	1
они могут	2	1
вопросу о	1	1
в школьном	5	1
умственный рисунок	1	2
не на	1	1
участвуют все	1	1
формы являются	1	1
только один	1	1
момента в	2	2
и конкретных	1	1
предметов а	1	1
признаков в	1	2
детской речи	2	6
мышление подростка	1	2
для обозначения	1	2
говорит об	1	2
одном и	1	1
конкретных предметов	9	9
других признаков	1	1
в частности	5	4
внимание что	1	1
на этой	1	5
эту же	2	1
и даже	1	1
может не	2	1
они относятся	1	1
и тем	8	1
во внимание	1	1
только в	10	10
в смысле	4	4
и значение	1	1
мышления то	1	2
образования которые	1	1
речевое общение	1	3
мышления для	1	1
не могли	1	3
этим именем	4	1
т.е в	1	1
вправе рассматривать	1	1
ряд слов	1	1
как в	5	9
мы уже	5	5
больше того	1	1
всеми остальными	1	2
ребенком и	3	3
задолго до	1	2
коллективная фотография	1	1
комплекс по	1	1
слов как	1	1
ступени своего	1	1
всего процесса	1	5
значения слова	8	2
могут иметь	1	1
как уже	4	6
внешнее сходство	2	1
понятия на	2	1
совершенно ясно	1	2
развития детских	5	1
случае не	2	1
это противоречие	1	2
общего и	1	1
его основе	1	3
признаков их	1	1
не видит	1	1
между различными	3	1
в себе	10	2
ребенком в	3	1
испытуемого в	1	1
к тому	6	4
и взрослыми	1	1
понятие не	1	2
что вся	1	1
ребенок с	1	1
комплекс не	1	3
у шимпанзе	1	3
развития детской	2	1
основе их	3	4
интересующей нас	4	2
первый план	4	2
сравнительно поздно	1	1
имеем дело	1	2
в основных	1	1
они совпадают	1	1
общую группу	1	1
частному и	2	1
по образному	1	1
нам думается	1	1
со взрослыми	2	3
всех остальных	2	1
которые мы	3	1
конкретный предмет	2	1
не свободно	1	3
мышлении ребенка	6	7
и является	3	1
целый ряд	5	1
с ним	1	4
трехлетнего ребенка	1	3
совершенно другим	2	1
и которая	2	1
понятий у	2	5
складывается из	1	1
тому что	4	2
наблюдения над	1	1
нового предмета	1	1
слово и	2	1
тех форм	1	1
и более	7	1
одному и	4	1
понятий с	5	1
ребенка как	2	3
является в	3	3
встречаются в	2	1
ребенка мы	3	2
подробно на	1	1
всеми другими	1	1
которые в	4	3
переходном возрасте	3	9
в сложном	1	1
на одной	2	1
целом мы	2	2
частного к	2	1
что одно	1	1
эти предметы	1	1
операций и	1	1
потому что	12	6
друг друга	4	4
ему в	1	1
подойти к	1	1
на том	4	3
развиваются в	1	1
возникает в	4	1
мышлении и	2	1
и то	10	2
что к	1	1
по отношению	1	3
этом отношении	7	3
все время	4	2
виду понятия	1	1
не просто	2	1
так как	10	12
им из	1	1
доказать что	1	1
ключ к	4	1
нужно чтобы	1	1
развития ребенка	7	1
вопрос в	1	1
характеру детского	1	1
развития его	3	1
этого факта	1	1
на этом	3	3
не могут	3	4
как показывает	2	2
в понятиях	15	13
оба эти	1	3
представить себе	2	1
до самого	1	1
и отношения	2	2
значением слова	3	3
этой стадии	1	5
авторы склонны	1	1
понятий как	2	1
и с	4	1
понятия или	1	1
понятий возникающих	2	1
в него	2	3
процесс построения	1	1
мышления как	2	1
также и	2	1
этот момент	1	2
понятием и	1	1
с другой	12	6
данного продукта	1	1
не совпадают	5	1
в другое	1	1
мы показали	1	1
в чем	3	2
было бы	8	10
понятий по	2	1
переходного возраста	1	3
человеческого интеллекта	3	1
он выступает	1	1
тому или	2	2
дело с	1	3
выше что	3	1
понятие является	1	2
связей и	3	1
основные закономерности	1	1
у нас	1	1
именно в	3	5
приходим к	1	1
связей между	1	2
речи взрослых	1	5
мы не	1	9
понятиях к	1	1
знак равенства	1	1
по одному	3	1
фаза в	1	1
подростка в	1	1
здесь мы	2	2
к образованию	2	8
развития и	3	1
этом же	1	1
генетическое значение	1	1
этот признак	1	2
у подростка	1	1
переход от	2	3
с одной	9	5
забывая что	1	1
точно так	3	1
искусственных условиях	1	1
нет никаких	1	4
том как	1	1
для себя	1	1
но по	1	2
на него	1	1
не развивает	1	1
до того	1	1
не отличается	1	1
же как	6	6
настоящей главы	1	2
собой и	2	1
более сложного	1	1
в детском	4	4
шимпанзе в	1	1
как наиболее	2	1
этого слова	11	4
все это	1	6
состоит в	4	3
в качестве	21	12
одного этого	1	1
находится в	1	2
метод исследования	1	1
же самую	3	1
подлежит никакому	2	1
мы будем	2	2
развитии ребенка	2	4
и слово	1	3
от ряда	1	1
это предположение	4	1
образному выражению	1	1
предпосылкой для	1	1
качестве средства	2	4
этом смысле	8	2
указывает что	1	1
в какой	3	4
нас не	1	1
данными относительно	1	1
предмета к	1	1
самого ребенка	1	1
фазой в	1	1
в себя	1	3
только что	4	2
в такой	1	1
выражению вернера	1	1
но этот	1	1
от общего	1	1
к абстрактному	1	1
в комплекс	6	4
и взрослого	2	10
характер что	1	2
которой он	1	1
причинной связи	1	1
те формы	1	1
именно с	1	1
что он	6	6
данном случае	2	1
речевого развития	1	2
группы предметов	2	4
ничего принципиально	1	1
прямым продолжением	1	1
по сравнению	4	4
связанное с	1	2
что и	9	10
высших форм	1	5
уже не	1	2
примитивных ступенях	1	1
в силу	6	6
взрослого человека	8	10
по совершенно	1	1
мы также	1	1
представление о	1	1
предметов и	2	4
школьном возрасте	5	1
с другими	1	2
нельзя принять	1	1
и по	1	5
что процесс	2	2
приводит нас	3	3
в отличие	2	6
интеллектуального развития	1	1
вывод нашего	1	1
ступени которая	1	1
мышления в	16	17
в нашей	2	2
и частного	1	2
каждой возрастной	1	2
в ней	2	1
внимание на	3	2
фазе своего	1	1
играют чрезвычайно	3	1
становится возможным	4	2
мышления мы	5	3
тому чтобы	1	1
мог бы	1	4
того же	9	6
понятия развиваются	1	2
ту же	2	1
как понятие	1	1
это означает	2	1
мышления от	2	3
в понятии	1	5
знак понятия	1	1
интеллектуальной операции	1	1
но все	1	2
мы увидим	1	4
в генетическом	1	4
задачи стоящей	1	1
внешнему виду	2	5
должны сказать	1	1
в этот	1	1
ассоциативном комплексе	1	1
в экспериментальном	2	4
и синтеза	1	1
экспериментальном исследовании	1	1
в связи	3	6
в экспериментальных	2	4
когда они	1	1
мышление в	4	3
речи и	1	8
в область	1	1
эпоху в	1	1
из основных	4	3
понятие и	2	2
этих случаях	1	1
господствующей формой	1	1
общего с	1	1
психологическую природу	1	1
и к	5	5
от этих	1	2
процесса образования	6	14
независимо от	1	4
эти опыты	1	1
то мы	1	1
с более	2	1
в другой	2	1
мы наблюдаем	2	1
они имеют	1	2
в одинаковых	1	1
обнаруживают себя	1	1
находит свое	2	2
не поднимаются	1	1
слова являются	1	1
не как	1	3
действительности и	1	1
в каком	2	2
из сопоставления	1	1
не появляется	1	2
к основному	1	1
имеет в	1	1
по которым	1	1
с признанием	2	1
направления и	1	1
в свою	2	3
тот факт	1	5
положение к	1	1
других связей	1	1
возможным только	2	1
для образования	3	3
процессе мышления	1	1
от мышления	2	3
та же	1	1
или понятие	2	1
же точно	1	3
ни в	3	9
иметь ничего	1	1
к одному	6	5
что в	19	17
конкретного к	1	1
правильнее сказать	1	1
для объяснения	2	1
что их	1	1
в своей	7	2
но если	1	1
в основе	17	16
со словом	2	1
мы пытались	2	1
процессе развития	2	1
зависимости от	2	6
показал что	1	3
эти три	1	1
том отношении	1	1
ребенок не	2	9
указать на	1	1
комплекса от	1	1
бы мы	1	1
процесса как	1	2
помощью которого	2	2
основе понятия	1	3
форму комплексного	1	1
комплексное мышление	8	3
с целым	1	2
наших исследований	1	1
это положение	5	2
жизни ребенка	1	4
общих слов	1	1
только не	5	1
всеми своими	1	1
же самого	2	1
на деле	3	3
в основу	2	4
не может	6	6
следующим образом	3	1
является центральным	1	1
между отдельными	3	5
мы видели	6	6
такого рода	6	2
ребенка здесь	1	1
окружающих его	1	2
только у	1	1
высшую ступень	2	1
является конечно	1	1
о том	5	5
между тем	9	3
и определение	1	1
знания в	1	1
то обстоятельство	3	3
в виду	3	1
на то	5	4
ребенка к	3	2
процессов не	1	3
которая не	1	4
процесс определения	1	1
мы и	2	2
быть не	1	1
часто не	1	2
каждый предмет	1	1
главным образом	1	2
может быть	12	13
мышлению в	3	1
ранних ступенях	2	1
ничто не	1	1
уже говорили	2	5
отдельных элементов	3	3
факте что	1	1
фактические связи	1	2
совпадают в	2	1
связанной с	1	1
в тех	1	2
с тем	6	16
помощью речи	2	2
который в	1	3
результате мышления	3	1
двумя предметами	1	1
авторы как	1	1
типа и	1	1
линии развития	1	1
во многих	2	1
важный в	1	1
равным образом	1	2
увидим что	5	1
вслед за	2	3
взрослых а	1	1
отличие от	2	6
на которых	1	2
его к	4	3
понятий так	1	3
ребенок и	3	1
для них	1	1
на которые	1	2
и других	3	2
внешней стороны	1	1
по данным	1	1
значения для	1	1
тем как	3	1
вскрыть в	1	1
в таком	2	2
устанавливаемые в	1	1
нас к	3	2
ребенка на	2	3
в следующем	2	2
показывает что	2	8
при решении	1	2
функции слова	1	1
значение слова	7	4
всякий раз	1	2
за этой	1	2
понятий то	2	1
того чтобы	7	8
и при	4	1
с ними	1	3
взрослого в	3	1
в этой	3	5
само по	1	2
высокой ступени	1	1
всяком случае	3	4
и затем	1	1
понятий не	3	2
положение что	1	1
во всяком	4	4
который он	1	1
понятий и	9	7
экспериментальном анализе	1	1
понятий оказывается	1	1
в плане	1	2
не только	15	6
он не	1	4
в основном	1	6
говорит он	5	4
понятия маленькое	1	1
тем же	4	4
области практического	1	1
и взрослый	6	3
слова в	9	2
к функциональному	1	1
название с	1	1
между ними	4	3
с той	2	2
психологических функций	1	1
оно является	1	3
что вместе	1	1
связей это	1	2
высших психологических	1	1
и становится	1	1
понятий чем	1	1
таким же	2	2
в животном	1	6
одной стороны	9	5
раньше чем	5	2
бы не	1	1
с процессом	1	1
своего возникновения	1	1
и для	4	2
что только	1	1
мышления именно	1	1
мы в	2	2
вообще и	1	1
обстоятельство что	3	3
функциональном и	1	2
ступени развития	2	5
по пути	2	4
ним но	1	1
по себе	1	7
становится для	1	1
интеллекта и	1	1
не столько	1	4
и конец	1	1
объективной связи	1	1
самый процесс	1	2
в условиях	3	1
а в	2	4
ли может	1	1
одним и	3	2
эти формы	1	2
элементами входящими	1	2
выработанного понятия	1	1
остановиться на	2	3
это свойственно	1	1
этот способ	1	1
на которой	1	1
фазу в	1	2
к заданному	1	4
от друга	1	1
была разработана	1	1
с которыми	1	3
с несомненностью	1	3
к построению	2	1
и мышление	3	2
комплексного мышления	33	21
понятиями взрослого	1	1
представлений и	3	1
совпадают с	1	4
числе и	2	1
нуждается в	1	1
что с	4	4
вывод к	1	1
процесс образования	12	12
образовании понятий	5	5
включающий в	1	1
