2gram	Losev_ProblemaSimvolaiRealistich_partition_part1_wordlist_2gram	Losev_ProblemaSimvolaiRealistich_partition_part4_wordlist_2gram
у гоголя	1	1
обозначающего и	1	1
имеем дело	3	1
этот последний	2	2
но даже	4	1
действительности поэтому	1	1
этот же	1	1
взывает к	1	1
менее близких	1	1
которые мы	1	1
и является	3	7
и этого	1	2
в году	1	1
с ним	4	3
заметим что	3	1
тому что	1	4
частностей и	1	1
только с	1	1
с одним	1	1
в математике	4	2
конструкций сознания	1	1
не мешает	3	2
вплоть до	3	1
которые в	1	2
есть уже	1	1
или вернее	2	3
теории символа	1	7
в ряд	3	2
то менее	1	1
с переходом	1	1
нем и	1	1
все такого	2	1
она является	2	2
с теорией	1	1
потому что	15	16
друг друга	2	1
сам гоголь	1	1
что для	1	2
только и	5	3
на том	1	4
что к	2	2
и то	2	6
всех этих	6	7
в россии	1	1
xix и	1	2
все время	2	2
математике и	1	1
себе полный	1	1
в бесконечные	5	1
не просто	16	23
все они	3	1
так как	5	11
структуры символа	1	1
если символ	1	4
как будто	11	3
природы которая	1	1
не могут	1	2
или других	2	1
на свою	1	1
символа это	1	1
смысл и	1	3
выражена в	1	1
в известной	1	1
думать что	1	1
что под	1	1
тут однако	1	2
даже трудно	1	1
только ради	1	1
из себя	2	1
все указанные	1	1
функций в	2	1
не признает	1	1
и с	7	2
символа тщательно	1	1
и нераздельное	1	2
между внешним	1	1
под влиянием	1	1
это в	1	1
и всякий	1	1
чтобы оно	1	2
тут же	3	1
также и	13	11
символ ясно	1	1
отношений между	1	1
предмет и	1	1
с другой	7	3
в художественном	4	1
самое время	2	4
дело не	3	1
в чем	2	3
было бы	14	8
в случае	1	3
выше в	1	1
функцию действительности	1	1
мы хорошо	1	1
а его	2	1
всем этом	1	2
но ясно	1	1
предмета и	1	2
не очень	2	2
о каких	2	1
у нас	14	14
к своему	2	1
именно в	7	4
живого существа	2	1
ясно и	2	2
себе но	1	3
мы не	7	2
по одному	2	1
бесчисленного количества	1	1
этот медный	1	1
мировой революции	1	2
дело со	1	1
этом же	1	1
только цели	1	1
познания и	1	1
гораздо более	1	2
миф о	1	1
точно так	3	4
быть и	1	3
нечто целое	3	1
символом в	1	2
тут перед	2	1
том как	2	2
для себя	2	3
но по	2	1
разные другие	2	1
же как	1	2
очень много	2	3
все это	9	7
не чем	2	1
в качестве	10	2
тоже являются	5	1
в стихотворении	2	1
в сознании	3	5
находится в	1	1
мы будем	1	2
не так	3	1
ее нет	1	1
то ясно	1	1
других отношениях	1	1
единое и	1	2
своей собственной	1	1
совершенно не	3	6
этом смысле	3	6
есть символ	11	14
этот термин	1	4
в человеческом	2	1
нас не	1	2
и если	5	6
вещь есть	2	1
из нее	1	1
нас еще	1	1
только что	2	2
в такой	1	1
бесконечным числом	1	2
и отдельные	1	1
символа то	1	2
мы приведем	1	1
а это	3	2
обработке и	2	1
что он	8	7
данном случае	5	8
есть просто	1	1
символ как	2	3
не говорит	1	1
разложения в	4	1
первую очередь	1	1
уже не	5	3
заходящее солнце	1	1
в силу	1	1
он в	1	2
известного рода	5	3
в степи	1	1
вещами и	1	1
таковы например	1	2
хотя бы	7	3
символ с	1	3
нас о	1	2
в настоящее	1	3
с другими	3	2
здесь как	4	1
человеческого познания	1	1
несет с	1	2
но зато	1	1
со мной	1	1
единичного и	2	3
логики и	1	2
есть ни	2	5
и искусстве	1	3
его обозначает	1	1
в нашей	1	1
внимание на	1	1
быть символом	1	2
разберемся в	1	1
нечто символическое	1	1
мог бы	1	1
сам по	6	7
того же	2	3
на себя	1	2
к ней	2	1
как ее	1	1
в существование	1	2
в понятии	2	2
поскольку во	1	2
или другим	1	3
тоже весьма	1	1
в романе	1	1
но все	3	3
стороны однако	4	1
должны сказать	2	2
единичных проявлений	1	1
ведь это	1	2
в связи	3	4
для которых	1	1
дальше поэтому	1	1
этих единичностей	1	1
является у	1	1
существует только	1	1
что ему	1	1
известном смысле	1	1
общего с	2	8
мысли о	1	1
ни один	1	1
и к	3	1
символ а	3	1
в наших	1	1
как о	3	1
нас выше	3	2
глубоко и	3	1
вполне реально	1	1
то мы	2	1
и отражение	1	1
кроме символа	1	1
за пределы	2	6
есть нечто	9	11
всех случаях	1	1
отражение в	1	1
не как	1	2
действительности и	5	5
в каком	6	3
никак не	4	4
логике но	1	1
круга и	1	3
для конструирования	1	1
не будучи	1	1
этой ступени	1	1
нами символ	1	1
является только	2	1
наоборот только	1	1
или понятие	1	2
ни в	17	7
время уже	1	1
необходимо сказать	3	2
что в	3	12
ивана карамазова	1	1
за ним	2	1
в своей	4	8
не указывает	1	1
входить в	1	1
но если	6	2
в основе	1	1
буквальном смысле	2	3
обратить внимание	1	3
которыми мы	1	1
которые как	3	1
в буквальном	3	3
или менее	2	3
есть тоже	2	1
бы мы	1	3
поскольку однако	1	1
единства и	1	1
кажется что	2	1
только не	4	3
подпадающего под	1	1
данную вещь	1	1
и весь	3	4
же необходимо	1	1
не то	2	2
нечто иное	2	2
не может	5	8
здесь будет	1	1
внешним и	1	1
но который	1	1
того или	3	2
в третьем	1	1
такого рода	7	7
чувственное ощущение	1	1
в логике	1	1
все прочие	1	2
образ и	2	1
самих вещей	1	1
это время	1	1
не существует	5	6
разного рода	1	6
о том	5	11
и начала	2	2
в виду	6	6
это именно	1	1
самой же	2	2
на то	1	8
эта общность	1	1
и представления	1	1
которая не	3	1
мы и	1	4
от всякой	2	1
и нечто	1	1
уже об	1	1
может быть	9	14
другом случае	2	1
и можно	5	1
разница между	1	2
объективной действительности	1	3
однако едва	1	1
кто-нибудь станет	1	1
была бы	2	1
с тем	4	5
который в	1	1
определенному закону	2	1
не сам	2	1
эти два	1	1
для них	2	2
художественный образ	6	9
в таком	6	9
ни одна	2	1
символа вообще	1	1
анализа в	1	1
романе о	1	1
не будем	2	2
не было	3	4
но ведь	1	3
бесчисленное количество	1	1
того чтобы	2	9
и при	1	2
такая ее	1	1
в этой	4	10
всяком случае	4	3
вообще это	1	1
от нас	2	3
зачем же	1	1
во всяком	8	7
и вообще	6	4
иное чем	2	1
не говоря	3	4
вместе со	1	1
здравого смысла	1	1
если же	1	1
есть своя	1	1
и уж	2	2
не только	24	17
однако здесь	1	3
он не	2	3
что даже	1	1
и существует	1	1
начала и	1	1
тем же	1	1
тем больше	3	1
в пределах	2	1
нас и	1	1
символ не	1	1
в самый	1	1
нам о	1	2
достаточно глубоко	1	1
тем беднее	1	1
имеющих ничего	1	1
утверждать что	1	1
и символ	4	3
бы не	1	1
самое мы	1	1
для изображения	1	1
их объединение	1	1
нераздельное целое	5	1
и для	4	4
это только	1	2
мы в	1	3
вообще и	1	4
символы в	5	2
действительность но	1	1
по себе	11	15
понятие символа	1	17
даже и	13	8
ни одного	1	1
разнообразие и	1	1
или вообще	1	2
всего символ	1	1
в условиях	3	1
ни просто	1	1
а в	4	4
в каждом	1	1
по преимуществу	2	2
беднее по	1	1
в одно	6	4
по адресу	1	1
нужно считать	1	1
этот художественный	1	1
весьма интенсивный	1	1
разнообразных символов	1	1
им в	1	1
есть тот	1	2
сказать потому	1	1
и только	4	4
много разных	2	2
только вполне	1	1
это будет	2	1
хотя в	1	3
что большинство	1	1
менее он	1	1
есть закон	1	1
для всех	3	1
мы должны	3	5
и до	1	2
сознания однако	1	1
не сказано	1	1
есть принцип	1	2
настолько глубоко	1	1
смысле слова	15	7
и возможность	2	1
они являются	1	1
и как	3	6
иной раз	1	1
именно к	1	1
мы вовсе	1	2
об его	2	3
ни об	1	1
точки зрения	14	3
же романе	1	2
самой настоящей	1	2
говорят математики	1	1
но и	14	9
но есть	1	2
в ее	5	3
до сих	1	3
начала xx	1	2
есть символы	1	1
не знает	1	1
остановимся на	2	1
том чтобы	2	1
но именно	2	3
или как	1	3
себя в	2	1
быть даже	1	2
до последней	1	1
только для	3	3
на самом	5	6
развернутом виде	1	1
перестанет быть	1	2
функции действительности	1	1
больше по	1	2
говорить о	2	6
крайней мере	6	2
в этом	9	19
в конкретной	2	1
какой-нибудь действительности	1	1
что мы	3	13
мы ни	2	1
между собою	2	7
оказывается что	1	2
из этих	1	2
круга есть	1	1
как именно	2	2
символ именно	1	1
виду и	1	2
нам в	1	1
есть какая-нибудь	1	1
заключается в	2	1
только на	2	4
первобытного мышления	1	1
непрерывного становления	1	1
не будет	2	2
xix века	2	1
не нужно	1	3
термина символ	1	2
здесь прежде	1	1
ту или	1	1
есть отражение	5	2
этих образов	2	1
символ мы	1	1
себе все	2	2
в математическом	1	1
мы начинаем	1	1
символ является	2	3
можно сказать	5	5
бесконечное количество	4	4
и единичностей	1	1
даже больше	1	1
медный всадник	4	1
в нем	5	13
во время	1	1
в других	2	5
далек от	1	1
вещи которая	1	1
во всех	4	7
чем оно	2	2
он был	3	1
поскольку они	3	1
или по	2	1
слова то	2	1
а без	1	1
конструкция есть	1	1
не раз	2	1
в это	2	2
этого никак	1	1
объективного мира	2	3
между прочим	3	2
художественного произведения	1	1
никак нельзя	1	3
моменты в	1	1
единый и	1	1
символа отсюда	1	1
тот кто	1	2
или например	1	1
в вечном	4	1
образность в	1	2
или в	5	4
учение о	3	3
символа мы	3	7
в развернутом	1	1
у гёте	1	4
и сам	1	1
идеи и	1	1
явлений и	3	1
конце концов	1	4
на каком-нибудь	1	1
порождающим принципом	1	1
а именно	2	12
или иных	3	2
том что	12	12
всякая вещь	2	1
указания на	1	1
о котором	1	1
однако и	1	3
чем же	3	2
определенного рода	1	2
его общность	1	1
как таковой	1	1
отдавать себе	2	1
всякое отражение	1	2
структурно-семантических категорий	9	1
но все-таки	1	2
однако это	2	3
тем оно	2	1
ни на	3	4
чем более	1	1
всегда есть	4	6
указание на	1	4
а также	6	4
символ или	2	2
интенсивный символ	1	1
от одной	1	1
меньше всего	3	2
без всякой	2	2
тип и	1	1
