2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part3_wordlist_2gram	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part1_wordlist_2gram
с достоевским	1	1
тем что	3	2
было замкнуто	1	1
уже в	5	2
чтобы убедиться	1	1
в жизни	6	8
это и	9	1
в плане	5	1
во внешних	1	1
не только	13	4
с какой-то	1	1
он не	4	3
эта способность	1	1
его жизнь	2	1
что даже	1	1
смысле этого	1	2
xviii века	1	3
но у	2	1
наконец в	2	2
все эти	8	9
внутреннего человека	1	1
и идеи	1	4
вот что	2	2
в истории	2	3
как уже	1	1
творчества так	1	1
и несовместимых	1	1
рядом с	13	1
в литературе	3	5
и потому	3	5
есть и	1	2
тенденция к	1	1
собою в	1	2
в их	3	2
с самого	2	3
здесь конечно	1	4
особого типа	1	1
одного произведения	1	1
представления о	1	2
из самых	1	2
конечно эта	1	1
мира и	7	2
как определенный	1	1
основе этого	1	1
в себе	5	5
между ними	2	2
в пространстве	3	1
и он	1	1
особенно резко	1	1
на его	2	3
как на	2	1
личности в	4	1
бы мир	1	1
с их	5	2
впервые в	1	2
самое построение	1	1
как у	2	5
таким же	2	1
человека по	2	1
один миг	1	1
в эту	1	3
достоевского имеют	1	1
перед нами	4	5
из них	2	4
бы уже	2	1
ничем не	1	1
и для	3	4
творчества достоевского	7	10
в платоновском	1	2
в осуществлении	1	1
не вызывает	1	1
в области	3	3
особенности этого	1	5
и уже	3	2
вполне понятно	1	1
для достоевского	6	3
авторской позиции	3	2
подчеркнуть что	1	3
не менее	1	3
еще не	5	5
знает что	1	1
в году	1	1
на первом	1	1
он сам	3	4
перейти к	1	2
с ним	6	2
мир но	1	1
этих романах	1	1
по типу	1	1
к его	1	1
же самое	1	1
но на	1	1
в условиях	2	4
в конце	5	3
достоевского по	2	1
к той	2	1
все еще	1	3
а в	7	2
и этим	2	1
полемизирует с	1	1
тех или	1	1
всего в	1	1
и более	1	2
и художественно	1	1
видеть и	1	1
только с	2	1
в каждом	8	4
нужно сказать	1	2
и тогда	1	1
достоевского является	1	1
нам важно	1	1
одному и	1	2
с самим	1	5
говорит достоевский	1	1
можно даже	1	1
это главное	1	1
братья карамазовы	1	1
в своем	8	1
романа но	2	1
основные особенности	1	2
самому и	1	1
ни был	1	1
на которой	1	1
но с	1	1
в вечности	1	1
люди и	1	2
и на	10	18
должны перейти	1	1
диалог и	1	1
своему существу	1	1
к другу	1	1
достоевского в	19	3
по крайней	2	1
достоевский был	4	4
них в	1	2
нем и	1	1
есть его	1	1
для того	2	1
как и	8	11
человека его	1	1
вступают в	1	2
потому что	12	5
не его	3	1
и всех	1	1
друг друга	3	1
конечно и	4	4
что для	2	1
взаимное игнорирование	1	1
в самом	8	2
это последнее	1	1
же время	7	5
может сосредоточиться	1	1
в то	10	5
или иным	1	1
поэтому в	2	1
по отношению	11	2
никогда не	5	2
и то	1	1
этом отношении	5	1
в россии	1	1
что главное	1	1
достоевского было	3	1
достоевского но	8	1
всех этих	3	1
и в	23	53
все время	1	1
в последних	1	1
в мире	7	5
человека он	1	1
и самый	1	5
так что	1	1
с большей	1	1
записок из	3	1
них нет	1	1
все они	1	1
так как	7	7
значение в	1	4
но не	8	5
особенности творчества	1	1
не в	6	2
как будто	3	2
даже не	1	1
времени была	1	1
полифонического романа	17	1
в полном	1	1
творчестве достоевского	5	5
есть в	3	3
зрения и	2	1
и обнаженной	1	4
самостоятельных и	2	1
мы должны	2	4
не была	1	1
мы сказали	1	1
конечно тоже	1	1
и во	2	4
по существу	4	5
из величайших	1	3
бы он	1	1
же по	2	1
и до	1	5
образа героя	3	1
отдельные моменты	1	1
до самого	1	1
как она	1	1
макара долгорукого	1	1
с этим	1	2
словом и	1	1
сохраняя свою	1	1
слове и	1	1
и глубоко	1	1
несколько дальше	1	1
и с	4	6
для испытания	1	1
дело и	1	1
появляются новые	1	1
но это	5	3
и полно	1	1
он остается	2	1
характерно для	1	1
под влиянием	1	1
это в	2	1
не для	1	1
через все	1	2
ее в	1	3
при обычном	1	1
здесь достоевский	1	1
ее и	1	1
конечно не	1	4
является одним	1	1
ведь если	1	2
творчеству достоевского	1	2
ибо все	1	1
для этого	1	1
это не	10	6
и идеологической	1	1
именно на	2	1
слово в	2	2
между людьми	1	3
образом и	1	1
и образ	1	1
с другой	2	2
здесь в	1	10
он все	2	1
знал бы	1	1
сочетание в	1	2
но самый	1	1
и романа	1	1
но он	2	2
и был	3	1
далеко не	1	2
было бы	6	5
как бы	28	14
слышать и	1	1
бы быть	1	1
в процессе	4	1
так это	1	1
теперь мы	1	4
к более	2	1
смешного человека	1	18
на своей	1	1
казалось бы	1	3
и утверждение	1	1
прежде всего	7	15
точки зрения	21	4
по этим	1	1
себе и	3	1
при изображении	1	2
идеи у	1	1
него как	1	1
что именно	2	2
особенности его	5	1
и судеб	1	1
он ни	1	1
мы остановимся	3	2
тем или	1	1
но и	11	7
к своему	1	1
и всюду	1	1
в ее	1	3
литературы в	1	3
именно в	6	2
нет и	1	1
из трех	1	1
над ним	1	1
кризис и	1	1
до сих	2	5
сочетается с	3	3
в последующие	1	2
не знает	1	4
в творчестве	5	8
в зависимости	3	2
достоевского художественно	1	1
в большинстве	2	4
идея здесь	1	2
но именно	4	1
мы не	2	4
чем в	2	1
одной из	1	4
так можно	1	1
и полное	1	1
я бы	1	1
достоевского которые	1	1
у шекспира	1	1
построены по	1	1
жанра ведь	1	1
здесь мы	2	2
этом не	1	1
жизни как	1	4
в результате	4	1
на самом	4	1
именно потому	2	1
или точнее	1	1
и наконец	5	2
по достоевскому	2	1
по нескольку	1	1
в главе	1	1
не к	1	1
всех его	1	1
все элементы	1	1
но эта	4	1
в целом	4	1
к творчеству	1	1
для других	2	2
перестает быть	1	1
построения а	1	1
что не	1	1
некоторых из	1	1
но во	1	1
а не	20	11
говорить о	2	2
с этой	1	1
крайней мере	2	1
все романы	1	1
в этом	25	8
и особый	1	1
построены как	1	1
совсем другой	1	1
превращается в	1	1
время как	1	1
со своей	1	1
человека но	2	1
достоевский не	5	1
об этом	1	1
он дан	1	1
быть и	1	2
со всею	3	1
всему творчеству	1	1
одним из	8	3
его жизни	1	1
и делает	1	1
и художественной	1	1
людей и	1	1
из многочисленных	1	1
достоевского достоевский	2	1
или даже	2	1
здесь с	3	1
автора он	1	1
на него	2	1
но эту	1	1
x мы	1	1
почти все	1	1
а только	1	1
и мира	1	1
обычной то	1	1
одна из	2	7
прямо сказать	1	1
романтического типа	1	1
был очень	1	1
дан в	1	1
и ложь	1	1
из этих	2	1
значение для	1	2
художественной ценности	1	1
бытия и	1	2
этого слова	2	1
этом произведении	1	2
все это	7	8
в качестве	1	1
проникнуть в	1	1
в один	2	2
их в	2	2
в сознании	2	2
и отдельных	1	1
ведет к	1	1
по своей	1	9
могли бы	3	1
его романов	3	1
братьях карамазовых	1	2
он и	5	1
мысли и	2	1
что касается	1	2
его творчестве	2	2
достоевского был	2	1
что я	1	2
типа но	1	1
о нем	11	1
хотя и	1	4
с ее	2	1
но конечно	2	1
стиль и	1	1
время и	1	1
заключается в	2	1
во многом	1	2
и слово	1	1
они не	3	3
мировой литературы	2	3
например в	3	5
правильно понять	1	1
форму и	1	1
у бальзака	2	3
из подполья	11	5
сходятся в	1	1
то же	10	6
и со	1	1
достаточно сравнить	1	2
особый тип	1	2
все большие	1	2
всех разнообразных	1	2
это было	1	3
в двойнике	1	1
его творчества	7	6
героя в	4	1
потому и	1	1
и художественного	1	1
его на	2	1
которые не	1	2
этом смысле	9	1
равно как	1	1
не дает	3	1
значение и	1	2
формы и	1	3
с собою	2	1
в свете	3	1
у достоевского	24	17
во времени	3	1
в себя	3	6
на ее	1	2
более того	3	6
замкнутость и	1	1
в последний	2	1
не сделал	1	1
и их	2	2
мы видим	3	2
его целом	5	1
бы там	1	1
и еще	1	1
в которой	4	2
свою мысль	1	1
личности и	1	1
но при	1	1
можно сказать	2	8
по своим	2	1
ничего не	6	6
авторского голоса	1	1
типа а	2	1
что он	10	4
сценами и	1	1
себе самому	3	6
но они	4	4
человека из	4	1
что они	1	1
в нем	20	10
его художественной	1	1
по сравнению	1	4
заметить что	2	1
во всех	5	12
нового времени	1	8
в дальнейшем	1	7
что и	5	3
один из	2	6
уже не	8	1
они уже	3	1
с точки	15	2
же и	1	1
при всей	1	2
но только	1	1
есть все	1	1
быть только	1	2
к себе	2	6
романов достоевского	12	1
этого термина	1	1
человек и	2	2
уже отмечали	1	2
достоевский находил	1	3
он в	2	2
ивана и	1	1
а для	1	2
достоевского не	11	1
проникновения в	1	1
что было	3	1
не надо	1	1
диалогическому подходу	1	1
в сущности	5	10
было так	1	1
хотя бы	2	2
он несколько	1	1
органическое единство	2	1
европейской литературы	1	4
с ней	1	3
образ героя	4	1
и здесь	3	1
с другими	7	3
обнаженной форме	1	3
здесь как	1	3
самого начала	3	4
выступает и	1	1
и по	2	3
но в	4	5
благодаря этому	2	1
человека в	5	3
всякого рода	1	3
эта тема	1	1
в отличие	2	1
своего рода	1	3
сих пор	2	5
со всем	1	1
если и	1	1
романы достоевского	3	2
конечно что	2	1
конце концов	4	1
это очень	3	4
с идеей	3	1
при этом	3	3
находим у	1	1
или иных	1	1
в форме	6	6
том что	9	5
строго говоря	1	1
у него	6	1
и перед	2	1
в ней	1	7
на свете	1	2
и она	1	1
который создает	1	1
остановимся в	1	1
позиции по	1	1
и тут	1	1
изображал жизнь	1	1
в этих	2	5
такова например	1	1
сам с	1	1
идей в	1	1
именно об	1	1
в котором	2	1
литературную форму	1	1
творчество достоевского	3	2
в момент	1	1
сущности только	2	2
есть на	1	1
не о	1	2
описательная характеристика	1	1
и соответствующие	1	1
к ней	1	1
вступает в	1	1
в стиле	1	1
и могли	1	1
нисколько не	2	1
видим что	1	1
истолковывает как	1	1
и достоевский	3	1
через это	1	1
ни на	2	1
шекспира и	2	1
четко и	1	1
своей художественной	1	1
почти полностью	1	2
в романе	11	1
способность достоевского	2	1
бы дать	1	1
что это	1	2
можно было	3	1
видел и	1	2
говорит о	1	2
и это	5	3
этот роман	1	1
понять и	1	2
и человек	1	1
жизнь в	1	2
и другие	2	9
может служить	1	1
не об	3	1
как художник	1	1
ведь это	2	1
друг к	1	1
от них	1	1
во все	3	5
убедиться в	1	1
видения мира	1	1
но вовсе	1	1
если б	1	7
