2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram
от того	2	1
о том	4	3
меня не	3	1
русских сказках	2	2
см в	1	2
живет в	2	5
лесу на	1	1
отношение к	2	4
месяцев и	1	1
возможно что	2	6
сказки в	1	4
есть ли	1	2
этот мотив	4	5
хотят его	1	1
не сохранила	3	2
или птицу	1	1
на то	3	1
происходит иначе	1	1
показывай а	1	1
в животное	5	3
хозяйка зверей	1	1
большинстве случаев	1	2
случаи когда	2	4
и вебстер	1	1
ей поесть	1	1
материалов по	1	1
имеется в	2	1
есть некоторые	1	2
есть только	3	2
мы и	1	1
и наоборот	2	1
в некоторых	5	5
дочку вынула	1	1
главным образом	2	1
как мы	5	8
эта фигура	2	1
не все	1	6
по мере	1	1
относится к	3	2
известно что	2	2
может быть	14	11
случаях когда	3	1
и его	10	4
в одной	3	3
не можем	1	1
куклу отдала	1	1
на ту	1	1
однако мы	1	1
спроси у	1	1
что как	1	1
его тело	1	1
отдельные случаи	1	1
сказке можно	1	2
вовсе не	4	2
она не	3	4
нашей сказке	1	2
в верованиях	2	1
есть не	1	1
к ним	2	1
его от	2	1
поставить вопрос	2	2
в тех	4	2
по голове	1	1
этого мотива	3	4
пока не	1	1
что герой	2	3
с тем	2	2
на смену	3	4
это показывает	1	1
он приобретает	2	1
в виде	2	2
животное и	3	1
в особом	1	2
по всему	1	1
в отдельности	2	1
сказка называет	1	1
в баню	1	1
здесь не	4	3
как указано	2	2
с родительским	1	1
совпадение между	1	1
так но	1	1
при существовании	2	1
к которой	1	1
купчиха призвала	1	1
между героем	2	1
и связь	1	1
полной ясностью	1	1
и встречается	1	1
на охоте	2	1
по английской	1	1
можно бы	1	1
на которых	1	1
его к	3	1
тот же	1	1
умирая купчиха	1	1
этот материал	2	1
могло быть	1	3
и действительно	3	2
русской сказки	1	1
сказать что	2	3
в гроб	1	1
со стороны	1	3
в этнографии	1	1
д здесь	1	1
одно из	1	1
царстве смерти	1	1
наличие в	1	1
культ предков	2	1
том свете	1	2
в частности	2	5
что здесь	7	6
как говорит	1	1
из ноздрей	1	1
немецкой сказке	2	3
пребывания в	1	7
но конь	1	1
показывает что	10	5
а позже	1	1
на этой	1	1
здесь можно	2	6
не будем	1	3
не было	1	2
дарит коня	1	1
английской терминологии	1	1
и даже	4	2
и очень	1	1
всем мире	1	1
и тем	2	1
нее на	1	1
также имеет	1	1
то это	5	2
с ними	5	3
приведем еще	1	1
только в	3	4
в этой	2	5
другой стороны	4	7
говорит мать	1	2
со своими	1	2
с того	3	2
в русском	1	2
самой сути	1	1
т е	18	16
оказалось что	1	1
царство в	1	1
то и	1	6
других версиях	1	1
таким является	3	1
и затем	1	1
к этому	5	7
видеть в	2	1
становится таким	1	1
сказке герой	3	4
но для	2	1
эта форма	2	1
как в	7	2
сказки зулу	1	1
и не	9	12
что у	3	3
туда где	1	1
помощником героя	1	1
мы уже	5	6
тебя не	2	1
но вместе	1	1
выше мы	2	3
чем состоит	1	1
иного мира	1	1
таким образом	10	10
в связь	3	1
действительно есть	1	1
сказка отразила	1	1
душу умершего	1	1
и сказка	1	2
тем что	5	4
институтом посвящения	1	1
героя из	1	1
уже в	2	1
можно установить	1	5
сказка знает	2	1
материал который	1	1
тебе вот	1	1
это и	5	1
целый год	1	1
такое же	4	1
не только	15	14
на другой	1	2
он не	7	5
в основном	1	1
д из	1	1
бежит от	1	1
смысле этого	2	1
сказки это	1	2
все эти	3	4
здесь входить	1	1
еще на	1	1
в египетской	1	1
в данном	3	4
в пределах	1	4
дом где	1	2
него а	1	1
смысле и	1	1
есть и	2	5
совершенно ясно	2	1
сказке о	3	4
имеем здесь	1	1
превращаться в	1	1
иногда и	2	1
т д	24	15
некотором государстве	1	1
земледелия и	1	2
о двух	2	1
представления о	3	2
некоторые материалы	2	1
тебе и	1	1
посвящения это	1	1
и он	3	2
на его	3	3
за это	2	2
как на	1	1
ходу действия	1	1
чем говорилось	1	1
роль которую	1	2
к тому	1	3
меня и	2	1
с появлением	4	4
и становится	1	1
как у	1	1
домой и	3	1
утверждать что	1	2
и яга	3	3
живых в	1	1
указывает роде	1	1
них они	1	1
перед нами	3	1
или сам	1	2
интересно что	4	1
раньше чем	5	3
эти черты	1	1
горе дай	1	1
и те	1	1
в немецкой	2	3
из них	2	7
ничем не	1	1
служи ему	1	1
также почему	1	1
холм и	1	1
сам он	1	1
северной сказке	1	2
в америке	3	1
что так	1	1
и вместе	1	1
этот же	1	1
и уже	1	2
может оказаться	1	1
и эти	1	3
неи можно	1	1
увидим ниже	1	3
по женской	1	1
бы составить	1	1
этого помощника	1	1
по себе	2	1
не менее	2	5
еще не	6	10
этой горе	1	1
своих детей	1	1
он сам	1	1
целый ряд	1	3
перейти к	1	2
или просто	2	1
так в	4	6
с ним	1	1
представляют собой	4	4
различных народов	1	1
не могла	1	2
одеяла куклу	1	1
образом мы	1	2
в американских	2	1
на все	1	2
не вполне	1	6
все еще	3	6
одному из	1	1
имеем в	2	4
же герой	2	1
и этим	2	1
имеются и	1	2
а в	8	6
однако что	1	3
историческое явление	1	1
какая же	1	1
наблюдение верно	1	1
из царства	2	1
половой зрелости	1	2
и более	3	2
представляет собой	2	3
только с	2	1
к богу	1	1
в русской	3	3
здесь также	1	1
видим в	1	1
переходом на	2	1
нам важно	1	2
здесь имеем	1	1
повторяется раза	1	1
эти случаи	2	3
отдала ей	1	1
сказке у	1	1
по ходу	1	1
вступлением в	1	1
на них	1	1
а через	1	3
и вот	2	2
чтобы он	2	1
их и	1	3
и наличие	1	1
иное царство	6	1
превращался в	1	1
в своем	2	2
на которой	2	1
героем и	1	1
является в	1	1
одного из	1	2
но она	1	2
и на	2	4
неи все	1	1
вплоть до	1	1
в различных	1	1
не имеют	1	2
огонь в	1	1
в лес	3	12
же случай	1	2
свет на	1	1
происхождение этого	1	1
сказке в	2	4
на одной	1	2
от него	2	2
в дом	1	12
в сказке.<неи	1	2
поливки можно	1	1
остановимся только	1	1
вот тебе	1	2
мертвой водой	2	1
и толстым	1	1
вообще не	1	1
к сказке	4	1
с переходом	2	2
мать умирая	1	1
с двумя	1	1
говорит герою	1	1
как и	7	3
тому как	1	1
вступают в	2	2
должен был	3	3
превращение в	1	2
а когда	2	1
потому что	6	3
помощником или	1	1
друг друга	1	6
другую сторону	1	1
в царстве	1	1
из леса	2	1
этого персонажа	1	1
роль их	1	1
на том	2	3
тогда как	4	1
когда герой	4	2
герою коня	1	1
мы еще	1	3
в то	1	2
и то	6	2
ложится на	1	1
никогда не	2	3
становится ясным	1	1
обряда были	1	1
всякий предмет	1	1
тогда он	2	1
всех этих	1	2
птицу это	1	1
представляло собой	1	1
объясняет почему	1	1
и в	26	22
случаи показывают	2	2
так же	18	3
на волю	3	1
аф но	3	1
это наблюдение	1	1
у афанасьева	2	1
так что	2	5
приводят к	1	1
призвала к	1	1
не просто	4	1
а на	4	1
не видно	2	3
так как	9	7
жизни так	1	1
и только	5	1
но не	5	7
герой в	3	2
не делали	1	1
его за	1	1
такой же	1	2
яги или	1	1
и говорит	1	9
себе дочку	1	1
не в	5	4
в охоте	1	1
в земле	1	1
как будто	1	2
для нас	3	4
доступ к	1	1
как герой	1	3
и хозяйка	1	1
тридесятого царства.<неи	1	1
есть более	1	1
образом эта	1	1
как указывает	1	6
из-под одеяла	1	1
мы должны	5	7
и сказала	1	1
на этом	2	4
в которых	4	2
вернуться к	1	1
русском фольклоре	1	1
по очереди	1	1
яга и	1	1
этих материалов	2	3
аф неи	3	5
смерть и	1	2
а она	1	2
неи здесь	1	2
поесть и	1	1
на нее	1	3
им и	1	1
рассмотрим некоторые	1	1
не совсем	1	3
мог быть	1	1
у меня	1	5
можно наблюдать	2	1
куклу береги	1	1
с мотивом	1	7
в таких	2	1
несколько примеров	2	1
как это	3	4
однако несомненно	1	1
свете этих	4	2
свою связь	1	1
что этот	4	1
с этим	2	8
функций в	1	1
в африке	3	1
здесь связь	2	1
в афанасьевской	1	1
дом и	1	4
он дарит	2	1
и с	5	4
несколько дней	1	2
просто в	1	1
предположить что	6	7
но это	3	3
мы до	1	1
исходя из	1	1
неи в	4	8
в него	1	2
не показывай	1	1
под влиянием	1	1
медом и	1	1
это в	1	1
друг другу	1	2
или другие	2	1
нет необходимости	3	1
старик ведет	1	1
пр есть	1	1
знаем что	7	2
тех случаях	2	1
же в	3	2
в брак	2	14
так часто	1	2
животное или	1	2
конечно не	2	1
в аид	2	1
можем предположить	1	4
более поздняя	2	1
ними другие	1	1
составить предмет	1	1
тут же	2	1
для этого	1	1
у него	5	3
на тот	1	1
и вновь	1	2
это не	5	6
обращаются с	1	2
предмет и	1	1
образом и	1	2
пришел на	2	1
с другой	4	7
волшебных свойств	1	1
и др	5	2
он все	1	3
и как	5	3
здесь в	1	1
на могилу	2	12
принадлежит к	1	1
а герой	1	1
коня что	1	1
всегда при	1	1
но он	4	4
идет на	2	1
так он	1	1
благословением оставляю	1	1
уже знаем	1	2
впрочем в	1	1
того как	4	1
было бы	2	3
в чем	1	3
часты звезды	1	1
здесь очень	1	1
из своего	3	1
как бы	3	1
видели как	2	3
пляскам и	1	1
неимы рассмотрели	1	1
для сказки	1	1
ему как	2	2
сказке и	2	1
прежде всего	1	3
указывает на	4	1
пр или	2	1
сказка отражает	1	1
точки зрения	1	2
себе и	1	2
не мог	3	2
достаточно указать	1	1
обряд посвящения	1	1
иногда даже	3	1
на дороге	1	2
видно что	1	2
на это	2	2
она уже	1	1
случай когда	2	1
у нас	2	4
к своему	3	1
но и	12	12
и видит	1	1
но есть	2	2
белый цвет	2	4
в меня	1	1
над ним	1	1
худ неи	1	2
а затем	3	3
до сих	5	5
он первоначально	1	1
утеряна это	1	1
не знает	1	1
по возвращении	1	1
по воздуху	1	1
появлением земледелия	1	2
ясно и	1	1
том чтобы	1	1
в большинстве	1	1
я тебя	2	2
мы не	1	1
пр аф	1	1
одной из	1	1
играют в	1	1
представления об	1	1
перед лицо	1	1
имеется у	5	1
мы можем	6	6
и никому	1	1
подобно яге	1	1
северной америке	1	1
белорусской сказке	1	1
во всем	3	1
из-за могилы	2	2
сказка не	2	2
уже выше	2	2
некоторый свет	1	1
он появляется	2	1
ей и	1	1
здесь мы	2	5
реже и	1	1
только одного	1	1
роль в	1	2
но эти	1	1
мы рассмотрим	7	2
это происходит	2	1
которая в	1	1
их с	1	1
власть над	11	4
афанасьевской сказке	1	1
купеческий сын	1	3
ты меня	3	1
запрет есть	1	1
только наиболее	1	1
ж ст	2	5
как мертвецу	1	1
они помогают	1	2
в целом	2	3
что за	1	1
объединены в	1	1
не хочет	2	1
и заставляет	1	1
перестает быть	1	1
землю и	1	1
он находит	1	1
что не	1	2
во второй	1	1
мотива с	1	1
и пр	11	11
не что	3	3
а не	6	6
русской сказке	4	2
этот вопрос	2	2
все что	4	3
кругу явлений	1	2
с этой	2	1
и другой	1	1
иногда имеет	1	1
неи мы	1	3
в этом	7	17
часто встречается	1	2
превращается в	7	3
время как	1	2
все те	1	1
аф в	1	1
в доме	4	12
об этом	7	1
именно так	1	2
точно так	5	2
быть и	1	3
американских мифах	2	1
есть сказки	1	1
в образе	3	1
к отцу	1	2
по другим	1	1
тебе какое	1	1
явление в	1	1
что мы	3	1
в некотором	2	1
их могло	1	1
сказке не	4	1
других случаях	1	1
понятным почему	1	1
начинается с	2	1
у индейцев	1	1
еще встретимся	1	1
в иной	6	1
попадает в	3	11
сел на	1	1
редких случаях	1	1
до того	1	1
одна из	2	2
здесь могут	1	2
же как	13	2
и один	1	2
это делается	1	2
из этих	3	3
очень много	1	2
может предложить	1	1
можно предположить	3	1
с животным	1	1
находит в	1	1
этого слова	2	1
все это	2	1
в качестве	7	2
с умершим	1	1
нее совета	1	1
и есть	2	2
вот эту	1	1
их в	7	3
обращается к	1	1
сказке см	1	1
на своем	1	1
мы будем	1	1
только указать	1	3
он и	1	3
возразить что	1	2
если я	1	3
предположение что	2	1
кругом на	1	1
смену лесным	1	1
об этой	1	2
состояла в	1	1
это происходило	2	1
хотя и	2	2
дух становится	1	1
коня с	2	1
с ее	1	1
доказывать что	1	1
важно установить	1	3
только на	1	2
дома и	1	3
какое горе	1	1
они не	1	4
например в	3	2
где он	1	1
добрый конь	1	1
волосами и	1	1
домой или	1	2
то же	8	6
вернее будет	1	1
при помощи	10	3
миром мертвых	1	1
в белорусской	1	1
могло бы	2	1
героя в	7	1
другими словами	2	1
конфликт со	1	1
а впоследствии	2	1
дает ему	4	1
его на	4	2
красная девица	1	1
своего коня	1	1
связана с	2	3
которые не	1	1
нам и	1	1
здесь все	1	1
вот почему	1	2
не дает	2	2
указывает что	2	1
говорит и	1	2
здесь герой	1	3
русская сказка	1	1
это так	1	1
в исторической	2	1
сколько бы	1	1
случай мы	1	2
в свете	3	5
яги он	2	1
или не	1	2
говорят о	1	1
с собой	5	2
что же	1	1
герой его	1	1
но этот	2	2
указывалось выше	1	1
о превращении	1	1
чтобы быть	1	1
и их	2	1
мы видим	6	8
же имеем	1	2
как царство	1	1
что сказка	1	5
царство и	2	1
отражает позднюю	1	1
вопрос о	4	2
дай ей	1	1
не всегда	6	4
к нему	6	5
волшебный предмет	1	1
можно сказать	1	2
уходит в	1	3
frobenius б	3	1
которой он	2	1
ничего не	5	6
именно с	1	1
ли здесь	1	2
формула что	1	1
что он	10	9
например случаях	1	1
установить что	2	1
что по	1	2
по которой	1	1
данном случае	3	3
и тот	2	1
том числе	1	1
что они	6	8
весь комплекс	1	1
на эту	1	1
к этой	3	1
к жизни	1	2
в нем	2	9
во время	7	6
на одну	1	2
год или	1	1
в других	2	4
заметить что	1	1
или иначе	1	1
герой по	1	1
он из	1	1
к обряду	1	1
не говорит	2	1
в дальнейшем	6	4
в три	1	2
неи таким	1	1
при себе	2	1
не говорят	1	1
благодарный мертвец	1	2
из дома	1	2
или по	1	5
вопрос так	1	1
лесной избушке	1	1
ту роль	1	1
сложен и	1	1
один из	1	5
ее всегда	1	1
е мы	1	1
случае к	1	1
что и	9	9
ясно что	1	1
уже не	5	7
в сказках	1	9
должны были	1	3
здесь сказка	2	2
но во-первых	1	1
подобных случаев	1	1
здесь на	2	2
д или	1	1
когда приключится	1	1
в силу	5	2
к себе	3	1
этим объясняется	1	3
тотемными предками	1	1
и песням	1	1
конь так	1	1
тогда я	1	1
он в	4	1
чем перейти	1	2
с тотемизмом	1	1
на нем	5	1
сказке читаем	1	1
между прочим	2	3
что было	1	2
руки и	1	1
представление о	1	3
в обряде	2	5
отец не	1	2
героя или	1	1
хотя бы	2	1
глубокой тайной	1	1
этот случай	9	8
помощника но	1	2
каждому по	1	1
видели выше	2	3
у ней	1	1
и здесь	5	7
герой встречает	1	2
не заметил	1	1
как нечто	3	1
матери спит	1	1
коня и	8	1
или в	3	11
есть одно	1	1
и по	5	1
волос и	1	1
а ты	1	3
но в	5	10
должны поставить	1	1
эту связь	4	1
это мы	2	1
человека в	1	1
чтобы установить	1	1
с полной	1	1
а я	1	2
не имеет	3	2
яги и	1	4
всегда герой	1	1
на могиле	1	4
мертвеца отсюда	1	1
своего рода	1	1
обряду посвящения	1	1
пришел к	1	1
сих пор	5	5
связанных с	2	2
внешне ничем	1	1
обряда посвящения	5	4
тем не	2	5
аф если	1	1
в обстановку	1	1
этой связи	1	1
ее с	1	1
всегда или	1	1
а именно	3	4
мертвецов не	1	1
говорит у	1	1
конь а	1	1
совершенно правильно	1	1
при этом	3	2
того что	2	5
в нашей	1	1
никому не	1	2
его он	1	2
и там	2	4
но уже	1	1
другие формы	1	1
у нее	2	2
том что	3	8
связь этих	1	1
запрет не	1	2
в ней	1	2
видели что	3	4
и она	1	3
аф здесь	1	2
в другом	5	2
из могилы	1	2
что ты	1	4
что иное	3	3
случае мы	2	1
в нее	1	2
умерший отец	1	1
она и	1	1
племени и	1	1
в этих	7	11
приключится тебе	1	1
говорилось до	1	1
он меня	1	1
такая форма	1	2
найти много	1	1
образом на	1	1
в котором	1	2
толстым толстой	1	1
ни одной	2	1
долгое время	1	1
совершенно то	1	1
как таковой	1	2
где жил	1	1
начало сказки	1	1
служить себе	2	1
морском царе	1	1
говорилось выше	1	2
животного и	1	1
приведем несколько	2	1
он имеет	1	1
он весь	1	1
на себя	4	2
к ней	1	4
вступает в	1	3
у тебя	2	2
однако это	1	3
мы тебе	1	1
позднюю стадию	1	1
там в	1	1
часто в	1	1
видим что	2	4
связи сказочного	1	1
это старик	1	1
песни и	1	1
чаще однако	1	1
он у	1	2
действительно как	1	2
неивсе о	1	1
у братьев	1	1
но все	5	2
мы увидим	3	3
а также	3	2
все три	1	1
что это	2	1
при смерти	2	1
говорит о	2	1
и это	1	2
с институтом	1	2
находятся в	1	1
в этот	4	2
меня в	1	1
помощи которых	1	1
трех коней	2	1
только одна	2	1
и другие	3	4
дарят ему	1	1
еще более	1	2
и герой	1	2
т д.<неи	3	1
от них	2	3
этот запрет	1	1
во все	2	2
в связи	2	3
мне служил	1	1
образа и	1	1
с ягой	2	1
ничего общего	1	1
почти всегда	1	1
