2gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_2gram
ребенка чем	1	2
для них	1	1
и других	3	2
одном и	1	1
на которые	1	1
со стороны	3	3
оказывается несостоятельным	1	1
слова которые	1	1
значения для	1	1
особенности детского	1	3
уже сказано	4	3
с и	1	4
и второй	2	1
как он	4	6
уже на	1	1
мы хотели	1	2
одно из	1	1
мы встречаемся	1	1
наталкивается на	1	2
этим словом	1	1
нас к	3	2
что здесь	2	2
проблемы в	1	1
в частности	5	6
как говорит	2	2
с которой	1	2
ребенка на	2	2
то он	1	2
мышления из	1	1
как процесс	1	2
в следующем	2	3
показывает что	2	1
на этой	1	2
с генетической	1	1
бюлер и	1	1
не во	1	1
всякий раз	1	2
может не	2	1
и даже	1	5
вопроса о	2	1
движется в	1	1
следует сказать	1	1
и тем	8	2
нет у	1	1
того чтобы	7	12
во внимание	1	1
и при	4	1
целом но	1	2
в своих	1	1
только в	10	4
в смысле	4	1
появляется в	1	1
речи мы	1	4
и значение	1	1
так сказать	1	1
другой стороны	9	1
взрослого в	3	1
мышление ребенка	3	7
в этой	3	6
роли в	1	2
отношению к	1	5
само по	1	2
в психологическом	1	1
что уже	2	1
мышления для	1	1
их развития	5	1
к выводу	2	6
идет о	3	3
то и	1	1
в роли	1	1
эта проблема	2	5
всяком случае	3	6
его с	1	2
мысль ребенка	1	3
том случае	1	1
к этому	4	4
видеть в	2	1
дальнейшее развитие	1	1
которые устанавливает	1	1
доказательство того	1	1
но для	2	2
ход развития	6	2
как в	5	4
положение что	1	2
во всяком	4	7
ибо как	1	2
и не	8	7
но вместе	2	1
мы уже	5	6
нас проблемы	2	1
здесь же	1	1
своих опытах	1	1
лежит в	1	3
таким образом	25	14
тем более	1	3
свое значение	1	1
больше того	1	3
совершенно понятно	1	1
детской мысли	17	7
ребенком и	3	2
связанные с	1	1
этих слов	1	1
о своих	1	2
тогда когда	8	5
имеет свою	1	2
ребенка и	9	4
тем что	7	2
одно и	6	1
интеллектуальных операций	3	2
уже в	6	5
возникает из	2	4
возникает тогда	1	1
и после	1	1
исследование снова	1	1
и мышления	3	3
в толковании	1	1
и повторяя	1	1
тенденции к	1	2
не только	15	15
наши предположения	1	1
это общее	1	1
вплотную к	1	1
он не	1	7
говорит он	5	12
есть еще	1	1
стадии своего	2	2
смысле этого	7	3
могут иметь	1	1
ребенка в	4	10
все эти	5	3
мысль на	1	1
чрезвычайно интересное	2	1
в данном	2	3
в истории	10	6
что всякое	2	1
ребенка это	2	3
как уже	4	2
интересует в	1	1
и потому	1	1
слова в	9	1
которая по	1	1
случае не	2	2
два момента	1	1
с самого	1	1
от окружающих	1	1
в их	12	2
друга при	1	1
не играют	1	1
моментом в	1	1
это обстоятельство	1	2
того в	1	1
не видит	1	1
в рассматриваемой	1	1
в себе	10	2
нашему мнению	2	1
с той	2	1
и он	2	1
психологических функций	1	1
пиаже все	2	3
между ними	4	1
мы постараемся	2	1
мышления у	1	1
и теоретически	1	1
как известно	3	6
развитие ребенка	3	2
оно является	1	1
к тому	6	7
слова ребенка	2	2
ребенка он	1	1
на основе	10	7
как у	1	2
таким же	2	3
что вся	1	1
к годам	1	1
исследования и	1	1
в уме	5	1
перед нами	5	2
как если	1	1
одной стороны	9	7
развития детской	2	2
за шагом	1	1
у шимпанзе	1	14
раньше чем	5	2
говорили выше	3	2
интересующей нас	4	4
из них	4	3
момент и	1	1
с другом	7	2
прекрасно показал	1	1
первый план	4	1
и для	4	2
деле если	1	1
что только	1	1
в области	4	1
понятия как	3	1
но даже	1	1
вообще и	1	1
его несостоятельность	1	1
отличается от	2	1
остаются на	2	1
мышления если	1	1
в действительной	1	1
различные генетические	1	2
его теории	1	1
у ребенка	13	15
обстоятельство что	3	1
нам думается	1	3
слово которое	1	1
ступени развития	2	1
по пути	2	2
по себе	1	7
и внешних	1	1
мышлении ребенка	6	2
и является	3	1
переходит к	1	1
привести к	2	1
интеллекта и	1	4
целый ряд	5	2
с ним	1	3
целым рядом	1	1
трехлетнего ребенка	1	1
попытка вывести	1	1
относиться к	1	1
же самое	7	2
самый процесс	1	2
но на	1	3
что составляет	1	1
и глубже	1	1
на все	3	2
к мысли	2	1
стороны мы	2	1
а в	2	4
келера как	1	1
тому что	4	1
мы полагаем	1	1
каждом шагу	6	1
взрослыми и	1	1
всего в	1	1
положение в	1	1
и более	7	2
процессе своего	1	1
представляет собой	3	2
только с	1	1
мы вправе	1	1
и тогда	2	2
видим в	2	2
следующем виде	2	2
второй корень	2	1
своей природе	1	1
ли может	1	1
эти формы	1	1
ребенка как	2	3
тех отношений	1	1
в поведении	1	2
логического мышления	1	4
в своем	4	9
на которой	1	2
является в	3	1
стороны и	2	2
одного из	1	1
и такими	1	1
фазу в	1	4
первостепенной важности	2	1
ребенка мы	3	1
в нашем	4	1
и на	6	1
в ходе	4	1
не имеют	3	1
которые в	4	1
от друга	1	2
не по	2	1
общая черта	1	1
к другу	1	1
его мышления	1	1
свет на	1	1
на одной	2	2
в приведенном	1	1
чтобы они	1	1
имеют ничего	1	1
с которыми	1	1
подтверждение в	1	1
с несомненностью	1	2
не являются	3	1
теории пиаже	2	8
целом мы	2	1
вообще не	2	1
что одно	1	1
для того	5	10
и мышление	3	1
и оказывается	1	1
детского развития	3	3
факт что	2	1
детского мышления	24	23
как и	9	6
для пиаже	1	6
тому как	2	2
говорит бюлер	3	1
должен был	1	1
числе и	2	3
абстрактного понятия	1	1
думается что	1	2
друг друга	4	5
потому что	12	7
что с	4	5
вывод что	1	1
в самом	6	11
автора к	1	2
от момента	1	1
ожидать что	2	1
на том	4	2
при всем	1	1
видит в	1	2
по этому	1	6
с неизбежностью	2	1
возникает в	4	2
мышлении и	2	1
смысле что	1	1
процесс образования	12	1
поэтому в	1	1
по отношению	1	6
никогда не	5	8
эти данные	1	1
и то	10	1
этом отношении	7	3
тогда он	1	1
подтверждение этого	1	1
что есть	1	1
раз в	2	2
об объяснении	1	1
вопроса уже	1	1
своем исследовании	1	1
включающий в	1	1
умственного развития	8	1
и в	20	15
все время	4	3
связаны с	1	1
так же	11	4
не связана	1	1
бюлер совершенно	1	1
и самый	1	2
без всякого	1	2
так что	3	1
примитивную ступень	1	1
при определении	2	1
благодаря тому	1	1
как эти	1	1
и начинает	1	1
всех других	1	1
пиаже мы	1	5
так как	10	4
которых говорит	1	2
должна явиться	1	1
научного знания	1	1
и только	4	3
но не	3	3
которому мы	1	1
развитии детской	1	2
одновременно с	3	1
становится непонятным	1	1
такой же	2	1
доказать что	1	1
формы мышления	3	2
не в	4	8
говоря о	2	1
если оно	1	1
развития ребенка	7	3
для нас	4	4
пиаже если	1	1
речи то	1	1
современной детской	1	1
вопрос в	1	1
чем это	1	3
первых слов	1	6
в полном	1	2
развития его	3	1
по мнению	2	1
в ином	2	2
является вывод	1	1
на этом	3	1
мы должны	11	6
не могут	3	2
как показывает	2	1
и во	3	1
мы пытаемся	1	1
в которых	1	3
по существу	3	5
оба эти	1	2
в понятиях	15	1
бы он	1	1
стадий в	1	1
формы мысли	1	1
же по	2	1
являются как	1	1
положения для	1	1
с логической	3	3
как она	1	1
нечто подобное	1	1
эта вторая	1	1
в таких	1	1
как это	9	6
для ребенка	2	9
который не	2	1
нами в	4	1
из себя	1	1
с этим	5	3
словом и	4	1
на место	3	2
говорит все	1	1
тех же	1	1
развития понятия	3	1
показали что	4	2
речь идет	5	2
и с	4	4
имеет еще	1	1
и практики	1	1
предположить что	1	1
больше чем	1	2
но это	1	1
в детской	1	1
к положению	1	1
исходя из	1	1
признать что	1	4
самую сущность	1	1
существенно иная	1	1
процесс развития	13	3
смысле слова	1	5
пример того	1	1
в противоречие	2	1
особенностей которые	1	2
под влиянием	2	1
с обучением	2	1
к созданию	1	1
принять за	1	1
мышления которая	3	2
что слово	2	1
когда он	3	3
развития представлен	1	1
мышления с	4	2
ее в	1	2
вообще в	1	2
зрения развития	1	1
существует ли	2	1
конечно не	1	1
примитивного мышления	6	1
он видит	2	1
ребенка но	1	1
мышления как	2	5
также и	2	2
для этого	1	3
и т.д	2	12
ребенок или	1	1
это не	5	5
опирается на	2	1
которые устанавливаются	3	1
этот момент	1	1
настоящей книге	1	1
образом и	1	1
слова что	1	1
с другой	12	6
устанавливаются между	1	1
и как	9	2
здесь в	1	1
совершенно другой	1	1
сущности говоря	1	1
ребенка заключается	1	2
оказывается в	1	1
которую мы	1	2
должно быть	3	2
того как	2	4
было бы	8	10
в чем	3	1
зрения в	1	1
что такое	5	1
к частному	2	1
как бы	7	7
к проблемам	1	1
основной порок	1	1
из всех	1	2
это сближение	1	2
в процессе	27	11
пиаже говорит	1	1
и развития	6	2
заключающееся в	1	1
только к	3	1
отправляясь от	1	2
в первой	1	2
нам остается	1	1
общепринятый взгляд	1	1
казалось бы	1	8
отношений которые	2	2
функциональное употребление	1	2
прежде всего	2	4
составляют не	1	1
полагая что	1	2
указывает на	2	2
к совершенно	1	1
точки зрения	24	26
личности и	1	1
себе и	3	1
выводу что	2	1
на один	4	1
а с	2	4
ничего кроме	2	1
теоретическом и	1	1
что именно	1	3
его личности	1	1
вместо того	1	1
в чрезвычайно	1	1
просто потому	1	1
предмета и	1	1
о развитии	5	7
у нас	1	1
но и	9	10
бы выдвинуть	3	1
полагаем что	1	1
шаг за	1	1
же что	1	1
ступень в	3	3
на друга	5	1
именно в	3	2
развития как	3	1
эти слова	1	1
возникает на	2	1
ситуации в	1	1
приходим к	1	1
социализации детской	1	1
только то	1	1
ребенка что	1	1
составляет основную	2	1
ребенка есть	1	1
которой он	1	1
не знает	2	1
в зависимости	1	6
том чтобы	2	4
возникают из	1	1
из исследований	1	1
это приводит	1	1
мы не	1	10
и фактической	1	1
чем в	3	2
высшие формы	3	1
одной из	3	3
развития они	1	1
ребенка с	4	4
слов которые	1	1
мы можем	5	10
мысль что	1	6
всей своей	1	1
во всем	3	2
при исследовании	1	1
много общего	1	1
близкое к	1	1
значения этой	1	1
от его	1	4
здесь мы	2	1
развития и	3	3
в результате	8	3
на самом	1	3
до наступления	1	1
не опирается	1	1
когда ребенок	2	2
два основных	1	1
мышлением ребенка	2	3
этой точки	4	1
детского эгоцентризма	1	5
но эта	1	3
в целом	11	10
пиаже устанавливает	1	2
двух совершенно	1	1
в экспериментах	3	1
же самому	1	1
что не	1	1
служить средством	1	1
что эти	2	1
а не	7	3
к мышлению	5	1
переход от	2	4
и другой	3	2
собой не	2	1
видов и	1	1
с этой	4	2
самого себя	2	1
что ход	1	1
в этом	24	19
мы попытались	1	1
процессов развития	1	1
говорить о	1	2
с одной	9	7
если мы	10	6
сложный и	2	1
ребенок мыслит	1	1
точно так	3	1
нам известно	1	4
на стадии	1	1
каким образом	1	2
этого вопроса	2	1
нет никаких	1	2
и делает	1	1
что мы	7	9
и ее	1	3
говорит что	3	5
том как	1	1
он говорит	2	3
в совершенно	3	4
точка зрения	1	3
будем иметь	1	2
развития не	2	1
для себя	1	3
но по	1	1
которую можно	2	2
совершенно различных	1	1
на него	1	1
детских слов	2	1
он что	2	1
не развивает	1	1
лишь об	1	1
знание этих	1	1
более высоким	1	1
положение которое	1	1
не отличается	1	1
же как	6	2
настоящей главы	1	1
развитии человеческого	1	1
нами выше	4	1
операции значение	1	1
из этих	2	4
в детском	4	2
шимпанзе в	1	4
совершенно в	1	2
на второй	1	1
в языке	2	1
находит в	2	1
значение для	1	4
мышления он	1	1
этого слова	11	3
все это	1	4
он без	1	1
что ребенок	12	8
происходит по	2	1
состоит в	4	3
друг на	5	1
в качестве	21	4
исследование развития	1	1
в один	3	2
и есть	1	2
едва ли	2	7
в сознании	4	1
слова а	1	1
высшей степени	2	7
находится в	1	2
самом деле	7	6
различных форм	1	1
их в	2	4
мы будем	2	3
по своей	6	6
могли бы	9	4
в игре	1	3
в целях	1	1
мы говорили	3	1
мысли и	2	1
первых детских	1	1
это ни	1	1
глухонемых детей	2	1
а затем	2	1
заключается в	18	8
развитии ребенка	2	4
и другое	1	2
только на	2	1
они не	2	3
под этим	2	2
что оно	4	4
всей теории	1	1
оказывается как	1	1
не соответствует	2	1
он заключается	1	1
то же	16	5
можно с	1	1
и со	1	1
этот факт	1	1
ответа на	1	1
современной психологии	1	2
ребенку и	1	1
не повторяет	1	1
ребенка пиаже	1	1
в другую	3	1
он приходит	3	1
другими словами	2	1
пиаже как	1	5
случае если	1	1
ним и	1	1
обозначения и	1	1
мы могли	9	4
является не	4	1
связана с	2	4
бы сказать	3	1
которые не	2	2
этом смысле	8	2
по пиаже	3	1
его собственного	1	1
что нам	1	4
с целью	1	2
указывает что	1	2
сотрудничества в	1	1
на другие	1	1
ребенка по	2	2
в речи	4	1
форм поведения	1	2
нас не	1	1
далее в	1	1
все основные	2	1
который по	2	1
ребенок в	1	4
самого ребенка	1	2
ребенок переходит	1	1
обе эти	5	1
не станем	1	2
экспериментальные исследования	1	2
что мышление	1	3
человека и	1	3
этого положения	6	1
а все	1	1
самый распространенный	1	1
в себя	1	2
только что	4	3
в такой	1	2
генетического значения	1	1
но этот	1	1
слова с	1	1
в истинном	2	2
помощью которых	1	1
всем протяжении	2	2
тому на	1	1
и во-вторых	1	1
и их	1	5
столь же	3	2
мы видим	10	4
возникают не	1	1
но мы	1	3
им как	2	1
нечто чрезвычайно	1	1
свойственные детской	1	1
вопрос о	1	5
напротив оно	1	1
в которой	3	4
не всегда	1	1
развитии детского	9	5
к нему	2	1
мы старались	1	4
развития мышления	1	3
лишено всякого	1	1
этой операции	2	1
этому вопросу	2	1
говоря что	1	1
можно сказать	1	2
ничего не	1	3
вопрос этот	1	1
говорили что	1	1
вопрос об	1	2
точку зрения	1	6
что он	6	12
установить что	2	1
в течение	1	2
интеллектуальной деятельности	2	2
данном случае	2	3
экспериментального анализа	7	1
речевого развития	1	3
том числе	2	3
и тот	7	1
что они	14	3
этого же	1	2
в эксперименте	3	2
основное положение	1	2
затем уже	2	1
должен быть	1	2
похожие на	1	1
в нем	2	1
значения первых	1	2
в других	1	2
по сравнению	4	5
не возникает	1	2
во всех	1	2
верно и	1	1
смысле мы	1	2
детской мыслью	2	1
в дальнейшем	1	1
по поводу	1	4
в современной	2	1
что и	9	2
примитивного человека	3	2
один из	3	1
и поэтому	3	1
экспериментального исследования	3	1
в силе	1	1
должны были	1	3
с точки	11	18
истории развития	11	3
генетического пути	1	1
здесь на	1	1
же и	1	1
впадает в	1	1
мы сталкиваемся	1	1
но так	2	1
понятиях но	1	1
в силу	6	2
а по	1	1
взрослого человека	8	3
речи не	2	2
к этим	2	1
полный круг	1	1
можем противопоставить	1	1
о мышлении	1	1
вообще но	1	1
том же	2	2
представление о	1	5
на предмет	2	1
в сущности	4	9
предметов и	2	1
эта попытка	1	1
сомневаться в	1	1
постараемся показать	1	1
процесс социализации	1	1
видели выше	1	1
проблема развития	2	1
речи ребенка	1	3
более и	2	1
которое в	1	1
т.е из	1	1
какой степени	2	1
место во	1	1
ребенка сама	1	1
и здесь	2	1
ступень от	1	1
эти положения	1	1
форм мышления	2	1
с другими	1	3
при установлении	1	1
самого начала	1	1
или в	1	3
и по	1	3
над шимпанзе	1	2
высшего типа	1	1
но в	3	6
приводит нас	3	2
не имеет	2	4
говорит пиаже	1	5
правда некоторые	1	1
а сложный	1	1
в отличие	2	3
сих пор	1	1
и сам	1	3
которое выражает	1	1
логики и	1	1
является с	1	1
между словом	2	1
исследований в	1	1
и составляет	1	2
ребенком не	1	1
мышления в	16	9
ребенком с	1	1
старались показать	1	2
животных и	2	3
научного мышления	3	2
при этом	12	3
от той	2	1
отношение между	1	6
в нашей	2	1
ребенка о	1	3
о которых	1	3
того что	10	17
это составляет	1	1
слова детской	1	1
том что	35	27
но что	3	2
мы действительно	1	1
в ней	2	1
и лишь	1	1
видели что	2	5
процесса развития	4	2
реального генетического	1	1
у него	2	2
состоящее в	1	1
о котором	1	1
однако и	1	2
спросить себя	1	1
в этих	3	2
т.п но	1	1
качестве орудия	1	1
в свое	2	1
отношения между	1	3
бы сформулировать	1	1
становится возможным	4	1
указывают на	4	1
тому чтобы	1	2
долгое время	1	1
собственном смысле	7	3
представление об	1	1
естественно что	1	1
для него	2	3
в момент	1	1
и мышлению	1	1
пиаже и	1	7
того же	9	3
т.д и	1	2
теории и	2	1
только по	1	1
знал что	1	1
мышления ребенка	4	3
на каждом	6	1
своей задачей	1	1
этом он	1	1
ту же	2	2
вступает в	1	1
пути развития	5	1
пониманию и	1	1
и вся	1	1
движение или	1	1
по выражению	4	1
выступают с	1	1
нисколько не	2	2
мышления от	2	1
входит в	2	1
на известный	1	3
интеллектуальной операции	1	3
этой проблемы	1	2
то ни	1	1
действительной жизни	1	1
указание на	1	4
но все	1	2
мы увидим	1	2
в генетическом	1	7
связь между	2	5
а также	2	2
указанием на	1	1
с объективной	1	1
можно было	6	5
со всей	2	4
что это	2	6
и это	2	3
логическим мышлением	1	2
отдельные элементы	1	1
является несостоятельным	1	1
свое время	2	1
может остаться	1	1
логической неизбежностью	1	3
близко к	1	1
затем когда	1	1
в тот	1	1
еще более	1	1
друг к	1	1
во все	1	2
этих опытах	1	1
в связи	3	6
с которым	2	1
убедиться в	1	1
приходит к	3	1
ничего общего	3	1
в настоящей	2	1
