N	3gram	Vygotskiy_	Dialekti
317	не бывает в	1	1
318	вместе с тем	11	1
319	никогда не бывает	2	1
320	что мы называем	1	1
321	предполагают друг друга	1	1
322	оно во всяком	1	1
323	и во всяком	2	1
324	те же предметы	4	1
325	что они имеют	2	1
326	в области мышления	1	1
327	том отношении что	1	1
328	мы скажем что	1	1
329	но и в	1	1
330	с такой же	1	1
331	мы видим в	2	1
332	в том чтобы	2	1
333	он пришел к	1	1
334	они даны в	2	1
335	во вне в	1	1
336	того чтобы дать	1	1
337	время как в	1	1
338	во всем его	1	1
339	заключается в том	18	1
340	и тому же	5	1
341	не мог не	1	1
342	этих моментов и	1	1
343	что каждая вещь	2	1
344	говорили уже что	1	1
345	и что он	1	1
346	со всеми его	1	1
347	все более и	1	1
348	как и для	1	1
349	общения с ним	1	1
350	том или ином	1	1
351	в свое время	2	1
352	которые могли бы	1	1
353	порождать из себя	1	1
354	в основе их	3	1
355	того же самого	3	1
356	ясно что с	1	1
357	другой стороны мы	1	1
358	только к самому	1	1
359	только в том	4	1
360	что под этим	1	1
361	может быть отнесена	1	1
362	оба эти момента	3	1
363	но если мы	1	1
364	именно то что	1	1
365	частного к общему	2	1
366	смысле что они	2	1
367	лежащей в основе	1	1
368	в виду не	1	1
369	в этом и	2	1
370	но тем что	1	1
371	более и более	1	1
372	фактический материал и	1	1
373	ступени своего развития	1	1
374	все же не	2	1
375	тех и других	1	1
376	мы уже говорили	6	1
377	и другое не	1	1
378	прекрасно показал как	1	1
379	имеем дело не	1	1
380	вопрос об отношении	2	1
381	одна из этих	1	1
382	то что ребенок	3	1
383	по условиям своего	1	1
384	ничего принципиально нового	1	1
385	все эти процессы	1	1
386	слияние общего и	1	1
387	если оно не	1	1
388	как и на	1	1
389	они были бы	1	1
390	того как он	1	1
391	можно сравнить с	1	1
392	ни одна из	1	1
393	может быть установлена	1	1
394	что мы имеем	1	1
395	и с точки	1	1
396	включает в себя	2	1
397	много общего с	1	1
398	но что он	1	1
399	было бы чудом	1	1
400	можно сомневаться в	1	1
401	так как они	2	1
402	что перед нами	3	1
403	в этом заключается	1	1
404	мы не знаем	2	1
405	из других источников	1	1
406	отсюда ясно что	1	1
407	часто так и	1	1
408	не тем что	2	1
409	не только потому	1	1
410	что там где	1	1
411	во всех этих	1	1
412	всей нашей работы	1	1
413	одному и тому	5	1
414	равным образом и	1	1
415	это мы видим	1	1
416	в этом случае	4	1
417	такой же точно	1	1
418	но тем не	1	1
419	по которым мы	1	1
420	а вместе с	1	1
421	том что он	1	1
422	обратил внимание на	1	1
423	в том отношении	2	1
424	в первую очередь	2	1
425	точки зрения совершенно	1	1
426	всего нашего исследования	1	1
427	дня и ночи	1	1
428	том что они	2	1
429	с тем что	4	1
430	как мы увидим	2	1
431	в них как	1	1
432	том случае если	2	1
433	и не могли	1	1
434	все равно что	1	1
435	в своем исследовании	1	1
436	том смысле как	1	1
437	как бы в	1	1
438	уходит своими корнями	1	1
439	может не иметь	1	1
440	то что они	3	1
441	точки зрения и	1	1
442	приводит к тому	1	1
443	из которых каждый	2	1
444	что в этом	1	1
445	но ничто не	1	1
446	от частного к	1	1
447	переход от одного	1	1
448	после того как	1	1
449	в себе никакого	1	1
450	только в смысле	1	1
451	новые и новые	1	1
452	он был бы	1	1
453	и как это	1	1
454	тот факт что	7	1
