N	2gram	Propp_Isto	Vladivir
605	это же	1	3
606	видели выше	4	3
607	общего с	1	3
608	с того	5	3
609	именно к	1	3
610	это делает	2	3
611	нет ни	1	3
612	что такое	1	3
613	было уже	1	3
614	на вопрос	1	3
615	ее на	1	3
616	сам он	2	3
617	того как	3	3
618	о значении	1	3
619	том числе	1	3
620	в согласии	1	3
621	никуда не	2	3
622	в свои	1	3
623	на несколько	1	3
624	но эта	2	3
625	а если	3	3
626	указывает на	6	3
627	более что	1	3
628	является не	1	3
629	в новом	1	3
630	пока не	3	3
631	не стал	1	3
632	особенно в	2	3
633	ему не	1	3
634	же деле	1	3
635	и самого	1	3
636	его не	3	3
637	быть и	3	3
638	к тем	2	3
639	а по	1	3
640	кто не	1	3
641	говоря о	1	3
642	этот факт	1	3
643	к которой	1	3
644	на всю	1	3
645	в книге	1	3
646	которые в	1	3
647	бы он	1	3
648	менее если	1	3
649	он во	1	3
650	все еще	7	3
651	как будто	2	3
652	тех пор	1	3
653	человек не	1	3
654	это в	2	3
655	три года	6	3
656	является в	2	2
657	для всех	1	2
658	на эти	1	2
659	в момент	1	2
660	случае мы	4	2
661	или по	5	2
662	дело с	2	2
663	у его	2	2
664	но тем	2	2
665	что дело	2	2
666	представлений о	1	2
667	то не	2	2
668	имеем не	3	2
669	своего сына	1	2
670	отношений в	1	2
671	и которые	1	2
672	бы обратить	1	2
673	жизнь в	1	2
674	здесь слишком	1	2
675	что весь	2	2
676	к более	2	2
677	или на	1	2
678	если он	2	2
679	например в	3	2
680	видно из	1	2
681	и другим	1	2
682	дом и	4	2
683	в порядке	1	2
684	почему это	1	2
685	только для	1	2
686	если этот	1	2
687	интересно что	3	2
688	свою собственную	1	2
689	времени уже	2	2
690	где оно	1	2
691	было написано	1	2
692	всем его	1	2
693	приведем еще	1	2
694	а во	1	2
695	на этой	2	2
696	находит в	1	2
697	в религиозных	1	2
698	он меня	2	2
699	вот теперь	1	2
700	этом мы	1	2
701	но эти	1	2
702	меня к	2	2
703	времени в	1	2
704	не всегда	7	2
705	в себя	3	2
706	представлением о	1	2
707	говорить о	1	2
708	приходит к	1	2
709	и была	1	2
710	и отец	1	2
711	к нашим	1	2
712	его по	1	2
713	и те	1	2
714	несколько дней	3	2
715	можно ли	3	2
716	дней и	3	2
717	себе черты	1	2
718	он так	1	2
719	духа и	1	2
720	как я	1	2
721	шесть лет	1	2
722	нигде не	1	2
723	на более	1	2
724	состояла в	2	2
725	одна из	2	2
726	и всякого	1	2
727	именно с	1	2
728	этот момент	1	2
729	в европе	1	2
730	бы это	1	2
731	с ее	2	2
732	мужа и	1	2
733	о ней	2	2
734	лет то	1	2
735	в некоторых	9	2
736	нечто иное	1	2
737	собой и	1	2
738	о двух	1	2
739	после того	5	2
740	жизни так	2	2
741	входить в	1	2
742	на том	3	2
743	она в	1	2
744	но еще	1	2
745	к себе	3	2
746	обратить внимание	1	2
747	и совершенно	1	2
748	в ее	1	2
749	говорить ниже	1	2
750	и сама	1	2
751	приведем несколько	3	2
752	у этого	1	2
753	столько же	1	2
754	к отцу	3	2
755	к чему	2	2
756	обстоятельство что	1	2
757	здесь перед	1	2
758	и перед	1	2
759	от этого	1	2
760	на себе	1	2
761	могло бы	2	2
762	сих пор	7	2
763	будет сказать	1	2
764	кто из	1	2
765	смерти а	1	2
766	в русской	5	2
767	но можно	1	2
768	это вполне	1	2
769	к и	1	2
770	наконец если	3	2
771	называет его	1	2
772	в работе	3	2
773	не из	1	2
774	с какой	1	2
775	или же	2	2
776	должны быть	1	2
777	что эта	2	2
778	хотя в	1	2
779	и является	1	2
780	так просто	1	2
781	и тот	3	2
782	совершенно так	4	2
783	где же	2	2
784	почти всегда	2	2
785	тем и	1	2
786	что всякая	1	2
787	однако в	1	2
788	оно имеет	1	2
789	его как	1	2
790	что только	1	2
791	образом в	2	2
792	своих детей	2	2
793	же мы	2	2
794	которые были	1	2
795	и толстой	2	2
796	это совершенно	1	2
797	отношении он	1	2
798	имеет свою	3	2
799	это он	1	2
800	он оказался	1	2
801	на это	4	2
802	она является	1	2
803	и ту	1	2
804	и может	1	2
805	утверждать что	2	2
806	в разгар	1	2
807	до сих	7	2
808	за ним	4	2
809	был очень	1	2
810	известно что	3	2
811	которой не	1	2
812	которые он	1	2
813	должна быть	2	2
814	и должно	1	2
815	уже знаем	3	2
816	меня в	1	2
817	будет указать	1	2
818	ему все	1	2
819	в другой	6	2
820	из которых	1	2
821	имеется еще	1	2
822	как воплощение	1	2
823	пор не	1	2
824	под этими	1	2
825	за это	2	2
826	со всеми	1	2
827	как вы	1	2
828	особого рода	3	2
829	однако что	4	2
830	любовь и	1	2
831	какая же	1	2
832	просто в	2	2
833	на месте	2	2
834	здесь дело	2	2
835	не знал	2	2
836	как не	2	2
837	сам с	1	2
838	и затем	2	2
839	этим в	1	2
840	можно утверждать	2	2
841	своего отца	2	2
842	знает что	1	2
843	то здесь	1	2
844	все они	1	2
845	в известных	1	2
846	бросается в	1	2
847	его и	6	2
848	и мне	1	2
849	он же	2	2
850	религии но	1	2
851	тотчас же	1	2
852	это за	1	2
853	относится к	3	2
854	это то	1	2
855	он себе	1	2
856	это все	1	2
857	и поэтому	1	2
858	он часто	1	2
859	с новым	1	2
860	а через	3	2
861	и уже	2	2
862	только тогда	2	2
863	работе о	3	2
864	жизнь с	1	2
865	стороны не	1	2
866	в поисках	2	2
867	но сам	1	2
868	и об	1	2
869	толстой и	1	2
870	еще один	1	2
871	потому и	1	2
872	он дает	1	2
873	и начал	1	2
874	не видал	2	2
875	он все	5	2
876	не за	1	2
877	в большой	4	2
878	нас важно	1	2
879	этого слова	3	2
880	здесь и	2	2
881	это просто	1	2
882	все с	1	2
883	или о	1	2
884	же он	3	2
885	нее и	2	2
886	они были	1	2
887	меня не	4	2
888	из этой	2	2
889	уже с	3	2
890	им как	1	2
891	этом случае	8	2
892	ответ на	1	2
893	стоит на	3	2
894	многих других	2	2
895	они не	4	2
896	и пр	19	2
897	с очень	2	2
898	не для	1	2
899	для всего	1	2
900	что каждый	1	2
901	же не	2	2
902	в русском	3	2
903	все равно	3	2
904	в церковь	1	2
905	сказать не	1	2
906	же именно	1	2
907	с другими	1	2
908	что ни	3	2
909	когда оно	1	2
910	которые мы	1	2
911	в эпоху	1	2
912	этом в	1	2
913	и совсем	1	2
914	таком случае	1	2
915	сейчас увидим	1	2
916	но по	4	2
917	к середине	1	2
918	а он	6	2
919	а так	1	2
920	от других	1	2
921	здесь все	2	2
922	этих двух	2	2
923	к одному	1	2
924	без всякой	1	2
925	человека в	2	2
926	за то	1	2
927	и вместо	1	2
928	она должна	1	2
929	в самых	3	2
930	то чего	2	2
931	а из	1	2
932	здесь можно	10	2
933	то обстоятельство	1	2
934	и их	4	2
935	мы пока	2	2
936	в нашей	1	2
937	стороны и	3	2
938	он здесь	1	2
939	дать ему	1	2
940	и объект	1	2
941	уже видели	4	2
942	но вместе	1	2
943	человека с	2	2
944	вы не	1	2
945	могло быть	3	2
946	он их	1	2
947	одного из	2	2
948	где на	1	2
949	исторический процесс	1	2
950	правда все	1	2
951	никому не	2	2
952	на ту	2	2
953	только после	2	2
954	что вся	1	2
955	к своей	4	2
956	если она	1	2
957	говорить с	1	2
958	этому вопросу	1	2
959	не можем	2	2
960	некоторые черты	1	2
961	еще несколько	2	1
962	можно наблюдать	1	1
963	на большую	1	1
964	которое однако	1	1
965	с помощью	1	1
966	выйти замуж	1	1
967	живые и	1	1
968	к сожалению	1	1
969	ее то	1	1
970	особого исследования	1	1
971	мы найдем	2	1
972	не единственный	3	1
973	чтобы дать	1	1
974	со всем	1	1
975	исходя из	2	1
976	не противоречие	1	1
977	будем здесь	2	1
978	положение дела	1	1
979	дальнейшем в	1	1
980	остался только	1	1
981	по всему	2	1
982	академии наук	1	1
983	его за	1	1
984	а у	2	1
985	не исключают	2	1
986	она уже	2	1
987	или той	1	1
988	привести к	1	1
989	жить и	1	1
990	входил в	1	1
991	довольно трудно	1	1
992	одному из	2	1
993	ты не	3	1
994	только тот	1	1
995	не годится	4	1
996	своему собственному	1	1
997	жившие в	1	1
998	образом и	2	1
999	с появлением	8	1
1000	день он	1	1
1001	весьма ценным	1	1
1002	по сообщению	1	1
1003	сторона дела	1	1
1004	впрочем это	1	1
1005	с собой	4	1
1006	именно по	1	1
1007	меня а	1	1
1008	связь с	12	1
1009	люди а	1	1
1010	к тебе	1	1
1011	на которых	2	1
1012	не считает	1	1
1013	больше за	1	1
1014	лет в	4	1
1015	пребывание в	4	1
1016	из нее	1	1
1017	равно как	3	1
1018	напомнить о	1	1
1019	и возвращается	2	1
1020	еще встретимся	1	1
1021	в некотором	3	1
1022	вместе в	1	1
1023	найти много	2	1
1024	из всего	1	1
1025	образом эта	2	1
1026	эти черты	2	1
1027	в корне	1	1
1028	когда это	1	1
1029	самое интересное	1	1
1030	уже нет	2	1
1031	к самому	1	1
1032	если кто	1	1
1033	он стоит	2	1
1034	необходимо указать	1	1
1035	только через	1	1
1036	образом этот	1	1
1037	к небу	1	1
1038	касается самой	1	1
1039	одновременно и	1	1
1040	образом я	1	1
1041	оказалось что	2	1
1042	но очень	1	1
1043	смерть в	1	1
1044	они то	1	1
1045	другом месте	1	1
1046	себя не	1	1
1047	этой стороны	2	1
1048	еще придется	1	1
1049	тогда как	6	1
1050	в брак	14	1
1051	и иногда	1	1
1052	при всей	1	1
1053	перестает быть	1	1
1054	а дети	1	1
1055	время своей	1	1
1056	он сын	1	1
1057	здесь достаточно	1	1
1058	года до	1	1
1059	во все	4	1
1060	считая что	1	1
1061	он находит	1	1
1062	вот у	1	1
1063	нельзя было	2	1
1064	чем за	1	1
1065	силы и	1	1
1066	представления о	2	1
1067	д в	1	1
1068	представляет собой	6	1
1069	его собственной	1	1
1070	очень близок	1	1
1071	вот почему	3	1
1072	этих случаев	1	1
1073	а после	2	1
1074	вид что	2	1
1075	и той	2	1
1076	одной и	2	1
1077	между двумя	6	1
1078	пошел на	2	1
1079	а когда	2	1
1080	когда она	1	1
1081	в домах	1	1
1082	чего не	1	1
1083	но они	2	1
1084	что люди	1	1
1085	о них	1	1
1086	впоследствии они	2	1
1087	в различных	1	1
1088	связь между	2	1
1089	та что	2	1
1090	на ногах	1	1
1091	этому дому	1	1
1092	по отношению	2	1
1093	но такая	1	1
1094	что еще	2	1
1095	на семь	1	1
1096	перед ним	1	1
1097	в учение	1	1
1098	что делает	1	1
1099	в средние	2	1
1100	к ним	1	1
1101	ничего этого	1	1
1102	и несомненно	1	1
1103	из всех	1	1
1104	по которой	2	1
1105	это слишком	2	1
1106	а сам	2	1
1107	за него	3	1
1108	к которому	6	1
1109	имеем дело	1	1
1110	увидим в	1	1
1111	ли она	1	1
1112	от матери	1	1
1113	богов и	1	1
1114	не видишь	1	1
1115	что именно	1	1
1116	от них	5	1
1117	детей в	3	1
1118	в системе	1	1
1119	тот свет	2	1
1120	есть представление	1	1
1121	и иной	1	1
1122	смысле как	1	1
1123	сын и	1	1
1124	действительно в	1	1
1125	о первой	2	1
1126	образом на	2	1
1127	с этих	1	1
1128	мастер в	1	1
1129	друга не	1	1
1130	приступить к	2	1
1131	помню и	1	1
1132	в дом	13	1
1133	не происходит	2	1
1134	был вынужден	1	1
1135	очень скоро	1	1
1136	сказал он	1	1
1137	лет он	2	1
1138	видели что	8	1
1139	отсюда же	1	1
1140	мы видим	15	1
1141	факт но	1	1
1142	все его	1	1
1143	никакого сомнения	2	1
1144	также очень	1	1
1145	о наличии	1	1
1146	отец и	2	1
1147	возвращение к	1	1
1148	хотелось бы	2	1
1149	от его	1	1
1150	считать ее	1	1
1151	себя их	1	1
1152	не слишком	1	1
1153	и всей	2	1
1154	но тот	1	1
1155	мертвых и	2	1
1156	признает что	1	1
1157	произведение которое	1	1
1158	он к	3	1
1159	есть у	2	1
1160	были выражением	1	1
1161	еще больше	1	1
1162	и мертвые	1	1
1163	с ростом	1	1
1164	обычно не	1	1
1165	с тех	1	1
1166	что при	3	1
1167	и хочет	1	1
1168	не соответствует	1	1
1169	чтобы иметь	1	1
1170	в буквальном	1	1
1171	чему можно	1	1
1172	глаза на	1	1
1173	с нашей	1	1
1174	для объяснения	1	1
1175	можно привести	1	1
1176	они в	2	1
1177	одно из	2	1
1178	на стадии	1	1
1179	в немецкой	3	1
1180	там и	1	1
1181	здесь уже	1	1
1182	одна с	1	1
1183	бы что	2	1
1184	ничего специфически	1	1
1185	наше внимание	1	1
1186	здесь входить	2	1
1187	что между	1	1
1188	он тогда	1	1
1189	совершенно ясно	2	1
1190	же из	1	1
1191	является и	3	1
1192	понятно почему	1	1
1193	в несколько	2	1
1194	пока только	2	1
1195	с двумя	1	1
1196	тут и	1	1
1197	что за	3	1
1198	этим и	1	1
1199	о живой	1	1
1200	с представлением	1	1
1201	всему миру	1	1
1202	как следует	2	1
1203	менее он	1	1
1204	ли было	1	1
1205	если под	1	1
1206	отдельные главы	1	1
1207	существо которое	1	1
1208	вопрос почему	1	1
1209	смысле и	1	1
1210	человек и	1	1
1211	он теперь	1	1
1212	также в	2	1
1213	каждое из	1	1
1214	всего он	1	1
1215	и столько	1	1
1216	что никто	1	1
1217	стал на	1	1
1218	если я	3	1
1219	не свою	1	1
1220	где уже	1	1
1221	под этим	2	1
1222	в свете	6	1
1223	важный для	1	1
1224	чем здесь	1	1
1225	и следовательно	1	1
1226	нашей эры	1	1
1227	человеческое сознание	1	1
1228	к детям	1	1
1229	речь была	1	1
1230	свою связь	2	1
1231	что как	2	1
1232	в других	6	1
1233	на могилу	14	1
1234	действительности и	1	1
1235	обращается в	1	1
1236	вопрос что	1	1
1237	бог не	1	1
1238	его жены	1	1
1239	их может	1	1
1240	в знак	2	1
1241	и быть	1	1
1242	спросим себя	1	1
1243	и цель	1	1
1244	не означает	1	1
1245	как иначе	1	1
1246	земле и	2	1
1247	был уже	1	1
1248	ли это	2	1
1249	средние века	2	1
1250	бы она	2	1
1251	он ничего	2	1
1252	совершенно правильно	1	1
1253	там он	1	1
1254	эти слова	1	1
1255	этой точки	1	1
1256	не дает	3	1
1257	на другой	3	1
1258	и откуда	1	1
1259	ту же	2	1
1260	двух людей	1	1
1261	не один	2	1
1262	уже к	1	1
1263	близкими к	1	1
1264	мы опять	2	1
1265	на весь	1	1
1266	неподалеку от	1	1
1267	на нем	4	1
1268	надо сказать	1	1
1269	если же	2	1
1270	а она	3	1
1271	все те	2	1
1272	для человека	1	1
1273	которого есть	1	1
1274	его работе	1	1
1275	уже потому	1	1
1276	ему на	1	1
1277	с золотой	1	1
1278	никогда нельзя	1	1
1279	доходит до	2	1
1280	этот вопрос	3	1
1281	миру и	1	1
1282	над ним	1	1
1283	многих случаях	1	1
1284	отче наш	1	1
1285	того кто	1	1
1286	как эта	1	1
1287	имели власти	1	1
1288	несколько лет	3	1
1289	только наиболее	1	1
1290	ни одной	3	1
1291	имеются два	1	1
1292	целом и	1	1
1293	которую в	2	1
1294	предков и	1	1
1295	места на	1	1
1296	друг другу	2	1
1297	и каждый	1	1
1298	о беспокойном	1	1
1299	в быту	1	1
1300	рассматривается как	1	1
1301	приводят к	2	1
1302	характерно что	1	1
1303	также имеют	1	1
1304	в общих	1	1
1305	его отца	1	1
1306	придал ей	1	1
1307	иногда он	2	1
1308	и почему	1	1
1309	родство с	1	1
1310	толстой в	1	1
1311	в университет	1	1
1312	столь же	1	1
1313	каждый год	1	1
1314	помощи которой	2	1
1315	здесь также	1	1
1316	ней в	2	1
1317	чему же	1	1
1318	не сразу	2	1
1319	путь и	1	1
1320	она тайно	1	1
1321	ли эта	1	1
1322	в немецких	3	1
1323	на который	1	1
