N	3gram	Bakhtin_Fr	Problema
85	ни о каком	1	5
86	потому что они	1	5
87	в коем случае	1	4
88	друг от друга	1	4
89	то в чем	1	4
90	как мы уже	6	4
91	связи с этим	3	4
92	том числе и	3	4
93	они вовсе не	2	4
94	в одном случае	1	4
95	все же не	1	4
96	у того же	1	4
97	и в своей	1	4
98	дело здесь не	2	4
99	также и в	2	4
100	то есть чисто	1	4
101	мы находим и	1	4
102	в другом случае	1	4
103	и независимо от	1	4
104	то есть только	1	4
105	именно потому что	1	4
106	ни в коем	1	4
107	но как мы	1	4
108	а с другой	1	4
109	а именно в	1	4
110	в это время	1	4
111	и не в	2	4
112	и с точки	2	4
113	как мы видели	4	4
114	подобно тому как	2	4
115	во всех этих	2	4
116	одной стороны и	1	3
117	и никак не	1	3
118	все на свете	1	3
119	мы здесь не	1	3
120	о чем мы	2	3
121	то что не	1	3
122	потому что она	2	3
123	в отличие от	3	3
124	не менее он	1	3
125	и того же	1	3
126	но это не	1	3
127	здесь вовсе не	1	3
128	в чем же	3	3
129	как и в	1	3
130	об этом мы	1	3
131	именно в этом	1	3
132	как мы увидим	1	3
133	что и в	2	3
134	если бы он	1	3
135	ровно ничего не	2	3
136	тем более не	1	3
137	никак не мог	1	3
138	одного и того	1	3
139	хотя и в	1	3
140	хотя бы в	2	3
141	как мы сказали	2	3
142	это не просто	1	3
143	и в то	3	3
144	том что в	1	3
145	от того что	1	3
146	говорить о том	1	3
147	далеко не все	2	3
148	но в то	6	3
149	так как они	3	3
150	и все они	1	3
151	после того как	1	3
152	том что это	1	2
153	многие из этих	1	2
154	по отношению к	1	2
155	как мы говорили	1	2
156	он вовсе не	1	2
157	в искусстве и	2	2
158	совершенно ясно что	1	2
159	сказать что в	1	2
160	но и вообще	1	2
161	между тем как	2	2
162	мы все время	1	2
163	можно говорить о	2	2
164	и все прочие	1	2
165	от страха и	2	2
166	и говорить о	1	2
167	является не только	1	2
168	не только для	2	2
169	и до наших	1	2
170	не во всех	1	2
171	один и тот	1	2
172	но и не	1	2
173	в г в	1	2
174	то есть другими	1	2
175	что он должен	1	2
176	таким образом в	3	2
177	мы не можем	1	2
178	и что в	1	2
179	в нем только	1	2
180	является одним из	2	2
181	что он не	1	2
182	как и во	2	2
183	и тот же	2	2
184	в себе в	1	2
185	в каждом из	1	2
186	в том же	1	2
187	хотя она и	1	2
188	в известной мере	5	2
189	перед нами в	1	2
190	все эти образы	2	2
191	между собою и	1	2
192	в этом виде	1	2
193	что не имеет	1	2
194	то перед нами	1	2
195	а потому что	1	2
196	в нем не	4	2
197	так как он	1	2
198	в свою очередь	1	2
199	и не может	1	2
200	одним из самых	1	2
201	из земли и	1	2
202	здесь как и	2	2
203	же деле здесь	1	2
204	и ни о	1	2
205	в заключение необходимо	1	2
206	а следовательно и	1	2
207	и той же	1	2
208	коем случае нельзя	1	2
209	одна из самых	1	2
210	мы находим у	1	2
211	пространстве и времени	1	2
212	одной и той	1	2
213	есть другими словами	1	2
214	жизни в ее	1	2
215	и в самом	1	2
216	в основе своей	1	2
217	если мы будем	1	2
218	мы уже сказали	3	2
219	нечего и говорить	1	2
220	с представлением о	2	1
221	в одном и	1	1
222	вполне понятно что	1	1
223	с тем он	1	1
224	и в тех	1	1
225	в большинстве случаев	5	1
226	не обходится и	1	1
227	для всего космоса	1	1
228	они все же	1	1
229	и дает нам	1	1
230	но уже и	1	1
231	этом виде он	1	1
232	не представляется возможным	1	1
233	в самой действительности	1	1
234	но ту же	1	1
235	превратить его в	1	1
236	уже известное нам	1	1
237	даже в самом	1	1
238	и ее не	1	1
239	стихотворение в котором	1	1
240	в этой пьесе	1	1
241	то есть именно	1	1
242	как в его	1	1
243	очень часто в	1	1
244	с другими предметами	1	1
245	начало и конец	1	1
246	эту тему в	1	1
247	и жизни в	1	1
248	в разговоре с	1	1
249	и если в	1	1
250	с тем и	1	1
251	ко всякого рода	1	1
252	то есть о	2	1
253	быть и речи	1	1
254	и таким образом	1	1
255	и образ самого	1	1
256	в разные стороны	1	1
257	и в нашем	1	1
258	что в этой	1	1
259	они уже не	1	1
260	есть в том	1	1
261	на этот вопрос	1	1
262	что именно в	1	1
263	на свободу и	3	1
264	дошедших до нас	1	1
265	но вместе с	1	1
266	он никак не	1	1
267	мы можем перейти	1	1
268	события в жизни	1	1
269	и вот эта	1	1
270	слова при этом	1	1
271	но в его	1	1
272	а именно для	1	1
273	не нуждается в	2	1
274	произведение в котором	1	1
275	это то же	1	1
276	все это не	1	1
277	таким образом и	2	1
278	в его целом	1	1
279	значение и как	1	1
280	в античной литературе	1	1
281	и в этой	2	1
282	в этом образе	3	1
283	почему? а потому	1	1
284	из этого произведения	1	1
285	нас в том	1	1
286	в ту эпоху	2	1
287	и том же	1	1
288	но и самый	1	1
289	ни на какую	1	1
290	что в литературном	1	1
291	начиная с xiii	1	1
292	во всех языках	2	1
293	и в особенности	1	1
294	значение вовсе не	1	1
295	в своей книге	1	1
296	бы в виде	1	1
297	со всей своей	1	1
298	для них не	1	1
299	и даже в	2	1
300	в средние века	2	1
301	нас к самым	1	1
302	и к тому	1	1
303	и наткнулись на	1	1
304	раз то что	1	1
305	когда во время	1	1
306	со всеми другими	2	1
307	так и ее	1	1
308	но все это	1	1
309	речь но и	1	1
310	в узком смысле	1	1
311	в одной из	2	1
312	одном и том	1	1
313	почти во всех	1	1
314	чем мы говорили	1	1
315	как и все	5	1
316	и в доме	1	1
317	же самую объективную	1	1
318	здесь нет и	1	1
319	нового времени в	2	1
320	еще в одном	1	1
321	таким образом здесь	1	1
322	самым важным в	1	1
323	и от всего	1	1
324	о чем не	1	1
325	также и как	1	1
326	которого мы уже	1	1
327	оказывается вовсе не	1	1
328	ни в одном	1	1
329	тем что она	1	1
330	высокое с низким	1	1
331	новой жизни это	1	1
332	точно и в	1	1
333	где бы эти	1	1
334	в разгаре этих	1	1
335	до наших дней	1	1
336	все это в	1	1
337	и в значительной	1	1
338	был в этом	1	1
339	всей истории в	1	1
340	произведение в целом	1	1
341	это прежде всего	1	1
342	и связанные с	2	1
343	свое значение и	1	1
344	в году в	1	1
345	для мира и	1	1
346	в вопросе о	1	1
347	в самом начале	2	1
348	говорить о его	1	1
349	это значило бы	1	1
350	и самый этот	1	1
351	в средневековой литературе	1	1
352	прямо сказать что	1	1
353	напоминает нам о	2	1
354	еще два места	1	1
355	до известной степени	4	1
356	реализме и у	1	1
357	которой можно было	2	1
358	ту же самую	1	1
359	мы уже достаточно	1	1
360	сих пор не	1	1
361	независимо от их	1	1
362	и это очень	1	1
363	можно прямо сказать	1	1
364	одной из своих	1	1
365	что это и	1	1
366	он не может	1	1
367	так и от	1	1
368	и во всех	3	1
369	очень часто и	1	1
370	имеет никакого отношения	1	1
371	смешиваются в одном	1	1
372	и за все	1	1
373	все это уже	1	1
374	если бы и	1	1
375	во втором случае	3	1
376	но на этот	1	1
377	как бы дрожжи	1	1
378	ведь все эти	2	1
379	в первом случае	3	1
380	мы можем сказать	1	1
381	ни о чем	1	1
382	прежде всего мы	1	1
383	но на фоне	1	1
384	что многие из	1	1
385	к одной и	1	1
386	но и с	1	1
387	в конце этой	1	1
388	но в сущности	1	1
389	это нисколько не	1	1
390	в своем романе	2	1
391	не только о	1	1
392	на котором мы	1	1
393	смысл то есть	1	1
394	в скрытой форме	1	1
395	по существу все	1	1
396	точки зрения на	2	1
397	то же время	14	1
398	для этой цели	1	1
399	он все же	1	1
400	тот самый который	1	1
401	внешней и внутренней	1	1
402	теми или иными	1	1
403	в пространстве и	1	1
404	том как он	1	1
405	и есть подлинное	1	1
406	в большей степени	1	1
407	но он не	1	1
408	поэтому здесь в	1	1
409	почти всегда есть	1	1
410	подчеркнуть что в	1	1
411	буквально так как	1	1
412	видели в нем	1	1
413	девкалион и пирра	2	1
414	того чтобы не	1	1
415	он не только	2	1
416	нельзя понимать как	1	1
417	сказать что и	3	1
418	конечно далеко не	2	1
419	и в конце	1	1
420	в мировой литературе	2	1
421	особой точки зрения	1	1
422	таких форм которые	1	1
423	и о которых	1	1
424	так же необходимо	1	1
425	конечно не в	1	1
426	что он никак	1	1
427	на котором он	1	1
428	дело доходит до	2	1
429	в течение всей	1	1
430	уже и самые	1	1
431	в этой картине	1	1
432	в самой жизни	2	1
433	так и всего	1	1
434	то есть нечто	2	1
435	в отрыве от	2	1
436	таким образом как	1	1
437	как раз то	2	1
438	только для того	2	1
439	но это конечно	1	1
440	и почти во	1	1
441	она основана на	1	1
442	сказать несколько слов	1	1
443	он не мог	1	1
444	всего мира в	1	1
445	и др о	1	1
446	нем не только	1	1
447	том что даже	1	1
448	дает нам право	1	1
449	также и все	1	1
450	вы не знаете	1	1
451	во всех областях	1	1
452	в процессе своего	1	1
453	иначе чем в	1	1
