N	2gram	Vygotskiy_	RusskieA
523	и он	1	2
524	на которую	1	2
525	должно быть	4	2
526	время и	1	2
527	собой в	1	2
528	смысле в	1	2
529	обстояло дело	1	2
530	что при	3	2
531	что такое	1	2
532	или иную	1	2
533	у него	2	2
534	что между	4	2
535	эти теории	1	2
536	они представляют	1	2
537	как по	2	2
538	одним из	1	2
539	заключить что	1	2
540	как его	2	2
541	в конце	2	2
542	между ними	2	2
543	между прочим	1	2
544	ниже при	1	2
545	следовательно и	1	2
546	в садах	1	2
547	в двух	3	2
548	к вопросу	4	2
549	в чем	5	2
550	что их	1	2
551	могло бы	2	2
552	под влиянием	3	2
553	мы указывали	1	2
554	о происхождении	1	2
555	мы можем	11	2
556	области изучения	1	2
557	и даже	5	2
558	только с	2	2
559	не дает	1	2
560	ту же	3	2
561	не связанных	1	2
562	человека который	1	2
563	он не	11	2
564	и тем	8	2
565	в развитии	31	2
566	что эта	7	2
567	не были	1	2
568	и является	2	2
569	настоящей работе	2	2
570	разницей что	1	2
571	в приведенном	1	2
572	иметь в	1	2
573	также не	2	2
574	объяснения и	2	2
575	остаются на	1	2
576	когда мы	2	2
577	как известно	8	2
578	на некоторые	1	2
579	примерно в	1	2
580	ту сторону	2	2
581	значение как	2	2
582	друг другу	4	2
583	это приводит	1	2
584	но нет	1	2
585	в себе	8	2
586	с элементами	1	2
587	он показывает	4	2
588	в заключение	4	2
589	в силу	8	2
590	направления в	1	2
591	те кто	2	2
592	из этого	6	2
593	на место	2	2
594	значит что	1	2
595	представления и	1	2
596	для чего	1	2
597	остановиться на	1	2
598	должны будем	2	2
599	уходит в	1	2
600	в один	4	2
601	и особенно	1	2
602	на всю	1	2
603	и должны	2	2
604	можно видеть	1	2
605	с и	3	2
606	в жизни	2	2
607	уже знаем	1	2
608	этого мало	1	2
609	в другой	2	2
610	о которой	2	2
611	в область	1	2
612	интерес к	1	2
613	утверждает что	3	2
614	оно не	1	2
615	все то	1	2
616	самом деле	8	2
617	показать что	7	2
618	их к	1	2
619	если это	2	2
620	и действительно	1	2
621	значения и	2	2
622	как не	1	2
623	к нам	1	2
624	и так	1	2
625	направление в	1	2
626	так называемая	1	2
627	игры и	1	2
628	характерна для	1	2
629	из своей	1	2
630	нет в	1	2
631	перед нами	7	2
632	но их	1	2
633	совершенно не	1	2
634	не является	16	2
635	вытекает из	3	2
636	не имеют	1	2
637	и если	4	2
638	и теперь	2	2
639	что если	3	2
640	не могло	5	2
641	и нового	1	2
642	которые можно	1	2
643	необходимо рассмотреть	1	2
644	целый ряд	6	2
645	формами мышления	2	2
646	по представлению	1	2
647	который по	2	2
648	так обстояло	1	2
649	с его	7	2
650	к новой	1	2
651	оставляет сомнений	1	2
652	так называемое	1	2
653	моментов в	2	2
654	он должен	4	2
655	что есть	1	2
656	ответ на	4	2
657	но на	4	2
658	в более	3	2
659	значение в	4	2
660	ни с	1	2
661	ряд других	1	2
662	и всем	1	2
663	и всегда	1	2
664	для него	5	2
665	этом отношении	6	2
666	как у	1	2
667	здесь в	1	2
668	из своих	1	2
669	представлений и	1	2
670	основана на	1	2
671	в другую	2	2
672	но эта	3	2
673	дело в	3	2
674	он видел	1	2
675	чтобы быть	2	2
676	в равной	2	2
677	в стороне	2	2
678	случае не	2	2
679	и без	1	2
680	сохранить в	1	2
681	случаях когда	1	2
682	на первую	1	2
683	не дают	1	2
684	с другом	6	2
685	свет на	2	2
686	должен быть	6	2
687	и вообще	2	2
688	тем более	7	2
689	о своих	2	2
690	чтобы сделать	1	2
691	что эти	3	2
692	мы попытаемся	3	2
693	падает и	2	2
694	разница между	1	2
695	может иметь	1	2
696	само собой	1	2
697	них состоит	1	2
698	полагали что	1	2
699	из ряда	1	2
700	ту или	2	2
701	в частности	8	2
702	не оставляет	1	2
703	в начале	2	2
704	в пределах	1	2
705	останавливаться на	3	2
706	по окончании	1	2
707	значение слова	5	2
708	для обозначения	1	2
709	в ту	2	2
710	если она	1	2
711	которых одна	1	2
712	этому вопросу	1	2
713	и наконец	3	2
714	на ту	1	2
715	в той	1	1
716	связаны в	1	1
717	что было	1	1
718	то этим	1	1
719	с которыми	2	1
720	в самом	16	1
721	собой совершенно	1	1
722	указать еще	1	1
723	первые годы	2	1
724	что представление	1	1
725	известно и	1	1
726	еще более	1	1
727	указывает на	4	1
728	магическим обрядом	1	1
729	подробно на	1	1
730	рассказывает об	1	1
731	хотя их	1	1
732	только что	7	1
733	или личности	1	1
734	в применении	2	1
735	дает основание	1	1
736	до самого	1	1
737	нечто подобное	3	1
738	из всех	3	1
739	оставалась в	1	1
740	формы в	1	1
741	теоретических построений	1	1
742	для детей	1	1
743	в нашу	1	1
744	думается что	7	1
745	одно это	1	1
746	те же	2	1
747	повторил и	1	1
748	объяснить его	1	1
749	что человеческая	1	1
750	него в	1	1
751	не являются	1	1
752	форма его	1	1
753	с по	1	1
754	только из	2	1
755	быть может	1	1
756	нет такого	1	1
757	по мере	5	1
758	иначе чем	2	1
759	переходит к	1	1
760	нас особенно	1	1
761	в борьбе	2	1
762	или во	2	1
763	принадлежащими к	1	1
764	и новый	1	1
765	в первом	2	1
766	вот что	2	1
767	и сам	2	1
768	каким образом	3	1
769	происходит не	1	1
770	которые она	2	1
771	болезней и	1	1
772	в некотором	1	1
773	вопрос этот	1	1
774	весь этот	1	1
775	ставится под	1	1
776	мы и	3	1
777	не составляют	1	1
778	и интересов	2	1
779	особенно те	1	1
780	другую сторону	1	1
781	места и	1	1
782	наблюдаем в	1	1
783	его на	3	1
784	и идут	1	1
785	в собственном	8	1
786	и лежит	1	1
787	себя к	1	1
788	весь ход	1	1
789	другой на	1	1
790	которое не	2	1
791	за ней	2	1
792	целым рядом	2	1
793	мир и	1	1
794	он по	2	1
795	различные формы	2	1
796	сторону этой	1	1
797	а вместе	2	1
798	эта точка	1	1
799	заключение что	1	1
800	к теории	3	1
801	другими и	1	1
802	совершенно ином	1	1
803	в первую	3	1
804	это с	1	1
805	этого комплекса	1	1
806	не могли	2	1
807	в объяснении	3	1
808	и начинает	2	1
809	по тем	1	1
810	применении к	1	1
811	которой он	2	1
812	той и	1	1
813	в действиях	1	1
814	и социальным	2	1
815	что всякое	1	1
816	доказать что	1	1
817	хотя бы	7	1
818	этом мы	1	1
819	гл v	1	1
820	почти исключительно	2	1
821	в другом	7	1
822	природе так	1	1
823	из себя	1	1
824	поэтому мы	1	1
825	из своего	1	1
826	борьбе с	1	1
827	всего как	1	1
828	может служить	1	1
829	за собой	4	1
830	точно так	2	1
831	приходит к	4	1
832	другим животным	1	1
833	говорит что	9	1
834	тем значение	2	1
835	превращается в	3	1
836	самого понятия	1	1
837	значительной степени	2	1
838	не вполне	1	1
839	сделать вывод	1	1
840	ее началу	1	1
841	вяжется с	1	1
842	сомнение в	1	1
843	но этот	3	1
844	нам что	1	1
845	и мышления	14	1
846	ней с	1	1
847	установить что	1	1
848	они состоят	1	1
849	которого они	1	1
850	ней и	1	1
851	вернуться к	2	1
852	жизни как	1	1
853	по которым	1	1
854	этот вывод	2	1
855	наряду с	3	1
856	ее как	1	1
857	и описывает	1	1
858	привели к	1	1
859	за него	1	1
860	гораздо дальше	1	1
861	просто в	1	1
862	к которому	4	1
863	на будущее	1	1
864	и устанавливает	1	1
865	все время	8	1
866	они сами	1	1
867	согласиться с	1	1
868	известно о	2	1
869	который хочет	1	1
870	потребности в	2	1
871	на интересующие	1	1
872	даже у	1	1
873	в отдельных	3	1
874	не мог	1	1
875	прочим в	1	1
876	к ее	2	1
877	того же	1	1
878	чем это	3	1
879	в связь	2	1
880	едва ли	5	1
881	значение которых	1	1
882	свойства и	1	1
883	это настолько	1	1
884	что обычно	1	1
885	прямо или	1	1
886	гораздо более	1	1
887	ближе к	2	1
888	представить себе	5	1
889	которую можно	3	1
890	две большие	1	1
891	не вызывает	1	1
892	затем идет	1	1
893	более общей	1	1
894	книги он	1	1
895	она представляет	2	1
896	сущность его	1	1
897	еще одну	1	1
898	она родилась	1	1
899	не представляются	1	1
900	и мы	3	1
901	в научной	2	1
902	тем есть	1	1
903	для дальнейшего	2	1
904	о двух	2	1
905	которое он	1	1
906	совершенно другой	1	1
907	один пример	1	1
908	указать на	1	1
909	три направления	1	1
910	в состоянии	2	1
911	в раннем	2	1
912	жизни человека	2	1
913	видно с	1	1
914	из того	7	1
915	и основной	3	1
916	как нет	1	1
917	эти фигуры	1	1
918	близка к	1	1
919	почему в	1	1
920	это обстоятельство	2	1
921	указал на	1	1
922	лучше чем	1	1
923	характер носит	1	1
924	не понимают	2	1
925	и сама	1	1
926	к необходимости	2	1
927	не от	1	1
928	и развитие	1	1
929	в третьем	1	1
930	так не	1	1
931	мировоззрения и	1	1
932	солдаты или	1	1
933	нового и	2	1
934	бы к	3	1
935	в результате	7	1
936	не знает	1	1
937	его значении	1	1
938	степени их	1	1
939	говорит в	2	1
940	не очень	1	1
941	значение они	1	1
942	с двумя	2	1
943	какие представления	1	1
944	что его	6	1
945	и критически	2	1
946	по аналогии	1	1
947	интересующие нас	2	1
948	что связь	2	1
949	что не	2	1
950	смысла но	1	1
951	но для	2	1
952	не оправдывает	1	1
953	и выводы	1	1
954	возникает представление	2	1
955	но чтобы	1	1
956	время эту	1	1
957	хорошо им	1	1
958	в детскую	1	1
959	в среде	1	1
960	к сожалению	2	1
961	указывает что	1	1
962	первое что	1	1
963	время как	4	1
964	в установлении	1	1
965	не есть	1	1
966	из главных	1	1
967	рядом с	1	1
968	одном из	3	1
969	в ряду	1	1
970	так сказать	1	1
971	лежит не	1	1
972	не представляет	1	1
973	говорят не	1	1
974	два мира	1	1
975	необходимо иметь	1	1
976	где уже	1	1
977	представляется нам	1	1
978	что наука	1	1
979	и расходятся	1	1
980	себе и	3	1
981	точек зрения	1	1
982	в сторону	1	1
983	его значение	2	1
984	совершенно различные	1	1
985	к некоторым	1	1
986	будет сказать	1	1
987	вопроса о	3	1
988	все стороны	1	1
989	и мир	1	1
990	остается в	2	1
991	существа которое	1	1
992	всей их	2	1
993	нами как	2	1
994	выражение в	1	1
995	объяснение как	1	1
996	своей книги	3	1
997	сколько в	1	1
998	приводит его	2	1
999	а следовательно	2	1
1000	предполагает что	1	1
1001	друга при	1	1
1002	и криком	1	1
1003	который без	1	1
1004	или это	1	1
1005	мы говорили	4	1
1006	все остальные	5	1
1007	близко к	1	1
1008	зрения в	1	1
1009	по пути	2	1
1010	не играют	1	1
1011	будет искать	1	1
1012	не удастся	1	1
1013	сторону в	2	1
1014	так называемые	1	1
1015	говорит один	1	1
1016	и этой	1	1
1017	здесь на	1	1
1018	воды на	2	1
1019	должны быть	2	1
1020	возвращаясь к	2	1
1021	всех других	1	1
1022	и та	1	1
1023	вещь в	1	1
1024	один раз	1	1
1025	становится на	2	1
1026	не могла	1	1
1027	значением которое	1	1
1028	почти всегда	2	1
1029	себя на	1	1
1030	и применение	1	1
1031	к кому	1	1
1032	по своей	9	1
1033	позже и	1	1
1034	рассмотренным нами	1	1
1035	другая сторона	2	1
1036	могла бы	2	1
1037	вторая часть	1	1
1038	он в	6	1
1039	однако в	1	1
1040	что во	1	1
1041	и учеными	1	1
1042	только так	1	1
1043	о его	1	1
1044	приводят к	1	1
1045	это ни	2	1
1046	в первой	3	1
1047	и есть	2	1
1048	с которым	1	1
1049	показал в	1	1
1050	основной формой	1	1
1051	в общем	5	1
1052	всю жизнь	1	1
1053	их теоретических	1	1
1054	до наших	1	1
1055	наиболее ясно	1	1
1056	представление об	1	1
1057	слова как	3	1
1058	действительность мы	1	1
1059	он полагает	1	1
1060	имеет свою	2	1
1061	каждого из	2	1
1062	сливаются в	1	1
1063	еще одно	1	1
1064	собой так	1	1
1065	что до	1	1
1066	сделано в	1	1
1067	и самый	2	1
1068	видное место	1	1
1069	себя но	1	1
1070	к такому	1	1
1071	и старались	1	1
1072	первую очередь	3	1
1073	однако и	1	1
1074	прямо и	2	1
1075	собственном смысле	8	1
1076	образом и	4	1
1077	от до	4	1
1078	к воде	1	1
1079	как одна	1	1
1080	от жизни	2	1
1081	непосредственно не	2	1
1082	место во	1	1
1083	переходит в	1	1
1084	почти не	1	1
1085	и который	4	1
1086	объясняется не	1	1
1087	которых мы	2	1
1088	вопрос который	4	1
1089	был бы	2	1
1090	гораздо менее	3	1
1091	для себя	7	1
1092	которая по	1	1
1093	попытаемся установить	1	1
1094	и менее	1	1
1095	другу на	1	1
1096	говорит и	1	1
1097	человек с	3	1
1098	природе и	3	1
1099	он что	3	1
1100	никак не	1	1
1101	сам по	3	1
1102	он на	3	1
1103	одном и	1	1
1104	формы мышления	4	1
1105	они возникли	1	1
1106	что сам	2	1
1107	нам с	1	1
1108	в работах	1	1
1109	собой акт	1	1
1110	ни в	6	1
1111	однако он	1	1
1112	но этого	1	1
1113	это есть	2	1
1114	на известный	3	1
1115	целом ряде	2	1
1116	не могут	1	1
1117	со всеми	2	1
1118	если не	3	1
1119	до этого	1	1
1120	вопросу об	1	1
1121	от своего	1	1
1122	совершенно несомненно	1	1
1123	вместо этого	1	1
1124	месте и	2	1
1125	как при	2	1
1126	существенную поправку	1	1
1127	приведенных выше	2	1
1128	или наоборот	1	1
1129	к будущему	1	1
1130	значении этого	1	1
1131	к которым	3	1
1132	и роль	1	1
1133	которым живет	1	1
1134	как о	2	1
1135	быть понято	1	1
1136	вот все	1	1
1137	которые могут	1	1
1138	в современной	3	1
1139	и просто	1	1
1140	между и	4	1
1141	оказалось что	1	1
1142	свидетельствует об	1	1
1143	явлений и	1	1
1144	нас интересует	1	1
1145	на охоту	1	1
1146	по различным	1	1
1147	обстоятельство не	1	1
1148	свои материалы	1	1
1149	о котором	3	1
1150	зависимости от	8	1
1151	выводу приходят	1	1
1152	они говорят	2	1
1153	из которого	2	1
1154	нашей стране	1	1
1155	со стороны	4	1
1156	хотел бы	1	1
1157	это составляет	2	1
1158	со слов	1	1
1159	всей своей	2	1
1160	здесь нет	1	1
1161	мы однако	1	1
1162	в которые	1	1
1163	это самое	1	1
1164	не входит	2	1
1165	в любой	1	1
1166	человека и	6	1
1167	который он	1	1
1168	только разницей	1	1
1169	дальнейшее развитие	1	1
1170	ли они	1	1
1171	основе которой	1	1
1172	необходимо также	1	1
1173	указали на	1	1
1174	падает на	1	1
1175	бы с	3	1
1176	что мы	9	1
1177	в очень	1	1
1178	совершенно иной	1	1
1179	тех же	3	1
1180	в глубоком	1	1
1181	выход на	1	1
1182	желаний и	1	1
1183	такой случай	1	1
1184	представление что	2	1
1185	совпадает с	1	1
1186	и между	1	1
1187	как мне	1	1
1188	но здесь	1	1
1189	что самое	2	1
1190	в значительной	2	1
1191	на том	2	1
1192	значение этого	1	1
1193	наконец в	2	1
1194	это все	1	1
1195	внимание на	1	1
1196	а может	1	1
1197	но изучение	1	1
1198	другой вопрос	2	1
1199	в значении	1	1
1200	только один	1	1
1201	теории в	1	1
1202	две части	2	1
1203	очень хорошо	2	1
1204	же мышление	1	1
1205	отношении к	1	1
1206	в поисках	2	1
1207	форм мышления	4	1
1208	этим словом	1	1
1209	говорят что	1	1
1210	которую он	1	1
1211	от других	1	1
1212	не потому	2	1
1213	вслед за	3	1
1214	помещена в	1	1
1215	стороны будут	1	1
1216	большей частью	1	1
1217	более и	3	1
1218	и целый	1	1
1219	в совершенно	5	1
1220	в истории	7	1
1221	при помощи	2	1
1222	не раньше	1	1
1223	знаем что	1	1
1224	день когда	1	1
1225	в каком	3	1
1226	еще один	2	1
1227	в силе	1	1
1228	затем уже	1	1
1229	это таким	1	1
1230	без всякого	2	1
1231	это позволяет	1	1
1232	но который	1	1
1233	не касаясь	1	1
1234	в данной	1	1
1235	указывают на	1	1
1236	сопровождает его	1	1
1237	принадлежит к	2	1
1238	в самую	1	1
1239	причина другого	1	1
1240	их с	1	1
1241	одной из	4	1
1242	смотрят на	1	1
1243	что я	1	1
1244	скрывается в	1	1
1245	из первых	1	1
1246	в чистый	1	1
1247	ли можно	1	1
1248	в сознании	2	1
1249	он может	2	1
1250	нас вопросы	1	1
1251	здесь и	3	1
1252	мышление в	5	1
1253	свою силу	1	1
1254	характер этих	1	1
1255	этого же	2	1
1256	то как	1	1
1257	первый вопрос	2	1
1258	характер подобных	1	1
1259	в самой	4	1
1260	дальнейшего развития	1	1
1261	точку зрения	8	1
1262	оторванное от	2	1
1263	в животном	1	1
1264	обратиться к	4	1
1265	и том	1	1
1266	как раз	8	1
1267	они вместе	1	1
1268	связан с	5	1
1269	есть много	1	1
1270	или к	3	1
1271	развития развитие	1	1
1272	ничем не	3	1
1273	мир в	2	1
1274	описанию в	1	1
1275	может не	4	1
1276	в коем	1	1
1277	вперед и	1	1
1278	оно зависит	1	1
1279	после ее	1	1
1280	зависит от	2	1
1281	что значит	1	1
1282	обе эти	4	1
1283	случае интересует	1	1
1284	легко заметить	1	1
1285	что одно	1	1
1286	той только	1	1
1287	а это	1	1
1288	собой или	1	1
1289	показало нам	1	1
1290	этом он	1	1
1291	что так	1	1
1292	состоящее в	1	1
1293	мало того	1	1
1294	этих слов	1	1
1295	место только	1	1
1296	указание на	4	1
1297	на одной	2	1
1298	длится до	1	1
1299	у многих	1	1
1300	смысле этого	6	1
1301	как нечто	2	1
