N	3gram	Bakhtin_Fr	Dialekti
263	в основе их	1	1
264	со всей своей	1	1
265	а следовательно и	1	1
266	но дело в	1	1
267	несколько слов об	1	1
268	в полной мере	1	1
269	своей будущей жене	1	1
270	но если мы	1	1
271	станут говорить что	1	1
272	что он должен	1	1
273	об этом мы	1	1
274	в течение всей	1	1
275	в себя и	1	1
276	есть в том	1	1
277	все же не	1	1
278	мы уже говорили	7	1
279	не вниз а	1	1
280	а равно и	1	1
281	все те же	1	1
282	всех людей на	1	1
283	на этом моменте	1	1
284	провести между ними	1	1
285	есть только то	1	1
286	во всех языках	2	1
287	и с точки	2	1
288	включает в себя	2	1
289	именно в этом	1	1
290	к жизни и	1	1
291	жизни и смерти	2	1
292	так как они	3	1
293	как раз то	2	1
294	и в своей	1	1
295	только для того	2	1
296	во всех этих	2	1
297	мир в котором	1	1
298	но это конечно	1	1
299	сказать несколько слов	1	1
300	если они не	1	1
301	сосредоточиться на этом	1	1
302	в нем только	1	1
303	в сущности только	2	1
304	как мы увидим	1	1
305	можем судить о	1	1
306	вы же не	1	1
307	средневекового учения о	1	1
308	как бы в	2	1
309	и не нуждаются	1	1
310	так что не	1	1
311	мы еще будем	1	1
312	в литературе как	1	1
313	ветхого и нового	1	1
314	после того как	1	1
315	в другом случае	1	1
316	в основе своей	1	1
317	ни о каком	1	1
