N	2gram	Propp_Isto	Tvorches
148	и у	6	5
149	героя и	1	5
150	что это	4	5
151	если не	2	5
152	между тем	2	5
153	дело не	3	5
154	показывает что	13	5
155	однако это	4	5
156	с этим	13	5
157	не имеют	2	5
158	это все	1	5
159	начиная с	1	5
160	в образе	2	5
161	но если	2	5
162	тот же	2	5
163	ничего не	12	5
164	из этой	2	5
165	мы не	3	5
166	как у	2	5
167	бы не	1	5
168	в виде	2	5
169	но с	1	5
170	но эта	2	5
171	и по	6	5
172	но его	1	5
173	и других	1	5
174	что я	2	5
175	как он	1	5
176	отношению к	2	5
177	с этой	3	4
178	а у	2	4
179	говорит о	1	4
180	с собой	4	4
181	на земле	2	4
182	тем что	8	4
183	роль в	2	4
184	так в	8	4
185	восходит к	1	4
186	но эти	1	4
187	представляет собой	6	4
188	только на	2	4
189	говорить о	1	4
190	говорит что	4	4
191	превращается в	10	4
192	не вполне	7	4
193	самого начала	1	4
194	с большим	5	4
195	точки зрения	3	4
196	это значит	1	4
197	к нему	12	4
198	мы видим	15	4
199	и потому	2	4
200	с точки	1	4
201	однако этот	1	4
202	и через	1	4
203	не знает	2	4
204	что его	2	4
205	который в	1	4
206	же как	8	4
207	сих пор	7	4
208	в такой	1	4
209	тут же	4	4
210	не означает	1	4
211	не мог	2	4
212	как это	5	4
213	и я	1	4
214	этот вопрос	3	4
215	ту же	2	4
216	себя в	2	4
217	однако в	1	4
218	могут быть	9	4
219	о его	2	4
220	и есть	3	4
221	ведет к	2	4
222	до сих	7	4
223	известно что	3	4
224	в область	1	4
225	с ними	5	4
226	героев и	1	4
227	в которых	7	4
228	перед нами	4	4
229	нет ничего	3	4
230	это и	4	4
231	его и	6	4
232	и более	3	4
233	сливается с	1	4
234	связана с	4	4
235	на землю	2	4
236	при помощи	11	4
237	той же	3	4
238	того что	8	4
239	связан с	5	4
240	это был	1	4
241	зависит от	1	4
242	и тут	1	4
243	же не	2	4
244	он же	2	4
245	к жизни	2	4
246	особенно в	2	4
247	с самого	1	4
248	он говорит	1	4
249	но он	8	4
250	в частности	6	4
251	далеко не	3	4
252	у нее	4	4
253	в плане	1	4
254	считает что	1	4
255	такой же	3	4
256	и наконец	1	4
257	что на	6	4
258	и к	4	3
259	от него	3	3
260	этого персонажа	2	3
261	только что	3	3
262	кроме того	1	3
263	в виду	2	3
264	другой стороны	10	3
265	по себе	3	3
266	связь с	12	3
267	в мир	1	3
268	в жизни	3	3
269	к самому	1	3
270	но когда	1	3
271	только для	1	3
272	отличается от	1	3
273	так например	3	3
274	к тому	9	3
275	на все	2	3
276	это от	1	3
277	во всяком	2	3
278	можно сказать	3	3
279	года до	1	3
280	больше чем	1	3
281	в свете	6	3
282	д в	1	3
283	вот почему	3	3
284	в этот	6	3
285	точно так	8	3
286	как она	2	3
287	в одном	9	3
288	перед ним	1	3
289	с другим	1	3
290	это означало	2	3
291	сказать что	5	3
292	и вдруг	1	3
293	не то	2	3
294	собой в	1	3
295	к себе	3	3
296	мы знаем	11	3
297	несмотря на	1	3
298	к которому	6	3
299	ранних стадиях	1	3
300	тому же	4	3
301	на себя	5	3
302	не есть	3	3
303	герой в	6	3
304	в себя	3	3
305	действительности и	1	3
306	со всеми	1	3
307	на этом	5	3
308	всяком случае	2	3
309	эти слова	1	3
310	и тем	2	3
311	должны быть	1	3
312	и что	6	3
313	для человека	1	3
314	даже не	2	3
315	оба они	1	3
316	его как	1	3
317	и др	4	3
318	человека как	1	3
319	его к	5	3
320	там где	8	3
321	в один	1	3
322	пришел к	2	3
323	вплоть до	2	3
324	во второй	2	3
325	образом и	2	3
326	переходит в	4	3
327	его с	2	3
328	живет в	8	3
329	был бы	1	3
330	сводится к	1	3
331	заключается в	1	3
332	вряд ли	1	3
333	никто не	2	3
334	да и	2	3
335	со стороны	3	3
336	времени он	1	3
337	и если	3	3
338	и до	1	3
339	к людям	1	3
340	действия и	1	3
341	сами по	1	3
342	нет и	1	3
343	называет себя	1	3
344	как мы	11	3
345	на этот	1	3
346	только с	2	3
347	друг друга	6	3
348	как к	2	3
349	но на	1	3
350	нет ни	1	3
351	и вот	3	3
352	он и	4	3
353	ее в	3	3
354	на самом	2	3
355	у нас	7	3
356	таком случае	1	3
357	в русском	3	3
358	мы находим	1	3
359	не существует	1	3
360	или в	14	3
361	за свою	1	3
362	этого вопроса	1	3
363	но уже	1	3
364	не все	7	3
365	человека к	1	3
366	этого он	1	3
367	тут и	1	3
368	в ней	3	3
369	мы узнаем	1	3
370	по этому	2	3
371	из этих	5	3
372	в него	3	3
373	а по	1	3
374	и их	4	3
375	не с	2	3
376	с ее	2	3
377	в начале	2	3
378	в другом	11	3
379	дает ему	2	3
380	отношение к	4	3
381	к ней	4	3
382	одного из	2	3
383	бы он	1	3
384	во многих	2	3
385	жизни и	2	3
386	этой связи	2	3
387	в области	1	3
388	и только	6	3
389	это в	2	3
390	а я	3	3
391	понял что	1	2
392	они имеют	2	2
393	сказывается в	1	2
394	является в	2	2
395	все что	4	2
396	на эти	1	2
397	же и	1	2
398	которая в	2	2
399	он всегда	1	2
400	этот момент	1	2
401	представлений о	1	2
402	ясно что	2	2
403	по мере	2	2
404	на смену	7	2
405	героя как	1	2
406	жизнь в	1	2
407	из нее	1	2
408	перекликается с	1	2
409	где происходит	1	2
410	меня в	1	2
411	с тем	3	2
412	одном из	3	2
413	начинается с	3	2
414	только через	1	2
415	приходит в	3	2
416	их в	6	2
417	в бою	1	2
418	и очень	2	2
419	одновременно и	1	2
420	с героем	1	2
421	но мы	1	2
422	связано с	4	2
423	а что	1	2
424	в жизнь	1	2
425	в первую	1	2
426	во все	4	2
427	так начинается	1	2
428	в данном	7	2
429	не могли	1	2
430	то это	5	2
431	следовало бы	1	2
432	чтобы вызвать	1	2
433	которой он	3	2
434	он был	1	2
435	входит в	1	2
436	только как	1	2
437	к своей	4	2
438	когда она	1	2
439	я буду	2	2
440	свою очередь	1	2
441	в глаза	2	2
442	но этот	3	2
443	на ней	5	2
444	как на	1	2
445	это отношение	1	2
446	от матери	1	2
447	содержит в	2	2
448	по поводу	1	2
449	он живет	3	2
450	о чем	1	2
451	не просто	4	2
452	жизнь и	1	2
453	во всех	1	2
454	в жертву	1	2
455	не противоречит	5	2
456	и эту	1	2
457	но тот	1	2
458	с одной	2	2
459	на том	3	2
460	есть у	2	2
461	так он	2	2
462	сюжета в	2	2
463	как раз	1	2
464	тем не	6	2
465	после этого	2	2
466	в качестве	4	2
467	согласии с	1	2
468	с другими	1	2
469	его человеческого	1	2
470	уже говорилось	1	2
471	у этого	1	2
472	входят в	1	2
473	страх перед	1	2
474	связи с	9	2
475	не говорит	2	2
476	героя с	3	2
477	всему миру	1	2
478	тому что	1	2
479	человек и	1	2
480	в связи	5	2
481	между прочим	4	2
482	между собой	2	2
483	лошади в	2	2
484	был не	1	2
485	в эту	1	2
486	что как	2	2
487	но как	2	2
488	д с	1	2
489	ли это	2	2
490	мы уже	9	2
491	не дает	3	2
492	с чертом	1	2
493	в быту	1	2
494	не будет	1	2
495	для этой	1	2
496	если же	2	2
497	и та	1	2
498	и является	1	2
499	в тех	3	2
500	в современной	2	2
501	из нас	1	2
502	по своей	1	2
503	в нее	2	2
504	сравнительно с	1	2
505	не слышим	1	2
506	было бы	5	2
507	восходят к	1	2
508	целом и	1	2
509	что ты	5	2
510	но прежде	1	2
511	в доме	14	2
512	он пытается	1	2
513	в силу	2	2
514	из этого	1	2
515	которые были	1	2
516	с каким	1	2
517	а как	2	2
518	означает что	1	2
519	говорит об	1	2
520	нет ли	1	2
521	теперь я	1	2
522	и здесь	8	2
523	никого не	3	2
524	такова же	1	2
525	но за	1	2
526	его из	3	2
527	с такой	1	2
528	брак с	1	2
529	и должно	1	2
530	большую роль	1	2
531	была бы	1	2
532	представляют собой	5	2
533	человек с	1	2
534	для них	3	2
535	ни в	2	2
536	и делает	1	2
537	и герои	1	2
538	за что	1	2
539	должен был	5	2
540	здесь мы	6	2
541	мы понимаем	1	2
542	не велел	1	2
543	этот факт	1	2
544	столь же	1	2
545	встречаются и	1	2
546	уже говорили	1	2
547	не знал	2	2
548	как о	1	2
549	к его	1	2
550	сам с	1	2
551	свое лицо	2	2
552	отчасти и	1	2
553	не знать	1	2
554	не имеет	3	2
555	не видно	4	2
556	знает что	1	2
557	отказался от	1	2
558	то он	1	2
559	и поэтому	1	2
560	героем и	2	2
561	у меня	5	2
562	а через	3	2
563	и уже	2	2
564	героя а	2	2
565	но сам	1	2
566	от других	1	2
567	если у	1	2
568	на иконах	1	2
569	а во	1	2
570	через него	1	2
571	что же	2	2
572	и потом	2	2
573	он в	3	2
574	видим в	3	2
575	событий в	1	2
576	он все	5	2
577	их с	2	2
578	за пределами	1	2
579	к миру	1	2
580	не из	1	2
581	же он	3	2
582	в другое	1	2
583	меня не	4	2
584	ответ на	1	2
585	данном случае	6	2
586	сам он	2	2
587	том числе	1	2
588	где он	2	2
589	он как	1	2
590	они живут	1	2
591	о нем	2	2
592	во время	8	2
593	со своим	1	2
594	никуда не	2	2
595	многое другое	1	2
596	в таких	3	2
597	и многое	1	2
598	ты мне	1	2
599	образом в	2	2
600	из форм	1	2
601	не от	1	2
602	и где	1	2
603	в глубине	1	2
604	в эпоху	1	2
605	всю жизнь	2	2
606	указывает на	6	2
607	очень много	3	2
608	не сразу	2	2
609	в ряде	1	2
610	совершенно точно	1	2
611	или даже	1	2
612	при таком	1	2
613	смерти в	3	2
614	в гробу	1	2
615	сталкивается с	1	2
616	должен быть	1	2
617	отсюда же	1	2
618	к одному	1	2
619	без всякой	1	2
620	ко всему	1	2
621	перед тем	1	2
622	за то	1	2
623	а к	1	2
624	свою противоположность	1	2
625	же это	1	2
626	ли в	1	2
627	на свадьбе	7	2
628	в руки	3	2
629	она не	4	2
630	с особым	1	2
631	а от	2	2
632	узнаем что	1	2
633	от всех	1	2
634	но она	2	2
635	всех этих	3	2
636	в нашей	1	2
637	и и	6	2
638	только то	1	2
639	человека с	2	2
640	со своими	2	2
641	в большой	4	2
642	и о	2	2
643	говорилось выше	4	2
644	это еще	2	2
645	же в	6	2
646	мы слышим	1	2
647	эти два	3	2
648	но для	2	2
649	есть не	2	2
650	не к	1	2
651	что было	3	1
652	которое однако	1	1
653	как вдруг	1	1
654	был и	1	1
655	для всех	1	1
656	черту он	1	1
657	с человеческим	1	1
658	выражена в	1	1
659	мы и	1	1
660	не единственный	3	1
661	вторжения в	1	1
662	а когда	2	1
663	а ты	4	1
664	чего не	1	1
665	которые не	1	1
666	к этой	2	1
667	героини и	1	1
668	характерную черту	1	1
669	можно встретить	1	1
670	она всегда	2	1
671	это лишь	1	1
672	дочери и	3	1
673	ситуации с	1	1
674	внешние формы	1	1
675	черта и	1	1
676	тем как	1	1
677	или нет	2	1
678	эта же	1	1
679	его он	3	1
680	но тем	2	1
681	жить и	1	1
682	которое может	1	1
683	и совсем	1	1
684	нас в	1	1
685	всего мы	1	1
686	не хочет	3	1
687	топор и	2	1
688	самом же	1	1
689	одно из	2	1
690	живут в	1	1
691	и другими	1	1
692	персонажа и	1	1
693	нами в	1	1
694	имеем не	3	1
695	отношений в	1	1
696	на которых	2	1
697	в песок	1	1
698	но все	5	1
699	равно как	3	1
700	на взморье	1	1
701	большей частью	1	1
702	что весь	2	1
703	форму и	1	1
704	нет есть	1	1
705	она является	1	1
706	до определенного	1	1
707	или на	1	1
708	уже на	3	1
709	говорят о	2	1
710	из всего	1	1
711	нас до	1	1
712	лошади с	1	1
713	по голове	2	1
714	я могу	1	1
715	имеют общую	1	1
716	что по	2	1
717	но очень	1	1
718	форма более	1	1
719	дома и	4	1
720	что еще	2	1
721	случайно и	1	1
722	два таких	1	1
723	бросил в	2	1
724	он является	3	1
725	встречается у	1	1
726	себя не	1	1
727	к своим	1	1
728	из героев	1	1
729	он по	2	1
730	этой стороны	2	1
731	свою собственную	1	1
732	матери и	3	1
733	не его	1	1
734	и стал	1	1
735	смысл этого	1	1
736	как только	2	1
737	относиться к	1	1
738	было написано	1	1
739	и легенд	1	1
740	он из	2	1
741	у которых	1	1
742	при всей	1	1
743	перестает быть	1	1
744	на этой	2	1
745	героя или	2	1
746	герой получает	3	1
747	он сделал	1	1
748	каковы же	1	1
749	можно считать	1	1
750	ином мире	4	1
751	но отец	1	1
752	вопрос о	4	1
753	знал что	1	1
754	эта связь	4	1
755	уже собирается	2	1
756	сам не	1	1
757	с лицом	1	1
758	наследство в	1	1
759	и положение	1	1
760	общеизвестно что	1	1
761	представления о	2	1
762	сумму за	1	1
763	есть целое	1	1
764	не должен	1	1
765	одной стороны	2	1
766	часто в	3	1
767	меня на	1	1
768	и другой	1	1
769	с развитием	1	1
770	в руках	1	1
771	таким же	5	1
772	анализ этого	1	1
773	с помощью	1	1
774	между двумя	6	1
775	пошел на	2	1
776	спит и	1	1
777	но они	2	1
778	желудка и	1	1
779	в различных	1	1
780	связь между	2	1
781	из вариантов	2	1
782	и подымает	1	1
783	и те	1	1
784	можно ли	3	1
785	не что	6	1
786	себе в	2	1
787	до того	1	1
788	души человеческой	1	1
789	всего что	1	1
790	некоторых элементов	1	1
791	его собственной	1	1
792	ты должен	1	1
793	же дает	1	1
794	героя что	1	1
795	этого мира	1	1
796	приходит на	2	1
797	выше мы	5	1
798	к ним	1	1
799	ничего этого	1	1
800	это весьма	2	1
801	персонажей мы	1	1
802	на могиле	5	1
803	дает нам	3	1
804	и указал	1	1
805	мифов и	2	1
806	обращение с	1	1
807	ее как	1	1
808	том чтобы	1	1
809	а сам	2	1
810	такая же	1	1
811	быть в	1	1
812	под названием	1	1
813	как я	1	1
814	нигде не	1	1
815	есть только	4	1
816	исходит из	1	1
817	бросает в	1	1
818	и всякого	1	1
819	говорит ты	1	1
820	с ребенком	1	1
821	от них	5	1
822	для всего	1	1
823	смерти отца	1	1
824	а мы	3	1
825	нет никаких	2	1
826	общих чертах	2	1
827	так говорит	1	1
828	о связи	5	1
829	вот как	2	1
830	что происходило	2	1
831	быта и	1	1
832	за дверью	1	1
833	глава v	1	1
834	героя не	2	1
835	в могиле	4	1
836	глава iv	1	1
837	и тесные	1	1
838	д все	1	1
839	только не	2	1
840	и побежал	1	1
841	связан со	1	1
842	него как	1	1
843	все его	1	1
844	по возвращении	1	1
845	пор он	1	1
846	происходило в	1	1
847	хотелось бы	2	1
848	от его	1	1
849	что иное	6	1
850	связи этого	1	1
851	я тебя	4	1
852	считать ее	1	1
853	не слишком	1	1
854	и всей	2	1
855	не исчерпывается	1	1
856	жизни так	2	1
857	после чего	11	1
858	и функции	1	1
859	после возвращения	2	1
860	хочет сделать	1	1
861	есть одно	1	1
862	и вместе	1	1
863	такого рода	1	1
864	есть форма	1	1
865	в поисках	2	1
866	другое и	1	1
867	и прекрасным	1	1
868	объясняется тем	1	1
869	а и	1	1
870	была большая	1	1
871	однако совершенно	1	1
872	т е	36	1
873	чтобы иметь	1	1
874	что такое	1	1
875	и за	3	1
876	отнести и	1	1
877	на площадь	1	1
878	по ночам	3	1
879	на стадии	1	1
880	берегу и	1	1
881	от такого	1	1
882	особую главу	1	1
883	делает это	1	1
884	сколько бы	1	1
885	бы что	2	1
886	ничего специфически	1	1
887	как можно	1	1
888	века но	1	1
889	службу в	1	1
890	он тогда	1	1
891	чем в	1	1
892	для исследователя	1	1
893	как же	1	1
894	не происходило	1	1
895	они любят	1	1
896	в несколько	2	1
897	и некоторые	3	1
898	они одновременно	1	1
899	и говорит	10	1
900	и сел	1	1
901	будто бы	1	1
902	что за	3	1
903	это мы	2	1
904	с представлением	1	1
905	напомним что	1	1
906	всем что	2	1
907	здесь же	1	1
908	с водой	1	1
909	из трех	3	1
910	как говорит	1	1
911	отпускает его	1	1
912	между ними	1	1
913	в чистоте	1	1
914	думать о	1	1
915	встречается в	2	1
916	время как	2	1
917	с отцом	1	1
918	и она	5	1
919	большинстве случаев	3	1
920	между человеком	2	1
921	так на	2	1
922	и перед	1	1
923	эту роль	1	1
924	что никто	1	1
925	если я	3	1
926	уже давно	2	1
927	д такое	1	1
928	века в	1	1
929	больше всего	1	1
930	упомянутым выше	1	1
931	к вопросу	1	1
932	превращался в	1	1
933	себе и	2	1
934	например как	1	1
935	полагает что	1	1
936	на себе	1	1
937	могло бы	2	1
938	под влиянием	2	1
939	в других	6	1
940	совершенно прав	1	1
941	кто из	1	1
942	однако наряду	1	1
943	сказал он	1	1
944	говорится в	1	1
945	я его	1	1
946	но можно	1	1
947	не самый	1	1
948	мы можем	10	1
949	это вполне	1	1
950	для создания	1	1
951	и цель	1	1
952	действия в	1	1
953	поле битвы	1	1
954	я тебе	6	1
955	с золотыми	3	1
956	говорилось о	1	1
957	с матерью	2	1
958	иногда на	1	1
959	чтобы герой	1	1
960	случаев в	2	1
961	не видят	1	1
962	чтобы он	3	1
963	такую большую	1	1
964	на другой	3	1
965	доказывать что	2	1
966	в работе	3	1
967	многих случаях	1	1
968	с какой	1	1
969	на весь	1	1
970	или же	2	1
971	речи и	1	1
972	обычно бывает	1	1
973	и приносит	1	1
974	внутри этой	2	1
975	в апокалипсисе	1	1
976	в городе	1	1
977	всей этой	1	1
978	от которых	2	1
979	тесно связанные	1	1
980	что эта	2	1
981	хотя в	1	1
982	можно было	3	1
983	в форме	1	1
984	его работе	1	1
985	исследователя но	1	1
986	почти всегда	2	1
987	выражается в	2	1
988	мы но	1	1
989	от своего	3	1
990	также и	1	1
991	что бы	1	1
992	его голову	1	1
993	над ним	1	1
994	как один	1	1
995	исследования на	1	1
996	должны были	4	1
997	или иное	1	1
998	она была	2	1
999	меняется и	1	1
1000	их и	4	1
1001	этот период	1	1
1002	не раз	2	1
1003	и несколько	1	1
1004	почему же	1	1
1005	в гости	1	1
1006	возможно что	7	1
1007	чтобы вместить	1	1
1008	это вовсе	1	1
1009	общего с	1	1
1010	главным образом	3	1
1011	вера в	1	1
1012	бы его	1	1
1013	найти в	1	1
1014	но нет	1	1
1015	это делает	2	1
1016	он даже	1	1
1017	что только	1	1
1018	легенды о	2	1
1019	как хозяйка	1	1
1020	он показывает	1	1
1021	говорит ему	2	1
1022	ней в	2	1
1023	рублей и	1	1
1024	представление об	1	1
1025	отношений эти	1	1
1026	главе мы	3	1
1027	на место	1	1
1028	ты меня	4	1
1029	сказать о	1	1
1030	отца или	1	1
1031	и толстой	2	1
1032	это совершенно	1	1
1033	если герой	2	1
1034	или матери	1	1
1035	случае это	1	1
1036	гораздо важнее	1	1
1037	открытие которых	1	1
1038	уходит в	3	1
1039	центральное место	1	1
1040	очень рано	1	1
1041	каждого из	1	1
1042	как указывает	8	1
1043	это типичная	1	1
1044	чем обычно	1	1
1045	взят из	1	1
1046	еще одно	1	1
1047	раньше чем	6	1
1048	живет на	1	1
1049	своих родителей	3	1
1050	а более	1	1
1051	можно только	3	1
1052	на месте	2	1
1053	и ту	1	1
1054	в особенности	3	1
1055	к сожалению	1	1
1056	при жизни	1	1
1057	и бессмертие	1	1
1058	сказка в	3	1
1059	к превращению	1	1
1060	то время	2	1
1061	и земледелие	1	1
1062	из возможных	1	1
1063	том смысле	1	1
1064	явно не	1	1
1065	на той	1	1
1066	и этот	2	1
1067	по всем	1	1
1068	попавших в	1	1
1069	характерно для	2	1
1070	всегда ли	1	1
1071	друга в	1	1
1072	время я	1	1
1073	что герой	6	1
1074	которой не	1	1
1075	во власти	1	1
1076	говорит а	1	1
1077	явление но	1	1
1078	показано как	1	1
1079	поэтому совершенно	1	1
1080	художественного творчества	1	1
1081	так это	1	1
1082	связанное с	2	1
1083	никак не	1	1
1084	он на	2	1
1085	на лице	1	1
1086	дает и	1	1
1087	он действует	1	1
1088	здесь герой	5	1
1089	когда его	2	1
1090	подходит к	1	1
1091	что после	2	1
1092	я завтра	2	1
1093	будет иметь	1	1
1094	не признает	1	1
1095	это подтверждает	1	1
1096	и вновь	2	1
1097	а кто	1	1
1098	за это	2	1
1099	не на	2	1
1100	кости и	1	1
1101	во дворце	1	1
1102	собой и	1	1
1103	и делают	1	1
1104	в огонь	4	1
1105	с ней	6	1
1106	в наших	2	1
1107	минут в	1	1
1108	это положение	1	1
1109	о своей	1	1
1110	в саду	2	1
1111	большого дома	4	1
1112	обращается к	1	1
1113	и действительно	5	1
1114	но никогда	1	1
1115	о первой	2	1
1116	характер этого	1	1
1117	дети это	1	1
1118	просит не	1	1
1119	некоторую роль	1	1
1120	и они	4	1
1121	очень важный	1	1
1122	как не	2	1
1123	к нам	1	1
1124	по разным	1	1
1125	и так	3	1
1126	человека на	1	1
1127	годов он	1	1
1128	все по	1	1
1129	себя и	1	1
1130	и другая	1	1
1131	он ее	1	1
1132	человеческой натуры	1	1
1133	очень любят	1	1
1134	с начала	1	1
1135	ничего общего	1	1
1136	что вообще	1	1
1137	и обратно	1	1
1138	замуж за	1	1
1139	совершенно как	1	1
1140	бы нас	1	1
1141	этот мотив	8	1
1142	все они	1	1
1143	бросается в	1	1
1144	дым и	1	1
1145	материальной жизни	1	1
1146	чем же	1	1
1147	в главе	2	1
1148	а если	3	1
1149	когда мы	1	1
1150	видим что	7	1
1151	тех же	2	1
1152	герой живет	1	1
1153	более чем	1	1
1154	со всех	1	1
1155	такую же	1	1
1156	герой его	2	1
1157	то и	7	1
1158	и между	1	1
1159	в течение	6	1
1160	с нами	1	1
1161	не знаю	9	1
1162	это то	1	1
1163	грязью и	1	1
1164	на основе	1	1
1165	и любит	1	1
1166	из его	2	1
1167	нечто вроде	1	1
1168	становятся не	1	1
1169	в середине	1	1
1170	в фольклоре	2	1
1171	вступает в	4	1
1172	входит и	1	1
1173	ночи и	1	1
1174	говорят что	2	1
1175	на столе	2	1
1176	люди не	1	1
1177	к черту	1	1
1178	ее с	1	1
1179	дома все	1	1
1180	целый ряд	3	1
1181	и целый	1	1
1182	случае с	1	1
1183	не заметил	2	1
1184	знаем что	9	1
1185	в обоих	1	1
1186	еще один	1	1
1187	например на	1	1
1188	он весь	2	1
1189	состоит в	4	1
1190	далее герой	1	1
1191	потому и	1	1
1192	затем уже	2	1
1193	он дает	1	1
1194	дворец и	1	1
1195	имеем в	6	1
1196	заметить что	2	1
1197	них же	1	1
1198	не совсем	5	1
1199	она это	1	1
1200	дана в	1	1
1201	представлениями о	1	1
1202	принадлежит к	4	1
1203	при котором	2	1
1204	игра в	1	1
1205	а одна	1	1
1206	свою жену	3	1
1207	может оказаться	1	1
1208	наоборот это	1	1
1209	героем а	2	1
1210	который по	1	1
1211	этого слова	3	1
1212	говоря не	1	1
1213	вопрос так	1	1
1214	это сделать	1	1
1215	выше приведем	1	1
1216	дети на	1	1
1217	власть над	12	1
1218	и для	3	1
1219	все с	1	1
1220	предстает как	1	1
1221	случая в	1	1
1222	иногда в	1	1
1223	толстой в	1	1
1224	эту форму	1	1
1225	характерные для	1	1
1226	с того	5	1
1227	они были	1	1
1228	что автор	1	1
1229	им как	1	1
1230	мире так	1	1
1231	и узнают	1	1
1232	такое же	4	1
1233	этом случае	8	1
1234	это наблюдение	2	1
1235	тогда в	1	1
1236	находятся в	1	1
1237	рассматривается как	1	1
1238	в более	1	1
1239	ему в	2	1
1240	из дома	3	1
1241	ничем не	2	1
1242	выясняется что	1	1
1243	они не	4	1
1244	и было	2	1
1245	на тех	1	1
1246	на вопрос	1	1
1247	того как	3	1
1248	в последней	1	1
1249	о значении	1	1
1250	предположение что	3	1
1251	себе ничего	1	1
1252	мы имеем	24	1
1253	он бросает	3	1
1254	а вместо	1	1
1255	которых он	1	1
1256	борьбе со	1	1
1257	или два	1	1
1258	мире в	2	1
1259	в согласии	1	1
1260	что так	2	1
1261	совершенно не	2	1
1262	одну общую	1	1
1263	для нас	6	1
1264	интересно и	1	1
1265	видеть в	3	1
1266	неудивительно что	1	1
1267	что собственно	1	1
1268	то мы	3	1
1269	на одной	4	1
1270	на которой	3	1
1271	означало бы	2	1
1272	кто бы	1	1
1273	как нечто	3	1
1274	что каждый	1	1
1275	в сюжет	1	1
1276	все равно	3	1
1277	в ином	6	1
1278	однако не	2	1
1279	а на	5	1
1280	же именно	1	1
1281	герою в	1	1
1282	материал для	1	1
1283	себе что	1	1
1284	со всем	1	1
1285	слились в	1	1
1286	в стране	2	1
1287	а также	5	1
1288	то к	1	1
1289	к которым	3	1
1290	в дальние	1	1
1291	тесно связан	1	1
1292	и эта	1	1
1293	он видел	1	1
1294	и другое	1	1
1295	чистоте и	1	1
1296	интересно в	1	1
1297	вообще не	2	1
1298	наконец даже	1	1
1299	и придал	1	1
1300	можно отнести	1	1
1301	жить в	3	1
1302	на голову	5	1
1303	когда герой	6	1
1304	или где	1	1
1305	так часто	4	1
1306	по смыслу	1	1
1307	но по	4	1
1308	мнение что	1	1
1309	является не	1	1
1310	где-то в	3	1
1311	мотива в	2	1
1312	на фоне	1	1
1313	генетическую связь	1	1
1314	это происходит	2	1
1315	перед собой	1	1
1316	но внешне	1	1
