N	3gram	Potebnia_M	FransuaR
184	мы уже не	1	2
185	ничего общего с	1	2
186	более и более	1	2
187	с такою же	1	2
188	и та же	2	2
189	одним и тем	4	2
190	же время и	1	2
191	мы не знаем	3	2
192	в этом случае	2	2
193	сказать несколько слов	2	2
194	том что он	2	2
195	как и сама	1	2
196	одна и та	2	2
197	мы не можем	5	2
198	в таких случаях	2	2
199	потому что они	1	2
200	друг к другу	1	2
201	бы эти образы	1	1
202	и чем больше	1	1
203	по одной из	1	1
204	он не видит	1	1
205	в ту пору	1	1
206	мы прежде всего	1	1
207	нужно прибавить что	1	1
208	особенно ясно видно	1	1
209	уже не могут	1	1
210	явления природы и	1	1
211	что в ней	2	1
212	и связанное с	1	1
213	такое же значение	1	1
214	и многие другие	2	1
215	одним из первых	1	1
216	и тогда когда	1	1
217	тесной связи с	1	1
218	более глубокое и	1	1
219	к этим образам	1	1
220	мысли и не	1	1
221	один из них	1	1
222	к нему мы	1	1
223	мы еще раз	1	1
224	хотя бы и	1	1
225	мы его не	1	1
226	не в большей	1	1
227	настоящего времени и	2	1
228	лично для себя	1	1
229	не могут иметь	1	1
230	и в языке	2	1
231	с нею в	1	1
232	далеко не всегда	1	1
233	благодаря этому в	1	1
234	что такие явления	1	1
235	бы ни был	2	1
236	к ряду других	1	1
237	к другу и	1	1
238	так как слово	1	1
239	первоначально не были	1	1
240	в разговоре с	1	1
241	не будем говорить	1	1
242	он не знает	1	1
243	и в словах	1	1
244	с тем и	3	1
245	каждого из этих	1	1
246	не могла бы	2	1
247	а потому и	1	1
248	и таким образом	1	1
249	и тем самым	1	1
250	было для него	2	1
251	в чем не	1	1
252	в одно мгновение	1	1
253	но если бы	1	1
254	том что только	1	1
255	но самое это	1	1
256	тем самым и	1	1
257	что именно в	1	1
258	этих причин в	1	1
259	но вместе с	2	1
260	там где нет	1	1
261	в человеке и	1	1
262	потому что не	4	1
263	слова при этом	1	1
264	что даже в	1	1
265	и говорить о	1	1
266	то есть по	1	1
267	в буквальном смысле	2	1
268	находим уже в	1	1
269	то есть такой	1	1
270	в художественном произведении	1	1
271	этого слова но	1	1
272	даже больше в	1	1
273	вводит его в	1	1
274	лишь один из	1	1
275	такие понятия как	1	1
276	можно себе представить	1	1
277	может и не	1	1
278	и сама литература	1	1
279	только в форме	1	1
280	в этих словах	1	1
281	лишь тогда когда	4	1
282	они могут быть	1	1
283	вместе с ним	1	1
284	она так же	1	1
285	что мы называем	2	1
286	он говорит и	1	1
287	то есть таких	1	1
288	в силу того	2	1
289	том что слово	1	1
290	а не из	1	1
291	хотя в этом	1	1
292	в них уже	1	1
293	в эту минуту	4	1
294	нем те же	1	1
295	именно тем что	1	1
296	но он может	1	1
297	а между тем	6	1
298	к тому чтобы	1	1
299	так что не	1	1
300	что тем самым	1	1
301	и потому он	1	1
302	еще только в	1	1
303	образ во время	1	1
304	если бы она	1	1
305	у нас есть	1	1
306	и к тому	1	1
307	тем более что	1	1
308	так как все	1	1
309	удаленные друг от	1	1
310	и что это	1	1
311	одной из этих	1	1
312	в них не	1	1
313	не теряет своей	1	1
314	него самого и	1	1
315	здесь только на	1	1
316	так же и	1	1
317	и сделал его	1	1
318	в таких например	1	1
319	и в той	1	1
320	и что в	1	1
321	и в слове	3	1
322	слово в этом	1	1
323	с тем что	1	1
324	во-вторых потому что	1	1
325	одно из них	2	1
326	о том почему	1	1
327	том случае если	1	1
328	было бы совершенно	1	1
329	это и не	1	1
330	встречаются и в	1	1
331	то что мы	3	1
332	то есть к	3	1
333	от нас и	1	1
334	во всем этом	1	1
335	в этом последнем	2	1
336	во-первых потому что	1	1
337	отношения к миру	1	1
338	имеет своим предметом	1	1
339	потому что по	1	1
340	и здесь как	1	1
341	сводится к тому	1	1
342	что он не	3	1
343	для него самого	1	1
344	не нуждаются в	1	1
345	того что у	1	1
346	в самом языке	1	1
347	как было сказано	1	1
348	всем и каждому	1	1
349	он может и	1	1
350	и не менее	1	1
351	рано или поздно	2	1
352	с другими предметами	1	1
353	в целом как	1	1
354	бы он ни	1	1
355	одновременно не только	1	1
356	связанное с ним	1	1
357	еще один пример	1	1
358	для нее нет	1	1
359	одним словом не	1	1
360	для нас в	1	1
361	между тем и	2	1
362	в одном слове	1	1
363	есть то что	2	1
364	должно было быть	1	1
365	он ни был	1	1
366	другу и к	1	1
367	и со стороны	1	1
368	никто никогда не	1	1
369	тем не менее	7	1
370	народ в своем	1	1
371	сказать и о	1	1
372	никогда еще не	1	1
373	то есть не	4	1
374	не в том	6	1
375	существовало до него	1	1
376	половины xix века	1	1
377	того что не	1	1
378	сами по себе	3	1
379	силу того что	2	1
380	и если бы	1	1
381	то же слово	2	1
382	что для него	1	1
383	темных людей и	1	1
384	отрицание должно быть	1	1
385	в том случае	2	1
386	в себе самом	1	1
387	но и эта	1	1
388	с образами этого	1	1
389	то же что	5	1
390	есть в то	1	1
391	что все эти	1	1
392	между людьми не	1	1
393	в нем те	1	1
394	таким образом то	1	1
395	не находит для	1	1
396	бросается в глаза	1	1
397	само по себе	6	1
398	если бы мы	1	1
399	здесь так же	1	1
400	к языку и	1	1
401	как бы он	1	1
402	а потому что	1	1
403	использовать его для	1	1
404	таким образом те	1	1
405	не может стать	2	1
406	из них не	2	1
407	не только о	1	1
408	было сказано выше	1	1
409	эти общие черты	1	1
410	состоит в том	1	1
411	по себе и	1	1
412	имеет для нас	1	1
413	том что она	1	1
414	если бы и	1	1
415	том что оно	2	1
416	того как эта	1	1
417	мы не в	2	1
418	не в силах	1	1
419	мало того что	1	1
420	не без основания	1	1
421	с тем большим	1	1
422	что в то	4	1
423	между тем в	1	1
424	что это и	1	1
425	в том и	1	1
426	и в отдельных	1	1
427	между собою и	2	1
428	и в другой	1	1
429	языка и в	1	1
430	все связанное с	1	1
431	тем что в	1	1
432	на то что	3	1
433	то есть то	1	1
434	значение то есть	1	1
435	от того что	7	1
436	раз как она	1	1
437	с он говорит	1	1
438	и по-видимому не	1	1
439	каждый из этих	1	1
440	не только от	1	1
441	под одно понятие	1	1
442	влияние на другие	1	1
443	только после того	1	1
444	самое нужно сказать	1	1
445	один из моментов	1	1
446	что же касается	1	1
447	и все свои	1	1
448	не в состоянии	4	1
449	то есть вне	1	1
450	говорить о нем	1	1
451	но нет и	1	1
452	и по этому	1	1
453	именно то что	2	1
454	но никак не	2	1
455	а не как	2	1
456	мысль обращается к	1	1
457	то есть от	2	1
458	уже в языке	1	1
459	нельзя не согласиться	1	1
460	вопрос о том	1	1
461	одно и то	7	1
462	здесь только в	1	1
463	была чрезвычайно распространена	1	1
464	в сущности совершенно	1	1
465	существовать не может	1	1
466	и то же	7	1
467	таким образом как	1	1
468	только потому что	5	1
469	но в этой	1	1
470	нужно для того	1	1
471	так что в	2	1
472	именно в том	3	1
473	но что в	1	1
474	есть прежде всего	2	1
475	нетрудно заметить что	2	1
476	и человеческой жизни	1	1
477	потому что эти	1	1
478	что одно и	2	1
479	что в слове	1	1
480	то это было	1	1
481	на первый взгляд	1	1
482	и в ее	1	1
483	но только не	1	1
484	можно выразить и	1	1
485	что они представляются	1	1
486	если бы в	2	1
487	обращаем внимание на	1	1
488	тогда как в	2	1
489	же самое нужно	2	1
490	не к одному	1	1
491	он был бы	1	1
492	вне связи с	2	1
493	к одной и	2	1
494	то время как	3	1
495	тела и не	1	1
496	что этот образ	2	1
497	может быть названо	1	1
498	один из этих	1	1
499	представления и понятия	3	1
