N	3gram	Propp_Isto	Problema
278	и входит в	1	1
279	но так как	3	1
280	ведь это не	1	1
281	в благодарность за	1	1
282	мы пока только	1	1
283	речи о том	1	1
284	не в ней	1	1
285	народов как мы	1	1
286	этот миф и	1	1
287	из мифа о	1	1
288	еще на одну	1	1
289	ее себе в	1	1
290	а потом и	1	1
291	на задний план	3	1
292	указать еще на	1	1
293	они могут быть	1	1
294	но в ней	1	1
295	то что по	1	1
296	мы здесь имеем	2	1
297	здесь конечно не	1	1
298	что было до	1	1
299	вместе со своим	1	1
300	и в особенности	2	1
301	это ясно из	1	1
302	ясно что это	1	1
303	в одно время	1	1
304	в своей работе	1	1
305	может быть в	1	1
306	как один из	1	1
307	есть абстрактное понятие	1	1
308	то же в	2	1
309	он состоит из	2	1
310	и даже в	1	1
311	когда во время	1	1
312	здесь не может	1	1
313	приводит в движение	1	1
314	состоит в том	1	1
315	и один из	1	1
316	из того что	1	1
317	таких случаях в	1	1
318	было то что	1	1
319	в одной из	1	1
320	не теряет своей	1	1
321	как и все	1	1
322	гл мы читаем	1	1
323	только в легенде	1	1
324	что наряду с	1	1
325	всех этих случаях	2	1
326	она все же	1	1
327	у него нет	1	1
328	интересно не только	1	1
329	том что они	1	1
330	только что видели	1	1
331	при более подробном	1	1
332	она не имеет	1	1
333	чтобы они не	1	1
334	к мысли о	1	1
335	со своим значением	1	1
336	и что здесь	1	1
337	но как только	1	1
338	что этот мотив	3	1
339	и здесь еще	1	1
340	и связанные с	1	1
341	но и для	1	1
342	еще ничего не	1	1
343	не говорится но	1	1
344	у него есть	1	1
345	нами и что	2	1
346	сих пор говорили	1	1
347	остановимся только на	1	1
348	что такого рода	1	1
349	небом и землей	1	1
350	постановка вопроса о	1	1
351	это одна из	1	1
352	и в таком	1	1
353	один из видов	1	1
354	сих пор не	1	1
355	он не может	2	1
356	и должны были	1	1
357	тот или другой	1	1
358	делает вид что	3	1
359	не знаем о	1	1
360	что все это	1	1
361	и в русской	2	1
362	в его состав	1	1
363	не в том	2	1
364	что он отражает	1	1
365	который может быть	1	1
366	все же необходимо	1	1
367	себя в нем	1	1
368	имеется и в	2	1
369	русской и в	1	1
370	к скале за	1	1
371	в других местах	2	1
372	и не всегда	1	1
373	может быть не	1	1
374	нет например в	1	1
375	прежде всего мы	1	1
376	однако сказать что	1	1
377	на деревьях или	1	1
378	для нас это	1	1
379	в русской и	1	1
380	поставить вопрос о	2	1
381	отсюда видно что	1	1
382	это означает что	1	1
383	у нас однако	1	1
384	не могут быть	1	1
385	имеет отношение к	2	1
386	по себе не	1	1
387	несмотря на все	1	1
388	этот мотив не	1	1
389	то же время	1	1
390	что даже и	1	1
391	что у него	2	1
392	о том чтобы	1	1
393	отметить то что	1	1
394	в представлениях о	1	1
395	речь только о	1	1
396	вместе с другими	1	1
397	другими словами мы	1	1
398	был тот кто	2	1
399	уже сейчас видно	1	1
400	при встрече с	1	1
401	таким образом мы	3	1
402	что едва ли	1	1
403	это может быть	1	1
404	еще не был	1	1
405	в противоречие с	1	1
406	он не только	1	1
407	мы уже встречались	1	1
408	или как в	1	1
409	мы можем здесь	2	1
410	мы и здесь	3	1
411	в некоторых случаях	3	1
412	был связан с	1	1
413	имеет в качестве	1	1
414	но и тем	1	1
415	мы знаем как	1	1
416	именно на этой	1	1
417	как таковое ясно	1	1
418	о небе и	1	1
419	обратим внимание также	1	1
420	на дне моря	1	1
421	и на ней	1	1
422	но даже в	1	1
423	со стороны их	2	1
424	то в данном	1	1
425	и не хотел	1	1
426	который при помощи	1	1
427	также и с	1	1
428	этом мы скажем	1	1
429	всегда может быть	1	1
430	только для того	1	1
431	что она во	1	1
432	иначе чем это	1	1
433	она основана на	1	1
434	он не мог	1	1
435	вступление в брак	1	1
436	но это уже	1	1
437	он пел и	1	1
438	на запад и	1	1
439	то это было	1	1
440	путем трения двух	1	1
441	то здесь мы	2	1
442	в ней уже	1	1
443	животных вовсе не	1	1
444	том чтобы быть	1	1
445	и вслед за	1	1
446	цели мы должны	1	1
447	можно проследить как	1	1
448	на вершину горы	1	1
449	он был бы	1	1
