N	3gram	Vygotskiy_	Vladivir
101	указать на то	1	2
102	а не только	1	2
103	не то что	4	2
104	что для нас	1	2
105	те или иные	1	2
106	как бы его	2	2
107	сих пор не	1	2
108	с теми же	1	2
109	в том и	2	2
110	к нему и	1	2
111	за то что	1	2
112	что это есть	2	2
113	говорит что в	1	2
114	едва ли можно	1	2
115	на то как	2	2
116	тех пор пока	2	2
117	один и тот	1	2
118	то можно сказать	1	2
119	или как говорит	1	2
120	до тех пор	2	2
121	таким образом если	1	2
122	несмотря на свою	2	2
123	если исходить из	1	2
124	в окончательном виде	1	2
125	и в своем	1	2
126	так же и	1	2
127	одно и то	3	2
128	и то же	3	2
129	в этом случае	1	2
130	и заключается что	1	2
131	и можно сказать	1	2
132	что в нем	3	2
133	и что в	2	2
134	с тем что	3	2
135	то обстоятельство что	1	2
136	как мы увидим	2	2
137	и все же	1	2
138	том случае если	4	2
139	в котором все	1	2
140	как это делает	1	2
141	то что мы	3	2
142	все это было	1	2
143	это и есть	2	2
144	если бы мы	1	2
145	сводится к тому	1	2
146	может быть и	1	2
147	начала до конца	1	1
148	бы само собой	1	1
149	все больше и	2	1
150	благодаря тому что	1	1
151	если мы будем	2	1
152	но и не	1	1
153	к разного рода	1	1
154	связи и в	1	1
155	действительно то что	1	1
156	и как бы	2	1
157	все то что	13	1
158	свидетельствуют о его	1	1
159	вызывает в нас	1	1
160	что это вовсе	1	1
161	как будто бы	1	1
162	и если в	1	1
163	не только то	1	1
164	не иначе как	1	1
165	во всей этой	1	1
166	потому что тогда	1	1
167	он никак не	1	1
168	заключать в себе	1	1
169	каком случае не	1	1
170	что в его	1	1
171	того что люди	1	1
172	в той же	2	1
173	мы видим что	7	1
174	и уже в	1	1
175	больше и больше	2	1
176	причинам прежде всего	1	1
177	что она была	1	1
178	рода событиям и	1	1
179	в том как	2	1
180	что она всегда	1	1
181	как это делают	1	1
182	мы читаем о	1	1
183	прямо говорит что	1	1
184	к выводу что	1	1
185	уверенностью сказать что	2	1
186	сменяли одна другую	1	1
187	и ко всему	1	1
188	в себя и	1	1
189	не в этом	1	1
190	то что является	1	1
191	она должна быть	3	1
192	и тут же	1	1
193	потому что его	1	1
194	еще и другие	1	1
195	о которых мы	5	1
196	взятый сам по	1	1
197	все той же	1	1
198	в первый раз	2	1
199	ровно ничего общего	1	1
200	как это легко	1	1
201	дело не в	1	1
202	в жизни и	2	1
203	он не может	1	1
204	что ничего подобного	1	1
205	только как на	1	1
206	таким образом согласно	1	1
207	указывает на то	4	1
208	является полной противоположностью	1	1
209	и что она	2	1
210	сказать что ни	1	1
211	они не могут	1	1
212	потому что она	1	1
213	сказала что она	1	1
214	с целым рядом	2	1
215	тот же самый	1	1
216	самом деле если	2	1
217	в одном акте	1	1
218	я говорю о	1	1
219	такой степени что	1	1
220	к которой мы	1	1
221	том что она	3	1
222	случае не может	1	1
223	и потому его	1	1
224	при помощи которого	2	1
225	конечно не в	1	1
226	сказать что все	1	1
227	кроме того что	2	1
228	можно сказать с	1	1
229	даны нам в	1	1
230	как автора и	1	1
231	но об этом	1	1
232	с тем чтобы	1	1
233	именно в этой	1	1
234	в каком случае	1	1
235	то что можно	1	1
236	не потому что	1	1
237	те же самые	1	1
238	легко может показаться	1	1
239	того что в	1	1
240	разного рода событиям	1	1
241	них не может	1	1
242	уже с самого	1	1
243	только одно что	1	1
244	с тот же	1	1
245	все с теми	1	1
246	с этой стороны	1	1
247	в такой же	1	1
248	и о его	1	1
249	потому что он	3	1
250	но именно в	1	1
251	я от него	1	1
252	с тем и	1	1
253	все то чем	1	1
254	та же самая	3	1
255	и тем самым	1	1
256	надо сказать что	4	1
257	объясняется то что	1	1
258	и никогда не	2	1
259	что в этой	3	1
260	он не понимает	1	1
261	он все более	1	1
262	и я не	1	1
263	она вошла в	1	1
264	уже знаем что	1	1
265	то что для	1	1
266	то же самое	12	1
267	не имеют никакого	1	1
268	заключается не в	2	1
269	можно найти много	1	1
270	в высшей степени	1	1
271	но все же	1	1
272	он принадлежит к	1	1
273	не только у	1	1
274	случае если мы	1	1
275	он ссылается на	2	1
276	о том как	3	1
277	да и не	1	1
278	никак не может	3	1
279	в двух словах	1	1
280	яснее и проще	1	1
281	он все же	1	1
282	о которых он	1	1
283	здравого смысла и	1	1
284	не мог бы	1	1
285	можно найти в	1	1
286	и в историческом	1	1
287	это то что	1	1
288	может и не	1	1
289	на каждом шагу	1	1
290	и понимали что	1	1
291	что так как	1	1
292	и заключать в	1	1
293	внимание на то	3	1
294	тому что в	1	1
295	в гораздо более	1	1
296	тех слов которые	1	1
297	мы не имеем	1	1
298	первый раз он	1	1
299	бы это было	1	1
300	кто из них	1	1
301	то есть на	1	1
302	тем что в	2	1
303	в какой мере	3	1
304	прежде всего на	1	1
305	вступила с ним	1	1
306	это легко может	1	1
307	сделать то же	1	1
308	то что начиная	1	1
309	в том смысле	2	1
310	с этой своей	1	1
311	с этой точки	2	1
312	ни в какой	2	1
313	бы вместе с	1	1
314	в каком они	1	1
315	том что это	1	1
316	что не только	1	1
317	одна из них	2	1
318	но когда оно	1	1
319	и не могла	1	1
320	с которой мы	1	1
321	и не было	1	1
322	другой стороны мы	1	1
323	конечно не имеет	1	1
324	и если мы	2	1
325	в основе своей	1	1
326	и той же	3	1
327	и что все	1	1
328	тем и другим	1	1
329	творчества в своей	1	1
330	говорить о том	3	1
331	и к тому	1	1
332	или вернее сказать	1	1
333	с ним что	1	1
334	которая никак не	1	1
335	поскольку он принадлежит	1	1
336	здесь мы имеем	1	1
337	и в ней	1	1
338	на этот вопрос	1	1
339	то и другое	3	1
340	состоит в том	2	1
341	одно из этих	2	1
342	однако он был	1	1
343	не было бы	2	1
344	в противном случае	1	1
345	место в этом	1	1
346	то же с	1	1
347	т п с	1	1
348	смысле этого слова	5	1
349	дело до конца	1	1
350	мы только что	1	1
351	одной и той	3	1
352	и ничего не	1	1
353	уже и в	1	1
354	все та же	1	1
355	и в своей	1	1
356	такой же мере	1	1
357	что в этот	1	1
358	что и здесь	1	1
359	том что эта	1	1
360	может быть этот	1	1
361	обычном смысле этого	1	1
362	как раз в	3	1
363	и в свою	1	1
364	и то и	3	1
365	он не мог	2	1
366	в энциклопедическом словаре	1	1
367	же как и	1	1
368	в обычном смысле	1	1
369	жизни а не	1	1
370	конца и в	1	1
371	что на вопрос	1	1
372	мы в дальнейшем	1	1
373	в таком виде	2	1
374	о человеке и	2	1
375	представить себе что	1	1
376	которые мы находим	1	1
377	а вовсе не	2	1
378	при этом она	1	1
379	с этим материалом	1	1
380	привело к тому	1	1
381	том смысле как	1	1
382	он говорит о	1	1
383	и не может	1	1
384	этой точки зрения	2	1
385	и что эта	1	1
386	в том виде	2	1
387	интересно что даже	1	1
388	имеют никакого отношения	1	1
389	должен был бы	2	1
390	целым рядом других	1	1
391	и привело к	1	1
392	не только как	1	1
393	чтобы отнять у	1	1
394	мы не можем	2	1
395	и так как	1	1
396	потому что они	2	1
397	но как мы	1	1
398	это было бы	2	1
