N	3gram	Vygotskiy_	Myslijsy
510	речь идет о	1	1
511	с отношением к	1	1
512	в данную минуту	1	1
513	непосредственно вытекает из	2	1
514	в нем те	1	1
515	таких слов как	1	1
516	что оно имеет	1	1
517	и потому должно	1	1
518	но на самом	1	1
519	же как и	2	1
520	того чтобы сделать	2	1
521	области гуманитарных наук	1	1
522	говоря о том	1	1
523	по своему строению	1	1
524	слово в этом	1	1
525	том что мы	1	1
526	он не знает	1	1
527	до следующей главы	1	1
528	уже в силу	1	1
529	мы примем что	1	1
530	в памяти и	1	1
531	заключенное в нем	1	1
532	и все же	1	1
533	во второй половине	1	1
534	никто никогда не	1	1
535	представлений или понятий	1	1
536	что существуют такие	1	1
537	этот вопрос можно	1	1
538	представлений и понятий	1	1
539	оно само не	1	1
540	случае мы имеем	1	1
541	тем что оно	2	1
542	имеет в виду	1	1
543	в чем именно	1	1
544	но само по	1	1
545	от тех которые	1	1
546	и в какой	1	1
547	что между обоими	1	1
548	то что они	2	1
549	точки зрения и	1	1
550	требует для своего	1	1
551	что должно стать	1	1
552	головы в другую	1	1
553	возникают из них	1	1
554	как уже сказано	3	1
555	относятся друг к	2	1
556	такое же развитие	1	1
557	это не требует	1	1
558	того факта что	3	1
559	состоящее в том	1	1
560	сливается с ними	1	1
561	только сказать что	1	1
562	имеем дело с	1	1
563	если бы он	1	1
564	сводится к тому	1	1
565	принять что и	1	1
566	было бы сказать	1	1
567	что с ним	1	1
