N	2gram	Vygotskiy_	Dialekti
202	в жизни	3	10
203	к тому	8	10
204	во всяком	10	10
205	для того	14	10
206	можно ли	2	10
207	абстрактное понятие	3	10
208	мы видим	13	10
209	в ее	1	10
210	не больше	2	10
211	от этого	6	10
212	себе и	2	10
213	а потом	2	10
214	только потому	2	10
215	и для	4	10
216	что для	1	10
217	содержит в	2	10
218	за пределы	1	10
219	оно не	3	10
220	то и	5	10
221	если мы	12	10
222	в его	22	10
223	в их	12	10
224	в частности	4	10
225	и можно	1	10
226	как мы	14	10
227	история и	1	9
228	или по	2	9
229	при этом	13	9
230	тому что	3	9
231	случае не	1	9
232	не как	3	9
233	быть может	2	9
234	в этих	4	9
235	и на	9	9
236	в котором	3	9
237	в противоположность	1	9
238	ничто не	1	9
239	в одном	4	9
240	и когда	3	9
241	превращается в	1	9
242	точка зрения	1	9
243	и он	1	9
244	мы можем	13	9
245	же как	10	9
246	бы в	5	9
247	на этом	3	9
248	общего с	3	9
249	и по	5	9
250	подобно тому	1	9
251	с ними	3	9
252	то время	5	9
253	и более	4	9
254	той же	8	9
255	всех этих	2	9
256	и от	5	9
257	или иной	3	9
258	как он	8	9
259	лишь как	1	9
260	в истории	9	9
261	та или	3	9
262	тому как	2	9
263	от него	1	8
264	или других	1	8
265	даже в	5	8
266	в разных	1	8
267	в отношении	14	8
268	вопрос об	2	8
269	но все	4	8
270	в дальнейшем	3	8
271	уже и	5	8
272	то как	2	8
273	всегда и	1	8
274	нет и	1	8
275	все время	6	8
276	с одной	8	8
277	это мы	3	8
278	или иная	3	8
279	по одному	3	8
280	не будет	2	8
281	что эта	2	8
282	этом смысле	7	8
283	в этой	7	8
284	или иначе	2	8
285	один из	8	8
286	и из	1	8
287	не на	2	8
288	ничего общего	4	8
289	когда мы	2	8
290	при помощи	3	8
291	в сфере	3	8
292	одна и	1	8
293	у нас	1	8
294	бы и	2	8
295	только и	2	8
296	того или	2	8
297	если она	1	8
298	все что	4	7
299	мы и	4	7
300	вещи в	1	7
301	как она	4	7
302	тем что	12	7
303	зависимости от	7	7
304	но он	1	7
305	на первый	5	7
306	не всегда	1	7
307	об отношении	2	7
308	точно так	4	7
309	как на	2	7
310	думаю что	1	7
311	от себя	1	7
312	что уже	3	7
313	связи с	14	7
314	не знает	1	7
315	во внимание	2	7
316	но для	2	7
317	каком случае	1	7
318	в конце	1	7
319	в связи	9	7
320	в мире	2	7
321	а только	1	7
322	то ни	1	7
323	его как	1	7
324	даже если	1	7
325	его с	1	7
326	и при	3	7
327	из которых	6	7
328	так или	1	7
329	сами по	4	7
330	заключается в	22	7
331	отношения к	1	7
332	как в	14	7
333	со стороны	1	7
334	только одно	1	7
335	и больше	1	7
336	говорят что	1	7
337	не потому	1	7
338	что здесь	2	7
339	без всякого	1	7
340	с его	3	7
341	на что	1	7
342	будет ли	1	7
343	и где	1	7
344	что этот	2	7
345	и я	1	7
346	думать что	1	7
347	и их	4	7
348	из этих	5	7
349	так чтобы	2	7
350	тем самым	6	7
351	нуждается в	1	7
352	эти два	1	7
353	более или	3	6
354	уже в	10	6
355	одной стороны	8	6
356	в другом	3	6
357	в себя	3	6
358	но они	4	6
359	ни вообще	1	6
360	в зависимости	6	6
361	одна из	2	6
362	во всех	3	6
363	по своей	12	6
364	в которой	4	6
365	можно было	10	6
366	где же	1	6
367	тела и	1	6
368	не отличается	2	6
369	с полной	1	6
370	с тем	18	6
371	и они	1	6
372	вместе с	18	6
373	никто не	1	6
374	может не	1	6
375	о котором	2	6
376	еще и	2	6
377	того чтобы	15	6
378	это все	1	6
379	но о	1	6
380	на основании	11	6
381	имеет никакого	1	6
382	мог бы	5	6
383	всяком случае	10	6
384	если только	2	6
385	для него	6	6
386	о нем	2	6
387	они не	4	6
388	того как	5	6
389	того и	2	6
390	ее в	2	6
391	то мы	2	6
392	с их	3	6
393	по существу	4	6
394	вообще не	3	6
395	по своему	14	6
396	его в	8	6
397	или менее	5	6
398	бы ни	2	6
399	может иметь	1	6
400	показывает что	9	6
401	это как	1	6
402	и почти	1	6
403	дело не	1	6
404	стороны и	1	6
405	при всем	2	6
406	и часто	2	6
407	этой точки	4	6
408	в один	4	6
409	отношение к	1	6
410	для этого	3	6
411	и совершенно	2	6
412	больше того	1	6
413	в той	2	5
414	до сих	3	5
415	их не	1	5
416	в своих	3	5
417	или на	1	5
418	например в	2	5
419	что по	2	5
420	их в	6	5
421	в это	1	5
422	речь идет	4	5
423	но мы	1	5
424	но даже	1	5
425	и той	7	5
426	одной и	6	5
427	не обязательно	1	5
428	может ли	2	5
429	я думаю	1	5
430	можем сказать	1	5
431	к этому	5	5
432	нет никаких	6	5
433	уже по	2	5
434	и становится	1	5
435	едва ли	6	5
436	гораздо более	1	5
437	все его	2	5
438	что у	3	5
439	то оно	1	5
440	после этого	1	5
441	в качестве	25	5
442	тому же	6	5
443	есть еще	2	5
444	и другое	7	5
445	что под	1	5
446	в понятии	6	5
447	в свете	2	5
448	есть своя	1	5
449	и у	7	5
450	сих пор	3	5
451	действительности и	1	5
452	имеет ничего	1	5
453	также не	2	5
454	но так	2	5
455	независимо от	5	5
456	в него	4	5
457	одного и	5	5
458	были бы	3	5
459	от нее	4	5
460	даны в	3	5
461	если в	3	5
462	известно что	2	5
463	почти не	1	5
464	из того	4	5
465	же что	2	5
466	или другого	2	5
467	с целью	2	5
468	если это	2	5
469	одинаковой мере	2	5
470	том смысле	3	5
471	сравнению с	4	5
472	которая не	5	5
473	не является	13	5
474	это понятие	2	5
475	в течение	2	5
476	по сравнению	6	5
477	явления и	1	5
478	только один	1	5
479	для нее	1	5
480	со всей	5	5
481	и во	4	5
482	он может	1	5
483	во времени	1	5
484	точку зрения	1	5
485	то значит	1	5
486	что одна	1	5
487	что с	8	5
488	без этого	2	5
489	есть уже	1	5
490	же не	3	5
491	с той	3	5
492	раз и	1	5
493	и другого	2	5
494	бы это	1	5
495	в области	9	5
496	только к	2	5
497	первый план	5	5
498	по которому	3	5
499	когда он	5	5
500	говоря о	2	5
501	или как	2	5
502	к ней	2	5
503	конце концов	1	5
504	что на	2	5
505	вплоть до	1	5
506	в возможности	1	4
507	и очень	1	4
508	еще более	1	4
509	общения с	3	4
510	нас в	4	4
511	далее в	1	4
512	исторического процесса	1	4
513	от этих	2	4
514	как они	5	4
515	из нее	2	4
516	представление о	1	4
517	много раз	2	4
518	в собственном	12	4
519	относиться к	1	4
520	данного явления	1	4
521	в этот	1	4
522	и этого	1	4
523	вообще но	1	4
524	с другим	1	4
525	необходимость и	1	4
526	представить себе	3	4
527	бы то	1	4
528	в состоянии	1	4
529	мы знаем	10	4
530	время не	1	4
531	по типу	5	4
532	у него	3	4
533	к чему	1	4
534	и отношение	2	4
535	на себя	2	4
536	вещи не	1	4
537	но ведь	1	4
538	и вместе	2	4
539	точек зрения	1	4
540	что их	1	4
541	чтобы понять	1	4
542	в каждом	2	4
543	если оно	1	4
544	дана в	1	4
545	если не	1	4
546	и является	2	4
547	не по	2	4
548	главным образом	3	4
549	мы будем	4	4
550	а как	2	4
551	себе как	1	4
552	а главное	1	4
553	следовательно не	2	4
554	и здесь	5	4
555	как с	4	4
556	был бы	2	4
557	это или	1	4
558	со всеми	9	4
559	почти всегда	1	4
560	связанные с	3	4
561	без которых	1	4
562	мы имели	7	4
563	который не	3	4
564	том как	1	4
565	слово есть	1	4
566	дальше и	1	4
567	сейчас же	1	4
568	наконец и	1	4
569	и синтез	1	4
570	видим что	2	4
571	у которого	1	4
572	быть не	2	4
573	как например	2	4
574	это же	2	4
575	заметить что	1	4
576	с нею	2	4
577	стороны не	1	4
578	у них	3	4
579	друг друга	7	4
580	в другое	2	4
581	когда они	2	4
582	смысле что	2	4
583	и также	1	4
584	данном случае	1	4
585	этом отношении	9	4
586	не содержит	1	4
587	здесь в	2	4
588	нечто совершенно	1	4
589	что ни	1	4
590	и слова	1	4
591	в общем	1	4
592	и эта	4	4
593	однако это	1	4
594	на все	2	4
595	бы мы	2	4
596	как результат	1	4
597	к жизни	2	4
598	что эти	4	4
599	и эти	2	4
600	как ни	1	4
601	эти последние	2	4
602	ни один	5	4
603	человека и	6	4
604	и всякая	1	4
605	же самое	9	4
606	но эта	1	4
607	же в	3	4
608	такой же	4	4
609	в одинаковой	2	4
610	из себя	1	4
611	не можем	4	4
612	себе а	1	4
613	что было	1	3
614	нами выше	3	3
615	для всех	1	3
616	очевидно что	1	3
617	со всем	1	3
618	этот момент	4	3
619	в некоторых	1	3
620	не бывает	2	3
621	по мере	1	3
622	нет еще	1	3
623	нас к	2	3
624	от одного	2	3
625	в новую	1	3
626	считать что	1	3
627	в корне	2	3
628	к самому	1	3
629	ни было	2	3
630	обоих случаях	2	3
631	понятно что	3	3
632	а лишь	1	3
633	в первую	2	3
634	больше чем	2	3
635	не могли	3	3
636	он находит	2	3
637	о чем-то	1	3
638	могут не	1	3
639	вообще как	2	3
640	же вещь	1	3
641	говорит что	1	3
642	самого начала	6	3
643	каждая вещь	2	3
644	всего этого	1	3
645	этих последних	2	3
646	в основу	5	3
647	на него	2	3
648	без того	1	3
649	во всей	3	3
650	к ее	1	3
651	указать на	2	3
652	об одном	1	3
653	сама же	1	3
654	имеем дело	2	3
655	будем говорить	1	3
656	с другими	3	3
657	то она	1	3
658	совершенно ясно	3	3
659	одно а	1	3
660	ли оно	5	3
661	судить о	1	3
662	он берет	1	3
663	и именно	1	3
664	и которые	5	3
665	уже давно	1	3
666	зрения и	1	3
667	о которых	1	3
668	что как	3	3
669	понятий и	10	3
670	здесь как	1	3
671	быть так	2	3
672	а с	4	3
673	принять во	2	3
674	не дает	2	3
675	совсем не	1	3
676	между тем	10	3
677	не отличаются	1	3
678	не так	1	3
679	когда я	1	3
680	зрения в	1	3
681	не мог	4	3
682	не приходится	1	3
683	самое что	1	3
684	она была	1	3
685	как известно	7	3
686	оно вообще	2	3
687	чем она	1	3
688	этот предмет	2	3
689	сделать это	1	3
690	с чем	1	3
691	мы теперь	1	3
692	но реально	1	3
693	или иного	2	3
694	и чем	1	3
695	понятия и	8	3
696	имел случай	1	3
697	даже больше	1	3
698	должны сказать	2	3
699	мире и	1	3
700	против этого	1	3
701	образом и	1	3
702	и этот	1	3
703	и сейчас	1	3
704	и свое	1	3
705	для себя	2	3
706	стороны в	1	3
707	мы в	3	3
708	утверждает что	1	3
709	и делает	1	3
710	от другого	2	3
711	однако что	1	3
712	же самый	1	3
713	в слове	3	3
714	от его	2	3
715	в которых	3	3
716	или об	2	3
717	чтобы убедиться	1	3
718	к другому	2	3
719	непосредственно и	1	3
720	все они	2	3
721	бы не	1	3
722	всем этом	2	3
723	в очень	1	3
724	тех же	2	3
725	еще на	1	3
726	уже с	1	3
727	гласит что	1	3
728	или иных	1	3
729	вслед за	4	3
730	целый ряд	4	3
731	знаем что	1	3
732	никаких оснований	1	3
733	и потом	1	3
734	видим в	2	3
735	тем же	8	3
736	по преимуществу	1	3
737	одной из	1	3
738	не знаем	2	3
739	же самого	3	3
740	и понимания	1	3
741	здесь не	2	3
742	именно этот	1	3
743	дает в	2	3
744	тот же	10	3
745	одних и	1	3
746	в свое	2	3
747	не указывает	1	3
748	форм и	1	3
749	но на	3	3
750	значение может	1	3
751	нас не	2	3
752	и которая	3	3
753	тому чтобы	2	3
754	и сознание	1	3
755	такое же	2	3
756	как у	2	3
757	для нас	6	3
758	указание на	1	3
759	место в	3	3
760	однако не	3	3
761	когда оно	2	3
762	и вы	1	3
763	представлять себе	1	3
764	указывает на	3	3
765	в какой	5	3
766	тогда это	1	3
767	является не	6	3
768	не дают	1	3
769	так в	1	3
770	по его	1	3
771	и оно	1	3
772	лежит в	3	3
773	должен быть	1	3
774	притом чисто	1	3
775	переходя в	1	3
776	с самого	6	3
777	отличие от	8	3
778	на свои	1	3
779	или иную	1	3
780	этого последнего	1	3
781	ту или	1	3
782	но всегда	2	3
783	во время	3	3
784	в свою	4	3
785	и во-вторых	1	3
786	далеко не	2	3
787	как чисто	1	3
788	идет о	2	3
789	что можно	1	3
790	это можно	1	3
791	и тех	2	3
792	именно это	3	3
793	не надо	1	3
794	происходит в	1	3
795	они являются	8	2
796	они имеют	3	2
797	мы наблюдаем	3	2
798	это утверждение	2	2
799	к другу	1	2
800	случае в	2	2
801	здесь же	1	2
802	чтобы дать	1	2
803	выводу что	4	2
804	как здесь	1	2
805	в последнее	4	2
806	которые не	5	2
807	которая в	1	2
808	необходима для	1	2
809	понятие как	2	2
810	следует что	1	2
811	но тем	2	2
812	истинного и	1	2
813	те же	6	2
814	мы пришли	1	2
815	остановиться на	3	2
816	по способу	3	2
817	исторического развития	2	2
818	в единой	1	2
819	ее основе	1	2
820	ко всем	2	2
821	встречается в	5	2
822	он имеет	3	2
823	именно он	1	2
824	вот что	1	2
825	не предполагает	1	2
826	на каждой	3	2
827	собственном смысле	12	2
828	и сам	4	2
829	мне кажется	1	2
830	уже на	1	2
831	друг к	1	2
832	небесные и	1	2
833	том или	1	2
834	я например	1	2
835	имеет место	4	2
836	всегда в	1	2
837	роль в	5	2
838	внимание что	2	2
839	с третьим	1	2
840	которая делает	1	2
841	он является	1	2
842	когда в	3	2
843	и слово	3	2
844	является то	7	2
845	социальная среда	1	2
846	всем его	1	2
847	связано с	2	2
848	мы с	1	2
849	ответить на	1	2
850	которые мы	3	2
851	совершенно в	1	2
852	жизни он	1	2
853	было в	1	2
854	эта связь	1	2
855	он был	1	2
856	своей природе	1	2
857	мы увидим	4	2
858	что фактически	1	2
859	один день	1	2
860	представления о	2	2
861	говорит об	2	2
862	одной общей	1	2
863	во многих	3	2
864	в условиях	1	2
865	действии и	2	2
866	смысле слова	5	2
867	не об	1	2
868	в различных	1	2
869	ни одного	1	2
870	естественно и	1	2
871	как оно	5	2
872	свою очередь	3	2
873	так мы	2	2
874	и начинает	1	2
875	в глаза	2	2
876	убедиться в	1	2
877	по характеру	2	2
878	и остается	1	2
879	и формы	1	2
880	этого мы	1	2
881	объединяются в	1	2
882	наряду с	3	2
883	тем кто	1	2
884	формы или	1	2
885	в нашем	2	2
886	к которому	6	2
887	находится в	4	2
888	с этими	1	2
889	именно с	2	2
890	на предмет	3	2
891	друг с	10	2
892	и чувства	1	2
893	на котором	3	2
894	понятие о	1	2
895	в пользу	7	2
896	смысле но	2	2
897	дает возможность	1	2
898	с первого	3	2
899	жизни с	1	2
900	начало и	1	2
901	своего развития	9	2
902	не иметь	3	2
903	ближе к	1	2
904	которую можно	2	2
905	новые и	2	2
906	он только	1	2
907	первого взгляда	2	2
908	по природе	1	2
909	мы как	1	2
910	явления как	1	2
911	научного анализа	1	2
912	бы чудом	1	2
913	в какую-нибудь	1	2
914	где это	1	2
915	на том	3	2
916	именно для	1	2
917	вещь которая	1	2
918	и основной	2	2
919	то для	1	2
920	заключается вовсе	1	2
921	на стадии	1	2
922	его только	1	2
923	свет и	1	2
924	бы что	4	2
925	показал как	2	2
926	достаточно было	2	2
927	как можно	1	2
928	котором мы	1	2
929	чем в	4	2
930	и других	4	2
931	наконец мы	1	2
932	мы на	1	2
933	на этот	5	2
934	что там	3	2
935	от тех	2	2
936	ее от	1	2
937	это нисколько	1	2
938	которое в	1	2
939	как его	1	2
940	сходство с	4	2
941	не остается	1	2
942	теми или	2	2
943	между ними	6	2
944	эти три	2	2
945	и оказывается	1	2
946	больше и	1	2
947	абстрактных понятий	1	2
948	моментов и	1	2
949	достаточно чтобы	1	2
950	в других	2	2
951	человек как	1	2
952	бы к	2	2
953	бы она	1	2
954	взятая в	1	2
955	но при	1	2
956	но до	1	2
957	не были	1	2
958	в тех	2	2
959	а во-вторых	1	2
960	им самим	1	2
961	который мы	2	2
962	сомневаться в	1	2
963	этот вопрос	5	2
964	с ней	4	2
965	это вопрос	1	2
966	целом и	2	2
967	для той	1	2
968	вопрос в	1	2
969	тот или	1	2
970	на который	2	2
971	однако в	2	2
972	всегда имеет	1	2
973	взятого в	1	2
974	и др	1	2
975	его личности	1	2
976	берется в	1	2
977	образом в	1	2
978	вообще это	1	2
979	повседневной жизни	1	2
980	заключается только	2	2
981	ибо в	1	2
982	его можно	1	2
983	себе этот	1	2
984	следует за	1	2
985	и самый	1	2
986	на вторую	1	2
987	бы тогда	1	2
988	и сами	1	2
989	на деле	6	2
990	нашего исследования	2	2
991	произведение и	1	2
992	будет иметь	1	2
993	понятие и	3	2
994	с такой	1	2
995	отличное от	1	2
996	не идет	2	2
997	другого рода	2	2
998	вещи ее	1	2
999	связанное с	2	2
1000	никакому сомнению	2	2
1001	не требует	1	2
1002	в другой	2	2
1003	в область	2	2
1004	равным образом	4	2
1005	все те	1	2
1006	к выводу	2	2
1007	или к	1	2
1008	постольку поскольку	2	2
1009	она становится	1	2
1010	находятся в	1	2
1011	отличаются от	5	2
1012	и понятно	1	2
1013	вещей в	1	2
1014	и ночь	1	2
1015	в наших	2	2
1016	содержание и	1	2
1017	еще с	1	2
1018	так вот	1	2
1019	и иначе	1	2
1020	в процессе	33	2
1021	другой как	1	2
1022	бы уже	1	2
1023	доходит до	1	2
1024	к его	1	2
1025	если принять	2	2
1026	которые могут	3	2
1027	показали что	9	2
1028	предметы в	5	2
1029	знает что	1	2
1030	всей своей	1	2
1031	многих исследователей	1	2
1032	своей жизни	1	2
1033	не сами	1	2
1034	этого явления	3	2
1035	входя в	1	2
1036	не объясняет	1	2
1037	не имеют	2	2
1038	ведь мы	1	2
1039	и заключается	2	2
1040	в становлении	1	2
1041	совпадает с	7	2
1042	и между	4	2
1043	и достаточно	1	2
1044	связана с	3	2
1045	значений и	1	2
1046	относится к	1	2
1047	это то	1	2
1048	таком виде	1	2
1049	могла бы	1	2
1050	и поэтому	4	2
1051	внимание на	4	2
1052	них как	1	2
1053	самых разнообразных	1	2
1054	слова и	8	2
1055	что понятие	4	2
1056	совершенно достаточно	1	2
1057	развития и	2	2
1058	именно на	1	2
1059	и вся	1	2
1060	в вещах	2	2
1061	и до	1	2
1062	более и	1	2
1063	у человека	2	2
1064	друг от	2	2
1065	в обоих	2	2
1066	только это	1	2
1067	он дает	1	2
1068	оно требует	1	2
1069	художественное произведение	1	2
1070	настолько же	1	2
1071	но от	1	2
1072	или с	1	2
1073	может оказаться	1	2
1074	только при	2	2
1075	именно то	1	2
1076	слово и	1	2
1077	или более	1	2
1078	еще дальше	1	2
1079	к истории	3	2
1080	где бы	1	2
1081	мы берем	1	2
1082	реальных вещей	1	2
1083	бы его	1	2
1084	жизни не	1	2
1085	повествование о	2	2
1086	они были	1	2
1087	этого термина	1	2
1088	бывает в	1	2
1089	самое слово	2	2
1090	существует ни	1	2
1091	сознание а	1	2
1092	что обе	1	2
1093	ли или	1	2
1094	мы могли	14	2
1095	уже сейчас	1	2
1096	день и	1	2
1097	не во	2	2
1098	воля к	1	2
1099	общего и	1	2
1100	одно от	1	2
1101	бы выразить	1	2
1102	вывод что	2	2
1103	себе ничего	1	2
1104	насколько и	1	2
1105	не для	1	2
1106	легко заметить	1	2
1107	о вещах	1	2
1108	в соответствующих	1	2
1109	мы показали	1	2
1110	что только	1	2
1111	и принципиально	1	2
1112	на одной	2	2
1113	силу и	1	2
1114	чем он	1	2
1115	слово в	4	2
1116	основана на	2	2
1117	с которым	2	2
1118	от друга	2	2
1119	это еще	1	2
1120	с теми	2	2
1121	ни одна	1	2
1122	другое время	1	2
1123	бы быть	2	2
1124	с логической	4	2
1125	цель и	2	2
1126	не стоит	2	2
1127	мы никогда	3	2
1128	последнее время	6	2
1129	и стать	1	2
1130	на одном	2	2
1131	в такой	3	2
1132	чем мы	1	2
1133	быть отнесена	1	2
1134	на его	5	2
1135	с другом	10	2
1136	это так	2	2
1137	ему не	1	2
1138	этих двух	1	2
1139	разница между	1	2
1140	там где	4	2
1141	что каждая	2	2
1142	выше и	1	2
1143	ибо они	1	2
1144	чистом виде	1	2
1145	понятий а	2	2
1146	выше в	1	2
1147	отношение как	1	2
1148	говорим о	1	2
1149	в акте	1	2
1150	на всех	1	2
1151	без слова	1	2
1152	не видим	1	2
1153	в нашей	4	2
1154	факт что	7	2
1155	еще в	2	2
1156	как этот	1	2
1157	скажем что	1	2
1158	на это	1	2
1159	мы сказали	1	2
1160	которым она	1	2
1161	одного из	3	2
1162	опыта но	1	2
1163	и самого	1	2
1164	которые в	5	2
1165	выражения в	1	2
1166	только по	1	2
1167	течение всего	1	2
1168	мы сейчас	1	2
1169	отношении не	1	2
1170	все еще	2	2
1171	и дальше	1	2
1172	по законам	1	2
1173	только после	2	2
1174	о своих	1	2
1175	переход в	1	2
1176	является ли	1	2
1177	говорит не	3	2
1178	в эпоху	1	2
1179	в целом	22	2
1180	как для	1	2
1181	мы также	2	2
1182	в чисто	2	2
1183	сейчас мы	1	2
1184	та его	1	1
1185	логическая необходимость	1	1
1186	связаны в	1	1
1187	не связан	1	1
1188	более богатым	1	1
1189	с точностью	2	1
1190	одно общее	1	1
1191	том каково	1	1
1192	в единую	1	1
1193	оно все	2	1
1194	мы найдем	1	1
1195	это тот	2	1
1196	идет по	2	1
1197	между двумя	3	1
1198	имея в	1	1
1199	общественную жизнь	1	1
1200	с человеческим	1	1
1201	зрения на	2	1
1202	в зеркальной	1	1
1203	историческом развитии	2	1
1204	зрения совершенно	1	1
1205	самого себя	2	1
1206	три типа	2	1
1207	вниз и	1	1
1208	хотел указать	1	1
1209	не такая	1	1
1210	человека можно	1	1
1211	обнаруживает с	1	1
1212	каждого отдельного	1	1
1213	случае мы	1	1
1214	он показал	1	1
1215	вещью а	1	1
1216	в применении	1	1
1217	момента в	2	1
1218	до самого	1	1
1219	связанных между	1	1
1220	от частного	1	1
1221	привести еще	1	1
1222	глаза и	1	1
1223	формы в	3	1
1224	с необходимостью	3	1
1225	которым они	1	1
1226	здесь о	1	1
1227	думается что	1	1
1228	которой они	2	1
1229	которые по	1	1
1230	что перед	4	1
1231	же эта	1	1
1232	так например	1	1
1233	iii в	1	1
1234	другой с	1	1
1235	же предметы	4	1
1236	объектов и	1	1
1237	важный момент	1	1
1238	вещь может	1	1
1239	есть самая	1	1
1240	картина которая	1	1
1241	до последнего	1	1
1242	в живом	3	1
1243	сходство между	1	1
1244	всех реальных	1	1
1245	всей ее	1	1
1246	а напротив	1	1
1247	и значение	2	1
1248	приходим к	2	1
1249	предметов в	5	1
1250	элементы в	1	1
1251	переносном смысле	1	1
1252	каким образом	1	1
1253	за ним	1	1
1254	где они	2	1
1255	специально в	1	1
1256	ведет к	1	1
1257	конечном счете	1	1
1258	голосом и	1	1
1259	исходить из	1	1
1260	но самое	1	1
1261	предполагают друг	1	1
1262	этот общий	1	1
1263	и другим	2	1
1264	давно уже	1	1
1265	когда это	1	1
1266	тем ни	1	1
1267	находит себе	1	1
1268	всего с	1	1
1269	те признаки	2	1
1270	показал что	5	1
1271	ложный путь	1	1
1272	предмет и	1	1
1273	мысли о	1	1
1274	одновременно и	1	1
1275	по форме	2	1
1276	предмета и	1	1
1277	или ином	1	1
1278	смысле чрезвычайно	1	1
1279	и ниже	1	1
1280	вывод вытекает	1	1
1281	это определение	1	1
1282	которое должно	1	1
1283	и исторического	1	1
1284	своей власти	1	1
1285	основное отличие	1	1
1286	этих случаях	1	1
1287	по тому	1	1
1288	для выяснения	1	1
1289	принцип построения	1	1
1290	чем бы	1	1
1291	для исследования	1	1
1292	обыденной жизни	1	1
1293	а вместе	1	1
1294	эти момента	3	1
1295	уже дана	1	1
1296	их применения	1	1
1297	у которых	1	1
1298	нам не	1	1
1299	всего сами	1	1
1300	в центр	3	1
1301	этим мы	1	1
1302	находит в	1	1
1303	из других	1	1
1304	можно считать	3	1
1305	и история	1	1
1306	можно констатировать	1	1
1307	закономерностей а	1	1
1308	применении к	1	1
1309	найденные нами	2	1
1310	которой он	2	1
1311	именно такое	1	1
