N	2gram	Vygotskiy_	formyVre
329	и со	1	4
330	в данном	4	4
331	раз и	3	4
332	он был	1	4
333	в другом	7	4
334	по отношению	19	4
335	и те	2	4
336	в глаза	1	4
337	друг на	2	4
338	вопросу о	2	4
339	в нашем	5	4
340	и становится	1	4
341	проходит через	1	4
342	для раскрытия	1	4
343	несмотря на	3	4
344	к жизни	7	4
345	чем в	6	4
346	прежде чем	2	4
347	что не	2	4
348	между этими	3	4
349	о которых	2	4
350	к вопросу	1	4
351	себе и	1	4
352	в чем	10	4
353	совсем не	1	4
354	явления в	1	4
355	уже указывали	1	4
356	друг другу	2	4
357	в один	1	4
358	по всем	1	4
359	к ряду	1	4
360	которых мы	1	4
361	оно было	1	4
362	и при	4	4
363	из того	12	4
364	его но	1	4
365	их и	2	4
366	что он	40	4
367	перед нами	1	4
368	это и	3	4
369	и более	8	4
370	языка и	6	4
371	сливается с	1	4
372	своей собственной	2	4
373	совершенно иной	3	4
374	и т.д	6	4
375	на друга	2	4
376	же самое	7	4
377	по линии	1	4
378	принадлежит к	2	4
379	всяком случае	2	4
380	друг друга	1	4
381	во внутреннем	2	4
382	связан с	1	4
383	этом случае	5	4
384	одних и	1	4
385	находятся в	3	4
386	у нас	4	4
387	все равно	2	4
388	раз в	4	4
389	как она	3	4
390	на одном	2	4
391	на его	4	4
392	целого и	1	4
393	в одной	2	4
394	тем более	5	4
395	связаны с	1	4
396	и тех	1	4
397	мы должны	13	4
398	как он	7	4
399	же что	1	4
400	с большой	1	4
401	и о	1	4
402	которыми он	2	4
403	включает в	3	4
404	и совершенно	1	4
405	с которыми	2	3
406	в центре	2	3
407	к другу	4	3
408	различия в	2	3
409	тому что	14	3
410	говорили в	1	3
411	они уже	1	3
412	это значит	5	3
413	строго говоря	1	3
414	в море	1	3
415	далее в	1	3
416	по мере	6	3
417	отношений в	4	3
418	и которые	2	3
419	их не	1	3
420	самых основных	1	3
421	из нее	5	3
422	прямо сказать	1	3
423	другом месте	4	3
424	в более	2	3
425	но мы	7	3
426	на материале	1	3
427	моменты в	1	3
428	не могли	1	3
429	вопрос о	15	3
430	которой он	1	3
431	мы увидим	3	3
432	вот почему	3	3
433	распадается на	1	3
434	самого начала	8	3
435	в прошлом	2	3
436	как на	4	3
437	еще нет	1	3
438	находится в	2	3
439	с этими	1	3
440	место для	1	3
441	в зависимости	2	3
442	все время	3	3
443	в царстве	1	3
444	не мог	1	3
445	в заключение	1	3
446	внимание на	1	3
447	как можно	1	3
448	и развития	21	3
449	на разных	1	3
450	же как	9	3
451	можно прямо	1	3
452	и характер	1	3
453	до известной	1	3
454	в двух	1	3
455	под влиянием	4	3
456	бы в	6	3
457	вверх и	1	3
458	связь с	1	3
459	для развития	9	3
460	на этом	8	3
461	как это	11	3
462	в тех	2	3
463	но только	4	3
464	миру и	1	3
465	главным образом	1	3
466	и есть	8	3
467	этом процессе	1	3
468	его к	2	3
469	и самый	2	3
470	и ничего	1	3
471	и здесь	2	3
472	друг к	3	3
473	этой проблемы	1	3
474	эти особенности	2	3
475	мы в	2	3
476	в плоскости	2	3
477	сами по	1	3
478	если не	3	3
479	почти всегда	2	3
480	в прямом	1	3
481	и затем	1	3
482	в слове	1	3
483	и так	1	3
484	бы не	1	3
485	по самому	1	3
486	том как	3	3
487	сравнению с	9	3
488	зависимости от	3	3
489	к другому	3	3
490	еще и	3	3
491	его и	4	3
492	что мы	11	3
493	и между	7	3
494	в течение	1	3
495	в свою	5	3
496	основе этого	3	3
497	не быть	1	3
498	жизнь с	1	3
499	значение для	4	3
500	целый ряд	5	3
501	известной степени	1	3
502	без всякого	2	3
503	в данной	2	3
504	если мы	9	3
505	тем же	1	3
506	мы говорили	5	3
507	но это	4	3
508	точку зрения	1	3
509	что есть	1	3
510	которые в	4	3
511	ему в	2	3
512	в первый	1	3
513	связи между	1	3
514	совершенно не	5	3
515	и всегда	1	3
516	на одной	1	3
517	вовсе нет	1	3
518	поэтому оно	1	3
519	а на	1	3
520	без всяких	2	3
521	в другую	3	3
522	дело в	1	3
523	в сферу	2	3
524	этими двумя	3	3
525	есть только	1	3
526	по своему	4	3
527	зрения не	1	3
528	не столько	3	3
529	это было	1	3
530	бы совершенно	1	3
531	и эти	2	3
532	только к	4	3
533	с самого	8	3
534	она не	2	3
535	но при	2	3
536	как уже	5	3
537	для чего	1	3
538	и полноте	1	3
539	но она	1	3
540	ним как	1	3
541	конечно в	1	3
542	самое время	1	3
543	по сравнению	9	3
544	к ней	1	3
545	можно сказать	7	3
546	происходит в	3	3
547	все более	4	3
548	они приобретают	1	3
549	что на	2	3
550	образов и	1	3
551	находим в	1	2
552	они имеют	1	2
553	в новые	1	2
554	развития здесь	1	2
555	чего не	2	2
556	только два	3	2
557	без исключения	1	2
558	и существенных	1	2
559	с необходимостью	5	2
560	этот момент	2	2
561	чрезвычайно распространены	1	2
562	которой они	1	2
563	его то	1	2
564	остановиться на	3	2
565	ясно что	2	2
566	нами в	4	2
567	приходит к	6	2
568	определяется и	1	2
569	оно уже	1	2
570	вопрос об	4	2
571	мыслится как	1	2
572	как они	4	2
573	в духе	1	2
574	к основному	1	2
575	представление о	2	2
576	начинается с	2	2
577	и сами	2	2
578	как таковой	2	2
579	выход из	1	2
580	отличается от	2	2
581	ко второй	1	2
582	как только	4	2
583	этим мы	1	2
584	которые мы	2	2
585	явлений но	1	2
586	своей природе	4	2
587	имеет в	1	2
588	другом в	2	2
589	с трудом	1	2
590	из себя	1	2
591	говорить о	3	2
592	жизнь но	1	2
593	как оно	1	2
594	здесь имеет	1	2
595	до того	4	2
596	свою очередь	4	2
597	что те	3	2
598	в чистом	1	2
599	но этот	3	2
600	сила и	3	2
601	абстрактное мышление	4	2
602	он так	1	2
603	они должны	1	2
604	как я	3	2
605	нигде не	2	2
606	они сами	1	2
607	в каждом	1	2
608	он сам	2	2
609	что даже	1	2
610	на котором	3	2
611	приближение к	1	2
612	речи в	7	2
613	к нему	4	2
614	то в	7	2
615	что у	4	2
616	для жизни	1	2
617	глубокий и	1	2
618	имеют в	1	2
619	собой в	2	2
620	что уже	3	2
621	которого еще	1	2
622	после этого	1	2
623	основе в	1	2
624	и сама	1	2
625	и этим	1	2
626	но чаще	1	2
627	для своего	1	2
628	с особенностями	1	2
629	отношения в	1	2
630	лежит в	5	2
631	тому же	3	2
632	видит в	1	2
633	собой разумеется	1	2
634	и притом	2	2
635	столько же	1	2
636	как по	1	2
637	по аналогии	2	2
638	но для	3	2
639	нем но	1	2
640	мы это	2	2
641	и связи	1	2
642	я не	6	2
643	и вместе	1	2
644	но когда	2	2
645	особенности в	1	2
646	если я	4	2
647	больше и	1	2
648	а только	8	2
649	но к	1	2
650	а потом	1	2
651	на другой	1	2
652	но как	6	2
653	ряду с	1	2
654	того в	2	2
655	вообще в	2	2
656	его развития	4	2
657	они становятся	1	2
658	бы она	1	2
659	в отдельных	1	2
660	которой и	1	2
661	что должно	4	2
662	процесса в	3	2
663	если же	1	2
664	никто не	2	2
665	хотя в	2	2
666	чем больше	1	2
667	и миром	1	2
668	и тот	5	2
669	совершенно так	1	2
670	себя на	1	2
671	даже не	1	2
672	выражается в	1	2
673	и сам	1	2
674	этот вопрос	8	2
675	должны были	3	2
676	природе своей	1	2
677	меняется и	1	2
678	нашего анализа	1	2
679	на всех	2	2
680	что во	1	2
681	моментов в	4	2
682	в каком	2	2
683	когда они	1	2
684	которое мы	1	2
685	в полном	1	2
686	же мы	2	2
687	значит что	6	2
688	существует только	2	2
689	которого мы	2	2
690	возникает в	3	2
691	мы видели	10	2
692	можно только	2	2
693	от нее	1	2
694	и измеряется	1	2
695	но одновременно	1	2
696	во втором	2	2
697	образом и	1	2
698	в процесс	1	2
699	опирается на	4	2
700	как с	5	2
701	если в	4	2
702	место во	1	2
703	должна быть	7	2
704	тогда когда	10	2
705	была бы	1	2
706	в область	2	2
707	он действует	1	2
708	развитие всего	1	2
709	и внешние	2	2
710	они на	1	2
711	к данному	2	2
712	бы при	1	2
713	их нужно	1	2
714	нам в	2	2
715	самом деле	9	2
716	они даны	1	2
717	приобретает в	1	2
718	в наших	2	2
719	мы говорим	4	2
720	одновременно с	4	2
721	ничто в	1	2
722	как для	1	2
723	влияния на	4	2
724	развития это	4	2
725	данном случае	3	2
726	о котором	1	2
727	то он	1	2
728	в очень	1	2
729	то и	2	2
730	в зоне	6	2
731	и поэтому	2	2
732	и тогда	1	2
733	в новой	5	2
734	прямой и	1	2
735	с которой	2	2
736	только один	4	2
737	отношении к	2	2
738	в первых	1	2
739	более и	3	2
740	каждый из	1	2
741	действия и	1	2
742	на которые	3	2
743	на более	1	2
744	ним но	2	2
745	не совсем	2	2
746	начиная с	1	2
747	этого слова	3	2
748	но если	7	2
749	а вовсе	1	2
750	появляется в	1	2
751	в плане	2	2
752	связей и	5	2
753	и после	1	2
754	нее и	1	2
755	они вовсе	1	2
756	высшей степени	3	2
757	самое слово	2	2
758	не можем	2	2
759	для нас	1	2
760	специфические формы	1	2
761	идет о	1	2
762	где он	1	2
763	участвуют в	1	2
764	себя в	4	2
765	имел в	1	2
766	с их	4	2
767	по этому	1	2
768	не существует	1	2
769	и непосредственно	1	2
770	образом в	2	2
771	животных и	2	2
772	что их	2	2
773	словом и	2	2
774	другие моменты	1	2
775	и последующих	1	2
776	за которым	1	2
777	но по	1	2
778	или даже	2	2
779	является не	2	2
780	этой стадии	1	2
781	но уже	2	2
782	должен быть	1	2
783	особенно часто	1	2
784	разумеется что	1	2
785	на место	2	2
786	обычно в	1	2
787	может иметь	3	2
788	должны быть	2	2
789	такие же	1	2
790	на один	1	2
791	чистом виде	1	2
792	автора к	1	2
793	его не	1	2
794	одну из	1	2
795	или не	2	2
796	эти формы	1	2
797	и может	4	2
798	оказывается что	1	2
799	еще в	3	2
800	этому вопросу	3	2
801	проблема в	2	2
802	сторон как	1	2
803	когда мы	4	2
804	как их	1	2
805	не определяется	1	2
806	для такого	1	2
807	зрения на	1	2
808	язык в	1	2
809	само собой	3	2
810	к третьей	1	2
811	быть названы	1	2
812	мы различаем	2	2
813	и особенностей	1	2
814	и конец	1	2
815	степени и	1	2
816	это на	3	1
817	они являются	2	1
818	является в	2	1
819	и составляет	5	1
820	культурного развития	2	1
821	ребенка и	11	1
822	которая была	1	1
823	в настоящем	1	1
824	мы найдем	1	1
825	если его	1	1
826	именно на	1	1
827	более не	1	1
828	определяется только	1	1
829	на эти	1	1
830	другом но	1	1
831	выводу что	3	1
832	и своего	1	1
833	в момент	4	1
834	чем оно	3	1
835	самого себя	1	1
836	или только	1	1
837	исходя из	2	1
838	которая в	3	1
839	развития резко	1	1
840	бы даже	1	1
841	важно это	1	1
842	есть прежде	1	1
843	случае мы	2	1
844	что один	1	1
845	часть его	1	1
846	области где	1	1
847	с проблемой	2	1
848	дело с	2	1
849	момента в	3	1
850	связанных между	1	1
851	речи и	8	1
852	формы в	1	1
853	все высшие	2	1
854	эта новая	1	1
855	он видит	1	1
856	мы исходим	1	1
857	совершенно иные	1	1
858	в большей	1	1
859	в общую	1	1
860	лежит очень	1	1
861	что то	1	1
862	с более	3	1
863	осознания и	4	1
864	точками зрения	2	1
865	а есть	1	1
866	это противоречие	1	1
867	как составные	1	1
868	случае он	1	1
869	не меняет	1	1
870	до последнего	1	1
871	но что	6	1
872	нужна ему	1	1
873	раз он	3	1
874	опираются на	1	1
875	каждой отдельной	2	1
876	этим путем	1	1
877	и связаны	1	1
878	ко всем	1	1
879	стороны так	1	1
880	более или	1	1
881	эта зона	1	1
882	по пути	1	1
883	он имеет	6	1
884	в первом	4	1
885	относится и	1	1
886	закономерностей и	1	1
887	и позже	1	1
888	случаях когда	1	1
889	все дело	2	1
890	особенности этой	1	1
891	теперь мы	1	1
892	участвует в	1	1
893	где они	1	1
894	эта граница	1	1
895	из всего	1	1
896	если он	4	1
897	наблюдаем в	1	1
898	и другим	2	1
899	развития но	8	1
900	специфические особенности	2	1
901	и должен	2	1
902	когда это	2	1
903	развитием на	1	1
904	в соображение	1	1
905	прошлого в	1	1
906	понимания и	1	1
907	на эту	1	1
908	речи которыми	1	1
909	проблемы но	1	1
910	уже и	1	1
911	не менее	4	1
912	они ни	1	1
913	мы только	1	1
914	в природе	1	1
915	материала это	1	1
916	функций в	1	1
917	почти без	1	1
918	и слово	1	1
919	поставить вопрос	1	1
920	играть в	1	1
921	связанного с	2	1
922	это делалось	1	1
923	обращение к	1	1
924	эта точка	2	1
925	действительности в	1	1
926	нам не	1	1
927	через ворота	1	1
928	меняет в	1	1
929	нами выше	2	1
930	воспринимаются в	1	1
931	это с	1	1
932	требует для	1	1
933	к этой	3	1
934	больше чем	6	1
935	и история	2	1
936	что этот	1	1
937	совершенно новые	1	1
938	является источником	1	1
939	связей из	1	1
940	в динамике	1	1
941	если понимать	1	1
942	два момента	3	1
943	что всякое	3	1
944	сложных взаимоотношениях	1	1
945	требующая от	1	1
946	представления о	2	1
947	но во	1	1
948	взгляд и	1	1
949	оно как	1	1
950	как нового	1	1
951	вопроса об	2	1
952	и научные	3	1
953	можем назвать	1	1
954	же у	1	1
955	того почему	1	1
956	и единства	1	1
957	в руках	1	1
958	и действия	1	1
959	поэтому мы	1	1
960	это же	1	1
961	развития что	1	1
962	одной и	3	1
963	о таких	2	1
964	пока они	1	1
965	увидим что	1	1
966	не имеем	1	1
967	совершенно различных	1	1
968	же эта	1	1
969	более сложных	3	1
970	точек зрения	4	1
971	здесь прежде	1	1
972	что еще	1	1
973	которой совершается	1	1
974	в применении	1	1
975	последнего времени	2	1
976	это единство	1	1
977	процессе развития	4	1
978	с другим	1	1
979	в не	1	1
980	и формы	1	1
981	его же	2	1
982	отношений и	5	1
983	самом начале	2	1
984	является конечно	1	1
985	его функции	1	1
986	для всей	3	1
987	ключ к	1	1
988	тех случаях	1	1
989	как правило	1	1
990	следующим образом	1	1
991	такая же	1	1
992	увидим в	2	1
993	это отношение	1	1
994	параллельно с	1	1
995	есть по	1	1
996	же слова	1	1
997	увидим далее	1	1
998	по исторической	1	1
999	ибо она	1	1
1000	который в	2	1
1001	стадии в	2	1
1002	развитие и	3	1
1003	детей в	1	1
1004	к этим	2	1
1005	для этой	1	1
1006	иные чем	1	1
1007	она есть	1	1
1008	совсем иной	1	1
1009	по которым	1	1
1010	и иной	1	1
1011	едва ли	2	1
1012	смысле как	1	1
1013	эта работа	2	1
1014	вся эта	1	1
1015	не имеющих	1	1
1016	почему из	1	1
1017	гораздо более	1	1
1018	же невозможно	2	1
1019	и связей	1	1
1020	и которое	3	1
1021	бы то	2	1
1022	не происходит	1	1
1023	не возникает	2	1
1024	при котором	1	1
1025	не принадлежат	1	1
1026	нему в	1	1
1027	говорит о	4	1
1028	иметь какую-то	1	1
1029	их же	1	1
1030	сторонах и	1	1
1031	непосредственное отношение	1	1
1032	представляется особенно	1	1
1033	от его	1	1
1034	основу и	1	1
1035	самый характер	1	1
1036	это будет	2	1
1037	вообще а	1	1
1038	для изучения	1	1
1039	на том	4	1
1040	есть одно	1	1
1041	такого рода	1	1
1042	она в	1	1
1043	и той	3	1
1044	этой общей	1	1
1045	в состоянии	6	1
1046	первый раз	1	1
1047	мы знаем	5	1
1048	говоря это	1	1
1049	при переходе	2	1
1050	основные этапы	1	1
1051	и основной	2	1
1052	к которому	7	1
1053	что лежит	2	1
1054	между различными	1	1
1055	почему в	2	1
1056	письма в	1	1
1057	тем не	1	1
1058	значительной степени	1	1
1059	же ступени	1	1
1060	аналогии с	2	1
1061	в стадии	1	1
1062	и существенное	1	1
1063	и за	1	1
1064	в тот	4	1
1065	за эти	1	1
1066	это слово	3	1
1067	по типу	4	1
1068	в европейской	1	1
1069	бы что	2	1
1070	на данной	2	1
1071	его является	1	1
1072	не путем	1	1
1073	в самые	1	1
1074	говорит он	3	1
1075	в будущем	1	1
1076	отделены друг	1	1
1077	как же	2	1
1078	эпоху в	1	1
1079	него еще	2	1
1080	он правда	1	1
1081	так было	1	1
1082	же значение	1	1
1083	он устанавливает	1	1
1084	но совершенно	1	1
1085	в представлении	2	1
1086	это мы	3	1
1087	одним из	4	1
1088	те что	1	1
1089	и отношение	2	1
1090	какое-то определенное	1	1
1091	и непосредственное	1	1
1092	или хотя	1	1
1093	и всю	1	1
1094	положения но	1	1
1095	но само	1	1
1096	не отделены	1	1
1097	еще настолько	1	1
1098	отношениях между	2	1
1099	целом ряде	1	1
1100	был поставлен	1	1
1101	этом последнем	1	1
1102	как говорит	2	1
1103	должен сделать	1	1
1104	своей структуре	2	1
1105	учение о	3	1
1106	такова что	1	1
1107	эти три	2	1
1108	этом и	2	1
1109	так на	1	1
1110	эту проблему	1	1
1111	виде так	1	1
1112	сознания как	1	1
1113	невозможно даже	1	1
1114	а отнюдь	1	1
1115	ведь в	1	1
1116	и вызывает	2	1
1117	здесь мыслится	1	1
1118	в другие	1	1
1119	когда эти	1	1
1120	этом конкретном	1	1
1121	действительности и	1	1
1122	в противоречии	1	1
1123	с указанием	1	1
1124	для правильного	1	1
1125	чтобы понять	2	1
1126	в немногих	1	1
1127	по поводу	3	1
1128	понятий и	22	1
1129	не имеющие	1	1
1130	могли бы	15	1
1131	мы относим	3	1
1132	быть объяснена	1	1
1133	опираясь на	1	1
1134	не то	5	1
1135	для его	2	1
1136	об особенностях	2	1
1137	действия в	2	1
1138	они же	2	1
1139	в целях	2	1
1140	что происходит	1	1
1141	от конкретного	1	1
1142	этого сделать	1	1
1143	с двух	2	1
1144	в лучшем	3	1
1145	от этих	1	1
1146	является только	1	1
1147	нужно как	1	1
1148	нашего сознания	1	1
1149	все остальные	1	1
1150	не дает	2	1
1151	не будут	1	1
1152	имеет свой	1	1
1153	между тем	5	1
1154	не из	1	1
1155	мы всегда	1	1
1156	тот момент	4	1
1157	этих точек	1	1
1158	сравнения и	1	1
1159	на весь	1	1
1160	на самый	1	1
1161	в случае	2	1
1162	и тем	5	1
1163	по глубине	1	1
1164	если этот	1	1
1165	оказывается в	2	1
1166	новых и	1	1
1167	в системе	4	1
1168	но зато	1	1
1169	этим меняется	1	1
1170	надо сказать	1	1
1171	ничего нового	1	1
1172	раскрытие и	1	1
1173	всех других	1	1
1174	не приходится	1	1
1175	из него	3	1
1176	и что	18	1
1177	и определяет	2	1
1178	потребность в	4	1
1179	помощью которого	3	1
1180	тем и	2	1
1181	по кругу	1	1
1182	доходит до	1	1
1183	этом смысле	5	1
1184	глубине и	1	1
1185	от конкретных	1	1
1186	с ритмом	1	1
1187	из общего	1	1
1188	сюда мы	1	1
1189	и выше	1	1
1190	требует чтобы	1	1
1191	высокие формы	1	1
1192	об изменении	1	1
1193	сказать по	1	1
1194	развития так	2	1
1195	вопрос в	1	1
1196	он в	3	1
1197	однако в	1	1
1198	и никогда	1	1
1199	и ложь	1	1
1200	но вне	1	1
1201	мы определили	1	1
1202	строится на	1	1
1203	дифференцируется и	1	1
1204	это делает	1	1
1205	на определенных	1	1
1206	на отдельные	2	1
1207	не значит	1	1
1208	но ничего	1	1
1209	в первой	2	1
1210	с которым	2	1
1211	в общем	1	1
1212	их развитие	1	1
1213	есть все	1	1
1214	те кто	1	1
1215	которые были	1	1
1216	ни казались	1	1
1217	который был	1	1
1218	значения как	1	1
1219	этих связей	1	1
1220	независимо от	3	1
1221	основных задач	2	1
1222	он произносит	2	1
1223	большую часть	1	1
1224	вопросу и	1	1
1225	должны будем	1	1
1226	и чужого	3	1
1227	природу этого	1	1
1228	он его	1	1
1229	центральное место	1	1
1230	понятия и	11	1
1231	и природы	1	1
1232	возрасты и	1	1
1233	возможностей в	2	1
1234	мы до	1	1
1235	существенно новое	1	1
1236	в развитии	45	1
1237	и ту	1	1
1238	своего рода	1	1
1239	были бы	1	1
1240	возрасте в	4	1
1241	существовать только	1	1
1242	в речи	3	1
1243	они проходят	1	1
1244	основе этой	2	1
1245	представляет себе	3	1
1246	на деле	1	1
1247	положения и	1	1
1248	находят себе	1	1
1249	вопросы о	1	1
1250	к другим	2	1
1251	самым существенным	1	1
1252	можно видеть	1	1
1253	в самый	1	1
1254	речи но	3	1
1255	тесно связана	1	1
1256	известно что	2	1
1257	почти не	1	1
1258	этого понятия	3	1
1259	теснейшим образом	1	1
1260	которые он	1	1
1261	выше но	1	1
1262	у другого	1	1
1263	переносится в	1	1
1264	ведет себя	1	1
1265	что это	1	1
1266	и из	2	1
1267	из одних	1	1
1268	в наиболее	1	1
1269	он что	2	1
1270	никак не	6	1
1271	одном и	1	1
1272	в другой	1	1
1273	стороны в	1	1
1274	из которых	3	1
1275	времени когда	1	1
1276	пути в	1	1
1277	равным образом	1	1
1278	этот принцип	1	1
1279	интересующего нас	1	1
1280	к выводу	3	1
1281	поэтому же	1	1
1282	и делает	2	1
1283	чтобы это	1	1
1284	для человека	1	1
1285	это есть	5	1
1286	сводится к	1	1
1287	подобно тому	6	1
1288	мере и	2	1
1289	функции в	4	1
1290	иначе если	1	1
1291	связанная с	3	1
1292	должен был	3	1
1293	из сказанного	2	1
1294	этого процесса	2	1
1295	внутренние и	2	1
1296	психологии и	1	1
1297	о природе	1	1
1298	нового не	1	1
1299	особого рода	1	1
1300	этой точки	7	1
1301	вместо того	5	1
1302	двух сторон	2	1
