N	2gram	Bakhtin_Pr	Vvedenie
242	сама по	2	3
243	в собственном	3	3
244	вряд ли	2	3
245	одновременно и	5	3
246	как в	10	3
247	большей или	6	3
248	нисколько не	1	3
249	между ними	14	3
250	зависимости от	3	3
251	той или	2	3
252	свое время	4	3
253	литературы в	4	3
254	чем же	1	3
255	бы и	3	3
256	от себя	1	3
257	на этой	2	3
258	и других	12	3
259	все эти	9	3
260	то это	4	3
261	как целое	1	3
262	и есть	1	3
263	что даже	1	3
264	на этом	4	3
265	свое выражение	1	3
266	до нас	3	3
267	стороны и	1	3
268	духовной жизни	1	3
269	своей природе	4	3
270	так называемой	1	3
271	входит в	1	3
272	же как	1	3
273	так чтобы	1	3
274	в другом	1	3
275	в строгом	3	3
276	второй половины	2	3
277	в ней	8	3
278	вот почему	1	3
279	под ней	1	3
280	и тогда	1	3
281	и уже	2	3
282	во второй	1	3
283	в слове	2	3
284	в частности	1	3
285	уже после	1	3
286	только на	3	3
287	или иных	2	3
288	не с	1	3
289	может служить	2	3
290	отношений между	2	3
291	в этой	3	3
292	же самое	1	3
293	в начале	2	3
294	но дело	1	3
295	того же	5	3
296	так же	4	3
297	или как	1	3
298	знать все	1	3
299	и той	4	3
300	или меньшей	6	3
301	работы в	1	3
302	отношение к	14	3
303	наряду с	6	3
304	на нее	1	3
305	что может	1	3
306	до конца	3	3
307	в своем	2	3
308	в зависимости	3	3
309	или иной	2	3
310	и вообще	3	3
311	что она	2	3
312	европейских народов	2	3
313	язык в	1	3
314	одна из	9	3
315	как будто	3	3
316	здесь не	5	3
317	он сам	5	3
318	к этому	5	3
319	тех или	2	3
320	нуждается в	1	3
321	для которых	1	3
322	для этого	2	3
323	что уже	2	3
324	в известной	3	3
325	мы видели	2	3
326	к нему	3	3
327	никогда не	10	3
328	или иным	1	2
329	с которыми	1	2
330	во всем	5	2
331	государства и	1	2
332	так и	9	2
333	и другие	14	2
334	что они	2	2
335	во втором	1	2
336	образом по	1	2
337	в научной	1	2
338	на протяжении	5	2
339	не последнее	1	2
340	после того	1	2
341	ни с	1	2
342	и сейчас	1	2
343	знать и	1	2
344	должна быть	1	2
345	мы не	7	2
346	с полной	1	2
347	время в	2	2
348	сведения и	1	2
349	и далее	1	2
350	есть язык	1	2
351	смысле и	3	2
352	несмотря на	3	2
353	к действительности	3	2
354	из того	1	2
355	вопросу о	1	2
356	учение о	1	2
357	это уже	2	2
358	и был	1	2
359	он и	2	2
360	или нет	1	2
361	и из	3	2
362	мысли и	2	2
363	нашего времени	1	2
364	а затем	5	2
365	не исчерпывается	1	2
366	о которой	1	2
367	и сама	1	2
368	него в	1	2
369	себя в	1	2
370	для них	2	2
371	возрождения и	2	2
372	у нас	2	2
373	от языка	1	2
374	в формах	2	2
375	все равно	6	2
376	лежит в	1	2
377	действительно по	1	2
378	к самой	2	2
379	в таких	1	2
380	в своих	4	2
381	не было	5	2
382	истории не	1	2
383	греческий и	1	2
384	этого не	1	2
385	именно оно	1	2
386	и с	10	2
387	наших дней	3	2
388	с ней	4	2
389	исторической действительности	1	2
390	это еще	2	2
391	значение в	4	2
392	по существу	7	2
393	романов достоевского	3	2
394	жизни и	13	2
395	например в	8	2
396	до наших	3	2
397	тому что	1	2
398	в ряде	1	2
399	в наиболее	1	2
400	и без	4	2
401	в связи	2	2
402	целое и	1	2
403	но пока	1	2
404	единого и	2	2
405	в соответствии	3	2
406	выражение в	1	2
407	рядом с	2	2
408	и так	4	2
409	следовательно и	2	2
410	к своему	4	2
411	и при	2	2
412	и со	1	2
413	тем или	1	2
414	по его	1	2
415	о которых	2	2
416	и истории	2	2
417	но уже	2	2
418	себе и	2	2
419	со словом	1	2
420	возникает вопрос	1	2
421	в каждой	1	2
422	этих случаях	1	2
423	как только	1	2
424	могло бы	3	2
425	казалось бы	4	2
426	которые были	1	2
427	в дальнейшем	8	2
428	во всех	15	2
429	этих двух	5	2
430	которая как	1	2
431	при всей	3	2
432	и потому	6	2
433	ними и	1	2
434	которые не	2	2
435	но как	2	2
436	мы можем	9	2
437	а с	1	2
438	не существует	1	2
439	не могли	2	2
440	этой почве	2	2
441	что мы	2	2
442	самое же	1	2
443	этой традиции	1	2
444	и литературы	1	2
445	так называемая	2	2
446	мы уже	9	2
447	ничего не	8	2
448	к отдельным	1	2
449	в языке	1	2
450	традиции с	1	2
451	своего предмета	1	2
452	в свою	1	2
453	в разной	1	2
454	по самой	1	2
455	из его	1	2
456	и представить	1	2
457	уже знаем	1	2
458	еще раз	6	2
459	мы должны	4	2
460	быть и	2	2
461	для нее	1	2
462	что если	1	2
463	именно на	2	2
464	средних веков	1	2
465	народов и	1	2
466	увидим что	1	2
467	если же	5	2
468	от которых	2	2
469	отношении к	2	2
470	из него	1	2
471	в тех	2	2
472	в форме	6	2
473	художественной литературы	2	2
474	вообще в	2	2
475	а между	3	2
476	языка так	1	2
477	при любом	1	2
478	и до	6	2
479	лишь как	1	2
480	в обоих	1	2
481	каждый из	1	2
482	литературы и	4	2
483	до того	1	2
484	не совпадает	1	2
485	не бывает	1	2
486	состоит в	1	2
487	одной и	1	2
488	известной мере	3	2
489	что можно	1	2
490	одно и	1	2
491	соответствии с	2	2
492	самой своей	2	2
493	к числу	1	2
494	мог бы	1	2
495	и др	18	2
496	значение и	2	2
497	должно быть	4	2
498	произведения и	1	2
499	с соответствующими	1	2
500	в основу	1	2
501	языка как	1	2
502	все время	2	2
503	который по	1	2
504	тем более	2	2
505	отсюда возникает	1	2
506	мы теперь	1	2
507	иной раз	1	2
508	языка а	2	2
509	с помощью	4	2
510	чаще всего	1	2
511	что именно	2	2
512	на то	2	2
513	слова как	1	2
514	преимущественно в	1	2
515	это в	1	2
516	быть названы	1	2
517	этого слова	3	2
518	но это	7	2
519	конце концов	1	2
520	которого мы	1	2
521	на тему	1	2
522	бы в	2	2
523	жизни как	4	2
524	имеет свою	1	2
525	и совершенно	3	2
526	только о	1	2
527	не к	3	2
528	котором он	2	2
529	можно только	1	2
530	на время	2	1
531	понять и	2	1
532	материал в	1	1
533	что было	2	1
534	все в	3	1
535	к лицу	1	1
536	всего в	1	1
537	были бы	1	1
538	которую можно	4	1
539	он очень	1	1
540	то в	1	1
541	не мешает	1	1
542	она имеет	1	1
543	здесь останавливаться	2	1
544	все что	1	1
545	сказать кто	1	1
546	этот термин	1	1
547	котором они	1	1
548	мы видим	2	1
549	и прямо	2	1
550	для нашего	1	1
551	все здесь	3	1
552	себе самому	7	1
553	народов в	1	1
554	человека к	3	1
555	та же	1	1
556	за ним	1	1
557	явления как	1	1
558	достоевского в	12	1
559	тему о	1	1
560	она и	1	1
561	его нельзя	1	1
562	особенности ее	1	1
563	и очень	1	1
564	которая ведет	2	1
565	ii но	1	1
566	от его	1	1
567	они не	5	1
568	французский язык	1	1
569	до своего	1	1
570	и философских	1	1
571	устную речь	3	1
572	к человеку	2	1
573	всей европейской	1	1
574	диалектов и	1	1
575	в момент	1	1
576	поскольку мы	1	1
577	смысле не	2	1
578	ли они	1	1
579	на язык	4	1
580	и объединяет	1	1
581	его из	1	1
582	имеет своего	1	1
583	к одной	1	1
584	основной цели	1	1
585	жизни а	2	1
586	нужно было	1	1
587	которая в	1	1
588	время и	3	1
589	своего собственного	1	1
590	которые он	1	1
591	том числе	15	1
592	других и	2	1
593	ее а	1	1
594	оно было	1	1
595	иной человеческой	1	1
596	у каждого	1	1
597	для всякого	1	1
598	или по	3	1
599	еще более	6	1
600	которой то	1	1
601	быть установлен	1	1
602	новое и	1	1
603	для него	1	1
604	которых он	1	1
605	моментом в	1	1
606	противоречий и	1	1
607	бы на	1	1
608	в определенном	1	1
609	или иными	1	1
610	ее мы	1	1
611	жизни европейских	1	1
612	а это	2	1
613	с ним	3	1
614	особенности этого	5	1
615	дан в	3	1
616	кроме того	6	1
617	особый оттенок	1	1
618	имеем дело	1	1
619	они только	1	1
620	что при	1	1
621	она свободна	1	1
622	в некоторых	7	1
623	в литературе	8	1
624	и художественно	1	1
625	различным образом	1	1
626	от отдельных	1	1
627	проникновения в	1	1
628	ее в	4	1
629	всех ее	1	1
630	и нужно	2	1
631	в область	2	1
632	от этой	1	1
633	мы разумеется	1	1
634	и чистые	1	1
635	что самая	1	1
636	и этим	3	1
637	видеть в	1	1
638	разного рода	1	1
639	указание на	1	1
640	в каком-нибудь	1	1
641	здесь следовательно	3	1
642	на опыт	2	1
643	слова в	3	1
644	и о	3	1
645	с каждым	1	1
646	то мы	1	1
647	самом же	2	1
648	оторванной от	2	1
649	на самом	2	1
650	стать не	1	1
651	здесь в	11	1
652	что языковая	1	1
653	литературного развития	1	1
654	почве их	1	1
655	предисловии к	1	1
656	далее в	1	1
657	языках и	1	1
658	лицом к	1	1
659	очень сильно	1	1
660	на которой	2	1
661	дан не	1	1
662	возможно только	1	1
663	все той	1	1
664	в европейской	2	1
665	таком случае	1	1
666	себе не	1	1
667	и которые	2	1
668	как своего	2	1
669	у него	5	1
670	связан и	1	1
671	не на	1	1
672	мы находим	8	1
673	различия между	1	1
674	он обладал	1	1
675	раз в	2	1
676	типа были	1	1
677	др в	3	1
678	что все	3	1
679	как они	1	1
680	ко второму	2	1
681	они невозможны	1	1
682	есть нечто	1	1
683	характер но	2	1
684	более или	3	1
685	что ни	1	1
686	особой точки	1	1
687	нам в	1	1
688	человеческой природы	1	1
689	в духе	10	1
690	но на	2	1
691	все то	4	1
692	но он	3	1
693	на свой	2	1
694	и соответствующего	1	1
695	просто как	1	1
696	или в	7	1
697	распространенного в	1	1
698	совсем иным	1	1
699	относится и	1	1
700	на которое	1	1
701	жизнь в	4	1
702	сходство и	1	1
703	всех его	3	1
704	слова но	3	1
705	как некогда	1	1
706	который как	1	1
707	самом его	1	1
708	в россии	1	1
709	проблем и	1	1
710	с другими	6	1
711	и судьбы	1	1
712	теперь мы	4	1
713	и все	14	1
714	и замкнутого	1	1
715	заключение нашего	1	1
716	в некотором	1	1
717	из самых	3	1
718	бытия и	5	1
719	еще в	1	1
720	даже прямо	2	1
721	есть в	7	1
722	античности в	3	1
723	очень не	1	1
724	истории классической	1	1
725	быть только	2	1
726	в эпоху	12	1
727	нет он	1	1
728	но для	2	1
729	зрения например	1	1
730	слов с	1	1
731	о жизни	1	1
732	что когда-то	1	1
733	вещей и	1	1
734	представление о	3	1
735	бы оно	1	1
736	точном смысле	1	1
737	времени была	1	1
738	в таком	3	1
739	я и	2	1
740	говорить в	1	1
741	определяется в	1	1
742	очень много	1	1
743	в жизни	14	1
744	тему об	2	1
745	самому и	1	1
746	можно назвать	2	1
747	заметить что	1	1
748	развития но	2	1
749	двух разных	2	1
750	литературе и	1	1
751	достоевский как	1	1
752	на определенной	1	1
753	с той	1	1
754	правда в	5	1
755	этого типа	1	1
756	в многочисленных	1	1
757	типа и	1	1
758	встречается в	1	1
759	с ними	2	1
760	возможности и	3	1
761	отсюда ясно	1	1
762	человек в	2	1
763	если и	1	1
764	между словами	2	1
765	в точном	1	1
766	их из	1	1
767	или даже	1	1
768	далеко не	4	1
769	обоих случаях	1	1
770	чем иным	1	1
771	в одно	1	1
772	времени как	1	1
773	человека на	1	1
774	подлинный смысл	1	1
775	всю эту	1	1
776	собой не	1	1
777	и отдельных	2	1
778	перед собой	1	1
779	как с	1	1
780	правда не	1	1
781	как ее	1	1
782	о единстве	1	1
783	словом как	1	1
784	и могут	2	1
785	в такой	1	1
786	отличается от	2	1
787	между собой	1	1
788	письменной форме	1	1
789	слово в	5	1
790	в свете	1	1
791	и художественного	1	1
792	еще двух	1	1
793	это было	3	1
794	этот образ	2	1
795	на его	4	1
796	к мысли	1	1
797	в сторону	1	1
798	них в	3	1
799	не знать	1	1
800	ли это	1	1
801	достаточно чтобы	2	1
802	не его	1	1
803	для нашей	1	1
804	тому же	3	1
805	бывает так	1	1
806	в эту	3	1
807	очень широком	1	1
808	на особую	2	1
809	эти разнородные	1	1
810	и понимания	1	1
811	или менее	3	1
812	и у	8	1
813	что их	1	1
814	в одной	4	1
815	действительности и	2	1
816	развития а	1	1
817	связано с	1	1
818	литературу в	1	1
819	и другого	2	1
820	только слово	1	1
821	а для	2	1
822	вопроса о	1	1
823	на них	2	1
824	непосредственно и	1	1
825	жизнь и	3	1
826	перечислять все	1	1
827	чтобы сделать	1	1
828	не была	2	1
829	что идея	2	1
830	всегда и	3	1
831	поэтому при	1	1
832	перестает быть	1	1
833	у этих	1	1
834	нуждаются в	1	1
835	здесь как	3	1
836	ко всему	1	1
837	это и	1	1
838	и тех	1	1
839	к устному	1	1
840	платона в	3	1
841	самый способ	1	1
842	ней только	1	1
843	эту традицию	1	1
844	он вовсе	1	1
845	к речи	1	1
846	совершенно не	4	1
847	материалом для	1	1
848	человека в	6	1
849	еще важнее	1	1
850	целое в	1	1
851	но сами	1	1
852	это конечно	3	1
853	имеют в	1	1
854	темы и	4	1
855	и более	3	1
856	это были	2	1
857	из изображенных	1	1
858	художественного образа	3	1
859	с самого	4	1
860	и самые	2	1
861	нет уже	1	1
862	вершине но	1	1
863	видеть и	3	1
864	по данному	2	1
865	и такие	1	1
866	и социального	1	1
867	на части	2	1
868	переворот в	1	1
869	и внутренне	1	1
870	в предисловии	1	1
871	к слову	3	1
872	направлено на	1	1
873	в исторической	1	1
874	говорилось о	1	1
875	даже к	2	1
876	дошедшие до	1	1
877	каждом из	3	1
878	например у	3	1
879	не одного	2	1
880	свободна от	1	1
881	средние века	12	1
882	у платона	4	1
883	встречается с	1	1
884	превращается в	5	1
885	опыт и	1	1
886	очень далеко	1	1
887	в самых	2	1
888	а через	1	1
889	органическое целое	1	1
890	невозможны без	1	1
891	с традициями	2	1
892	так сказать	8	1
893	его у	1	1
894	наконец в	3	1
895	не должен	1	1
896	не дает	3	1
897	во всей	5	1
898	в произведениях	2	1
899	но во	2	1
900	нам по	3	1
901	которые имеют	3	1
902	вырастает на	1	1
903	о возможности	1	1
904	возникающие на	1	1
905	этой форме	1	1
906	но здесь	2	1
907	прямо как	1	1
908	и другой	4	1
909	во многих	2	1
910	также ее	1	1
911	не всегда	3	1
912	конечно и	7	1
913	его исторических	1	1
914	он оставил	1	1
915	ряде других	1	1
916	в себя	8	1
917	у того	1	1
918	и т.п	42	1
919	не раз	1	1
920	и общественного	1	1
921	в руках	1	1
922	них прямо	1	1
923	в которой	2	1
924	именно потому	1	1
925	лишь в	1	1
926	между двумя	4	1
927	лишь на	3	1
928	только один	1	1
929	в какой-то	5	1
930	к вопросу	1	1
931	не могло	1	1
932	должны быть	2	1
933	от области	1	1
934	того с	1	1
935	уже у	3	1
936	превратился в	1	1
937	содержания и	1	1
938	если такая	1	1
939	нужно сказать	2	1
940	и та	1	1
941	двумя основными	1	1
942	в науке	1	1
943	слова не	2	1
944	и является	1	1
945	совершенно невозможно	1	1
946	социально-политической и	1	1
947	и об	1	1
948	есть одновременно	1	1
949	историю своей	1	1
950	к области	2	1
951	как если	1	1
952	они этого	1	1
953	самого слова	1	1
954	и тот	4	1
955	за пределы	7	1
956	имеют первостепенное	1	1
957	с собственно	1	1
958	своему предмету	2	1
959	чтобы убедиться	1	1
960	содержание но	1	1
961	разных сторон	1	1
962	например и	1	1
963	и затем	1	1
964	романа достоевского	1	1
965	глубине и	1	1
966	в xix	3	1
967	европе и	1	1
968	других романов	1	1
969	на практике	1	1
970	та которая	1	1
971	и всегда	2	1
972	человека и	10	1
973	и исторические	1	1
974	самого начала	5	1
975	быть это	1	1
976	как один	1	1
977	взаимоотношениях с	1	1
978	а лишь	2	1
979	мы здесь	4	1
980	нем есть	1	1
981	входить в	1	1
982	знает что	2	1
983	убедиться в	1	1
984	мере не	1	1
985	и какое	2	1
986	потому и	1	1
987	автора в	2	1
988	но теперь	2	1
989	могло быть	1	1
990	с большой	3	1
991	платона и	2	1
992	дает ему	1	1
993	имеем в	3	1
994	разной степени	1	1
995	ни одной	1	1
996	в средние	11	1
997	как чего-то	1	1
998	потом в	1	1
999	же а	1	1
1000	веков в	1	1
1001	среди них	1	1
1002	ведь это	2	1
1003	внешний характер	2	1
1004	он в	2	1
1005	нет и	3	1
1006	место в	3	1
1007	одного из	1	1
1008	лингвистика изучает	1	1
1009	впервые в	3	1
1010	к ним	5	1
1011	человечества и	1	1
1012	ее не	1	1
1013	рассказа в	1	1
1014	она может	1	1
1015	и никогда	2	1
1016	главным образом	3	1
1017	если мы	5	1
1018	его различных	1	1
1019	без всякого	1	1
1020	был он	1	1
1021	них нет	1	1
1022	и которая	2	1
1023	различна но	1	1
1024	не входят	2	1
1025	подход к	1	1
1026	по другим	1	1
1027	что есть	1	1
1028	условия для	1	1
1029	они должны	3	1
1030	первостепенное значение	2	1
1031	литературы все	2	1
1032	жизни языка	1	1
1033	установка на	2	1
1034	этом и	1	1
1035	исключает из	1	1
1036	достоевского или	1	1
1037	и ставит	1	1
1038	формы в	1	1
1039	точку зрения	1	1
1040	она имела	1	1
1041	литературы xviii	1	1
1042	в самое	3	1
1043	эта черта	1	1
1044	в высшей	1	1
1045	для разработки	1	1
1046	более глубокого	1	1
1047	языком данного	1	1
1048	особое отношение	1	1
1049	что тут	1	1
1050	бы ему	1	1
1051	зрения на	1	1
1052	автор как	1	1
1053	в осуществлении	1	1
1054	и от	4	1
1055	очень различны	1	1
1056	их можно	1	1
1057	целое не	1	1
1058	образом в	2	1
1059	этому нисколько	1	1
1060	мысли как	1	1
1061	а уж	1	1
1062	в атмосфере	4	1
1063	литература в	1	1
1064	слово но	1	1
1065	и прежде	6	1
1066	этого и	1	1
1067	говорим об	1	1
1068	же мы	1	1
1069	форме и	2	1
1070	высшем смысле	1	1
1071	включает в	1	1
1072	и задачи	1	1
1073	слово не	1	1
1074	он был	1	1
1075	теснее всего	1	1
1076	как момент	1	1
1077	вопросов и	2	1
1078	эпоху возрождения	6	1
1079	показывает что	1	1
1080	в отдельных	1	1
1081	совокупности всех	2	1
1082	к этим	1	1
1083	во время	1	1
1084	могут дать	1	1
1085	в так	1	1
1086	и совершается	1	1
1087	для этой	2	1
1088	в системе	1	1
1089	а главное	3	1
1090	бы уже	1	1
1091	меньшей степени	6	1
1092	с античной	2	1
1093	именно это	1	1
1094	языке как	1	1
1095	в самой	2	1
1096	с идеей	2	1
1097	особую область	1	1
1098	известное значение	1	1
1099	уже более	1	1
1100	понятия и	1	1
1101	случаях она	1	1
1102	и особенно	3	1
1103	свои собственные	1	1
1104	включают в	1	1
1105	что об	1	1
1106	тот же	2	1
1107	что на	2	1
1108	познания в	1	1
1109	почти не	2	1
1110	по и	1	1
1111	проявляются в	1	1
1112	не то	3	1
1113	в заключение	4	1
1114	слова и	5	1
1115	на самую	1	1
1116	действительно в	1	1
1117	с разных	1	1
1118	на некоторое	1	1
1119	в первой	2	1
1120	о ней	1	1
1121	и самый	6	1
1122	вернуться к	1	1
1123	заключенных в	1	1
1124	в риме	2	1
1125	того о	1	1
1126	более того	9	1
1127	этом необходимо	1	1
