N	2gram	Vygotskiy_	Russkaja
127	самих себя	1	3
128	может не	1	3
129	данном случае	1	3
130	и сейчас	4	3
131	должно быть	2	3
132	несмотря на	8	3
133	что это	12	3
134	ни стало	1	3
135	в качестве	3	3
136	что и	27	3
137	сводится к	3	3
138	что может	1	3
139	не было	5	3
140	связи с	2	3
141	или в	2	3
142	во что	1	3
143	тем что	7	3
144	именно в	1	3
145	в конце	6	3
146	и как	9	3
147	и т	36	3
148	не есть	4	3
149	но если	2	3
150	но мы	3	3
151	еще не	2	3
152	и потому	2	3
153	всяком другом	1	3
154	при условии	1	3
155	то это	3	3
156	случае если	2	3
157	ко всем	1	3
158	одна из	5	3
159	в значительной	1	3
160	на том	2	3
161	так чтобы	1	3
162	в другом	1	3
163	приходит к	5	3
164	можно ли	2	3
165	знаем что	4	3
166	что бы	2	3
167	в большинстве	1	3
168	точке зрения	2	3
169	быть признан	1	3
170	россии и	1	3
171	что для	5	3
172	главным образом	3	3
173	и во	3	3
174	том чтобы	9	3
175	одной из	1	3
176	тем чтобы	2	3
177	что все	10	3
178	в сознании	6	3
179	из этого	5	3
180	он сам	1	3
181	и по	7	3
182	условии если	1	3
183	а следовательно	1	3
184	конце концов	6	3
185	из этих	6	3
186	для этого	1	3
187	таким же	1	3
188	признание что	2	3
189	из них	4	3
190	того что	15	3
191	были бы	2	2
192	представить себе	5	2
193	на почве	3	2
194	к такому	1	2
195	не так	2	2
196	от него	2	2
197	что с	5	2
198	ничего другого	2	2
199	именно на	1	2
200	что такое	2	2
201	на совершенно	1	2
202	зависит от	2	2
203	и вот	5	2
204	должна быть	3	2
205	совершенно очевидно	3	2
206	сама по	2	2
207	время в	2	2
208	для себя	2	2
209	и должно	1	2
210	из всех	4	2
211	и направление	1	2
212	от нас	1	2
213	с ним	2	2
214	она будет	1	2
215	между индивидуальным	1	2
216	от этой	2	2
217	для нас	5	2
218	на которой	1	2
219	касается до	1	2
220	ни в	9	2
221	в результате	4	2
222	они будут	1	2
223	это есть	6	2
224	там и	1	2
225	принадлежащий к	1	2
226	противоречие с	4	2
227	том и	4	2
228	в этих	6	2
229	у него	4	2
230	по себе	21	2
231	и даже	11	2
232	от друга	1	2
233	не о	1	2
234	а во-вторых	1	2
235	к чему	2	2
236	но совершенно	4	2
237	на такой	2	2
238	все эти	7	2
239	но для	1	2
240	том же	4	2
241	указывает на	6	2
242	в таком	5	2
243	принадлежат к	4	2
244	тому что	7	2
245	ясно что	22	2
246	которой она	1	2
247	их в	4	2
248	является не	1	2
249	и вместе	2	2
250	на эту	1	2
251	следовательно и	1	2
252	последнее время	2	2
253	отличается от	4	2
254	по самому	7	2
255	так же	29	2
256	друг от	1	2
257	любовь к	1	2
258	тогда как	1	2
259	в других	3	2
260	если же	3	2
261	уже не	3	2
262	к той	1	2
263	деятельности и	1	2
264	чтобы понять	4	2
265	основанный на	1	2
266	другом случае	1	2
267	общественной жизни	1	2
268	с этим	7	2
269	его и	4	2
270	того или	2	2
271	совершенно не	7	2
272	данный народ	1	2
273	мы можем	6	2
274	а с	2	2
275	и более	3	2
276	в таких	2	2
277	в котором	5	2
278	и состоит	2	2
279	зрения этой	1	2
280	в борьбе	1	2
281	считает себя	1	2
282	она не	6	2
283	при отсутствии	1	2
284	но даже	4	2
285	вся она	1	2
286	всем этим	1	2
287	это только	4	2
288	в ней	3	2
289	во многих	1	2
290	не играет	1	2
291	и тогда	3	2
292	значительной мере	1	2
293	и тем	5	2
294	в частности	6	2
295	для нее	1	2
296	а не	18	2
297	но она	1	2
298	только на	7	2
299	отношении к	3	2
300	в противоречие	3	2
301	речь идет	4	2
302	ни от	1	2
303	в силу	4	2
304	и является	1	2
305	точно так	6	2
306	и что	28	2
307	стоять на	1	2
308	и тот	4	2
309	на основании	7	2
310	людей и	2	2
311	говоря о	2	2
312	целый ряд	12	2
313	даже не	1	2
314	тем самым	2	2
315	и те	5	2
316	чтобы их	1	2
317	этот вопрос	2	2
318	отметить что	2	2
319	состоит в	5	2
320	на это	2	2
321	зависимость от	2	2
322	центр тяжести	1	2
323	настоящее время	2	2
324	только с	2	2
325	культуры и	1	2
326	бы его	1	2
327	они принадлежат	1	2
328	их к	1	2
329	приводят к	1	2
330	благодаря этому	1	2
331	смотрят на	1	2
332	в глазах	1	2
333	что только	3	2
334	стоит только	4	2
335	и от	4	2
336	но в	5	2
337	и есть	5	2
338	по этому	3	2
339	место в	1	2
340	так что	8	2
341	и о	4	2
342	согласиться с	2	2
343	как будто	10	2
344	бы ни	2	2
345	всех народов	1	2
346	в области	12	2
347	этой роли	1	2
348	это в	4	2
349	или иного	1	2
350	но это	3	2
351	взгляде на	1	2
352	в настоящее	2	2
353	не можем	3	2
354	и наконец	2	2
355	понять что	1	2
356	свое собственное	2	2
357	разумеется что	1	2
358	не к	2	2
359	к нему	3	2
360	от всякого	1	1
361	и ту	2	1
362	такой взгляд	1	1
363	подход к	3	1
364	когда он	11	1
365	тем не	6	1
366	иначе говоря	6	1
367	в тесном	1	1
368	этого и	1	1
369	есть много	1	1
370	лишь тогда	1	1
371	общественное мнение	1	1
372	только не	4	1
373	в любви	1	1
374	сколько и	1	1
375	никак нельзя	2	1
376	из отдельных	2	1
377	жизни но	1	1
378	как это	8	1
379	что его	5	1
380	то они	1	1
381	поэтому что	1	1
382	ее и	2	1
383	и многие	3	1
384	один из	6	1
385	по-своему и	1	1
386	людей от	1	1
387	человеческой жизни	1	1
388	что у	8	1
389	и мы	6	1
390	за ним	2	1
391	психики и	1	1
392	ясного и	1	1
393	если его	1	1
394	друг к	1	1
395	ничем не	1	1
396	хотелось бы	1	1
397	в принципе	1	1
398	на эти	2	1
399	же и	2	1
400	бы доказать	1	1
401	они не	1	1
402	создания и	1	1
403	вообще не	1	1
404	себя только	1	1
405	который исходит	1	1
406	то есть	44	1
407	на тех	3	1
408	но из	1	1
409	внешним образом	1	1
410	себе представить	2	1
411	и материал	2	1
412	а по	1	1
413	разных странах	1	1
414	которые не	3	1
415	творчества или	1	1
416	нас не	2	1
417	переходит в	1	1
418	время и	1	1
419	даже к	1	1
420	об отдельном	1	1
421	собой в	1	1
422	том числе	1	1
423	которых мы	4	1
424	мы не	15	1
425	бы такой	1	1
426	которых каждая	2	1
427	этой общей	1	1
428	в состоянии	4	1
429	из русских	1	1
430	народа к	1	1
431	с этой	8	1
432	работа будет	1	1
433	это не	1	1
434	он как	1	1
435	для всякого	1	1
436	мы знаем	8	1
437	в себя	3	1
438	при переходе	1	1
439	есть общая	1	1
440	только от	1	1
441	в применении	2	1
442	оно будет	1	1
443	до самого	1	1
444	к творчеству	1	1
445	даже в	2	1
446	была бы	2	1
447	вопроса необходимо	1	1
448	прийти к	1	1
449	ним в	1	1
450	ни было	2	1
451	всех остальных	3	1
452	ничего кроме	2	1
453	до такой	1	1
454	и судьбу	1	1
455	в разных	1	1
456	на деле	11	1
457	совершенно различных	1	1
458	а это	1	1
459	результаты этой	1	1
460	этом отношении	7	1
461	от всякой	1	1
462	и результаты	1	1
463	в согласии	3	1
464	о себе	1	1
465	в постоянном	1	1
466	что при	8	1
467	в сущности	15	1
468	в ее	7	1
469	это обстоятельство	3	1
470	так и	6	1
471	он на	1	1
472	привести к	1	1
473	те же	9	1
474	и говорить	2	1
475	в область	3	1
476	мы в	3	1
477	и за	1	1
478	и всегда	2	1
479	в полном	3	1
480	не являются	1	1
481	остановиться на	2	1
482	в общей	1	1
483	не таков	1	1
484	к сознанию	1	1
485	согласии с	5	1
486	они в	2	1
487	не столько	1	1
488	которое является	1	1
489	с другими	2	1
490	собой разумеется	1	1
491	случай как	2	1
492	коренным образом	1	1
493	но этого	1	1
494	смысле этого	2	1
495	говорить что	1	1
496	быть может	2	1
497	в состав	1	1
498	ли представить	1	1
499	котором она	1	1
500	дала бы	1	1
501	должны мы	1	1
502	в русском	4	1
503	не на	2	1
504	все равно	1	1
505	однако при	1	1
506	когда же	1	1
507	нас от	2	1
508	с совершенной	2	1
509	только они	2	1
510	тому же	4	1
511	совершенно ясно	22	1
512	бы чрезвычайно	1	1
513	не была	1	1
514	а на	4	1
515	такого же	1	1
516	одну и	1	1
517	с утверждения	1	1
518	себя ни	1	1
519	свою природу	1	1
520	что ни	2	1
521	по пути	1	1
522	материал для	4	1
523	в духе	1	1
524	или не	2	1
525	столько же	4	1
526	в разные	2	1
527	здесь мы	1	1
528	на которых	1	1
529	больше в	1	1
530	в которой	6	1
531	от тех	1	1
532	заключает в	3	1
533	в собственном	4	1
534	а о	1	1
535	деятельности в	1	1
536	можно согласиться	1	1
537	с таким	18	1
538	что по	5	1
539	это положение	1	1
540	заключается не	2	1
541	показать что	12	1
542	заключается в	15	1
543	дело в	2	1
544	результате этого	1	1
545	мысль о	1	1
546	из двух	1	1
547	оно есть	3	1
548	которое в	2	1
549	только такой	1	1
550	что не	2	1
551	в эпоху	1	1
552	с общим	2	1
553	исходят из	2	1
554	а если	1	1
555	его жизнь	1	1
556	а то	1	1
557	из всего	1	1
558	вот это	2	1
559	и действительно	1	1
560	до степени	1	1
561	представление о	6	1
562	или хотя	1	1
563	пользоваться теми	1	1
564	очевидно что	7	1
565	к другим	2	1
566	познать их	1	1
567	здесь же	1	1
568	от некоторых	1	1
569	исходить из	1	1
570	смотря по	1	1
571	в жизни	5	1
572	понимать как	1	1
573	виде как	1	1
574	случае не	2	1
575	тем же	4	1
576	из тех	1	1
577	она и	1	1
578	на другую	1	1
579	и без	3	1
580	в связи	3	1
581	отдельного человека	10	1
582	в деле	1	1
583	необходимый для	1	1
584	с ними	2	1
585	этой цели	1	1
586	и внутренне	1	1
587	для каждого	1	1
588	же как	8	1
589	возможно и	1	1
590	только то	3	1
591	отдельному человеку	1	1
592	к другу	1	1
593	даже тогда	1	1
594	ними не	1	1
595	в психике	1	1
596	и просто	1	1
597	при таком	5	1
598	в которых	5	1
599	на целый	1	1
600	есть только	7	1
601	себя к	1	1
602	роль в	4	1
603	не менее	9	1
604	этого слова	5	1
605	которая может	1	1
606	в иностранной	1	1
607	понимание и	1	1
608	как целью	1	1
609	по своему	2	1
610	на все	6	1
611	того и	3	1
612	этого вопроса	2	1
613	бы не	1	1
614	в такой	2	1
615	к какому	1	1
616	обе эти	1	1
617	свою особую	1	1
618	или что	4	1
619	как не	2	1
620	в свете	3	1
621	человека является	1	1
622	в те	1	1
623	исключительно от	1	1
624	которая сама	1	1
625	вследствие этого	2	1
626	на точку	1	1
627	мысль об	1	1
628	и это	6	1
629	в сторону	1	1
630	а только	4	1
631	есть по	3	1
632	числе и	1	1
633	и постоянно	1	1
634	об этом	3	1
635	должен быть	2	1
636	рассмотренные нами	1	1
637	к блестящему	1	1
638	к созданию	1	1
639	и таким	4	1
640	так например	1	1
641	сейчас же	5	1
642	и у	6	1
643	как только	3	1
644	вовсе не	7	1
645	могло бы	5	1
646	и обратно	1	1
647	искусство и	5	1
648	и построений	1	1
649	что позволяет	1	1
650	не трудно	1	1
651	в одной	3	1
652	по крайней	1	1
653	для решения	1	1
654	перед нами	1	1
655	из области	1	1
656	связано с	1	1
657	казалось бы	4	1
658	и другого	4	1
659	привело к	1	1
660	как сказано	1	1
661	вопроса о	1	1
662	бы в	3	1
663	было стремление	1	1
664	образом при	1	1
665	чтобы сделать	1	1
666	эта точка	1	1
667	является для	1	1
668	к чисто	1	1
669	что эти	3	1
670	что та	1	1
671	к одному	5	1
672	кроме тех	2	1
673	и того	1	1
674	наконец что	1	1
675	тем в	1	1
676	как проявление	1	1
677	это и	3	1
678	еще и	1	1
679	знаем и	2	1
680	ни на	3	1
681	совершенно ином	1	1
682	и довольно	1	1
683	можно сказать	2	1
684	полной мере	1	1
685	никакой роли	1	1
686	но все	1	1
687	человека в	1	1
688	является результатом	1	1
689	но как	4	1
690	мысли что	1	1
691	из предыдущего	1	1
692	если признать	1	1
693	не является	5	1
694	и эти	2	1
695	и стремления	1	1
696	и других	4	1
697	в полной	1	1
698	это зависит	1	1
699	в основе	13	1
700	бы показать	1	1
701	с самого	1	1
702	помощи которых	1	1
703	судить об	1	1
704	в такое	1	1
705	языка и	1	1
706	данный момент	1	1
707	ни у	2	1
708	такому же	1	1
709	его жизни	3	1
710	эти последние	1	1
711	в очень	2	1
712	тех же	2	1
713	применении к	2	1
714	той и	1	1
715	но ведь	1	1
716	и народов	1	1
717	и заключается	4	1
718	то и	2	1
719	с новыми	2	1
720	прямым путем	2	1
721	хоть сколько-нибудь	1	1
722	представления о	2	1
723	зрения в	1	1
724	в свою	3	1
725	себе но	1	1
726	нужна но	1	1
727	деле для	1	1
728	который мы	1	1
729	это то	1	1
730	связь и	1	1
731	то совершенно	2	1
732	жизнь а	1	1
733	также и	2	1
734	ту же	6	1
735	по сравнению	3	1
736	однако если	1	1
737	это его	1	1
738	многих случаях	1	1
739	личности и	1	1
740	но при	1	1
741	являются не	2	1
742	быть не	1	1
743	не быть	2	1
744	к новым	1	1
745	однако ни	1	1
746	не всегда	2	1
747	своим собственным	1	1
748	значение и	3	1
749	и важность	1	1
750	из которой	2	1
751	но вся	1	1
752	в руках	2	1
753	этого взгляда	1	1
754	сознании и	2	1
755	на чем	1	1
756	только тогда	8	1
757	имеет в	3	1
758	и теперь	2	1
759	личности на	1	1
760	те или	1	1
761	к такой	1	1
762	только один	2	1
763	то все	2	1
764	на нем	2	1
765	другим и	1	1
766	или иных	2	1
767	и их	4	1
768	таким путем	6	1
769	что эта	4	1
770	всех других	2	1
771	на его	3	1
772	не об	1	1
773	положения с	1	1
774	том к	1	1
775	хотя в	1	1
776	для человека	1	1
777	в различных	1	1
778	не могла	1	1
779	и когда	5	1
780	эта последняя	1	1
781	что данный	1	1
782	на одну	1	1
783	кто не	1	1
784	но только	6	1
785	смотрит на	3	1
786	когда оно	2	1
787	задачи и	3	1
788	мы хотим	1	1
789	перестанет быть	1	1
790	не следует	1	1
791	независимое от	2	1
792	стороны и	3	1
793	может сделать	1	1
794	что такая	1	1
795	от своего	1	1
796	из нас	2	1
797	движения в	1	1
798	как оно	2	1
799	он есть	1	1
800	стало быть	3	1
801	ведь на	1	1
802	борьбе за	1	1
803	с понятием	2	1
804	самого начала	1	1
805	работы которая	1	1
806	свою очередь	3	1
807	должны были	2	1
808	в обществе	3	1
809	им в	4	1
810	их и	1	1
811	идет о	2	1
812	всегда и	2	1
813	могла бы	1	1
814	художников и	1	1
815	этом вопросе	1	1
816	в данной	1	1
817	с ее	3	1
818	с другой	7	1
819	всякого другого	1	1
820	был создан	1	1
821	как мы	2	1
822	нами и	1	1
823	из нее	1	1
824	к ним	4	1
825	же самое	8	1
826	недостатков и	1	1
827	явление в	1	1
828	без всякого	2	1
829	нет и	1	1
830	а самый	1	1
831	почему не	1	1
832	одного из	1	1
833	ее не	1	1
834	в сфере	1	1
835	его лежит	1	1
836	у всех	2	1
837	если мы	21	1
838	та или	1	1
839	крайней мере	1	1
840	тот кто	2	1
841	для всей	1	1
842	каждый человек	1	1
843	общественной или	1	1
844	в силе	1	1
845	могут быть	15	1
846	не за	1	1
847	одного и	2	1
848	формы в	6	1
849	именно так	1	1
850	и все	8	1
851	образом как	1	1
852	и непременно	1	1
853	совершенной ясностью	1	1
854	до конца	9	1
855	на него	2	1
856	основе его	1	1
857	к которому	1	1
858	должны быть	6	1
859	это отношение	2	1
860	может оказаться	1	1
861	только при	4	1
862	эту мысль	2	1
863	же ее	1	1
864	двух противоположных	1	1
865	выражением его	1	1
866	не знаем	2	1
867	и теоретическая	1	1
868	в зависимости	6	1
869	теми же	2	1
870	образом в	3	1
871	обе точки	1	1
872	столь же	6	1
873	не умеет	1	1
874	в общем	2	1
875	на этот	2	1
876	он может	1	1
877	бытия и	1	1
878	они сами	2	1
879	чтобы все	1	1
880	исходит из	5	1
881	другие как	1	1
882	такой же	9	1
883	своему существу	1	1
884	том виде	2	1
885	нечего и	1	1
886	чаще всего	1	1
887	и единственный	1	1
888	же мы	2	1
889	и проч	1	1
890	идет не	3	1
891	изменений в	1	1
892	именно с	1	1
893	выражение в	1	1
894	если эта	1	1
895	быть для	1	1
896	для этих	1	1
897	душевная жизнь	1	1
898	оно может	1	1
899	на место	3	1
900	же может	1	1
901	под именем	1	1
902	к этому	5	1
903	тех или	2	1
904	оказывается что	5	1
905	что наша	1	1
906	один общий	1	1
907	обречена на	1	1
908	образом оказывается	1	1
909	же это	1	1
910	само собой	1	1
911	душевной жизни	2	1
912	ли может	1	1
913	приходится признать	1	1
914	понятие о	2	1
915	громадное количество	1	1
916	ничего подобного	1	1
917	что вся	2	1
918	воздействия на	2	1
919	связаны с	1	1
920	для чего	1	1
921	точно также	1	1
922	поскольку она	2	1
923	точка зрения	6	1
924	от какого	1	1
925	того же	3	1
926	в самой	2	1
927	имеет свою	1	1
928	его творчество	2	1
929	он с	1	1
930	в одну	2	1
931	психологии при	3	1
932	случае когда	1	1
933	только кажется	1	1
934	это отнюдь	1	1
935	найти в	2	1
936	что на	4	1
937	в известной	1	1
938	есть не	6	1
939	иное как	2	1
940	никак не	7	1
941	без помощи	1	1
942	сомнений в	1	1
943	людей в	1	1
944	от ее	1	1
945	и ничего	1	1
