N	2gram	Propp_Isto	TeoriaLi
146	из которого	3	3
147	тем не	6	3
148	перед нами	4	3
149	но их	1	3
150	свою очередь	1	3
151	виду не	1	3
152	между собой	2	3
153	в роли	1	3
154	потому что	8	3
155	одной стороны	2	3
156	между двумя	6	3
157	в одном	9	3
158	имеем в	6	3
159	это отношение	1	3
160	не все	7	3
161	из этих	5	3
162	и для	3	3
163	о ней	2	3
164	таким образом	15	3
165	и то	4	3
166	на языке	1	3
167	человека к	1	3
168	с одной	2	3
169	и вот	3	3
170	том числе	1	3
171	и потому	2	3
172	с точки	1	3
173	к которому	6	3
174	как раз	1	3
175	прежде всего	3	3
176	а на	5	3
177	связи с	9	3
178	или в	14	3
179	одним из	4	3
180	как говорит	1	3
181	в связи	5	3
182	и как	6	3
183	в сторону	3	3
184	вовсе не	3	3
185	во всех	1	3
186	тому как	3	3
187	принадлежит к	4	3
188	в которой	1	3
189	не будет	1	3
190	он должен	3	3
191	не с	2	3
192	говоря о	1	3
193	человека с	2	3
194	в этой	7	3
195	и др	4	3
196	человеческой жизни	1	3
197	в узком	1	3
198	столь же	1	3
199	и по	6	3
200	отнюдь не	1	3
201	ведет к	2	2
202	и другие	6	2
203	образом и	2	2
204	для всех	1	2
205	один из	7	2
206	и здесь	8	2
207	и на	7	2
208	которая в	2	2
209	жить и	1	2
210	на этом	5	2
211	из которых	1	2
212	а затем	6	2
213	не признает	1	2
214	по себе	3	2
215	в них	6	2
216	и даже	4	2
217	этой точки	1	2
218	здесь мы	6	2
219	самом деле	1	2
220	героя как	1	2
221	может оказаться	1	2
222	заключается в	1	2
223	обращается к	1	2
224	к более	2	2
225	воображаемого мира	1	2
226	с ними	5	2
227	к нам	1	2
228	вместе с	12	2
229	дома и	4	2
230	не вполне	7	2
231	себя и	1	2
232	отличается от	1	2
233	в следующей	1	2
234	всей своей	1	2
235	в каком	1	2
236	к другому	1	2
237	в сказании	1	2
238	своей жизни	1	2
239	к своему	3	2
240	о том	4	2
241	могут оказаться	1	2
242	не входит	1	2
243	казалось бы	2	2
244	при всей	1	2
245	это и	4	2
246	восходит к	1	2
247	к нему	12	2
248	на основе	1	2
249	времени в	1	2
250	не всегда	7	2
251	воздействия на	1	2
252	не могло	1	2
253	только на	2	2
254	вступает в	4	2
255	говорит что	4	2
256	и это	5	2
257	превращается в	10	2
258	и наоборот	2	2
259	перед ним	1	2
260	в глаза	2	2
261	соответствии с	1	2
262	видим в	3	2
263	имеем дело	1	2
264	что она	8	2
265	который в	1	2
266	здесь не	6	2
267	на котором	2	2
268	он и	4	2
269	в системе	1	2
270	не просто	4	2
271	как способ	1	2
272	что они	14	2
273	при котором	2	2
274	но на	1	2
275	рода и	1	2
276	на вопрос	1	2
277	не принадлежит	1	2
278	в последней	1	2
279	одной из	1	2
280	несмотря на	1	2
281	что такое	1	2
282	ее в	3	2
283	все это	4	2
284	мы легко	1	2
285	что и	17	2
286	у нас	7	2
287	xix века	1	2
288	что каждый	1	2
289	к жизни	2	2
290	таком случае	1	2
291	уже говорилось	1	2
292	у него	4	2
293	от всех	1	2
294	говорит в	1	2
295	и некоторые	3	2
296	к чему	2	2
297	этих двух	2	2
298	на себя	5	2
299	не могли	1	2
300	тому что	1	2
301	случае не	1	2
302	я не	3	2
303	на фоне	1	2
304	не от	1	2
305	это было	1	2
306	границ между	1	2
307	в чем	4	2
308	об этом	8	2
309	должен быть	1	2
310	вопрос что	1	2
311	тем более	1	2
312	к одному	1	2
313	о себе	3	2
314	но как	2	2
315	как организация	1	2
316	имеются и	2	2
317	дело не	3	2
318	быть и	3	2
319	но она	2	2
320	и является	1	2
321	соединении с	1	2
322	таких случаях	2	2
323	от своего	3	2
324	они хотят	1	2
325	это может	1	2
326	человека и	1	2
327	в большинстве	2	2
328	могла бы	1	2
329	так же	16	2
330	облекается в	1	2
331	это делает	2	2
332	о его	2	2
333	и прежде	1	2
334	как будто	2	2
335	право на	2	2
336	случае это	1	2
337	могло быть	3	2
338	в особенности	3	1
339	от него	3	1
340	является в	2	1
341	все что	4	1
342	приводящего к	1	1
343	вступить в	3	1
344	случае в	2	1
345	разные формы	1	1
346	за ним	4	1
347	между этим	1	1
348	всегда имеется	1	1
349	одном случае	5	1
350	же и	1	1
351	героев и	1	1
352	такая форма	2	1
353	такова же	1	1
354	также что	2	1
355	например если	1	1
356	его с	2	1
357	живет в	8	1
358	на ее	1	1
359	случае мы	4	1
360	говорит а	1	1
361	дело с	2	1
362	образа и	1	1
363	что делает	1	1
364	и дает	1	1
365	его за	1	1
366	речи кто	1	1
367	а у	2	1
368	представляют собой	5	1
369	же образом	1	1
370	что это	4	1
371	содержит в	2	1
372	с ним	1	1
373	это уже	3	1
374	тем как	1	1
375	мяса но	1	1
376	никак не	1	1
377	в другой	6	1
378	говорит о	1	1
379	привести к	1	1
380	те же	2	1
381	не как	1	1
382	в область	1	1
383	из того	2	1
384	одному из	2	1
385	представлений о	1	1
386	и другими	1	1
387	особенно если	1	1
388	и делает	1	1
389	своему собственному	1	1
390	с появлением	8	1
391	имеем не	3	1
392	это особого	1	1
393	с собой	4	1
394	постоянных признаков	1	1
395	свое имя	1	1
396	жизни ср	1	1
397	для данного	1	1
398	в центре	1	1
399	со всеми	1	1
400	с мотивом	8	1
401	должен был	5	1
402	и приобретает	1	1
403	начинается с	3	1
404	стоит в	2	1
405	он уже	2	1
406	на свой	1	1
407	случаях обычно	1	1
408	которых и	1	1
409	животного в	2	1
410	и делают	1	1
411	также может	1	1
412	однако что	4	1
413	с ней	6	1
414	в наших	2	1
415	жизнь в	1	1
416	в особый	1	1
417	любовь и	1	1
418	тем что	8	1
419	в малом	1	1
420	говорят о	2	1
421	из всего	1	1
422	толстым в	1	1
423	и действительно	5	1
424	то время	2	1
425	см в	4	1
426	если он	2	1
427	видно из	1	1
428	и другим	1	1
429	хранится в	1	1
430	меня в	1	1
431	новая форма	2	1
432	с тем	3	1
433	самому герою	1	1
434	к самому	1	1
435	он стоит	2	1
436	что по	2	1
437	приходит в	3	1
438	в бою	1	1
439	нам уже	2	1
440	все же	13	1
441	черта ее	1	1
442	ними а	1	1
443	не имеет	3	1
444	бы не	1	1
445	да и	2	1
446	у истоков	1	1
447	ему и	1	1
448	с героем	1	1
449	зависимости от	1	1
450	в суть	1	1
451	к категории	1	1
452	себя не	1	1
453	между ним	1	1
454	в это	1	1
455	друг от	1	1
456	которая не	1	1
457	свою собственную	1	1
458	которой не	1	1
459	он мог	1	1
460	ах как	1	1
461	всем его	1	1
462	жизни является	1	1
463	с этим	13	1
464	все они	1	1
465	если с	1	1
466	только одно	1	1
467	и я	1	1
468	совершенно не	2	1
469	исходя из	2	1
470	в первую	1	1
471	он же	2	1
472	не существует	1	1
473	мы рассмотрим	6	1
474	в котором	5	1
475	зависит от	1	1
476	и пр	19	1
477	вопрос о	4	1
478	является также	1	1
479	сливается с	1	1
480	тех же	2	1
481	чем за	1	1
482	содержания в	1	1
483	более чем	1	1
484	то и	7	1
485	отношение как	1	1
486	не узнает	2	1
487	в лесу	39	1
488	связана с	4	1
489	служить и	1	1
490	не должно	1	1
491	другу и	1	1
492	и поэтому	1	1
493	в отдельности	3	1
494	героем и	2	1
495	наиболее ранних	1	1
496	во многих	2	1
497	ним и	1	1
498	а после	2	1
499	а через	3	1
500	наличие в	2	1
501	которой герой	1	1
502	обычно в	1	1
503	перейдем к	1	1
504	с которой	1	1
505	с помощью	1	1
506	жизни и	2	1
507	чего не	1	1
508	из своего	1	1
509	время ее	1	1
510	точно так	8	1
511	в различных	1	1
512	диаметрально противоположные	1	1
513	и наиболее	1	1
514	а при	1	1
515	одно из	2	1
516	в мир	1	1
517	целый ряд	3	1
518	и до	1	1
519	к нашим	1	1
520	и те	1	1
521	стола и	1	1
522	не что	6	1
523	в совершенно	1	1
524	последних двух	1	1
525	и находит	1	1
526	еще один	1	1
527	каждый из	1	1
528	действия и	1	1
529	всего что	1	1
530	этого мира	1	1
531	на одну	2	1
532	к ним	1	1
533	случаи когда	7	1
534	языка не	1	1
535	отношений и	1	1
536	на могиле	5	1
537	она может	2	1
538	сын и	1	1
539	в лес	13	1
540	духа и	1	1
541	той же	3	1
542	ее как	1	1
543	именно так	3	1
544	за него	3	1
545	противопоставлены в	1	1
546	с нею	1	1
547	особенность и	1	1
548	только при	1	1
549	как я	1	1
550	нигде не	1	1
551	в одной	4	1
552	не берет	1	1
553	то она	2	1
554	входят в	1	1
555	здесь невозможно	1	1
556	действующие лица	2	1
557	этом так	1	1
558	которую в	2	1
559	к миру	1	1
560	а впоследствии	3	1
561	исходит из	1	1
562	одна из	2	1
563	но если	2	1
564	здесь и	2	1
565	своей цели	2	1
566	по поводу	1	1
567	стороны не	1	1
568	неотделимо от	1	1
569	нет никаких	2	1
570	значении в	1	1
571	друг друга	6	1
572	все с	1	1
573	этому я	1	1
574	говорит следующее	1	1
575	они могут	2	1
576	предстает как	1	1
577	не будучи	1	1
578	и становится	2	1
579	из них	7	1
580	характерно что	1	1
581	тот же	2	1
582	другого и	1	1
583	начало и	1	1
584	характерные для	1	1
585	внимание и	1	1
586	друг другу	2	1
587	перед нею	1	1
588	могли быть	1	1
589	как основной	1	1
590	героя не	2	1
591	что автор	1	1
592	говорилось выше	4	1
593	отношений которые	1	1
594	именно к	1	1
595	такое же	4	1
596	к общему	1	1
597	этом случае	8	1
598	лес но	1	1
599	мы видим	15	1
600	в более	1	1
601	собой и	1	1
602	известные нам	1	1
603	со мной	1	1
604	так как	13	1
605	но этим	1	1
606	она и	1	1
607	многих других	2	1
608	ею как	1	1
609	с материалом	1	1
610	от его	1	1
611	что иное	6	1
612	они не	4	1
613	после того	5	1
614	ее на	1	1
615	ему угрожает	1	1
616	несколько иной	1	1
617	собой в	1	1
618	собой исторически	1	1
619	от мира	1	1
620	в состоянии	2	1
621	так он	2	1
622	состоящий в	1	1
623	не для	1	1
624	мире в	2	1
625	материалом а	1	1
626	обратил внимание	1	1
627	как у	2	1
628	для нас	6	1
629	и сама	1	1
630	и через	1	1
631	одновременно и	1	1
632	и приходит	1	1
633	означало бы	2	1
634	на стадии	1	1
635	существенно отличается	1	1
636	на которой	3	1
637	кто бы	1	1
638	из дальнейшего	1	1
639	этом в	1	1
640	сколько бы	1	1
641	однако она	1	1
642	наше внимание	1	1
643	в русском	3	1
644	тому же	4	1
645	от своих	2	1
646	сказать не	1	1
647	не была	1	1
648	но с	1	1
649	в таких	3	1
650	не было	2	1
651	это всегда	1	1
652	бы для	1	1
653	от друга	1	1
654	героев или	1	1
655	и более	3	1
656	не говорит	2	1
657	что его	2	1
658	а говорит	1	1
659	и где	1	1
660	этим и	1	1
661	но эта	2	1
662	на нее	4	1
663	это еще	2	1
664	полубогов и	1	1
665	по существу	3	1
666	что не	3	1
667	чем состоит	2	1
668	за свою	1	1
669	чтобы быть	3	1
670	с одним	2	1
671	бы быть	1	1
672	зрения нашего	1	1
673	долгое время	2	1
674	также в	2	1
675	можно предположить	1	1
676	но по	4	1
677	на земле	2	1
678	большинстве случаев	3	1
679	не есть	3	1
680	между прочим	4	1
681	персонажей здесь	1	1
682	является не	1	1
683	при таком	1	1
684	жизнью в	1	1
685	однако это	4	1
686	это происходит	2	1
687	перед собой	1	1
688	он состоит	1	1
689	этот круг	1	1
690	за это	2	1
691	от этого	1	1
692	данного типа	1	1
693	в такой	1	1
694	может рассматриваться	1	1
695	такого отношения	1	1
696	именно эта	1	1
697	к вопросу	1	1
698	или их	1	1
699	на его	5	1
700	картину в	1	1
701	для героя	1	1
702	форма в	1	1
703	себе и	2	1
704	из этого	1	1
705	последней главе	1	1
706	ты в	2	1
707	на себе	1	1
708	ничего нельзя	1	1
709	особенно в	2	1
710	действительности и	1	1
711	связаны с	1	1
712	от таких	1	1
713	бы в	1	1
714	пребывания в	7	1
715	ему не	1	1
716	на них	2	1
717	следующей главе	1	1
718	же как	8	1
719	прослеживается в	1	1
720	нарушение запрета	4	1
721	со всех	1	1
722	перед тем	1	1
723	в малой	2	1
724	только к	1	1
725	жизнь и	1	1
726	которому принадлежит	1	1
727	в своих	1	1
728	на задний	1	1
729	не означает	1	1
730	с матерью	2	1
731	если на	1	1
732	очень часто	4	1
733	мастер и	1	1
734	две стороны	1	1
735	если не	2	1
736	она не	4	1
737	эти два	3	1
738	задний план	1	1
739	не дает	3	1
740	ему на	1	1
741	д как	1	1
742	ту же	2	1
743	на поле	3	1
744	не один	2	1
745	человека как	1	1
746	так что	8	1
747	говорит ему	2	1
748	на колени	1	1
749	или же	2	1
750	мы понимаем	1	1
751	как реальная	1	1
752	это по	1	1
753	и может	1	1
754	оно и	1	1
755	соответствующих ему	1	1
756	а по	1	1
757	эта сторона	2	1
758	и их	4	1
759	так просто	1	1
760	по одним	1	1
761	не могла	3	1
762	можно было	3	1
763	др в	1	1
764	если она	1	1
765	тем и	1	1
766	иметь в	1	1
767	или его	2	1
768	стороны и	3	1
769	только то	1	1
770	из нас	1	1
771	время они	2	1
772	также и	1	1
773	этих случаях	14	1
774	у нее	4	1
775	как один	1	1
776	или иное	1	1
777	означает что	1	1
778	когда мы	1	1
779	еще на	2	1
780	себя за	1	1
781	на это	4	1
782	было бы	5	1
783	например не	1	1
784	дает ему	2	1
785	становится его	2	1
786	из нее	1	1
787	же самое	1	1
788	вступают в	4	1
789	он в	3	1
790	как мы	11	1
791	в большой	4	1
792	одного из	2	1
793	указывает на	6	1
794	общего с	1	1
795	знанием или	1	1
796	его как	1	1
797	в зависимости	1	1
798	которые в	1	1
799	над его	1	1
800	к мужу	1	1
801	этом они	1	1
802	приводят к	2	1
803	но прежде	1	1
804	из условий	1	1
805	имеющихся в	1	1
806	до смерти	1	1
807	и от	3	1
808	и есть	3	1
809	по этому	2	1
810	он показывает	1	1
811	же в	6	1
812	здесь также	1	1
813	всю жизнь	2	1
814	из его	2	1
815	происходит в	4	1
816	но я	1	1
817	идет не	1	1
818	на то	4	1
819	героя но	1	1
820	когда герой	6	1
821	вот он	1	1
822	и только	6	1
823	независимо от	3	1
824	внешних атрибутов	1	1
825	в него	3	1
826	для этого	1	1
827	таким же	5	1
828	и объект	1	1
829	дело обстоит	1	1
830	и совершенно	1	1
831	каждого из	1	1
832	дело здесь	1	1
833	есть не	2	1
834	говорит не	2	1
835	иное как	6	1
836	делает то	1	1
837	других типов	1	1
