N	2gram	Bakhtin_Fr	StatiiOP
251	несколько примеров	1	6
252	по отношению	3	6
253	даже в	4	6
254	ни одного	1	6
255	в отдельных	1	6
256	к нему	4	6
257	рыцарских времен	1	6
258	только не	1	6
259	время как	1	6
260	же как	1	6
261	одном из	2	6
262	из рыцарских	1	6
263	своего времени	5	6
264	в себе	5	6
265	в особенности	6	6
266	и здесь	5	6
267	из которых	1	6
268	и все	16	6
269	времени не	1	6
270	в в	1	6
271	в известном	1	6
272	языка и	1	6
273	в свет	3	6
274	тем же	2	6
275	и во	6	6
276	что я	2	6
277	с его	6	6
278	мы не	3	6
279	и за	3	6
280	и я	1	6
281	в новом	1	6
282	в одной	3	6
283	и вообще	3	6
284	за то	2	6
285	что на	2	6
286	нас не	1	5
287	своей статье	1	5
288	до него	1	5
289	при этом	5	5
290	не как	1	5
291	в духе	11	5
292	в числе	3	5
293	на эту	2	5
294	уже не	2	5
295	и такие	2	5
296	одной стороны	4	5
297	во многих	1	5
298	но они	4	5
299	конечно не	4	5
300	самого начала	1	5
301	до того	2	5
302	и далее	3	5
303	том чтобы	1	5
304	в основу	2	5
305	на протяжении	7	5
306	что эти	1	5
307	после того	1	5
308	с одной	5	5
309	хотя и	2	5
310	его в	7	5
311	не была	2	5
312	что не	1	5
313	не был	4	5
314	в тех	1	5
315	она была	3	5
316	занимает в	1	5
317	возможно что	1	5
318	всех этих	5	5
319	не так	3	5
320	один из	9	5
321	по форме	1	5
322	и который	1	5
323	о которой	1	5
324	поэтому в	2	5
325	не на	2	5
326	за что	1	5
327	что ему	1	5
328	конечно и	3	5
329	был для	1	5
330	судить по	1	5
331	в слове	2	5
332	никто не	1	5
333	ни с	1	5
334	думать что	2	5
335	свое время	1	5
336	и если	2	5
337	которую он	1	5
338	мировой литературе	4	5
339	в творчестве	5	5
340	нет и	1	5
341	не совсем	1	5
342	том же	4	5
343	ее в	1	5
344	но если	1	5
345	в мировой	4	5
346	точку зрения	1	5
347	в свое	1	5
348	это был	1	5
349	о значении	1	5
350	это и	4	5
351	такое же	1	5
352	раз в	4	5
353	в сущности	15	5
354	на нее	1	5
355	на тему	2	5
356	другом месте	1	5
357	во многом	1	5
358	и потому	6	5
359	и только	1	5
360	не по	1	5
361	как он	4	5
362	можно найти	1	5
363	которых в	1	5
364	одного из	3	5
365	как будто	2	5
366	что было	3	4
367	и другие	4	4
368	все что	4	4
369	только что	1	4
370	в применении	1	4
371	не являются	1	4
372	в первом	1	4
373	а именно	1	4
374	что ни	1	4
375	культуры в	3	4
376	казалось бы	1	4
377	было не	1	4
378	не могли	1	4
379	применении к	1	4
380	не всегда	1	4
381	и те	1	4
382	сцены в	1	4
383	научного изучения	3	4
384	на него	1	4
385	во времена	1	4
386	который в	2	4
387	всего в	1	4
388	мы видим	9	4
389	и он	2	4
390	на язык	1	4
391	и эти	1	4
392	как можно	1	4
393	научной работы	1	4
394	будто бы	2	4
395	xviii века	6	4
396	в таком	2	4
397	в связи	7	4
398	и именно	1	4
399	одна из	3	4
400	на этом	3	4
401	не могут	1	4
402	в свете	3	4
403	в смысле	1	4
404	и у	2	4
405	но как	5	4
406	для его	1	4
407	очень часто	2	4
408	в развитии	2	4
409	должны быть	2	4
410	и тот	4	4
411	с общим	1	4
412	литературы и	1	4
413	у которого	1	4
414	с которым	1	4
415	показывает что	1	4
416	эту тему	3	4
417	в последнем	2	4
418	то есть	31	4
419	если в	1	4
420	известно что	1	4
421	по адресу	2	4
422	это есть	2	4
423	и вполне	2	4
424	в форме	3	4
425	они не	4	4
426	в наших	2	4
427	в романе	24	4
428	как о	2	4
429	это время	1	4
430	и так	5	4
431	от его	1	4
432	связанные с	4	4
433	да и	2	4
434	по своей	4	4
435	здесь нет	2	4
436	все они	5	4
437	бы и	1	4
438	в основе	7	4
439	в значительной	3	4
440	связана с	4	4
441	как известно	3	4
442	относится к	2	4
443	тех пор	1	4
444	в обоих	1	4
445	не знает	1	4
446	им в	2	4
447	не для	1	4
448	начиная с	3	4
449	для изучения	1	4
450	в образе	1	4
451	с нею	2	4
452	значительной степени	2	4
453	этого слова	3	4
454	которые в	2	4
455	что оно	1	4
456	бы на	1	4
457	находим и	2	4
458	чем он	2	4
459	смысле этого	2	4
460	века и	5	4
461	или в	3	4
462	места в	2	4
463	есть в	1	4
464	стремление к	1	4
465	нисколько не	1	4
466	в каждой	1	4
467	бы совершенно	1	4
468	в стиле	1	4
469	чем в	2	4
470	он говорит	6	4
471	выхода в	1	4
472	и их	5	4
473	борьба с	1	4
474	еще в	4	4
475	эпохи как	1	4
476	как мы	18	4
477	это место	4	4
478	в эпоху	18	4
479	для этого	3	4
480	но для	1	4
481	в чисто	1	4
482	в следующих	2	3
483	которые по	1	3
484	а затем	2	3
485	не хочет	1	3
486	его от	1	3
487	но что	1	3
488	или иной	2	3
489	более или	1	3
490	г эти	1	3
491	бы все	1	3
492	их в	7	3
493	здесь дело	1	3
494	почти все	2	3
495	ни для	4	3
496	гораздо больше	3	3
497	к этой	3	3
498	и прочие	1	3
499	больше чем	3	3
500	даже и	3	3
501	но эти	4	3
502	представляет собой	1	3
503	с помощью	5	3
504	смысле слова	5	3
505	о них	1	3
506	и была	1	3
507	для которого	2	3
508	за рамки	1	3
509	видно что	4	3
510	быть в	2	3
511	во всей	3	3
512	все время	3	3
513	от них	2	3
514	на котором	2	3
515	к этим	1	3
516	которой в	1	3
517	ему не	2	3
518	бы то	1	3
519	несколько слов	1	3
520	эпохи не	1	3
521	без всякой	2	3
522	на том	2	3
523	для своего	1	3
524	говорит в	1	3
525	что русский	1	3
526	можно судить	1	3
527	как его	2	3
528	также в	2	3
529	и перед	2	3
530	и до	14	3
531	от этого	2	3
532	языка но	1	3
533	больше всего	1	3
534	в других	4	3
535	особенно в	6	3
536	формы в	1	3
537	французском языке	1	3
538	до нас	8	3
539	эти слова	1	3
540	не дает	4	3
541	времени но	1	3
542	то ни	1	3
543	xvii века	4	3
544	или же	2	3
545	в первую	1	3
546	в системе	3	3
547	я бы	1	3
548	не могла	1	3
549	для установления	2	3
550	им самим	1	3
551	это действительно	1	3
552	не раз	2	3
553	это же	1	3
554	что во	1	3
555	образом в	3	3
556	в один	2	3
557	каждого из	1	3
558	и самый	2	3
559	при жизни	1	3
560	однако и	1	3
561	народа в	1	3
562	на совершенно	2	3
563	тогда когда	1	3
564	не были	3	3
565	это уже	2	3
566	вот как	4	3
567	сто лет	1	3
568	борьбы с	1	3
569	со всеми	5	3
570	сомнению что	3	3
571	это выражение	2	3
572	отношения к	2	3
573	относятся к	1	3
574	к его	1	3
575	бы не	1	3
576	который не	1	3
577	о котором	2	3
578	эта тема	1	3
579	в словах	1	3
580	перед нами	4	3
581	в свою	3	3
582	наконец в	3	3
583	на основе	3	3
584	у меня	2	3
585	работа над	3	3
586	интерес и	1	3
587	и вся	1	3
588	эта книга	1	3
589	слова с	1	3
590	связанных с	1	3
591	заметить что	1	3
592	но именно	3	3
593	здесь не	5	3
594	он должен	1	3
595	судя по	1	3
596	как к	1	3
597	этом случае	1	3
598	но на	1	3
599	в нашей	2	3
600	он делает	1	3
601	том числе	4	3
602	одним и	1	3
603	что значит	2	3
604	так в	4	3
605	он и	10	3
606	не значит	1	3
607	что так	1	3
608	трудно найти	1	3
609	в заключительной	1	3
610	них и	2	3
611	но эта	1	3
612	слово в	3	3
613	с той	1	3
614	и как	5	3
615	не подлежит	4	3
616	этот раз	1	3
617	к концу	1	3
618	а иногда	1	3
619	к своему	1	3
620	или менее	1	3
621	на них	3	3
622	он чувствует	1	3
623	здесь совершенно	1	3
624	когда он	1	3
625	в трех	1	3
626	от того	1	3
627	что из	2	3
628	в книге	5	3
629	рядом других	1	3
630	жил в	1	3
631	в плане	3	3
632	и ее	3	3
633	считает что	3	3
634	этом и	1	3
635	действительно не	1	3
636	в голову	1	3
637	и других	7	3
638	все более	1	3
639	ведь и	1	3
640	эпохи и	3	3
641	его современников	4	3
642	слова в	3	3
643	и наконец	5	3
644	не к	2	3
645	и уже	1	3
646	еще несколько	1	2
647	что один	2	2
648	эту эпоху	2	2
649	для всех	1	2
650	от необходимости	1	2
651	рассказ о	1	2
652	которая в	1	2
653	тех кто	2	2
654	он считает	2	2
655	сверх того	2	2
656	также не	1	2
657	дело с	2	2
658	в историческую	1	2
659	из всех	4	2
660	в разных	3	2
661	тем как	1	2
662	какой бы	2	2
663	те же	6	2
664	потому не	1	2
665	и низким	1	2
666	по мере	1	2
667	в живом	1	2
668	эпохи но	2	2
669	мнение о	1	2
670	о мире	3	2
671	даны в	2	2
672	жизнь в	3	2
673	из самых	2	2
674	французской революции	1	2
675	зрения на	1	2
676	но важно	1	2
677	в сборнике	1	2
678	принадлежат к	2	2
679	форме в	1	2
680	вещей в	1	2
681	одновременно и	3	2
682	роль в	7	2
683	прочим и	1	2
684	и стал	1	2
685	этого противопоставления	1	2
686	литературы в	1	2
687	было в	2	2
688	слову в	1	2
689	доказать что	1	2
690	входит в	2	2
691	это его	1	2
692	второй половины	3	2
693	очень широко	1	2
694	за собой	1	2
695	втором случае	1	2
696	слов о	1	2
697	связь между	3	2
698	превращается в	4	2
699	для своей	2	2
700	о языке	1	2
701	совершенно неправильно	2	2
702	свою очередь	2	2
703	то его	2	2
704	но этот	1	2
705	и еще	3	2
706	настоящее время	2	2
707	в контексте	1	2
708	что их	1	2
709	за него	2	2
710	но к	1	2
711	именно на	1	2
712	для понимания	5	2
713	это прежде	1	2
714	во франции	5	2
715	тут же	3	2
716	для этой	3	2
717	франции и	1	2
718	или лучше	1	2
719	все в	2	2
720	об изучении	1	2
721	и всей	1	2
722	мы знаем	3	2
723	его биографии	3	2
724	ссылается на	1	2
725	обвинение в	1	2
726	его произведения	2	2
727	с тех	1	2
728	с меньшим	1	2
729	по содержанию	1	2
730	видит в	3	2
731	этой книге	1	2
732	как по	2	2
733	права на	1	2
734	под его	1	2
735	не укладывается	1	2
736	с одним	1	2
737	с жизнью	1	2
738	в изображении	1	2
739	и она	1	2
740	лет до	1	2
741	и вместе	1	2
742	так сказать	7	2
743	уже давно	2	2
744	между собой	1	2
745	связанным с	1	2
746	на себе	1	2
747	действительности и	1	2
748	той или	2	2
749	выражение в	2	2
750	из собеседников	1	2
751	вообще в	2	2
752	области изучения	1	2
753	к слову	1	2
754	был так	2	2
755	как человек	2	2
756	уже к	2	2
757	объясняется и	1	2
758	но вовсе	1	2
759	характерны для	4	2
760	от народа	1	2
761	на чем	1	2
762	др в	1	2
763	но только	2	2
764	его жизнь	1	2
765	где в	1	2
766	в нее	1	2
767	ко времени	1	2
768	ни одной	2	2
769	истории и	1	2
770	это вовсе	2	2
771	на такие	2	2
772	с элементами	1	2
773	что только	1	2
774	и от	4	2
775	и xix	1	2
776	не сразу	1	2
777	его к	3	2
778	который был	1	2
779	с ее	1	2
780	не случайно	1	2
781	в одну	1	2
782	до его	1	2
783	мы видели	6	2
784	быть и	2	2
785	были бы	1	2
786	с полной	3	2
787	его создания	1	2
788	и этот	2	2
789	которое с	1	2
790	мы встречаем	6	2
791	с и	1	2
792	с такой	1	2
793	и при	2	2
794	не умеют	1	2
795	художественного творчества	1	2
796	связанное с	1	2
797	и из	1	2
798	никак не	3	2
799	в комментариях	2	2
800	хотя в	2	2
801	мы в	1	2
802	и народной	2	2
803	он почти	1	2
804	для них	1	2
805	это была	1	2
806	за это	2	2
807	строгой и	1	2
808	все его	2	2
809	поэтому и	4	2
810	на историческую	1	2
811	это положение	1	2
812	по преимуществу	3	2
813	о своей	1	2
814	но вот	1	2
815	героев и	1	2
816	и они	5	2
817	жизни в	1	2
818	этого материала	1	2
819	тему в	1	2
820	этот образ	11	2
821	с эпохой	1	2
822	следующие слова	1	2
823	своей жизни	3	2
824	к образу	2	2
825	то он	1	2
826	чем же	1	2
827	пленника и	1	2
828	язык и	2	2
829	не дают	1	2
830	значение этого	2	2
831	во мне	1	2
832	этой работы	1	2
833	это особенно	1	2
834	а тем	1	2
835	только тогда	1	2
836	значение для	1	2
837	более и	1	2
838	это имеет	1	2
839	и той	2	2
840	имеем в	2	2
841	в отличие	3	2
842	или с	1	2
843	ни было	1	2
844	он написал	1	2
845	которым мы	1	2
846	их с	1	2
847	которое он	1	2
848	отрывок из	1	2
849	далеко не	3	2
850	проявить свою	1	2
851	характера и	1	2
852	ли можно	1	2
853	и стиля	3	2
854	всякий раз	2	2
855	литература в	1	2
856	у них	1	2
857	в произведениях	2	2
858	в настоящее	2	2
859	тот же	4	2
860	с того	2	2
861	с каким	1	2
862	из этой	3	2
863	близок к	1	2
864	это делает	1	2
865	значение в	4	2
866	и события	1	2
867	произведения как	1	2
868	здесь есть	1	2
869	свидетельствует о	2	2
870	сам он	3	2
871	и вот	4	2
872	который говорил	1	2
873	и этим	1	2
874	на что	1	2
875	которых он	2	2
876	языке но	1	2
877	в литературе	10	2
878	где он	2	2
879	в русскую	1	2
880	видеть в	2	2
881	указание на	1	2
882	как нечто	3	2
883	о ее	1	2
884	с их	5	2
885	ведь это	3	2
886	нет это	1	2
887	как своего	1	2
888	а сверх	1	2
889	и эта	1	2
890	с теми	1	2
891	этих произведений	1	2
892	где нет	1	2
893	в обычном	2	2
894	текстологическая работа	1	2
895	долгое время	1	2
896	как она	2	2
897	говорят о	3	2
898	становится понятным	1	2
899	по своему	3	2
900	на все	1	2
901	бы мы	1	2
902	что тот	2	2
903	жизнь и	2	2
904	на свете	2	2
905	письма к	1	2
906	всего необходимо	3	2
907	только к	1	2
908	в полной	1	2
909	понятно почему	2	2
910	в таких	3	2
911	отличие от	3	2
912	же к	2	2
913	здесь только	3	2
914	с полным	1	2
915	отказаться от	1	2
916	его смерти	1	2
917	мы снова	1	2
918	люди с	1	2
919	на четыре	1	2
920	каждый раз	1	2
921	в пределах	1	2
922	тем самым	1	2
923	этого образа	2	2
924	его отношение	2	2
925	в какой-то	1	2
926	числе и	3	2
927	те которые	1	2
928	были и	4	2
929	бы он	1	2
930	чтобы создать	1	2
931	была в	1	2
932	язык в	1	2
933	суждения о	1	2
934	нуждается в	4	2
935	в эти	2	2
936	эти два	1	2
937	и совершенно	1	2
938	он с	2	2
939	не надо	1	2
940	жизнью и	4	2
941	на французском	1	2
942	произведение на	1	1
943	во всем	4	1
944	новое и	1	1
945	классической форме	1	1
946	был и	1	1
947	несомненно что	1	1
948	в праздничное	1	1
949	дают в	1	1
950	которой все	1	1
951	еще раз	2	1
952	это тот	1	1
953	что почти	1	1
954	которые если	1	1
955	и стали	2	1
956	такой характер	1	1
957	лет спустя	1	1
958	биографии не	1	1
959	важно для	1	1
960	без исключения	1	1
961	по всему	2	1
962	вместе взятые	1	1
963	стиль в	1	1
964	его за	2	1
965	них есть	1	1
966	время его	2	1
967	и был	3	1
968	мест в	1	1
969	детали в	1	1
970	мысли и	2	1
971	это издание	2	1
972	писать на	1	1
973	что человек	1	1
974	и рядом	1	1
975	время не	1	1
976	выдержан в	1	1
977	одному из	2	1
978	например с	1	1
979	свое произведение	1	1
980	литературных и	1	1
981	требует от	1	1
982	борьбы между	1	1
983	беседе с	1	1
984	собой разумеется	1	1
985	же году	1	1
986	роман в	1	1
987	в стихотворной	1	1
988	черты его	1	1
989	то теперь	1	1
990	вопрос об	1	1
991	и самые	1	1
992	совсем особый	1	1
993	или во	1	1
994	i но	1	1
995	которых так	2	1
996	так часто	1	1
997	все дело	1	1
998	на свою	1	1
999	не хотят	1	1
1000	форму и	2	1
1001	к более	1	1
1002	было очень	1	1
1003	старика но	1	1
1004	из лучших	1	1
1005	времени была	1	1
1006	после него	1	1
1007	если он	1	1
1008	его романа	3	1
1009	рядом с	5	1
1010	мира это	2	1
1011	приобретает характер	1	1
1012	в корне	3	1
1013	правда в	1	1
1014	становится во	1	1
1015	находит себе	1	1
1016	в детских	1	1
1017	там же	2	1
1018	похож на	1	1
1019	эти тона	1	1
1020	в собственном	1	1
1021	притом в	1	1
1022	всей эпохи	1	1
1023	ему по	1	1
1024	к действительности	1	1
1025	ему пришлось	1	1
1026	они ни	1	1
1027	них мы	1	1
1028	углом зрения	1	1
1029	две сцены	1	1
1030	и слово	2	1
1031	становится особенно	1	1
1032	я их	1	1
1033	бы склонен	1	1
1034	очевидной типичности	1	1
1035	на историческом	1	1
1036	в ряду	1	1
1037	их нельзя	1	1
1038	победу над	1	1
1039	были свои	1	1
1040	средства для	2	1
1041	нельзя при	1	1
1042	успехом в	1	1
1043	изучения источников	1	1
1044	моменты в	1	1
1045	и смерти	3	1
1046	в дальнейшем	4	1
1047	и образ	2	1
1048	дикого и	1	1
1049	перестает быть	2	1
1050	и того	1	1
1051	стихию как	1	1
1052	элементы в	1	1
1053	и отчасти	1	1
1054	это с	2	1
1055	некоторые из	4	1
1056	более широком	1	1
1057	века на	1	1
1058	это словоупотребление	1	1
1059	этим образом	1	1
1060	которые мы	1	1
1061	он находит	1	1
1062	исключительно для	1	1
1063	нельзя было	3	1
1064	что мне	1	1
1065	отсюда и	1	1
1066	проклятия но	1	1
1067	всего этого	2	1
1068	но даже	2	1
1069	в нескольких	1	1
1070	другую историю	1	1
1071	речи всех	1	1
1072	с личной	1	1
1073	это замечательное	1	1
1074	своему времени	1	1
1075	обратился к	1	1
1076	именно там	1	1
1077	и свое	1	1
1078	же у	1	1
1079	что сей	1	1
1080	значительной мере	1	1
1081	имея в	1	1
1082	века это	1	1
1083	этой сцены	2	1
1084	он ищет	1	1
1085	анализ этого	1	1
1086	одной и	2	1
1087	человечества в	1	1
1088	средних веков	1	1
1089	только на	4	1
1090	между отдельными	1	1
1091	пор в	1	1
1092	победы над	1	1
1093	текстов но	1	1
1094	течение почти	1	1
1095	в плен	1	1
1096	него было	1	1
1097	виду и	1	1
1098	очень существенный	1	1
1099	себе и	1	1
1100	и значение	1	1
1101	этим не	1	1
1102	и отец	1	1
1103	царя в	1	1
1104	на границе	1	1
1105	уже и	2	1
1106	верх и	2	1
1107	значения этого	1	1
1108	даже с	1	1
1109	в вопросе	1	1
1110	характер как	1	1
1111	всегда и	1	1
1112	с другим	1	1
1113	века был	1	1
1114	своем романе	3	1
1115	в прошлом	2	1
1116	приходит на	1	1
1117	к ним	1	1
1118	вообще и	1	1
1119	собственному признанию	1	1
1120	меры и	1	1
1121	вернуться к	1	1
1122	почему и	1	1
1123	он так	2	1
1124	для всей	2	1
1125	гениев человечества	1	1
1126	и оценки	1	1
1127	они должны	2	1
1128	отечественной войны	2	1
1129	такая же	1	1
1130	в нашем	5	1
1131	русскую культуру	1	1
1132	с этими	2	1
1133	как от	1	1
1134	простое и	1	1
1135	с искусством	1	1
1136	и отдельные	1	1
1137	чего она	1	1
1138	с реальными	1	1
1139	исходит из	1	1
1140	упоминать о	1	1
1141	своей эпохи	1	1
1142	согласиться с	1	1
1143	и всякого	1	1
1144	стихотворную форму	1	1
1145	самые основные	1	1
1146	он сам	1	1
1147	были в	2	1
1148	в меру	1	1
1149	линии в	1	1
1150	и две	1	1
1151	внутренних качеств	1	1
1152	смысле но	2	1
1153	где все	2	1
1154	этом же	1	1
1155	на каждое	1	1
1156	себя в	2	1
1157	вполне понятны	1	1
1158	существенно связан	2	1
1159	были глубоко	1	1
1160	своего развития	2	1
1161	эту историю	1	1
1162	даже по	1	1
1163	совершенно сознательно	1	1
1164	влияние на	2	1
1165	каждый отдельный	1	1
1166	можно предполагать	1	1
1167	него как	1	1
1168	все здесь	2	1
1169	не выходит	1	1
1170	элемент в	1	1
1171	не обходилось	1	1
1172	она и	1	1
1173	смертном одре	1	1
1174	несет на	1	1
1175	жить в	1	1
1176	время и	1	1
1177	не видел	1	1
1178	что каждая	2	1
1179	вполне понятно	4	1
1180	в произведении	3	1
1181	притом не	1	1
1182	в состоянии	2	1
1183	даже меньше	1	1
1184	самый язык	1	1
1185	пушкинских сцен	1	1
1186	себе печать	1	1
1187	именно как	1	1
1188	конца в	2	1
1189	начала и	8	1
1190	и легко	1	1
1191	узком смысле	2	1
1192	история этих	1	1
1193	марта года	1	1
1194	усматривали в	1	1
1195	в социальной	1	1
1196	не отделены	1	1
1197	чем кажется	2	1
1198	книги и	1	1
1199	чтобы иметь	1	1
1200	типичную для	1	1
1201	является чрезвычайно	1	1
1202	данные в	1	1
1203	согласно которому	1	1
1204	с другими	1	1
1205	же состоит	1	1
1206	есть с	1	1
1207	на виду	1	1
1208	было обычным	1	1
1209	как есть	1	1
1210	в третьем	1	1
1211	них все	1	1
1212	об их	2	1
1213	сегодняшнего дня	1	1
1214	заявляет что	4	1
1215	нас дошел	2	1
1216	нового и	2	1
1217	и притом	1	1
1218	правильного понимания	4	1
1219	мировой литературы	4	1
1220	в несколько	1	1
1221	же значение	1	1
1222	века не	1	1
1223	писатель в	1	1
1224	из приведенных	1	1
1225	распространены в	1	1
1226	из важнейших	2	1
1227	прежде чем	2	1
1228	от этих	1	1
1229	такие которые	1	1
1230	введенных в	1	1
1231	не исчерпываются	1	1
1232	поэтому он	4	1
1233	о смерти	1	1
1234	и всего	2	1
1235	кто хотел	2	1
1236	самых замечательных	1	1
1237	и своих	2	1
1238	и всю	1	1
1239	судить о	1	1
1240	он берет	1	1
1241	так много	3	1
1242	между этими	1	1
1243	в последних	2	1
1244	и разнообразием	1	1
1245	и историческому	1	1
1246	как видим	1	1
1247	между ними	4	1
1248	себе не	1	1
1249	человек в	1	1
1250	широкого и	2	1
1251	себя как	1	1
1252	большинстве случаев	3	1
1253	другому не	1	1
1254	четыре раза	1	1
1255	и низкий	1	1
1256	во главе	1	1
1257	они как	1	1
1258	главный мотив	1	1
1259	на пир	1	1
1260	в целях	1	1
1261	слишком много	1	1
1262	этого прежде	1	1
1263	века в	3	1
1264	основным источником	2	1
1265	в себя	2	1
1266	точек зрения	1	1
1267	сказать несколько	1	1
1268	делает его	1	1
1269	жизни то	1	1
1270	в бой	1	1
1271	употребляются в	1	1
1272	этой системе	2	1
1273	для правильного	2	1
1274	только во	3	1
1275	войне и	1	1
1276	оно свидетельствует	1	1
1277	от событий	1	1
1278	здесь как	1	1
1279	к истине	1	1
1280	с образом	2	1
1281	же образ	1	1
1282	услужение к	1	1
1283	это вполне	1	1
1284	как они	2	1
1285	поэтому так	1	1
1286	с народной	5	1
1287	границы между	1	1
1288	был уже	1	1
1289	дана в	1	1
1290	широких масс	1	1
1291	не найдете	2	1
1292	вклад в	2	1
1293	так мы	1	1
1294	чтобы он	1	1
1295	не говорят	1	1
1296	до народа	1	1
1297	его творчества	2	1
1298	время можно	1	1
1299	следует своему	1	1
1300	речи и	2	1
1301	на которых	2	1
1302	дает чрезвычайно	1	1
1303	к самому	1	1
1304	с историческими	1	1
1305	год и	1	1
1306	такими же	1	1
1307	одно и	1	1
1308	и та	1	1
1309	в приведенном	5	1
1310	утверждение в	1	1
1311	следующих словах	1	1
1312	первый из	1	1
