N	2gram	Losev_Prob	Myslijsy
613	образа в	1	4
614	его только	1	4
615	нам и	1	4
616	то она	1	4
617	что во	2	4
618	только о	3	4
619	образы и	1	4
620	известных нам	1	4
621	к содержанию	1	4
622	он должен	2	4
623	мы могли	1	4
624	ему в	3	4
625	смысле что	1	4
626	данном случае	5	4
627	по этому	5	4
628	который бы	1	4
629	сознания и	1	4
630	не без	1	4
631	и хотя	2	4
632	этом отношении	4	4
633	будет ли	1	4
634	в науке	2	4
635	со своим	1	4
636	от своих	3	4
637	но с	1	4
638	себе что	1	4
639	что к	1	4
640	но эта	2	4
641	дело в	4	4
642	из двух	1	4
643	в ту	1	4
644	или даже	4	4
645	стремление к	1	4
646	к своему	3	4
647	по своему	3	4
648	в такой	3	4
649	остановимся на	2	4
650	мы находим	9	4
651	и оно	1	4
652	мысль об	1	4
653	этой теории	1	4
654	перейти к	3	4
655	а так	1	4
656	на них	1	4
657	он говорит	2	4
658	а его	5	4
659	что касается	5	4
660	но она	1	4
661	другим и	1	4
662	собственно говоря	1	4
663	одного из	1	4
664	в голову	1	4
665	бытия и	1	4
666	такой же	1	4
667	к новому	1	4
668	только после	1	4
669	иное как	3	4
670	каждой из	1	3
671	мы и	2	3
672	говоря уже	2	3
673	бы даже	4	3
674	сказать чтобы	1	3
675	дело с	1	3
676	это значит	3	3
677	кроме того	5	3
678	по-видимому не	1	3
679	он вечно	1	3
680	в результате	11	3
681	ясно что	11	3
682	в различных	1	3
683	одной из	5	3
684	и которые	3	3
685	о необходимости	1	3
686	ни малейшего	1	3
687	которое по	1	3
688	от одной	1	3
689	я могу	1	3
690	и чувство	2	3
691	в какое	1	3
692	этом можно	1	3
693	нечто новое	2	3
694	на первый	1	3
695	на одном	2	3
696	во-первых в	1	3
697	также что	1	3
698	а что	1	3
699	первый взгляд	1	3
700	тем в	1	3
701	не прямо	5	3
702	что этот	6	3
703	следовало бы	1	3
704	должно было	1	3
705	себе все	2	3
706	мы увидим	1	3
707	доказать что	2	3
708	и каждое	2	3
709	этом мы	1	3
710	все свои	2	3
711	которая не	1	3
712	искусства и	1	3
713	уже о	2	3
714	вообще как	1	3
715	и когда	1	3
716	вместе со	2	3
717	с такою	2	3
718	жизни то	2	3
719	он сам	3	3
720	а мы	1	3
721	бы это	1	3
722	к этим	1	3
723	никакой возможности	2	3
724	в большей	2	3
725	человека то	2	3
726	которые в	3	3
727	а потом	4	3
728	и весь	2	3
729	представим себе	1	3
730	менее в	2	3
731	его самого	1	3
732	об одном	1	3
733	и сама	4	3
734	бы что	1	3
735	и человек	1	3
736	ее от	1	3
737	эти образы	1	3
738	но для	2	3
739	может в	1	3
740	человек и	2	3
741	с которой	1	3
742	есть именно	1	3
743	большинстве случаев	2	3
744	даже тогда	1	3
745	его жизни	1	3
746	в двух	1	3
747	действительности и	4	3
748	чтобы понять	1	3
749	перехода от	1	3
750	но тогда	1	3
751	совсем не	4	3
752	как человек	1	3
753	то уже	1	3
754	образ не	1	3
755	здесь мы	2	3
756	было только	2	3
757	именно что	1	3
758	как это	5	3
759	что эта	3	3
760	в форме	1	3
761	даже не	1	3
762	на свое	2	3
763	но всегда	2	3
764	я в	4	3
765	и др	1	3
766	не значит	1	3
767	мы будем	2	3
768	в общем	1	3
769	же мы	1	3
770	сказать о	2	3
771	значит что	3	3
772	разве только	1	3
773	и ее	2	3
774	наше время	1	3
775	доказывает что	2	3
776	на чем	1	3
777	не нашел	2	3
778	может себе	1	3
779	видно из	1	3
780	и из	1	3
781	одном и	1	3
782	утверждает что	1	3
783	для них	3	3
784	в отношении	8	3
785	такого же	3	3
786	должен был	2	3
787	весьма трудно	1	3
788	образом если	1	3
789	ни о	1	3
790	же раз	1	3
791	их и	1	3
792	из тех	3	3
793	она и	2	3
794	как о	6	3
795	человека а	2	3
796	которого не	2	3
797	в известном	2	3
798	на каждом	1	3
799	всем этом	1	3
800	а если	4	3
801	и состоит	1	3
802	бы с	2	3
803	он видит	3	3
804	это то	1	3
805	таком виде	1	3
806	и поэтому	2	3
807	это только	1	3
808	у меня	2	3
809	а может	3	3
810	каким мы	1	3
811	время в	2	3
812	именно на	2	3
813	человека только	1	3
814	ни были	1	3
815	известного рода	1	3
816	что здесь	8	3
817	без всякого	3	3
818	котором мы	1	3
819	в ряд	3	3
820	здесь не	12	3
821	то по	1	3
822	и том	1	3
823	и наконец	4	3
824	что ему	1	3
825	после этого	1	3
826	ничем не	1	3
827	этой стороны	1	3
828	ни с	4	3
829	ее в	2	3
830	для всякого	1	3
831	ничего кроме	1	3
832	мы выше	2	3
833	образ который	2	3
834	из своих	1	3
835	с которым	2	3
836	однако не	2	3
837	силы природы	1	3
838	предметом и	1	3
839	или другими	1	3
840	или иначе	3	3
841	а то	2	3
842	что представление	1	3
843	случае не	2	3
844	художника и	1	3
845	есть как	2	3
846	как ее	1	3
847	и я	1	3
848	в новом	1	3
849	нисколько не	7	3
850	идеи и	1	3
851	огня и	5	3
852	должен быть	2	3
853	единство и	1	3
854	в пример	1	3
855	в одной	2	3
856	разнообразие и	1	3
857	еще до	2	3
858	что от	3	3
859	и человека	3	3
860	которую мы	2	3
861	это в	2	3
862	слово это	1	3
863	который мы	1	3
864	может считаться	1	3
865	не находит	2	3
866	в нашей	3	3
867	этого образа	1	3
868	или как	1	3
869	в большинстве	1	3
870	и общее	1	3
871	и совершенно	2	3
872	по всей	1	3
873	как для	1	3
874	людьми и	1	3
875	и прежде	2	3
876	как будто	9	3
877	заключен в	1	3
878	по законам	1	3
879	для этого	2	3
880	можно заключить	1	3
881	является в	1	2
882	силу которого	1	2
883	человеческой души	1	2
884	к другу	1	2
885	можно говорить	1	2
886	бы несколько	1	2
887	друг в	1	2
888	и имеет	1	2
889	до самого	1	2
890	к более	1	2
891	его за	2	2
892	под ним	1	2
893	следует что	1	2
894	по выражению	1	2
895	то об	1	2
896	теряет своей	1	2
897	что дело	1	2
898	а есть	1	2
899	что тогда	1	2
900	то необходимо	1	2
901	сходно с	1	2
902	а во-вторых	1	2
903	и сам	5	2
904	по одному	2	2
905	же образом	1	2
906	или на	1	2
907	уже на	2	2
908	прочих животных	1	2
909	если он	4	2
910	которое тоже	1	2
911	приходит в	1	2
912	духа в	2	2
913	кого не	2	2
914	и сделал	1	2
915	в это	3	2
916	для их	2	2
917	содержания но	1	2
918	даже с	1	2
919	и нет	4	2
920	нам представляется	1	2
921	и образ	1	2
922	большей части	1	2
923	говорится о	6	2
924	во все	3	2
925	находит в	4	2
926	не могли	2	2
927	доходят до	1	2
928	раз и	2	2
929	человека не	1	2
930	в противоположность	3	2
931	им самим	1	2
932	и другой	2	2
933	времени в	1	2
934	к своей	1	2
935	уже было	1	2
936	самом своем	1	2
937	рода но	1	2
938	без этого	1	2
939	всего человеческого	1	2
940	людей и	13	2
941	произведения искусства	1	2
942	у и	1	2
943	любви к	2	2
944	в глаза	3	2
945	друг на	1	2
946	в прошлом	1	2
947	факт что	2	2
948	тела в	1	2
949	уже более	1	2
950	я с	2	2
951	самих по	1	2
952	самой сущности	1	2
953	образом как	2	2
954	с этими	1	2
955	во времена	2	2
956	но никак	1	2
957	и науки	1	2
958	который в	10	2
959	в картине	1	2
960	вопроса о	1	2
961	так у	1	2
962	теперь уже	3	2
963	едва ли	13	2
964	смысле как	2	2
965	он все	3	2
966	себе самом	1	2
967	уже здесь	1	2
968	необходимо должно	1	2
969	которое он	1	2
970	указать на	1	2
971	не принадлежит	1	2
972	но еще	2	2
973	жизни человека	1	2
974	причины в	1	2
975	предмета к	1	2
976	не теряет	2	2
977	смысле то	1	2
978	в теле	1	2
979	поэзии в	1	2
980	с тех	1	2
981	почему в	2	2
982	образ в	1	2
983	это обстоятельство	1	2
984	которого он	2	2
985	не думает	1	2
986	в буквальном	2	2
987	и за	2	2
988	как с	2	2
989	по содержанию	2	2
990	в следующем	1	2
991	тому же	5	2
992	видит в	3	2
993	отсюда видно	1	2
994	на разных	1	2
995	от тех	1	2
996	на которое	1	2
997	такой точки	1	2
998	и говорит	2	2
999	отделаться от	1	2
1000	есть из	1	2
1001	и отношение	1	2
1002	как его	1	2
1003	смысле и	1	2
1004	них это	1	2
1005	я не	3	2
1006	из чего	1	2
1007	всем своем	2	2
1008	к божественному	1	2
1009	но когда	1	2
1010	понимается как	2	2
1011	вся природа	1	2
1012	друга что	1	2
1013	именно с	1	2
1014	не нужно	1	2
1015	не сказали	1	2
1016	смешиваются в	2	2
1017	из предыдущего	1	2
1018	что отношения	1	2
1019	только путем	1	2
1020	тут же	7	2
1021	не видит	1	2
1022	в устах	1	2
1023	нет то	1	2
1024	и образа	1	2
1025	был уже	2	2
1026	свое место	1	2
1027	значение но	1	2
1028	образе который	1	2
1029	самого образа	1	2
1030	имеем дело	1	2
1031	времен и	1	2
1032	же это	1	2
1033	по своей	3	2
1034	то или	1	2
1035	в которое	1	2
1036	они могут	1	2
1037	есть разница	1	2
1038	истории и	1	2
1039	и стремление	2	2
1040	одно с	1	2
1041	в первой	2	2
1042	не вижу	1	2
1043	однако по	1	2
1044	не сразу	1	2
1045	что наша	1	2
1046	с с	1	2
1047	с ее	1	2
1048	всех этих	3	2
1049	произведением искусства	1	2
1050	искусство может	1	2
1051	и нельзя	1	2
1052	человечества но	1	2
1053	почему он	1	2
1054	известного содержания	1	2
1055	до степени	1	2
1056	друг к	1	2
1057	не ради	1	2
1058	нас как	1	2
1059	с такой	2	2
1060	система понятий	1	2
1061	и должно	1	2
1062	не находим	1	2
1063	себе на	1	2
1064	из которых	2	2
1065	разница только	1	2
1066	как говорят	1	2
1067	под этим	1	2
1068	мы понимаем	1	2
1069	находим у	1	2
1070	обращается к	1	2
1071	и чувств	2	2
1072	судить по	1	2
1073	и силы	1	2
1074	и звуки	1	2
1075	при более	1	2
1076	состоит из	1	2
1077	нет ни	4	2
1078	не производят	1	2
1079	о любви	1	2
1080	всей своей	2	2
1081	это самое	1	2
1082	художественный образ	4	2
1083	это и	4	2
1084	ни к	2	2
1085	нас не	3	2
1086	знает как	1	2
1087	где нет	1	2
1088	ясно и	2	2
1089	такую же	2	2
1090	была такая	1	2
1091	совсем другой	1	2
1092	на друга	1	2
1093	не знали	1	2
1094	художественных произведений	1	2
1095	из его	1	2
1096	как из	1	2
1097	не будем	3	2
1098	и об	2	2
1099	только тем	1	2
1100	и возможность	1	2
1101	было и	1	2
1102	другому и	2	2
1103	им в	1	2
1104	образом уже	2	2
1105	именно из	1	2
1106	имеем в	1	2
1107	видели выше	2	2
1108	нет и	3	2
1109	к науке	1	2
1110	а скорее	2	2
1111	не за	2	2
1112	их с	1	2
1113	бы на	3	2
1114	может нам	1	2
1115	силу того	1	2
1116	и после	4	2
1117	они были	1	2
1118	поздно и	1	2
1119	человека но	2	2
1120	уже с	1	2
1121	жизни но	1	2
1122	душа не	1	2
1123	и прямо	1	2
1124	в прямом	1	2
1125	тоже не	2	2
1126	этот мир	3	2
1127	разума и	2	2
1128	сам в	2	2
1129	тем он	1	2
1130	он как	2	2
1131	тоже имеет	2	2
1132	еще и	6	2
1133	от которого	1	2
1134	не для	2	2
1135	к его	5	2
1136	как у	1	2
1137	где он	2	2
1138	то самое	1	2
1139	в полном	1	2
1140	же не	4	2
1141	если даже	1	2
1142	с их	1	2
1143	по словам	2	2
1144	том в	1	2
1145	когда же	1	2
1146	все черты	1	2
1147	а на	1	2
1148	в г	1	2
1149	а еще	2	2
1150	что действительно	1	2
1151	без всяких	1	2
1152	идеи то	1	2
1153	а все	1	2
1154	художественного образа	4	2
1155	которые как	3	2
1156	с теми	3	2
1157	же то	1	2
1158	это возможно	1	2
1159	что сами	1	2
1160	история и	1	2
1161	которое было	1	2
1162	возможно и	1	2
1163	и человеческой	1	2
1164	со своей	1	2
1165	если она	1	2
1166	тех же	1	2
1167	то можно	1	2
1168	той и	1	2
1169	от огня	1	2
1170	как одно	1	2
1171	человека к	1	2
1172	буквальном смысле	1	2
1173	только к	1	2
1174	хотя уже	1	2
1175	в народе	1	2
1176	выше что	1	2
1177	на свои	1	2
1178	с первым	1	2
1179	не могу	1	2
1180	здесь можно	1	2
1181	лучи и	1	2
1182	дело не	1	2
1183	на другое	1	2
1184	быть и	1	2
1185	когда он	3	2
1186	бы например	1	2
1187	только совокупность	1	2
1188	же значение	1	2
1189	всего его	1	2
1190	но такое	1	2
1191	в пути	1	2
1192	что поэт	2	2
1193	на которые	1	2
1194	не станет	1	2
1195	во времени	1	2
1196	свое значение	1	2
1197	что из	1	2
1198	мгновение в	1	2
1199	встречаем и	1	2
1200	во-вторых если	1	2
1201	образом даже	1	2
1202	человека из	5	2
1203	в математике	1	2
1204	совсем другое	2	2
1205	и самого	3	2
1206	и начинается	1	2
1207	отношении не	2	2
1208	нуждается в	2	2
1209	ли в	2	2
1210	говорит не	2	2
1211	науки о	1	1
1212	указанные до	1	1
1213	и следующие	1	1
1214	к действительности	1	1
1215	в особенности	1	1
1216	и другие	4	1
1217	женщины в	1	1
1218	полном уединении	1	1
1219	превратится в	1	1
1220	а другие	1	1
1221	ребенка и	1	1
1222	что огонь	1	1
1223	чтобы взять	1	1
1224	а пожалуй	1	1
1225	сам стал	1	1
1226	здесь именно	1	1
1227	ней не	1	1
1228	было возможно	1	1
1229	во-вторых в	1	1
1230	имеют уже	1	1
1231	можно и	1	1
1232	рассказ о	2	1
1233	творчества в	1	1
1234	и самому	1	1
1235	и животных	1	1
1236	будто на	1	1
1237	и люди	2	1
1238	не мешает	2	1
1239	он считает	2	1
1240	любовь к	1	1
1241	людей но	5	1
1242	и над	1	1
1243	эта идея	2	1
1244	из всех	2	1
1245	были люди	1	1
1246	вновь и	1	1
1247	видели в	1	1
1248	в постепенном	1	1
1249	они уже	1	1
1250	которым они	1	1
1251	она уже	1	1
1252	сам собою	1	1
1253	ни стало	1	1
1254	в море	1	1
1255	образы то	1	1
1256	имеет ближайшее	1	1
1257	жить и	1	1
1258	всем и	1	1
1259	с той	1	1
1260	остановиться на	2	1
1261	речь только	1	1
1262	науке и	1	1
1263	далее в	1	1
1264	которое является	1	1
1265	своих собственных	1	1
1266	случае он	1	1
1267	постепенном развитии	1	1
1268	которой все	1	1
1269	же эти	1	1
1270	живые существа	1	1
1271	и наиболее	3	1
1272	природы или	1	1
1273	где бы	1	1
1274	не сможет	1	1
1275	на задний	1	1
1276	в настоящем	1	1
1277	как они	1	1
1278	чтобы в	1	1
1279	в духе	4	1
1280	именно он	1	1
1281	и чужой	1	1
1282	сознании но	1	1
1283	и внутри	1	1
1284	на волю	1	1
1285	небо и	2	1
1286	всегда остается	1	1
1287	только можно	1	1
1288	весь этот	3	1
1289	участие в	2	1
1290	человека для	1	1
1291	его состоянии	2	1
1292	и требует	1	1
1293	но становится	1	1
1294	бы все	1	1
1295	или другие	1	1
1296	места и	1	1
1297	меня в	4	1
1298	дождя и	1	1
1299	бы стать	1	1
1300	дом и	1	1
1301	самого и	1	1
1302	и двумя	1	1
1303	притом в	1	1
1304	и очень	3	1
1305	поводу этой	1	1
1306	в художественном	2	1
1307	чем не	2	1
1308	этой картины	1	1
1309	к своим	1	1
1310	мир и	2	1
1311	мы считаем	1	1
1312	как только	1	1
1313	цели и	1	1
1314	и природы	1	1
1315	казалось бы	1	1
1316	действительности а	1	1
1317	всякого рода	2	1
1318	г в	1	1
1319	понять как	2	1
1320	не столь	3	1
1321	или ее	1	1
1322	он вовсе	1	1
1323	было не	1	1
1324	явились уже	1	1
1325	весна и	1	1
1326	и предполагает	1	1
1327	его из	1	1
