N	3gram	Voloshinov	Myslijsy
347	на родном языке	1	1
348	нет ничего общего	1	1
349	другому в слове	1	1
350	отчет в том	1	1
351	в их отношении	1	1
352	и в процессе	1	1
353	еще только в	1	1
354	не столько выражение	1	1
355	и история языка	1	1
356	конечно не в	1	1
357	если бы они	1	1
358	внутреннего и внешнего	4	1
359	то с другой	1	1
360	можно говорить лишь	1	1
361	в организме а	1	1
362	в слове как	1	1
363	же самое слово	1	1
364	этот вопрос мы	3	1
365	только в этом	1	1
366	в настоящее время	6	1
367	или как говорит	1	1
368	языка в смысле	2	1
369	что именно эти	1	1
370	скажем что язык	1	1
371	он может стать	1	1
372	и как он	1	1
373	с такою же	1	1
374	отношению к нему	1	1
375	в большей или	1	1
376	но что же	1	1
377	же в таком	1	1
378	языка а не	1	1
379	мы видим все	1	1
380	эта последняя в	1	1
381	в сознание или	1	1
382	кроме того в	1	1
383	как и между	1	1
384	он относится к	1	1
385	бы оно ни	1	1
386	того как он	1	1
387	во всех случаях	1	1
388	быть одною из	1	1
389	может еще дать	1	1
390	и быть не	1	1
391	и здесь мы	3	1
392	и в разных	1	1
393	его жизни и	1	1
394	за другим и	1	1
395	с другом и	1	1
396	они не имеют	1	1
397	не будет никаких	1	1
398	языка не может	1	1
399	внешним миром но	1	1
400	будет никаких оснований	1	1
401	таким образом как	1	1
402	и не без	1	1
403	слова и делает	1	1
404	в душевной жизни	1	1
405	однако не все	1	1
406	язык есть деятельность	1	1
407	предшествующим и последующим	1	1
408	и каждому из	1	1
409	иначе и быть	1	1
410	могут быть сведены	1	1
411	мы не видим	1	1
412	же как и	2	1
413	того чтобы сделать	1	1
414	так и из	1	1
415	он не знает	2	1
416	вопрос мы не	1	1
417	всего того что	1	1
418	здесь в этом	1	1
419	что такое слово?	1	1
420	никогда не может	1	1
421	самый вопрос о	1	1
422	в процессе его	2	1
423	были бы в	1	1
424	сказать что и	1	1
425	место в единстве	1	1
426	этого еще мало	1	1
427	то что они	1	1
428	точки зрения и	1	1
429	в слове в	4	1
430	и не менее	1	1
431	влечет за собою	1	1
432	нет и не	2	1
433	слова если бы	1	1
434	если бы он	3	1
435	тому что все	1	1
436	сводится к тому	2	1
437	значения данного слова	1	1
438	может быть и	8	1
