N	2gram	Bakhtin_Fr	Tvorches
215	так сказать	5	4
216	сих пор	7	4
217	в такой	1	4
218	не был	1	4
219	не мог	1	4
220	как это	1	4
221	на стороне	1	4
222	этот вопрос	2	4
223	как известно	2	4
224	могут быть	4	4
225	о его	1	4
226	до предела	1	4
227	до сих	7	4
228	в область	1	4
229	в человеке	1	4
230	утверждает что	1	4
231	с ними	2	4
232	и одновременно	6	4
233	в которых	1	4
234	года и	1	4
235	перед нами	1	4
236	нет ничего	3	4
237	это и	3	4
238	его и	1	4
239	в основе	8	4
240	и более	4	4
241	сливается с	1	4
242	связана с	8	4
243	на землю	3	4
244	времени и	9	4
245	между людьми	5	4
246	в отличие	4	4
247	той же	1	4
248	в произведениях	1	4
249	того что	3	4
250	чуть ли	1	4
251	связан с	5	4
252	это был	3	4
253	xix веке	2	4
254	дело в	2	4
255	было в	1	4
256	к жизни	2	4
257	xx веке	1	4
258	особенно в	2	4
259	на свете	1	4
260	с самого	1	4
261	он говорит	1	4
262	отличие от	5	4
263	но он	5	4
264	в частности	6	4
265	еще в	3	4
266	далеко не	6	4
267	в xix	2	4
268	в плане	2	4
269	считает что	1	4
270	такой же	1	4
271	и наконец	2	4
272	что на	1	4
273	и к	7	3
274	от него	2	3
275	в настоящем	1	3
276	кроме того	2	3
277	в виду	5	3
278	другой стороны	1	3
279	по себе	1	3
280	это определение	2	3
281	связь с	8	3
282	людей и	2	3
283	в средневековой	1	3
284	в мир	2	3
285	в жизни	7	3
286	смеха в	11	3
287	к самому	1	3
288	жизнь на	1	3
289	только для	1	3
290	отличается от	1	3
291	так например	3	3
292	к тому	3	3
293	на все	5	3
294	во всяком	2	3
295	можно сказать	4	3
296	в свете	3	3
297	вот почему	1	3
298	в этот	1	3
299	как она	1	3
300	в одном	8	3
301	и еще	5	3
302	сказать что	12	3
303	воли и	1	3
304	человеческих отношений	2	3
305	на протяжении	9	3
306	к человеку	1	3
307	к себе	3	3
308	время в	3	3
309	мы знаем	1	3
310	несмотря на	5	3
311	к которому	2	3
312	ранних стадиях	1	3
313	тому же	1	3
314	для того	2	3
315	не есть	1	3
316	в себя	9	3
317	действительности и	1	3
318	со всеми	2	3
319	и мир	1	3
320	на площади	3	3
321	человек как	1	3
322	опираясь на	1	3
323	на этом	2	3
324	всяком случае	2	3
325	эти слова	1	3
326	прошлого и	1	3
327	но зато	1	3
328	как уже	1	3
329	вот в	1	3
330	году в	3	3
331	что для	3	3
332	его как	1	3
333	и др	32	3
334	его к	2	3
335	там где	3	3
336	от ее	1	3
337	в один	1	3
338	и особенно	4	3
339	в искусстве	3	3
340	вплоть до	2	3
341	во второй	2	3
342	образом и	1	3
343	был бы	1	3
344	для себя	1	3
345	от этой	1	3
346	сводится к	1	3
347	человеческой культуры	1	3
348	развития в	2	3
349	в процессе	2	3
350	вряд ли	1	3
351	никто не	1	3
352	да и	5	3
353	со стороны	1	3
354	в стихах	1	3
355	т с	1	3
356	ни на	3	3
357	не является	4	3
358	и если	1	3
359	автора и	2	3
360	в образах	1	3
361	в которую	1	3
362	в письмах	1	3
363	ту эпоху	2	3
364	и до	6	3
365	к людям	1	3
366	действия и	1	3
367	сами по	1	3
368	нет и	2	3
369	как мы	12	3
370	человек был	1	3
371	характера и	1	3
372	на этот	3	3
373	только с	3	3
374	друг друга	3	3
375	во времени	1	3
376	известной мере	6	3
377	не выдерживает	1	3
378	жизни но	2	3
379	как к	3	3
380	но на	3	3
381	действительности в	1	3
382	и вот	5	3
383	он и	3	3
384	что с	1	3
385	ее в	2	3
386	на самом	6	3
387	у нас	1	3
388	мы находим	4	3
389	не существует	1	3
390	или в	2	3
391	в будущее	2	3
392	но уже	1	3
393	для которого	2	3
394	он чувствует	1	3
395	в ней	7	3
396	просто не	1	3
397	из этих	7	3
398	в него	2	3
399	а по	1	3
400	и их	3	3
401	с ее	3	3
402	в начале	4	3
403	в другом	2	3
404	лишь в	4	3
405	отношение к	9	3
406	к ней	2	3
407	одного из	1	3
408	и четко	1	3
409	во многих	2	3
410	жизни и	14	3
411	в области	10	3
412	и только	1	3
413	это в	5	3
414	более того	3	3
415	мы наблюдаем	3	2
416	все что	2	2
417	еще раз	4	2
418	на эти	2	2
419	же и	1	2
420	и имеет	1	2
421	он всегда	2	2
422	с самим	1	2
423	эта идея	1	2
424	линии развития	2	2
425	этот момент	3	2
426	смехом и	1	2
427	представлений о	1	2
428	в результате	1	2
429	ясно что	1	2
430	по мере	1	2
431	природа человека	1	2
432	на смену	1	2
433	в материал	1	2
434	проникает в	2	2
435	героя как	1	2
436	жизнь в	1	2
437	человек в	2	2
438	было очень	2	2
439	где происходит	1	2
440	с тем	1	2
441	одном из	1	2
442	их в	3	2
443	и очень	2	2
444	одновременно и	3	2
445	с последними	1	2
446	связанного с	1	2
447	связано с	2	2
448	всякого рода	1	2
449	г в	1	2
450	в жизнь	1	2
451	в первую	1	2
452	во все	2	2
453	не могли	1	2
454	можно не	1	2
455	он был	3	2
456	нас и	1	2
457	входит в	4	2
458	имеет в	1	2
459	только как	1	2
460	но даже	2	2
461	это его	2	2
462	к своей	1	2
463	когда она	1	2
464	а между	1	2
465	христа на	1	2
466	жизни он	1	2
467	в глаза	1	2
468	но этот	1	2
469	диккенса и	1	2
470	пока еще	1	2
471	как на	4	2
472	настоящее время	1	2
473	когда человек	1	2
474	ключ к	1	2
475	здравого смысла	2	2
476	содержит в	2	2
477	году и	1	2
478	по поводу	2	2
479	с темой	2	2
480	о чем	3	2
481	точка зрения	3	2
482	не просто	3	2
483	того же	1	2
484	жизни с	1	2
485	литературная традиция	1	2
486	жизнь и	3	2
487	во всех	13	2
488	не зная	1	2
489	мышления и	1	2
490	здесь нет	1	2
491	с одной	2	2
492	в произведении	1	2
493	это характерно	1	2
494	в раннем	1	2
495	на этих	1	2
496	как раз	3	2
497	которого он	1	2
498	это объясняется	1	2
499	в качестве	1	2
500	к необходимости	2	2
501	в тот	1	2
502	отказывается от	1	2
503	это очень	2	2
504	вокруг себя	3	2
505	входят в	1	2
506	свободы и	1	2
507	страх перед	2	2
508	связи с	5	2
509	мировой литературы	7	2
510	лицо его	2	2
511	xviii века	2	2
512	в связи	2	2
513	между прочим	2	2
514	рядом с	9	2
515	в свой	2	2
516	xix век	1	2
517	был не	1	2
518	в эту	6	2
519	что как	1	2
520	смысл и	1	2
521	но как	3	2
522	в устах	2	2
523	мы уже	18	2
524	в быту	1	2
525	он стал	1	2
526	с героями	1	2
527	кажется что	1	2
528	для этой	1	2
529	ибо в	1	2
530	и та	2	2
531	в тех	5	2
532	в комедии	1	2
533	по своей	3	2
534	говорили что	3	2
535	на мир	7	2
536	это действительно	1	2
537	он еще	3	2
538	было бы	4	2
539	культуры и	11	2
540	что во	1	2
541	протяжении всего	5	2
542	но прежде	3	2
543	этой концепции	1	2
544	он пытается	1	2
545	в силу	1	2
546	на ранних	2	2
547	время он	1	2
548	бы ни	2	2
549	которые были	1	2
550	а как	1	2
551	означает что	1	2
552	говорит об	1	2
553	первую очередь	1	2
554	и здесь	4	2
555	о своих	1	2
556	и свою	1	2
557	его из	1	2
558	и стиль	1	2
559	на первом	4	2
560	большую роль	1	2
561	человек с	1	2
562	в сущности	20	2
563	о которой	1	2
564	томас манн	1	2
565	сама жизнь	3	2
566	для них	2	2
567	отдельного человека	1	2
568	в отношении	7	2
569	ни в	1	2
570	целом ряде	2	2
571	не могут	4	2
572	должен был	2	2
573	здесь мы	2	2
574	мы понимаем	1	2
575	в целях	2	2
576	смеха не	1	2
577	и величие	1	2
578	уже говорили	12	2
579	не знал	1	2
580	как о	1	2
581	известном смысле	1	2
582	это время	2	2
583	отчасти и	2	2
584	ли он	1	2
585	у одного	1	2
586	говорили о	1	2
587	в известном	1	2
588	знает что	1	2
589	не во	2	2
590	которую не	1	2
591	ни к	2	2
592	со смертью	3	2
593	где нет	1	2
594	традиции в	1	2
595	впервые появляется	1	2
596	наконец в	2	2
597	того чтобы	3	2
598	и уже	1	2
599	и теперь	1	2
600	у шекспира	3	2
601	отношении к	1	2
602	от других	1	2
603	не потому	1	2
604	и смеха	1	2
605	числе и	7	2
606	выступает против	1	2
607	а во	1	2
608	им в	1	2
609	и будущее	1	2
610	и превращается	1	2
611	он в	2	2
612	их с	2	2
613	тот самый	1	2
614	за пределами	1	2
615	и стиля	1	2
616	к миру	2	2
617	не из	1	2
618	же он	2	2
619	точку зрения	2	2
620	сильнее и	1	2
621	значение в	1	2
622	мир в	3	2
623	сам он	1	2
624	о человеке	2	2
625	том числе	10	2
626	где он	1	2
627	он как	2	2
628	образ и	1	2
629	он начинает	1	2
630	в формах	3	2
631	о нем	4	2
632	во время	14	2
633	в честь	1	2
634	со своим	1	2
635	никуда не	1	2
636	с их	7	2
637	некоторые из	3	2
638	многое другое	1	2
639	первом плане	4	2
640	по словам	1	2
641	жить только	1	2
642	в таких	2	2
643	и многое	1	2
644	и некоторых	1	2
645	и скорбь	1	2
646	образом в	3	2
647	за этим	1	2
648	и где	1	2
649	в эпоху	17	2
650	в литературу	1	2
651	очень много	1	2
652	в сферу	1	2
653	в ряде	1	2
654	или даже	2	2
655	при таком	2	2
656	стремление к	2	2
657	смерти в	2	2
658	не столь	1	2
659	и со	3	2
660	у романтиков	1	2
661	и без	4	2
662	должен быть	1	2
663	и вообще	5	2
664	людей в	1	2
665	без всякой	1	2
666	ко всему	2	2
667	нуждается в	1	2
668	перед тем	1	2
669	же это	1	2
670	она не	2	2
671	но при	2	2
672	характера в	1	2
673	от всех	3	2
674	уже после	1	2
675	но она	1	2
676	всех этих	10	2
677	отношений между	1	2
678	на людей	1	2
679	только то	1	2
680	человека с	1	2
681	самое время	1	2
682	может вызвать	1	2
683	в большой	1	2
684	и о	4	2
685	самого смеха	1	2
686	же в	4	2
687	включает в	3	2
688	в создании	1	2
689	все более	1	2
690	эти два	2	2
691	конце концов	1	2
692	однако все	1	2
693	но для	3	2
694	он с	1	2
695	есть не	1	2
696	мира в	3	2
697	не к	2	2
698	бытия к	1	1
699	что было	1	1
700	как характерную	1	1
701	они являются	4	1
702	смысле с	1	1
703	был и	4	1
704	для всех	1	1
705	причин в	1	1
706	и своего	1	1
707	и мира	2	1
708	с человеческим	1	1
709	мы и	4	1
710	не понимает	4	1
711	как явления	1	1
712	с двух	1	1
713	которые не	1	1
714	и люди	2	1
715	можно встретить	1	1
716	немецкий ученый	1	1
717	всей жизни	1	1
718	его контрастным	1	1
719	празднества на	1	1
720	в применении	3	1
721	любовь к	1	1
722	понимание времени	1	1
723	резко отличает	1	1
724	фаз развития	1	1
725	своем развитии	1	1
726	литературы а	1	1
727	эта же	2	1
728	человеке которая	1	1
729	литература и	2	1
730	можно определить	1	1
731	жить и	6	1
732	и двух	1	1
733	нас в	1	1
734	восходящая к	2	1
735	сквозь призму	3	1
736	самом же	3	1
737	одно из	7	1
738	здесь необходимо	1	1
739	роман в	1	1
740	с исторической	1	1
741	и реальное	1	1
742	и само	2	1
743	в глубь	1	1
744	которую он	1	1
745	по времени	1	1
746	всю историю	1	1
747	но все	5	1
748	можно говорить	3	1
749	образность и	1	1
750	о мире	8	1
751	и обновление	4	1
752	эта книга	1	1
753	смех смех	1	1
754	из самых	1	1
755	почти ничего	1	1
756	или на	1	1
757	уже на	1	1
758	по мысли	2	1
759	высокое и	1	1
760	на кресте	1	1
761	более и	1	1
762	несравненно большей	1	1
763	в наиболее	2	1
764	имеет место	2	1
765	в собственном	4	1
766	что по	2	1
767	и оскорбления	1	1
768	собой не	1	1
769	по выходе	1	1
770	в изобилии	1	1
771	он описывает	1	1
772	смехе в	1	1
773	другой жизни	1	1
774	потом они	1	1
775	безумия в	1	1
776	время это	1	1
777	он вышел	1	1
778	он является	1	1
779	считают не	1	1
780	на точку	1	1
781	характерную для	1	1
782	вместе и	1	1
783	речь идет	1	1
784	жизни на	1	1
785	направлен на	4	1
786	и стал	1	1
787	на таком	1	1
788	нем нет	1	1
789	победу над	1	1
790	был глубоко	1	1
791	мира сего	1	1
792	становятся в	1	1
793	и смерти	6	1
794	вступая в	1	1
795	для выражения	2	1
796	от внешней	2	1
797	начала у	1	1
798	при всей	2	1
799	перестает быть	3	1
800	природы в	1	1
801	в бытовом	1	1
802	на этой	5	1
803	в противовес	1	1
804	более широком	1	1
805	природы человека	1	1
806	века на	2	1
807	каковы же	2	1
808	первым и	1	1
809	с конца	3	1
810	и такие	1	1
811	сатиры но	1	1
812	и отрицает	1	1
813	то этот	1	1
814	были с	1	1
815	применении к	3	1
816	раз и	2	1
817	выражения этого	1	1
818	сам не	1	1
819	даже и	5	1
820	глубокое влияние	1	1
821	представления о	3	1
822	центр тяжести	1	1
823	в противоположность	3	1
824	ахиллесову пяту	1	1
825	одной стороны	2	1
826	все свои	1	1
827	цинического и	1	1
828	всего у	1	1
829	отрыве от	3	1
830	с развитием	1	1
831	сознания в	1	1
832	в руках	1	1
833	поэтому мы	1	1
834	таким же	1	1
835	с самой	1	1
836	стерна и	3	1
837	с помощью	1	1
838	он умел	1	1
839	между двумя	1	1
840	и литературная	1	1
841	глубина и	1	1
842	но они	4	1
843	предисловии к	2	1
844	и значение	2	1
845	в смысле	2	1
846	относит к	2	1
847	можно ли	1	1
848	представляет в	1	1
849	себе в	2	1
850	до того	1	1
851	характерной для	1	1
852	всего что	2	1
853	искусстве и	1	1
854	всегда и	2	1
855	очень важна	1	1
856	его собственной	1	1
857	сила и	2	1
858	реализма как	2	1
859	всего человечества	1	1
860	этого мира	1	1
861	к ним	1	1
862	необходимая черта	1	1
863	ее но	1	1
864	жизни как	3	1
865	него не	1	1
866	том чтобы	1	1
867	им полную	1	1
868	начиная со	1	1
869	соприкосновения с	1	1
870	в основу	2	1
871	образом как	1	1
872	на сцене	1	1
873	в нашем	3	1
874	и сегодня	2	1
875	у себя	1	1
876	с этими	2	1
877	под названием	3	1
878	как я	1	1
879	есть по	1	1
880	нигде не	1	1
881	преимущественно в	4	1
882	все без	1	1
883	реализма он	1	1
884	есть только	3	1
885	не одно	1	1
886	всегда включает	1	1
887	и всякого	1	1
888	с ребенком	1	1
889	от них	1	1
890	для всего	1	1
891	эпоху возрождения	4	1
892	человеку и	1	1
893	причины и	1	1
894	даже у	1	1
895	к этим	2	1
896	новый тип	2	1
897	так говорит	1	1
898	курсив мой	1	1
899	которого был	1	1
900	вся эта	4	1
901	своего развития	3	1
902	внутренней жизни	1	1
903	все мы	1	1
904	он имел	1	1
905	в церкви	2	1
906	момент как	2	1
907	для раскрытия	1	1
908	в самую	1	1
909	только не	1	1
910	можно жить	1	1
911	все его	1	1
912	социальной и	1	1
913	тяга к	1	1
914	народ не	1	1
915	и всей	1	1
916	жизни так	1	1
917	до минимума	2	1
918	на пороге	1	1
919	есть форма	1	1
920	смысле в	1	1
921	есть его	2	1
922	силой в	1	1
923	проявляется в	1	1
924	а и	2	1
925	традиция в	2	1
926	него самого	1	1
927	связанный с	3	1
928	что такое	1	1
929	выпустил в	1	1
930	и за	2	1
931	был применен	1	1
932	картине мира	3	1
933	на творчество	1	1
934	бы что	1	1
935	не хватает	1	1
936	в одиночку	1	1
937	две линии	1	1
938	века но	1	1
939	ли можно	1	1
940	видит в	1	1
941	в самые	3	1
942	с основами	1	1
943	как же	1	1
944	возрождения на	2	1
945	воспринимается как	2	1
946	в разные	1	1
947	в несколько	1	1
948	такое понимание	1	1
949	далее он	1	1
950	они представляют	1	1
951	как результат	1	1
952	они одновременно	1	1
953	и говорит	1	1
954	всех его	3	1
955	философию истории	1	1
956	будто бы	1	1
957	что за	1	1
958	цитаты из	1	1
959	литературе xvii	1	1
960	в день	3	1
961	эта позиция	1	1
962	дальнейшем мы	1	1
963	всем что	2	1
964	из уст	1	1
965	мировой литературе	3	1
966	себя из	1	1
967	слово и	1	1
968	здесь же	3	1
969	его понимании	1	1
970	и конечной	1	1
971	и исторической	1	1
972	романе и	1	1
973	характер и	4	1
974	учение о	2	1
975	с народной	8	1
976	лишь на	1	1
977	между ними	4	1
978	ищет в	1	1
979	и она	2	1
980	большинстве случаев	2	1
981	эта традиция	1	1
982	средневековых мистерий	1	1
983	всеми его	1	1
984	и перед	3	1
985	литературы с	1	1
986	на площадях	1	1
987	если я	1	1
988	он вовсе	1	1
989	уже давно	1	1
990	века в	5	1
991	письме к	1	1
992	характерные черты	1	1
993	о которых	2	1
994	страхом и	1	1
995	связанным с	1	1
996	романе в	1	1
997	себе и	2	1
998	что слово	3	1
999	делает его	1	1
1000	под влиянием	3	1
1001	в других	3	1
1002	вводит в	1	1
1003	совершенно прав	1	1
1004	успеха в	1	1
1005	противопоставляет себя	1	1
1006	чтобы его	1	1
1007	это веселая	1	1
1008	той или	5	1
1009	и чего	1	1
1010	остается в	1	1
1011	по латинской	1	1
1012	и сервантес	1	1
1013	несоответствие его	1	1
1014	всей их	4	1
1015	они оставались	1	1
1016	были в	4	1
1017	воспринимался в	1	1
1018	бы вернулся	1	1
1019	не самый	1	1
1020	видения и	1	1
1021	о происхождении	1	1
1022	мы можем	2	1
1023	весь мир	3	1
1024	находит свое	2	1
1025	вообще в	1	1
1026	в париже	1	1
1027	для развития	1	1
1028	ведь в	1	1
1029	гротеска он	2	1
1030	карнавального типа	11	1
1031	или во	1	1
1032	с традициями	2	1
1033	именно потому	1	1
1034	о необходимости	2	1
1035	взятая в	1	1
1036	в работе	1	1
1037	темой смерти	1	1
1038	xvii века	12	1
1039	его творчества	1	1
1040	осталась не	1	1
1041	объясняется и	1	1
1042	на весь	3	1
1043	речи и	2	1
1044	понимаем его	1	1
1045	в развитии	1	1
1046	какой-то мере	1	1
1047	устроения жизни	4	1
1048	характера это	1	1
1049	на французский	1	1
1050	нужно сказать	7	1
1051	и чувством	1	1
1052	прочим в	1	1
1053	можно было	4	1
1054	в форме	6	1
1055	с образами	3	1
1056	была не	1	1
1057	важно лишь	1	1
1058	времен и	2	1
1059	перед лицом	2	1
1060	от своего	2	1
1061	резких и	1	1
1062	праздника в	3	1
1063	также и	3	1
1064	неразрывном единстве	2	1
1065	над ним	1	1
1066	литературы и	7	1
1067	должны были	1	1
1068	или иное	1	1
1069	времени но	1	1
1070	она была	6	1
1071	их и	1	1
1072	дьяволом но	1	1
1073	занимает в	1	1
1074	для литературы	1	1
1075	не учитывает	1	1
1076	вторая часть	1	1
1077	о сложной	1	1
1078	и далеко	1	1
1079	конца и	1	1
1080	юмор который	1	1
1081	это вовсе	1	1
1082	главным образом	6	1
1083	вера в	1	1
1084	образы и	1	1
1085	но нет	1	1
1086	это делает	1	1
1087	потом с	1	1
1088	деле же	1	1
1089	к чисто	1	1
1090	что может	1	1
1091	его духовной	1	1
1092	что только	2	1
1093	на историю	1	1
1094	он показывает	1	1
1095	процесс еще	1	1
1096	процесса развития	1	1
1097	мистерий и	1	1
1098	большое влияние	1	1
1099	ней в	1	1
1100	по улицам	1	1
1101	любовь в	1	1
1102	для людей	1	1
1103	духе романтического	1	1
1104	он создает	1	1
1105	это совершенно	1	1
1106	или иного	1	1
1107	годов xix	1	1
1108	в последующем	1	1
1109	уходит в	1	1
1110	очень рано	1	1
1111	другое его	1	1
1112	в какой-то	2	1
1113	не остается	1	1
1114	которая резко	1	1
1115	раньше чем	1	1
1116	многие другие	1	1
1117	а более	1	1
1118	можно только	5	1
1119	в особенности	7	1
1120	люди в	1	1
1121	не делает	1	1
1122	мире и	3	1
1123	однако и	1	1
1124	шекспира и	5	1
1125	это одна	1	1
1126	и возможно	1	1
1127	да не	1	1
1128	с гуманистической	1	1
1129	и этот	1	1
1130	приближается к	1	1
1131	новым материалом	1	1
1132	смотреть на	1	1
1133	другие в	1	1
1134	характерно для	3	1
1135	он перестает	1	1
1136	друга в	1	1
1137	своего имени	1	1
1138	он только	1	1
1139	века христианства	1	1
1140	лазаря в	1	1
1141	оно было	2	1
1142	вот его	1	1
1143	и мотивов	1	1
1144	теперь в	1	1
1145	литературы как	1	1
1146	в средство	1	1
1147	не находим	1	1
1148	форме в	1	1
1149	со второй	2	1
1150	и литературе	1	1
1151	связанное с	2	1
1152	смертью и	2	1
1153	нашего времени	1	1
1154	самой жизни	4	1
1155	отвлеченной мысли	1	1
1156	святых и	1	1
1157	поэтому в	3	1
1158	разного рода	3	1
1159	европейской культуры	3	1
1160	к читателю	1	1
1161	это есть	1	1
1162	смысла в	1	1
1163	функции в	1	1
1164	не на	2	1
1165	в единстве	2	1
1166	я считаю	1	1
1167	его формы	2	1
1168	его образ	1	1
1169	норм и	4	1
1170	его концепции	3	1
1171	оно не	2	1
1172	оба аспекта	2	1
1173	текста и	1	1
1174	ряде других	1	1
1175	и народного	2	1
1176	литературы но	1	1
1177	прошлое и	2	1
1178	с ней	2	1
1179	это положение	1	1
1180	так называемый	1	1
1181	переплетается с	1	1
1182	не художественной	1	1
1183	реализм и	1	1
1184	этап в	1	1
1185	в закрытых	1	1
1186	большого дома	1	1
1187	и действительно	2	1
1188	времени не	2	1
1189	к будущему	1	1
1190	смех в	7	1
1191	дать лишь	1	1
1192	характер этого	1	1
1193	присутствует в	1	1
1194	из тех	2	1
1195	и они	1	1
1196	не совпадают	1	1
1197	как не	1	1
1198	определяющая черта	1	1
1199	к нам	1	1
1200	и так	2	1
1201	связанные с	2	1
1202	время становится	1	1
1203	себя и	2	1
1204	и другая	1	1
1205	в мистическом	1	1
1206	древних греков	1	1
1207	есть о	1	1
1208	именно поэтому	1	1
1209	при всех	2	1
1210	этот образ	1	1
1211	далек от	2	1
1212	литературе о	1	1
1213	с начала	1	1
1214	нет в	1	1
1215	и обратно	1	1
1216	свое завершение	1	1
1217	намеков на	1	1
1218	это самое	1	1
1219	выступает как	1	1
1220	не оказалось	1	1
1221	из области	1	1
1222	в любой	1	1
1223	как тогда	1	1
1224	этот мотив	1	1
1225	все они	1	1
1226	которых можно	1	1
1227	бросается в	1	1
1228	еще и	6	1
1229	этого явления	1	1
1230	и довольно	1	1
1231	чем же	1	1
1232	и должны	1	1
1233	очень сильным	1	1
1234	он направлен	3	1
1235	бы с	1	1
1236	языка и	1	1
1237	у своих	1	1
1238	когда вся	1	1
1239	видим что	1	1
1240	большой литературе	1	1
1241	тех же	3	1
1242	оба эти	1	1
1243	ибо не	1	1
1244	на традиции	1	1
1245	то и	1	1
1246	в течение	3	1
1247	только серьезный	1	1
1248	свою свободу	1	1
1249	на основе	1	1
1250	тех больших	1	1
1251	позволял себе	1	1
1252	но лишь	1	1
1253	слова и	1	1
1254	хроники и	1	1
1255	развития и	2	1
1256	являются как	1	1
1257	до самых	1	1
1258	всего на	3	1
1259	в фольклоре	1	1
1260	очень хорошо	2	1
1261	вступает в	1	1
1262	и ему	1	1
1263	входит и	1	1
1264	народ в	1	1
1265	кроме этой	1	1
1266	и степени	1	1
1267	у других	2	1
1268	образной системы	1	1
1269	литературной традицией	1	1
1270	целый ряд	2	1
1271	ноге и	1	1
1272	и целый	1	1
1273	и полно	1	1
1274	знаем что	1	1
1275	в древности	1	1
1276	литературы в	4	1
1277	например на	2	1
1278	вне его	2	1
1279	как победа	2	1
1280	мотивы и	1	1
1281	он дает	4	1
1282	и мышление	1	1
1283	имеем в	2	1
1284	элемента в	1	1
1285	времени его	1	1
1286	с ролью	2	1
1287	глубокое и	1	1
1288	в италии	1	1
1289	о шекспире	2	1
1290	пародия на	3	1
1291	с литературным	1	1
1292	принадлежит к	1	1
1293	это тем	1	1
1294	хоть как-нибудь	1	1
1295	игра в	2	1
1296	карнавального мироощущения	5	1
1297	символы карнавального	1	1
1298	совершенно иного	1	1
