N	2gram	Ircho_Kome	slovoVRo
184	которые в	3	6
185	ничего не	4	6
186	и при	1	5
187	а затем	4	5
188	в результате	5	5
189	в рамки	1	5
190	к его	3	5
191	они не	1	5
192	по отношению	5	5
193	вместе с	8	5
194	не менее	6	5
195	о том	12	5
196	не является	2	5
197	в данном	1	5
198	и более	2	5
199	мы не	4	5
200	для того	3	5
201	с помощью	1	5
202	только на	2	5
203	связанных с	2	5
204	той же	3	5
205	отношению к	5	5
206	со словом	1	5
207	но он	2	5
208	в дальнейшем	1	5
209	уже в	9	5
210	на протяжении	14	5
211	хотя и	6	5
212	этом отношении	3	5
213	и этим	1	5
214	с их	4	5
215	должен быть	1	5
216	в других	3	5
217	особенно в	1	5
218	в каждом	2	5
219	а как	1	5
220	слова с	1	5
221	не знает	1	5
222	не с	1	5
223	почти всегда	2	5
224	и сам	5	5
225	конца и	1	5
226	и по	6	5
227	для этого	2	5
228	до сих	3	4
229	по существу	1	4
230	мы найдем	4	4
231	обстоит дело	1	4
232	в другой	1	4
233	те же	1	4
234	не столько	1	4
235	в виду	2	4
236	для всех	5	4
237	среди других	1	4
238	если бы	4	4
239	слово может	1	4
240	отношения к	1	4
241	и другим	1	4
242	что он	11	4
243	от его	1	4
244	ли он	1	4
245	так же	4	4
246	на первый	1	4
247	к тому	15	4
248	художественный образ	2	4
249	в речах	1	4
250	даже и	1	4
251	того чтобы	4	4
252	в другом	5	4
253	и уже	2	4
254	именно на	2	4
255	с этой	3	4
256	в различных	1	4
257	от других	1	4
258	в чем	3	4
259	всем различии	1	4
260	и формы	2	4
261	его же	1	4
262	и во	4	4
263	новое время	3	4
264	материал в	1	4
265	он может	1	4
266	однако в	4	4
267	но это	2	4
268	его как	1	4
269	из них	16	4
270	того что	1	4
271	формы и	1	4
272	лишь тогда	1	4
273	все его	1	4
274	одной из	6	4
275	том же	1	4
276	как раз	4	4
277	в литературе	2	4
278	что и	10	4
279	в виде	3	4
280	а на	2	4
281	в которой	9	4
282	даже на	1	4
283	это слово	4	4
284	и как	3	4
285	же как	3	4
286	так в	6	4
287	следовательно и	1	4
288	в условиях	1	4
289	в себя	3	4
290	сих пор	3	4
291	но конечно	1	4
292	выражение в	1	4
293	первый план	1	4
294	эти слова	1	4
295	в частности	7	4
296	из него	1	4
297	при всем	3	4
298	и о	3	4
299	всех сторон	1	4
300	образом в	2	4
301	не всегда	2	4
302	из этого	2	4
303	бы ни	1	4
304	очень трудно	1	4
305	и ее	5	4
306	мы видели	2	4
307	однако и	1	3
308	и другие	3	3
309	все что	3	3
310	в состав	2	3
311	еще раз	1	3
312	его с	2	3
313	в разных	1	3
314	не приходится	1	3
315	действует в	1	3
316	в форме	2	3
317	интерес к	2	3
318	нас в	3	3
319	в связи	3	3
320	него свои	1	3
321	или к	2	3
322	и создает	1	3
323	и они	1	3
324	в более	4	3
325	в духе	3	3
326	стороне от	1	3
327	в первом	2	3
328	изображения в	1	3
329	по всей	1	3
330	тем что	5	3
331	или на	2	3
332	в собственном	1	3
333	в одно	1	3
334	жизни в	1	3
335	и внутренней	3	3
336	от этого	2	3
337	и нет	1	3
338	действительности в	1	3
339	так уже	1	3
340	в диалоге	1	3
341	отличается от	1	3
342	со всех	1	3
343	было бы	8	3
344	почти все	1	3
345	как это	7	3
346	которых мы	2	3
347	из себя	1	3
348	на которые	3	3
349	в этой	9	3
350	людей и	1	3
351	за ней	1	3
352	целый ряд	2	3
353	и те	1	3
354	сил в	1	3
355	отметить что	1	3
356	пародии на	1	3
357	в эту	2	3
358	если мы	1	3
359	произведения и	1	3
360	на него	4	3
361	в сознании	4	3
362	этого слова	1	3
363	они были	1	3
364	которого он	1	3
365	именно к	1	3
366	ни с	1	3
367	время и	3	3
368	и заставляет	1	3
369	на том	1	3
370	такого рода	6	3
371	не знаем	1	3
372	различия между	1	3
373	не была	1	3
374	его от	1	3
375	именно здесь	1	3
376	тому что	4	3
377	в стороне	1	3
378	и без	3	3
379	слово здесь	1	3
380	на все	3	3
381	если она	1	3
382	это было	5	3
383	но уже	1	3
384	и это	3	3
385	не все	2	3
386	не был	1	3
387	другом случае	1	3
388	основе его	1	3
389	не укладывается	1	3
390	затем и	2	3
391	и почти	1	3
392	разной степени	1	3
393	может и	1	3
394	потому что	8	3
395	и тем	2	3
396	во второй	4	3
397	из этих	5	3
398	на нем	2	3
399	в устах	1	3
400	конечно в	1	3
401	на всю	3	3
402	условия для	1	3
403	речь и	1	3
404	к этому	8	3
405	данном случае	1	3
406	такой же	2	3
407	нуждается в	2	3
408	или иного	1	3
409	себе как	1	3
410	того или	1	3
411	становится в	3	3
412	как для	1	3
413	с которыми	1	2
414	романа с	1	2
415	человеческой личности	1	2
416	оно все	1	2
417	можно говорить	1	2
418	та же	1	2
419	за ним	2	2
420	мы и	1	2
421	в последнем	1	2
422	их из	1	2
423	по замыслу	1	2
424	эти три	1	2
425	в пародийном	1	2
426	вместе со	1	2
427	к действительности	1	2
428	в идеологическом	1	2
429	из всех	2	2
430	тем как	2	2
431	связанное с	1	2
432	нашего времени	1	2
433	общему мнению	1	2
434	в последние	2	2
435	одному из	2	2
436	поэта в	1	2
437	как он	2	2
438	для них	2	2
439	связь с	2	2
440	этой точки	1	2
441	высказывания в	1	2
442	и одновременно	3	2
443	и она	1	2
444	с такими	1	2
445	с ней	1	2
446	жизнь в	1	2
447	из самых	2	2
448	было очень	1	2
449	то время	8	2
450	в жизни	1	2
451	внешней и	3	2
452	за свое	2	2
453	них он	1	2
454	на себе	1	2
455	приводит к	1	2
456	да и	5	2
457	на социальную	1	2
458	при всех	1	2
459	в известном	2	2
460	слова о	2	2
461	людей с	1	2
462	не меньше	1	2
463	соединение в	1	2
464	по своему	5	2
465	взаимоотношения между	1	2
466	и отчасти	1	2
467	героя или	1	2
468	всю его	1	2
469	то что	8	2
470	в котором	6	2
471	отнести к	1	2
472	он был	4	2
473	то и	3	2
474	в течение	5	2
475	о которых	6	2
476	только как	1	2
477	в двух	6	2
478	из его	6	2
479	своим собственным	1	2
480	время в	1	2
481	иногда даже	1	2
482	в руках	4	2
483	значение для	1	2
484	но они	2	2
485	света в	1	2
486	на пути	1	2
487	мнение о	1	2
488	а между	1	2
489	совершенно не	1	2
490	чем не	1	2
491	самого начала	2	2
492	всегда и	1	2
493	несмотря на	5	2
494	автора в	1	2
495	и быта	1	2
496	нет и	2	2
497	от которого	1	2
498	нем не	1	2
499	основное содержание	1	2
500	пародия на	1	2
501	темы в	2	2
502	и у	3	2
503	в основу	1	2
504	сущности и	1	2
505	в образе	4	2
506	в нашем	2	2
507	корнями в	1	2
508	это отношение	1	2
509	как от	1	2
510	что все	1	2
511	во всей	1	2
512	не умеет	1	2
513	его для	1	2
514	персонажей или	1	2
515	речь о	2	2
516	однако этот	1	2
517	у них	1	2
518	самого поэта	1	2
519	чем это	2	2
520	или вовсе	3	2
521	в ее	2	2
522	иногда в	1	2
523	быта и	1	2
524	чтобы понять	1	2
525	образом на	1	2
526	жизни но	1	2
527	самое слово	1	2
528	к началу	1	2
529	ближе к	1	2
530	одного из	7	2
531	речь в	2	2
532	с человеком	1	2
533	но прежде	1	2
534	того как	3	2
535	с известным	1	2
536	к себе	1	2
537	что уже	1	2
538	этом фоне	1	2
539	всех возможных	1	2
540	ни было	4	2
541	тем не	3	2
542	и речевых	1	2
543	как у	1	2
544	и за	3	2
545	из своих	1	2
546	что для	1	2
547	на самом	1	2
548	одному и	1	2
549	х годов	5	2
550	у нас	3	2
551	мировоззрения и	1	2
552	бы только	1	2
553	материал для	2	2
554	этого рода	2	2
555	от всех	1	2
556	не для	1	2
557	этого не	1	2
558	ее от	1	2
559	или иначе	4	2
560	наших дней	1	2
561	этим и	2	2
562	что она	3	2
563	которые как	1	2
564	и эта	1	2
565	что не	1	2
566	только два	2	2
567	не остается	1	2
568	в какой	2	2
569	то в	1	2
570	время как	6	2
571	почти до	1	2
572	в области	3	2
573	при таком	1	2
574	а его	1	2
575	не столь	2	2
576	этой разновидности	1	2
577	об этом	2	2
578	за его	1	2
579	что они	4	2
580	ему не	1	2
581	однако не	2	2
582	к одному	1	2
583	материалом для	1	2
584	мы можем	6	2
585	и эти	1	2
586	а с	1	2
587	если оно	1	2
588	активным участником	1	2
589	с самого	3	2
590	для развития	1	2
591	в своих	2	2
592	до нас	9	2
593	это как	1	2
594	и затем	1	2
595	в самых	1	2
596	и ни	1	2
597	как уже	1	2
598	быть также	1	2
599	не один	2	2
600	так что	6	2
601	на правах	1	2
602	облик и	1	2
603	действующих лиц	8	2
604	других случаях	1	2
605	своего времени	2	2
606	и та	1	2
607	пор не	1	2
608	и что	2	2
609	нового времени	7	2
610	не могла	2	2
611	можно было	5	2
612	среди которых	2	2
613	иметь в	1	2
614	в начале	7	2
615	п или	1	2
616	по своей	2	2
617	к которой	1	2
618	он еще	1	2
619	как известно	4	2
620	значение и	1	2
621	ни одной	3	2
622	к ней	2	2
623	первом случае	1	2
624	и особенно	7	2
625	культуры и	1	2
626	главным образом	4	2
627	бы его	1	2
628	него то	1	2
629	протяжении всего	3	2
630	друг другу	2	2
631	сказать в	1	2
632	наоборот в	1	2
633	них не	1	2
634	действительно не	1	2
635	место в	7	2
636	столь же	9	2
637	же в	7	2
638	бы быть	1	2
639	была поставлена	2	2
640	на то	3	2
641	время он	1	2
642	которые были	2	2
643	мира в	5	2
644	и только	1	2
645	независимо от	5	2
646	чаще всего	3	2
647	в один	2	2
648	не к	2	2
649	и самый	1	2
650	меньше чем	2	2
651	к сожалению	2	1
652	ведет к	1	1
653	с полной	1	1
654	всех отношениях	1	1
655	человек может	1	1
656	степень его	1	1
657	иронии и	1	1
658	является в	1	1
659	было показано	1	1
660	притом за	1	1
661	в душе	1	1
662	случае в	1	1
663	всего в	5	1
664	из сторон	1	1
665	поля зрения	1	1
666	по всем	2	1
667	как таковой	1	1
668	представить себе	3	1
669	в конце	7	1
670	жанра и	1	1
671	все случаи	1	1
672	жанра как	1	1
673	учением о	1	1
674	бы то	4	1
675	если в	3	1
676	исходя из	1	1
677	его из	1	1
678	герой обычно	1	1
679	к этой	1	1
680	в специальном	1	1
681	которые он	3	1
682	до него	1	1
683	в судьбах	1	1
684	совпадают с	1	1
685	как один	1	1
686	для себя	2	1
687	а были	1	1
688	своих героев	1	1
689	и дает	2	1
690	освободиться от	1	1
691	остаться в	3	1
692	источников в	1	1
693	которые лежат	1	1
694	которым они	1	1
695	или нет	1	1
696	о чем	2	1
697	он претендует	1	1
698	два основных	1	1
699	которой они	1	1
700	в создании	1	1
701	сторону этого	1	1
702	из которых	5	1
703	в действии	2	1
704	конкретным содержанием	1	1
705	в живых	1	1
706	вообще одна	1	1
707	к конкретному	1	1
708	одно из	1	1
709	правда в	3	1
710	кстати сказать	1	1
711	сводится к	1	1
712	человека если	1	1
713	сторон и	2	1
714	целом ряде	1	1
715	с собой	2	1
716	свой образ	1	1
717	о заслугах	1	1
718	варваров и	1	1
719	отношения с	2	1
720	середине между	1	1
721	организующим началом	1	1
722	вопрос об	1	1
723	должен был	1	1
724	или непосредственно	1	1
725	от их	1	1
726	потребность в	1	1
727	в настоящем	2	1
728	и одной	1	1
729	и он	1	1
730	так или	4	1
731	а напротив	1	1
732	в общественной	1	1
733	он имеет	1	1
734	и еще	5	1
735	оказывается в	1	1
736	для постановки	2	1
737	встреча на	1	1
738	от своего	1	1
739	и вовсе	3	1
740	и этот	1	1
741	о мире	1	1
742	на чужой	1	1
743	не знающего	1	1
744	так называемый	1	1
745	содержание этой	1	1
746	песнях и	1	1
747	введенное в	1	1
748	в мыслях	1	1
749	содержание и	1	1
750	героя однако	1	1
751	влиянию на	1	1
752	где в	1	1
753	обращается к	1	1
754	зрения в	1	1
755	судить по	3	1
756	если они	3	1
757	евгения онегина	1	1
758	работы в	1	1
759	их автора	1	1
760	в в	8	1
761	людей или	1	1
762	что по	3	1
763	борьбе и	1	1
764	в которых	1	1
765	только для	1	1
766	прошлого века	1	1
767	других менее	1	1
768	бы не	1	1
769	своего выражения	1	1
770	один ряд	1	1
771	вот в	1	1
772	но у	1	1
773	ситуаций и	2	1
774	о котором	1	1
775	от того	3	1
776	стилистическим признакам	2	1
777	именно поэтому	1	1
778	там и	1	1
779	со стороны	3	1
780	к своим	1	1
781	в это	3	1
782	речь идет	6	1
783	говорить и	1	1
784	пример такого	1	1
785	связанного с	1	1
786	в самый	1	1
787	только теперь	1	1
788	и философия	1	1
789	обращение к	1	1
790	из области	2	1
791	к той	1	1
792	всякого рода	1	1
793	влияние в	1	1
794	было у	1	1
795	они так	1	1
796	каждый из	3	1
797	речи из	1	1
798	него из	1	1
799	сам же	1	1
800	на третьем	1	1
801	почти полное	1	1
802	принимает участие	1	1
803	сложившихся в	1	1
804	то он	1	1
805	типов но	1	1
806	чем же	2	1
807	в бытовом	1	1
808	из воюющих	1	1
809	на этой	1	1
810	шире и	1	1
811	из персонажей	2	1
812	близости к	1	1
813	в действительности	4	1
814	всегда с	1	1
815	конечно приходится	1	1
816	лиц не	1	1
817	жизни между	1	1
818	художественный прием	1	1
819	в очень	1	1
820	применении к	1	1
821	дошедшие до	1	1
822	не имеют	1	1
823	говорить не	1	1
824	этой традиции	1	1
825	поэтому когда	1	1
826	до настоящего	1	1
827	годов где	1	1
828	представления о	2	1
829	мы ничего	1	1
830	всего этого	2	1
831	и если	2	1
832	в нескольких	2	1
833	с произведениями	1	1
834	и доступность	1	1
835	это только	1	1
836	быть не	1	1
837	формы его	1	1
838	а может	1	1
839	которыми он	1	1
840	в этот	1	1
841	насколько мы	1	1
842	поэтому мы	2	1
843	в середине	5	1
844	можем судить	2	1
845	между двумя	1	1
846	наталкивается на	1	1
847	только один	2	1
848	занимает в	1	1
849	и два	1	1
850	между отдельными	1	1
851	приводит в	1	1
852	может служить	2	1
853	за собой	3	1
854	также в	3	1
855	стилистических приемов	1	1
856	и наиболее	1	1
857	на основании	7	1
858	ближе всего	1	1
859	развития и	1	1
860	числе и	1	1
861	чем его	1	1
862	превращается в	1	1
863	времени и	2	1
864	в сражении	1	1
865	его по	1	1
866	а только	1	1
867	к людям	2	1
868	ничего нет	1	1
869	например на	1	1
870	выходят за	1	1
871	сюжетов и	1	1
872	смысл на	1	1
873	друг на	1	1
874	как свой	1	1
875	о способах	1	1
876	как на	2	1
877	на те	2	1
878	в политической	1	1
879	между людьми	2	1
880	среди них	1	1
881	сильное влияние	1	1
882	признания в	1	1
883	вернуться к	2	1
884	и противопоставление	1	1
885	с достоинством	1	1
886	во-вторых и	1	1
887	затем в	2	1
888	найдем ту	1	1
889	только одна	1	1
890	ответа на	1	1
891	ее как	1	1
892	как правило	5	1
893	в споре	2	1
894	именно так	1	1
895	комического героя	1	1
896	сложнее и	1	1
897	быть в	1	1
898	с нею	1	1
899	в реальном	1	1
900	находится в	2	1
901	та часть	1	1
902	частности в	2	1
903	политической жизни	1	1
904	которые его	1	1
905	есть по	1	1
906	то она	1	1
907	для которого	1	1
908	на этот	5	1
909	исходит из	1	1
910	который в	2	1
911	об использовании	1	1
912	значительная доля	1	1
913	вести себя	1	1
914	но если	4	1
915	от них	3	1
916	этой роли	1	1
917	не получает	1	1
918	где бы	1	1
919	человеку и	2	1
920	что даже	1	1
921	ряд моментов	1	1
922	с девушкой	1	1
923	и после	3	1
924	для этой	3	1
925	к ее	2	1
926	сожалению не	1	1
927	к полному	1	1
928	в самой	2	1
929	его стихи	1	1
930	раз на	3	1
931	который они	1	1
932	прибегает к	1	1
933	и служит	1	1
934	тот же	5	1
935	мог бы	3	1
936	римской империи	2	1
937	в самих	1	1
938	гораздо более	2	1
939	направлены на	1	1
940	образованием и	1	1
941	его собственным	1	1
942	свои силы	1	1
943	вовлеченных в	1	1
944	в самую	1	1
945	попадает в	1	1
946	широкое значение	1	1
947	не зная	1	1
948	эти высказывания	1	1
949	об античной	1	1
950	явления которые	1	1
951	том числе	4	1
952	и столь	3	1
953	касается самого	1	1
954	как две	2	1
955	с какими	1	1
956	мир в	1	1
957	а наоборот	1	1
958	нет ни	1	1
959	исключения и	1	1
960	кто такой	1	1
961	вокруг этого	1	1
962	здесь нет	1	1
963	эти внешние	1	1
964	жизни так	2	1
965	борьба и	1	1
966	с единым	1	1
967	всего как	1	1
968	в последней	1	1
969	собой в	2	1
970	способы ее	1	1
971	и вот	4	1
972	в состоянии	3	1
973	имеет различное	1	1
974	он становится	1	1
975	мы имеем	1	1
976	конца в	1	1
977	что различные	1	1
978	своей социальной	1	1
979	идет о	5	1
980	не стремится	1	1
981	правды с	1	1
982	мнения и	1	1
983	быть отнесены	1	1
984	проявляется в	1	1
985	его лежит	1	1
986	обвинение в	1	1
987	бы на	1	1
988	обычно не	1	1
989	него самого	1	1
990	только его	1	1
991	связей и	1	1
992	от времени	1	1
993	аналогии с	2	1
994	истории европейской	1	1
995	где он	2	1
996	лиц и	1	1
997	комедия является	2	1
998	для своего	2	1
999	случае оно	1	1
1000	эти две	1	1
1001	богатство и	1	1
1002	всегда является	1	1
1003	всех других	1	1
1004	же не	2	1
1005	недоразумений и	1	1
1006	почти всех	1	1
1007	участие в	4	1
1008	наше внимание	1	1
1009	для его	1	1
1010	все равно	1	1
1011	мы находим	2	1
1012	можно рассматривать	1	1
1013	не принимает	1	1
1014	непосредственно в	1	1
1015	остается почти	1	1
1016	а к	2	1
1017	и притом	2	1
1018	персонажей на	1	1
1019	служит предметом	1	1
1020	не о	1	1
1021	в свои	4	1
1022	что к	2	1
1023	как по	2	1
1024	что его	1	1
1025	к миру	1	1
1026	что под	1	1
1027	интересующие нас	1	1
1028	места в	1	1
1029	как впрочем	1	1
1030	отношений к	1	1
1031	этом что	2	1
1032	из уст	1	1
1033	и новых	1	1
1034	представителей разных	1	1
1035	индивидуальности поэта	1	1
1036	приемов но	1	1
1037	последние два	1	1
1038	авторов в	1	1
1039	в ряде	1	1
1040	впрочем не	2	1
1041	с той	2	1
1042	в изображении	2	1
1043	долгое время	1	1
1044	к самому	1	1
1045	подобно тому	1	1
1046	и прежде	1	1
1047	как целое	1	1
1048	этой цели	3	1
1049	и произведения	1	1
1050	с окружающим	1	1
1051	между прочим	2	1
1052	в мире	3	1
1053	одном из	4	1
1054	сделать его	1	1
1055	на события	1	1
1056	к концу	3	1
1057	противоречий между	1	1
1058	в соединении	1	1
1059	в еще	1	1
1060	женщины и	1	1
1061	иначе чем	1	1
1062	защиты и	1	1
1063	больше всего	2	1
1064	и художественного	1	1
1065	может противопоставить	1	1
1066	в первые	2	1
1067	или их	1	1
1068	себе все	1	1
1069	людьми и	1	1
1070	ибо и	1	1
1071	свет на	1	1
1072	со времени	1	1
1073	влияния в	1	1
1074	раз в	2	1
1075	в уже	4	1
1076	и таким	2	1
1077	и отдельные	1	1
1078	комедии для	1	1
1079	бы в	3	1
1080	войны и	7	1
1081	той разновидности	1	1
1082	опять же	5	1
1083	жанра именно	1	1
1084	которой на	1	1
1085	различное значение	1	1
1086	сказать и	1	1
1087	ко всему	2	1
1088	отказа от	1	1
1089	том случае	1	1
1090	лица и	1	1
1091	что же?	1	1
1092	слов или	1	1
1093	ради их	1	1
1094	в разной	2	1
1095	действительности но	1	1
1096	жизнь и	2	1
1097	и мира	1	1
1098	тем более	1	1
1099	оно в	1	1
1100	не понимающего	1	1
1101	дело обстояло	1	1
1102	у предшественников	2	1
1103	конкретные вопросы	1	1
1104	достаточно назвать	2	1
1105	поэт не	1	1
1106	мысль и	1	1
1107	таково например	1	1
1108	случае если	1	1
1109	который без	1	1
1110	ко всем	1	1
1111	ее содержание	1	1
1112	в наше	1	1
1113	как особая	1	1
1114	для ее	3	1
1115	все остальные	3	1
1116	время от	4	1
1117	здесь она	1	1
1118	и новый	1	1
1119	именно потому	2	1
1120	понимании слова	1	1
1121	не дает	1	1
1122	в последних	3	1
1123	и образов	1	1
1124	возникшее в	1	1
1125	совсем не	2	1
1126	тому как	1	1
1127	но всегда	1	1
1128	к новым	1	1
1129	на весь	1	1
1130	различии в	1	1
1131	явления в	1	1
1132	ее у	1	1
1133	не входит	1	1
1134	в искусстве	1	1
1135	на свой	1	1
1136	когда он	1	1
1137	призывы к	1	1
1138	здесь на	1	1
1139	но зато	1	1
1140	от которых	1	1
1141	за ними	1	1
1142	свою жизнь	1	1
1143	себе на	1	1
1144	всего его	1	1
1145	тех же	4	1
1146	когда были	1	1
1147	и является	1	1
1148	в применении	1	1
1149	и тот	1	1
1150	который мы	1	1
1151	еще в	9	1
1152	даже не	4	1
1153	тем самым	1	1
1154	миру и	1	1
1155	говорили что	1	1
1156	у нее	2	1
1157	должны были	9	1
1158	то ни	4	1
1159	и всех	1	1
1160	какой мере	1	1
1161	он считал	1	1
1162	на книгу	1	1
1163	гете и	1	1
1164	могла бы	2	1
1165	почти каждый	1	1
1166	на это	3	1
1167	как из	3	1
1168	с большой	1	1
1169	в рамках	3	1
1170	или еще	1	1
1171	иначе в	2	1
1172	как их	1	1
1173	нельзя не	2	1
1174	найдем в	1	1
1175	сочетаний с	1	1
1176	далеко от	1	1
1177	и своим	1	1
1178	время на	1	1
1179	определяется их	1	1
1180	позиций в	1	1
1181	начале xx	1	1
1182	над его	1	1
1183	в театре	1	1
1184	бы он	1	1
1185	дня и	1	1
1186	о других	1	1
1187	в общественном	1	1
1188	мысль в	1	1
1189	по аналогии	1	1
1190	не замечать	1	1
1191	в первой	2	1
1192	наиболее известные	1	1
1193	соединении с	1	1
1194	до наших	1	1
1195	ряде случаев	1	1
1196	в общем	2	1
1197	и противоречий	1	1
1198	в передаче	1	1
1199	говорить об	1	1
1200	поэтического творчества	1	1
1201	его к	1	1
1202	его влияние	1	1
1203	все более	4	1
1204	в эти	2	1
1205	этой силы	1	1
1206	ориентированы на	1	1
1207	за все	1	1
1208	отнюдь не	2	1
1209	последние десятилетия	3	1
1210	условия и	1	1
1211	которым он	1	1
1212	его времени	1	1
1213	речи о	1	1
1214	ответственного за	1	1
1215	здесь же	1	1
1216	к совершенно	1	1
1217	для эпохи	1	1
1218	таким же	1	1
1219	самую сущность	1	1
1220	чтобы не	1	1
1221	политического деятеля	1	1
1222	аристотеля и	1	1
1223	каждого из	2	1
1224	случаев не	1	1
1225	в лице	2	1
1226	сложнее обстоит	1	1
1227	само по	1	1
1228	его современников	4	1
1229	пути к	1	1
1230	за счет	3	1
1231	таких же	1	1
1232	является конечно	1	1
1233	с жадностью	1	1
1234	на эту	1	1
1235	в каком	1	1
1236	всякой идеологической	1	1
1237	можно только	1	1
