N	2gram	Vygotskiy_	StatiiOP
168	что мы	9	9
169	там где	8	9
170	по этому	4	9
171	место в	1	9
172	но ведь	2	8
173	в результате	7	8
174	и даже	5	8
175	в речи	3	8
176	связано с	3	8
177	по его	2	8
178	еще более	1	8
179	к которому	4	8
180	что она	6	8
181	к этому	7	8
182	связи с	7	8
183	одним из	1	8
184	и др	5	8
185	могут быть	5	8
186	в общем	5	8
187	к сожалению	2	8
188	должен был	1	8
189	заключается в	12	8
190	в которых	6	8
191	не имеет	5	8
192	тем не	1	8
193	совершенно не	1	8
194	и более	6	8
195	мы имеем	2	8
196	при помощи	2	8
197	той же	4	8
198	до конца	1	8
199	в их	5	8
200	а также	1	8
201	в какой	5	8
202	дело не	1	8
203	по мнению	2	8
204	и о	1	8
205	такой же	3	8
206	это в	1	8
207	с которыми	2	7
208	о чем	2	7
209	по себе	9	7
210	представление о	7	7
211	отличается от	1	7
212	в это	1	7
213	и сейчас	1	7
214	не мог	1	7
215	точка зрения	3	7
216	не просто	1	7
217	того же	1	7
218	гораздо более	1	7
219	в ее	3	7
220	что все	8	7
221	в эту	4	7
222	как это	6	7
223	что для	8	7
224	из этого	6	7
225	раньше чем	3	7
226	то в	1	7
227	и то	3	7
228	то время	5	7
229	можно назвать	2	7
230	том как	1	7
231	еще не	1	7
232	что здесь	2	7
233	одной из	4	7
234	на этот	7	7
235	связан с	5	7
236	этой области	1	7
237	данном случае	5	7
238	уже в	8	7
239	мы находим	7	7
240	в виде	3	7
241	но с	3	7
242	материал для	1	7
243	что этот	2	7
244	говорит об	1	7
245	тем более	7	7
246	с самого	9	7
247	конце концов	1	7
248	факт что	3	7
249	лишь в	9	7
250	отношению к	11	7
251	вплоть до	1	7
252	на его	1	6
253	в некоторых	1	6
254	одно из	3	6
255	вот что	2	6
256	и сам	2	6
257	в жизни	2	6
258	говорить о	4	6
259	по отношению	12	6
260	даже в	4	6
261	в отдельных	3	6
262	крайней мере	1	6
263	к нему	1	6
264	только не	2	6
265	отношения между	3	6
266	время как	4	6
267	же как	8	6
268	одном из	3	6
269	о которых	4	6
270	этом смысле	3	6
271	этот вопрос	6	6
272	в себе	8	6
273	в особенности	1	6
274	и здесь	1	6
275	из которых	6	6
276	и все	7	6
277	в известном	4	6
278	по крайней	1	6
279	языка и	3	6
280	идет о	5	6
281	в значении	1	6
282	в свет	1	6
283	и во	1	6
284	что я	1	6
285	с его	7	6
286	что с	6	6
287	мы не	13	6
288	независимо от	10	6
289	по существу	8	6
290	и я	2	6
291	в новом	3	6
292	должен быть	6	6
293	в одной	3	6
294	и вообще	2	6
295	разумеется что	1	6
296	этих двух	4	6
297	за то	2	6
298	его не	3	6
299	что на	2	6
300	при этом	6	5
301	в пользу	6	5
302	как говорит	2	5
303	далее в	1	5
304	по пути	2	5
305	целый ряд	6	5
306	на эту	2	5
307	уже не	2	5
308	то это	2	5
309	одной стороны	15	5
310	конечно не	1	5
311	самого начала	9	5
312	без всякого	2	5
313	том чтобы	6	5
314	в основу	3	5
315	что именно	3	5
316	на протяжении	3	5
317	что эти	3	5
318	после того	1	5
319	с одной	14	5
320	хотя и	2	5
321	что не	2	5
322	в двух	3	5
323	в сторону	1	5
324	если не	3	5
325	в тех	2	5
326	занимает в	2	5
327	столь же	8	5
328	всех этих	2	5
329	один из	3	5
330	и который	4	5
331	для себя	7	5
332	о которой	2	5
333	поэтому в	3	5
334	не на	1	5
335	оно не	1	5
336	в слове	2	5
337	ни с	1	5
338	думать что	1	5
339	свое время	1	5
340	в очень	1	5
341	оба эти	3	5
342	и если	4	5
343	не могло	5	5
344	отношении к	1	5
345	которую он	1	5
346	не потому	2	5
347	нет и	1	5
348	том же	4	5
349	ее в	3	5
350	но если	3	5
351	точку зрения	8	5
352	в свое	1	5
353	о значении	1	5
354	раз в	3	5
355	в сущности	13	5
356	этого рода	2	5
357	на нее	2	5
358	а то	1	5
359	вообще не	1	5
360	нас к	10	5
361	является не	2	5
362	другом месте	6	5
363	и потому	3	5
364	того или	1	5
365	и только	2	5
366	не по	1	5
367	тот факт	1	5
368	как он	7	5
369	на это	1	5
370	которых в	2	5
371	в предисловии	5	5
372	к ней	1	5
373	одного из	4	5
374	как будто	1	5
375	что было	1	4
376	находим в	1	4
377	и другие	1	4
378	и мн	2	4
379	все что	4	4
380	только что	7	4
381	которые не	4	4
382	в применении	2	4
383	не являются	1	4
384	и без	1	4
385	критика должна	1	4
386	в первом	2	4
387	из двух	3	4
388	а именно	2	4
389	свою собственную	4	4
390	казалось бы	8	4
391	не существует	4	4
392	не могли	2	4
393	применении к	1	4
394	не всегда	1	4
395	предисловии к	4	4
396	и те	2	4
397	на него	3	4
398	который в	7	4
399	всего в	3	4
400	мы видим	7	4
401	и он	1	4
402	на язык	2	4
403	и эти	2	4
404	тому же	1	4
405	во внимание	1	4
406	очевидно что	4	4
407	в таком	1	4
408	в связи	3	4
409	и именно	1	4
410	одна из	1	4
411	на этом	3	4
412	не могут	1	4
413	в свете	5	4
414	в смысле	2	4
415	и у	1	4
416	могло бы	2	4
417	что как	4	4
418	но как	1	4
419	только с	2	4
420	и речи	45	4
421	в развитии	31	4
422	должны быть	2	4
423	и тот	1	4
424	иметь в	1	4
425	вопрос в	2	4
426	эпохи в	1	4
427	с которым	1	4
428	показывает что	4	4
429	за пределы	4	4
430	а потому	1	4
431	это есть	2	4
432	и вполне	1	4
433	разумеется не	1	4
434	в форме	1	4
435	в наших	4	4
436	в процессе	19	4
437	как о	2	4
438	и так	1	4
439	от его	5	4
440	связанные с	2	4
441	да и	1	4
442	по своей	9	4
443	хотел бы	1	4
444	нет в	1	4
445	здесь нет	1	4
446	бы и	4	4
447	в основе	9	4
448	ни у	1	4
449	совпадает с	1	4
450	в значительной	2	4
451	связана с	4	4
452	как известно	8	4
453	и тогда	1	4
454	говорят что	1	4
455	в обоих	1	4
456	не знает	1	4
457	им в	1	4
458	состоит в	4	4
459	не для	1	4
460	начиная с	2	4
461	для изучения	1	4
462	значительной степени	2	4
463	этого слова	7	4
464	мн др	2	4
465	сожалению не	1	4
466	которые в	2	4
467	что оно	6	4
468	материала и	1	4
469	естественно что	2	4
470	как у	1	4
471	и всегда	1	4
472	чем он	3	4
473	смысле этого	6	4
474	или в	2	4
475	более что	1	4
476	случае не	2	4
477	стремление к	1	4
478	этого вопроса	1	4
479	в такой	4	4
480	нисколько не	2	4
481	бы совершенно	1	4
482	чем в	1	4
483	разница между	1	4
484	каждая из	2	4
485	он говорит	2	4
486	значит что	1	4
487	выхода в	1	4
488	а по	1	4
489	и их	5	4
490	еще в	1	4
491	что его	6	4
492	как мы	11	4
493	же это	2	4
494	для этого	7	4
495	но для	2	4
496	от него	1	3
497	является в	1	3
498	работ по	1	3
499	др но	1	3
500	а затем	5	3
501	не хочет	2	3
502	его от	1	3
503	но что	3	3
504	или иной	3	3
505	бы все	1	3
506	их в	6	3
507	в одно	1	3
508	ни для	1	3
509	что оба	1	3
510	гораздо больше	1	3
511	себе в	1	3
512	при всей	1	3
513	к этой	4	3
514	больше чем	1	3
515	можно считать	2	3
516	ii и	1	3
517	но эти	1	3
518	представляет собой	13	3
519	точно и	2	3
520	в первые	2	3
521	с помощью	16	3
522	смысле слова	6	3
523	может служить	1	3
524	для которого	3	3
525	всегда будет	1	3
526	я с	1	3
527	но разве	2	3
528	быть в	1	3
529	его работа	1	3
530	во всей	8	3
531	все время	8	3
532	от них	2	3
533	на котором	1	3
534	к этим	3	3
535	не то	3	3
536	ему не	1	3
537	бы то	1	3
538	нельзя сказать	1	3
539	в драме	1	3
540	на том	2	3
541	что при	3	3
542	бы что	4	3
543	столько же	1	3
544	говорит в	2	3
545	не очень	1	3
546	рукописи в	1	3
547	близостью к	1	3
548	как его	2	3
549	я и	1	3
550	также в	1	3
551	и до	5	3
552	от этого	4	3
553	в других	2	3
554	вопроса о	3	3
555	бы в	5	3
556	формы в	1	3
557	на которую	1	3
558	не сумел	1	3
559	находит свое	1	3
560	этой главы	2	3
561	не дает	1	3
562	то ни	1	3
563	в первую	3	3
564	в системе	1	3
565	не могла	1	3
566	для установления	1	3
567	совершенно так	1	3
568	им самим	1	3
569	тем и	3	3
570	это действительно	1	3
571	это же	1	3
572	известном смысле	3	3
573	что во	1	3
574	в один	4	3
575	каждого из	2	3
576	что до	1	3
577	и самый	2	3
578	чем у	1	3
579	первую очередь	3	3
580	однако и	1	3
581	на совершенно	1	3
582	почти не	1	3
583	тогда когда	8	3
584	не были	1	3
585	представляют собой	2	3
586	вот как	1	3
587	целого ряда	1	3
588	из того	7	3
589	гораздо раньше	2	3
590	которая должна	1	3
591	со всеми	2	3
592	что нет	1	3
593	оказывается в	2	3
594	нашей стране	1	3
595	если это	2	3
596	отношения к	3	3
597	относятся к	2	3
598	к его	3	3
599	который не	2	3
600	так называемая	1	3
601	о котором	3	3
602	важно отметить	2	3
603	которая не	1	3
604	отчета в	2	3
605	в словах	3	3
606	перед нами	7	3
607	виде в	3	3
608	вытекает из	3	3
609	это дело	2	3
610	то и	4	3
611	в свою	4	3
612	наконец в	2	3
613	не хочу	1	3
614	на основе	7	3
615	и вся	2	3
616	очень хорошо	2	3
617	и ему	1	3
618	на основании	6	3
619	эти факты	1	3
620	заметить что	3	3
621	в данной	1	3
622	в сознании	2	3
623	здесь не	1	3
624	сомнений в	2	3
625	он должен	4	3
626	как к	1	3
627	но на	4	3
628	в нашей	1	3
629	может не	4	3
630	он делает	1	3
631	том числе	3	3
632	сколько в	1	3
633	что значит	1	3
634	от которого	1	3
635	что так	1	3
636	тут не	1	3
637	в полном	3	3
638	в заключительной	3	3
639	основана на	1	3
640	них и	1	3
641	а к	2	3
642	но эта	3	3
643	слово в	1	3
644	с той	3	3
645	и как	7	3
646	этот раз	1	3
647	к своему	2	3
648	на них	1	3
649	пр в	1	3
650	свое выражение	1	3
651	она не	3	3
652	когда он	5	3
653	отказ от	1	3
654	отношений между	4	3
655	движения в	1	3
656	от того	7	3
657	что из	1	3
658	могло быть	1	3
659	в книге	3	3
660	в плане	1	3
661	и ее	9	3
662	считает что	1	3
663	действительно не	4	3
664	и других	4	3
665	все более	4	3
666	слова в	2	3
667	и наконец	3	3
668	не к	3	3
669	знак вопроса	1	2
670	для всех	8	2
671	мы и	3	2
672	вопросы связанные	1	2
673	в момент	1	2
674	которая в	2	2
675	к такому	1	2
676	сверх того	1	2
677	также не	2	2
678	из всех	3	2
679	это значит	1	2
680	какой бы	1	2
681	что то	1	2
682	те же	2	2
683	и говорить	1	2
684	это нужно	1	2
685	точно так	2	2
686	остановиться на	1	2
687	с по	1	2
688	по мере	5	2
689	не связанный	1	2
690	к другу	3	2
691	это такое	1	2
692	о мире	3	2
693	зрения на	1	2
694	показаться что	1	2
695	стороны в	1	2
696	с не	1	2
697	уже выше	2	2
698	которые являются	1	2
699	он является	3	2
700	на точку	2	2
701	он по	2	2
702	ли не	1	2
703	всем его	1	2
704	тем в	1	2
705	на этой	2	2
706	по тем	1	2
707	которой он	2	2
708	доказать что	1	2
709	входит в	1	2
710	вот почему	5	2
711	и другой	1	2
712	чего не	1	2
713	за собой	4	2
714	связь между	10	2
715	превращается в	3	2
716	более раннего	1	2
717	о языке	2	2
718	то как	1	2
719	является как	2	2
720	свою очередь	3	2
721	всякого сомнения	1	2
722	то его	1	2
723	чтобы показать	3	2
724	стал бы	1	2
725	убедиться в	5	2
726	мере не	1	2
727	всего что	1	2
728	но этот	3	2
729	и еще	2	2
730	является еще	1	2
731	в контексте	1	2
732	что их	1	2
733	за него	1	2
734	но к	1	2
735	имеют не	1	2
736	в зависимости	8	2
737	именно на	1	2
738	они сами	1	2
739	для понимания	1	2
740	какой степени	1	2
741	бы это	1	2
742	для этой	1	2
743	в движении	1	2
744	речи а	1	2
745	сам по	3	2
746	и которое	3	2
747	то очевидно	1	2
748	этому пути	2	2
749	с известным	1	2
750	что можно	4	2
751	мы знаем	3	2
752	в работах	1	2
753	это обстоятельство	2	2
754	нигде не	3	2
755	видит в	2	2
756	этой книге	2	2
757	работы и	2	2
758	бы только	1	2
759	право и	1	2
760	как по	2	2
761	и можно	1	2
762	на которое	1	2
763	в представлении	1	2
764	нас сейчас	2	2
765	в среде	1	2
766	и исторической	1	2
767	ставит в	1	2
768	указывает что	1	2
769	и вместе	1	2
770	так сказать	1	2
771	говорят не	1	2
772	между собой	5	2
773	начать с	1	2
774	к вопросу	4	2
775	действительности и	4	2
776	той или	3	2
777	равной мере	2	2
778	объяснения в	1	2
779	которая является	1	2
780	выражение в	1	2
781	опираясь на	3	2
782	того в	2	2
783	вообще в	1	2
784	что поэтому	1	2
785	области изучения	1	2
786	к слову	6	2
787	прямую связь	1	2
788	зрения в	1	2
789	ту же	3	2
790	с какой	1	2
791	к новым	1	2
792	которыми пользовался	1	2
793	сюда относятся	1	2
794	и критика	1	2
795	лет и	1	2
796	когда мы	2	2
797	в связь	2	2
798	что есть	1	2
799	что нужно	1	2
800	но нет	1	2
801	едва ли	5	2
802	в общих	1	2
803	никакого смысла	1	2
804	с элементами	1	2
805	что только	2	2
806	и от	4	2
807	последнее время	3	2
808	этих словах	1	2
809	всю жизнь	1	2
810	бы быть	1	2
811	его к	3	2
812	слова как	3	2
813	с ее	3	2
814	еще одно	1	2
815	она является	1	2
816	мы видели	8	2
817	для самого	1	2
818	были бы	2	2
819	бы они	1	2
820	нет такого	1	2
821	и этот	1	2
822	за ним	1	2
823	с и	3	2
824	надо сказать	1	2
825	его с	2	2
826	с такой	4	2
827	на первом	2	2
828	всей полноте	1	2
829	и кто	1	2
830	и при	2	2
831	говорит и	1	2
832	тогда он	1	2
833	и из	2	2
834	фактов и	5	2
835	никак не	1	2
836	хотя в	1	2
837	я могу	1	2
838	это их	1	2
839	который сам	1	2
840	для них	1	2
841	критики и	1	2
842	целом ряде	2	2
843	вне всякого	1	2
844	себе отчета	2	2
845	если попытаться	1	2
846	все его	1	2
847	к нам	1	2
848	от своего	1	2
849	с ней	3	2
850	это положение	5	2
851	показать что	7	2
852	только несколько	1	2
853	к будущему	1	2
854	как не	1	2
855	жизни в	1	2
856	мы имели	1	2
857	со страниц	2	2
858	они говорят	2	2
859	из которого	2	2
860	только ее	1	2
861	своей жизни	1	2
862	отдает себе	2	2
863	два слова	1	2
864	то он	3	2
865	чем же	2	2
866	мог не	1	2
867	всему этому	1	2
868	я должен	2	2
869	язык и	1	2
870	не дают	1	2
871	тех же	3	2
872	не имеют	1	2
873	это явление	1	2
874	на какой	1	2
875	еще на	4	2
876	значение этого	1	2
877	наших глазах	1	2
878	что судьба	1	2
879	зависимости от	8	2
880	в середине	1	2
881	только тогда	4	2
882	и теперь	2	2
883	что если	3	2
884	и лишь	1	2
885	значение для	3	2
886	он хочет	2	2
887	от других	1	2
888	более и	3	2
889	исключить из	1	2
890	цели и	1	2
891	в силе	1	2
892	и той	2	2
893	имеем в	1	2
894	в отличие	3	2
895	соответствии с	1	2
896	ответа на	3	2
897	или с	1	2
898	не за	1	2
899	ни было	1	2
900	которым мы	3	2
901	их с	1	2
902	которое он	1	2
903	лишь о	1	2
904	речи на	1	2
905	ли можно	1	2
906	всякий раз	2	2
907	он может	2	2
908	столько в	1	2
909	у них	1	2
910	в деятельности	2	2
911	тот же	7	2
912	из этой	2	2
913	значение в	4	2
914	когда речь	1	2
915	уже сейчас	1	2
916	только по	1	2
917	и вот	3	2
918	своей деятельности	1	2
919	стола и	1	2
920	мысль в	2	2
921	которых он	3	2
922	а это	1	2
923	где он	1	2
924	указание на	4	2
925	из своих	1	2
926	на которой	4	2
927	собой в	1	2
928	как нечто	2	2
929	а другое	1	2
930	с их	2	2
931	ведь это	1	2
932	что является	3	2
933	к которым	3	2
934	где нет	1	2
935	в равной	2	2
936	долгое время	1	2
937	как она	1	2
938	по своему	1	2
939	на все	5	2
940	сразу же	1	2
941	бы мы	3	2
942	и оно	1	2
943	в ином	2	2
944	со времени	1	2
945	что тот	2	2
946	и таким	2	2
947	чтобы сделать	1	2
948	как слово	1	2
949	и тех	1	2
950	что от	1	2
951	только к	1	2
952	в таких	1	2
953	отличие от	3	2
954	борьбу с	1	2
955	потребность в	5	2
956	течение лет	1	2
957	в наши	2	2
958	не могу	3	2
959	с полным	1	2
960	не оставляет	1	2
961	нужно было	1	2
962	случаях и	1	2
963	мы снова	1	2
964	в пределах	1	2
965	против того	1	2
966	тем самым	8	2
967	что отдельные	2	2
968	но вместе	5	2
969	ведь если	1	2
970	повод для	2	2
971	всей его	5	2
972	числе и	3	2
973	показывает как	2	2
974	всего от	1	2
975	же самое	4	2
976	своей задачей	2	2
977	к изучению	3	2
978	бы он	3	2
979	назвать в	1	2
980	нуждается в	2	2
981	на всем	3	2
982	в эти	1	2
983	мы располагаем	1	2
984	эти два	1	2
985	он с	1	2
986	не надо	2	2
987	гл ii	1	2
988	в известной	2	2
989	с этих	1	2
990	котором говорит	1	1
991	во всем	4	1
992	мы можем	11	1
993	какого бы	1	1
994	смысле с	1	1
995	на границах	1	1
996	новое и	1	1
997	сколько и	1	1
998	развитии в	1	1
999	им было	1	1
1000	главе с	1	1
1001	сделан в	1	1
1002	которой все	1	1
1003	из многих	1	1
1004	отношении как	1	1
1005	указать еще	1	1
1006	должна получить	1	1
1007	отвечает на	1	1
1008	этого в	1	1
1009	первые годы	2	1
1010	выводу что	5	1
1011	самого себя	1	1
1012	отношении ее	1	1
1013	т.е в	1	1
1014	за исключением	1	1
1015	бы даже	2	1
1016	всей жизни	1	1
1017	уже эти	1	1
1018	без исключения	1	1
1019	до самого	1	1
1020	вопросу о	2	1
1021	его за	1	1
1022	оказывается не	1	1
1023	с самим	2	1
1024	вступает в	1	1
1025	забывает о	1	1
1026	свою мысль	2	1
1027	мест в	1	1
1028	строго говоря	2	1
1029	перед ней	1	1
1030	мысли и	7	1
1031	и связное	1	1
1032	но по-своему	1	1
1033	в принципе	1	1
1034	окружающей его	1	1
1035	что человек	1	1
1036	время не	1	1
1037	и стремится	1	1
1038	него в	1	1
1039	когда говорят	2	1
1040	а есть	1	1
1041	встречались с	1	1
1042	собой разумеется	1	1
1043	фактической части	1	1
1044	в первоначальной	1	1
1045	впрочем это	1	1
1046	и какими	1	1
1047	с собой	5	1
1048	что слово	1	1
1049	этой последней	1	1
1050	вопрос об	8	1
1051	том какое	1	1
1052	в борьбе	2	1
1053	или во	2	1
1054	резко отличаются	1	1
1055	оно принадлежит	1	1
1056	к русскому	2	1
1057	собой все	3	1
1058	ступеней в	1	1
1059	причины этого	1	1
1060	ни малейшего	1	1
1061	имеет для	1	1
1062	которого можно	1	1
1063	общего правила	1	1
1064	каким образом	3	1
1065	результате этого	1	1
1066	он заключается	1	1
1067	его основной	1	1
1068	где они	1	1
1069	своеобразное понимание	1	1
1070	как сказал	1	1
1071	приближается к	1	1
1072	по мысли	1	1
1073	является выражением	1	1
1074	как целому	1	1
1075	рядом с	1	1
1076	что критическое	1	1
1077	и другим	2	1
1078	избрал в	1	1
1079	там же	1	1
1080	против тех	1	1
1081	в собственном	8	1
1082	и внутренне	1	1
1083	выражения и	1	1
1084	к работам	1	1
1085	к действительности	13	1
1086	ту мысль	5	1
1087	действуют две	1	1
1088	где она	1	1
1089	и социального	1	1
1090	быть столь	1	1
1091	кого не	1	1
1092	как живая	1	1
1093	является для	6	1
1094	относящихся сюда	1	1
1095	и слово	2	1
1096	целым рядом	2	1
1097	этой стороны	1	1
1098	в ряду	1	1
1099	раз когда	1	1
1100	пытались доказать	1	1
1101	его книгах	1	1
1102	моменты в	1	1
1103	отражается в	1	1
1104	в дальнейшем	1	1
1105	исследований и	3	1
1106	за порог	1	1
1107	сделать в	1	1
1108	найти эти	1	1
1109	действительности в	1	1
1110	перестает быть	1	1
1111	в позднейшей	1	1
1112	сохраняют в	1	1
1113	это с	1	1
1114	изучению этих	1	1
1115	которые мы	2	1
1116	центр внимания	1	1
1117	ее своим	1	1
1118	знал что	1	1
1119	о чем-то	1	1
1120	той и	1	1
1121	что мне	1	1
1122	положении в	1	1
1123	трудно было	1	1
1124	именно этим	1	1
1125	но кто	1	1
1126	интересов и	1	1
1127	этом мы	1	1
1128	без преувеличения	2	1
1129	по возможности	1	1
1130	но даже	2	1
1131	в нескольких	1	1
1132	почти исключительно	2	1
1133	иной мере	1	1
1134	бы из	1	1
1135	судьбе и	1	1
1136	больше те	1	1
1137	вопроса об	2	1
1138	действительно так	1	1
1139	что вся	1	1
1140	относится не	1	1
1141	своим источником	1	1
1142	стадию в	1	1
1143	исторического значения	1	1
1144	с самой	1	1
1145	анализ этого	2	1
1146	одной и	2	1
1147	нам что	1	1
1148	собой совершенно	1	1
1149	когда она	2	1
1150	об отношении	15	1
1151	т.е на	1	1
1152	только на	1	1
1153	исследования и	7	1
1154	между отдельными	3	1
1155	природе как	1	1
1156	борьбе с	1	1
1157	приходит к	4	1
1158	себе и	3	1
1159	и значение	2	1
1160	это во-первых	1	1
1161	есть очень	1	1
1162	его основное	1	1
1163	данные которые	1	1
1164	сил в	1	1
1165	не вполне	1	1
1166	что еще	1	1
1167	что ее	1	1
1168	как оно	1	1
1169	от той	2	1
1170	отклик в	1	1
1171	представляет в	1	1
1172	так называемых	2	1
1173	жизни он	1	1
1174	в вопросе	1	1
1175	всегда и	3	1
1176	двух лет	1	1
1177	представляющая собой	1	1
1178	из виду	2	1
1179	так то	1	1
1180	к ним	2	1
1181	основания для	1	1
1182	вообще и	2	1
1183	в замечаниях	1	1
1184	убежден что	1	1
1185	ней и	1	1
1186	отношении между	2	1
1187	функция этого	2	1
1188	пути который	1	1
1189	во всякой	1	1
1190	вернуться к	2	1
1191	котором была	1	1
1192	для всей	3	1
1193	наряду с	3	1
1194	формами поведения	1	1
1195	с большим	1	1
1196	в нашем	3	1
1197	находится в	2	1
1198	в научном	1	1
1199	о причинах	1	1
1200	это что	1	1
1201	как результат	1	1
1202	случайным обстоятельствам	1	1
1203	из трех	1	1
1204	которыми мы	1	1
1205	которая на	1	1
1206	не удивительно	5	1
1207	не обязанность	1	1
1208	касается второго	1	1
1209	согласиться с	1	1
1210	иным как	1	1
1211	работа в	2	1
1212	когда в	2	1
1213	он сам	3	1
1214	отнести к	1	1
1215	совсем недавно	1	1
1216	его отдельных	1	1
1217	природе и	3	1
1218	можно сомневаться	1	1
1219	стороны а	1	1
1220	вопрос и	2	1
1221	разницей что	1	1
1222	данных которые	1	1
1223	книги в	3	1
1224	о связи	1	1
1225	говорит следующее	1	1
1226	себе как	1	1
1227	вопроса что	1	1
1228	же сколько	1	1
1229	является прямым	2	1
1230	на втором	1	1
1231	не изменяет	1	1
1232	направлении и	2	1
1233	о ней	1	1
1234	она ни	1	1
1235	та и	1	1
1236	эти отдельные	1	1
1237	иначе говоря	4	1
1238	ближе к	2	1
1239	представить себе	5	1
1240	которую можно	3	1
1241	даже по	1	1
1242	и значением	4	1
1243	для начала	1	1
1244	первого взгляда	1	1
1245	чтобы выяснить	2	1
1246	еще одну	1	1
1247	отношении в	1	1
1248	о двух	2	1
1249	еще раньше	1	1
1250	превратное представление	1	1
1251	его работы	1	1
1252	один пример	1	1
1253	указать на	1	1
1254	там нет	1	1
1255	время и	1	1
1256	не видел	1	1
1257	что каждая	1	1
1258	следует сказать	1	1
1259	к себе	2	1
1260	в состоянии	2	1
1261	теории в	1	1
1262	самый язык	2	1
1263	в поисках	2	1
1264	явлениями в	1	1
1265	у каждого	1	1
1266	определенная система	1	1
1267	смысле в	1	1
1268	что сама	2	1
1269	если к	2	1
1270	именно как	1	1
1271	или они	2	1
1272	свою точку	1	1
1273	сравнить с	1	1
1274	то у	1	1
1275	есть его	1	1
1276	а и	1	1
1277	отметить еще	1	1
1278	эта ошибка	1	1
1279	мышления с	8	1
1280	помимо того	1	1
1281	одной своей	1	1
1282	главы в	1	1
1283	в социальной	1	1
1284	о себе	1	1
1285	не соответствует	1	1
1286	более резкой	2	1
1287	и одного	1	1
1288	или иную	1	1
1289	согласно которому	1	1
1290	с другими	5	1
1291	есть с	1	1
1292	в общее	2	1
1293	и соответствующие	1	1
1294	иными словами	2	1
1295	в третьем	1	1
1296	на первую	1	1
1297	роль этого	1	1
1298	так не	1	1
1299	внешнего мира	2	1
1300	упреков в	1	1
1301	в отдельные	1	1
1302	являются в	2	1
1303	считает установление	1	1
1304	и последнее	1	1
1305	нового и	2	1
1306	что составляет	1	1
1307	мы вправе	3	1
1308	при обсуждении	1	1
1309	внутреннее единство	1	1
