N	2gram	Vygotskiy_	Freidism
260	я не	3	4
261	по своему	11	4
262	между собой	15	4
263	и вообще	3	4
264	выражение в	6	4
265	первый план	1	4
266	это как	1	4
267	нашего сознания	1	4
268	не тот	1	4
269	и речи	19	4
270	этом мы	1	4
271	в развитии	27	4
272	и может	2	4
273	должны быть	5	4
274	в другом	3	4
275	речи мы	7	4
276	ту сторону	1	4
277	к ней	2	4
278	главным образом	1	4
279	в систему	1	4
280	в области	5	4
281	его к	2	4
282	с ее	2	4
283	в целом	7	4
284	ответ на	3	3
285	не так	1	3
286	собственном смысле	4	3
287	во втором	5	3
288	для всех	2	3
289	до сих	6	3
290	в центре	2	3
291	и очень	1	3
292	и при	2	3
293	связанное с	1	3
294	о которой	2	3
295	мы в	3	3
296	направлений в	2	3
297	этот принцип	1	3
298	утверждает что	1	3
299	для них	1	3
300	в результате	3	3
301	и тот	1	3
302	в них	3	3
303	в основу	1	3
304	оно не	3	3
305	и даже	3	3
306	нам в	2	3
307	все то	1	3
308	ступенях развития	2	3
309	все его	1	3
310	их в	2	3
311	значение в	3	3
312	себя с	1	3
313	конечном счете	2	3
314	ребенка к	3	3
315	к его	3	3
316	притом в	1	3
317	приводит к	10	3
318	мыслей и	2	3
319	сейчас же	1	3
320	связано с	4	3
321	при анализе	1	3
322	на этой	7	3
323	что мы	14	3
324	раз и	1	3
325	ребенка в	6	3
326	этот период	2	3
327	учение об	1	3
328	на основе	5	3
329	всем этим	3	3
330	одной и	5	3
331	между двумя	5	3
332	имеет дело	1	3
333	в одном	4	3
334	можно ли	2	3
335	в совершенно	3	3
336	в настоящей	2	3
337	являются только	1	3
338	и той	5	3
339	уже в	3	3
340	как на	8	3
341	тем же	8	3
342	в нашем	6	3
343	находится в	3	3
344	с этими	1	3
345	о том	5	3
346	во всей	3	3
347	в сознании	11	3
348	на этот	2	3
349	иным как	2	3
350	это сделать	1	3
351	а следовательно	1	3
352	того же	7	3
353	и становится	1	3
354	выражение и	1	3
355	психологии в	3	3
356	только не	14	3
357	и то	10	3
358	видели что	3	3
359	мы видим	10	3
360	не поддается	1	3
361	они не	2	3
362	из основных	3	3
363	похоже на	1	3
364	у нас	3	3
365	в конечном	2	3
366	и притом	4	3
367	этого не	1	3
368	одним из	3	3
369	возможно только	4	3
370	но для	2	3
371	развития как	2	3
372	такой же	4	3
373	случае не	2	3
374	во внутренней	4	3
375	и как	7	3
376	в детской	1	3
377	и она	2	3
378	есть только	3	3
379	на все	1	3
380	представляется нам	3	3
381	и следовательно	8	3
382	в условиях	1	3
383	себе и	2	3
384	которой он	2	3
385	и таким	1	3
386	под влиянием	1	3
387	сих пор	6	3
388	этих двух	4	3
389	сказать и	1	3
390	остается в	2	3
391	выйти за	1	3
392	такие же	1	3
393	и внешнюю	1	3
394	в самых	2	3
395	между тем	2	3
396	в какой	6	3
397	в объективном	1	3
398	нам важно	1	3
399	когда он	2	3
400	не приходится	1	3
401	и является	5	3
402	как не	1	3
403	человека с	1	3
404	или как	1	3
405	целом и	1	3
406	в поведении	1	3
407	мы называем	2	3
408	бы он	1	3
409	свести к	1	3
410	и от	6	3
411	и есть	4	3
412	формы и	1	3
413	оно может	2	3
414	на место	1	3
415	нуждается в	5	3
416	на всем	5	3
417	а как	1	3
418	независимо от	1	3
419	если это	1	3
420	на это	1	3
421	новое и	1	2
422	и другие	1	2
423	и самое	2	2
424	случае в	4	2
425	и этот	1	2
426	для ребенка	5	2
427	факты и	1	2
428	отношению ко	1	2
429	опирается на	2	2
430	выводу что	3	2
431	в момент	4	2
432	психологии не	1	2
433	самого себя	1	2
434	к этой	2	2
435	жизни а	1	2
436	на следующих	1	2
437	которые он	2	2
438	его с	3	2
439	которых мы	5	2
440	тогда когда	12	2
441	для себя	24	2
442	не чем	2	2
443	и их	7	2
444	оказывается не	3	2
445	к учению	1	2
446	воспоминания о	1	2
447	психологических направлений	1	2
448	из которых	3	2
449	не как	1	2
450	находятся в	2	2
451	из того	7	2
452	нас в	4	2
453	для нас	4	2
454	самом же	1	2
455	правда в	1	2
456	в отношении	9	2
457	от этих	1	2
458	это есть	6	2
459	до последнего	1	2
460	нас к	10	2
461	она становится	1	2
462	в предыдущей	1	2
463	этого процесса	3	2
464	особого рода	1	2
465	по пути	1	2
466	в первом	6	2
467	но все	2	2
468	с таким	3	2
469	вывести из	1	2
470	мы остановимся	4	2
471	учения о	4	2
472	из всего	1	2
473	к другим	11	2
474	только оно	1	2
475	отношения к	5	2
476	чем иным	2	2
477	только через	1	2
478	они и	2	2
479	приходит в	1	2
480	меньшей мере	3	2
481	а именно	1	2
482	человека на	1	2
483	явлений и	1	2
484	мы только	1	2
485	предмета и	3	2
486	только для	1	2
487	всю эту	1	2
488	не имеет	6	2
489	отличается от	6	2
490	роли в	1	2
491	легче всего	1	2
492	возникает вопрос	2	2
493	при помощи	1	2
494	их нельзя	1	2
495	все они	1	2
496	его и	2	2
497	в такой	6	2
498	нами выше	2	2
499	должно быть	3	2
500	первым и	1	2
501	вопрос о	9	2
502	отсюда и	1	2
503	связана с	4	2
504	одной стороны	7	2
505	относится к	5	2
506	лежат в	1	2
507	благодаря тому	2	2
508	представляет собой	23	2
509	являются не	1	2
510	время в	3	2
511	и уже	1	2
512	и теперь	1	2
513	для нее	3	2
514	значение для	2	2
515	от других	1	2
516	и значение	5	2
517	еще более	1	2
518	цели и	1	2
519	к объекту	14	2
520	на первых	4	2
521	же самое	12	2
522	мы полагаем	1	2
523	всего этого	1	2
524	с другой	7	2
525	в прошлом	1	2
526	на более	1	2
527	в отличие	4	2
528	всех областях	1	2
529	мыслей которые	1	2
530	заметить что	1	2
531	мог бы	6	2
532	и во	5	2
533	в самое	1	2
534	но именно	3	2
535	вещи и	2	2
536	может оказаться	1	2
537	только при	1	2
538	с мыслью	2	2
539	не имели	1	2
540	теории и	1	2
541	поэтому все	1	2
542	мы говорили	3	2
543	приводится в	1	2
544	авторов мы	1	2
545	друг друга	9	2
546	бы в	7	2
547	но так	2	2
548	мы показали	2	2
549	только о	3	2
550	этот основной	1	2
551	в первых	1	2
552	подойти к	1	2
553	проходит через	1	2
554	этого нового	1	2
555	конечно только	1	2
556	из этой	1	2
557	как к	4	2
558	обе стороны	2	2
559	на языке	1	2
560	что с	7	2
561	мы могли	15	2
562	ничем не	1	2
563	отцу и	1	2
564	и всей	3	2
565	своему содержанию	1	2
566	зависит от	3	2
567	с одной	7	2
568	в состоянии	4	2
569	и через	1	2
570	для всего	2	2
571	одного только	2	2
572	он и	1	2
573	что при	4	2
574	для своего	1	2
575	о нем	1	2
576	и сама	1	2
577	в качестве	9	2
578	но как	3	2
579	на которой	1	2
580	и современная	1	2
581	чтобы получить	1	2
582	силу и	1	2
583	представлений и	1	2
584	что между	2	2
585	в их	4	2
586	вспомнить о	2	2
587	и объективной	1	2
588	гармонии и	1	2
589	этих направлений	1	2
590	обратимся к	3	2
591	в несколько	1	2
592	ее от	2	2
593	как по	5	2
594	из важнейших	4	2
595	которые мы	4	2
596	и которая	1	2
597	дело в	1	2
598	как его	1	2
599	для развития	3	2
600	опыта и	2	2
601	в конце	5	2
602	вообще не	6	2
603	становится совершенно	2	2
604	на другую	3	2
605	ясно что	4	2
606	он в	1	2
607	также в	1	2
608	эти три	2	2
609	же как	14	2
610	не есть	4	2
611	рядом с	2	2
612	разрыв между	4	2
613	следовательно и	1	2
614	к своему	1	2
615	от этого	3	2
616	больше и	2	2
617	о которых	3	2
618	это было	2	2
619	связанный с	1	2
620	связей между	3	2
621	должен быть	1	2
622	что как	2	2
623	в одной	6	2
624	комплекса в	1	2
625	с первого	1	2
626	на них	1	2
627	к психологии	1	2
628	же деле	1	2
629	ко всему	2	2
630	и внешняя	1	2
631	могли бы	10	2
632	и мысли	1	2
633	и снова	1	2
634	а с	3	2
635	старая психология	1	2
636	отличие от	4	2
637	предыдущей главе	1	2
638	этого ряда	1	2
639	ли это	1	2
640	свое выражение	8	2
641	этом совершенно	1	2
642	двух принципов	1	2
643	на другой	1	2
644	также и	2	2
645	в работе	1	2
646	обстоит дело	2	2
647	к этим	1	2
648	объясняется и	1	2
649	дело не	1	2
650	с большим	2	2
651	речи и	36	2
652	и тем	10	2
653	одним словом	2	2
654	если же	2	2
655	за ними	1	2
656	всех других	1	2
657	есть и	1	2
658	освобождение от	2	2
659	ни одно	1	2
660	в нашей	4	2
661	входит в	3	2
662	которой нам	1	2
663	этом смысле	2	2
664	показали что	1	2
665	проникнуть в	1	2
666	останавливаться на	1	2
667	но вместе	2	2
668	к которой	3	2
669	первого и	1	2
670	думать что	1	2
671	на всю	1	2
672	и часто	1	2
673	нам о	2	2
674	его отношение	2	2
675	когда мы	2	2
676	и поэтому	1	2
677	но эти	2	2
678	этого метода	2	2
679	этом вопросе	2	2
680	речь и	5	2
681	даже если	2	2
682	человека мы	1	2
683	все остальное	1	2
684	образом в	5	2
685	или иной	2	2
686	но если	5	2
687	у ребенка	18	2
688	следующих ступенях	1	2
689	из этого	4	2
690	там где	7	2
691	то в	4	2
692	конце концов	1	2
693	своей психической	1	2
694	в одну	2	2
695	он должен	1	2
696	как для	2	2
697	не к	1	2
698	это внутреннее	2	1
699	что было	2	1
700	к сожалению	1	1
701	возрасте в	1	1
702	во всем	4	1
703	уже во	1	1
704	находим в	2	1
705	они являются	1	1
706	аналогии с	1	1
707	на так	1	1
708	так ли	1	1
709	факты из	1	1
710	бы они	1	1
711	не нашел	1	1
712	в единую	2	1
713	ребенка и	10	1
714	по существу	2	1
715	мышления не	3	1
716	мы найдем	1	1
717	можно говорить	2	1
718	и здесь	5	1
719	та же	2	1
720	речевой деятельности	7	1
721	углу комнаты	1	1
722	всего на	1	1
723	различия в	1	1
724	ряда фактов	1	1
725	мы обратимся	1	1
726	этого направления	3	1
727	в углу	1	1
728	друга в	1	1
729	сказано в	1	1
730	процесса с	1	1
731	на неудачу	1	1
732	на первой	1	1
733	сходство с	1	1
734	которые не	1	1
735	исходя из	1	1
736	в случаях	2	1
737	судить о	1	1
738	и самому	1	1
739	почти не	1	1
740	своего собственного	1	1
741	он только	1	1
742	очень отчетливо	1	1
743	все люди	1	1
744	вопрос который	1	1
745	на ее	2	1
746	есть прежде	1	1
747	социального целого	1	1
748	оно было	1	1
749	ними существует	2	1
750	и должно	1	1
751	эти особенности	4	1
752	дело с	3	1
753	в детском	3	1
754	речи ведь	1	1
755	до самого	1	1
756	даже в	2	1
757	была бы	3	1
758	из всех	5	1
759	ребенок в	5	1
760	эта новая	1	1
761	она лучше	1	1
762	этом случае	15	1
763	основных особенностей	1	1
764	в разных	6	1
765	с внутренней	8	1
766	отношении к	4	1
767	и должен	1	1
768	объекту и	3	1
769	по выражению	2	1
770	неизбежно приводит	3	1
771	прямо и	4	1
772	никак не	5	1
773	этой работе	1	1
774	в другой	4	1
775	всех вопросов	1	1
776	и лучше	1	1
777	а затем	2	1
778	первых двух	1	1
779	иное отношение	3	1
780	интерес к	2	1
781	от общего	2	1
782	дальше от	2	1
783	в работах	2	1
784	остановиться на	4	1
785	к выводу	4	1
786	ребенка не	5	1
787	построения мы	1	1
788	этим понятием	1	1
789	как внешняя	1	1
790	его от	2	1
791	те сложные	1	1
792	в правильности	1	1
793	поэтому она	4	1
794	существеннее чем	1	1
795	быть может	1	1
796	его ни	1	1
797	с собой	3	1
798	найти ничего	1	1
799	что процесс	1	1
800	же самые	1	1
801	в рамки	1	1
802	этим вопросом	2	1
803	такого же	1	1
804	должен был	2	1
805	субъективной и	1	1
806	она оказывается	1	1
807	как они	2	1
808	чтобы в	1	1
809	начинается с	2	1
810	ко всем	6	1
811	поэтому его	1	1
812	слове в	1	1
813	и словесный	1	1
814	но только	5	1
815	и выяснить	1	1
816	время как	7	1
817	и словесных	1	1
818	на примере	1	1
819	однако мы	1	1
820	целого но	1	1
821	в наших	8	1
822	совершенно особую	4	1
823	каким образом	3	1
824	показать что	8	1
825	мы говорим	2	1
826	которые она	1	1
827	этот род	1	1
828	оно есть	5	1
829	в мыслях	3	1
830	есть именно	1	1
831	как при	1	1
832	на элементы	2	1
833	он будет	1	1
834	тем что	14	1
835	еще с	1	1
836	она является	2	1
837	при том	1	1
838	на месте	1	1
839	то время	8	1
840	представление о	8	1
841	независимое от	1	1
842	например в	5	1
843	является выражением	1	1
844	относящиеся к	2	1
845	с тем	8	1
846	заключение этой	1	1
847	когда это	1	1
848	с не	2	1
849	имеет место	4	1
850	мы встречаемся	2	1
851	ни до	1	1
852	к самому	2	1
853	его речи	1	1
854	что по	2	1
855	речь внутреннюю	1	1
856	ли не	3	1
857	каким-то образом	1	1
858	которого является	1	1
859	только те	3	1
860	в слове	11	1
861	оказалось что	1	1
862	этого влияния	1	1
863	ступени развития	7	1
864	словесных значений	5	1
865	что иное	1	1
866	и т	1	1
867	не что	1	1
868	взрослых и	1	1
869	а более	1	1
870	явление и	1	1
871	нами при	1	1
872	делает он	1	1
873	бы не	1	1
874	становится ясным	1	1
875	эту динамику	1	1
876	них мы	1	1
877	понимания в	1	1
878	т.е о	1	1
879	мы имели	1	1
880	самого конца	1	1
881	к овладению	2	1
882	в иной	2	1
883	путем дифференциации	1	1
884	сравнению с	21	1
885	очевидность и	1	1
886	вследствие этого	1	1
887	они говорят	2	1
888	она отражает	1	1
889	в это	1	1
890	счете и	1	1
891	развития ребенка	7	1
892	них в	1	1
893	слове и	1	1
894	в ряду	3	1
895	не его	1	1
896	менее всего	3	1
897	представляется в	2	1
898	ассоциативных связей	2	1
899	из области	1	1
900	мы с	1	1
901	на одном	1	1
902	к той	1	1
903	направление в	1	1
904	сразу и	3	1
905	что обе	1	1
906	но оно	1	1
907	окажется в	1	1
908	заключение что	1	1
909	не причина	1	1
910	новым и	1	1
911	основных чертах	1	1
912	который он	1	1
913	определенной ступени	1	1
914	и того	3	1
915	не давая	1	1
916	природы в	1	1
917	нам не	1	1
918	понятно что	3	1
919	при определенных	1	1
920	сторона этого	2	1
921	как часть	1	1
922	этом пункте	1	1
923	остановимся на	1	1
924	ответить на	1	1
925	это с	2	1
926	ее к	1	1
927	у взрослого	2	1
928	при условии	1	1
929	перейти в	1	1
930	из других	1	1
931	гораздо большей	1	1
932	знаем о	2	1
933	уже из	1	1
934	независимость мышления	1	1
935	отношения которые	1	1
936	речью и	3	1
937	что этот	6	1
938	о чем-то	1	1
939	этот недостаток	1	1
940	после того	1	1
941	своей собственной	2	1
942	мысли т.е	1	1
943	ребенка еще	1	1
944	можем не	2	1
945	это последнее	1	1
946	оба эти	10	1
947	два момента	1	1
948	что всякое	2	1
949	тотчас же	1	1
950	высшей сфере	1	1
951	ряд отдельных	1	1
952	то и	5	1
953	предмет в	1	1
954	них самих	1	1
955	он еще	1	1
956	в противоположность	1	1
957	мы его	1	1
958	говорить не	1	1
959	объекта в	1	1
960	своего объяснения	1	1
961	наконец в	3	1
962	но даже	2	1
963	понятия в	5	1
964	на друга	2	1
965	истории но	1	1
966	того даже	1	1
967	род отношений	1	1
968	по сравнению	23	1
969	это все	1	1
970	в каких	1	1
971	еще одного	1	1
972	какие же	2	1
973	быть не	1	1
974	направлении к	3	1
975	и другой	3	1
976	на два	1	1
977	оно как	1	1
978	в прежних	1	1
979	с нашим	1	1
980	еще на	1	1
981	и тогда	3	1
982	различает два	1	1
983	должны перейти	1	1
984	довести их	1	1
985	это же	2	1
986	наиболее полно	1	1
987	развития и	4	1
988	из наших	2	1
989	и больше	2	1
990	одной плоскости	2	1
991	существенные стороны	1	1
992	между отдельными	4	1
993	один за	1	1
994	речи ибо	1	1
995	он хочет	1	1
996	за собой	1	1
997	слов и	6	1
998	само себя	1	1
999	приходит к	1	1
1000	план выдвигается	1	1
1001	о своем	2	1
1002	и наиболее	2	1
1003	для данного	3	1
1004	значение чем	1	1
1005	самое основное	1	1
1006	а те	1	1
1007	образом что	1	1
1008	целый ряд	6	1
1009	находят свое	1	1
1010	этот сложный	1	1
1011	времени и	1	1
1012	и сознания	1	1
1013	видим таким	1	1
1014	принадлежит не	1	1
1015	и внутренней	3	1
1016	как оно	2	1
1017	всю полноту	1	1
1018	и находит	1	1
1019	сделать вывод	2	1
1020	также оказывается	1	1
1021	даже с	2	1
1022	и определенности	1	1
1023	действия и	4	1
1024	любви к	1	1
1025	а во	1	1
1026	что те	1	1
1027	и мышления	2	1
1028	не представляет	3	1
1029	она все	3	1
1030	мы выясним	1	1
1031	на ней	2	1
1032	друг на	2	1
1033	себе является	1	1
1034	мы ни	2	1
1035	и поставить	1	1
1036	мы привыкли	1	1
1037	известной степени	2	1
1038	некоторое время	1	1
1039	свое отношение	1	1
1040	ребенка прежде	1	1
1041	их значение	1	1
1042	и там	3	1
1043	и еще	1	1
1044	между людьми	1	1
1045	эти факты	1	1
1046	в точности	1	1
1047	уже более	1	1
1048	переход от	5	1
1049	без всякого	2	1
1050	по линии	1	1
1051	быть изучены	1	1
1052	и связанное	1	1
1053	настоящее время	1	1
1054	в подтверждение	1	1
1055	в голове	1	1
1056	мысль не	4	1
1057	в сфере	8	1
1058	во внешней	4	1
1059	своем собственном	1	1
1060	а скорее	1	1
1061	зрения обоих	1	1
1062	всех остальных	2	1
1063	именно этот	1	1
1064	компромиссом между	1	1
1065	которым мы	1	1
1066	одной из	4	1
1067	сущности и	1	1
1068	время книга	1	1
1069	к которому	3	1
1070	другую точку	1	1
1071	эти вопросы	1	1
1072	по собственному	1	1
1073	к объяснению	2	1
1074	ребенок оказывается	1	1
1075	котором мы	2	1
1076	и значении	1	1
1077	поэтому с	1	1
1078	том же	7	1
1079	не умеет	2	1
1080	положение о	1	1
1081	он может	1	1
1082	и производит	1	1
1083	который по	2	1
1084	и непосредственного	1	1
1085	к целому	2	1
1086	видим в	3	1
1087	на ряд	1	1
1088	момент в	3	1
1089	одного плана	1	1
1090	который в	1	1
1091	должны остановиться	2	1
1092	различие и	1	1
1093	этого слова	5	1
1094	до известной	2	1
1095	и внутренняя	1	1
1096	ко всей	1	1
1097	все их	1	1
1098	но повторяем	1	1
1099	от них	1	1
1100	в слушателе	1	1
1101	перед нами	3	1
1102	изучение этих	1	1
1103	друг с	6	1
1104	себя все	1	1
1105	на котором	4	1
1106	у них	2	1
1107	в пользу	6	1
1108	слабость его	1	1
1109	от раннего	1	1
1110	так называемое	1	1
1111	только потому	3	1
1112	не мог	2	1
1113	она есть	2	1
1114	к ее	1	1
1115	в особом	1	1
1116	о связи	3	1
1117	этом же	1	1
1118	в настоящее	1	1
1119	моментов в	2	1
1120	оторванное от	1	1
1121	свои собственные	1	1
1122	работе мы	1	1
1123	и речь	3	1
1124	часто и	1	1
1125	сомнения в	2	1
1126	к окружающему	1	1
1127	два основных	1	1
1128	таким чисто	1	1
1129	объективному анализу	1	1
1130	своего развития	4	1
1131	гораздо более	4	1
1132	единство в	1	1
1133	суть дела	1	1
1134	уже с	1	1
1135	ближе к	2	1
1136	об их	1	1
1137	и весь	3	1
1138	оно в	1	1
1139	что они	11	1
1140	психических функций	1	1
1141	или наоборот	1	1
1142	так сильно	1	1
1143	которую играют	1	1
1144	но на	3	1
1145	жить и	2	1
1146	в гораздо	1	1
1147	и он	4	1
1148	ничего другого	1	1
1149	только одно	2	1
1150	ему в	1	1
1151	закончить изложение	1	1
1152	связи между	11	1
1153	хотелось бы	1	1
1154	рода и	2	1
1155	от его	2	1
1156	т.е по	1	1
1157	объяснения психических	1	1
1158	возникло в	1	1
1159	часть нашей	1	1
1160	на вопрос	6	1
1161	нему и	1	1
1162	борьба и	1	1
1163	и функции	2	1
1164	нас не	1	1
1165	поэтому в	2	1
1166	он делает	1	1
1167	причиной того	1	1
1168	возникает в	3	1
1169	другой мы	1	1
1170	она в	2	1
1171	внимание на	4	1
1172	делает возможным	1	1
1173	общение с	1	1
1174	нашей работы	3	1
1175	вывод что	2	1
1176	внешней речью	3	1
1177	совершенно невозможна	1	1
1178	начала и	1	1
1179	ее развития	2	1
1180	работах этого	1	1
1181	возможны между	1	1
1182	это часто	1	1
1183	этой мысли	2	1
1184	других областей	1	1
1185	сделать только	1	1
1186	и самым	2	1
1187	его научных	1	1
1188	или иными	1	1
1189	в теоретическом	1	1
1190	хотя и	4	1
1191	эти изменения	1	1
1192	речи так	4	1
1193	переход к	4	1
1194	а это	2	1
1195	как совершается	2	1
1196	мы старались	1	1
1197	динамики его	1	1
1198	в недрах	1	1
1199	его внутренняя	1	1
1200	ребенка от	3	1
1201	ситуации в	4	1
1202	с системой	1	1
1203	есть в	5	1
1204	и точно	1	1
1205	может остаться	2	1
1206	для объяснения	3	1
1207	мы легко	2	1
1208	раннего детства	2	1
1209	совершенно новое	1	1
1210	современных психологических	1	1
1211	этой особенности	2	1
1212	но что	2	1
1213	они будут	2	1
1214	деле если	1	1
1215	смысле этого	4	1
1216	и своеобразной	1	1
1217	различных направлений	1	1
1218	для его	2	1
1219	научного и	2	1
1220	другого как	1	1
1221	в ином	3	1
1222	в виде	2	1
1223	однако не	2	1
1224	чем в	5	1
1225	именно что	1	1
1226	в будущем	1	1
1227	без всяких	1	1
1228	что ребенок	8	1
1229	бы для	1	1
1230	что является	2	1
1231	больше в	1	1
1232	или в	2	1
1233	пути и	3	1
1234	что к	1	1
1235	к чему	1	1
1236	не говорит	1	1
1237	разрыва между	1	1
1238	без остатка	1	1
1239	к приспособлению	1	1
1240	прежде чем	3	1
1241	подвести итоги	1	1
1242	что его	2	1
1243	согласно учению	1	1
1244	про себя	2	1
1245	развитием в	1	1
1246	во внимание	1	1
1247	но эта	2	1
1248	к определенным	1	1
1249	это мы	6	1
1250	он оказывается	1	1
1251	отчета в	1	1
1252	является как	2	1
1253	с теми	2	1
1254	отношений к	2	1
1255	там и	1	1
1256	самое последнее	1	1
1257	т.е из	1	1
1258	и новых	1	1
1259	вещей и	1	1
1260	пределах данной	1	1
1261	возможны только	4	1
1262	внутреннюю речь	12	1
1263	и своего	2	1
1264	период от	1	1
1265	сравнить его	1	1
1266	которых является	1	1
1267	как говорит	6	1
1268	что поэтому	1	1
1269	с той	3	1
1270	и без	2	1
1271	чтобы ответить	1	1
1272	но я	1	1
1273	является крайним	1	1
1274	одно только	3	1
1275	очередь является	1	1
1276	их различие	1	1
1277	говорят о	1	1
1278	из той	2	1
1279	в переводе	1	1
1280	и которые	3	1
1281	при таком	2	1
1282	на фоне	3	1
1283	этим самым	2	1
1284	перейти к	6	1
1285	последнее время	5	1
1286	объективной стороны	1	1
1287	зрения не	1	1
1288	особенности в	2	1
1289	за другим	2	1
1290	того и	2	1
