N	3gram	Vygotskiy_	Formalny
243	том что этот	1	1
244	мы все время	1	1
245	и никогда не	1	1
246	по себе не	1	1
247	а с другой	6	1
248	по мысли автора	1	1
249	речи в которой	1	1
250	ними не может	1	1
251	что же это	1	1
252	самому своему существу	1	1
253	когда говорят что	1	1
254	состоит в том	4	1
255	не может не	1	1
256	в целом и	6	1
257	между знаком и	3	1
258	с их помощью	1	1
259	в самой природе	1	1
260	что для них	1	1
261	к вопросу о	1	1
262	так как он	3	1
263	все это не	1	1
264	это значит что	1	1
265	той или другой	1	1
266	двумя крайними полюсами	1	1
267	полном согласии с	2	1
268	именно для данного	1	1
269	или во всяком	2	1
270	таким образом чтобы	1	1
271	в виду прежде	1	1
272	было бы с	1	1
273	виду прежде всего	1	1
274	собственном смысле этого	3	1
275	прежде всего то	1	1
276	такой постановки вопроса	1	1
277	всего того что	1	1
278	чуждых друг другу	1	1
279	в этом последнем	1	1
280	сих пор почти	1	1
281	в чистом виде	1	1
282	между ними не	1	1
283	же сколько и	1	1
284	может быть с	1	1
285	на каждом шагу	2	1
286	во всех стадиях	1	1
287	это не могло	1	1
288	в своем исследовании	2	1
289	собственном смысле слова	4	1
290	может показаться что	1	1
291	в том и	1	1
292	лишь в тех	1	1
293	является основным для	1	1
294	таким образом мы	1	1
295	лежит в самой	1	1
296	за то что	1	1
297	том чтобы раскрыть	1	1
298	для него является	1	1
299	и речи но	2	1
300	дело шло о	1	1
301	той или иной	2	1
302	является не только	1	1
303	большей или меньшей	1	1
304	котором мы говорили	1	1
305	тем что в	1	1
306	мы видим не	1	1
307	неизбежно должны были	2	1
308	все что мы	3	1
309	и только в	1	1
310	на то что	9	1
311	он должен быть	2	1
312	а вместе с	2	1
313	не столько в	1	1
314	бы сказать что	3	1
315	мере того как	1	1
316	в обоих его	1	1
317	они с одной	1	1
318	едва ли можно	1	1
319	в чем же	1	1
320	не имеет никакого	1	1
321	столько же сколько	1	1
322	о том что	10	1
323	ни в какой	2	1
324	из основного положения	1	1
325	в одном отношении	1	1
326	мы обратимся к	1	1
327	в центр внимания	1	1
328	смысле слова в	1	1
329	эта точка зрения	1	1
330	по крайней мере	1	1
331	если мы обратимся	1	1
332	и лишь для	1	1
333	и в самом	2	1
334	во всей полноте	1	1
335	ту или иную	1	1
336	в учении об	1	1
337	по мере того	1	1
338	в ту или	1	1
339	независимо друг от	2	1
340	не выдерживает критики	1	1
341	для всех других	1	1
342	тот факт что	1	1
343	мы бы сказали	1	1
344	а следовательно и	1	1
345	этого слова и	1	1
346	можно сказать что	5	1
347	и той же	2	1
348	одной из них	1	1
349	как впрочем и	1	1
350	говорит он я	1	1
351	в то время	5	1
352	все эти основные	1	1
353	его лишь в	1	1
354	что именно потому	1	1
355	чтобы показать что	2	1
356	в некоторых отношениях	1	1
357	же это не	1	1
358	хотя и не	1	1
359	связано с действительностью	1	1
360	то несмотря на	1	1
361	наши собственные мысли	1	1
362	к его отдельным	1	1
363	что каждое новое	1	1
364	с помощью которого	1	1
365	уже в новых	1	1
366	другой стороны в	1	1
367	речи но все	1	1
368	один из важнейших	1	1
369	ни в коем	1	1
370	и все другие	1	1
371	одно и то	2	1
372	одновременно на двух	1	1
373	с наукой с	1	1
374	того чтобы стать	1	1
375	одной и той	2	1
376	человека и в	1	1
377	в его исследовании	1	1
378	в его книге	1	1
379	заключается в том	10	1
380	в самом конце	1	1
381	и от всех	1	1
382	социологической точки зрения	1	1
383	и ее функции	1	1
384	но мы видели	1	1
385	в наши задачи	2	1
386	в полном согласии	2	1
387	ни в его	1	1
388	говорит он об	1	1
389	как одна из	1	1
390	и все остальные	1	1
391	прежде всего как	1	1
392	во всей его	1	1
393	тех проблем которые	1	1
394	может привести к	1	1
395	предшествующим и последующим	1	1
396	этого слова а	1	1
397	существует независимо от	1	1
398	мышления с его	1	1
399	но тем не	1	1
400	на отдельные элементы	3	1
401	от всех тех	1	1
402	и есть его	1	1
403	но так как	1	1
404	со всей полнотой	1	1
405	по самому своему	2	1
406	тому что он	1	1
407	оно не является	1	1
408	и при этом	1	1
409	самом деле что	1	1
410	же как и	4	1
411	нашей работы мы	1	1
412	зависимости от этого	3	1
413	как и сама	1	1
414	можем согласиться с	1	1
415	в фонетическом и	1	1
416	ничего не объясняет	2	1
417	в связь с	1	1
418	эту проблему и	1	1
419	было бы невозможно	1	1
420	ту или другую	1	1
421	никогда не может	1	1
422	между тем в	1	1
423	по этому вопросу	1	1
424	в общих чертах	1	1
425	по своей природе	3	1
426	не с помощью	1	1
427	мы можем подвести	1	1
428	мы уже говорили	3	1
429	вопрос о том	2	1
430	коем случае не	1	1
431	жизни и в	1	1
432	точки зрения этих	1	1
433	первой и второй	1	1
434	должен был бы	1	1
435	она заключается в	1	1
436	того же типа	1	1
437	в процессе своего	1	1
438	можно было бы	6	1
439	последовательно и до	1	1
440	потому что они	1	1
441	целом и в	1	1
