N	2gram	Propp_Isto	Dialekti
168	но не	7	12
169	даже не	2	12
170	могут быть	5	12
171	никак не	1	12
172	не могут	3	12
173	перед нами	5	12
174	еще не	14	12
175	и если	4	12
176	и тогда	3	12
177	всегда есть	2	12
178	все эти	6	12
179	и может	1	12
180	и жизни	1	12
181	а в	15	12
182	что если	2	11
183	в них	2	11
184	как только	1	11
185	только на	2	11
186	и тем	2	11
187	должны быть	4	11
188	из них	5	11
189	тех или	1	11
190	не значит	1	11
191	есть ли	1	11
192	можно только	1	11
193	та же	1	11
194	себе не	2	11
195	думают что	1	11
196	ничем не	2	11
197	мы имеем	25	11
198	или в	6	11
199	нисколько не	3	11
200	его не	3	11
201	мы должны	17	11
202	только то	1	11
203	во всем	3	10
204	одно из	2	10
205	в результате	2	10
206	в жизни	2	10
207	к тому	6	10
208	во всяком	1	10
209	только как	1	10
210	для того	1	10
211	можно ли	1	10
212	на себе	1	10
213	абстрактное понятие	1	10
214	мы видим	16	10
215	это будет	1	10
216	в ее	2	10
217	от этого	2	10
218	а потом	4	10
219	и для	5	10
220	или иное	1	10
221	что для	1	10
222	чтобы не	3	10
223	содержит в	1	10
224	оно не	1	10
225	то и	2	10
226	нет никакой	1	10
227	времени и	1	10
228	если мы	4	10
229	только о	2	10
230	в его	10	10
231	в их	6	10
232	это было	2	10
233	е в	1	10
234	в частности	3	10
235	как мы	3	10
236	как будто	7	10
237	и уже	1	10
238	или по	1	9
239	при этом	6	9
240	тому что	1	9
241	не как	3	9
242	в этих	17	9
243	и на	6	9
244	в котором	5	9
245	в противоположность	1	9
246	ничто не	1	9
247	в одном	8	9
248	и когда	4	9
249	превращается в	4	9
250	точка зрения	2	9
251	и он	4	9
252	не буду	1	9
253	мы можем	7	9
254	же как	7	9
255	бы в	2	9
256	на этом	3	9
257	иметь в	2	9
258	и по	4	9
259	утверждать что	3	9
260	была бы	2	9
261	больше ничего	1	9
262	подобно тому	3	9
263	с ними	2	9
264	то время	3	9
265	все на	1	9
266	как о	2	9
267	и более	3	9
268	той же	1	9
269	всех этих	4	9
270	и от	2	9
271	а если	2	9
272	между собою	1	9
273	имеется в	3	9
274	как он	5	9
275	миф как	1	9
276	религия есть	1	9
277	в истории	2	9
278	тому как	3	9
279	от него	1	8
280	она всегда	2	8
281	даже в	5	8
282	в разных	2	8
283	и говорить	1	8
284	в отношении	1	8
285	вопрос об	1	8
286	но все	9	8
287	теперь мы	1	8
288	в дальнейшем	6	8
289	вот почему	2	8
290	миф о	2	8
291	уже о	1	8
292	так то	2	8
293	себя в	2	8
294	с одной	8	8
295	как миф	1	8
296	это мы	1	8
297	по одному	2	8
298	не будет	1	8
299	что эта	3	8
300	этом смысле	1	8
301	в этой	9	8
302	или иначе	1	8
303	в одной	3	8
304	один из	10	8
305	и из	2	8
306	не на	2	8
307	когда мы	4	8
308	у меня	4	8
309	при помощи	2	8
310	понятия мифа	1	8
311	у нас	1	8
312	на самом	3	8
313	как таковая	2	8
314	того или	1	8
315	но она	2	8
316	если она	1	8
317	говоря уже	1	7
318	в религии	1	7
319	как она	3	7
320	тем что	7	7
321	зависимости от	3	7
322	мы получаем	1	7
323	но он	5	7
324	мира и	1	7
325	на первый	2	7
326	не всегда	9	7
327	не сама	1	7
328	об отношении	1	7
329	точно так	8	7
330	он сам	1	7
331	от себя	1	7
332	что уже	1	7
333	это конечно	3	7
334	связи с	10	7
335	не знает	7	7
336	в конце	1	7
337	в связи	7	7
338	а только	3	7
339	то ни	2	7
340	с какой	1	7
341	его как	2	7
342	даже если	1	7
343	и ничего	1	7
344	его с	1	7
345	из которых	3	7
346	так или	1	7
347	сами по	1	7
348	отношения к	2	7
349	как в	7	7
350	со стороны	3	7
351	ничего нет	1	7
352	и больше	1	7
353	и об	1	7
354	говорят что	5	7
355	что здесь	9	7
356	он должен	3	7
357	очень много	10	7
358	понимать как	1	7
359	что этот	5	7
360	эти две	2	7
361	и я	1	7
362	не говоря	1	7
363	и их	4	7
364	из этих	2	7
365	так чтобы	3	7
366	тем самым	2	7
367	нуждается в	1	7
368	что религия	1	6
369	о чем	1	6
370	то не	3	6
371	более или	5	6
372	в природе	1	6
373	уже в	2	6
374	а что	1	6
375	одной стороны	7	6
376	в другом	6	6
377	в себя	2	6
378	когда она	3	6
379	но они	6	6
380	образ и	1	6
381	в зависимости	3	6
382	одна из	4	6
383	тут же	2	6
384	во всех	3	6
385	она и	2	6
386	она в	1	6
387	по своей	2	6
388	в которой	2	6
389	как таковое	1	6
390	быть только	1	6
391	себя как	1	6
392	именно как	1	6
393	а она	1	6
394	можно было	8	6
395	где же	1	6
396	друг другу	1	6
397	тела и	1	6
398	с тем	13	6
399	и они	5	6
400	вместе с	13	6
401	никто не	3	6
402	себя и	2	6
403	может не	1	6
404	о котором	1	6
405	еще и	2	6
406	ни к	3	6
407	того чтобы	3	6
408	это все	1	6
409	на основании	1	6
410	мог бы	3	6
411	для него	2	6
412	природы и	1	6
413	о нем	5	6
414	они не	8	6
415	наука всегда	1	6
416	сущность и	1	6
417	того как	6	6
418	ее в	7	6
419	то мы	6	6
420	но с	3	6
421	по существу	7	6
422	по своему	1	6
423	его в	15	6
424	или менее	5	6
425	может иметь	2	6
426	показывает что	7	6
427	это как	1	6
428	дело не	8	6
429	но я	1	6
430	не с	3	6
431	оказывается что	1	6
432	стороны и	1	6
433	на всю	1	6
434	при всем	1	6
435	и часто	4	6
436	идет речь	2	6
437	в один	1	6
438	и прежде	1	6
439	для этого	3	6
440	в той	1	5
441	а есть	2	5
442	до сих	11	5
443	их не	3	5
444	именно о	1	5
445	или на	7	5
446	если он	1	5
447	например в	7	5
448	что по	1	5
449	их в	7	5
450	в одно	1	5
451	тем или	1	5
452	в это	2	5
453	речь идет	1	5
454	но мы	2	5
455	но даже	1	5
456	не обязательно	1	5
457	может ли	1	5
458	и еще	1	5
459	можем сказать	1	5
460	знание и	1	5
461	к этому	2	5
462	уже по	1	5
463	едва ли	2	5
464	гораздо более	1	5
465	все в	2	5
466	что у	3	5
467	то оно	1	5
468	нельзя сказать	1	5
469	после этого	5	5
470	в качестве	8	5
471	тому же	1	5
472	есть еще	3	5
473	и другое	2	5
474	что под	1	5
475	тот кто	3	5
476	и она	4	5
477	в свете	4	5
478	и у	1	5
479	сих пор	12	5
480	в целях	3	5
481	оно и	2	5
482	также не	2	5
483	но так	3	5
484	не раз	1	5
485	почему же	1	5
486	мы всегда	1	5
487	все остальное	1	5
488	чаще всего	1	5
489	же мы	1	5
490	независимо от	1	5
491	в него	2	5
492	были бы	2	5
493	от нее	1	5
494	известно что	1	5
495	почти не	4	5
496	же что	2	5
497	или другого	1	5
498	с целью	2	5
499	если это	3	5
500	и так	3	5
501	состоит из	1	5
502	это может	2	5
503	это понятие	1	5
504	это за	5	5
505	в течение	1	5
506	только мы	1	5
507	по сравнению	1	5
508	тех пор	1	5
509	и во	1	5
510	он может	2	5
511	мы еще	4	5
512	точку зрения	3	5
513	зависит от	3	5
514	а это	1	5
515	он и	3	5
516	же не	3	5
517	раз навсегда	1	5
518	виду что	1	5
519	с той	2	5
520	из этого	3	5
521	раз и	3	5
522	в области	2	5
523	по которому	1	5
524	надо было	1	5
525	когда он	9	5
526	к ней	3	5
527	просто как	2	5
528	и наконец	5	5
529	что на	1	5
530	вплоть до	2	5
531	можно говорить	2	4
532	и очень	1	4
533	д но	2	4
534	еще более	1	4
535	не зависит	1	4
536	общения с	1	4
537	миф в	1	4
538	нас в	2	4
539	самом же	1	4
540	от этих	2	4
541	жизнь в	1	4
542	равно как	1	4
543	не хотят	1	4
544	из всего	1	4
545	представление о	3	4
546	его на	1	4
547	только для	3	4
548	свою собственную	1	4
549	относиться к	1	4
550	к мифу	2	4
551	в этот	1	4
552	и должно	3	4
553	видно что	9	4
554	к ним	4	4
555	уже знаем	3	4
556	о ней	1	4
557	бы то	2	4
558	д все	3	4
559	не зная	1	4
560	чтобы это	1	4
561	в состоянии	2	4
562	мы знаем	10	4
563	тогда и	3	4
564	у него	5	4
565	к чему	4	4
566	сказал что	3	4
567	будто бы	4	4
568	на себя	2	4
569	вещи не	1	4
570	но ведь	1	4
571	и вместе	2	4
572	мифа с	1	4
573	что их	3	4
574	чтобы понять	3	4
575	или же	1	4
576	это пространство	1	4
577	хотя в	3	4
578	неотделим от	1	4
579	делится на	1	4
580	очень мало	2	4
581	требует чтобы	2	4
582	не по	2	4
583	т п	1	4
584	главным образом	2	4
585	мы будем	5	4
586	по направлению	1	4
587	а как	2	4
588	себе как	1	4
589	иначе не	1	4
590	следовательно не	1	4
591	это время	3	4
592	и здесь	15	4
593	как с	1	4
594	был бы	4	4
595	это или	1	4
596	почти всегда	1	4
597	он будет	1	4
598	можно назвать	3	4
599	выйти из	1	4
600	связанные с	3	4
601	том как	3	4
602	слово есть	1	4
603	в душу	1	4
604	дальше и	1	4
605	сейчас же	1	4
606	видим что	13	4
607	это только	1	4
608	быть не	2	4
609	для всякого	1	4
610	заметить что	2	4
611	не видно	2	4
612	только одна	2	4
613	чтобы все	1	4
614	у них	2	4
615	друг друга	2	4
616	у вас	2	4
617	тоже не	2	4
618	она сама	1	4
619	и этим	3	4
620	этом отношении	1	4
621	то самое	1	4
622	есть но	1	4
623	то он	2	4
624	не содержит	2	4
625	здесь в	4	4
626	них и	1	4
627	что ни	1	4
628	во-вторых же	1	4
629	и эта	1	4
630	в глубине	2	4
631	помнить что	1	4
632	по смыслу	2	4
633	говорят о	3	4
634	однако это	3	4
635	или что	1	4
636	бы мы	2	4
637	но уже	3	4
638	то ясно	2	4
639	к жизни	2	4
640	на них	2	4
641	что эти	5	4
642	но его	3	4
643	и эти	4	4
644	по воздуху	1	4
645	ни один	8	4
646	что нужно	2	4
647	и миф	2	4
648	и всех	1	4
649	в каких	3	4
650	же самое	3	4
651	но эта	1	4
652	же можно	3	4
653	такой же	2	4
654	об этой	2	4
655	а он	1	4
656	ведь и	1	4
657	на небо	1	4
658	не можем	4	4
659	на ту	1	4
660	себе а	2	4
661	для всех	2	3
662	нужно ли	1	3
663	к этой	5	3
664	другой пример	2	3
665	этот момент	3	3
666	и мифа	1	3
667	в некоторых	4	3
668	по мере	4	3
669	нас к	2	3
670	в первом	1	3
671	на мир	1	3
672	я мог	1	3
673	в новую	1	3
674	и требует	1	3
675	мифе о	1	3
676	уже нет	1	3
677	ни было	2	3
678	на точку	1	3
679	одно время	1	3
680	на природу	2	3
681	не могли	1	3
682	он находит	1	3
683	этот миф	1	3
684	данного мифа	1	3
685	самый факт	2	3
686	говорит что	1	3
687	самого начала	4	3
688	в чистом	2	3
689	всего этого	1	3
690	на ней	1	3
691	я с	1	3
692	еще ничего	1	3
693	в основу	2	3
694	на него	7	3
695	во всей	2	3
696	исходит из	3	3
697	момент в	1	3
698	важно что	1	3
699	и неизвестно	1	3
700	всего в	2	3
701	в жертву	2	3
702	содержится в	2	3
703	или нет?	1	3
704	указать на	1	3
705	знали что	1	3
706	такая же	1	3
707	сама же	1	3
708	имеем дело	1	3
709	с другими	2	3
710	совершенно ясно	3	3
711	только она	1	3
712	мира или	1	3
713	изменения и	1	3
714	мы это	1	3
715	и именно	2	3
716	на земле	1	3
717	и которые	1	3
718	уже давно	1	3
719	куда же	1	3
720	не ставится	1	3
721	быть очень	1	3
722	это тоже	6	3
723	что как	1	3
724	или его	1	3
725	здесь как	1	3
726	нами как	2	3
727	она или	2	3
728	а с	4	3
729	и необходимость	1	3
730	не дает	2	3
731	совсем не	1	3
732	между тем	2	3
733	всегда только	2	3
734	не так	2	3
735	не более	2	3
736	не мог	4	3
737	только через	3	3
738	самое что	3	3
739	возможно что	3	3
740	найти в	1	3
741	но есть	3	3
742	сущности это	1	3
743	сделать это	3	3
744	мы теперь	1	3
745	таких примеров	1	3
746	или иного	1	3
747	для чего	1	3
748	в глубину	1	3
749	и смысл	1	3
750	образом и	1	3
751	и этот	1	3
752	и сейчас	1	3
753	как нельзя	1	3
754	думает что	1	3
755	стороны в	1	3
756	мы в	4	3
757	же о	1	3
758	этот обряд	3	3
759	от другого	1	3
760	от их	1	3
761	особого рода	1	3
762	однако что	1	3
763	претендует на	1	3
764	и будет	1	3
765	оно всегда	1	3
766	много но	2	3
767	от его	2	3
768	в которых	2	3
769	все они	1	3
770	как один	2	3
771	бы не	1	3
772	божества и	1	3
773	в очень	4	3
774	тех же	1	3
775	как одно	1	3
776	еще на	1	3
777	уже с	2	3
778	в отдельности	1	3
779	остается только	1	3
780	с которой	2	3
781	или иных	1	3
782	мы получим	2	3
783	вслед за	7	3
784	ее с	1	3
785	мы хотим	2	3
786	целый ряд	1	3
787	знаем что	9	3
788	входить в	1	3
789	эти факты	2	3
790	видим в	1	3
791	тем же	1	3
792	одной из	6	3
793	не знаем	3	3
794	здесь не	5	3
795	только с	4	3
796	исторических фактов	1	3
797	тот же	3	3
798	одних и	1	3
799	но на	1	3
800	или оно	1	3
801	в ущерб	1	3
802	ее на	2	3
803	нас не	3	3
804	итак в	1	3
805	тому чтобы	1	3
806	такое же	1	3
807	мало того	1	3
808	для нас	17	3
809	чтобы получить	1	3
810	однако не	2	3
811	именно так	2	3
812	истории не	1	3
813	этого не	6	3
814	религии но	2	3
815	а то	2	3
816	указывает на	2	3
817	в какой	4	3
818	значило бы	1	3
819	является не	2	3
820	не дают	1	3
821	при таком	2	3
822	так в	7	3
823	к своему	3	3
824	по его	3	3
825	и оно	2	3
826	лежит в	2	3
827	должен быть	3	3
828	при его	1	3
829	зная что	1	3
830	же деле	1	3
831	же именно	1	3
832	тут только	1	3
833	с самого	4	3
834	отличие от	3	3
835	а просто	1	3
836	что сущность	1	3
837	но всегда	1	3
838	мифе и	1	3
839	во время	5	3
840	и во-вторых	1	3
841	миф или	1	3
842	далеко не	1	3
843	из видов	3	3
844	можно найти	2	3
845	как то	1	3
846	меня то	1	3
847	как из	1	3
848	что можно	1	3
849	и вне	1	3
850	в который	1	3
851	можно судить	2	3
852	в царство	14	3
853	это можно	1	3
854	утверждают что	1	3
855	в современной	3	3
856	именно это	2	3
857	он с	1	3
858	происходит в	3	3
859	или она	1	3
860	анализ понятия	1	2
861	д на	1	2
862	часто это	1	2
863	здесь же	2	2
864	если его	1	2
865	сама собой	1	2
866	как здесь	1	2
867	которая в	1	2
868	явление или	1	2
869	строго говоря	1	2
870	но тем	1	2
871	те же	1	2
872	остановиться на	1	2
873	только тот	1	2
874	живут в	1	2
875	его от	1	2
876	же эти	2	2
877	ее основе	1	2
878	в гоголевском	1	2
879	ко всем	1	2
880	встречается в	3	2
881	он имеет	2	2
882	обряда и	3	2
883	мы живем	1	2
884	это далеко	1	2
885	по небу	1	2
886	мысль о	2	2
887	в некотором	2	2
888	она является	1	2
889	уже на	2	2
890	меня в	1	2
891	роль в	3	2
892	направлению к	1	2
893	почему это	1	2
894	этом примере	1	2
895	более как	1	2
896	я буду	4	2
897	всем его	1	2
898	науки в	1	2
899	связано с	2	2
900	первый взгляд	2	2
901	при всей	1	2
902	он исходит	1	2
903	ответить на	1	2
904	которые мы	1	2
905	она же	1	2
906	бывает что	3	2
907	эта связь	4	2
908	душа и	1	2
909	он был	3	2
910	мы увидим	17	2
911	что фактически	1	2
912	представления о	8	2
913	всего что	1	2
914	не должен	8	2
915	говорит об	1	2
916	одной общей	1	2
917	во многих	2	2
918	уже было	1	2
919	пока не	5	2
920	о них	1	2
921	указать что	2	2
922	указано что	1	2
923	существу своему	1	2
924	не вполне	3	2
925	как оно	3	2
926	уже есть	1	2
927	это значило	1	2
928	где и	1	2
929	себе в	1	2
930	так мы	1	2
931	в глаза	2	2
932	этого мы	1	2
933	на одну	1	2
934	мифа о	1	2
935	ней и	2	2
936	еще нет	1	2
937	наряду с	6	2
938	духа и	1	2
939	они должны	3	2
940	явление не	1	2
941	в нашем	1	2
942	к которому	5	2
943	есть момент	1	2
944	находится в	6	2
945	с этими	1	2
946	вопросе о	1	2
947	именно с	1	2
948	она может	1	2
949	друг с	4	2
950	того есть	2	2
951	имеем и	3	2
952	на котором	5	2
953	в пользу	2	2
954	в системе	2	2
955	превратился в	1	2
956	то о	1	2
957	из другого	1	2
958	солнечный свет	1	2
959	что обычно	1	2
960	или иным	1	2
961	ее и	1	2
962	оно совершенно	1	2
963	нами не	1	2
964	в какую-нибудь	1	2
965	и ноги	2	2
966	не видел	1	2
967	на том	1	2
968	но еще	1	2
969	не думает	1	2
970	на стадии	2	2
971	показал как	2	2
972	как можно	2	2
973	ноги и	1	2
974	чем в	2	2
975	и других	1	2
976	как объяснить	1	2
977	в полной	1	2
978	на этот	2	2
979	что там	1	2
980	когда их	1	2
981	говорят все	1	2
982	дерево и	2	2
983	и говорит	2	2
984	пр в	1	2
985	как его	1	2
986	и хорошо	1	2
987	в третий	2	2
988	разных типах	1	2
989	не остается	1	2
990	между ними	2	2
991	место и	1	2
992	должно было	4	2
993	это нам	1	2
994	вполне убежден	1	2
995	в сторону	1	2
996	достаточно чтобы	1	2
997	в других	3	2
998	а для	2	2
999	из соединения	1	2
1000	проявляет себя	1	2
1001	с образом	2	2
1002	бы к	1	2
1003	и понимает	1	2
1004	факт не	1	2
1005	так одна	1	2
1006	в сон	1	2
1007	не видят	4	2
1008	сущность религии	1	2
1009	жизни мы	1	2
1010	ничего нового	1	2
1011	в тех	4	2
1012	не могла	2	2
1013	к абсолютному	1	2
1014	а во-вторых	1	2
1015	а все	1	2
1016	зрения так	2	2
1017	каких именно	1	2
1018	перед лицом	1	2
1019	этот вопрос	7	2
1020	должны считать	1	2
1021	с ней	2	2
1022	это вопрос	1	2
1023	нем и	1	2
1024	ни одной	2	2
1025	вопрос в	2	2
1026	на который	1	2
1027	однако в	2	2
1028	всегда имеет	1	2
1029	в культе	1	2
1030	и др	11	2
1031	силу своей	1	2
1032	образом в	2	2
1033	здесь я	1	2
1034	повседневной жизни	1	2
1035	сливаются в	1	2
1036	которые были	1	2
1037	с живыми	1	2
1038	многое не	1	2
1039	к сожалению	3	2
1040	из возможных	1	2
1041	нового т	1	2
1042	они и	1	2
1043	них в	1	2
1044	же самая	1	2
1045	также что	2	2
1046	жизни а	1	2
1047	этого и	1	2
1048	и кроме	1	2
1049	сколько угодно	1	2
1050	лишь тогда	1	2
1051	тогда он	1	2
1052	на небе	1	2
1053	природе и	1	2
1054	связанное с	1	2
1055	вот как	2	2
1056	никакому сомнению	1	2
1057	он на	1	2
1058	в другой	4	2
1059	в область	4	2
1060	тело в	1	2
1061	за это	1	2
1062	но об	1	2
1063	не ясно	1	2
1064	которое как	1	2
1065	и ночь	1	2
1066	в наших	1	2
1067	их и	1	2
1068	показать что	2	2
1069	в точном	1	2
1070	себе совершенно	1	2
1071	религиях и	1	2
1072	так вот	1	2
1073	и иначе	1	2
1074	в процессе	1	2
1075	или другими	1	2
1076	что это?	1	2
1077	она имеет	1	2
1078	из тех	1	2
1079	которые могут	3	2
1080	становится ясным	2	2
1081	ли он	3	2
1082	могут сказать	1	2
1083	знает что	1	2
1084	идти дальше	1	2
1085	возникает вопрос	1	2
1086	всей своей	1	2
1087	на своем	2	2
1088	многих исследователей	1	2
1089	в небе	1	2
1090	видели мы	1	2
1091	не сами	2	2
1092	в любой	1	2
1093	само же	1	2
1094	но оно	4	2
1095	обряд и	2	2
1096	этого явления	4	2
1097	принципиально и	1	2
1098	по этим	1	2
1099	и состоит	1	2
1100	не имеют	1	2
1101	смерти и	7	2
1102	и между	3	2
1103	связана с	7	2
1104	относится к	2	2
1105	земли и	1	2
1106	могла бы	3	2
1107	в древней	2	2
1108	внимание на	1	2
1109	них как	1	2
1110	в понятие	2	2
1111	есть он	1	2
1112	пространства времени	1	2
1113	именно на	2	2
1114	и вся	1	2
1115	и ему	1	2
1116	на землю	2	2
1117	тогда она	1	2
1118	что существуют	1	2
1119	друг от	1	2
1120	друга и	1	2
1121	было и	1	2
1122	нет в	2	2
1123	он дает	2	2
1124	имеем в	4	2
1125	мне не	2	2
1126	же только	1	2
1127	неотделима от	1	2
1128	понимать так	1	2
1129	него и	1	2
1130	от которой	1	2
1131	или с	1	2
1132	е она	1	2
1133	в образе	3	2
1134	может оказаться	3	2
1135	только при	1	2
1136	слово и	1	2
1137	и подобных	1	2
1138	также есть	1	2
1139	не лучше	1	2
1140	это одно	2	2
1141	мы берем	1	2
1142	с него	1	2
1143	не вижу	1	2
1144	бы его	2	2
1145	они были	1	2
1146	где нет	2	2
1147	об их	1	2
1148	дает нам	3	2
1149	ли или	1	2
1150	но когда	1	2
1151	мы могли	2	2
1152	уже сейчас	2	2
1153	день и	1	2
1154	целое и	2	2
1155	эта не	1	2
1156	что значит	1	2
1157	вывод что	2	2
1158	он как	1	2
1159	себе ничего	1	2
1160	бы на	1	2
1161	легко заметить	1	2
1162	его и	6	2
1163	мы нашли	3	2
1164	как самое	1	2
1165	тут возникает	1	2
1166	в полном	1	2
1167	на одной	1	2
1168	только сказать	1	2
1169	силу и	2	2
1170	чем он	1	2
1171	основана на	1	2
1172	что например	3	2
1173	голову и	2	2
1174	содержат в	1	2
1175	себе но	1	2
1176	от друга	1	2
1177	о характере	1	2
1178	об этих	1	2
1179	на нее	3	2
1180	дело в	3	2
1181	это еще	1	2
1182	с теми	1	2
1183	исходят из	1	2
1184	бы быть	4	2
1185	далее мы	1	2
1186	но нельзя	1	2
1187	так если	2	2
1188	мы никогда	1	2
1189	последнее время	1	2
1190	этого вопроса	3	2
1191	в такой	2	2
1192	уберечься от	1	2
1193	не выходя	1	2
1194	лица не	1	2
1195	на его	2	2
1196	с другом	3	2
1197	это так	6	2
1198	а так	2	2
1199	руки и	3	2
1200	ему не	1	2
1201	ко мне	4	2
1202	человека в	1	2
1203	там где	5	2
1204	тут и	2	2
1205	чистом виде	2	2
1206	то чего	4	2
1207	для каждой	1	2
1208	ли тут	1	2
1209	что данный	2	2
1210	в нашей	2	2
1211	еще в	2	2
1212	но дело	2	2
1213	это однако	1	2
1214	живой человек	1	2
1215	у нее	4	2
1216	всей его	1	2
1217	было указано	1	2
1218	скажем что	1	2
1219	на это	3	2
1220	вот когда	1	2
1221	где не	1	2
1222	дело вовсе	1	2
1223	со своими	1	2
1224	без нее	1	2
1225	одного из	1	2
1226	оно должно	1	2
1227	которые в	3	2
1228	только по	2	2
1229	еще одно	1	2
1230	мы сейчас	2	2
1231	их можно	1	2
1232	все еще	3	2
1233	остальное есть	1	2
1234	только после	3	2
1235	о своих	1	2
1236	переход в	1	2
1237	в эпоху	2	2
1238	природой и	1	2
1239	в целом	3	2
1240	мы также	3	2
1241	сейчас мы	1	2
1242	можно указать	2	2
1243	явление но	1	2
1244	указывал на	1	1
1245	не связан	1	1
1246	и другие	7	1
1247	видели в	1	1
1248	или он	4	1
1249	превратится в	1	1
1250	оно все	1	1
1251	к чуду	1	1
1252	идет по	2	1
1253	бы несколько	1	1
1254	с лесом	1	1
1255	с человеческим	1	1
1256	что возможно	1	1
1257	почва для	1	1
1258	роль и	1	1
1259	исходя из	1	1
1260	три типа	1	1
1261	теперь что	1	1
1262	оно стоит	1	1
1263	случае мы	1	1
1264	в египетской	2	1
1265	который должен	1	1
1266	его за	1	1
1267	ниже гл	2	1
1268	которое я	1	1
1269	они уже	1	1
1270	случайное явление	1	1
1271	мы исходим	2	1
1272	она уже	1	1
1273	миф несомненно	1	1
1274	здесь о	1	1
1275	думается что	1	1
1276	необходимо коснуться	1	1
1277	который дает	1	1
1278	должны теперь	1	1
1279	же эта	1	1
1280	может так	1	1
1281	так например	7	1
1282	и таких	1	1
1283	в птицу	1	1
1284	собственно не	1	1
1285	ты не	5	1
1286	представлений о	4	1
1287	ведьме или	1	1
1288	далеко еще	1	1
1289	с глазами	1	1
1290	именно эти	1	1
1291	природных явлений	1	1
1292	есть продукт	1	1
1293	мыслится как	1	1
1294	оно ее	1	1
1295	как вся	1	1
1296	этом отрывке	1	1
1297	люди и	1	1
1298	стоит в	3	1
1299	все дело	1	1
1300	происходит не	2	1
1301	за ним	1	1
1302	только можно	2	1
1303	надо искать	1	1
1304	магическая сила	1	1
1305	ведет к	2	1
1306	еще недостаточно	1	1
1307	от необходимости	1	1
1308	его это	1	1
1309	голосом и	1	1
1310	явления что	1	1
1311	между прочим	3	1
1312	и должен	3	1
1313	принцип который	1	1
1314	правда в	1	1
1315	и превращает	2	1
1316	то сразу	1	1
1317	начинается с	3	1
1318	отца а	1	1
1319	эта формула	1	1
1320	обряд есть	1	1
1321	что пространство	1	1
1322	необходимо даже	1	1
