N	3gram	Vygotskiy_	Dialekti
171	та же самая	2	2
172	а не ее	1	2
173	точки зрения в	1	2
174	в ней не	1	2
175	так как это	1	2
176	что в основе	4	2
177	нет никакой возможности	1	2
178	в последнее время	2	2
179	по себе так	1	2
180	она есть по	1	2
181	хотя бы только	1	2
182	заключается не в	2	2
183	так как он	1	2
184	что все решительно	1	2
185	но так как	2	2
186	могут быть в	1	2
187	мы видим что	4	2
188	и не быть	1	2
189	не могу не	1	2
190	с первого взгляда	1	2
191	в свою очередь	3	2
192	лишь тогда когда	1	2
193	мы не имеем	1	2
194	друг к другу	1	2
195	так что если	1	2
196	ни на какую	1	2
197	что с точки	1	2
198	между обеими сферами	1	2
199	так как мы	1	2
200	конечно не значит	1	2
201	и в особенности	1	2
202	в это время	1	2
203	к выводу что	2	2
204	не в состоянии	4	2
205	сказать что в	3	2
206	во внимание что	2	2
207	потому что мы	1	2
208	мы не можем	2	2
209	если принять во	1	2
210	что бы то	1	2
211	ли это что	1	2
212	другой стороны в	1	2
213	дело в том	1	2
214	и все его	1	2
215	это и не	1	2
216	по себе как	1	2
217	которые могут быть	1	2
218	вопрос о том	1	2
219	что оно есть	1	2
220	значит ли это	1	2
221	и то что	3	2
222	не зависит от	1	2
223	и в том	2	2
224	самом деле что	1	2
225	в широком смысле	1	2
226	никогда не может	3	2
227	во всем этом	1	2
228	мы имеем дело	1	2
229	что и в	5	2
230	и так как	4	2
231	то ни стало	1	2
232	есть все же	1	1
233	никак не могут	1	1
234	все больше и	2	1
235	и не очень	1	1
236	которые мы должны	1	1
237	тех пор пока	2	1
238	чтобы убедиться в	1	1
239	еще целый ряд	1	1
240	а можно только	1	1
241	что мы не	2	1
242	имеет в виду	3	1
243	поправки в теорию	1	1
244	только в силу	1	1
245	но даже о	1	1
246	самой природе своей	1	1
247	чтобы убедиться что	1	1
248	в применении к	2	1
249	но значит ли	1	1
250	такой же мере	1	1
251	искусства ни в	1	1
252	то что он	1	1
253	больше и больше	2	1
254	на задний план	1	1
255	и во всех	2	1
256	в том как	1	1
257	природы таким образом	1	1
258	бы утверждать что	2	1
259	к одному и	2	1
260	то что это	1	1
261	не менее чем	1	1
262	никем еще не	1	1
263	на том же	2	1
264	и процессов в	1	1
265	и у меня	1	1
266	самому существу своему	1	1
267	в основе всякого	1	1
268	самое и в	1	1
269	к искусству и	1	1
270	от тех или	1	1
271	к этой идее	1	1
272	и должен быть	1	1
273	и учение о	1	1
274	может быть иной	1	1
275	же по себе	1	1
276	чем именно заключается	1	1
277	и вообще не	1	1
278	что все это	2	1
279	в басне я	1	1
280	т д мы	1	1
281	и что в	2	1
282	поэзия как и	1	1
283	но я не	1	1
284	и не будет	2	1
285	бы не было	1	1
286	есть искусство и	1	1
287	беда в том	2	1
288	потому что в	1	1
289	в своем существе	1	1
290	трех измерений и	1	1
291	если мы хотим	1	1
292	никак не является	1	1
293	все время дело	1	1
294	только при условии	1	1
295	то что все	1	1
296	и не имеет	1	1
297	тем что его	2	1
298	том что она	5	1
299	но это только	1	1
300	что не только	1	1
301	совершенно ясно что	16	1
302	эту точку зрения	1	1
303	совершенно очевидно что	2	1
304	что у него	3	1
305	смысл и назначение	1	1
306	на этом основании	1	1
307	случае не может	2	1
308	этом отношении совершенно	1	1
309	же раз все	1	1
310	которые не могут	1	1
311	то что она	1	1
312	и следовательно нельзя	1	1
313	в нем нельзя	1	1
314	то что было	1	1
315	в том случае	3	1
316	как например в	1	1
317	иначе не было	1	1
318	есть ли подлинно	1	1
319	от смысла и	1	1
320	в первом случае	1	1
321	в такой же	1	1
322	в особенности же	1	1
323	быть отнесены и	1	1
324	самой своей природе	1	1
325	бросается в глаза	1	1
326	не в самом	1	1
327	мы находимся в	1	1
328	том же самом	2	1
329	каково бы ни	1	1
330	как и всякая	1	1
331	надо искать не	1	1
332	мы всегда можем	1	1
333	у нас есть	1	1
334	независимо от того	1	1
335	и таким образом	4	1
336	мы все время	1	1
337	надо сказать что	3	1
338	что в них	1	1
339	в отличие от	4	1
340	и никогда не	1	1
341	они утверждают что	1	1
342	что по крайней	1	1
343	то или другое	1	1
344	а в том	2	1
345	чтобы заметить что	1	1
346	не только на	1	1
347	бы ни было	1	1
348	при всем резком	1	1
349	духа и т	1	1
350	же и в	1	1
351	то ни было	1	1
352	заметить что это	1	1
353	в самом корне	1	1
354	не имеет никаких	1	1
355	одна из форм	1	1
356	по самому смыслу	3	1
357	нужно сказать что	1	1
358	и при помощи	2	1
359	мы увидим как	1	1
360	знаем что она	1	1
361	в виду и	1	1
362	и в основе	1	1
363	и как он	2	1
364	из которого она	1	1
365	на этот раз	1	1
366	в конечном счете	6	1
367	имел в виду	1	1
368	об одной и	1	1
369	оно есть нечто	1	1
370	а с другой	1	1
371	несмотря на все	4	1
372	с и вот	1	1
373	так как только	1	1
374	также и у	1	1
375	и не дает	1	1
376	во всем ее	1	1
377	и об этом	1	1
378	прямо сказать что	1	1
379	мы не в	1	1
380	могу не привести	1	1
381	указать на то	1	1
382	то прежде всего	1	1
383	показывает что в	2	1
384	есть такая же	1	1
385	таким образом и	3	1
386	не то что	1	1
387	в поэзии и	1	1
388	ничего по существу	1	1
389	так же и	1	1
390	могут и не	1	1
391	по самой своей	1	1
392	притом так чтобы	1	1
393	и поэтому если	1	1
394	всего того что	1	1
395	те или иные	1	1
396	который должен быть	1	1
397	отнюдь не является	1	1
398	можно найти в	1	1
399	же сколько и	1	1
400	это то что	1	1
401	в эту область	1	1
402	и что именно	1	1
403	не знаем но	1	1
404	что же тогда	1	1
405	по самой природе	1	1
406	поэзии и в	1	1
407	случае мы получаем	1	1
408	бы только в	1	1
409	о ней не	1	1
410	даже тогда когда	1	1
411	может показаться что	1	1
412	в том и	4	1
413	я хочу сказать	1	1
414	к нему и	1	1
415	в силу того	3	1
416	в одном из	2	1
417	вслед за ним	1	1
418	и мы начинаем	1	1
419	но прежде всего	1	1
420	внимание что под	1	1
421	вместе с тем	3	1
422	точек зрения и	1	1
423	и во всяком	1	1
424	только в очень	1	1
425	в какой мере	3	1
426	представления о законах	1	1
427	ничего такого что	1	1
428	только в обществе	1	1
429	но только с	1	1
430	но и это	1	1
431	мы скажем что	1	1
432	но и в	1	1
433	мы видим в	1	1
434	в том чтобы	9	1
435	в ней и	1	1
436	того чтобы дать	1	1
437	форму и показать	1	1
438	заключается в том	13	1
439	первом случае мы	1	1
440	но она не	1	1
441	и тому же	1	1
442	а не как	1	1
443	т д при	1	1
444	ничего подобного нет	1	1
445	может быть даже	1	1
446	утверждать что эта	1	1
447	столько же сколько	2	1
448	и что он	1	1
449	и без всякого	1	1
450	эта точка зрения	1	1
451	в разные эпохи	2	1
452	человек как бы	1	1
453	и что только	1	1
454	том или ином	1	1
455	в свое время	1	1
456	той же самой	2	1
457	что же касается	1	1
458	ясно что в	1	1
459	искать не в	2	1
460	а следовательно и	1	1
461	ясно что с	1	1
462	в полной мере	1	1
463	в основе всех	1	1
464	что он сам	1	1
465	только в том	4	1
466	может быть отнесена	1	1
467	именно то что	1	1
468	что он должен	1	1
469	во всех своих	1	1
470	целый ряд таких	3	1
471	ровно столько же	4	1
472	а между тем	1	1
473	в себя и	1	1
474	до тех пор	2	1
475	мы приходим к	1	1
476	и в таком	1	1
477	все же не	1	1
478	мы вовсе не	1	1
479	самому смыслу этого	2	1
480	уже не может	1	1
481	мы убеждаемся в	1	1
482	не меньше чем	1	1
483	какой мере не	1	1
484	из этих областей	1	1
485	думается что это	1	1
486	что ни в	1	1
487	что на самом	1	1
488	если мы не	2	1
489	и что даже	2	1
490	как и на	1	1
491	можно сравнить с	1	1
492	потому что все	2	1
493	что мы имеем	1	1
494	что в сущности	1	1
495	включает в себя	1	1
496	что я вижу	1	1
497	к жизни и	1	1
498	так говоря о	1	1
499	то все же	1	1
500	что он просто	1	1
501	так как они	2	1
502	в чем именно	1	1
503	мы не знаем	1	1
504	сознательно или бессознательно	1	1
505	и ничего не	1	1
506	отсюда ясно что	1	1
507	быть иной раз	1	1
508	самое что и	2	1
509	сказать что здесь	1	1
510	это происходит не	1	1
511	как одна из	2	1
512	которое может быть	1	1
513	точки зрения она	1	1
514	одному и тому	1	1
515	во всей его	1	1
516	зачем же тогда	1	1
517	в таком же	1	1
518	того что нужно	1	1
519	уже и сейчас	1	1
520	все еще продолжает	1	1
521	а вместе с	1	1
522	жизнь а не	1	1
523	с тем чтобы	2	1
524	том что он	2	1
525	не содержится в	1	1
526	и говорить что	1	1
527	если применить к	1	1
528	в этом вопросе	1	1
529	и вопроса о	1	1
530	с тем что	2	1
531	художественное произведение есть	1	1
532	самой по себе	1	1
533	сказать что по	1	1
534	что почти все	1	1
535	и в сущности	1	1
536	поэтическое произведение и	1	1
537	между тем в	1	1
538	том случае если	2	1
539	есть по преимуществу	1	1
540	еще яснее это	1	1
541	все равно что	1	1
542	время как для	1	1
543	по себе слово	1	1
544	на то как	2	1
545	привело к тому	1	1
546	и не меньше	1	1
547	как бы в	1	1
548	и главным образом	1	1
549	от себя и	1	1
550	т д с	1	1
551	должны быть так	1	1
552	то что они	1	1
553	точки зрения и	1	1
554	по самому существу	4	1
555	приводит к тому	2	1
556	что в этом	3	1
557	в область истории	1	1
558	и в области	1	1
559	который не может	1	1
560	после того как	1	1
561	все эти вещи	1	1
562	в другом случае	1	1
563	в основе своей	2	1
564	и как это	1	1
565	же самое и	2	1
566	если бы не	1	1
567	между собою для	1	1
