N	2gram	Vygotskiy_	slovoVRo
225	только на	7	5
226	его слове	1	5
227	связанных с	1	5
228	той же	9	5
229	поэтического языка	1	5
230	почти вовсе	1	5
231	а вовсе	1	5
232	но он	3	5
233	как такового	1	5
234	в поэзии	5	5
235	уже в	3	5
236	хотя и	3	5
237	этом отношении	7	5
238	с их	1	5
239	и проч	1	5
240	должен быть	2	5
241	в других	3	5
242	особенно в	1	5
243	в каждом	5	5
244	а как	2	5
245	данный момент	1	5
246	эти формы	1	5
247	и может	3	5
248	почти всегда	3	5
249	и сам	3	5
250	конца и	1	5
251	оно может	1	5
252	и по	7	5
253	для этого	1	5
254	имеет дело	2	5
255	до сих	8	4
256	по существу	6	4
257	мы найдем	2	4
258	точном смысле	1	4
259	языке и	1	4
260	оно было	2	4
261	или иные	1	4
262	в большей	1	4
263	в другой	3	4
264	те же	9	4
265	не столько	1	4
266	в виду	6	4
267	для всех	5	4
268	со всеми	5	4
269	очень легко	2	4
270	если бы	10	4
271	в точном	1	4
272	в различные	1	4
273	где они	1	4
274	прямо сказать	1	4
275	и другим	1	4
276	в риторике	1	4
277	его на	1	4
278	всегда в	1	4
279	что он	17	4
280	от его	1	4
281	эта внутренняя	2	4
282	так же	29	4
283	языка так	1	4
284	которая не	2	4
285	как только	3	4
286	к тому	8	4
287	зрения и	2	4
288	поэзии и	8	4
289	дело не	1	4
290	того чтобы	13	4
291	все свои	1	4
292	лежат в	1	4
293	в другом	1	4
294	но эти	1	4
295	тогда когда	7	4
296	и уже	2	4
297	те или	1	4
298	именно на	1	4
299	с этой	8	4
300	точками зрения	1	4
301	в различных	1	4
302	от других	3	4
303	в чем	5	4
304	свою очередь	3	4
305	и формы	1	4
306	и во	3	4
307	новые и	1	4
308	в известной	1	4
309	громадное значение	1	4
310	с этими	1	4
311	материал в	1	4
312	он может	1	4
313	однако в	2	4
314	связано с	1	4
315	но это	3	4
316	как сказано	1	4
317	в системе	1	4
318	его как	1	4
319	из них	4	4
320	того что	15	4
321	формы и	11	4
322	он должен	1	4
323	истории литературы	1	4
324	лишь тогда	1	4
325	все его	1	4
326	что оно	4	4
327	значение в	2	4
328	одной из	1	4
329	том же	4	4
330	быть только	1	4
331	о себе	1	4
332	как раз	4	4
333	в литературе	1	4
334	что и	27	4
335	они в	2	4
336	а на	4	4
337	в которой	6	4
338	здесь как	1	4
339	это слово	1	4
340	и как	9	4
341	же как	8	4
342	так в	1	4
343	следовательно и	1	4
344	только и	1	4
345	в условиях	1	4
346	в себя	3	4
347	сих пор	8	4
348	всех своих	1	4
349	выражение в	1	4
350	но как	4	4
351	характер и	1	4
352	как предмет	2	4
353	в частности	6	4
354	одним словом	1	4
355	одно и	1	4
356	или как	2	4
357	при всем	3	4
358	литературы и	1	4
359	своими словами	1	4
360	и о	4	4
361	в понимании	1	4
362	вообще не	1	4
363	речи и	1	4
364	образом в	3	4
365	не всегда	2	4
366	и дальше	3	4
367	из этого	5	4
368	бы ни	2	4
369	и ее	4	4
370	есть как	3	4
371	мы видели	2	4
372	и другие	5	3
373	связи и	1	3
374	собственном смысле	3	3
375	все что	4	3
376	в состав	1	3
377	и самое	1	3
378	еще раз	1	3
379	даны в	2	3
380	индивидуального сознания	1	3
381	автором и	1	3
382	речи но	1	3
383	переходит в	1	3
384	его с	3	3
385	смысле слова	4	3
386	плоскости с	1	3
387	все формы	1	3
388	в разных	1	3
389	от нас	1	3
390	чужую речь	1	3
391	одного языка	1	3
392	не приходится	1	3
393	от этой	2	3
394	и то	4	3
395	интерес к	2	3
396	и свой	1	3
397	нас в	2	3
398	в связи	3	3
399	нами в	1	3
400	или к	1	3
401	исторического развития	1	3
402	в более	1	3
403	этого процесса	1	3
404	в духе	1	3
405	в первом	1	3
406	с таким	18	3
407	тем что	7	3
408	чужой речью	1	3
409	в корне	1	3
410	в собственном	4	3
411	жизни в	1	3
412	языка на	1	3
413	человеке и	1	3
414	как более	1	3
415	мир и	1	3
416	слова оно	1	3
417	широком смысле	1	3
418	этот процесс	1	3
419	и нет	2	3
420	различные эпохи	1	3
421	отличается от	4	3
422	было бы	14	3
423	почти все	3	3
424	и социальной	1	3
425	связана с	1	3
426	языка от	1	3
427	как это	8	3
428	и идеологической	1	3
429	которых мы	4	3
430	всем этим	1	3
431	но лишь	1	3
432	сознания в	1	3
433	или иных	2	3
434	в этой	5	3
435	людей и	2	3
436	за ней	1	3
437	целый ряд	12	3
438	только своим	1	3
439	и до	2	3
440	и те	5	3
441	как оно	2	3
442	типы и	1	3
443	отметить что	2	3
444	быть более	1	3
445	и вообще	3	3
446	в эту	1	3
447	без всякого	2	3
448	если мы	21	3
449	произведения и	2	3
450	такая же	1	3
451	на него	2	3
452	слове как	1	3
453	в сознании	6	3
454	этого слова	5	3
455	только с	2	3
456	на котором	2	3
457	материал и	2	3
458	как если	1	3
459	вносит в	2	3
460	именно к	2	3
461	в свое	1	3
462	форм и	3	3
463	выходит за	2	3
464	произведения как	3	3
465	своего произведения	1	3
466	от поэтического	1	3
467	должно быть	2	3
468	время и	1	3
469	и заставляет	1	3
470	на том	2	3
471	такого рода	1	3
472	у каждого	4	3
473	слово до	1	3
474	материала и	2	3
475	от всякой	1	3
476	и художественно	1	3
477	п все	2	3
478	эпох и	1	3
479	не знаем	2	3
480	не была	1	3
481	чем в	2	3
482	в широком	1	3
483	его от	2	3
484	внутреннюю форму	3	3
485	евгении онегине	3	3
486	дело в	2	3
487	сама по	2	3
488	тому что	7	3
489	в стороне	1	3
490	в евгении	2	3
491	и без	3	3
492	эта форма	2	3
493	возможно и	1	3
494	не есть	4	3
495	на все	6	3
496	зрения не	1	3
497	того и	3	3
498	если она	2	3
499	между собой	1	3
500	в свете	3	3
501	это было	1	3
502	и это	6	3
503	другом случае	1	3
504	основе его	1	3
505	смысл и	2	3
506	свое выражение	1	3
507	нашей темы	1	3
508	личности и	1	3
509	в такой	2	3
510	потому что	27	3
511	и тем	5	3
512	из этих	6	3
513	на нем	2	3
514	в устах	1	3
515	но она	1	3
516	конечно в	1	3
517	тем и	2	3
518	и вне	1	3
519	в нее	2	3
520	стиль и	1	3
521	его так	1	3
522	подход к	3	3
523	речь и	2	3
524	к этому	5	3
525	данном случае	1	3
526	такой же	9	3
527	к новому	1	3
528	включает в	1	3
529	тех или	2	3
530	нуждается в	3	3
531	или иного	1	3
532	ведь и	1	3
533	себе как	1	3
534	вещей и	2	3
535	того или	2	3
536	как для	1	3
537	существенную роль	1	2
538	к такому	1	2
539	утверждать что	9	2
540	могут иметь	1	2
541	никак нельзя	2	2
542	поэзии но	1	2
543	вступить в	1	2
544	та же	4	2
545	за ним	2	2
546	мы и	1	2
547	в произведение	1	2
548	в прозу	1	2
549	и свою	1	2
550	эти три	1	2
551	слова это	1	2
552	есть от	1	2
553	был бы	6	2
554	поэтому эта	1	2
555	в пародийном	1	2
556	есть для	2	2
557	к действительности	1	2
558	из всех	4	2
559	привело к	1	2
560	тем как	2	2
561	правда и	1	2
562	нашего времени	1	2
563	которое может	2	2
564	приходится иметь	4	2
565	поэта в	1	2
566	как он	4	2
567	формах в	1	2
568	двух планах	1	2
569	том и	4	2
570	и которые	2	2
571	каждом шагу	1	2
572	на восприятие	1	2
573	оно уже	1	2
574	этой точки	7	2
575	все то	4	2
576	вот что	2	2
577	с такими	1	2
578	жизнь в	1	2
579	в особый	2	2
580	заключается в	15	2
581	из самых	2	2
582	то время	6	2
583	героев и	1	2
584	в жизни	5	2
585	как о	1	2
586	игры с	1	2
587	и внутренне	1	2
588	возможности в	1	2
589	дело идет	1	2
590	формальных приемов	1	2
591	приводит к	3	2
592	образы в	1	2
593	на самой	1	2
594	при всех	1	2
595	из которого	6	2
596	в известном	2	2
597	на каждом	1	2
598	различные формы	1	2
599	и социально	1	2
600	но мы	3	2
601	поэтического жанра	1	2
602	людей с	2	2
603	не меньше	1	2
604	вносят в	1	2
605	всем его	1	2
606	по своему	2	2
607	на материале	1	2
608	и могут	1	2
609	но их	1	2
610	моменты которые	1	2
611	освобождает от	1	2
612	это и	3	2
613	в драме	1	2
614	всю его	1	2
615	то что	47	2
616	за всеми	1	2
617	в котором	5	2
618	и материала	1	2
619	имеет два	1	2
620	отнести к	1	2
621	мы увидим	4	2
622	самого же	2	2
623	во все	2	2
624	то и	2	2
625	изображения и	1	2
626	только как	3	2
627	в двух	1	2
628	из его	4	2
629	своим собственным	1	2
630	время в	2	2
631	в руках	2	2
632	слова при	1	2
633	когда она	6	2
634	мы все	3	2
635	существенной и	1	2
636	случае не	2	2
637	нет никакой	3	2
638	а между	1	2
639	совершенно не	7	2
640	с общей	1	2
641	он есть	1	2
642	цели и	1	2
643	при анализе	3	2
644	самого начала	1	2
645	как например	2	2
646	точке зрения	2	2
647	всегда и	2	2
648	несмотря на	8	2
649	к ним	4	2
650	и связанное	1	2
651	нет и	1	2
652	нем не	1	2
653	в сфере	1	2
654	темы в	1	2
655	и оценки	1	2
656	и у	6	2
657	в основу	3	2
658	и философии	2	2
659	в нашем	1	2
660	это отношение	2	2
661	судьбы и	1	2
662	что все	10	2
663	во всей	1	2
664	не умеет	1	2
665	есть только	7	2
666	каждое из	2	2
667	свой смысл	1	2
668	роман как	1	2
669	однако этот	1	2
670	есть к	2	2
671	а следовательно	1	2
672	у них	2	2
673	самого поэта	1	2
674	то или	3	2
675	чем это	2	2
676	в ее	7	2
677	и становится	1	2
678	свои собственные	1	2
679	чтобы понять	4	2
680	образом на	1	2
681	от всякого	1	2
682	жизни но	1	2
683	известном смысле	1	2
684	и индивидуальная	1	2
685	такой степени	2	2
686	одного из	1	2
687	только не	4	2
688	речь в	1	2
689	мы видим	8	2
690	оставляет в	1	2
691	в прямом	1	2
692	сводится именно	1	2
693	не можем	3	2
694	но прежде	1	2
695	на язык	1	2
696	указать на	1	2
697	того как	5	2
698	от действительности	1	2
699	иметь дело	4	2
700	основных и	2	2
701	что уже	1	2
702	как отношение	1	2
703	всех возможных	1	2
704	ни было	2	2
705	слов в	2	2
706	и правды	1	2
707	образ в	1	2
708	создает особую	1	2
709	таком же	1	2
710	тем не	6	2
711	как у	1	2
712	и за	1	2
713	есть в	7	2
714	что для	5	2
715	на самом	6	2
716	одному и	2	2
717	х годов	5	2
718	у нас	4	2
719	слова а	1	2
720	и есть	5	2
721	слова есть	2	2
722	и другими	4	2
723	работы и	1	2
724	в таких	2	2
725	себя ни	1	2
726	бы только	1	2
727	п но	1	2
728	материал для	4	2
729	от всех	3	2
730	ее от	4	2
731	наших дней	1	2
732	этим и	1	2
733	что она	11	2
734	как увидим	1	2
735	и эта	1	2
736	что не	2	2
737	при изучении	1	2
738	внешних и	1	2
739	произведения так	1	2
740	не остается	2	2
741	имеет свой	3	2
742	в какой	6	2
743	между ними	2	2
744	то в	2	2
745	и само	1	2
746	время как	6	2
747	их от	3	2
748	в области	12	2
749	нужно отнести	1	2
750	при таком	5	2
751	понимание и	1	2
752	он никогда	1	2
753	и со	1	2
754	есть все	1	2
755	этом романе	1	2
756	вокруг себя	1	2
757	и оно	1	2
758	моментов и	1	2
759	всех высоких	1	2
760	значение как	1	2
761	в сторону	1	2
762	об этом	3	2
763	что как	1	2
764	что они	7	2
765	это очень	1	2
766	однако не	1	2
767	для анализа	2	2
768	к одному	5	2
769	без всякой	1	2
770	у пушкина	4	2
771	поскольку она	2	2
772	могли бы	3	2
773	материалом для	1	2
774	мы можем	6	2
775	слова то	2	2
776	и эти	2	2
777	а с	2	2
778	если оно	3	2
779	хотя он	1	2
780	возникает из	1	2
781	как ни	1	2
782	материалом и	1	2
783	с самого	1	2
784	в своих	12	2
785	точности и	1	2
786	встречается с	1	2
787	очень часто	4	2
788	и оценка	1	2
789	и затем	1	2
790	могут служить	3	2
791	как всякий	1	2
792	в самых	3	2
793	нашего сознания	3	2
794	к материалу	1	2
795	как уже	1	2
796	слова так	1	2
797	и между	1	2
798	быть сопоставлены	1	2
799	так что	8	2
800	это сознание	1	2
801	действующих лиц	3	2
802	и существенно	1	2
803	он также	1	2
804	является уже	1	2
805	нужно сказать	1	2
806	и та	1	2
807	и что	28	2
808	не могла	1	2
809	можно было	4	2
810	или его	3	2
811	людях и	1	2
812	к которой	1	2
813	это может	2	2
814	или иное	2	2
815	для чтения	1	2
816	значение и	3	2
817	только о	3	2
818	и той	5	2
819	в направлении	1	2
820	ни одной	1	2
821	он их	1	2
822	явление в	1	2
823	первом случае	1	2
824	достаточно указать	1	2
825	культуры и	1	2
826	главным образом	3	2
827	бы его	1	2
828	произведения не	1	2
829	материала в	2	2
830	анализа и	1	2
831	человека как	1	2
832	наоборот в	1	2
833	не значит	2	2
834	на один	2	2
835	место в	1	2
836	столь же	6	2
837	же в	1	2
838	на то	17	2
839	которые были	1	2
840	и только	5	2
841	как одна	2	2
842	независимо от	3	2
843	важную роль	1	2
844	чаще всего	1	2
845	до абсурда	1	2
846	и обратно	1	2
847	автора или	2	2
848	есть не	6	2
849	не к	2	2
850	и самый	1	2
851	к автору	1	2
852	меньше чем	1	2
853	они встречаются	1	1
854	и ту	2	1
855	и задачами	1	1
856	поэтического произведения	3	1
857	из самого	2	1
858	этом очень	1	1
859	с которой	1	1
860	к сожалению	1	1
861	лирическими но	1	1
862	ведет к	1	1
863	какого бы	1	1
864	с художественными	1	1
865	не мешает	1	1
866	является в	1	1
867	было показано	1	1
868	стать в	1	1
869	а потому	5	1
870	во втором	1	1
871	над ними	1	1
872	это привело	1	1
873	к другу	1	1
874	случае в	3	1
875	и ничем	1	1
876	поэт говорит	1	1
877	формы словесного	1	1
878	самих себя	1	1
879	в каждую	1	1
880	друг к	1	1
881	в формировании	1	1
882	как таковой	1	1
883	смотреть на	1	1
884	этой проблемы	2	1
885	и должны	1	1
886	только те	1	1
887	представить себе	5	1
888	в конце	6	1
889	со всем	1	1
890	учением о	1	1
891	процессы так	1	1
892	но часто	1	1
893	бы то	3	1
894	себе представить	2	1
895	если в	2	1
896	можно и	1	1
897	мнения по	1	1
898	которые не	3	1
899	исходя из	4	1
900	творчества в	2	1
901	к этой	2	1
902	же отношении	1	1
903	и вследствие	1	1
904	самим автором	1	1
905	которые он	1	1
906	он только	1	1
907	применения и	1	1
908	конечно ни	1	1
909	совпадают с	3	1
910	возможности они	1	1
911	образа в	2	1
912	он как	1	1
913	который стал	2	1
914	для себя	2	1
915	произведения это	2	1
916	и должно	1	1
917	эти особенности	1	1
918	их если	1	1
919	или игнорировать	1	1
920	которым она	2	1
921	же предмет	1	1
922	момента в	1	1
923	и дает	1	1
924	его за	1	1
925	вещи и	1	1
926	отношениями и	1	1
927	которым они	1	1
928	особенности этого	1	1
929	о чем	2	1
930	они продолжают	1	1
931	два основных	2	1
932	никак не	7	1
933	мысли и	2	1
934	от социального	2	1
935	говорит о	4	1
936	из которых	5	1
937	и говорить	2	1
938	направлений в	2	1
939	потому не	4	1
940	все те	1	1
941	здесь с	1	1
942	не понимать	1	1
943	и слов	2	1
944	он совершенно	1	1
945	одно из	2	1
946	и об	2	1
947	социальной жизни	1	1
948	подходит к	2	1
949	чтобы их	1	1
950	этих частей	1	1
951	необходимый для	1	1
952	п то	1	1
953	масштабе в	1	1
954	говорить что	1	1
955	именно эти	3	1
956	сводится к	3	1
957	целом ряде	2	1
958	с собой	1	1
959	но что	3	1
960	никаких новых	1	1
961	и такое	1	1
962	однако при	1	1
963	определяется и	2	1
964	должен был	1	1
965	действовать и	1	1
966	произведение и	2	1
967	бесспорного и	1	1
968	как они	2	1
969	а напротив	1	1
970	сами по	4	1
971	и значение	2	1
972	но только	6	1
973	самых основных	1	1
974	и еще	1	1
975	значении не	1	1
976	своему существу	1	1
977	такими же	1	1
978	которой оно	2	1
979	между которыми	1	1
980	слов не	1	1
981	от своего	1	1
982	психологии а	1	1
983	и этот	3	1
984	все дело	3	1
985	так называемый	1	1
986	мы говорим	2	1
987	поэтической речи	2	1
988	мы называем	1	1
989	людей в	1	1
990	участвует в	1	1
991	весь свой	1	1
992	содержание и	1	1
993	определяют собою	1	1
994	которое по	1	1
995	произведений искусства	1	1
996	и полное	1	1
997	форму и	4	1
998	образом через	1	1
999	с общим	2	1
1000	сложный и	1	1
1001	обращается к	2	1
1002	зрения в	1	1
1003	поэтический стиль	1	1
1004	соглашаются с	1	1
1005	и действительно	1	1
1006	конечном счете	6	1
1007	исходить из	1	1
1008	же сущность	1	1
1009	принадлежат к	4	1
1010	но самое	1	1
1011	еще иметь	1	1
1012	относящиеся к	1	1
1013	относятся к	1	1
1014	евгения онегина	4	1
1015	это движение	1	1
1016	двух разных	1	1
1017	в одних	1	1
1018	быть то	1	1
1019	как социальное	1	1
1020	все старые	1	1
1021	что по	5	1
1022	предмет и	1	1
1023	выражения и	2	1
1024	и просто	1	1
1025	и так	7	1
1026	состоит из	2	1
1027	ними не	1	1
1028	в которых	5	1
1029	поэтическом образе	1	1
1030	в лирике	1	1
1031	но почему	1	1
1032	прошлого века	1	1
1033	бы не	1	1
1034	применяется к	1	1
1035	и различного	1	1
1036	но у	1	1
1037	может дать	2	1
1038	который не	2	1
1039	от поэзии	1	1
1040	от того	6	1
1041	не до	1	1
1042	там и	1	1
1043	вследствие этого	2	1
1044	автору и	1	1
1045	земель от	1	1
1046	со стороны	5	1
1047	в это	1	1
1048	речь идет	4	1
1049	эта последняя	1	1
1050	материала или	1	1
1051	к другому	1	1
1052	в самый	1	1
1053	отдельных слов	1	1
1054	психологический роман	1	1
1055	п так	1	1
1056	материала для	2	1
1057	на совершенно	1	1
1058	по крайней	1	1
1059	другими формами	1	1
1060	из области	1	1
1061	такая точка	1	1
1062	и неизменной	1	1
1063	к той	1	1
1064	во-первых в	1	1
1065	так поступали	1	1
1066	произведения которое	1	1
1067	свое время	1	1
1068	входящее в	1	1
1069	эта точка	1	1
1070	только одно	1	1
1071	новым и	1	1
1072	сам же	1	1
1073	нет ничего	1	1
1074	форм в	1	1
1075	с ложным	2	1
1076	именно такой	1	1
1077	одного и	2	1
1078	ее объеме	1	1
1079	то он	1	1
1080	и нуждается	1	1
1081	чем же	2	1
1082	не существует	4	1
1083	и было	1	1
1084	при условии	1	1
1085	близости к	1	1
1086	поэт в	1	1
1087	характер его	1	1
1088	в действительности	4	1
1089	общим мнением	1	1
1090	всегда с	1	1
1091	интеллигенции х	3	1
1092	далее и	1	1
1093	что мы	9	1
1094	к изучению	1	1
1095	самое же	3	1
1096	видим что	5	1
1097	художественный прием	2	1
1098	в очень	2	1
1099	применении к	2	1
1100	не имеют	1	1
1101	формах при	1	1
1102	заключены в	1	1
1103	каково бы	1	1
1104	своей целью	1	1
1105	существенными моментами	1	1
1106	процессе развития	1	1
1107	поэтому когда	1	1
1108	роли и	1	1
1109	задний план	1	1
1110	их отношение	1	1
1111	представления о	2	1
1112	исследования и	4	1
1113	что самое	4	1
1114	нем так	1	1
1115	как сон	1	1
1116	достигается и	1	1
1117	и если	4	1
1118	в нескольких	1	1
1119	как будет	1	1
1120	только такие	1	1
1121	которых они	2	1
1122	быть взята	1	1
1123	факта и	1	1
1124	часто в	2	1
1125	особенности же	1	1
1126	бы из	1	1
1127	это его	1	1
1128	по самому	7	1
1129	согласны с	1	1
1130	этой работы	1	1
1131	это только	4	1
1132	он к	1	1
1133	и важных	1	1
1134	от произведения	1	1
1135	быть не	1	1
1136	направлении к	1	1
1137	он является	1	1
1138	его собственной	1	1
1139	и содержание	3	1
1140	психологический материал	2	1
1141	здесь особенно	1	1
1142	а может	1	1
1143	чем именно	1	1
1144	роль как	1	1
1145	человека от	1	1
1146	пример может	1	1
1147	он просто	1	1
1148	в эстетической	2	1
1149	различных его	1	1
1150	и важность	1	1
1151	но вся	1	1
1152	о достоевском	1	1
1153	одной и	6	1
1154	для нее	1	1
1155	произведения от	1	1
1156	законченности и	1	1
1157	наталкивается на	1	1
1158	только один	2	1
1159	то все	2	1
1160	из своего	1	1
1161	сущности всегда	1	1
1162	увидим что	3	1
1163	целым рядом	2	1
1164	всего именно	1	1
1165	и американский	1	1
1166	между отдельными	1	1
1167	таким путем	6	1
1168	может служить	3	1
1169	за собой	1	1
1170	и ему	1	1
1171	также в	1	1
1172	эту социальную	1	1
1173	о своем	1	1
1174	и наиболее	1	1
1175	на основании	7	1
1176	смысл в	1	1
1177	показано выше	1	1
1178	числе и	1	1
1179	тому или	1	1
1180	чем его	1	1
1181	произведений есть	1	1
1182	времени и	2	1
1183	для своей	1	1
1184	его по	1	1
1185	может сделать	1	1
1186	а только	4	1
1187	относит к	1	1
1188	можно ли	2	1
1189	к людям	1	1
1190	те которые	1	1
1191	как таковую	1	1
1192	в обществе	3	1
1193	за тридевять	1	1
1194	знает что	1	1
1195	всего материала	1	1
1196	художественного произведения	22	1
1197	всего что	1	1
1198	этих эпох	1	1
1199	не встречается	1	1
1200	процесс и	1	1
1201	значение во	1	1
1202	как на	6	1
1203	поэтического образа	1	1
1204	их значение	1	1
1205	в политической	1	1
1206	к трем	2	1
1207	между людьми	1	1
1208	есть своя	1	1
1209	других видов	3	1
1210	вообще и	2	1
1211	для поэтического	1	1
1212	не касаясь	1	1
1213	толстого но	1	1
1214	что отношение	1	1
1215	он так	1	1
1216	самых древних	2	1
1217	для всей	1	1
1218	именно так	1	1
1219	для изучения	1	1
1220	которое он	2	1
1221	и поэт	1	1
1222	форма и	1	1
1223	быть в	2	1
1224	которую она	1	1
1225	в переводе	1	1
1226	творчества а	1	1
1227	находится в	1	1
1228	и определяющих	1	1
1229	правды и	1	1
1230	есть по	3	1
1231	простое и	1	1
1232	того который	2	1
1233	стороны оно	1	1
1234	это искусственное	1	1
1235	а это	1	1
1236	к чисто	1	1
1237	на этот	2	1
1238	исходит из	5	1
1239	не поймет	1	1
1240	как во	2	1
1241	который в	3	1
1242	на высказывание	1	1
1243	еще дальше	1	1
1244	что говорит	1	1
1245	но если	2	1
1246	он сам	1	1
1247	для этих	1	1
1248	этой роли	1	1
1249	какой степени	2	1
1250	лежащим в	1	1
1251	человеку и	1	1
1252	что даже	3	1
1253	русском языке	3	1
1254	себе произведение	1	1
1255	речи с	2	1
1256	и силу	1	1
1257	понимания как	1	1
1258	для этой	1	1
1259	этими словами	2	1
1260	входящих в	2	1
1261	где все	1	1
1262	с введением	1	1
1263	мы еще	1	1
1264	в самой	2	1
1265	при изображении	2	1
1266	раз на	1	1
1267	особый характер	1	1
1268	крайней мере	1	1
1269	самых формальных	1	1
1270	эту сложную	1	1
1271	и служит	1	1
1272	тот же	8	1
1273	психологии в	3	1
1274	не имеющих	1	1
1275	гораздо более	2	1
1276	смысле и	2	1
1277	это новое	2	1
1278	что важнейшие	1	1
1279	или иным	2	1
1280	формы к	1	1
1281	разные эпохи	2	1
1282	формы не	3	1
1283	этих моментов	1	1
1284	этого и	1	1
1285	труда и	1	1
1286	не принадлежат	1	1
1287	видели что	2	1
1288	стоит на	1	1
1289	показывает как	3	1
1290	и развивается	1	1
1291	менее чем	1	1
1292	есть процесс	1	1
1293	том чтобы	9	1
1294	том числе	1	1
1295	и столь	1	1
1296	социальной и	3	1
1297	данной эпохи	2	1
1298	ничем не	1	1
1299	является результатом	1	1
1300	с простой	1	1
1301	шагу в	1	1
1302	слова где	1	1
1303	например стихотворение	1	1
1304	для восприятия	1	1
1305	различие между	5	1
1306	к риторике	1	1
