N	3gram	Vygotskiy_	Dialekti
361	еще не овладел	1	1
362	может быть даже	1	1
363	структур с этой	1	1
364	имеем в виду	1	1
365	все более и	3	1
366	эта точка зрения	2	1
367	что значит что	1	1
368	и что только	1	1
369	в свое время	2	1
370	не менее эта	1	1
371	самом деле не	1	1
372	может не быть	1	1
373	только один путь	1	1
374	того же самого	4	1
375	в полной мере	1	1
376	видели уже в	1	1
377	другой стороны мы	1	1
378	только в том	2	1
379	но не на	1	1
380	но если мы	2	1
381	именно то что	3	1
382	то что эти	1	1
383	признает полную невозможность	1	1
384	лежащей в основе	1	1
385	в этом и	2	1
386	что он должен	2	1
387	более и более	3	1
388	в себя и	1	1
389	этого вопроса не	1	1
390	ступени своего развития	1	1
391	тех и других	5	1
392	мы уже говорили	2	1
393	только что существует	1	1
394	знания не имеет	1	1
395	на ту же	1	1
396	совершенно ясно как	1	1
397	то что ребенок	7	1
398	с другом что	1	1
399	ничего принципиально нового	2	1
400	мы до сих	1	1
401	как и на	1	1
402	этим понятием и	1	1
403	и из нее	1	1
404	того как он	2	1
405	что мы имеем	1	1
406	там где есть	1	1
407	себе без всяких	1	1
408	что в сущности	1	1
409	включает в себя	2	1
410	именно в этом	3	1
411	не то как	1	1
412	было бы просто	1	1
413	к жизни и	1	1
414	было бы чудом	3	1
415	как раз в	1	1
416	в чем именно	1	1
417	в этом заключается	2	1
418	и ничего не	1	1
419	и в своей	1	1
420	не только потому	1	1
421	но как раз	2	1
422	мы имеем в	1	1
423	которое может быть	1	1
424	одному и тому	2	1
425	без всякого остатка	1	1
426	это мы видим	1	1
427	в результате всего	1	1
428	в этом случае	5	1
429	и здесь в	1	1
430	к другу как	1	1
431	том что он	3	1
432	обратил внимание на	1	1
433	в первую очередь	4	1
434	точки зрения совершенно	1	1
435	самого начала что	3	1
436	всегда больше чем	1	1
437	понятий и к	1	1
438	с тем что	3	1
439	которое как мы	1	1
440	может идти не	1	1
441	как мы увидим	1	1
442	потому и является	1	1
443	для всех этих	1	1
444	было бы совершенно	1	1
445	все равно что	1	1
446	понятий без которых	1	1
447	время как для	1	1
448	на то как	1	1
449	как бы в	1	1
450	в разной мере	1	1
451	чтобы можно было	1	1
452	то что они	2	1
453	точки зрения и	1	1
454	в той же	3	1
455	на котором она	1	1
456	что в этом	1	1
457	прежде всего в	1	1
458	и то в	1	1
459	и в области	2	1
460	после того как	1	1
461	в другом случае	2	1
462	новые и новые	1	1
463	в этих теориях	1	1
