N	2gram	Vygotskiy_	Problemy
318	как он	1	6
319	в начале	6	6
320	идет о	3	6
321	на то	5	6
322	и только	7	6
323	для этого	4	6
324	но для	2	6
325	те же	1	5
326	и свой	2	5
327	с собой	3	5
328	именно в	9	5
329	в речи	6	5
330	с тем	8	5
331	по своим	2	5
332	в высшей	3	5
333	видеть и	1	5
334	к которому	3	5
335	в зависимости	6	5
336	того же	7	5
337	но так	2	5
338	слов в	1	5
339	другого как	1	5
340	тому же	2	5
341	про себя	2	5
342	зрения и	1	5
343	в чем	5	5
344	в такой	6	5
345	той или	2	5
346	если б	1	5
347	ту сторону	1	5
348	его как	1	5
349	один из	3	5
350	та же	2	5
351	он только	1	5
352	ним и	1	5
353	была бы	3	5
354	сам по	2	5
355	подобно тому	2	5
356	функции в	2	5
357	со всеми	2	5
358	все то	1	5
359	здесь мы	2	5
360	с таким	3	5
361	вместе с	19	5
362	совершенно не	2	5
363	но у	1	5
364	тотчас же	1	5
365	мы не	10	5
366	слов и	6	5
367	нет и	4	5
368	но именно	3	5
369	том же	7	5
370	в ее	7	5
371	другого и	1	5
372	поэтому он	2	5
373	высшей степени	1	5
374	его мысль	3	5
375	и то	10	5
376	они не	2	5
377	того и	2	5
378	он как	1	5
379	по ту	1	5
380	ведь это	2	5
381	для других	15	5
382	слова но	3	5
383	как можно	1	5
384	является лишь	1	5
385	по своему	11	5
386	он это	1	5
387	он ни	1	5
388	но при	1	5
389	в ней	5	5
390	когда он	2	5
391	есть и	1	5
392	человека с	1	5
393	благодаря этому	3	5
394	или иной	2	5
395	тому что	14	5
396	тому как	2	5
397	для другого	1	5
398	является в	7	4
399	все что	7	4
400	что если	2	4
401	к другу	4	4
402	мы и	5	4
403	только что	7	4
404	с этой	5	4
405	еще более	1	4
406	нами в	6	4
407	по мере	10	4
408	среди других	1	4
409	в первом	6	4
410	слово может	1	4
411	друг к	3	4
412	в одно	1	4
413	на друга	2	4
414	и мысли	1	4
415	всего этого	1	4
416	всем этим	3	4
417	за собой	1	4
418	в свете	9	4
419	к третьему	1	4
420	голос и	1	4
421	но этот	2	4
422	друг на	2	4
423	понятно что	3	4
424	находится в	3	4
425	входят в	2	4
426	во всей	3	4
427	от них	1	4
428	на котором	4	4
429	и речь	3	4
430	поэтому в	2	4
431	тем не	4	4
432	что такое	2	4
433	и кажется	1	4
434	связи с	4	4
435	в которой	16	4
436	и говорит	1	4
437	внутреннюю речь	12	4
438	и своего	2	4
439	то в	4	4
440	время как	7	4
441	не есть	4	4
442	в сторону	1	4
443	на себе	1	4
444	под влиянием	1	4
445	остается в	2	4
446	оно не	3	4
447	если оно	2	4
448	к слову	14	4
449	эти слова	1	4
450	именно потому	1	4
451	этих трех	1	4
452	речи и	36	4
453	одно и	3	4
454	им и	1	4
455	но только	5	4
456	или наконец	1	4
457	в направлении	6	4
458	в первой	3	4
459	с ее	2	4
460	всех этих	1	4
461	мы видели	10	4
462	своего собственного	1	4
463	мысль не	4	4
464	из которых	3	4
465	этот принцип	1	4
466	речи как	9	4
467	если не	1	4
468	о другом	2	4
469	идея может	1	4
470	в словах	1	4
471	бы не	1	4
472	вследствие этого	1	4
473	то и	5	4
474	совпадает с	5	4
475	на два	1	4
476	и лишь	1	4
477	он хочет	1	4
478	в первых	1	4
479	о своем	2	4
480	времени и	1	4
481	со словом	1	4
482	появляется в	1	4
483	только с	2	4
484	только слово	1	4
485	в особом	1	4
486	у вас	1	4
487	во внутреннем	1	4
488	он должен	1	4
489	что оно	9	4
490	перестает быть	1	4
491	этом отношении	7	4
492	в литературе	1	4
493	что с	7	4
494	здесь в	2	4
495	ли я	1	4
496	смысле этого	4	4
497	себе но	1	4
498	вообще не	6	4
499	бы с	2	4
500	и без	2	4
501	слова не	1	4
502	и понимания	2	4
503	это было	2	4
504	в каждой	4	4
505	об этом	4	4
506	мысли в	12	4
507	собственный голос	1	4
508	жизнь и	1	4
509	это как	1	4
510	также и	2	4
511	и слова	6	4
512	другим и	3	4
513	особый тип	1	4
514	еще в	3	4
515	стороны и	6	4
516	от того	6	4
517	слова его	1	4
518	его отношение	2	4
519	него и	1	4
520	это в	2	4
521	таким же	3	4
522	мы сказали	1	4
523	само по	1	4
524	момент его	1	4
525	с которыми	3	3
526	говорить о	1	3
527	о чем	8	3
528	в большей	2	3
529	какой бы	1	3
530	а затем	2	3
531	и само	1	3
532	но что	2	3
533	в рамки	1	3
534	чтобы в	1	3
535	есть в	5	3
536	к другим	11	3
537	приходит в	1	3
538	мысли о	1	3
539	мысль он	1	3
540	есть то	4	3
541	тенденция к	6	3
542	можно сказать	9	3
543	в данном	7	3
544	жизни а	1	3
545	что этот	6	3
546	это последнее	1	3
547	отсюда и	1	3
548	другу как	1	3
549	слову и	1	3
550	между двумя	5	3
551	но они	1	3
552	особенно отчетливо	1	3
553	является как	2	3
554	и еще	1	3
555	настоящее время	1	3
556	в голове	1	3
557	одной из	4	3
558	и вообще	3	3
559	в структуре	2	3
560	в эти	1	3
561	свои собственные	1	3
562	кажется нам	1	3
563	от ее	3	3
564	всего в	2	3
565	только не	14	3
566	мы видим	10	3
567	как такового	2	3
568	она в	2	3
569	мы знаем	5	3
570	чем у	3	3
571	чем в	5	3
572	пути и	3	3
573	к чему	1	3
574	что его	2	3
575	его мысли	5	3
576	в таком	2	3
577	в изображении	1	3
578	эту особенность	1	3
579	следовательно и	1	3
580	между собой	15	3
581	в смысле	9	3
582	могли бы	10	3
583	мы можем	7	3
584	очень часто	2	3
585	ту же	4	3
586	совсем не	2	3
587	в приведенном	1	3
588	его жизнь	1	3
589	по своей	12	3
590	и мы	1	3
591	и есть	4	3
592	значение в	3	3
593	и по	6	3
594	в один	1	3
595	и особенно	2	3
596	и сами	1	3
597	так ли	1	3
598	как таковой	1	3
599	в основном	4	3
600	почти не	1	3
601	том или	1	3
602	которых мы	5	3
603	должны быть	5	3
604	и при	2	3
605	с внутренним	1	3
606	ни единого	1	3
607	и делает	2	3
608	том и	3	3
609	там в	1	3
610	и единство	1	3
611	существенно и	1	3
612	или наоборот	1	3
613	то время	8	3
614	из тех	2	3
615	есть нечто	1	3
616	сам с	1	3
617	слове и	1	3
618	в конкретном	1	3
619	все они	1	3
620	не является	4	3
621	слово или	1	3
622	зрения как	2	3
623	того чтобы	26	3
624	это все	1	3
625	оно является	1	3
626	и уже	1	3
627	и больше	2	3
628	значение для	2	3
629	еще один	2	3
630	как например	1	3
631	им в	1	3
632	без всякого	2	3
633	если мы	6	3
634	тем же	8	3
635	мог бы	6	3
636	со своими	1	3
637	слова он	2	3
638	бы сказать	4	3
639	в сознании	11	3
640	есть только	3	3
641	правда в	1	3
642	же ты	1	3
643	не из	2	3
644	в настоящее	1	3
645	именно к	1	3
646	может найти	1	3
647	этом случае	15	3
648	данном случае	5	3
649	того как	6	3
650	речь и	5	3
651	не для	2	3
652	на одно	2	3
653	ее в	11	3
654	в других	2	3
655	на которой	1	3
656	у нас	3	3
657	мы будем	1	3
658	раз в	4	3
659	однако не	2	3
660	к внутренней	7	3
661	внутренняя речь	17	3
662	себе что	3	3
663	этого не	1	3
664	дело в	1	3
665	места в	1	3
666	на одном	1	3
667	и могут	2	3
668	которой он	2	3
669	она только	1	3
670	оно может	2	3
671	чтобы сделать	2	3
672	чужой речи	1	3
673	в такие	1	3
674	а к	1	3
675	и происходит	1	3
676	он говорит	1	3
677	ее он	1	3
678	и внутренняя	1	3
679	не удалось	1	3
680	из этих	6	3
681	выйти за	1	3
682	не с	3	3
683	его речи	1	3
684	устной речи	18	3
685	признать что	2	3
686	находиться в	1	3
687	которые в	5	3
688	связи между	11	3
689	что на	5	3
690	же в	1	3
691	нуждается в	5	3
692	то все	1	3
693	противоречии с	1	3
694	все возможные	1	3
695	в чисто	2	3
696	мы обратимся	1	2
697	и другие	1	2
698	в центре	2	2
699	и очень	1	2
700	изменения которые	1	2
701	а ты	1	2
702	мысль как	1	2
703	перед вами	2	2
704	вывод из	1	2
705	самого себя	1	2
706	его построения	1	2
707	степени как	1	2
708	из всех	5	2
709	из реплик	1	2
710	осознания и	3	2
711	одно из	6	2
712	до крайности	3	2
713	мы даем	1	2
714	диалога всегда	1	2
715	основная тенденция	1	2
716	нами уже	1	2
717	и безукоризненно	1	2
718	от одного	3	2
719	имеют первостепенное	1	2
720	по природе	2	2
721	где они	4	2
722	иначе как	10	2
723	она является	2	2
724	к более	3	2
725	при том	1	2
726	его на	1	2
727	всех тех	1	2
728	а именно	1	2
729	поэтому диалог	1	2
730	собой не	1	2
731	мы сразу	1	2
732	самого слова	3	2
733	неразрывной связи	1	2
734	мы с	1	2
735	и того	3	2
736	не служит	1	2
737	быть не	1	2
738	на языке	1	2
739	те изменения	1	2
740	в противоположность	1	2
741	только как	2	2
742	но даже	2	2
743	в нескольких	1	2
744	для того	24	2
745	в этот	3	2
746	с помощью	18	2
747	между отдельными	4	2
748	взаимоотношения с	1	2
749	не об	1	2
750	на пути	1	2
751	обращаясь к	1	2
752	уже как	1	2
753	что еще	1	2
754	даже с	2	2
755	себе в	5	2
756	до того	2	2
757	свою очередь	3	2
758	перед ним	1	2
759	на ней	2	2
760	слово уже	1	2
761	которой она	3	2
762	с большим	2	2
763	такая же	1	2
764	быть в	1	2
765	в нашем	6	2
766	эти вопросы	1	2
767	речь не	6	2
768	их сознания	1	2
769	к этому	2	2
770	он живет	1	2
771	а следовательно	1	2
772	к этим	1	2
773	и становится	1	2
774	в заключение	2	2
775	еще резче	1	2
776	из слов	1	2
777	нам важно	1	2
778	внутренней жизни	1	2
779	и весь	3	2
780	не возникает	2	2
781	представим себе	1	2
782	собой и	1	2
783	нельзя сказать	2	2
784	после того	1	2
785	и функции	2	2
786	и тотчас	1	2
787	об одном	4	2
788	с одной	7	2
789	на том	2	2
790	в раннем	3	2
791	его видеть	1	2
792	начала и	1	2
793	ведь они	1	2
794	а и	2	2
795	значительной степени	1	2
796	его внутренняя	1	2
797	в качестве	9	2
798	совершенно новое	1	2
799	к определенному	2	2
800	иного рода	1	2
801	самостоятельных и	1	2
802	находит свое	3	2
803	и других	5	2
804	прежде чем	3	2
805	слово оно	1	2
806	отношений к	2	2
807	между этими	3	2
808	и создает	1	2
809	своей структуре	3	2
810	эти три	2	2
811	и она	2	2
812	и именно	1	2
813	же как	14	2
814	иной смысл	1	2
815	от этого	3	2
816	представляется нам	3	2
817	в интонации	1	2
818	извне но	1	2
819	делает его	1	2
820	что их	2	2
821	что как	2	2
822	но к	1	2
823	не был	1	2
824	здесь как	2	2
825	к речи	1	2
826	того в	1	2
827	ли это	1	2
828	мысль и	3	2
829	в лучшем	3	2
830	в высшем	2	2
831	мы говорили	3	2
832	остается вне	1	2
833	другом и	1	2
834	нет но	1	2
835	и речи	19	2
836	благодаря чему	1	2
837	отношение между	7	2
838	в объективном	1	2
839	в ответ	3	2
840	бы они	1	2
841	оно и	1	2
842	и входит	1	2
843	мысль что	2	2
844	другим в	1	2
845	и является	5	2
846	не могла	2	2
847	почти всегда	3	2
848	над ним	1	2
849	должны были	2	2
850	не раз	2	2
851	отдельной мысли	3	2
852	что для	3	2
853	всякой социальной	1	2
854	этой действительности	1	2
855	речь а	2	2
856	все остальное	1	2
857	столь же	2	2
858	ней в	1	2
859	точкой зрения	1	2
860	из этого	4	2
861	ни одно	1	2
862	отнюдь не	2	2
863	структурные особенности	6	2
864	независимо от	1	2
865	одного и	3	2
866	с речью	1	2
867	на слово	1	2
868	к сожалению	1	2
869	от нее	3	2
870	не так	1	2
871	прямо и	4	2
872	а потому	1	2
873	во втором	5	2
874	и этот	1	2
875	они и	2	2
876	эти определения	1	2
877	известно что	3	2
878	тогда когда	12	2
879	на первом	2	2
880	смысле слова	1	2
881	не идет	1	2
882	и должно	1	2
883	речь как	4	2
884	путь его	1	2
885	эти отношения	7	2
886	здесь он	1	2
887	для них	1	2
888	человеке или	1	2
889	но этого	1	2
890	основной вопрос	1	2
891	такого же	1	2
892	одну и	1	2
893	этой точки	4	2
894	с ней	3	2
895	показать что	8	2
896	месте и	1	2
897	не поддается	1	2
898	же слово	1	2
899	его очень	1	2
900	к его	3	2
901	лежащие в	1	2
902	опирается на	2	2
903	не имеет	6	2
904	речь в	8	2
905	мыслей и	2	2
906	из которого	3	2
907	друг от	3	2
908	всей своей	1	2
909	к той	1	2
910	на всю	1	2
911	но оно	1	2
912	не давая	1	2
913	сравнительно с	2	2
914	еще и	1	2
915	будет все	1	2
916	самое главное	1	2
917	образом все	2	2
918	поэтому не	1	2
919	своей собственной	2	2
920	ясно и	1	2
921	предмет в	1	2
922	в свою	3	2
923	в значительной	3	2
924	слова совершенно	2	2
925	ее до	1	2
926	по сравнению	23	2
927	нашей работы	3	2
928	всего на	1	2
929	не могло	3	2
930	чтобы она	1	2
931	переходит к	4	2
932	не потому	1	2
933	и различные	1	2
934	ее с	1	2
935	целый ряд	6	2
936	друга и	2	2
937	в истории	1	2
938	я хотел	1	2
939	а во	1	2
940	ибо он	1	2
941	известной степени	2	2
942	что здесь	2	2
943	и там	3	2
944	заметить что	1	2
945	она может	2	2
946	противоположных направлениях	2	2
947	речи в	31	2
948	его отношения	2	2
949	своими собственными	1	2
950	котором мы	2	2
951	на ряд	1	2
952	одного плана	1	2
953	при всякой	1	2
954	не видит	2	2
955	идей и	1	2
956	этого нового	1	2
957	определенному типу	1	2
958	уже с	1	2
959	ответ на	3	2
960	и подчинить	1	2
961	ничем не	1	2
962	слово но	2	2
963	это место	1	2
964	этот процесс	1	2
965	ее на	1	2
966	и сама	1	2
967	уже все	1	2
968	этой мысли	2	2
969	для всего	2	2
970	для своего	1	2
971	для нас	4	2
972	видеть в	1	2
973	самой этой	1	2
974	этой особенности	2	2
975	своих мыслей	1	2
976	без всяких	1	2
977	при условии	1	2
978	от друга	3	2
979	образом в	5	2
980	до последней	1	2
981	и друг	1	2
982	этого нельзя	1	2
983	с теми	2	2
984	в стороне	1	2
985	случае не	2	2
986	мы ее	1	2
987	в какой	6	2
988	как она	6	2
989	входящий в	2	2
990	знал что	1	2
991	является не	4	2
992	только и	5	2
993	в условиях	1	2
994	должен быть	1	2
995	первостепенное значение	3	2
996	выражение и	1	2
997	этих двух	4	2
998	еще до	1	2
999	тогда я	1	2
1000	остановимся только	1	2
1001	эти последние	2	2
1002	и почти	1	2
1003	одну из	2	2
1004	во второй	5	2
1005	но она	1	2
1006	и обратно	6	2
1007	и важно	1	2
1008	к которой	3	2
1009	формулы и	1	2
1010	развивается в	1	2
1011	на речь	1	2
1012	же самое	12	2
1013	к ней	2	2
1014	и вне	1	2
1015	или другом	1	2
1016	одно только	3	2
1017	ощущаться как	1	2
1018	выражения в	3	2
1019	как за	1	2
1020	но я	1	2
1021	идет не	1	2
1022	себя а	1	2
1023	все более	2	2
1024	может и	3	2
1025	лучшем случае	3	2
1026	характер в	1	2
1027	мы его	1	2
1028	себя но	2	2
1029	как для	2	2
1030	дело здесь	1	2
1031	не к	1	2
1032	уже во	1	1
1033	как два	2	1
1034	они являются	1	1
1035	особенности и	1	1
1036	для всех	2	1
1037	тех связей	1	1
1038	случае в	4	1
1039	еще раз	1	1
1040	можно говорить	2	1
1041	всего не	1	1
1042	другом но	1	1
1043	этом уже	1	1
1044	в момент	4	1
1045	которые не	1	1
1046	к этой	2	1
1047	в сферу	3	1
1048	и становятся	1	1
1049	некоторой степени	1	1
1050	совершенно очевидно	3	1
1051	оговорки без	1	1
1052	заключают в	1	1
1053	в равной	2	1
1054	эта новая	1	1
1055	сравнить его	1	1
1056	к учению	1	1
1057	свою мысль	2	1
1058	она уже	1	1
1059	самое важное	1	1
1060	неизбежно приводит	3	1
1061	фразы с	2	1
1062	жить и	2	1
1063	предполагает наличие	1	1
1064	и лучше	1	1
1065	далее что	1	1
1066	толстого не	1	1
1067	совершенно аналогична	1	1
1068	нас в	4	1
1069	не являются	1	1
1070	самом же	1	1
1071	речи может	2	1
1072	не достигается	1	1
1073	это противоречие	2	1
1074	раскрыто в	1	1
1075	случае он	1	1
1076	связь между	10	1
1077	не сказать	1	1
1078	в живом	3	1
1079	что слово	2	1
1080	одновременно все	1	1
1081	и самые	2	1
1082	ко всем	6	1
1083	слове в	1	1
1084	стоит в	1	1
1085	из двух	3	1
1086	все дело	1	1
1087	мысль о	1	1
1088	новой формы	1	1
1089	из самых	1	1
1090	но по	1	1
1091	может выйти	1	1
1092	вы мне	1	1
1093	приближаться к	1	1
1094	или на	1	1
1095	противоречивость как	1	1
1096	в психологической	2	1
1097	другом слове	1	1
1098	и должен	1	1
1099	я могу	2	1
1100	движется в	1	1
1101	начинается с	2	1
1102	в собственном	4	1
1103	же точно	6	1
1104	что по	2	1
1105	опять как	1	1
1106	раз эти	1	1
1107	эти исследования	1	1
1108	но очень	1	1
1109	мы только	1	1
1110	мысль от	2	1
1111	только для	1	1
1112	своего выражения	2	1
1113	значение не	2	1
1114	них мы	1	1
1115	внутренней речью	10	1
1116	зрения с	1	1
1117	не его	1	1
1118	как обычно	1	1
1119	в какие	1	1
1120	но мы	5	1
1121	особенность которая	1	1
1122	так например	1	1
1123	и словом	5	1
1124	на первый	1	1
1125	и свою	1	1
1126	обращение к	1	1
1127	только наблюдая	1	1
1128	всем его	2	1
1129	связано с	4	1
1130	также что	1	1
1131	раз так	1	1
1132	для выражения	1	1
1133	типа по	1	1
1134	социальный характер	1	1
1135	от внешней	6	1
1136	действительности в	3	1
1137	было не	1	1
1138	во внешнем	1	1
1139	сложном отношении	1	1
1140	а скорее	1	1
1141	случае они	2	1
1142	при наличии	1	1
1143	восприятия и	3	1
1144	это с	2	1
1145	на этой	7	1
1146	не существует	1	1
1147	ее к	1	1
1148	к другой	6	1
1149	первым и	1	1
1150	не непосредственно	1	1
1151	знаем о	2	1
1152	не могли	5	1
1153	в действительности	3	1
1154	речью и	3	1
1155	совершенно в	2	1
1156	или другим	1	1
1157	как речь	1	1
1158	в любом	2	1
1159	о чем-то	1	1
1160	языка в	2	1
1161	в пределе	3	1
1162	функцию но	1	1
1163	что всякое	2	1
1164	ведь то	1	1
1165	она все	3	1
1166	о которых	3	1
1167	этом мы	1	1
1168	говорить не	1	1
1169	учению о	1	1
1170	свойств которые	1	1
1171	не должен	1	1
1172	снова в	1	1
1173	в каких	1	1
1174	но то	2	1
1175	между непосредственно	1	1
1176	в диалогической	1	1
1177	мы очень	1	1
1178	и другой	3	1
1179	остается неизменным	1	1
1180	оно как	1	1
1181	которыми он	2	1
1182	слов но	1	1
1183	но вся	1	1
1184	поэтому мы	5	1
1185	существующих в	2	1
1186	свете этого	2	1
1187	не исключает	2	1
1188	подымается до	1	1
1189	точно так	3	1
1190	приходит к	1	1
1191	для данного	3	1
1192	говорит что	3	1
1193	и другом	3	1
1194	словесного выражения	1	1
1195	самого понятия	1	1
1196	почти совершенно	1	1
1197	от структуры	2	1
1198	привела к	1	1
1199	во-первых она	1	1
1200	от той	1	1
1201	представляет в	1	1
1202	любви к	1	1
1203	убедиться в	1	1
1204	мере не	2	1
1205	мы полагаем	1	1
1206	до самого	1	1
1207	мы привыкли	1	1
1208	в прошлом	1	1
1209	некоторое время	1	1
1210	переживания с	1	1
1211	дистанция между	1	1
1212	к ним	1	1
1213	ней с	1	1
1214	вообще и	1	1
1215	тенденцию к	4	1
1216	это целое	1	1
1217	ее но	1	1
1218	для всей	2	1
1219	они должны	1	1
1220	от детей	1	1
1221	что отличает	1	1
1222	часть нашей	1	1
1223	гораздо существеннее	1	1
1224	в основу	1	1
1225	в самое	1	1
1226	он развивается	1	1
1227	чего он	1	1
1228	в непосредственной	1	1
1229	внутренняя смысловая	1	1
1230	не умеет	2	1
1231	усиливается и	1	1
1232	с величайшим	1	1
1233	форму выражения	1	1
1234	исходит из	2	1
1235	сложными и	1	1
1236	все многообразие	1	1
1237	момент в	3	1
1238	отсюда возникает	1	1
1239	поэтому все	1	1
1240	который в	1	1
1241	с внутренней	8	1
1242	речь о	1	1
1243	этого второго	1	1
1244	по поводу	3	1
1245	сказать с	1	1
1246	причины и	1	1
1247	эта тенденция	1	1
1248	забыть и	1	1
1249	в пользу	6	1
1250	это направление	1	1
1251	и теоретически	3	1
1252	структура этой	1	1
1253	она есть	2	1
1254	но самый	1	1
1255	не просто	1	1
1256	из одних	2	1
1257	этот основной	1	1
1258	едва ли	5	1
1259	но сама	1	1
1260	являются таким	1	1
1261	во внутреннюю	4	1
1262	действительно в	1	1
1263	образом на	1	1
1264	или слово	1	1
1265	в недоумении	1	1
1266	говорит как	1	1
1267	создают в	1	1
1268	этом плане	1	1
1269	внутреннюю структуру	1	1
1270	не дано	1	1
1271	всех отношений	1	1
1272	неизбежно должна	1	1
1273	надо понимать	1	1
1274	лишь тогда	1	1
1275	видели что	3	1
1276	установленное нами	1	1
1277	неизбежно должно	1	1
1278	видит того	1	1
1279	перестать быть	2	1
1280	и столь	3	1
1281	в научной	1	1
1282	природу с	1	1
1283	человеку который	1	1
1284	как две	1	1
1285	главной задачей	1	1
1286	от его	2	1
1287	и резкая	1	1
1288	и всей	3	1
1289	собственные мысли	1	1
1290	иное отношение	3	1
1291	всякая мысль	2	1
1292	время и	1	1
1293	что каждая	2	1
1294	он выдвигает	1	1
1295	внимание на	4	1
1296	в состоянии	4	1
1297	что уже	2	1
1298	вас я	1	1
1299	быть тем	1	1
1300	исключающих друг	1	1
1301	сильнее чем	1	1
1302	из моментов	1	1
1303	в теоретическом	1	1
1304	реплик это	1	1
